quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.85558,-2.216,1.36,0.6139
2025-03-31,-3.058,-3.476,0.42,0.120299995
2024-12-31,-21.19401,-6.99,-14.2,-2.032
2024-09-30,-41.5223,-18.1,-23.42,-1.2939999
