quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.02,0.90183,0.12,0.131
2025-03-31,0.8,0.64278,0.16,0.2446
2024-12-31,0.9,0.90381,-0.0,-0.0042
2024-09-30,1.57,1.63433,-0.06,-0.0394
