GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-06 11:40:02,JP Morgan,Neutral,Underweight,up
2024-07-29 14:37:25,"Keefe, Bruyette & Woods",Outperform,Outperform,reit
2023-09-12 11:31:25,Seaport Global,Buy,,init
2023-08-02 17:09:33,JP Morgan,Underweight,Underweight,main
2023-06-29 16:15:22,JP Morgan,Underweight,Underweight,main
2023-01-31 10:17:07,JP Morgan,Underweight,Neutral,down
2023-01-30 12:20:36,Janney Montgomery Scott,Neutral,Buy,down
2022-07-01 12:53:33,JP Morgan,Neutral,,main
2021-11-16 09:52:43,Piper Sandler,Overweight,,init
2021-02-18 11:56:09,Seaport Global,Buy,,init
2020-11-10 13:36:00,JP Morgan,Neutral,,init
2020-11-09 11:12:56,"Keefe, Bruyette & Woods",Outperform,,init
