Date,Close,High,Low,Open,Volume,"('Close', 'CRDF')","('High', 'CRDF')","('Low', 'CRDF')","('Open', 'CRDF')","('Volume', 'CRDF')"
2024-06-03,3.1700000762939453,3.2699999809265137,3.0799999237060547,3.25,416500.0,,,,,
2024-06-04,3.0299999713897705,3.180000066757202,2.950000047683716,3.1600000858306885,658700.0,,,,,
2024-06-05,2.9800000190734863,3.049999952316284,2.930000066757202,3.0299999713897705,518200.0,,,,,
2024-06-06,2.9800000190734863,3.049999952316284,2.859999895095825,2.9600000381469727,512300.0,,,,,
2024-06-07,2.930000066757202,3.0,2.75,2.940000057220459,745900.0,,,,,
2024-06-10,2.950000047683716,3.069999933242798,2.859999895095825,2.9200000762939453,566300.0,,,,,
2024-06-11,2.950000047683716,3.0199999809265137,2.880000114440918,2.950000047683716,264300.0,,,,,
2024-06-12,2.950000047683716,3.0899999141693115,2.9200000762939453,3.009999990463257,241400.0,,,,,
2024-06-13,2.8299999237060547,3.0,2.7100000381469727,2.950000047683716,405400.0,,,,,
2024-06-14,2.700000047683716,2.819999933242798,2.5899999141693115,2.799999952316284,567400.0,,,,,
2024-06-17,2.6700000762939453,2.7799999713897705,2.5299999713897705,2.690000057220459,944700.0,,,,,
2024-06-18,2.5,2.6700000762939453,2.490000009536743,2.650000095367432,571800.0,,,,,
2024-06-20,2.440000057220459,2.539999961853028,2.400000095367432,2.5,789800.0,,,,,
2024-06-21,2.450000047683716,2.5,2.3299999237060547,2.4600000381469727,485500.0,,,,,
2024-06-24,2.359999895095825,2.509999990463257,2.3499999046325684,2.430000066757202,466300.0,,,,,
2024-06-25,2.259999990463257,2.380000114440918,2.259999990463257,2.359999895095825,492900.0,,,,,
2024-06-26,2.3399999141693115,2.3399999141693115,2.1700000762939453,2.259999990463257,753700.0,,,,,
2024-06-27,2.3299999237060547,2.450000047683716,2.2799999713897705,2.299999952316284,577500.0,,,,,
2024-06-28,2.220000028610229,2.3299999237060547,2.2100000381469727,2.289999961853028,5845800.0,,,,,
2024-07-01,2.049999952316284,2.259999990463257,2.039999961853028,2.2100000381469727,866600.0,,,,,
2024-07-02,2.0799999237060547,2.150000095367432,2.0299999713897705,2.049999952316284,728100.0,,,,,
2024-07-03,2.25,2.319999933242798,2.0799999237060547,2.0899999141693115,358100.0,,,,,
2024-07-05,2.2100000381469727,2.319999933242798,2.1600000858306885,2.25,773400.0,,,,,
2024-07-08,2.220000028610229,2.289999961853028,2.1700000762939453,2.240000009536743,617000.0,,,,,
2024-07-09,2.180000066757202,2.240000009536743,2.150000095367432,2.200000047683716,399300.0,,,,,
2024-07-10,2.2100000381469727,2.240000009536743,2.1700000762939453,2.180000066757202,300000.0,,,,,
2024-07-11,2.470000028610229,2.509999990463257,2.2300000190734863,2.25,1016800.0,,,,,
2024-07-12,2.509999990463257,2.630000114440918,2.369999885559082,2.539999961853028,1060000.0,,,,,
2024-07-15,2.509999990463257,2.609999895095825,2.450000047683716,2.5999999046325684,463800.0,,,,,
2024-07-16,2.5999999046325684,2.650000095367432,2.5299999713897705,2.569999933242798,459900.0,,,,,
2024-07-17,2.539999961853028,2.619999885559082,2.490000009536743,2.569999933242798,387000.0,,,,,
2024-07-18,2.359999895095825,2.569999933242798,2.3299999237060547,2.549999952316284,376100.0,,,,,
2024-07-19,2.25,2.369999885559082,2.240000009536743,2.369999885559082,408000.0,,,,,
2024-07-22,2.3499999046325684,2.380000114440918,2.220000028610229,2.289999961853028,261300.0,,,,,
2024-07-23,2.430000066757202,2.470000028610229,2.319999933242798,2.359999895095825,326900.0,,,,,
2024-07-24,2.2699999809265137,2.4600000381469727,2.2699999809265137,2.390000104904175,364700.0,,,,,
2024-07-25,2.369999885559082,2.430000066757202,2.259999990463257,2.2699999809265137,296100.0,,,,,
2024-07-26,2.3399999141693115,2.430000066757202,2.319999933242798,2.430000066757202,418400.0,,,,,
2024-07-29,2.299999952316284,2.430000066757202,2.259999990463257,2.390000104904175,267600.0,,,,,
2024-07-30,2.2799999713897705,2.3299999237060547,2.2100000381469727,2.299999952316284,245900.0,,,,,
2024-07-31,2.3399999141693115,2.4100000858306885,2.240000009536743,2.319999933242798,423700.0,,,,,
2024-08-01,2.309999942779541,2.3499999046325684,2.25,2.3299999237060547,374600.0,,,,,
2024-08-02,2.240000009536743,2.359999895095825,2.200000047683716,2.25,470600.0,,,,,
2024-08-05,2.069999933242798,2.180000066757202,2.009999990463257,2.140000104904175,483500.0,,,,,
2024-08-06,2.240000009536743,2.3499999046325684,2.059999942779541,2.0899999141693115,538600.0,,,,,
2024-08-07,2.140000104904175,2.309999942779541,2.119999885559082,2.309999942779541,490600.0,,,,,
2024-08-08,2.130000114440918,2.220000028610229,2.0999999046325684,2.1700000762939453,628300.0,,,,,
2024-08-09,2.380000114440918,2.5999999046325684,2.150000095367432,2.1600000858306885,877800.0,,,,,
2024-08-12,2.259999990463257,2.470000028610229,2.259999990463257,2.4200000762939453,682900.0,,,,,
2024-08-13,2.25,2.289999961853028,2.220000028610229,2.2799999713897705,413400.0,,,,,
2024-08-14,2.180000066757202,2.299999952316284,2.150000095367432,2.289999961853028,521500.0,,,,,
2024-08-15,2.390000104904175,2.470000028610229,2.220000028610229,2.259999990463257,603100.0,,,,,
2024-08-16,2.390000104904175,2.4200000762939453,2.299999952316284,2.380000114440918,297200.0,,,,,
2024-08-19,2.400000095367432,2.4200000762939453,2.25,2.400000095367432,451400.0,,,,,
2024-08-20,2.299999952316284,2.400000095367432,2.2699999809265137,2.359999895095825,298700.0,,,,,
2024-08-21,2.3299999237060547,2.380000114440918,2.2799999713897705,2.299999952316284,258200.0,,,,,
2024-08-22,2.289999961853028,2.3499999046325684,2.2799999713897705,2.3499999046325684,201800.0,,,,,
2024-08-23,2.390000104904175,2.470000028610229,2.299999952316284,2.309999942779541,442500.0,,,,,
2024-08-26,2.400000095367432,2.450000047683716,2.369999885559082,2.450000047683716,306200.0,,,,,
2024-08-27,2.3399999141693115,2.4100000858306885,2.289999961853028,2.400000095367432,178300.0,,,,,
2024-08-28,2.289999961853028,2.3299999237060547,2.25,2.3299999237060547,218300.0,,,,,
2024-08-29,2.299999952316284,2.369999885559082,2.2699999809265137,2.3299999237060547,224700.0,,,,,
2024-08-30,2.309999942779541,2.319999933242798,2.25,2.319999933242798,214300.0,,,,,
2024-09-03,2.190000057220459,2.319999933242798,2.1600000858306885,2.299999952316284,445100.0,,,,,
2024-09-04,2.190000057220459,2.259999990463257,2.1700000762939453,2.2100000381469727,278100.0,,,,,
2024-09-05,2.2100000381469727,2.240000009536743,2.130000114440918,2.190000057220459,361300.0,,,,,
2024-09-06,2.109999895095825,2.2799999713897705,2.0899999141693115,2.2799999713897705,548400.0,,,,,
2024-09-09,2.309999942779541,2.3299999237060547,2.130000114440918,2.140000104904175,386000.0,,,,,
2024-09-10,2.289999961853028,2.3299999237060547,2.240000009536743,2.240000009536743,133400.0,,,,,
2024-09-11,2.309999942779541,2.319999933242798,2.200000047683716,2.200000047683716,323700.0,,,,,
2024-09-12,2.559999942779541,2.680000066757202,2.309999942779541,2.3499999046325684,815400.0,,,,,
2024-09-13,2.7100000381469727,2.759999990463257,2.5199999809265137,2.569999933242798,633400.0,,,,,
2024-09-16,2.569999933242798,2.819999933242798,2.509999990463257,2.75,601300.0,,,,,
2024-09-17,2.539999961853028,2.619999885559082,2.4800000190734863,2.5999999046325684,315000.0,,,,,
2024-09-18,2.4600000381469727,2.6600000858306885,2.4200000762939453,2.619999885559082,382700.0,,,,,
2024-09-19,2.5299999713897705,2.7100000381469727,2.470000028610229,2.559999942779541,613100.0,,,,,
2024-09-20,2.680000066757202,2.7100000381469727,2.509999990463257,2.5199999809265137,1004400.0,,,,,
2024-09-23,2.5799999237060547,2.809999942779541,2.569999933242798,2.75,770300.0,,,,,
2024-09-24,2.619999885559082,2.640000104904175,2.5199999809265137,2.5799999237060547,411100.0,,,,,
2024-09-25,2.680000066757202,2.789999961853028,2.5799999237060547,2.630000114440918,440200.0,,,,,
2024-09-26,2.759999990463257,2.8399999141693115,2.630000114440918,2.680000066757202,499200.0,,,,,
2024-09-27,2.7699999809265137,2.880000114440918,2.740000009536743,2.809999942779541,429100.0,,,,,
2024-09-30,2.6700000762939453,2.8399999141693115,2.609999895095825,2.7699999809265137,551900.0,,,,,
2024-10-01,2.470000028610229,2.680000066757202,2.4200000762939453,2.6700000762939453,738700.0,,,,,
2024-10-02,2.5799999237060547,2.640000104904175,2.450000047683716,2.450000047683716,785100.0,,,,,
2024-10-03,2.5299999713897705,2.630000114440918,2.5,2.569999933242798,336800.0,,,,,
2024-10-04,2.5999999046325684,2.700000047683716,2.559999942779541,2.5799999237060547,564200.0,,,,,
2024-10-07,2.6700000762939453,2.8299999237060547,2.5799999237060547,2.650000095367432,823600.0,,,,,
2024-10-08,2.740000009536743,2.7699999809265137,2.630000114440918,2.6700000762939453,754100.0,,,,,
2024-10-09,2.5199999809265137,2.740000009536743,2.5199999809265137,2.720000028610229,502200.0,,,,,
2024-10-10,2.5199999809265137,2.630000114440918,2.4600000381469727,2.559999942779541,438500.0,,,,,
2024-10-11,2.630000114440918,2.640000104904175,2.5,2.5199999809265137,421000.0,,,,,
2024-10-14,2.630000114440918,2.6700000762939453,2.559999942779541,2.630000114440918,238100.0,,,,,
2024-10-15,2.6700000762939453,2.7300000190734863,2.609999895095825,2.6700000762939453,405400.0,,,,,
2024-10-16,2.789999961853028,2.880000114440918,2.680000066757202,2.700000047683716,658100.0,,,,,
2024-10-17,2.789999961853028,2.8299999237060547,2.720000028610229,2.809999942779541,309300.0,,,,,
2024-10-18,2.900000095367432,3.240000009536743,2.819999933242798,2.819999933242798,1672700.0,,,,,
2024-10-21,2.7699999809265137,2.900000095367432,2.680000066757202,2.890000104904175,1065200.0,,,,,
2024-10-22,2.809999942779541,2.8299999237060547,2.7300000190734863,2.799999952316284,442300.0,,,,,
2024-10-23,2.859999895095825,2.890000104904175,2.740000009536743,2.819999933242798,565700.0,,,,,
2024-10-24,2.7300000190734863,2.970000028610229,2.7300000190734863,2.900000095367432,693700.0,,,,,
2024-10-25,2.8299999237060547,2.940000057220459,2.7300000190734863,2.7699999809265137,573700.0,,,,,
2024-10-28,2.990000009536743,3.119999885559082,2.880000114440918,2.880000114440918,689800.0,,,,,
2024-10-29,3.119999885559082,3.180000066757202,2.950000047683716,2.9800000190734863,1104300.0,,,,,
2024-10-30,3.119999885559082,3.240000009536743,3.009999990463257,3.119999885559082,784400.0,,,,,
2024-10-31,3.119999885559082,3.400000095367432,3.0,3.309999942779541,1695900.0,,,,,
2024-11-01,3.2100000381469727,3.359999895095825,3.119999885559082,3.119999885559082,683900.0,,,,,
2024-11-04,3.740000009536743,3.7899999618530273,3.059999942779541,3.200000047683716,1782900.0,,,,,
2024-11-05,3.690000057220459,3.819999933242798,3.5,3.7799999713897705,1030000.0,,,,,
2024-11-06,3.809999942779541,3.990000009536743,3.5299999713897705,3.859999895095825,1340700.0,,,,,
2024-11-07,4.090000152587891,4.380000114440918,3.7699999809265137,3.829999923706055,1828800.0,,,,,
2024-11-08,3.0799999237060547,4.230000019073486,2.8499999046325684,4.130000114440918,3658100.0,,,,,
