Date,Close,High,Low,Open,Volume,"('Close', 'RIOT')","('High', 'RIOT')","('Low', 'RIOT')","('Open', 'RIOT')","('Volume', 'RIOT')"
2024-06-03,9.649999618530272,10.229999542236328,9.5600004196167,10.029999732971191,19602300.0,,,,,
2024-06-04,9.670000076293944,10.170000076293944,9.520000457763672,9.670000076293944,26245200.0,,,,,
2024-06-05,9.649999618530272,9.859999656677246,8.8100004196167,9.8100004196167,41068500.0,,,,,
2024-06-06,10.15999984741211,10.390000343322754,9.4399995803833,9.449999809265137,34641900.0,,,,,
2024-06-07,9.720000267028809,10.510000228881836,9.710000038146973,10.170000076293944,21534300.0,,,,,
2024-06-10,9.895000457763672,10.010000228881836,9.470000267028809,9.65999984741211,15832000.0,,,,,
2024-06-11,9.989999771118164,10.020000457763672,9.045000076293944,9.649999618530272,24437000.0,,,,,
2024-06-12,10.640000343322754,10.989999771118164,10.19499969482422,10.359999656677246,30289800.0,,,,,
2024-06-13,10.979999542236328,11.210000038146973,10.470000267028809,10.609999656677246,20246700.0,,,,,
2024-06-14,10.529999732971191,11.020000457763672,10.265000343322754,10.949999809265137,16812100.0,,,,,
2024-06-17,10.90999984741211,11.020000457763672,10.18000030517578,10.40999984741211,18687500.0,,,,,
2024-06-18,10.65999984741211,10.869999885559082,10.399999618530272,10.489999771118164,17176700.0,,,,,
2024-06-20,10.420000076293944,11.15999984741211,10.329999923706056,10.989999771118164,26189900.0,,,,,
2024-06-21,9.550000190734863,10.130000114440918,9.460000038146973,10.09000015258789,32273100.0,,,,,
2024-06-24,9.210000038146973,9.59000015258789,8.960000038146973,9.199999809265137,21871500.0,,,,,
2024-06-25,9.199999809265137,9.600000381469728,9.140000343322754,9.380000114440918,20106000.0,,,,,
2024-06-26,9.029999732971191,9.510000228881836,9.010000228881836,9.130000114440918,20045600.0,,,,,
2024-06-27,9.119999885559082,9.380000114440918,9.029999732971191,9.229999542236328,14652600.0,,,,,
2024-06-28,9.140000343322754,9.199999809265137,8.960000038146973,9.170000076293944,31572000.0,,,,,
2024-07-01,9.949999809265137,10.039999961853027,9.359999656677246,9.359999656677246,29211300.0,,,,,
2024-07-02,9.720000267028809,9.989999771118164,9.68000030517578,9.90999984741211,16261400.0,,,,,
2024-07-03,9.56999969482422,9.699999809265137,9.350000381469728,9.392000198364258,10714900.0,,,,,
2024-07-05,9.640000343322754,9.640000343322754,9.039999961853027,9.15999984741211,19688800.0,,,,,
2024-07-08,9.399999618530272,10.050000190734863,9.300000190734863,9.779999732971191,20760800.0,,,,,
2024-07-09,9.140000343322754,9.489999771118164,8.920000076293945,9.449999809265137,20229100.0,,,,,
2024-07-10,9.15999984741211,9.329999923706056,9.029999732971191,9.210000038146973,15041300.0,,,,,
2024-07-11,9.3100004196167,9.699999809265137,9.239999771118164,9.489999771118164,22285000.0,,,,,
2024-07-12,9.80500030517578,9.920000076293944,9.369999885559082,9.390000343322754,22468600.0,,,,,
2024-07-15,11.479999542236328,11.6899995803833,10.239999771118164,10.329999923706056,45399400.0,,,,,
2024-07-16,12.699999809265137,12.875,11.25,11.43000030517578,45170600.0,,,,,
2024-07-17,12.420000076293944,13.09000015258789,11.772000312805176,12.359999656677246,33442600.0,,,,,
2024-07-18,10.949999809265137,12.824999809265137,10.859999656677246,12.720000267028809,35483200.0,,,,,
2024-07-19,12.029999732971191,12.109999656677246,10.880000114440918,11.121999740600586,26982700.0,,,,,
2024-07-22,12.239999771118164,12.449999809265137,11.604999542236328,12.25,25489200.0,,,,,
2024-07-23,11.59000015258789,12.4399995803833,11.46500015258789,12.020000457763672,20403300.0,,,,,
2024-07-24,11.31999969482422,12.079999923706056,11.1899995803833,11.789999961853027,26974700.0,,,,,
2024-07-25,10.729999542236328,11.270000457763672,10.640000343322754,10.970000267028809,19743000.0,,,,,
2024-07-26,11.199999809265137,11.739999771118164,10.989999771118164,11.350000381469728,20906600.0,,,,,
2024-07-29,10.630000114440918,11.93000030517578,10.579999923706056,11.619999885559082,23678800.0,,,,,
2024-07-30,10.369999885559082,10.75,10.279999732971191,10.6899995803833,12538800.0,,,,,
2024-07-31,10.1899995803833,10.824999809265137,10.15999984741211,10.600000381469728,19332100.0,,,,,
2024-08-01,9.31999969482422,10.260000228881836,9.300000190734863,10.100000381469728,25911700.0,,,,,
2024-08-02,8.569999694824219,9.458999633789062,8.4399995803833,9.270000457763672,25183200.0,,,,,
2024-08-05,8.3100004196167,8.510000228881836,7.25,7.389999866485596,27482600.0,,,,,
2024-08-06,8.40999984741211,8.619999885559082,8.050000190734863,8.510000228881836,16261600.0,,,,,
2024-08-07,7.639999866485596,8.630000114440918,7.610000133514404,8.609999656677246,19183400.0,,,,,
