Date,Close,High,Low,Open,Volume,"('Close', 'HOOD')","('High', 'HOOD')","('Low', 'HOOD')","('Open', 'HOOD')","('Volume', 'HOOD')"
2024-06-03,21.280000686645508,22.399999618530277,20.729999542236328,21.899999618530277,26098100.0,,,,,
2024-06-04,20.780000686645508,21.625,20.65999984741211,21.040000915527344,17412400.0,,,,,
2024-06-05,21.56999969482422,21.59000015258789,20.38999938964844,21.0,14410400.0,,,,,
2024-06-06,22.96999931335449,23.25,21.74399948120117,22.25,40881200.0,,,,,
2024-06-07,22.18000030517578,23.690000534057617,22.145000457763672,22.520000457763672,24723100.0,,,,,
2024-06-10,23.420000076293945,23.524999618530277,22.059999465942383,22.100000381469727,17942200.0,,,,,
2024-06-11,23.21999931335449,23.30500030517578,22.1299991607666,22.832000732421875,14472800.0,,,,,
2024-06-12,23.700000762939453,24.280000686645508,23.530000686645508,24.0,21351400.0,,,,,
2024-06-13,23.309999465942383,23.739999771118164,22.920000076293945,23.690000534057617,13045800.0,,,,,
2024-06-14,22.420000076293945,23.56999969482422,22.36000061035156,23.100000381469727,13059600.0,,,,,
2024-06-17,22.25,22.71999931335449,21.700000762939453,22.31999969482422,13998300.0,,,,,
2024-06-18,21.86000061035156,22.21999931335449,21.799999237060547,21.96999931335449,10181100.0,,,,,
2024-06-20,21.729999542236328,22.06999969482422,21.18000030517578,22.0,13386600.0,,,,,
2024-06-21,22.290000915527344,22.32999992370605,21.25,21.520000457763672,20734700.0,,,,,
2024-06-24,21.3700008392334,22.32999992370605,20.8799991607666,21.850000381469727,19032600.0,,,,,
2024-06-25,22.13999938964844,22.28499984741211,21.21999931335449,21.479999542236328,12077800.0,,,,,
2024-06-26,22.309999465942383,23.32999992370605,22.21999931335449,22.68000030517578,19146100.0,,,,,
2024-06-27,22.59000015258789,22.791000366210938,22.270000457763672,22.440000534057617,7318600.0,,,,,
2024-06-28,22.709999084472656,23.084999084472656,22.34000015258789,22.63999938964844,11668100.0,,,,,
2024-07-01,22.790000915527344,23.1299991607666,22.43000030517578,22.81999969482422,11188200.0,,,,,
2024-07-02,22.459999084472656,22.799999237060547,22.06999969482422,22.63500022888184,9492200.0,,,,,
2024-07-03,22.88999938964844,23.128999710083008,22.450000762939453,22.450000762939453,7631200.0,,,,,
2024-07-05,22.68000030517578,22.739999771118164,21.71999931335449,22.07999992370605,9400900.0,,,,,
2024-07-08,22.09000015258789,22.8799991607666,21.90999984741211,22.71999931335449,10579900.0,,,,,
2024-07-09,22.600000381469727,23.270000457763672,22.149999618530277,22.25,12158900.0,,,,,
2024-07-10,22.31999969482422,22.8700008392334,22.07999992370605,22.709999084472656,12625300.0,,,,,
2024-07-11,22.040000915527344,22.979999542236328,21.979999542236328,22.649999618530277,13151500.0,,,,,
2024-07-12,22.280000686645508,22.44499969482422,21.75,22.0,10380700.0,,,,,
2024-07-15,23.940000534057617,24.01000022888184,22.76000022888184,23.0,20401700.0,,,,,
2024-07-16,24.6299991607666,24.809999465942383,23.350000381469727,24.059999465942383,23046700.0,,,,,
2024-07-17,24.18000030517578,24.8799991607666,23.56999969482422,24.1299991607666,14124900.0,,,,,
2024-07-18,22.82999992370605,24.450000762939453,22.65999984741211,24.21999931335449,14304700.0,,,,,
2024-07-19,23.40999984741211,23.8700008392334,22.799999237060547,22.940000534057617,9348400.0,,,,,
2024-07-22,23.420000076293945,24.020000457763672,23.09499931335449,23.239999771118164,16691400.0,,,,,
2024-07-23,22.8700008392334,23.399999618530277,22.81999969482422,23.229999542236328,10292600.0,,,,,
2024-07-24,21.40999984741211,22.9060001373291,21.36000061035156,22.65999984741211,13153100.0,,,,,
2024-07-25,21.18000030517578,21.78499984741211,20.6299991607666,21.15999984741211,9131000.0,,,,,
2024-07-26,21.200000762939453,21.98500061035156,21.125,21.59000015258789,8362500.0,,,,,
2024-07-29,21.18000030517578,21.84000015258789,20.950000762939453,21.559999465942383,8115100.0,,,,,
2024-07-30,20.399999618530277,21.350000381469727,20.290000915527344,21.299999237060547,11020800.0,,,,,
2024-07-31,20.56999969482422,21.20800018310547,20.530000686645508,20.84000015258789,9201900.0,,,,,
2024-08-01,20.239999771118164,21.299999237060547,19.82999992370605,20.88999938964844,13110700.0,,,,,
2024-08-02,17.8799991607666,19.290000915527344,17.690000534057617,19.200000762939453,30564500.0,,,,,
2024-08-05,16.420000076293945,16.725000381469727,13.979999542236328,14.699999809265137,44991100.0,,,,,
2024-08-06,17.209999084472656,17.520000457763672,16.25,17.030000686645508,22515100.0,,,,,
2024-08-07,17.1200008392334,17.639999389648438,16.860000610351562,17.600000381469727,32590300.0,,,,,
2024-08-08,17.729999542236328,18.100000381469727,16.68000030517578,17.665000915527344,48790500.0,,,,,
2024-08-09,17.920000076293945,18.280000686645508,17.549999237060547,17.799999237060547,17345900.0,,,,,
2024-08-12,18.540000915527344,18.790000915527344,18.106000900268555,18.36000061035156,18899100.0,,,,,
2024-08-13,18.40999984741211,18.84000015258789,18.36000061035156,18.780000686645508,12907000.0,,,,,
2024-08-14,18.649999618530277,19.059999465942383,18.56999969482422,18.729999542236328,13613600.0,,,,,
2024-08-15,19.549999237060547,20.06999969482422,19.13500022888184,19.31999969482422,23025900.0,,,,,
2024-08-16,19.979999542236328,20.040000915527344,19.399999618530277,19.51000022888184,14101700.0,,,,,
2024-08-19,20.280000686645508,20.309999465942383,19.809999465942383,19.934999465942383,11372200.0,,,,,
2024-08-20,19.82999992370605,20.43000030517578,19.690000534057617,20.36000061035156,10363700.0,,,,,
2024-08-21,20.18000030517578,20.20499992370605,19.520000457763672,19.729999542236328,9837100.0,,,,,
2024-08-22,19.88999938964844,20.3700008392334,19.850000381469727,20.13999938964844,7417900.0,,,,,
2024-08-23,21.1200008392334,21.209999084472656,20.0,20.062000274658203,13294500.0,,,,,
2024-08-26,20.959999084472656,21.15999984741211,20.790000915527344,21.1200008392334,10676300.0,,,,,
2024-08-27,21.36000061035156,21.540000915527344,20.59000015258789,20.799999237060547,8052600.0,,,,,
2024-08-28,20.31999969482422,21.198999404907227,20.0,21.149999618530277,10959700.0,,,,,
2024-08-29,20.170000076293945,20.655000686645508,20.09000015258789,20.399999618530277,7621500.0,,,,,
2024-08-30,20.1200008392334,20.399999618530277,19.834999084472656,20.3799991607666,11026200.0,,,,,
2024-09-03,19.3700008392334,19.96500015258789,19.209999084472656,19.7549991607666,11353500.0,,,,,
2024-09-04,19.11000061035156,19.61000061035156,18.81100082397461,19.01000022888184,9923300.0,,,,,
2024-09-05,19.670000076293945,19.68000030517578,18.84000015258789,19.0,11493500.0,,,,,
2024-09-06,18.940000534057617,20.239999771118164,18.709999084472656,19.739999771118164,12834200.0,,,,,
2024-09-09,19.65999984741211,19.82999992370605,19.040000915527344,19.209999084472656,10350600.0,,,,,
2024-09-10,19.700000762939453,19.73900032043457,18.825000762939453,19.600000381469727,10336500.0,,,,,
2024-09-11,20.63999938964844,20.795000076293945,19.540000915527344,19.57999992370605,12396200.0,,,,,
2024-09-12,21.63999938964844,21.73500061035156,20.670000076293945,20.82999992370605,13507200.0,,,,,
2024-09-13,22.06999969482422,22.43000030517578,21.61000061035156,21.69499969482422,11931600.0,,,,,
2024-09-16,22.209999084472656,22.53499984741211,21.5,21.70400047302246,8155600.0,,,,,
2024-09-17,22.63999938964844,22.93000030517578,22.399999618530277,22.545000076293945,8636600.0,,,,,
2024-09-18,22.950000762939453,23.4950008392334,22.34000015258789,22.700000762939453,13807200.0,,,,,
2024-09-19,22.809999465942383,24.059999465942383,22.739999771118164,23.93600082397461,14118900.0,,,,,
2024-09-20,22.729999542236328,22.95499992370605,22.309999465942383,22.809999465942383,22849800.0,,,,,
2024-09-23,22.700000762939453,23.325000762939453,22.62299919128418,22.78199958801269,11694200.0,,,,,
2024-09-24,22.770000457763672,22.850000381469727,22.25200080871582,22.68000030517578,7446100.0,,,,,
2024-09-25,22.38999938964844,22.81999969482422,22.334999084472656,22.57999992370605,4989400.0,,,,,
2024-09-26,22.43000030517578,22.8799991607666,22.190000534057617,22.780000686645508,9350700.0,,,,,
2024-09-27,23.88999938964844,23.979999542236328,22.410999298095703,22.549999237060547,18021300.0,,,,,
2024-09-30,23.420000076293945,24.1299991607666,23.07999992370605,23.96999931335449,10101300.0,,,,,
2024-10-01,22.32999992370605,23.459999084472656,22.280000686645508,23.399999618530277,11467400.0,,,,,
2024-10-02,22.6299991607666,23.18000030517578,22.32999992370605,22.420000076293945,12009700.0,,,,,
2024-10-03,22.43000030517578,22.708999633789062,22.049999237060547,22.464000701904297,7146000.0,,,,,
2024-10-04,22.88999938964844,23.38999938964844,22.61000061035156,23.0,9715300.0,,,,,
2024-10-07,23.31999969482422,23.424999237060547,22.71999931335449,22.75,10007900.0,,,,,
2024-10-08,25.61000061035156,25.799999237060547,23.440000534057617,23.46999931335449,39241500.0,,,,,
2024-10-09,25.649999618530277,25.690000534057617,24.170000076293945,25.489999771118164,22201800.0,,,,,
2024-10-10,25.5,25.8700008392334,24.70499992370605,25.5,12990200.0,,,,,
2024-10-11,26.270000457763672,26.649999618530277,25.690000534057617,25.75,16868900.0,,,,,
2024-10-14,27.0,27.13999938964844,26.15999984741211,26.899999618530277,17233000.0,,,,,
2024-10-15,26.799999237060547,27.32999992370605,25.905000686645508,27.13500022888184,16466500.0,,,,,
2024-10-16,26.93000030517578,27.17200088500977,26.565000534057617,27.040000915527344,12382000.0,,,,,
2024-10-17,26.31999969482422,27.07999992370605,26.086000442504883,27.07999992370605,11588300.0,,,,,
2024-10-18,26.82999992370605,27.040000915527344,26.420000076293945,26.549999237060547,10721200.0,,,,,
2024-10-21,26.96999931335449,27.104999542236328,26.18000030517578,26.780000686645508,10284200.0,,,,,
2024-10-22,27.40999984741211,27.600000381469727,26.81999969482422,26.899999618530277,11978800.0,,,,,
2024-10-23,26.700000762939453,27.38599967956543,26.280000686645508,27.11000061035156,10203200.0,,,,,
2024-10-24,27.21999931335449,27.32999992370605,26.690000534057617,26.950000762939453,7687300.0,,,,,
2024-10-25,27.059999465942383,27.75,26.920000076293945,27.51000022888184,8752200.0,,,,,
2024-10-28,27.8799991607666,28.229999542236328,27.51000022888184,27.934999465942383,14670900.0,,,,,
2024-10-29,28.030000686645508,28.36000061035156,27.600000381469727,28.25,13257600.0,,,,,
2024-10-30,28.209999084472656,28.575000762939453,27.549999237060547,27.915000915527344,26660900.0,,,,,
2024-10-31,23.489999771118164,26.479999542236328,23.149999618530277,26.020000457763672,45738900.0,,,,,
2024-11-01,23.96999931335449,24.118000030517575,23.0,23.700000762939453,21594100.0,,,,,
2024-11-04,24.31999969482422,24.559999465942383,23.540000915527344,23.75,15067200.0,,,,,
2024-11-05,24.959999084472656,25.274999618530277,24.420000076293945,24.53499984741211,12947200.0,,,,,
2024-11-06,29.86000061035156,30.059999465942383,26.739999771118164,27.729999542236328,49591600.0,,,,,
2024-11-07,29.36000061035156,30.040000915527344,28.670000076293945,29.059999465942383,24913000.0,,,,,
2024-11-08,30.540000915527344,30.6299991607666,29.209999084472656,29.350000381469727,22564100.0,,,,,
2024-11-11,32.79999923706055,34.31999969482422,32.22999954223633,32.939998626708984,43967200.0,,,,,
2024-11-12,33.0,33.7599983215332,31.459999084472656,31.739999771118164,26059500.0,,,,,
2024-11-13,31.90999984741211,34.099998474121094,31.822999954223636,33.630001068115234,23203600.0,,,,,
2024-11-14,32.220001220703125,33.0,31.59199905395508,32.849998474121094,13023400.0,,,,,
2024-11-15,32.31999969482422,32.35499954223633,31.26000022888184,32.0099983215332,17537500.0,,,,,
2024-11-18,35.0,35.6150016784668,32.900001525878906,33.11000061035156,36877100.0,,,,,
2024-11-19,35.2400016784668,36.31999969482422,34.0,34.560001373291016,27227500.0,,,,,
2024-11-20,36.08000183105469,38.11000061035156,35.720001220703125,37.0,36004100.0,,,,,
2024-11-21,35.09000015258789,37.125,34.630001068115234,37.125,27042400.0,,,,,
2024-11-22,36.650001525878906,36.834999084472656,34.16999816894531,34.97999954223633,21650100.0,,,,,
2024-11-25,37.84999847412109,39.7400016784668,37.29999923706055,39.220001220703125,29944600.0,,,,,
2024-11-26,36.41999816894531,37.90999984741211,36.150001525878906,37.04999923706055,16612100.0,,,,,
2024-11-27,37.650001525878906,38.290000915527344,37.040000915527344,37.5099983215332,15118500.0,,,,,
2024-11-29,37.540000915527344,39.14500045776367,37.5099983215332,38.619998931884766,13399500.0,,,,,
2024-12-02,37.619998931884766,38.790000915527344,37.52000045776367,37.92499923706055,16071000.0,,,,,
2024-12-03,38.63999938964844,38.70500183105469,36.61000061035156,37.04999923706055,17947600.0,,,,,
2024-12-04,40.0,40.56999969482422,37.77999877929688,39.95000076293945,35447100.0,,,,,
2024-12-05,38.91999816894531,42.7599983215332,38.790000915527344,42.709999084472656,50453500.0,,,,,
2024-12-06,41.66999816894531,41.709999084472656,38.93999862670898,39.59000015258789,37242700.0,,,,,
2024-12-09,39.540000915527344,42.09000015258789,39.2400016784668,41.38999938964844,26493400.0,,,,,
2024-12-10,37.36000061035156,40.5,37.18999862670898,39.810001373291016,27808800.0,,,,,
2024-12-11,37.84000015258789,38.54999923706055,37.70000076293945,38.5,23327700.0,,,,,
2024-12-12,39.33000183105469,40.18999862670898,35.619998931884766,37.380001068115234,26270400.0,,,,,
2024-12-13,40.20000076293945,40.34700012207031,38.959999084472656,39.40999984741211,19794900.0,,,,,
2024-12-16,43.20000076293945,43.83000183105469,40.52999877929688,41.02000045776367,36584000.0,,,,,
2024-12-17,41.630001068115234,42.310001373291016,40.34000015258789,42.310001373291016,27260400.0,,,,,
2024-12-18,37.08000183105469,41.48899841308594,36.63999938964844,41.43999862670898,33565200.0,,,,,
2024-12-19,36.93999862670898,38.68000030517578,36.209999084472656,38.47999954223633,25513100.0,,,,,
2024-12-20,38.33000183105469,38.47499847412109,34.02000045776367,35.11000061035156,29109100.0,,,,,
2024-12-23,37.5,38.5,37.08000183105469,37.91999816894531,16662300.0,,,,,
2024-12-24,39.58000183105469,39.59000015258789,37.68999862670898,38.0,10144500.0,,,,,
2024-12-26,40.380001068115234,40.46500015258789,38.79999923706055,39.34000015258789,11874900.0,,,,,
2024-12-27,39.02000045776367,40.43999862670898,38.220001220703125,40.25,14388800.0,,,,,
2024-12-30,38.27999877929688,38.959999084472656,37.45000076293945,37.810001373291016,12749600.0,,,,,
2024-12-31,37.2599983215332,39.09999847412109,37.02999877929688,38.95000076293945,14168100.0,,,,,
2025-01-02,39.43999862670898,39.70000076293945,37.34999847412109,38.540000915527344,18993300.0,,,,,
2025-01-03,41.34999847412109,41.380001068115234,39.02399826049805,39.77999877929688,19978800.0,,,,,
2025-01-06,42.709999084472656,43.119998931884766,41.459999084472656,42.11000061035156,22219300.0,,,,,
2025-01-07,40.560001373291016,43.1879997253418,39.8650016784668,42.33000183105469,17649200.0,,,,,
2025-01-08,40.810001373291016,40.83000183105469,39.209999084472656,40.255001068115234,14022200.0,,,,,
2025-01-10,40.08000183105469,40.52999877929688,38.77999877929688,40.06999969482422,13972900.0,,,,,
2025-01-13,39.59000015258789,39.797000885009766,38.41999816894531,39.0099983215332,13763100.0,,,,,
2025-01-14,41.7599983215332,43.77000045776367,41.27999877929688,41.79999923706055,32498800.0,,,,,
2025-01-15,45.560001373291016,46.220001220703125,43.64300155639648,43.9900016784668,32265300.0,,,,,
2025-01-16,46.08000183105469,46.84999847412109,45.25,45.61000061035156,18649700.0,,,,,
2025-01-17,48.150001525878906,49.27000045776367,46.970001220703125,47.7400016784668,35226600.0,,,,,
2025-01-21,50.0,50.63999938964844,48.150001525878906,49.93000030517578,29947100.0,,,,,
2025-01-22,50.15999984741211,51.09000015258789,49.720001220703125,50.209999084472656,20153200.0,,,,,
