Date,Close,High,Low,Open,Volume,"('Close', 'DCGO')","('High', 'DCGO')","('Low', 'DCGO')","('Open', 'DCGO')","('Volume', 'DCGO')"
2024-08-27,3.670000076293945,3.7100000381469727,3.5999999046325684,3.690000057220459,219600.0,,,,,
2024-08-28,3.630000114440918,3.690000057220459,3.5999999046325684,3.630000114440918,215000.0,,,,,
2024-08-29,3.660000085830689,3.75,3.640000104904175,3.700000047683716,333100.0,,,,,
2024-08-30,3.7799999713897705,3.805000066757202,3.630000114440918,3.700000047683716,311400.0,,,,,
2024-09-03,3.549999952316284,3.83899998664856,3.549999952316284,3.7200000286102295,405000.0,,,,,
2024-09-04,3.549999952316284,3.625,3.5,3.5299999713897705,334400.0,,,,,
2024-09-05,3.640000104904175,3.670000076293945,3.5350000858306885,3.5799999237060547,420100.0,,,,,
2024-09-06,3.630000114440918,3.734999895095825,3.5799999237060547,3.619999885559082,604900.0,,,,,
2024-09-09,3.640000104904175,3.75,3.559999942779541,3.650000095367432,425700.0,,,,,
2024-09-10,3.5199999809265137,3.640000104904175,3.430000066757202,3.640000104904175,350200.0,,,,,
2024-09-11,3.539999961853028,3.559999942779541,3.4800000190734863,3.5199999809265137,288300.0,,,,,
2024-09-12,3.5199999809265137,3.5899999141693115,3.494999885559082,3.5799999237060547,270500.0,,,,,
2024-09-13,3.650000095367432,3.6649999618530273,3.5199999809265137,3.5199999809265137,398400.0,,,,,
2024-09-16,3.640000104904175,3.714999914169312,3.559999942779541,3.660000085830689,362000.0,,,,,
2024-09-17,3.569999933242798,3.7799999713897705,3.525000095367432,3.7100000381469727,598500.0,,,,,
2024-09-18,3.5299999713897705,3.75,3.509999990463257,3.569999933242798,460700.0,,,,,
2024-09-19,3.5999999046325684,3.680000066757202,3.549999952316284,3.680000066757202,381200.0,,,,,
2024-09-20,3.4800000190734863,3.609999895095825,3.380000114440918,3.5999999046325684,1430100.0,,,,,
2024-09-23,3.470000028610229,3.509999990463257,3.375,3.509999990463257,349300.0,,,,,
2024-09-24,3.3499999046325684,3.5350000858306885,3.309999942779541,3.4600000381469727,591500.0,,,,,
2024-09-25,3.3499999046325684,3.390000104904175,3.309999942779541,3.3499999046325684,591300.0,,,,,
2024-09-26,3.3399999141693115,3.400000095367432,3.25,3.390000104904175,527400.0,,,,,
2024-09-27,3.380000114440918,3.440000057220459,3.299999952316284,3.369999885559082,367300.0,,,,,
2024-09-30,3.319999933242798,3.4679999351501465,3.2799999713897705,3.390000104904175,620000.0,,,,,
2024-10-01,3.3499999046325684,3.384999990463257,3.289999961853028,3.309999942779541,374200.0,,,,,
2024-10-02,3.109999895095825,3.359999895095825,3.0999999046325684,3.3499999046325684,958200.0,,,,,
2024-10-03,3.150000095367432,3.1600000858306885,3.059999942779541,3.0899999141693115,358600.0,,,,,
2024-10-04,3.3499999046325684,3.369999885559082,3.184999942779541,3.240000009536743,570800.0,,,,,
2024-10-07,3.150000095367432,3.369999885559082,3.095000028610229,3.369999885559082,486500.0,,,,,
2024-10-08,3.140000104904175,3.194999933242798,3.109999895095825,3.1600000858306885,311300.0,,,,,
2024-10-09,3.200000047683716,3.289999961853028,3.140000104904175,3.150000095367432,432400.0,,,,,
2024-10-10,3.200000047683716,3.25,3.109999895095825,3.130000114440918,363200.0,,,,,
2024-10-11,3.259999990463257,3.325000047683716,3.194999933242798,3.200000047683716,348100.0,,,,,
2024-10-14,3.2799999713897705,3.299999952316284,3.220000028610229,3.25,516800.0,,,,,
2024-10-15,3.200000047683716,3.2799999713897705,3.194999933242798,3.2100000381469727,270100.0,,,,,
2024-10-16,3.400000095367432,3.4200000762939453,3.255000114440918,3.259999990463257,519700.0,,,,,
2024-10-17,3.390000104904175,3.430000066757202,3.265000104904175,3.400000095367432,209400.0,,,,,
2024-10-18,3.400000095367432,3.470000028610229,3.369999885559082,3.400000095367432,197000.0,,,,,
2024-10-21,3.4200000762939453,3.440000057220459,3.309999942779541,3.400000095367432,231900.0,,,,,
2024-10-22,3.4100000858306885,3.440000057220459,3.359999895095825,3.400000095367432,177300.0,,,,,
2024-10-23,3.400000095367432,3.414999961853028,3.3499999046325684,3.369999885559082,281400.0,,,,,
2024-10-24,3.369999885559082,3.490000009536743,3.309999942779541,3.440000057220459,329600.0,,,,,
2024-10-25,3.4200000762939453,3.450000047683716,3.2699999809265137,3.400000095367432,310500.0,,,,,
2024-10-28,3.470000028610229,3.5,3.424999952316284,3.490000009536743,397400.0,,,,,
2024-10-29,3.4800000190734863,3.5899999141693115,3.4119999408721924,3.430000066757202,294100.0,,,,,
2024-10-30,3.4600000381469727,3.549999952316284,3.4200000762939453,3.450000047683716,419000.0,,,,,
2024-10-31,3.509999990463257,3.5850000381469727,3.424999952316284,3.4800000190734863,546400.0,,,,,
2024-11-01,3.630000114440918,3.690000057220459,3.430000066757202,3.509999990463257,574600.0,,,,,
2024-11-04,3.380000114440918,3.670000076293945,3.380000114440918,3.619999885559082,748600.0,,,,,
2024-11-05,3.470000028610229,3.505000114440918,3.3499999046325684,3.3499999046325684,813700.0,,,,,
2024-11-06,3.650000095367432,3.7699999809265137,3.5350000858306885,3.660000085830689,1677600.0,,,,,
2024-11-07,3.609999895095825,3.75,3.559999942779541,3.660000085830689,805700.0,,,,,
2024-11-08,4.0,4.349999904632568,3.660000085830689,3.7799999713897705,2635700.0,,,,,
2024-11-11,4.019999980926514,4.135000228881836,3.910000085830689,4.099999904632568,707900.0,,,,,
2024-11-12,4.159999847412109,4.420000076293945,4.050000190734863,4.050000190734863,1108700.0,,,,,
2024-11-13,4.230000019073486,4.425000190734863,4.09499979019165,4.159999847412109,869600.0,,,,,
2024-11-14,4.179999828338623,4.355000019073486,4.150000095367432,4.159999847412109,534000.0,,,,,
2024-11-15,4.090000152587891,4.239999771118164,4.010000228881836,4.239999771118164,759600.0,,,,,
2024-11-18,4.0,4.135000228881836,3.9049999713897705,4.119999885559082,425800.0,,,,,
2024-11-19,4.019999980926514,4.039999961853027,3.839999914169312,3.940000057220459,474900.0,,,,,
2024-11-20,4.099999904632568,4.099999904632568,3.920000076293945,4.0,375900.0,,,,,
2024-11-21,4.119999885559082,4.25,4.110000133514404,4.119999885559082,265500.0,,,,,
2024-11-22,4.25,4.349999904632568,4.119999885559082,4.130000114440918,441200.0,,,,,
2024-11-25,4.329999923706055,4.5,4.320000171661377,4.329999923706055,517700.0,,,,,
2024-11-26,4.300000190734863,4.460000038146973,4.252999782562256,4.369999885559082,602200.0,,,,,
2024-11-27,4.380000114440918,4.570000171661377,4.309999942779541,4.309999942779541,650800.0,,,,,
2024-11-29,4.329999923706055,4.489999771118164,4.130000114440918,4.389999866485596,521900.0,,,,,
2024-12-02,4.289999961853027,4.420000076293945,4.224999904632568,4.300000190734863,761800.0,,,,,
2024-12-03,4.239999771118164,4.334000110626221,4.150000095367432,4.21999979019165,482600.0,,,,,
2024-12-04,4.199999809265137,4.230000019073486,4.085000038146973,4.190000057220459,603600.0,,,,,
2024-12-05,4.110000133514404,4.409999847412109,4.079999923706055,4.239999771118164,400800.0,,,,,
2024-12-06,4.079999923706055,4.179999828338623,4.014999866485596,4.139999866485596,314400.0,,,,,
2024-12-09,4.119999885559082,4.224999904632568,4.070000171661377,4.079999923706055,359600.0,,,,,
2024-12-10,4.289999961853027,4.335000038146973,4.170000076293945,4.230000019073486,548500.0,,,,,
2024-12-11,4.139999866485596,4.300000190734863,4.099999904632568,4.300000190734863,451700.0,,,,,
2024-12-12,4.190000057220459,4.28000020980835,4.059999942779541,4.139999866485596,885000.0,,,,,
2024-12-13,4.289999961853027,4.360000133514404,4.150000095367432,4.190000057220459,541700.0,,,,,
2024-12-16,4.489999771118164,4.489999771118164,4.260000228881836,4.289999961853027,658700.0,,,,,
2024-12-17,4.389999866485596,4.559999942779541,4.284999847412109,4.449999809265137,1151400.0,,,,,
2024-12-18,4.284999847412109,4.559999942779541,4.159999847412109,4.429999828338623,1840100.0,,,,,
2024-12-19,4.349999904632568,4.429999828338623,4.079999923706055,4.320000171661377,1558800.0,,,,,
2024-12-20,4.510000228881836,4.644999980926514,4.239999771118164,4.260000228881836,1387400.0,,,,,
2024-12-23,4.289999961853027,4.619999885559082,4.230000019073486,4.619999885559082,523800.0,,,,,
2024-12-24,4.21999979019165,4.314000129699707,4.159999847412109,4.260000228881836,193400.0,,,,,
2024-12-26,4.380000114440918,4.400000095367432,4.210000038146973,4.230000019073486,340500.0,,,,,
2024-12-27,4.380000114440918,4.445000171661377,4.304999828338623,4.320000171661377,373100.0,,,,,
2024-12-30,4.320000171661377,4.380000114440918,4.239999771118164,4.360000133514404,544900.0,,,,,
2024-12-31,4.239999771118164,4.420000076293945,4.230000019073486,4.360000133514404,320800.0,,,,,
2025-01-02,4.289999961853027,4.375,4.210000038146973,4.25,314100.0,,,,,
2025-01-03,4.340000152587891,4.4079999923706055,4.239999771118164,4.309999942779541,345900.0,,,,,
2025-01-06,4.21999979019165,4.369999885559082,4.173999786376953,4.340000152587891,351500.0,,,,,
2025-01-07,4.21999979019165,4.349999904632568,4.079999923706055,4.21999979019165,404900.0,,,,,
2025-01-08,4.25,4.309999942779541,4.065000057220459,4.179999828338623,321500.0,,,,,
2025-01-10,4.079999923706055,4.293000221252441,4.050000190734863,4.150000095367432,304700.0,,,,,
2025-01-13,4.019999980926514,4.099999904632568,3.944999933242798,4.019999980926514,478300.0,,,,,
2025-01-14,4.090000152587891,4.110000133514404,4.005000114440918,4.050000190734863,358900.0,,,,,
2025-01-15,4.179999828338623,4.25,4.135000228881836,4.159999847412109,343700.0,,,,,
2025-01-16,4.269999980926514,4.295000076293945,4.085000038146973,4.21999979019165,333800.0,,,,,
2025-01-17,4.170000076293945,4.340000152587891,4.085000038146973,4.300000190734863,377600.0,,,,,
2025-01-21,4.309999942779541,4.329999923706055,4.179999828338623,4.179999828338623,304100.0,,,,,
2025-01-22,4.389999866485596,4.434999942779541,4.21999979019165,4.300000190734863,516400.0,,,,,
2025-01-23,4.480000019073486,4.494999885559082,4.349999904632568,4.349999904632568,239900.0,,,,,
2025-01-24,4.940000057220459,5.054999828338623,4.480000019073486,4.480000019073486,1112100.0,,,,,
2025-01-27,4.739999771118164,4.920000076293945,4.630000114440918,4.869999885559082,580400.0,,,,,
2025-01-28,4.78000020980835,4.824999809265137,4.679999828338623,4.75,449900.0,,,,,
2025-01-29,4.800000190734863,4.877999782562256,4.690000057220459,4.78000020980835,445800.0,,,,,
2025-01-30,4.849999904632568,4.928999900817871,4.824999809265137,4.829999923706055,382200.0,,,,,
2025-01-31,4.889999866485596,5.119999885559082,4.809999942779541,4.829999923706055,968100.0,,,,,
2025-02-03,4.75,4.860000133514404,4.699999809265137,4.800000190734863,305400.0,,,,,
2025-02-04,4.949999809265137,4.96999979019165,4.710000038146973,4.710000038146973,303600.0,,,,,
2025-02-05,4.960000038146973,5.039999961853027,4.864999771118164,4.949999809265137,2528600.0,,,,,
2025-02-06,4.909999847412109,5.03000020980835,4.849999904632568,4.980000019073486,335800.0,,,,,
2025-02-07,5.039999961853027,5.114999771118164,4.889999866485596,4.909999847412109,582100.0,,,,,
2025-02-10,5.440000057220459,5.46999979019165,5.119999885559082,5.159999847412109,1231400.0,,,,,
2025-02-11,5.449999809265137,5.610000133514404,5.300000190734863,5.440000057220459,906800.0,,,,,
2025-02-12,5.349999904632568,5.429999828338623,5.25,5.340000152587891,516200.0,,,,,
2025-02-13,5.559999942779541,5.579999923706055,5.340000152587891,5.400000095367432,540000.0,,,,,
2025-02-14,5.539999961853027,5.610000133514404,5.480000019073486,5.610000133514404,556800.0,,,,,
2025-02-18,5.599999904632568,5.675000190734863,5.460000038146973,5.539999961853027,569200.0,,,,,
2025-02-19,5.510000228881836,5.53000020980835,5.34499979019165,5.5,458400.0,,,,,
2025-02-20,5.03000020980835,5.46999979019165,5.03000020980835,5.449999809265137,589400.0,,,,,
2025-02-21,4.789999961853027,5.119999885559082,4.769999980926514,5.119999885559082,694200.0,,,,,
2025-02-24,4.440000057220459,4.800000190734863,4.420000076293945,4.75,1058200.0,,,,,
2025-02-25,4.260000228881836,4.519999980926514,4.179999828338623,4.460000038146973,885300.0,,,,,
2025-02-26,4.059999942779541,4.329999923706055,4.034999847412109,4.260000228881836,622000.0,,,,,
2025-02-27,3.920000076293945,4.184999942779541,3.875,4.159999847412109,1057300.0,,,,,
2025-02-28,3.0899999141693115,3.164999961853028,2.789999961853028,2.9200000762939453,4946200.0,,,,,
2025-03-03,2.990000009536743,3.0899999141693115,2.9049999713897705,3.009999990463257,1555600.0,,,,,
2025-03-04,2.9600000381469727,3.049999952316284,2.775000095367432,2.940000057220459,1875000.0,,,,,
2025-03-05,3.039999961853028,3.075000047683716,2.845000028610229,2.950000047683716,1198500.0,,,,,
2025-03-06,2.930000066757202,3.0799999237060547,2.9049999713897705,2.970000028610229,1401600.0,,,,,
2025-03-07,3.0299999713897705,3.180000066757202,2.859999895095825,2.890000104904175,1224700.0,,,,,
2025-03-10,2.9100000858306885,3.025000095367432,2.875,3.0,975000.0,,,,,
2025-03-11,2.809999942779541,2.9100000858306885,2.7799999713897705,2.9100000858306885,1132900.0,,,,,
2025-03-12,3.049999952316284,3.0799999237060547,2.765000104904175,2.859999895095825,1276700.0,,,,,
2025-03-13,2.869999885559082,3.049999952316284,2.8299999237060547,3.049999952316284,1059300.0,,,,,
2025-03-14,2.8499999046325684,2.994999885559082,2.75,2.930000066757202,1151900.0,,,,,
2025-03-17,2.859999895095825,2.890000104904175,2.809999942779541,2.8499999046325684,525200.0,,,,,
2025-03-18,2.8399999141693115,2.875,2.7850000858306885,2.8499999046325684,807700.0,,,,,
2025-03-19,2.819999933242798,2.859999895095825,2.765000104904175,2.8399999141693115,539900.0,,,,,
2025-03-20,2.759999990463257,2.859999895095825,2.7300000190734863,2.799999952316284,820600.0,,,,,
2025-03-21,2.6700000762939453,2.744999885559082,2.630000114440918,2.7100000381469727,1439000.0,,,,,
2025-03-24,2.7699999809265137,2.799999952316284,2.6700000762939453,2.720000028610229,762300.0,,,,,
2025-03-25,2.819999933242798,2.859999895095825,2.740000009536743,2.7699999809265137,729900.0,,,,,
2025-03-26,2.7799999713897705,2.815000057220459,2.720000028610229,2.789999961853028,558300.0,,,,,
2025-03-27,2.7300000190734863,2.789999961853028,2.720000028610229,2.789999961853028,378600.0,,,,,
2025-03-28,2.640000104904175,2.700000047683716,2.630000114440918,2.700000047683716,489100.0,,,,,
2025-03-31,2.640000104904175,2.694999933242798,2.509999990463257,2.5999999046325684,764600.0,,,,,
2025-04-01,2.680000066757202,2.7699999809265137,2.630000114440918,2.630000114440918,1034900.0,,,,,
2025-04-02,2.690000057220459,2.759999990463257,2.619999885559082,2.619999885559082,693100.0,,,,,
2025-04-03,2.559999942779541,2.609999895095825,2.5199999809265137,2.5199999809265137,940700.0,,,,,
2025-04-04,2.509999990463257,2.549999952316284,2.440000057220459,2.440000057220459,1288000.0,,,,,
2025-04-07,2.539999961853028,2.640000104904175,2.390000104904175,2.400000095367432,1169600.0,,,,,
2025-04-08,2.509999990463257,2.630000114440918,2.430000066757202,2.630000114440918,858900.0,,,,,
2025-04-09,2.569999933242798,2.6549999713897705,2.414999961853028,2.4800000190734863,1333300.0,,,,,
2025-04-10,2.5,2.559999942779541,2.450000047683716,2.559999942779541,876300.0,,,,,
2025-04-11,2.390000104904175,2.525000095367432,2.315000057220459,2.509999990463257,1063200.0,,,,,
2025-04-14,2.3499999046325684,2.509999990463257,2.2799999713897705,2.4200000762939453,925800.0,,,,,
2025-04-15,2.25,2.3299999237060547,2.1589999198913574,2.3299999237060547,1188100.0,,,,,
2025-04-16,2.190000057220459,2.2799999713897705,2.1600000858306885,2.240000009536743,533200.0,,,,,
2025-04-17,2.119999885559082,2.2100000381469727,2.095000028610229,2.190000057220459,597800.0,,,,,
2025-04-21,2.069999933242798,2.125,2.0199999809265137,2.109999895095825,643600.0,,,,,
2025-04-22,2.109999895095825,2.1600000858306885,2.059999942779541,2.059999942779541,600600.0,,,,,
2025-04-23,2.1600000858306885,2.2850000858306885,2.150000095367432,2.150000095367432,627900.0,,,,,
2025-04-24,2.220000028610229,2.220000028610229,2.130000114440918,2.150000095367432,673300.0,,,,,
2025-04-25,2.240000009536743,2.240000009536743,2.164999961853028,2.220000028610229,450700.0,,,,,
2025-04-28,2.240000009536743,2.2699999809265137,2.1549999713897705,2.240000009536743,367200.0,,,,,
2025-04-29,2.2799999713897705,2.289999961853028,2.1730000972747803,2.240000009536743,499600.0,,,,,
2025-04-30,2.2300000190734863,2.259999990463257,2.200000047683716,2.25,463500.0,,,,,
2025-05-01,2.200000047683716,2.259999990463257,2.174999952316284,2.2300000190734863,1017900.0,,,,,
2025-05-02,2.309999942779541,2.3299999237060547,2.184999942779541,2.220000028610229,659400.0,,,,,
2025-05-05,2.3499999046325684,2.380000114440918,2.299999952316284,2.299999952316284,501400.0,,,,,
2025-05-06,2.3399999141693115,2.380000114440918,2.319999933242798,2.3299999237060547,576200.0,,,,,
2025-05-07,2.400000095367432,2.430000066757202,2.319999933242798,2.359999895095825,665600.0,,,,,
2025-05-08,2.3299999237060547,2.450000047683716,2.315000057220459,2.430000066757202,790800.0,,,,,
2025-05-09,1.399999976158142,1.9299999475479128,1.3899999856948853,1.8899999856948853,9533200.0,,,,,
2025-05-12,1.4450000524520874,1.4600000381469729,1.350000023841858,1.4299999475479126,3329400.0,,,,,
2025-05-13,1.5,1.6399999856948853,1.4500000476837158,1.4500000476837158,3162600.0,,,,,
2025-05-14,1.399999976158142,1.5449999570846558,1.3799999952316284,1.5,2256700.0,,,,,
2025-05-15,1.399999976158142,1.475000023841858,1.3700000047683716,1.4500000476837158,2101700.0,,,,,
2025-05-16,1.4700000286102295,1.5299999713897705,1.409999966621399,1.409999966621399,1659500.0,,,,,
2025-05-19,1.4500000476837158,1.4700000286102295,1.434999942779541,1.4600000381469729,970300.0,,,,,
2025-05-20,1.3899999856948853,1.440000057220459,1.3799999952316284,1.440000057220459,868900.0,,,,,
2025-05-21,1.2799999713897705,1.3899999856948853,1.2799999713897705,1.3899999856948853,1311200.0,,,,,
2025-05-22,1.340000033378601,1.3799999952316284,1.2300000190734863,1.2799999713897705,2816900.0,,,,,
2025-05-23,1.340000033378601,1.350000023841858,1.2999999523162842,1.2999999523162842,709700.0,,,,,
2025-05-27,1.3899999856948853,1.399999976158142,1.350000023841858,1.3700000047683716,886900.0,,,,,
2025-05-28,1.3600000143051147,1.399999976158142,1.350000023841858,1.3899999856948853,402100.0,,,,,
2025-05-29,1.3600000143051147,1.3700000047683716,1.3350000381469729,1.3600000143051147,606900.0,,,,,
2025-05-30,1.4199999570846558,1.440000057220459,1.3200000524520874,1.3700000047683716,759900.0,,,,,
2025-06-02,1.4900000095367432,1.5199999809265137,1.4049999713897705,1.4199999570846558,1011900.0,,,,,
2025-06-03,1.4800000190734863,1.5099999904632568,1.409999966621399,1.4900000095367432,640300.0,,,,,
2025-06-04,1.440000057220459,1.5,1.4299999475479126,1.4900000095367432,350200.0,,,,,
2025-06-05,1.4299999475479126,1.4600000381469729,1.3899999856948853,1.4299999475479126,510500.0,,,,,
2025-06-06,1.5299999713897705,1.5499999523162842,1.4299999475479126,1.440000057220459,604200.0,,,,,
2025-06-09,1.600000023841858,1.6100000143051147,1.5049999952316284,1.5299999713897705,506000.0,,,,,
2025-06-10,1.5299999713897705,1.6100000143051147,1.524999976158142,1.600000023841858,551900.0,,,,,
2025-06-11,1.5299999713897705,1.590000033378601,1.5099999904632568,1.5299999713897705,692300.0,,,,,
2025-06-12,1.5099999904632568,1.5399999618530271,1.4700000286102295,1.5099999904632568,1129700.0,,,,,
2025-06-13,1.4500000476837158,1.5800000429153442,1.4500000476837158,1.5199999809265137,405100.0,,,,,
2025-06-16,1.5399999618530271,1.5700000524520874,1.4500000476837158,1.4600000381469729,555300.0,,,,,
2025-06-17,1.600000023841858,1.6799999475479126,1.4900000095367432,1.5299999713897705,1011100.0,,,,,
2025-06-18,1.6200000047683716,1.690000057220459,1.5800000429153442,1.600000023841858,1011300.0,,,,,
2025-06-20,1.590000033378601,1.6699999570846558,1.5800000429153442,1.6699999570846558,1166900.0,,,,,
2025-06-23,1.690000057220459,1.690000057220459,1.565000057220459,1.6100000143051147,1013900.0,,,,,
2025-06-24,1.7300000190734863,1.7599999904632568,1.6449999809265137,1.7100000381469729,1146700.0,,,,,
2025-06-25,1.6200000047683716,1.75,1.6100000143051147,1.7300000190734863,662100.0,,,,,
2025-06-26,1.690000057220459,1.690000057220459,1.6200000047683716,1.6299999952316284,657400.0,,,,,
2025-06-27,1.600000023841858,1.7000000476837158,1.5499999523162842,1.6799999475479126,1845700.0,,,,,
2025-06-30,1.5700000524520874,1.6299999952316284,1.559999942779541,1.6100000143051147,360300.0,,,,,
2025-07-01,1.5199999809265137,1.559999942779541,1.475000023841858,1.5499999523162842,759200.0,,,,,
2025-07-02,1.5700000524520874,1.600000023841858,1.4900000095367432,1.5199999809265137,488600.0,,,,,
2025-07-03,1.5800000429153442,1.6200000047683716,1.5399999618530271,1.590000033378601,344400.0,,,,,
2025-07-07,1.5199999809265137,1.5980000495910645,1.4950000047683716,1.590000033378601,505500.0,,,,,
2025-07-08,1.5499999523162842,1.5700000524520874,1.5199999809265137,1.5299999713897705,356700.0,,,,,
2025-07-09,1.559999942779541,1.6150000095367432,1.5449999570846558,1.5700000524520874,546900.0,,,,,
2025-07-10,1.5,1.6100000143051147,1.4900000095367432,1.5499999523162842,584300.0,,,,,
2025-07-11,1.4900000095367432,1.5099999904632568,1.4299999475479126,1.4900000095367432,832400.0,,,,,
2025-07-14,1.4600000381469729,1.5049999952316284,1.440000057220459,1.4700000286102295,598500.0,,,,,
