Date,Close,High,Low,Open,Volume,"('Close', 'XEL')","('High', 'XEL')","('Low', 'XEL')","('Open', 'XEL')","('Volume', 'XEL')"
2024-07-29,55.356571197509766,55.62524833217602,54.90558410290854,55.260617431101394,1995600.0,,,,,
2024-07-30,56.25855255126953,56.35450631741142,55.1838513363924,55.19344890924751,2498000.0,,,,,
2024-07-31,55.92270278930664,56.29692757331725,55.538884093573245,56.10502005565118,6198300.0,,,,,
2024-08-01,56.71913528442383,56.76711216585967,54.39701688683478,55.27980687894016,4540100.0,,,,,
2024-08-02,57.33324813842773,59.07963297717618,56.546415569778496,58.743791146802025,3641000.0,,,,,
2024-08-05,55.644439697265625,59.39628905798793,55.5292907853426,59.39628905798793,4273800.0,,,,,
2024-08-06,55.51969146728516,56.38328626021587,55.5004999838332,55.55807443418906,3063800.0,,,,,
2024-08-07,55.99946594238281,56.70953250743092,55.41413852553978,55.47171297421979,2768000.0,,,,,
2024-08-08,55.79796600341797,56.46964966456338,55.29899838342321,55.61564872933442,3025000.0,,,,,
2024-08-09,55.61565017700195,56.07623483966266,54.92477501321166,56.07623483966266,1795200.0,,,,,
2024-08-12,55.673221588134766,55.85553519659312,55.10708561824676,55.51969337564317,1792100.0,,,,,
2024-08-13,57.24689102172852,57.314059391011206,55.95149685938907,56.04745062682103,4337600.0,,,,,
2024-08-14,56.57519912719727,57.19890954664444,56.27774027579432,56.91104460705393,5190800.0,,,,,
2024-08-15,56.51762771606445,56.80549265249984,56.03785160187172,56.31611896619855,2483500.0,,,,,
2024-08-16,57.5539436340332,57.76504630079548,56.651965834924,56.757517168305135,5147500.0,,,,,
2024-08-19,57.71706771850586,57.94735820236434,57.56353950913313,57.56353950913313,2266100.0,,,,,
2024-08-20,57.56354141235352,58.04331754005627,57.33324726047959,57.57313532433097,2669500.0,,,,,
2024-08-21,57.53475189208984,57.82261683431204,57.19891006956417,57.52515798018968,1574000.0,,,,,
2024-08-22,57.496368408203125,57.61151731238071,57.21810104077723,57.57313434432152,1581100.0,,,,,
2024-08-23,57.68827819824219,58.12007742750173,57.48677311138814,57.73625507695965,2069200.0,,,,,
2024-08-26,58.974082946777344,59.213971019610376,58.1392734782308,58.33118466857753,3678600.0,,,,,
2024-08-27,58.42714309692383,59.16599885946968,58.0817036588087,59.050853600231896,2645600.0,,,,,
2024-08-28,58.22563171386719,58.762982299834825,58.14886577569978,58.64783339258372,1545600.0,,,,,
2024-08-29,58.90691375732422,59.02205900576511,58.2064410336732,58.379160736535255,2940200.0,,,,,
2024-08-30,58.75338363647461,59.1467999112744,58.38875275775242,58.88772036537191,2858300.0,,,,,
2024-09-03,59.9912109375,60.32705278227072,58.60945692706986,58.73419609204094,3410300.0,,,,,
2024-09-04,60.60532379150391,60.787637412774615,60.10635615074023,60.30786125747126,4033900.0,,,,,
2024-09-05,60.8931884765625,61.229033979993325,60.53815514815991,61.16186561138748,2969300.0,,,,,
2024-09-06,60.36543273925781,61.17145678686551,60.30785828571391,60.893185752005394,4731700.0,,,,,
2024-09-09,60.921974182128906,61.04671333958846,60.21190390399917,60.30785766518365,2687800.0,,,,,
2024-09-10,61.25782012939453,61.430536179070295,60.979549078669706,61.07550650671358,4935000.0,,,,,
2024-09-11,61.26741409301758,61.37296543375293,60.528562028673306,61.12348344143432,4352800.0,,,,,
2024-09-12,61.305789947509766,61.82394901802223,60.88358829398175,61.53608042747008,4886500.0,,,,,
2024-09-13,61.78778839111328,61.93296794182126,61.01350606883253,61.75875395779943,2961600.0,,,,,
2024-09-16,62.48463439941406,62.86209676310235,62.12653324542863,62.24267096709398,3933000.0,,,,,
2024-09-17,62.42656326293945,62.57174279386685,62.15556541008174,62.35881379972503,3519800.0,,,,,
2024-09-18,62.29106521606445,62.53302864298075,61.82649587943341,62.36849528487073,5170800.0,,,,,
2024-09-19,62.000709533691406,62.41688694606513,61.63292776299717,62.2039579372965,4861100.0,,,,,
2024-09-20,62.06846237182617,62.60078492265241,61.99103967872847,62.35882146939295,7665800.0,,,,,
2024-09-23,61.903926849365234,62.29106983798441,61.700678441771295,62.281389232630886,2006200.0,,,,,
2024-09-24,62.10717391967773,62.70724590832371,61.37160668762242,61.53614374646699,4888100.0,,,,,
2024-09-25,62.12653350830078,62.47496144304702,61.84585503952531,62.40721197707625,2882900.0,,,,,
2024-09-26,61.92327880859375,62.3975287424711,61.6909959899317,61.894244379278206,2031500.0,,,,,
2024-09-27,62.49431228637695,62.74595631260442,62.0684543010901,62.17491879741181,1912900.0,,,,,
2024-09-30,63.20085525512695,63.31699298373744,62.32010476442599,62.8524273010187,3139700.0,,,,,
2024-10-01,63.2202033996582,63.5299162883467,62.7749915836771,63.2202033996582,2621300.0,,,,,
2024-10-02,63.0556755065918,63.38474224877668,62.91049596215914,62.99759925833571,1940400.0,,,,,
2024-10-03,62.32978439331055,63.24924252305056,62.31042318275321,63.08470915400458,1818300.0,,,,,
2024-10-04,61.68132019042969,61.92328363242513,60.63604004088533,61.63292824044443,3052000.0,,,,,
2024-10-07,60.984466552734375,61.36193263755336,60.51989716996016,61.36193263755336,4288900.0,,,,,
2024-10-08,60.90703582763672,61.39096269504711,60.56828849727705,60.56828849727705,2743900.0,,,,,
2024-10-09,60.56829071044922,61.207074051089386,60.42311116809363,60.76185851083117,1867500.0,,,,,
2024-10-10,60.16179275512695,60.99414762347092,60.14243523585508,60.76186108427776,2277400.0,,,,,
2024-10-11,60.30696868896485,60.64571602574558,60.12307411293896,60.18114666727383,2822200.0,,,,,
2024-10-14,60.99414443969727,61.01350195795871,60.34568050018067,60.45214500458408,3148600.0,,,,,
2024-10-15,61.390960693359375,62.16524660962515,61.061890286567085,61.1780316971794,3413200.0,,,,,
2024-10-16,61.95232009887695,62.00070835549874,61.27482174099865,61.39096315627038,2590400.0,,,,,
2024-10-17,61.21675491333008,61.93296837398075,61.02318340839184,61.797465736075424,3382600.0,,,,,
2024-10-18,62.01039123535156,62.600782630417534,60.89735791428596,61.12964444541996,3651800.0,,,,,
2024-10-21,61.390960693359375,62.058782111535166,61.09092471620294,61.952317613445175,2178700.0,,,,,
2024-10-22,61.63292694091797,61.74906835684759,60.98446301016706,61.20707262112998,2243900.0,,,,,
2024-10-23,62.25235748291016,62.291072521853984,61.21675418961347,61.323218700674325,2338200.0,,,,,
2024-10-24,63.0169563293457,63.104059619800175,62.19428214378927,62.45559939929058,4941000.0,,,,,
2024-10-25,62.38785552978516,63.6460684328766,62.14589207797054,63.45249324094178,7028000.0,,,,,
2024-10-28,62.40721130371094,62.79434688557363,62.22331673342963,62.368496268697086,4165700.0,,,,,
2024-10-29,61.30385971069336,62.32978606567964,61.30385971069336,62.233002162710974,6475700.0,,,,,
2024-10-30,61.02317810058594,61.729710893897206,60.61668129843523,61.313533486703456,2894400.0,,,,,
2024-10-31,64.66231536865234,65.55274655031893,61.59422034082929,62.31043014456756,6805300.0,,,,,
2024-11-01,64.5461654663086,66.162479369369,64.4590547937589,65.62048366154939,6861000.0,,,,,
2024-11-04,63.704132080078125,64.05256001288086,63.17180957603561,63.849311616102256,12450800.0,,,,,
2024-11-05,64.19774627685547,64.30421078882149,63.597674244332296,63.82028387411727,4713200.0,,,,,
2024-11-06,64.35260009765625,64.94299153393979,63.2202128710031,63.733174227479886,5057900.0,,,,,
2024-11-07,64.07191467285156,64.73005551181262,63.94609634486564,64.24612864152179,4185800.0,,,,,
2024-11-08,65.20430755615234,65.27205702095976,64.08159370032902,64.13966256041029,3859100.0,,,,,
2024-11-11,66.44316101074219,66.60769437504965,64.98169978956065,65.06881046628334,5556000.0,,,,,
2024-11-12,66.4044418334961,67.12065149191987,66.15279780816,66.42379565815075,5337500.0,,,,,
2024-11-13,66.44316101074219,66.72383948263388,65.9398729286819,66.46251483660386,4068300.0,,,,,
2024-11-14,66.6948013305664,67.29486589259281,66.27862394844922,66.66575951718717,3347500.0,,,,,
2024-11-15,67.22711181640625,67.65296977376005,66.47218717137882,66.67543554626027,4018500.0,,,,,
2024-11-18,67.69169616699219,68.15626184923174,67.18840806307121,67.28519196485959,2597900.0,,,,,
2024-11-19,67.33358764648438,67.7497650701379,66.88837579069151,67.63361995744214,2268100.0,,,,,
2024-11-20,67.79815673828125,67.98204392576235,67.12065469681721,67.1593697321127,2439400.0,,,,,
2024-11-21,69.08539581298828,69.13379145259978,67.57554637407443,68.2046527683345,2644900.0,,,,,
2024-11-22,69.05636596679688,69.48222399440503,68.94022823864073,69.33704445007149,2065300.0,,,,,
2024-11-25,69.29832458496094,69.63707190871473,68.90150840117444,69.44350411918052,3122400.0,,,,,
2024-11-26,69.55964660644531,69.77256821326738,68.9595746668443,69.73386056412706,3155900.0,,,,,
2024-11-27,70.57588958740234,71.02110140050239,69.8983949553235,69.99517884788652,2528400.0,,,,,
2024-11-29,70.22746276855469,70.730750832398,70.14035947912285,70.5275024395859,1383000.0,,,,,
2024-12-02,68.91118621826172,70.25650238243185,68.84343674899195,70.15971848120907,2718000.0,,,,,
2024-12-03,68.71762084960938,69.45319181640343,68.69826702233469,69.201547757001,2672500.0,,,,,
2024-12-04,68.44661712646484,69.09507735488191,68.09818919212236,68.9015095620863,3233300.0,,,,,
2024-12-05,68.58212280273438,68.96926581053589,68.34015934587578,68.54340776354036,2518500.0,,,,,
2024-12-06,67.49811553955078,68.47564985235141,67.29486714693363,68.37886595836292,3432800.0,,,,,
2024-12-09,66.88837432861328,67.82719366266903,66.71416035544688,67.48844632155051,2760700.0,,,,,
2024-12-10,66.92708587646484,67.4013321293086,66.02698162604997,66.88837084176403,2587500.0,,,,,
2024-12-11,66.16248321533203,67.21744026282424,66.10441435301522,67.01419186057726,3013000.0,,,,,
2024-12-12,66.28829956054688,67.01418985432814,65.98826726870809,66.94644038894074,2575300.0,,,,,
2024-12-13,65.93020629882812,66.37541817953486,65.71727727237298,66.01730960012043,2254000.0,,,,,
2024-12-16,65.48499298095703,66.24959100042746,65.4559511636915,65.93020485189295,4244700.0,,,,,
2024-12-17,65.89148712158203,66.5399473820576,64.86555709345915,65.33013015692929,6459400.0,,,,,
2024-12-18,64.26549530029297,65.85277497869565,64.20741904972013,65.4656319728109,5884900.0,,,,,
2024-12-19,64.50745391845703,65.41723142230136,63.94609697122795,63.975131402267714,4608000.0,,,,,
2024-12-20,65.23334503173828,65.63984183956087,64.33324073776642,64.39130960055873,13060700.0,,,,,
2024-12-23,65.54306030273438,65.64952481111666,64.68167101428749,64.96234950146456,2535600.0,,,,,
2024-12-24,66.01730346679688,66.08505293399845,65.42691208798101,65.61080666358737,943900.0,,,,,
2024-12-26,65.98827362060547,66.23991768089768,65.55274235606852,65.68824129988617,1394900.0,,,,,
2024-12-27,65.9495620727539,66.44316961372606,65.43660070341417,65.54306521978344,2015000.0,,,,,
2024-12-30,65.417236328125,65.94955888423469,65.00106627316117,65.94955888423469,2642900.0,,,,,
2024-12-31,65.3494873046875,65.87212925860113,65.05913558638352,65.2817378320027,2143800.0,,,,,
2025-01-02,64.71070098876953,65.81405365041307,64.48809138181362,65.65919350920235,2817200.0,,,,,
2025-01-03,64.5461654663086,65.14623003306953,64.42033975975211,64.97201607210783,3157200.0,,,,,
2025-01-06,63.56834411621094,64.81745992267507,63.42196172897773,64.16362703105986,3657200.0,,,,,
2025-01-07,64.0562744140625,64.91503958884482,63.40244158399017,63.56833813275775,3017800.0,,,,,
2025-01-08,64.7881851196289,64.83698173061873,63.4805193326577,63.978209027229866,3714700.0,,,,,
2025-01-10,61.84104537963867,64.44662714730835,61.07010885785131,64.44662714730835,5441000.0,,,,,
2025-01-13,62.08501434326172,62.59246854666914,61.60683884953262,62.28018960959666,3114600.0,,,,,
2025-01-14,62.53392028808594,62.73885264816305,61.68490841463729,61.89960158576113,5952800.0,,,,,
2025-01-15,63.3731689453125,63.95869101549896,63.18775076904858,63.44147972941231,2655600.0,,,,,
2025-01-16,64.6027603149414,64.61252112520307,63.051126522591055,63.19750889524897,3024100.0,,,,,
2025-01-17,65.11022186279297,65.27611841995405,64.3392816058879,64.9248036840146,3235000.0,,,,,
2025-01-21,66.04705810546875,66.3398228646579,65.02238889362384,65.32491446353718,4147400.0,,,,,
2025-01-22,65.36395263671875,65.93971391998133,65.21757025180402,65.93971391998133,3746100.0,,,,,
2025-01-23,64.46614074707031,65.6567064950585,64.39782996375871,65.6567064950585,3928500.0,,,,,
2025-01-24,65.00286865234375,65.37369752677466,64.16361769598014,64.55396819003798,3110200.0,,,,,
2025-01-27,66.34957122802734,66.40812864264085,64.71986588985204,65.0223839916417,4142600.0,,,,,
2025-01-28,64.82722473144531,66.22272301119533,64.58325655278495,66.22272301119533,3043600.0,,,,,
2025-01-29,64.47589874267578,65.20780315133881,64.3783129772507,64.70035270393844,2447300.0,,,,,
2025-01-30,65.24684143066406,65.42249879324352,64.63204438429443,65.11998067531326,2704300.0,,,,,
2025-01-31,65.5786361694336,65.61767196712614,65.00287490543194,65.13949647469731,6442300.0,,,,,
2025-02-03,66.11536407470703,66.33981803311396,64.846726804372,65.4712846295262,2916900.0,,,,,
2025-02-04,65.69573974609375,65.9397078835117,64.97359614402528,65.5981539801899,2716300.0,,,,,
2025-02-05,66.31053924560547,66.8375113355235,65.75429216935594,66.35933585303596,2939800.0,,,,,
2025-02-06,65.50057220458984,66.0958550917797,64.40759220205891,65.39322562196104,5611500.0,,,,,
2025-02-07,64.99311065673828,66.25198714579317,64.8272141093082,65.78357248889449,3797800.0,,,,,
2025-02-10,65.266357421875,65.41273980231594,64.28073144722806,65.2956398542169,2638300.0,,,,,
2025-02-11,65.56887817382812,65.60791396876415,64.39782666169707,64.99310950516745,2284300.0,,,,,
2025-02-12,65.77381134033203,65.86163629605501,64.58324563842042,64.85648876109192,2706200.0,,,,,
2025-02-13,66.74968719482422,66.92534456028363,65.6371930286869,65.81285039414632,2433000.0,,,,,
2025-02-14,66.9546127319336,67.91096361128963,66.769194574678,66.94485192225795,4167800.0,,,,,
2025-02-18,66.88630676269531,67.47182881494437,66.62281699972729,67.07172493327897,3177200.0,,,,,
2025-02-19,67.40351867675781,67.71579760396125,66.84727160501055,66.99365398080023,2425300.0,,,,,
2025-02-20,67.64749145507812,67.76459885279498,66.55451141233976,67.27666253028423,1878400.0,,,,,
2025-02-21,68.25253295898438,68.54529027579385,67.52062849898492,67.6767642455532,2379400.0,,,,,
2025-02-24,69.07225799560547,69.63826586228335,68.22325364090536,68.84781147816484,3010300.0,,,,,
2025-02-25,68.7502212524414,69.33575076495254,68.44770313087648,69.2869541571376,3713400.0,,,,,
2025-02-26,68.28180694580078,68.77950405599793,67.81338482232398,68.37939271664098,3907500.0,,,,,
2025-02-27,69.05274963378906,69.25768199339382,67.89145881737811,68.06711618922752,4553500.0,,,,,
2025-02-28,70.36041259765625,70.64341654359289,69.38454000283352,70.05789447576265,7085500.0,,,,,
2025-03-03,70.16524505615234,70.88738873279371,69.63827293147325,70.15548424495898,5015600.0,,,,,
2025-03-04,68.3403549194336,70.945932895738,68.29156575809972,70.34089666704345,4212100.0,,,,,
2025-03-05,67.07173156738281,68.52577975410739,66.9448633558804,67.77435363238834,6975000.0,,,,,
2025-03-06,66.02754974365234,66.92535083109337,65.62743836721495,66.71065764815796,5262300.0,,,,,
2025-03-07,66.35933685302734,66.95461973512839,65.89091472871351,66.06657209466657,3849600.0,,,,,
2025-03-10,67.67676544189453,68.20373755584764,66.40813548932651,66.40813548932651,4830500.0,,,,,
2025-03-11,67.07173156738281,67.95977182131183,66.46668783453401,67.74507864367781,3381700.0,,,,,
2025-03-12,67.18883514404297,68.01832546526464,66.52524139800204,66.67162379476304,3356600.0,,,,,
2025-03-13,67.01317596435547,68.07688107006726,66.50572544051897,67.59869809041845,2409400.0,,,,,
2025-03-14,68.63683319091797,68.79428329365828,66.79667453021963,67.01316466767051,4170700.0,,,,,
2025-03-17,68.8434829711914,69.57167095003378,68.43018770003502,68.58763030006082,3751100.0,,,,,
2025-03-18,69.15837860107422,69.2075836387057,68.29242549525668,68.62699572671981,3159800.0,,,,,
2025-03-19,69.11901092529297,69.37486358818126,68.72539317645732,69.05012838231929,3112000.0,,,,,
2025-03-20,68.9714126586914,69.45359803235185,68.68604744751785,69.11902027292143,3039100.0,,,,,
2025-03-21,68.0070571899414,69.23710813389543,67.72168447002785,68.6958827155016,6689200.0,,,,,
2025-03-24,67.76103973388672,68.53843274800772,67.61343213491588,68.4105026586703,3156900.0,,,,,
2025-03-25,66.84588623046875,67.69216184800786,66.4227484216992,67.50519170926658,3110200.0,,,,,
2025-03-26,67.82008361816406,68.33178898927642,66.90492546178501,66.92461048016959,3540500.0,,,,,
2025-03-27,68.21369934082031,68.68604216852661,67.82992407789907,68.0070516998346,3870700.0,,,,,
2025-03-28,68.60731506347656,69.36502305779297,68.52859000993777,68.7647576629198,3533500.0,,,,,
2025-03-31,69.66024017333984,70.22114305689209,68.78444457459396,69.26662240243917,3772200.0,,,,,
2025-04-01,69.59135437011719,69.68975693132917,68.85332389957601,69.48310930049375,2233000.0,,,,,
2025-04-02,69.76847839355469,70.162096125784,68.94188040510974,69.7389583774734,2054700.0,,,,,
2025-04-03,70.98869323730469,71.48071357164012,70.01449507745821,70.84108563547716,3573500.0,,,,,
2025-04-04,66.8065185546875,71.83496683365402,66.69827348350549,71.83496683365402,5680800.0,,,,,
2025-04-07,65.98976135253906,67.28869466625959,64.70067054712294,66.80651686622086,7971200.0,,,,,
2025-04-08,65.9700927734375,68.09561688922628,65.29110225357124,66.2849855130964,5792500.0,,,,,
2025-04-09,67.48551177978516,68.06609217855555,64.3857821296646,65.45838286948161,6518000.0,,,,,
2025-04-10,67.31822967529297,68.20386032266354,65.94057115724385,67.18045706661663,3491500.0,,,,,
2025-04-11,68.44986724853516,68.81396500261859,66.44242336188013,67.3182264734665,3148400.0,,,,,
2025-04-14,69.6011962890625,69.73896137511936,67.19029226779925,68.31209797291031,2515700.0,,,,,
2025-04-15,69.1485366821289,70.339232535787,69.08949664257503,70.02433981210838,2556800.0,,,,,
2025-04-16,67.99720764160156,69.68975876650151,67.76103998694684,69.35518854804353,2824000.0,,,,,
2025-04-17,69.0107650756836,69.8964031236326,68.3908221959363,68.58762731430984,2784500.0,,,,,
2025-04-21,67.8692855834961,69.1780614643254,67.10173506921558,68.7647586809452,5664900.0,,,,,
2025-04-22,70.25065612792969,70.56554881197975,68.27273246780979,68.54827013553316,5162400.0,,,,,
2025-04-23,70.40811157226562,70.94932942565939,69.4535909397075,69.93576875649251,5639000.0,,,,,
2025-04-24,69.16822052001953,70.3392313354194,67.90864964680014,69.21741804959662,6499700.0,,,,,
2025-04-25,67.89881134033203,69.42407749668338,67.31823090499982,69.3748724564262,4816800.0,,,,,
2025-04-28,68.46955108642578,68.56795365113142,67.36742284187306,68.00705077391139,2994500.0,,,,,
2025-04-29,69.54215240478516,69.64055497033992,68.11529643515472,68.44986665956783,2539300.0,,,,,
2025-04-30,69.57167053222656,69.74879814846334,68.48922732528371,69.56183553128263,4468300.0,,,,,
2025-05-01,69.2764663696289,70.25066455469889,68.88284859044231,69.57167407329285,3389100.0,,,,,
2025-05-02,69.64055633544922,69.90625152605327,68.8631707969839,69.60120131456347,3854500.0,,,,,
2025-05-05,69.7586441040039,70.00465427717577,68.84348595949918,69.29614377721924,5645600.0,,,,,
2025-05-06,69.9259262084961,70.26050393357093,69.32566081119701,69.49295342755161,2765400.0,,,,,
2025-05-07,70.22114562988281,70.82141106328307,69.82752784455948,70.03417549263641,4552300.0,,,,,
2025-05-08,69.05013275146484,70.42779120574387,68.9615726938811,70.17193852666651,3160000.0,,,,,
2025-05-09,69.48310852050781,69.7487961835611,68.87300063562759,69.12885329801402,2479300.0,,,,,
2025-05-12,66.69827270507812,69.28630436705413,66.35385998607967,69.22725682405854,4783700.0,,,,,
2025-05-13,67.21981811523438,67.6331209168855,65.68471701881091,66.69827774312306,5328100.0,,,,,
2025-05-14,67.7020034790039,67.83976857703605,66.30465997268043,66.82620785252755,5338000.0,,,,,
2025-05-15,70.12274169921875,70.17193922915737,68.07593526137845,68.14481780940025,6642300.0,,,,,
2025-05-16,71.22486114501953,71.40198876630582,69.81768268358803,70.1621029249363,7154000.0,,,,,
2025-05-19,71.05757141113281,71.21502151209569,70.43762853076805,70.75252122505978,5044800.0,,,,,
2025-05-20,71.16581726074219,71.61847504453408,70.7525220026236,70.9788471407025,3538600.0,,,,,
2025-05-21,68.80412292480469,70.90013438969852,68.74508288612078,70.75252678535415,4134600.0,,,,,
2025-05-22,68.10545349121094,68.83364148082555,67.39694301152777,68.72539640711648,4059000.0,,,,,
2025-05-23,68.61715698242188,68.70571703616623,67.46582373030543,68.3219417880055,3077400.0,,,,,
2025-05-27,68.69587707519531,69.26662246816112,68.39082686858426,69.08949484646946,2578600.0,,,,,
2025-05-28,67.82991790771484,68.74507595319488,67.5248677284328,68.66635090446601,2425600.0,,,,,
2025-05-29,68.3613052368164,68.59747289095549,67.53470718587806,67.8004023659646,2024800.0,,,,,
2025-05-30,68.98125457763672,69.28631231313585,68.25306653000875,68.42035165447389,3985800.0,,,,,
2025-06-02,68.61715698242188,68.73523705408101,68.03656910210549,68.60731447390553,2506400.0,,,,,
2025-06-03,68.22354125976562,68.83364166855212,67.62327585215444,68.59747401055846,3344800.0,,,,,
2025-06-04,67.40678405761719,68.3120996475077,67.33790151290017,68.03656946863966,2286100.0,,,,,
2025-06-05,67.47566986083984,67.64295497642614,67.00332702594567,67.38710980234168,1841200.0,,,,,
2025-06-06,67.41663360595703,68.03657657314572,67.03285831565425,67.82992891741615,1876700.0,,,,,
2025-06-09,67.2886962890625,68.13497184043307,67.00332360242504,67.16077370855645,2509500.0,,,,,
2025-06-10,67.85944366455078,68.00705126649561,67.15093318132323,67.38710834748875,2640400.0,,,,,
2025-06-11,67.16077423095703,67.87912720740916,66.92460657755721,67.8299221719518,3190900.0,,,,,
2025-06-12,67.96768951416016,67.97753202310463,67.10173641791151,67.4363066456776,2569200.0,,,,,
2025-06-13,67.09452819824219,68.18597859224076,66.95561674283,67.96768699941973,2861400.0,,,,,
2025-06-16,66.27098083496094,67.54103283988367,65.90385335193196,67.34259005290464,3343500.0,,,,,
2025-06-17,65.13983917236328,66.2809041030959,64.96123763911724,66.2809041030959,3460200.0,,,,,
2025-06-18,65.76493835449219,65.97330554065994,64.70325360395746,65.23905818414882,2917100.0,,,,,
2025-06-20,66.12214660644531,66.57857108394998,65.80463359730697,66.08245653403961,6825600.0,,,,,
2025-06-23,67.38227844238281,67.42196094270243,66.39996623206717,66.53887769350652,3404800.0,,,,,
2025-06-24,67.69979095458984,68.10660092588358,67.26320775310762,67.382277963541,4276900.0,,,,,
2025-06-25,66.79685974121094,67.65017733490406,66.62818261853151,67.47157580203557,2445900.0,,,,,
2025-06-26,67.22351837158203,67.32273976290617,66.6678725240814,67.183828301031,2166200.0,,,,,
2025-06-27,67.25328063964844,67.84861652767079,67.02507220812468,67.15405925332914,4020500.0,,,,,
2025-06-30,67.57079315185547,67.67993894708582,66.55872290620901,66.97545726793952,4116000.0,,,,,
2025-07-01,68.17605590820312,68.46380323601367,66.35035812222733,67.83870167083633,3711900.0,,,,,
2025-07-02,67.03498840332031,68.10659753352382,66.48926699875652,67.82877462645767,3031400.0,,,,,
2025-07-03,67.66010284423828,67.89823570189579,66.77701957573913,66.90600662986463,2236100.0,,,,,
2025-07-07,67.35250854492188,67.75932610934481,66.94569855060621,67.660104713422,2192800.0,,,,,
2025-07-08,67.03498840332031,67.30289447092441,66.04275940945183,66.91592576892423,2061300.0,,,,,
2025-07-09,67.31281280517578,67.52118756020914,66.58848986282665,67.11437003003793,2121000.0,,,,,
2025-07-10,67.91807556152344,67.93792438181751,66.49918771477351,66.75716938784811,2542300.0,,,,,
2025-07-11,68.08676147460938,68.46380579578239,67.28305078063828,67.66010267191834,2394400.0,,,,,
