Date,Close,High,Low,Open,Volume,"('Close', 'DBI')","('High', 'DBI')","('Low', 'DBI')","('Open', 'DBI')","('Volume', 'DBI')"
2024-08-19,7.237144470214844,7.378864102374741,7.1899048931710725,7.218248549294477,1021700.0,,,,,
2024-08-20,7.171009063720703,7.312728247174011,7.095425379075127,7.256040483689828,829100.0,,,,,
2024-08-21,7.350520610809326,7.482792060213089,7.2749364749214465,7.2749364749214465,1710100.0,,,,,
2024-08-22,7.312728404998779,7.416656198886586,7.2371447187219395,7.322176591040537,1023400.0,,,,,
2024-08-23,7.605616092681885,7.700095252840802,7.388312762876279,7.426104607145574,1777700.0,,,,,
2024-08-26,7.558375835418701,7.737886865057305,7.454448041537688,7.671751364826548,1334300.0,,,,,
2024-08-27,7.227696895599365,7.463896137609055,7.208800974259161,7.388312452248242,1855100.0,,,,,
2024-08-28,6.93480920791626,7.218248000158865,6.7458495625736,7.152112507226052,1429000.0,,,,,
2024-08-29,6.8025383949279785,7.029289915033219,6.745850627530251,7.029289915033219,1255800.0,,,,,
2024-08-30,6.273452281951904,6.868674531204929,6.264004545725241,6.849778608237262,2074100.0,,,,,
2024-09-03,5.791605472564697,6.188420267822406,5.659333573802596,6.188420267822406,4090300.0,,,,,
2024-09-04,5.725469589233398,5.782157353422129,5.536510375270964,5.772709617981158,2144600.0,,,,,
2024-09-05,5.697125911712647,5.838845096412807,5.5931981191534685,5.772709597023212,2239800.0,,,,,
2024-09-06,5.659334182739258,5.838845678505048,5.621542336316391,5.6876782928135805,2818700.0,,,,,
2024-09-09,5.678229808807373,5.990012726000456,5.536510178124803,5.536510178124803,3727000.0,,,,,
2024-09-10,5.489270210266113,5.716021711906811,5.338102842848509,5.687677605258865,5086600.0,,,,,
2024-09-11,4.856256484985352,5.02632023440465,4.119315072549459,4.176002838851119,10576600.0,,,,,
2024-09-12,4.912944316864014,5.130247649178056,4.620057295138882,4.752329202122613,5225400.0,,,,,
2024-09-13,5.489270210266113,5.564853893974916,4.865704369154203,4.960183973790207,5912500.0,,,,,
2024-09-16,5.612093925476074,5.725469451118591,5.4892702141062015,5.4892702141062015,4002900.0,,,,,
2024-09-17,6.046700954437256,6.311243864963866,5.687677982493964,5.687677982493964,4640900.0,,,,,
2024-09-18,5.886085510253906,6.339588102314928,5.810501819996124,6.112836581027252,3969500.0,,,,,
2024-09-19,6.122284412384033,6.264004048652715,5.9711170406384015,6.018356619051759,3831400.0,,,,,
2024-09-20,6.18842077255249,6.386828186363533,5.980565172124572,6.037252940282822,13382500.0,,,,,
2024-09-23,6.320691585540772,6.632474503800502,6.14118011279729,6.160076033585326,5702400.0,,,,,
2024-09-24,6.585234642028809,6.651370591705758,6.3679313222494605,6.3679313222494605,3253400.0,,,,,
2024-09-25,6.670266628265381,6.802538079391318,6.471859226319323,6.547442912677001,3406800.0,,,,,
2024-09-26,6.755298614501953,6.897018254067734,6.594683053028356,6.802538194014336,1814200.0,,,,,
2024-09-27,6.509650707244873,6.849777727441121,6.509650707244873,6.840329541915037,2358900.0,,,,,
2024-09-30,6.972602367401123,7.048186059647041,6.424620148103871,6.48130791728831,1852100.0,,,,,
2024-10-01,6.471858978271484,6.934809715240145,6.434067136541098,6.934809715240145,2445600.0,,,,,
2024-10-02,6.349035263061523,6.764745972326606,6.349035263061523,6.39627529044944,2631000.0,,,,,
2024-10-03,6.367930889129639,6.434066834308299,6.254555369264164,6.292347209219322,1793600.0,,,,,
2024-10-04,6.491672992706299,6.739155885078076,6.482154192982093,6.520228484116212,1477400.0,,,,,
2024-10-07,5.968150615692139,6.482153983253656,5.968150615692139,6.472635637718766,1622700.0,,,,,
2024-10-08,5.80633544921875,5.996707378596607,5.7777799548349815,5.958633083497316,1266300.0,,,,,
2024-10-09,5.635000228881836,5.844408818764826,5.625481429673764,5.787297385160374,1705400.0,,,,,
2024-10-10,5.635000228881836,5.644518574208581,5.435109984325592,5.568369996069312,1274300.0,,,,,
2024-10-11,5.768260955810547,5.834891196884304,5.587407833365821,5.625482127156144,1523700.0,,,,,
2024-10-14,5.492222309112549,5.749224028975024,5.482703962241332,5.749224028975024,1766700.0,,,,,
2024-10-15,5.863446235656738,5.872965035306959,5.406554291717165,5.44462858255535,1867500.0,,,,,
2024-10-16,5.911039352416992,5.968150788928104,5.720667897379951,5.958632443116928,1167400.0,,,,,
2024-10-17,5.958632946014404,5.958632946014404,5.844409609470594,5.930076998408104,827000.0,,,,,
2024-10-18,5.815854072570801,6.0823741301379,5.796816925601722,6.006225542261586,789800.0,,,,,
2024-10-21,5.606444835662842,5.815853899990047,5.577889342997278,5.806335099847277,1376400.0,,,,,
2024-10-22,5.6540374755859375,5.66355582108468,5.4160729376600045,5.606444386448216,1531900.0,,,,,
2024-10-23,5.58740758895874,5.6159635349930666,5.473184712584163,5.58740758895874,1418200.0,,,,,
2024-10-24,5.397036075592041,5.701630409614271,5.377998929715651,5.5969263342348095,1073200.0,,,,,
2024-10-25,5.30185079574585,5.511259418141568,5.254257700078851,5.463666322474569,956400.0,,,,,
2024-10-28,5.263776302337647,5.4255918229664495,5.2066644081376205,5.3779991829749365,1236400.0,,,,,
2024-10-29,5.101960182189941,5.206664259511279,5.025811597272107,5.18762711328182,2648100.0,,,,,
2024-10-30,5.063885688781738,5.254257143521847,5.035329743630046,5.120997125203771,1058500.0,,,,,
2024-10-31,4.959181308746338,5.054367038938123,4.844958432516195,4.997255600823052,1419600.0,,,,,
2024-11-01,4.835439682006836,5.092441383093613,4.797365389540748,4.997255651928393,1453200.0,,,,,
2024-11-04,4.873513698577881,4.9211067884068775,4.787846772319568,4.816402263111892,1434200.0,,,,,
2024-11-05,4.825921535491943,4.968699911206202,4.81640273504092,4.85447702908224,1155700.0,,,,,
2024-11-06,4.78784704208374,5.206664259098636,4.664105364661382,5.101960181785596,2759800.0,,,,,
2024-11-07,4.883032321929932,5.140033999195648,4.692660423363381,4.7973649448809175,1810900.0,,,,,
2024-11-08,4.749772548675537,4.892551379928928,4.645068465786924,4.854477085445543,1834300.0,,,,,
2024-11-11,4.9306254386901855,4.9306254386901855,4.654586589941744,4.7592911217060605,1470400.0,,,,,
2024-11-12,4.883032321929932,5.101959710258603,4.854476378286485,4.930624956160575,1127200.0,,,,,
2024-11-13,4.873513698577881,5.016292514183527,4.787846772319568,4.940143933562207,1145600.0,,,,,
2024-11-14,4.911588191986084,4.959181283783087,4.816402462273439,4.854476754158497,1242800.0,,,,,
2024-11-15,4.797365188598633,5.006774242272191,4.730734952633164,4.892550915776909,1351300.0,,,,,
2024-11-18,4.511807441711426,4.930625084829669,4.502289096169438,4.835439360003099,2727300.0,,,,,
2024-11-19,4.635549545288086,4.6641054923524825,4.37854783723404,4.483252371294986,1519000.0,,,,,
2024-11-20,4.435658931732178,4.721216564592068,4.359510350671233,4.568919402470177,1387000.0,,,,,
2024-11-21,4.654586315155029,4.692660605570426,4.416621773118127,4.473733208741223,1499500.0,,,,,
2024-11-22,4.797365188598633,4.892550915776909,4.71169780719751,4.740253752291667,2246100.0,,,,,
2024-11-25,5.254257678985596,5.416073658946102,4.930625719064583,4.940144519712329,3509000.0,,,,,
2024-11-26,4.58795690536499,5.082923174724922,4.530845465117465,5.035330080911294,2555600.0,,,,,
2024-11-27,4.797365188598633,4.863995424564101,4.597474934583578,4.597474934583578,1205800.0,,,,,
2024-11-29,4.721216678619385,4.883032644222762,4.654586441641125,4.806884061322669,1174000.0,,,,,
2024-12-02,5.254257678985596,5.273294826399691,4.673624002033602,4.7497725916899824,2624400.0,,,,,
2024-12-03,5.530296802520752,5.606445395744634,5.149553382519923,5.425592259897205,3327600.0,,,,,
2024-12-04,5.872964859008789,5.97766938261139,5.482703162691823,5.501740307539447,2438300.0,,,,,
2024-12-05,5.520778179168701,5.9871885162766505,5.387517693810948,5.863446831536478,2124700.0,,,,,
2024-12-06,5.587987422943115,5.808818552831628,5.539980476425892,5.684000858149387,2536200.0,,,,,
2024-12-09,5.559183120727539,5.933635744067254,5.539980433833917,5.693601928982893,3395400.0,,,,,
2024-12-10,5.770413398742676,6.010447224823588,4.608649643884802,4.714264197724107,5062800.0,,,,,
2024-12-11,5.511176109313965,5.866426499381218,5.491973422647749,5.741608807136728,2546400.0,,,,,
2024-12-12,5.232737064361572,5.482372455559122,5.069514452226454,5.463169768376862,2392100.0,,,,,
2024-12-13,5.7320075035095215,5.751210191075637,5.395960242188413,5.58798757567775,1833800.0,,,,,
2024-12-16,5.616790771484375,5.962439568171638,5.5399800295156805,5.664797714128877,1500900.0,,,,,
2024-12-17,5.722406387329102,5.847224085394338,5.559183314140437,5.559183314140437,1370700.0,,,,,
2024-12-18,5.501574993133545,5.847223810842944,5.482372306473476,5.751209919714437,1452400.0,,,,,
2024-12-19,5.415162563323975,5.6455952563527365,5.194331442342649,5.568784511285868,1119700.0,,,,,
2024-12-20,5.3767571449279785,5.482372147408128,5.251939456344907,5.280743714413365,2180000.0,,,,,
2024-12-23,5.175128936767578,5.347953577030427,4.973500495013034,5.347953577030427,1210700.0,,,,,
2024-12-24,5.223135948181152,5.223135948181152,4.983102129557909,5.175129001325233,649600.0,,,,,
2024-12-26,5.463169574737549,5.472770689074284,5.069514272540055,5.17512881938494,1219500.0,,,,,
2024-12-27,5.184730529785156,5.520777781437453,5.155926270350652,5.424764346369393,964900.0,,,,,
2024-12-30,4.97350025177002,5.107919511584344,4.88708839369298,5.040709881677182,1922300.0,,,,,
2024-12-31,5.127122402191162,5.194331576952303,4.944696649015758,4.992703137012549,1753900.0,,,,,
2025-01-02,5.088716983795166,5.22313578996044,4.906291232228212,5.165527730175323,1375400.0,,,,,
2025-01-03,5.184730529785156,5.386358972342169,5.040710148268979,5.146325155757932,960700.0,,,,,
2025-01-06,5.280743598937988,5.376757027353051,5.223135541888951,5.2519393414994,1099500.0,,,,,
2025-01-07,5.232737064361572,5.443967081194603,5.069514452226454,5.328750958101046,1682100.0,,,,,
2025-01-08,5.25193977355957,5.347953667701527,5.03110864112379,5.155926337245791,1202300.0,,,,,
2025-01-10,5.578385829925537,5.61679120386634,5.002304762985328,5.155926258748538,2349000.0,,,,,
2025-01-13,5.127122402191162,5.5687846555993685,4.877487016426452,5.539980396538761,1564200.0,,,,,
2025-01-14,5.05991268157959,5.184730372290615,5.002304622288691,5.136723427300788,906500.0,,,,,
2025-01-15,5.693602085113525,5.904832104563912,5.175129066939931,5.338352138925726,3008500.0,,,,,
2025-01-16,5.645595550537109,5.684000925071796,5.319149409164093,5.635993977989349,2195600.0,,,,,
2025-01-17,5.491973400115967,5.741608783580773,5.453568026941098,5.674399151610673,1100000.0,,,,,
2025-01-21,5.520777702331543,5.655196509500772,5.338351949402077,5.549581961353318,1258400.0,,,,,
2025-01-22,5.415162563323975,5.463169507904845,5.242338386923519,5.463169507904845,1269400.0,,,,,
2025-01-23,5.491973400115967,5.530379231118997,5.271142275446392,5.367156166211725,1519100.0,,,,,
2025-01-24,5.434364795684815,5.549581361489797,5.347952943616223,5.491972849673248,1033200.0,,,,,
2025-01-27,5.395959854125977,5.482372170873054,5.232736792638454,5.376757167940865,1116500.0,,,,,
2025-01-28,5.127122402191162,5.501575023010062,5.079115456366205,5.386358902423964,2208300.0,,,,,
2025-01-29,4.858283996582031,5.088716679784112,4.858283996582031,5.079115108146129,1667900.0,,,,,
2025-01-30,4.925493717193604,5.021507146238401,4.675858343848987,4.877486773757133,4455200.0,,,,,
2025-01-31,4.829480171203613,5.184730078981108,4.771871657343574,4.848682856547582,2455900.0,,,,,
2025-02-03,4.531838417053223,4.762271127250878,4.474230353960856,4.656656116000779,3116500.0,,,,,
2025-02-04,4.829480171203613,4.839081284961532,4.483831377184038,4.503034062528007,1222800.0,,,,,
2025-02-05,4.762270927429199,4.925493994922936,4.733466668177529,4.915892422562989,1177400.0,,,,,
2025-02-06,4.839081764221191,5.011905949433314,4.8198790769754005,4.867886024003967,1191300.0,,,,,
2025-02-07,4.839081764221191,4.925494085741342,4.608649517271696,4.839081764221191,1597600.0,,,,,
2025-02-10,5.098318099975586,5.155926159781009,4.7910746565185045,4.858284288538911,1432600.0,,,,,
2025-02-11,5.05991268157959,5.098318054440188,4.915892304438264,5.031108423020061,1184200.0,,,,,
2025-02-12,4.97350025177002,5.021507195679156,4.877486821779893,4.944696451687055,1235100.0,,,,,
2025-02-13,4.8966898918151855,5.088717224683893,4.848683401969146,5.0023049020015655,1826900.0,,,,,
2025-02-14,4.9638991355896,5.002304507569438,4.858284133730972,4.9254937636097615,1299900.0,,,,,
2025-02-18,4.810277938842773,5.088717131464967,4.771872106710032,5.031108612179942,1294400.0,,,,,
2025-02-19,5.011905670166016,5.059912614519599,4.743068063704778,4.810277694234164,1361200.0,,,,,
2025-02-20,4.723865032196045,5.021506875076284,4.675858091351957,4.983101505532261,2118400.0,,,,,
2025-02-21,4.589447021484375,4.819879278046839,4.531838499515563,4.810278162937501,1371000.0,,,,,
2025-02-24,4.455027580261231,4.714264088086539,4.455027580261231,4.675858713433025,1628200.0,,,,,
2025-02-25,4.234196662902832,4.474230495635704,4.234196662902832,4.445426692091552,1624000.0,,,,,
2025-02-26,3.955756902694702,4.311006815789779,3.936554217063296,4.224594959362522,1775000.0,,,,,
2025-02-27,3.917351722717285,3.97495978242452,3.782932916733736,3.936554409286364,2769200.0,,,,,
2025-02-28,3.85974383354187,3.974959958046838,3.734926365328156,3.9365545832118487,1806400.0,,,,,
2025-03-03,3.610108375549317,3.878946206515172,3.5525003179667918,3.8501424066379815,1479900.0,,,,,
2025-03-04,3.782932996749878,3.926953377978348,3.350872081978552,3.5621018676204024,2004400.0,,,,,
2025-03-05,3.955756902694702,3.955756902694702,3.715723103388061,3.773331389196347,1045700.0,,,,,
2025-03-06,3.936554431915283,4.08057481092534,3.821338311838504,3.830939655178235,1645900.0,,,,,
2025-03-07,3.878946304321289,4.032567795081529,3.8309395884587145,3.936554363356379,1498600.0,,,,,
2025-03-10,3.840541124343872,3.86934538422085,3.494892523875123,3.811737093380984,1415800.0,,,,,
2025-03-11,3.379676103591919,3.859743734544341,3.322068042817009,3.85014261999594,1593300.0,,,,,
2025-03-12,3.1204395294189453,3.3892773690991955,3.0724328132107006,3.360473339374249,2448300.0,,,,,
2025-03-13,3.2452571392059326,3.3316692262168206,3.1012367652737125,3.149243480279761,3009200.0,,,,,
2025-03-14,3.37007474899292,3.485291099076089,3.283662658116106,3.3508720621314056,1369000.0,,,,,
2025-03-17,3.5621016025543213,3.571702945327484,3.3700745181770024,3.39887854649649,1524300.0,,,,,
2025-03-18,3.5717029571533203,3.61010832837313,3.3700745293352514,3.5525002715434155,1810400.0,,,,,
2025-03-19,3.648513793945313,3.754128796445114,3.5044936481465947,3.65811513699856,2177100.0,,,,,
2025-03-20,3.878946304321289,4.147784370979863,3.74452749990608,4.013365108736498,2467700.0,,,,,
2025-03-21,3.878946304321289,4.070973167771588,3.475689433247505,3.706121898301942,3195700.0,,,,,
2025-03-24,4.070972919464111,4.243797543856163,3.907750324401136,3.9461556947486742,1442900.0,,,,,
2025-03-25,3.744527578353882,4.061372138598843,3.744527578353882,4.061372138598843,1272600.0,,,,,
2025-03-26,3.610108375549317,3.8885477783596647,3.5621016608972123,3.85974352065433,1207300.0,,,,,
2025-03-27,3.802135705947876,3.878946454297825,3.581304575527685,3.5909059190714285,1241200.0,,,,,
2025-03-28,3.471514940261841,3.714618231940932,3.4131702059007867,3.714618231940932,1350000.0,,,,,
2025-03-31,3.5493083000183105,3.636825405228117,3.413170348961682,3.432618594563861,1287000.0,,,,,
2025-04-01,3.695170164108277,3.763239024122522,3.5006874750833403,3.539584198361429,1602600.0,,,,,
2025-04-02,3.79241156578064,3.879928670157224,3.617377125186097,3.617377125186097,1415300.0,,,,,
2025-04-03,2.907515525817871,3.471515117045234,2.7908258193120923,3.422894502601733,3099600.0,,,,,
2025-04-04,2.878343343734741,3.121446663552319,2.6060676533600216,2.7713777531838275,4161300.0,,,,,
2025-04-07,2.8005499839782715,3.004756550782162,2.5963431853330188,2.654687918705559,2097400.0,,,,,
2025-04-08,2.576894998550415,2.936687760908496,2.5185500320306624,2.9269636384620976,1786200.0,,,,,
2025-04-09,2.995032548904419,3.150618742657892,2.508825954246358,2.508825954246358,2592500.0,,,,,
2025-04-10,2.878343343734741,2.9172398378109308,2.693584765031448,2.849170973177599,1774200.0,,,,,
2025-04-11,2.868618965148926,2.946411946384247,2.6838604028736666,2.8783430878033407,1679400.0,,,,,
2025-04-14,2.625515937805176,2.9366881266895133,2.586619443174808,2.8977916320591457,1716900.0,,,,,
2025-04-15,2.6157915592193604,2.7519292771580206,2.5282742229888484,2.606067436509456,2432700.0,,,,,
2025-04-16,2.460205316543579,2.635239753785493,2.421308826454569,2.5963432636964834,1835500.0,,,,,
2025-04-17,2.576894998550415,2.586619120996813,2.392136440227493,2.4407570524594813,1908500.0,,,,,
2025-04-21,2.547722339630127,2.567170815908256,2.372688139699221,2.5282740951933595,2017100.0,,,,,
2025-04-22,2.576894998550415,2.6546879781215966,2.4602052973522763,2.586619120996813,2539400.0,,,,,
2025-04-23,2.586619138717652,2.810274188358417,2.5574467711786,2.693584486360842,1727700.0,,,,,
2025-04-24,2.722756862640381,2.732480985184614,2.5768950244768813,2.606067392109581,1817700.0,,,,,
2025-04-25,2.6741364002227783,2.703308769495152,2.596343415496449,2.6935846464043607,857600.0,,,,,
2025-04-28,2.781101703643799,2.829722550054908,2.693584597418282,2.7033087203322284,1015800.0,,,,,
2025-04-29,2.781101703643799,2.8199984271409617,2.7033087203322284,2.761653457815906,1502000.0,,,,,
2025-04-30,2.7130327224731445,2.732480967435281,2.606067375181392,2.7033085999920763,943700.0,,,,,
2025-05-01,2.810274362564087,2.8199984856798914,2.6838605302172462,2.7519293920278773,1227100.0,,,,,
2025-05-02,2.9464120864868164,3.033929194538011,2.8588949784356217,2.8588949784356217,1252500.0,,,,,
2025-05-05,2.8297224044799805,2.9464118734442524,2.8005500372389127,2.9464118734442524,985700.0,,,,,
2025-05-06,2.849170923233032,2.8588950465816203,2.703308841162819,2.771377704602937,1048700.0,,,,,
2025-05-07,3.053377628326416,3.1214464891567326,2.8588949369698464,2.907515551848644,2001500.0,,,,,
2025-05-08,3.199239492416382,3.286756831571762,3.004756799877224,3.101998262067493,1414500.0,,,,,
2025-05-09,3.208963632583618,3.2478601249308383,3.1214465248023733,3.218687755670423,563400.0,,,,,
2025-05-12,3.68544602394104,3.734066638008592,3.4617909673889278,3.529860058924875,1819700.0,,,,,
2025-05-13,3.6659979820251465,3.73406684550215,3.6173773652558574,3.724342722148292,1333000.0,,,,,
2025-05-14,3.588204860687256,3.675721967591318,3.500687521941813,3.617377229655277,716600.0,,,,,
2025-05-15,3.50068736076355,3.665997675812515,3.403446135347317,3.665997675812515,1058600.0,,,,,
2025-05-16,3.559032440185547,3.5979289315796987,3.4326186113131767,3.5104115941014804,819200.0,,,,,
2025-05-19,3.4034461975097656,3.5395841474203604,3.335377338475155,3.4909633019828368,867200.0,,,,,
2025-05-20,3.3645496368408203,3.5006873520860897,3.315929024253224,3.422894371945936,680700.0,,,,,
2025-05-21,3.131170749664306,3.3062052027574738,3.082550132649924,3.3062052027574738,783200.0,,,,,
2025-05-22,3.2478599548339844,3.267308199989051,3.101998116170982,3.1311704839035825,935600.0,,,,,
2025-05-23,3.024204969406128,3.111722306346495,3.0144808466173507,3.0825499379801644,901400.0,,,,,
2025-05-27,3.50068736076355,3.50068736076355,3.08254985963238,3.101998104715626,1606900.0,,,,,
2025-05-28,3.481239318847656,3.5201358112841734,3.4228945801928803,3.5201358112841734,1374500.0,,,,,
2025-05-29,3.50068736076355,3.578480572937905,3.403446135347317,3.5298599602297887,1188200.0,,,,,
2025-05-30,3.4520668983459477,3.7146184502416895,3.383998037591112,3.4617910213109235,1563800.0,,,,,
2025-06-02,3.2770323753356934,3.4812391845935493,3.2381358843992203,3.42289444818884,904500.0,,,,,
2025-06-03,3.510411500930786,3.656273571628872,3.2284117139664343,3.257584081737777,1643000.0,,,,,
2025-06-04,3.529860019683838,3.57848063321088,3.422894438082973,3.529860019683838,843800.0,,,,,
2025-06-05,3.589019775390625,3.746778731399408,3.4805602580551995,3.549579801309042,1095200.0,,,,,
2025-06-06,3.766498565673828,3.874958081994872,3.61859954579884,3.6974790230655,1124500.0,,,,,
2025-06-09,3.6777591705322266,3.9341177078981473,3.6580393011255694,3.855238230271521,1644900.0,,,,,
2025-06-10,3.0072829723358154,3.086162686795748,2.731204559424531,2.849524013574734,8637000.0,,,,,
2025-06-11,2.534005641937256,3.007282991375729,2.514285771967269,2.957983316450762,4514100.0,,,,,
2025-06-12,2.376246690750122,2.514285781038033,2.3072269105267726,2.504425846017468,3825900.0,,,,,
2025-06-13,2.188907623291016,2.3368066440732136,2.1494678844157624,2.297366905197961,3423100.0,,,,,
2025-06-16,2.3565266132354736,2.366386547387949,2.1396078268016305,2.2086273658689617,2227000.0,,,,,
2025-06-17,2.317086696624756,2.4058263411858074,2.248067155916788,2.287506893464198,1878700.0,,,,,
2025-06-18,2.248067140579224,2.3368065494554666,2.238207206259641,2.307226746496719,1477400.0,,,,,
2025-06-20,2.257927179336548,2.3170867879904007,2.218487440233979,2.297366918439117,2139700.0,,,,,
2025-06-23,2.277647018432617,2.3170867570078237,2.1494678680631973,2.2283473452136096,1601400.0,,,,,
2025-06-24,2.277647018432617,2.326946691651625,2.2086274759260065,2.29736688772022,1244400.0,,,,,
2025-06-25,2.248067140579224,2.307226746496719,2.2283472719400583,2.277646943537971,1379100.0,,,,,
2025-06-26,2.386106491088867,2.3959664255528965,2.238207239049049,2.277646976905165,1374400.0,,,,,
2025-06-27,2.425546169281006,2.47484584038847,2.3466666955090623,2.4354061035024985,2453900.0,,,,,
2025-06-30,2.3466668128967285,2.474845964188061,2.3466668128967285,2.445266160043908,1304100.0,,,,,
2025-07-01,2.662184953689575,2.8100839741238155,2.336806638575474,2.3565267430460923,4319700.0,,,,,
2025-07-02,2.7903640270233154,2.839663934207821,2.583305169102406,2.6621848795499874,1773200.0,,,,,
2025-07-03,2.997422933578491,3.0763024102265413,2.73120446481194,2.800224006878984,1626900.0,,,,,
2025-07-07,2.760784387588501,2.9875631278087837,2.7410645175762496,2.9875631278087837,1869500.0,,,,,
