Date,Close,High,Low,Open,Volume,"('Close', 'ADUR')","('High', 'ADUR')","('Low', 'ADUR')","('Open', 'ADUR')","('Volume', 'ADUR')"
2024-10-23,4.71999979019165,4.880000114440918,4.639999866485596,4.760000228881836,25700.0,,,,,
2024-10-24,4.823999881744385,4.823999881744385,4.695000171661377,4.730000019073486,14100.0,,,,,
2024-10-25,4.75,4.880000114440918,4.429999828338623,4.880000114440918,43600.0,,,,,
2024-10-28,4.800000190734863,4.880000114440918,4.75,4.880000114440918,20800.0,,,,,
2024-10-29,4.735000133514404,5.0,4.71999979019165,5.0,21600.0,,,,,
2024-10-30,4.697000026702881,5.0,4.677999973297119,5.0,14700.0,,,,,
2024-10-31,4.485000133514404,4.639999866485596,4.440000057220459,4.590000152587891,66200.0,,,,,
2024-11-01,4.552000045776367,4.789999961853027,4.449999809265137,4.789999961853027,22600.0,,,,,
2024-11-04,4.510000228881836,4.610000133514404,4.460000038146973,4.550000190734863,19400.0,,,,,
2024-11-05,4.489999771118164,4.585000038146973,4.489999771118164,4.510000228881836,11400.0,,,,,
2024-11-06,4.380000114440918,4.489999771118164,4.369999885559082,4.4629998207092285,33800.0,,,,,
2024-11-07,4.25,4.25,3.974999904632568,4.25,247600.0,,,,,
2024-11-08,4.27899980545044,4.574999809265137,4.249000072479248,4.25,177900.0,,,,,
2024-11-11,4.579999923706055,4.710000038146973,4.320000171661377,4.590000152587891,158900.0,,,,,
2024-11-12,5.070000171661377,5.249000072479248,4.699999809265137,4.869999885559082,274600.0,,,,,
2024-11-13,5.949999809265137,6.164999961853027,5.5,5.5,356500.0,,,,,
2024-11-14,6.408999919891357,7.0,6.119999885559082,6.25,351700.0,,,,,
2024-11-15,5.860000133514404,6.619999885559082,5.679999828338623,6.619999885559082,188600.0,,,,,
2024-11-18,6.139999866485596,6.599999904632568,5.909999847412109,5.929999828338623,173200.0,,,,,
2024-11-19,6.099999904632568,6.309999942779541,6.0,6.190000057220459,103500.0,,,,,
2024-11-20,5.519999980926514,6.199999809265137,5.400000095367432,6.190000057220459,150600.0,,,,,
2024-11-21,5.539999961853027,5.550000190734863,5.300000190734863,5.519999980926514,76500.0,,,,,
2024-11-22,5.5,5.650000095367432,5.349999904632568,5.639999866485596,58400.0,,,,,
2024-11-25,5.449999809265137,5.840000152587891,5.449999809265137,5.659999847412109,95400.0,,,,,
2024-11-26,5.550000190734863,5.690000057220459,5.409999847412109,5.449999809265137,70200.0,,,,,
2024-11-27,5.53000020980835,5.650000095367432,5.449999809265137,5.650000095367432,77400.0,,,,,
2024-11-29,5.789999961853027,5.800000190734863,5.550000190734863,5.599999904632568,55800.0,,,,,
2024-12-02,5.829999923706055,5.889999866485596,5.730000019073486,5.889999866485596,70100.0,,,,,
2024-12-03,5.71999979019165,5.827000141143799,5.5,5.510000228881836,45200.0,,,,,
2024-12-04,5.5,5.730000019073486,5.409999847412109,5.599999904632568,89200.0,,,,,
2024-12-05,5.300000190734863,5.690999984741211,5.300000190734863,5.460000038146973,68600.0,,,,,
2024-12-06,5.539999961853027,5.579999923706055,5.300000190734863,5.380000114440918,64600.0,,,,,
2024-12-09,5.690000057220459,5.769999980926514,5.5,5.769999980926514,40800.0,,,,,
2024-12-10,5.440000057220459,5.730000019073486,5.389999866485596,5.699999809265137,46600.0,,,,,
2024-12-11,5.710000038146973,5.840000152587891,5.550000190734863,5.550000190734863,83000.0,,,,,
2024-12-12,5.699999809265137,5.840000152587891,5.559999942779541,5.840000152587891,30500.0,,,,,
2024-12-13,5.570000171661377,5.760000228881836,5.5,5.699999809265137,142600.0,,,,,
2024-12-16,5.619999885559082,5.75,5.53000020980835,5.679999828338623,60900.0,,,,,
2024-12-17,5.690000057220459,5.749000072479248,5.5,5.690000057220459,42600.0,,,,,
2024-12-18,5.599999904632568,5.730000019073486,5.5,5.730000019073486,32500.0,,,,,
2024-12-19,5.53000020980835,5.550000190734863,5.36899995803833,5.480000019073486,58700.0,,,,,
2024-12-20,5.460000038146973,5.679999828338623,5.361999988555908,5.53000020980835,85700.0,,,,,
2024-12-23,5.579999923706055,5.670000076293945,5.370999813079834,5.53000020980835,112000.0,,,,,
2024-12-24,5.690000057220459,5.690000057220459,5.46999979019165,5.5,41400.0,,,,,
2024-12-26,6.130000114440918,6.25,5.519999980926514,5.699999809265137,98600.0,,,,,
2024-12-27,6.349999904632568,6.609000205993652,5.880000114440918,5.880000114440918,214200.0,,,,,
2024-12-30,6.25,6.400000095367432,6.0970001220703125,6.380000114440918,84300.0,,,,,
2024-12-31,6.210000038146973,6.320000171661377,5.989999771118164,6.199999809265137,36500.0,,,,,
2025-01-02,6.28000020980835,6.360000133514404,6.099999904632568,6.21999979019165,153000.0,,,,,
2025-01-03,6.070000171661377,6.269999980926514,6.050000190734863,6.170000076293945,53800.0,,,,,
2025-01-06,6.269999980926514,6.539999961853027,6.199999809265137,6.28000020980835,158500.0,,,,,
2025-01-07,6.269999980926514,6.550000190734863,6.170000076293945,6.550000190734863,59900.0,,,,,
2025-01-08,5.550000190734863,6.309999942779541,5.349999904632568,6.309999942779541,120900.0,,,,,
2025-01-10,5.809999942779541,5.900000095367432,5.6479997634887695,5.75,39500.0,,,,,
2025-01-13,5.710000038146973,5.940000057220459,5.429999828338623,5.699999809265137,91000.0,,,,,
2025-01-14,5.619999885559082,6.0,5.590000152587891,5.75,105000.0,,,,,
2025-01-15,5.429999828338623,5.855999946594238,5.429999828338623,5.739999771118164,89500.0,,,,,
2025-01-16,5.329999923706055,5.710000038146973,5.322999954223633,5.429999828338623,54200.0,,,,,
2025-01-17,5.360000133514404,5.559999942779541,5.349999904632568,5.460000038146973,35500.0,,,,,
2025-01-21,5.630000114440918,5.730000019073486,5.46999979019165,5.730000019073486,60100.0,,,,,
2025-01-22,5.710000038146973,5.840000152587891,5.5,5.739999771118164,62400.0,,,,,
2025-01-23,5.889999866485596,5.909999847412109,5.550000190734863,5.78000020980835,44900.0,,,,,
2025-01-24,5.659999847412109,6.119999885559082,5.610000133514404,5.869999885559082,97100.0,,,,,
2025-01-27,5.679999828338623,5.829999923706055,5.552000045776367,5.610000133514404,48800.0,,,,,
2025-01-28,5.679999828338623,5.710000038146973,5.5,5.510000228881836,42700.0,,,,,
2025-01-29,5.699999809265137,5.769999980926514,5.5,5.690000057220459,29100.0,,,,,
2025-01-30,6.059999942779541,6.139999866485596,5.619999885559082,5.800000190734863,77700.0,,,,,
2025-01-31,6.079999923706055,6.119999885559082,5.909999847412109,6.119999885559082,49600.0,,,,,
2025-02-03,5.900000095367432,6.110000133514404,5.650000095367432,5.949999809265137,75500.0,,,,,
2025-02-04,6.019999980926514,6.090000152587891,5.949999809265137,6.079999923706055,42400.0,,,,,
2025-02-05,5.929999828338623,6.079999923706055,5.889999866485596,6.079999923706055,24500.0,,,,,
2025-02-06,5.880000114440918,6.03000020980835,5.769999980926514,5.929999828338623,32900.0,,,,,
2025-02-07,5.880000114440918,6.0,5.539999961853027,5.900000095367432,45600.0,,,,,
2025-02-10,5.760000228881836,5.880000114440918,5.699999809265137,5.840000152587891,67100.0,,,,,
2025-02-11,5.539999961853027,5.800000190734863,5.409999847412109,5.75,79900.0,,,,,
2025-02-12,5.400000095367432,5.619999885559082,5.300000190734863,5.460000038146973,31600.0,,,,,
2025-02-13,5.389999866485596,5.489999771118164,5.349999904632568,5.420000076293945,21300.0,,,,,
2025-02-14,5.539000034332275,5.550000190734863,5.360000133514404,5.380000114440918,24400.0,,,,,
2025-02-18,5.909999847412109,6.050000190734863,5.559999942779541,5.659999847412109,146900.0,,,,,
2025-02-19,5.880000114440918,5.989999771118164,5.800000190734863,5.989999771118164,87600.0,,,,,
2025-02-20,5.71999979019165,5.900000095367432,5.650000095367432,5.900000095367432,30100.0,,,,,
2025-02-21,5.610000133514404,5.900000095367432,5.610000133514404,5.730000019073486,45800.0,,,,,
2025-02-24,5.5,5.776999950408936,5.400000095367432,5.599999904632568,58500.0,,,,,
2025-02-25,5.260000228881836,5.599999904632568,5.150000095367432,5.599999904632568,77700.0,,,,,
2025-02-26,5.449999809265137,5.46999979019165,5.190000057220459,5.239999771118164,40300.0,,,,,
2025-02-27,5.320000171661377,5.489999771118164,5.260000228881836,5.46999979019165,42600.0,,,,,
2025-02-28,5.210000038146973,5.309999942779541,5.150000095367432,5.300000190734863,45500.0,,,,,
2025-03-03,5.0,5.396999835968018,4.929999828338623,5.269999980926514,68500.0,,,,,
2025-03-04,4.989999771118164,4.989999771118164,4.501999855041504,4.980000019073486,99700.0,,,,,
2025-03-05,5.090000152587891,5.090000152587891,4.71999979019165,4.929999828338623,30400.0,,,,,
2025-03-06,5.269999980926514,5.460000038146973,4.900000095367432,5.090000152587891,68500.0,,,,,
2025-03-07,5.277999877929688,5.480000019073486,5.050000190734863,5.400000095367432,59700.0,,,,,
2025-03-10,4.920000076293945,5.300000190734863,4.840000152587891,5.159999847412109,52200.0,,,,,
2025-03-11,4.989999771118164,5.098999977111816,4.900000095367432,4.980000019073486,16300.0,,,,,
2025-03-12,4.980000019073486,5.0960001945495605,4.610000133514404,5.010000228881836,41500.0,,,,,
2025-03-13,5.124000072479248,5.210000038146973,4.920000076293945,5.070000171661377,82800.0,,,,,
2025-03-14,5.139999866485596,5.199999809265137,4.989999771118164,5.130000114440918,52100.0,,,,,
2025-03-17,5.28000020980835,5.382999897003174,5.050000190734863,5.150000095367432,70100.0,,,,,
2025-03-18,5.150000095367432,5.320000171661377,5.050000190734863,5.320000171661377,20300.0,,,,,
2025-03-19,5.099999904632568,5.260000228881836,5.03000020980835,5.110000133514404,43900.0,,,,,
2025-03-20,5.349999904632568,5.349999904632568,5.099999904632568,5.099999904632568,49300.0,,,,,
2025-03-21,5.309999942779541,5.400000095367432,5.150000095367432,5.349999904632568,26100.0,,,,,
2025-03-24,5.309999942779541,5.349999904632568,5.179999828338623,5.309999942779541,29100.0,,,,,
2025-03-25,5.239999771118164,5.340000152587891,5.0970001220703125,5.340000152587891,61700.0,,,,,
2025-03-26,5.175000190734863,5.340000152587891,5.110000133514404,5.239999771118164,16400.0,,,,,
2025-03-27,5.150000095367432,5.204999923706055,5.010000228881836,5.179999828338623,25900.0,,,,,
2025-03-28,5.050000190734863,5.159999847412109,5.010000228881836,5.150000095367432,74000.0,,,,,
2025-03-31,5.070000171661377,5.145999908447266,5.01800012588501,5.070000171661377,59300.0,,,,,
2025-04-01,5.210000038146973,5.25,5.050000190734863,5.159999847412109,62000.0,,,,,
2025-04-02,5.079999923706055,5.25,5.050000190734863,5.25,53200.0,,,,,
2025-04-03,4.980000019073486,5.139999866485596,4.809999942779541,5.090000152587891,83900.0,,,,,
2025-04-04,4.21999979019165,4.929999828338623,4.199999809265137,4.929999828338623,116800.0,,,,,
2025-04-07,3.849999904632568,4.199999809265137,3.490000009536743,4.099999904632568,236500.0,,,,,
2025-04-08,3.890000104904175,4.079999923706055,3.819999933242798,4.03000020980835,126100.0,,,,,
2025-04-09,4.5,4.679999828338623,3.740000009536743,3.880000114440918,190400.0,,,,,
2025-04-10,4.110000133514404,4.400000095367432,4.050000190734863,4.400000095367432,145200.0,,,,,
2025-04-11,4.139999866485596,4.2129998207092285,3.950000047683716,4.110000133514404,49200.0,,,,,
2025-04-14,4.235000133514404,4.269999980926514,4.10099983215332,4.199999809265137,42300.0,,,,,
2025-04-15,4.539999961853027,4.539999961853027,4.190000057220459,4.269999980926514,32800.0,,,,,
2025-04-16,4.429999828338623,4.519999980926514,4.380000114440918,4.519999980926514,23700.0,,,,,
2025-04-17,4.420000076293945,4.480000019073486,4.349999904632568,4.46999979019165,19200.0,,,,,
2025-04-21,4.300000190734863,4.46999979019165,4.197999954223633,4.460000038146973,31000.0,,,,,
2025-04-22,4.361000061035156,4.46999979019165,4.239999771118164,4.318999767303467,22000.0,,,,,
2025-04-23,4.28000020980835,4.480000019073486,4.184999942779541,4.369999885559082,45900.0,,,,,
2025-04-24,4.385000228881836,4.385000228881836,4.25,4.28000020980835,27300.0,,,,,
2025-04-25,4.309999942779541,4.46999979019165,4.269999980926514,4.420000076293945,50000.0,,,,,
2025-04-28,4.460000038146973,4.46999979019165,4.260000228881836,4.260000228881836,31300.0,,,,,
2025-04-29,4.889999866485596,5.130000114440918,4.349999904632568,4.349999904632568,153100.0,,,,,
2025-04-30,5.409999847412109,5.809999942779541,5.0,5.0,279100.0,,,,,
2025-05-01,5.170000076293945,5.699999809265137,5.170000076293945,5.570000171661377,101300.0,,,,,
2025-05-02,5.550000190734863,5.639999866485596,5.28000020980835,5.28000020980835,76400.0,,,,,
2025-05-05,5.53000020980835,5.599999904632568,5.418000221252441,5.599999904632568,33600.0,,,,,
2025-05-06,5.340000152587891,5.550000190734863,5.320000171661377,5.5,27100.0,,,,,
2025-05-07,5.53000020980835,5.800000190734863,5.400000095367432,5.46999979019165,92700.0,,,,,
2025-05-08,6.099999904632568,6.650000095367432,5.599999904632568,5.659999847412109,393500.0,,,,,
2025-05-09,6.269999980926514,6.400000095367432,6.110000133514404,6.300000190734863,132000.0,,,,,
2025-05-12,6.260000228881836,6.980000019073486,6.150000095367432,6.340000152587891,245400.0,,,,,
2025-05-13,6.119999885559082,6.324999809265137,6.099999904632568,6.300000190734863,73000.0,,,,,
2025-05-14,6.269999980926514,6.360000133514404,5.900000095367432,6.139999866485596,156900.0,,,,,
2025-05-15,6.019999980926514,6.289999961853027,6.0,6.289999961853027,52100.0,,,,,
2025-05-16,6.449999809265137,6.570000171661377,5.880000114440918,5.909999847412109,138600.0,,,,,
2025-05-19,7.081999778747559,7.335000038146973,6.480000019073486,6.510000228881836,324700.0,,,,,
2025-05-20,6.900000095367432,7.300000190734863,6.670000076293945,7.179999828338623,279000.0,,,,,
2025-05-21,7.25,7.300000190734863,6.710000038146973,7.0,298300.0,,,,,
2025-05-22,8.149999618530273,8.350000381469727,7.150000095367432,7.300000190734863,451600.0,,,,,
2025-05-23,8.640000343322754,8.800000190734863,8.0,8.229999542236328,262000.0,,,,,
2025-05-27,8.140000343322754,9.229999542236328,7.909999847412109,8.800000190734863,403200.0,,,,,
2025-05-28,8.390000343322754,8.390000343322754,7.800000190734863,8.149999618530273,92500.0,,,,,
2025-05-29,8.229999542236328,8.343999862670898,8.109999656677246,8.300000190734863,62800.0,,,,,
2025-05-30,8.25,8.319999694824219,7.936999797821045,8.25,66500.0,,,,,
2025-06-02,9.470000267028809,9.470000267028809,8.024999618530273,8.180000305175781,289100.0,,,,,
2025-06-03,9.140000343322754,9.597999572753906,8.881999969482422,9.579999923706056,302200.0,,,,,
2025-06-04,10.739999771118164,10.779999732971191,9.1899995803833,9.300000190734863,401700.0,,,,,
2025-06-05,10.600000381469728,11.968000411987305,10.300000190734863,10.949999809265137,535400.0,,,,,
2025-06-06,10.0,10.899999618530272,9.579999923706056,10.630000114440918,304900.0,,,,,
2025-06-09,9.93000030517578,10.399999618530272,9.640000343322754,10.199999809265137,223900.0,,,,,
2025-06-10,7.96999979019165,8.649999618530273,7.65500020980835,8.649999618530273,1187500.0,,,,,
2025-06-11,8.229999542236328,8.677000045776367,8.020000457763672,8.15999984741211,489000.0,,,,,
2025-06-12,8.760000228881836,9.199999809265137,8.458999633789062,8.489999771118164,415100.0,,,,,
2025-06-13,8.109999656677246,8.600000381469727,8.010000228881836,8.550000190734863,155200.0,,,,,
2025-06-16,8.420000076293945,8.819999694824219,8.109999656677246,8.109999656677246,247500.0,,,,,
2025-06-17,9.550000190734863,10.300000190734863,9.0,9.0,556800.0,,,,,
2025-06-18,9.9399995803833,10.609999656677246,9.760000228881836,9.899999618530272,387000.0,,,,,
2025-06-20,10.56999969482422,11.0,10.25,10.350000381469728,397600.0,,,,,
2025-06-23,10.43000030517578,10.829999923706056,9.739999771118164,10.81999969482422,372200.0,,,,,
2025-06-24,10.65999984741211,10.986000061035156,10.149999618530272,10.800000190734863,357100.0,,,,,
2025-06-25,10.100000381469728,10.869999885559082,10.0,10.710000038146973,262500.0,,,,,
2025-06-26,10.239999771118164,10.369999885559082,9.829999923706056,10.369999885559082,230000.0,,,,,
2025-06-27,9.59000015258789,10.220000267028809,9.5,10.220000267028809,422300.0,,,,,
2025-06-30,8.960000038146973,9.784000396728516,8.720000267028809,9.739999771118164,562000.0,,,,,
2025-07-01,9.06999969482422,9.149999618530272,8.680000305175781,8.899999618530273,276000.0,,,,,
2025-07-02,8.960000038146973,9.50100040435791,8.930000305175781,9.079999923706056,246600.0,,,,,
2025-07-03,9.029999732971191,9.119999885559082,8.680000305175781,9.0,187700.0,,,,,
2025-07-07,8.850000381469727,9.059000015258787,8.710000038146973,8.90999984741211,116800.0,,,,,
2025-07-08,10.31999969482422,10.425999641418455,8.859999656677246,8.859999656677246,689600.0,,,,,
2025-07-09,10.800000190734863,10.859999656677246,10.149999618530272,10.449999809265137,340000.0,,,,,
2025-07-10,10.350000381469728,10.850000381469728,10.164999961853027,10.850000381469728,227300.0,,,,,
2025-07-11,11.619999885559082,11.640000343322754,10.399999618530272,10.399999618530272,443000.0,,,,,
2025-07-14,11.720000267028809,11.970000267028809,11.18000030517578,11.619999885559082,225800.0,,,,,
2025-07-15,12.239999771118164,12.399999618530272,11.420000076293944,11.800000190734863,197400.0,,,,,
2025-07-16,12.09000015258789,12.399999618530272,11.270000457763672,12.399999618530272,195900.0,,,,,
2025-07-17,11.899999618530272,12.130000114440918,11.631999969482422,12.0,228400.0,,,,,
2025-07-18,11.649999618530272,12.100000381469728,11.359999656677246,11.9399995803833,185200.0,,,,,
2025-07-21,11.479999542236328,11.949999809265137,11.359999656677246,11.9399995803833,224800.0,,,,,
2025-07-22,10.829999923706056,11.420000076293944,10.579999923706056,11.300000190734863,306500.0,,,,,
2025-07-23,10.75,10.996999740600586,10.399999618530272,10.75,204700.0,,,,,
2025-07-24,11.25,11.739999771118164,10.845000267028809,10.899999618530272,184100.0,,,,,
2025-07-25,10.829999923706056,11.369999885559082,10.760000228881836,11.260000228881836,144800.0,,,,,
2025-07-28,10.649999618530272,11.119999885559082,10.529999732971191,11.119999885559082,251400.0,,,,,
2025-07-29,11.479999542236328,11.579999923706056,10.15999984741211,10.770000457763672,535200.0,,,,,
2025-07-30,11.140000343322754,11.53600025177002,10.81999969482422,11.5,323200.0,,,,,
2025-07-31,10.56999969482422,11.3149995803833,10.460000038146973,11.25,199900.0,,,,,
2025-08-01,10.210000038146973,10.529999732971191,10.010000228881836,10.489999771118164,256800.0,,,,,
2025-08-04,11.0,11.289999961853027,10.109999656677246,10.329999923706056,208900.0,,,,,
2025-08-05,11.010000228881836,11.649999618530272,10.934000015258787,11.085000038146973,235200.0,,,,,
2025-08-06,11.079999923706056,11.300000190734863,10.920000076293944,11.0600004196167,146900.0,,,,,
2025-08-07,11.6899995803833,12.229999542236328,11.15999984741211,11.380000114440918,339800.0,,,,,
2025-08-08,11.380000114440918,12.140000343322754,11.3149995803833,11.899999618530272,216500.0,,,,,
2025-08-11,11.979999542236328,12.0600004196167,11.0,11.399999618530272,445000.0,,,,,
2025-08-12,11.670000076293944,12.109000205993652,11.550000190734863,12.050000190734863,217400.0,,,,,
2025-08-13,12.050000190734863,12.229999542236328,11.649999618530272,11.710000038146973,188000.0,,,,,
2025-08-14,11.710000038146973,12.229999542236328,11.699999809265137,12.100000381469728,169400.0,,,,,
2025-08-15,11.270000457763672,11.739999771118164,10.75,11.729999542236328,263700.0,,,,,
2025-08-18,10.895000457763672,11.399999618530272,10.708999633789062,11.329999923706056,200100.0,,,,,
2025-08-19,10.93000030517578,11.100000381469728,10.579999923706056,10.899999618530272,179800.0,,,,,
2025-08-20,10.40999984741211,10.850000381469728,10.010000228881836,10.720000267028809,219000.0,,,,,
2025-08-21,10.470000267028809,10.746999740600586,10.229999542236328,10.479999542236328,90600.0,,,,,
2025-08-22,10.899999618530272,11.079999923706056,10.390000343322754,10.470000267028809,139000.0,,,,,
2025-08-25,10.93000030517578,12.0,10.65999984741211,10.84000015258789,164700.0,,,,,
2025-08-26,11.960000038146973,12.050000190734863,11.06999969482422,11.239999771118164,352600.0,,,,,
2025-08-27,11.640000343322754,12.020000457763672,11.0,11.949999809265137,216700.0,,,,,
2025-08-28,11.670000076293944,11.904999732971191,11.420000076293944,11.56999969482422,119000.0,,,,,
2025-08-29,11.510000228881836,11.760000228881836,11.029999732971191,11.760000228881836,168200.0,,,,,
2025-09-02,11.270000457763672,12.050000190734863,11.18000030517578,11.585000038146973,150900.0,,,,,
2025-09-03,11.149999618530272,11.40999984741211,11.109999656677246,11.210000038146973,75400.0,,,,,
2025-09-04,11.029999732971191,11.619999885559082,10.79300022125244,11.279999732971191,135400.0,,,,,
2025-09-05,10.729999542236328,11.210000038146973,10.625,11.0,144100.0,,,,,
2025-09-08,11.600000381469728,11.800000190734863,10.949999809265137,11.100000381469728,277700.0,,,,,
2025-09-09,12.949999809265137,13.489999771118164,11.369999885559082,11.5600004196167,630200.0,,,,,
2025-09-10,12.8100004196167,13.446000099182127,12.640000343322754,13.350000381469728,246100.0,,,,,
2025-09-11,13.0,13.4399995803833,12.5600004196167,12.5600004196167,246000.0,,,,,
2025-09-12,12.770000457763672,13.279999732971191,12.609999656677246,13.18000030517578,146400.0,,,,,
2025-09-15,13.15999984741211,13.279999732971191,12.699999809265137,12.880000114440918,156300.0,,,,,
2025-09-16,13.93000030517578,14.109999656677246,13.335000038146973,13.335000038146973,390700.0,,,,,
2025-09-17,13.130000114440918,14.279999732971191,13.020999908447266,14.029999732971191,307500.0,,,,,
2025-09-18,13.1899995803833,13.72700023651123,13.005000114440918,13.06999969482422,172700.0,,,,,
2025-09-19,13.350000381469728,14.220000267028809,13.1899995803833,13.4399995803833,370200.0,,,,,
2025-09-22,13.56999969482422,13.949999809265137,13.300000190734863,13.81999969482422,230100.0,,,,,
2025-09-23,13.760000228881836,14.1899995803833,13.420000076293944,13.470000267028809,272500.0,,,,,
2025-09-24,13.220000267028809,13.940999984741213,13.220000267028809,13.75,202000.0,,,,,
2025-09-25,12.460000038146973,13.0600004196167,12.300000190734863,13.0,357900.0,,,,,
2025-09-26,12.520000457763672,12.720000267028809,12.170000076293944,12.369999885559082,121000.0,,,,,
2025-09-29,13.770000457763672,13.979999542236328,12.890000343322754,12.899999618530272,291400.0,,,,,
2025-09-30,13.399999618530272,13.949999809265137,13.25,13.649999618530272,144600.0,,,,,
2025-10-01,13.039999961853027,13.850000381469728,12.619999885559082,13.25,251000.0,,,,,
2025-10-02,13.699999809265137,13.979999542236328,13.350000381469728,13.449999809265137,185900.0,,,,,
2025-10-03,15.09000015258789,15.119999885559082,13.789999961853027,13.789999961853027,443100.0,,,,,
2025-10-06,16.0,16.082000732421875,15.09000015258789,15.420000076293944,368900.0,,,,,
2025-10-07,15.5600004196167,16.145999908447266,15.420000076293944,16.0,281700.0,,,,,
2025-10-08,16.950000762939453,17.18000030517578,15.774999618530272,15.890000343322754,276300.0,,,,,
2025-10-09,15.84000015258789,17.6200008392334,15.770000457763672,17.299999237060547,379300.0,,,,,
