Date,Close,High,Low,Open,Volume,"('Close', 'FFAI')","('High', 'FFAI')","('Low', 'FFAI')","('Open', 'FFAI')","('Volume', 'FFAI')"
2024-06-03,25.0,29.76000022888184,24.399999618530277,28.799999237060547,5721208.0,,,,,
2024-06-04,22.280000686645508,23.63999938964844,20.399999618530277,23.63999938964844,2539875.0,,,,,
2024-06-05,21.280000686645508,23.799999237060547,18.15999984741211,20.1200008392334,2980805.0,,,,,
2024-06-06,21.76000022888184,23.1200008392334,20.0,22.0,4189660.0,,,,,
2024-06-07,24.440000534057617,31.399999618530277,23.440000534057617,24.399999618530277,10494198.0,,,,,
2024-06-10,22.399999618530277,25.8799991607666,21.040000915527344,25.479999542236328,2085110.0,,,,,
2024-06-11,22.399999618530277,23.040000915527344,20.479999542236328,21.84000015258789,1604868.0,,,,,
2024-06-12,20.84000015258789,22.440000534057617,20.76000022888184,21.799999237060547,1520603.0,,,,,
2024-06-13,20.36000061035156,21.1200008392334,19.280000686645508,21.040000915527344,1383403.0,,,,,
2024-06-14,20.600000381469727,23.1200008392334,19.600000381469727,20.040000915527344,1515258.0,,,,,
2024-06-17,20.479999542236328,22.07999992370605,20.200000762939453,20.799999237060547,978350.0,,,,,
2024-06-18,18.959999084472656,20.399999618530277,18.600000381469727,19.84000015258789,1072570.0,,,,,
2024-06-20,16.280000686645508,18.799999237060547,16.0,18.76000022888184,1560565.0,,,,,
2024-06-21,15.84000015258789,17.1200008392334,15.239999771118164,16.520000457763672,1074758.0,,,,,
2024-06-24,13.039999961853027,15.31999969482422,11.0,15.279999732971191,3113890.0,,,,,
2024-06-25,10.600000381469728,11.800000190734863,8.600000381469727,8.760000228881836,4098138.0,,,,,
2024-06-26,18.36000061035156,24.0,11.800000190734863,12.119999885559082,16650140.0,,,,,
2024-06-27,24.0,27.600000381469727,20.0,24.600000381469727,14392420.0,,,,,
2024-06-28,20.280000686645508,23.8799991607666,18.31999969482422,21.280000686645508,4941090.0,,,,,
2024-07-01,18.399999618530277,21.520000457763672,18.0,19.63999938964844,2279080.0,,,,,
2024-07-02,17.360000610351562,17.799999237060547,15.359999656677246,17.799999237060547,2067933.0,,,,,
2024-07-03,16.959999084472656,18.76000022888184,16.600000381469727,16.719999313354492,1362178.0,,,,,
2024-07-05,16.0,16.719999313354492,15.479999542236328,16.280000686645508,1181953.0,,,,,
2024-07-08,16.600000381469727,16.920000076293945,14.399999618530272,15.800000190734863,1873930.0,,,,,
2024-07-09,15.600000381469728,16.799999237060547,15.479999542236328,16.0,1230223.0,,,,,
2024-07-10,15.960000038146973,17.559999465942383,15.199999809265137,15.5600004196167,1962823.0,,,,,
2024-07-11,16.200000762939453,17.200000762939453,16.0,16.0,1128050.0,,,,,
2024-07-12,16.8799991607666,17.600000381469727,16.0,16.1200008392334,1196795.0,,,,,
2024-07-15,20.600000381469727,21.8799991607666,16.440000534057617,16.520000457763672,5447928.0,,,,,
2024-07-16,19.559999465942383,21.799999237060547,19.36000061035156,20.76000022888184,1960305.0,,,,,
2024-07-17,18.440000534057617,19.920000076293945,18.239999771118164,18.799999237060547,1136935.0,,,,,
2024-07-18,16.68000030517578,19.07999992370605,16.399999618530273,18.959999084472656,1304785.0,,,,,
2024-07-19,16.040000915527344,16.84000015258789,15.600000381469728,16.84000015258789,741478.0,,,,,
2024-07-22,15.84000015258789,16.280000686645508,14.479999542236328,16.280000686645508,1294348.0,,,,,
2024-07-23,15.479999542236328,16.399999618530273,15.0,15.600000381469728,692865.0,,,,,
2024-07-24,14.279999732971191,15.15999984741211,13.880000114440918,15.15999984741211,731775.0,,,,,
2024-07-25,14.399999618530272,14.880000114440918,13.039999961853027,13.720000267028809,720938.0,,,,,
2024-07-26,14.279999732971191,14.880000114440918,13.720000267028809,14.0,564513.0,,,,,
2024-07-29,13.600000381469728,14.279999732971191,12.399999618530272,14.119999885559082,1159178.0,,,,,
2024-07-30,12.640000343322754,12.960000038146973,12.239999771118164,12.880000114440918,594298.0,,,,,
2024-07-31,14.0,16.280000686645508,13.199999809265137,14.600000381469728,3630968.0,,,,,
2024-08-01,12.31999969482422,13.4399995803833,12.119999885559082,13.399999618530272,950198.0,,,,,
2024-08-02,12.199999809265137,12.199999809265137,11.199999809265137,12.0,705118.0,,,,,
2024-08-05,10.399999618530272,10.760000228881836,9.239999771118164,10.0,1096450.0,,,,,
2024-08-06,10.399999618530272,11.119999885559082,10.0,10.800000190734863,791960.0,,,,,
2024-08-07,9.119999885559082,10.640000343322754,8.880000114440918,10.399999618530272,754328.0,,,,,
2024-08-08,9.399999618530272,10.0,9.0,9.479999542236328,886120.0,,,,,
2024-08-09,8.920000076293945,9.520000457763672,8.600000381469727,9.399999618530272,896520.0,,,,,
2024-08-12,8.520000457763672,9.239999771118164,7.920000076293945,9.239999771118164,1211620.0,,,,,
2024-08-13,7.679999828338623,8.319999694824219,7.599999904632568,8.15999984741211,1006825.0,,,,,
2024-08-14,6.71999979019165,7.559999942779541,6.039999961853027,7.519999980926514,1504825.0,,,,,
2024-08-15,5.079999923706055,5.480000019073486,4.800000190734863,5.400000095367432,3269903.0,,,,,
2024-08-16,5.119999885559082,5.800000190734863,4.880000114440918,5.599999904632568,2742123.0,,,,,
2024-08-19,3.990000009536743,4.989999771118164,3.799999952316284,4.869999885559082,5542100.0,,,,,
2024-08-20,3.0,3.9700000286102295,2.900000095367432,3.9700000286102295,6707100.0,,,,,
2024-08-21,3.5899999141693115,3.7090001106262207,2.6700000762939453,2.789999961853028,10380400.0,,,,,
2024-08-22,8.039999961853027,8.890000343322754,3.2699999809265137,3.5999999046325684,153400700.0,,,,,
2024-08-23,7.230000019073486,11.399999618530272,6.659999847412109,10.5,77861900.0,,,,,
2024-08-26,7.579999923706055,7.98199987411499,5.929999828338623,6.579999923706055,26678700.0,,,,,
2024-08-27,7.079999923706055,7.809999942779541,6.809999942779541,7.309999942779541,8599300.0,,,,,
2024-08-28,6.25,7.230000019073486,6.110000133514404,6.809999942779541,4616100.0,,,,,
2024-08-29,5.489999771118164,6.619999885559082,5.360000133514404,6.159999847412109,3873400.0,,,,,
2024-08-30,5.025000095367432,5.590000152587891,4.940000057220459,5.460000038146973,4639300.0,,,,,
2024-09-03,3.430000066757202,5.090000152587891,3.359999895095825,5.070000171661377,7067400.0,,,,,
2024-09-04,5.239999771118164,6.480000019073486,3.450000047683716,3.450000047683716,69569300.0,,,,,
2024-09-05,5.210000038146973,6.460000038146973,4.809999942779541,6.039999961853027,20096300.0,,,,,
2024-09-06,4.800000190734863,6.519999980926514,4.5,5.980000019073486,20462100.0,,,,,
2024-09-09,4.480000019073486,4.550000190734863,4.151999950408936,4.550000190734863,4143900.0,,,,,
2024-09-10,4.190000057220459,4.820000171661377,4.110000133514404,4.349999904632568,4958100.0,,,,,
2024-09-11,3.9800000190734863,4.159999847412109,3.865000009536743,4.119999885559082,3290800.0,,,,,
2024-09-12,4.039999961853027,4.190000057220459,3.9049999713897705,4.059999942779541,3638600.0,,,,,
2024-09-13,3.990000009536743,4.159999847412109,3.920000076293945,4.0,4026200.0,,,,,
2024-09-16,3.6449999809265137,4.019999980926514,3.5999999046325684,4.019999980926514,4025900.0,,,,,
2024-09-17,3.559999942779541,3.819999933242798,3.5,3.75,3660200.0,,,,,
2024-09-18,3.920000076293945,4.050000190734863,3.25,3.5199999809265137,6081200.0,,,,,
2024-09-19,3.700000047683716,4.130000114440918,3.660000085830689,4.110000133514404,4672100.0,,,,,
2024-09-20,3.369999885559082,3.5299999713897705,3.309999942779541,3.5,4857700.0,,,,,
2024-09-23,3.0999999046325684,3.3299999237060547,2.970000028610229,3.3299999237060547,3704500.0,,,,,
2024-09-24,2.940000057220459,3.1410000324249268,2.890000104904175,3.0799999237060547,4053800.0,,,,,
2024-09-25,2.744999885559082,2.9100000858306885,2.7100000381469727,2.880000114440918,4077600.0,,,,,
2024-09-26,3.009999990463257,3.5999999046325684,2.789999961853028,2.930000066757202,26677200.0,,,,,
2024-09-27,2.7799999713897705,3.0799999237060547,2.759999990463257,3.059999942779541,6606700.0,,,,,
2024-09-30,2.869999885559082,3.190000057220459,2.809999942779541,2.8499999046325684,7554300.0,,,,,
2024-10-01,2.789999961853028,2.9049999713897705,2.700000047683716,2.869999885559082,3458500.0,,,,,
2024-10-02,2.940000057220459,3.0,2.799999952316284,2.880000114440918,5247300.0,,,,,
2024-10-03,2.799999952316284,2.930000066757202,2.691999912261963,2.930000066757202,6193300.0,,,,,
2024-10-04,2.700000047683716,2.789999961853028,2.650000095367432,2.7699999809265137,3862300.0,,,,,
2024-10-07,2.4800000190734863,2.680000066757202,2.434999942779541,2.650000095367432,5024400.0,,,,,
2024-10-08,2.3299999237060547,2.430000066757202,2.2699999809265137,2.359999895095825,4151300.0,,,,,
2024-10-09,2.450000047683716,2.950000047683716,2.25,2.3499999046325684,27971300.0,,,,,
2024-10-10,2.75,2.950000047683716,2.5,2.650000095367432,27949200.0,,,,,
2024-10-11,2.509999990463257,2.650000095367432,2.4600000381469727,2.640000104904175,5551600.0,,,,,
2024-10-14,2.430000066757202,2.490000009536743,2.3399999141693115,2.4820001125335693,3770000.0,,,,,
2024-10-15,2.2799999713897705,2.380000114440918,2.2300000190734863,2.3499999046325684,4066800.0,,,,,
2024-10-16,2.309999942779541,2.450000047683716,2.180000066757202,2.220000028610229,4691100.0,,,,,
2024-10-17,2.2300000190734863,2.2799999713897705,2.2100000381469727,2.2699999809265137,2246200.0,,,,,
2024-10-18,2.240000009536743,2.319999933242798,2.2100000381469727,2.2300000190734863,2392400.0,,,,,
2024-10-21,2.220000028610229,2.289999961853028,2.183000087738037,2.2100000381469727,2316300.0,,,,,
2024-10-22,2.119999885559082,2.2309999465942383,2.0899999141693115,2.2100000381469727,3272500.0,,,,,
2024-10-23,2.0199999809265137,2.1600000858306885,2.0,2.119999885559082,3441000.0,,,,,
2024-10-24,2.0,2.069999933242798,1.899999976158142,2.0199999809265137,3315500.0,,,,,
2024-10-25,2.1600000858306885,2.509999990463257,2.069999933242798,2.400000095367432,35789500.0,,,,,
2024-10-28,2.240000009536743,2.2799999713897705,2.0199999809265137,2.0999999046325684,6459600.0,,,,,
2024-10-29,2.0899999141693115,2.200000047683716,2.0799999237060547,2.1600000858306885,3322400.0,,,,,
2024-10-30,2.0299999713897705,2.1600000858306885,2.009999990463257,2.059999942779541,3088200.0,,,,,
2024-10-31,2.049999952316284,2.1600000858306885,2.009999990463257,2.150000095367432,4872700.0,,,,,
2024-11-01,2.0199999809265137,2.119999885559082,2.0,2.0799999237060547,3590000.0,,,,,
2024-11-04,1.940000057220459,1.9800000190734863,1.809999942779541,1.8899999856948853,3201900.0,,,,,
2024-11-05,1.909999966621399,2.0,1.899999976158142,1.940000057220459,2568500.0,,,,,
2024-11-06,1.8200000524520876,1.950000047683716,1.809999942779541,1.899999976158142,4726500.0,,,,,
2024-11-07,1.7899999618530271,2.0899999141693115,1.7699999809265137,1.8799999952316284,7846200.0,,,,,
2024-11-08,1.6799999475479126,1.7999999523162842,1.659999966621399,1.7899999618530271,5063600.0,,,,,
2024-11-11,1.5800000429153442,1.649999976158142,1.559999942779541,1.6019999980926514,6504800.0,,,,,
2024-11-12,1.4700000286102295,1.587000012397766,1.4600000381469729,1.559999942779541,7124200.0,,,,,
2024-11-13,1.4199999570846558,1.649999976158142,1.409999966621399,1.6299999952316284,10931900.0,,,,,
2024-11-14,1.3799999952316284,1.4600000381469729,1.350000023841858,1.3799999952316284,5026400.0,,,,,
2024-11-15,1.2599999904632568,1.3600000143051147,1.2400000095367432,1.3300000429153442,5479900.0,,,,,
2024-11-18,1.2799999713897705,1.4800000190734863,1.25,1.25,6646400.0,,,,,
2024-11-19,1.2699999809265137,1.3300000429153442,1.2000000476837158,1.2699999809265137,4024800.0,,,,,
2024-11-20,1.4700000286102295,1.5850000381469729,1.2599999904632568,1.3289999961853027,16061500.0,,,,,
2024-11-21,1.5700000524520874,1.5700000524520874,1.399999976158142,1.5,6641500.0,,,,,
2024-11-22,1.5099999904632568,1.5700000524520874,1.4800000190734863,1.5490000247955322,3492200.0,,,,,
