Date,Close,High,Low,Open,Volume,"('Close', 'INV')","('High', 'INV')","('Low', 'INV')","('Open', 'INV')","('Volume', 'INV')"
2024-06-03,10.899999618530272,10.899999618530272,10.890000343322754,10.890000343322754,9900.0,,,,,
2024-06-04,10.899999618530272,10.899999618530272,10.899999618530272,10.899999618530272,0.0,,,,,
2024-06-05,10.89799976348877,10.89799976348877,10.890000343322754,10.890000343322754,600.0,,,,,
2024-06-06,10.892000198364258,10.899999618530272,10.892000198364258,10.899999618530272,2400.0,,,,,
2024-06-07,10.890000343322754,10.899999618530272,10.890000343322754,10.899999618530272,14000.0,,,,,
2024-06-10,10.90999984741211,10.920000076293944,10.90999984741211,10.920000076293944,500.0,,,,,
2024-06-11,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0.0,,,,,
2024-06-12,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0.0,,,,,
2024-06-13,10.907999992370604,10.907999992370604,10.907999992370604,10.907999992370604,1000.0,,,,,
2024-06-14,10.907999992370604,10.907999992370604,10.907999992370604,10.907999992370604,0.0,,,,,
2024-06-17,10.869999885559082,10.90999984741211,10.869999885559082,10.90999984741211,3400.0,,,,,
2024-06-18,10.876999855041504,10.876999855041504,10.876999855041504,10.876999855041504,200.0,,,,,
2024-06-20,10.90999984741211,10.949999809265137,10.90999984741211,10.949999809265137,1000.0,,,,,
2024-06-21,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,1000.0,,,,,
2024-06-24,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0.0,,,,,
2024-06-25,10.90999984741211,10.949999809265137,10.90999984741211,10.949999809265137,100200.0,,,,,
2024-06-26,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,1200.0,,,,,
2024-06-27,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0.0,,,,,
2024-06-28,10.899999618530272,10.899999618530272,10.899999618530272,10.899999618530272,2200.0,,,,,
2024-07-01,10.93000030517578,10.949999809265137,10.90999984741211,10.949999809265137,192400.0,,,,,
2024-07-02,10.947999954223633,10.949999809265137,10.925000190734863,10.9399995803833,2600.0,,,,,
2024-07-03,10.949999809265137,10.949999809265137,10.94499969482422,10.949999809265137,2000.0,,,,,
2024-07-05,10.94499969482422,10.949999809265137,10.90999984741211,10.949000358581545,21100.0,,,,,
2024-07-08,10.949999809265137,10.949999809265137,10.93000030517578,10.949999809265137,159000.0,,,,,
2024-07-09,10.90999984741211,10.960000038146973,10.90999984741211,10.960000038146973,20500.0,,,,,
2024-07-10,10.93000030517578,10.949999809265137,10.91100025177002,10.949999809265137,11100.0,,,,,
2024-07-11,10.935999870300291,10.935999870300291,10.90999984741211,10.920000076293944,3600.0,,,,,
2024-07-12,10.93000030517578,10.93000030517578,10.93000030517578,10.93000030517578,200.0,,,,,
2024-07-15,10.949999809265137,10.949999809265137,10.93000030517578,10.9399995803833,508900.0,,,,,
2024-07-16,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,100.0,,,,,
2024-07-17,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,0.0,,,,,
2024-07-18,10.960000038146973,10.960000038146973,10.9399995803833,10.9399995803833,100300.0,,,,,
2024-07-19,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,100.0,,,,,
2024-07-22,10.970000267028809,10.970000267028809,10.960000038146973,10.960000038146973,5000.0,,,,,
2024-07-23,10.970000267028809,10.970000267028809,10.968999862670898,10.970000267028809,1100.0,,,,,
2024-07-24,10.970000267028809,10.970000267028809,10.970000267028809,10.970000267028809,0.0,,,,,
2024-07-25,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,100.0,,,,,
2024-07-26,10.970000267028809,10.970000267028809,10.970000267028809,10.970000267028809,100.0,,,,,
2024-07-29,10.979999542236328,10.979999542236328,10.954999923706056,10.954999923706056,1500.0,,,,,
2024-07-30,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,200.0,,,,,
2024-07-31,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,200.0,,,,,
2024-08-01,10.970000267028809,10.989999771118164,10.970000267028809,10.989999771118164,478700.0,,,,,
2024-08-02,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,79500.0,,,,,
2024-08-05,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,100.0,,,,,
2024-08-06,10.989999771118164,10.989999771118164,10.979999542236328,10.989999771118164,52400.0,,,,,
2024-08-07,10.984000205993652,10.989999771118164,10.970999717712402,10.989999771118164,1400.0,,,,,
2024-08-08,10.984999656677246,10.989999771118164,10.984999656677246,10.989999771118164,100400.0,,,,,
2024-08-09,10.989999771118164,10.989999771118164,10.979999542236328,10.989999771118164,120700.0,,,,,
2024-08-12,10.960000038146973,10.989999771118164,10.960000038146973,10.989999771118164,101400.0,,,,,
2024-08-13,10.979999542236328,10.989999771118164,10.970000267028809,10.970000267028809,2500.0,,,,,
2024-08-14,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,200.0,,,,,
2024-08-15,10.994999885559082,11.0,10.994999885559082,10.994999885559082,2100.0,,,,,
2024-08-16,11.005000114440918,11.010000228881836,11.0,11.010000228881836,5300.0,,,,,
2024-08-19,10.99899959564209,11.020000457763672,10.998000144958496,11.020000457763672,2700.0,,,,,
2024-08-20,10.998000144958496,11.010000228881836,10.979999542236328,11.010000228881836,3700.0,,,,,
2024-08-21,11.0,11.010000228881836,10.996999740600586,11.010000228881836,14500.0,,,,,
2024-08-22,11.0,11.010000228881836,11.0,11.0,9600.0,,,,,
2024-08-23,10.984999656677246,11.010000228881836,10.984999656677246,10.989999771118164,3100.0,,,,,
2024-08-26,10.989999771118164,11.0,10.970000267028809,11.0,13500.0,,,,,
2024-08-27,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0.0,,,,,
2024-08-28,11.0,11.0,10.979999542236328,10.979999542236328,1100.0,,,,,
2024-08-29,11.0,11.0,10.984999656677246,10.99899959564209,1700.0,,,,,
2024-08-30,11.0,11.0,11.0,11.0,0.0,,,,,
2024-09-03,11.0,11.0,10.989999771118164,11.0,115700.0,,,,,
2024-09-04,11.0,11.0,11.0,11.0,5000.0,,,,,
2024-09-05,11.0,11.0,10.996000289916992,11.0,6200.0,,,,,
2024-09-06,11.0,11.0,11.0,11.0,800.0,,,,,
2024-09-09,10.989999771118164,11.010000228881836,10.989999771118164,11.0,547600.0,,,,,
2024-09-10,10.994999885559082,10.994999885559082,10.989999771118164,10.989999771118164,2100.0,,,,,
2024-09-11,10.989999771118164,11.0,10.98900032043457,10.989999771118164,249200.0,,,,,
2024-09-12,10.989999771118164,11.0,10.989999771118164,11.0,598200.0,,,,,
2024-09-13,10.994999885559082,10.994999885559082,10.989999771118164,10.989999771118164,58100.0,,,,,
2024-09-16,11.0,11.0,10.989999771118164,10.989999771118164,300.0,,,,,
2024-09-17,10.998000144958496,10.998000144958496,10.998000144958496,10.998000144958496,200.0,,,,,
2024-09-18,10.989999771118164,11.010000228881836,10.989999771118164,11.005000114440918,3700.0,,,,,
2024-09-19,11.0,11.0,11.0,11.0,500.0,,,,,
2024-09-20,11.005000114440918,11.010000228881836,11.0,11.0,2300.0,,,,,
2024-09-23,11.010000228881836,11.010000228881836,10.998000144958496,11.010000228881836,71500.0,,,,,
2024-09-24,11.010000228881836,11.010000228881836,11.0,11.010000228881836,14600.0,,,,,
2024-09-25,11.079999923706056,12.0,10.979999542236328,11.020000457763672,56600.0,,,,,
2024-09-26,10.149999618530272,11.5,9.300000190734863,11.0600004196167,36500.0,,,,,
2024-09-27,10.770000457763672,11.329999923706056,9.050000190734863,10.800000190734863,22700.0,,,,,
2024-09-30,10.010000228881836,10.789999961853027,9.34000015258789,10.789999961853027,27900.0,,,,,
2024-10-01,11.791999816894531,11.791999816894531,8.699999809265137,10.5,36200.0,,,,,
2024-10-02,10.869999885559082,12.90999984741211,9.5,11.100000381469728,87800.0,,,,,
2024-10-03,13.532999992370604,18.75,10.5,13.5,278400.0,,,,,
2024-10-04,12.6899995803833,15.210000038146973,12.08899974822998,12.5,59800.0,,,,,
2024-10-07,11.359999656677246,12.600000381469728,11.010000228881836,12.0,38500.0,,,,,
