Date,Close,High,Low,Open,Volume,"('Close', 'DRCT')","('High', 'DRCT')","('Low', 'DRCT')","('Open', 'DRCT')","('Volume', 'DRCT')"
2024-10-02,1.940000057220459,2.0,1.88100004196167,1.9900000095367432,59300.0,,,,,
2024-10-03,2.0899999141693115,2.0899999141693115,1.850000023841858,1.8899999856948853,35300.0,,,,,
2024-10-04,2.2300000190734863,2.275000095367432,2.0999999046325684,2.140000104904175,54700.0,,,,,
2024-10-07,2.1700000762939453,2.25,2.052000045776367,2.25,30900.0,,,,,
2024-10-08,2.220999956130981,2.299999952316284,2.0899999141693115,2.180000066757202,18200.0,,,,,
2024-10-09,2.2699999809265137,2.4600000381469727,2.200000047683716,2.430000066757202,67000.0,,,,,
2024-10-10,2.390000104904175,2.4600000381469727,2.0,2.220000028610229,155800.0,,,,,
2024-10-11,3.0199999809265137,3.20199990272522,2.434999942779541,2.440000057220459,234300.0,,,,,
2024-10-14,3.609999895095825,3.9700000286102295,3.200000047683716,3.2799999713897705,410400.0,,,,,
2024-10-15,3.5899999141693115,3.690000057220459,3.0,3.609999895095825,213600.0,,,,,
2024-10-16,2.7699999809265137,3.5,2.4800000190734863,3.5,874300.0,,,,,
2024-10-17,2.9100000858306885,2.930000066757202,2.650000095367432,2.7699999809265137,156300.0,,,,,
2024-10-18,2.950000047683716,2.9600000381469727,2.700000047683716,2.900000095367432,105200.0,,,,,
2024-10-21,2.609999895095825,2.940000057220459,2.5199999809265137,2.809999942779541,310000.0,,,,,
2024-10-22,2.700000047683716,2.799999952316284,2.5,2.5,111200.0,,,,,
2024-10-23,2.8299999237060547,2.890000104904175,2.5999999046325684,2.609999895095825,77400.0,,,,,
2024-10-24,2.720000028610229,2.940000057220459,2.690000057220459,2.940000057220459,36500.0,,,,,
2024-10-25,2.990000009536743,2.990000009536743,2.687999963760376,2.7699999809265137,77300.0,,,,,
2024-10-28,2.950000047683716,3.049999952316284,2.9200000762939453,3.009999990463257,73700.0,,,,,
2024-10-29,2.819999933242798,2.9800000190734863,2.7720000743865967,2.9800000190734863,23800.0,,,,,
2024-10-30,2.8399999141693115,2.890000104904175,2.75,2.869999885559082,71500.0,,,,,
2024-10-31,2.720000028610229,2.890000104904175,2.650000095367432,2.890000104904175,32200.0,,,,,
2024-11-01,2.630000114440918,2.819999933242798,2.5999999046325684,2.7699999809265137,51700.0,,,,,
2024-11-04,2.390000104904175,2.630000114440918,2.369999885559082,2.630000114440918,63900.0,,,,,
2024-11-05,2.549999952316284,2.559999942779541,2.3299999237060547,2.3499999046325684,25700.0,,,,,
2024-11-06,2.490000009536743,2.809000015258789,2.490000009536743,2.650000095367432,39100.0,,,,,
2024-11-07,2.5999999046325684,2.8499999046325684,2.490000009536743,2.490000009536743,59000.0,,,,,
2024-11-08,2.5799999237060547,2.75,2.450000047683716,2.6700000762939453,45000.0,,,,,
2024-11-11,2.619999885559082,2.650000095367432,2.380000114440918,2.549999952316284,59600.0,,,,,
2024-11-12,2.640000104904175,2.6700000762939453,2.509999990463257,2.6600000858306885,66700.0,,,,,
2024-11-13,1.870000004768372,2.220000028610229,1.850000023841858,2.0999999046325684,245500.0,,,,,
2024-11-14,1.9299999475479128,2.190000057220459,1.899999976158142,2.140000104904175,315600.0,,,,,
2024-11-15,1.5700000524520874,1.9800000190734863,1.559999942779541,1.950000047683716,175600.0,,,,,
2024-11-18,1.309999942779541,1.7100000381469729,1.2799999713897705,1.6100000143051147,164600.0,,,,,
2024-11-19,1.4199999570846558,1.5,1.3600000143051147,1.440000057220459,115200.0,,,,,
2024-11-20,1.3200000524520874,1.5099999904632568,1.2599999904632568,1.4199999570846558,183800.0,,,,,
2024-11-21,1.190000057220459,1.3600000143051147,1.149999976158142,1.2799999713897705,159400.0,,,,,
2024-11-22,1.2899999618530271,1.315999984741211,1.159999966621399,1.2200000286102295,150700.0,,,,,
2024-11-25,1.340000033378601,1.3700000047683716,1.2000000476837158,1.350000023841858,143100.0,,,,,
2024-11-26,1.2799999713897705,1.340000033378601,1.2400000095367432,1.2999999523162842,94300.0,,,,,
2024-11-27,1.2100000381469729,1.3450000286102295,1.2000000476837158,1.25,90500.0,,,,,
2024-11-29,1.2000000476837158,1.309999942779541,1.1799999475479126,1.2000000476837158,61000.0,,,,,
2024-12-02,1.1699999570846558,1.2899999618530271,1.0920000076293943,1.2000000476837158,196700.0,,,,,
2024-12-03,1.0199999809265137,1.149999976158142,1.0199999809265137,1.149999976158142,221300.0,,,,,
2024-12-04,0.9089999794960022,1.0499999523162842,0.7570000290870667,1.0199999809265137,383900.0,,,,,
2024-12-05,0.9509999752044678,0.9800000190734864,0.8999999761581421,0.9200000166893004,170200.0,,,,,
2024-12-06,0.8539999723434448,0.9739999771118164,0.8500000238418579,0.8999999761581421,228400.0,,,,,
2024-12-09,1.0099999904632568,1.0099999904632568,0.8539999723434448,0.8539999723434448,433800.0,,,,,
2024-12-10,0.906000018119812,1.0429999828338623,0.8999999761581421,1.0199999809265137,226300.0,,,,,
2024-12-11,0.8299999833106995,0.9430000185966492,0.8199999928474426,0.9100000262260436,232600.0,,,,,
2024-12-12,0.7839999794960022,0.9200000166893004,0.7720000147819519,0.8339999914169312,239600.0,,,,,
2024-12-13,0.6650000214576721,0.8199999928474426,0.6610000133514404,0.800000011920929,250500.0,,,,,
2024-12-16,0.6610000133514404,0.7400000095367432,0.6499999761581421,0.6600000262260437,195100.0,,,,,
2024-12-17,0.6420000195503235,0.7009999752044678,0.6100000143051147,0.6499999761581421,195900.0,,,,,
2024-12-18,0.5830000042915344,0.6700000166893005,0.5809999704360962,0.6600000262260437,162200.0,,,,,
2024-12-19,0.5860000252723694,0.6399999856948853,0.5600000023841858,0.6200000047683716,157200.0,,,,,
2024-12-20,0.550000011920929,0.6079999804496765,0.5099999904632568,0.5899999737739563,178900.0,,,,,
2024-12-23,5.5,5.5,0.6000000238418579,0.6000000238418579,68542200.0,,,,,
2024-12-24,3.7100000381469727,6.590000152587891,3.4200000762939453,6.465000152587891,23819400.0,,,,,
2024-12-26,3.009999990463257,3.220000028610229,2.549999952316284,3.140000104904175,5396000.0,,,,,
2024-12-27,2.5199999809265137,3.299999952316284,2.259999990463257,2.950000047683716,2523900.0,,,,,
2024-12-30,2.220000028610229,2.509999990463257,2.059999942779541,2.299999952316284,1968900.0,,,,,
2024-12-31,1.590000033378601,2.369999885559082,1.5720000267028809,2.369999885559082,1495400.0,,,,,
2025-01-02,1.590000033378601,1.9700000286102293,1.409999966621399,1.659999966621399,1879100.0,,,,,
2025-01-03,1.6200000047683716,1.7400000095367432,1.5199999809265137,1.649999976158142,841600.0,,,,,
2025-01-06,1.5499999523162842,1.7999999523162842,1.4600000381469729,1.7999999523162842,1217600.0,,,,,
2025-01-07,1.3200000524520874,1.5199999809265137,1.3109999895095823,1.5199999809265137,750100.0,,,,,
2025-01-08,1.190000057220459,1.2999999523162842,1.100000023841858,1.2999999523162842,893800.0,,,,,
2025-01-10,1.6399999856948853,2.609999895095825,1.2000000476837158,1.2599999904632568,35823800.0,,,,,
2025-01-13,1.6200000047683716,2.200000047683716,1.4500000476837158,1.4600000381469729,5844200.0,,,,,
2025-01-14,1.5,1.8200000524520876,1.4500000476837158,1.6399999856948853,1047200.0,,,,,
2025-01-15,1.399999976158142,1.5499999523162842,1.399999976158142,1.5,704300.0,,,,,
2025-01-16,1.3200000524520874,1.399999976158142,1.25,1.3799999952316284,631500.0,,,,,
2025-01-17,1.2899999618530271,1.5499999523162842,1.2400000095367432,1.350000023841858,979700.0,,,,,
2025-01-21,1.2899999618530271,1.3700000047683716,1.2450000047683716,1.3300000429153442,554400.0,,,,,
2025-01-22,1.309999942779541,1.3600000143051147,1.25,1.2999999523162842,278400.0,,,,,
2025-01-23,1.3799999952316284,1.409999966621399,1.2799999713897705,1.2799999713897705,343100.0,,,,,
2025-01-24,1.3600000143051147,1.4700000286102295,1.2999999523162842,1.3899999856948853,512100.0,,,,,
2025-01-27,1.2799999713897705,1.3600000143051147,1.2200000286102295,1.309999942779541,523800.0,,,,,
2025-01-28,1.2350000143051147,1.2699999809265137,1.2100000381469729,1.2599999904632568,139900.0,,,,,
2025-01-29,1.3700000047683716,1.4199999570846558,1.159999966621399,1.2400000095367432,906000.0,,,,,
2025-01-30,1.2300000190734863,1.350000023841858,1.2100000381469729,1.2799999713897705,371100.0,,,,,
2025-01-31,1.2000000476837158,1.25,1.1799999475479126,1.2000000476837158,200000.0,,,,,
2025-02-03,1.149999976158142,1.159999966621399,1.0809999704360962,1.159999966621399,192700.0,,,,,
2025-02-04,1.149999976158142,1.1699999570846558,1.1100000143051147,1.149999976158142,140200.0,,,,,
2025-02-05,1.1100000143051147,1.149999976158142,1.100000023841858,1.149999976158142,160400.0,,,,,
2025-02-06,1.149999976158142,1.2400000095367432,1.121999979019165,1.190000057220459,424900.0,,,,,
2025-02-07,1.159999966621399,1.1699999570846558,1.100000023841858,1.159999966621399,191200.0,,,,,
2025-02-10,1.190000057220459,1.2300000190734863,1.1299999952316284,1.159999966621399,161600.0,,,,,
2025-02-11,1.149999976158142,1.2200000286102295,1.1100000143051147,1.190000057220459,298100.0,,,,,
2025-02-12,1.149999976158142,1.1699999570846558,1.1100000143051147,1.1200000047683716,59500.0,,,,,
2025-02-13,1.1100000143051147,1.1449999809265137,1.1100000143051147,1.1399999856948853,203500.0,,,,,
2025-02-14,1.1200000047683716,1.149999976158142,1.100000023841858,1.149999976158142,102900.0,,,,,
2025-02-18,1.1399999856948853,1.1549999713897705,1.100000023841858,1.149999976158142,115700.0,,,,,
2025-02-19,1.1399999856948853,1.1799999475479126,1.0800000429153442,1.1799999475479126,193400.0,,,,,
2025-02-20,1.1200000047683716,1.159999966621399,1.0800000429153442,1.159999966621399,198600.0,,,,,
2025-02-21,1.059999942779541,1.1480000019073486,1.0399999618530271,1.1200000047683716,248200.0,,,,,
2025-02-24,1.0099999904632568,1.0499999523162842,0.953000009059906,1.0499999523162842,189600.0,,,,,
2025-02-25,0.9700000286102296,1.0499999523162842,0.9390000104904176,1.0499999523162842,93800.0,,,,,
2025-02-26,1.0099999904632568,1.0299999713897705,0.949999988079071,0.949999988079071,137900.0,,,,,
2025-02-27,0.9399999976158142,1.0499999523162842,0.912999987602234,1.0499999523162842,153600.0,,,,,
2025-02-28,0.9490000009536744,1.0,0.9210000038146972,0.9300000071525574,78600.0,,,,,
2025-03-03,0.8899999856948853,1.0,0.8550000190734863,1.0,177700.0,,,,,
2025-03-04,0.8930000066757202,0.8999999761581421,0.8199999928474426,0.8539999723434448,125900.0,,,,,
2025-03-05,0.9610000252723694,0.968999981880188,0.8769999742507935,0.968999981880188,94100.0,,,,,
2025-03-06,0.8939999938011169,0.9700000286102296,0.8679999709129333,0.9700000286102296,105500.0,,,,,
2025-03-07,0.9049999713897704,0.9120000004768372,0.8330000042915344,0.8799999952316284,36400.0,,,,,
2025-03-10,0.959999978542328,0.9700000286102296,0.8600000143051147,0.9020000100135804,78000.0,,,,,
2025-03-11,0.9459999799728394,0.959999978542328,0.8889999985694885,0.949999988079071,56800.0,,,,,
2025-03-12,0.828000009059906,0.9399999976158142,0.7900000214576721,0.9399999976158142,213400.0,,,,,
2025-03-13,0.7960000038146973,0.8640000224113464,0.7900000214576721,0.8299999833106995,58900.0,,,,,
2025-03-14,0.7789999842643738,0.828000009059906,0.753000020980835,0.8259999752044678,151300.0,,,,,
2025-03-17,0.7990000247955322,0.8190000057220459,0.6499999761581421,0.7900000214576721,152500.0,,,,,
2025-03-18,0.8299999833106995,0.8399999737739563,0.7979999780654907,0.8289999961853027,75000.0,,,,,
2025-03-19,0.7860000133514404,0.8379999995231628,0.7620000243186951,0.8299999833106995,62200.0,,,,,
2025-03-20,0.7860000133514404,0.8500000238418579,0.7419999837875366,0.8090000152587891,91400.0,,,,,
2025-03-21,0.7799999713897705,0.8119999766349792,0.7409999966621399,0.7699999809265137,84800.0,,,,,
2025-03-24,0.7549999952316284,0.8100000023841858,0.7400000095367432,0.7720000147819519,138200.0,,,,,
2025-03-25,0.7599999904632568,0.7879999876022339,0.75,0.7599999904632568,78500.0,,,,,
2025-03-26,0.7749999761581421,0.8500000238418579,0.75,0.75,198900.0,,,,,
2025-03-27,1.3300000429153442,1.4600000381469729,0.699999988079071,0.8330000042915344,24251600.0,,,,,
2025-03-28,0.7300000190734863,0.8500000238418579,0.699999988079071,0.8399999737739563,1708700.0,,,,,
2025-03-31,0.6399999856948853,0.699999988079071,0.5299999713897705,0.6800000071525574,748500.0,,,,,
2025-04-01,0.6389999985694885,0.6629999876022339,0.5899999737739563,0.6299999952316284,315400.0,,,,,
2025-04-02,0.656000018119812,0.6809999942779541,0.5600000023841858,0.6000000238418579,336100.0,,,,,
2025-04-03,0.5899999737739563,0.6600000262260437,0.550000011920929,0.6499999761581421,542300.0,,,,,
2025-04-04,0.6190000176429749,0.6200000047683716,0.5509999990463257,0.5640000104904175,510100.0,,,,,
2025-04-07,0.5920000076293945,0.6299999952316284,0.5519999861717224,0.6060000061988831,455600.0,,,,,
2025-04-08,0.5049999952316284,0.6200000047683716,0.4709999859333038,0.6200000047683716,537400.0,,,,,
2025-04-09,0.5799999833106995,0.5799999833106995,0.4799999892711639,0.4900000095367431,346400.0,,,,,
2025-04-10,0.4839999973773956,0.5709999799728394,0.4690000116825104,0.5619999766349792,292100.0,,,,,
2025-04-11,0.4790000021457672,0.5249999761581421,0.4410000145435333,0.4900000095367431,325200.0,,,,,
2025-04-14,0.5170000195503235,0.5199999809265137,0.4720000028610229,0.4720000028610229,169800.0,,,,,
2025-04-15,0.5479999780654907,0.550000011920929,0.5,0.5009999871253967,94200.0,,,,,
2025-04-16,0.5410000085830688,0.5699999928474426,0.5109999775886536,0.550000011920929,40500.0,,,,,
2025-04-17,0.6399999856948853,0.6790000200271606,0.5199999809265137,0.5400000214576721,6912500.0,,,,,
2025-04-21,0.5889999866485596,0.7400000095367432,0.5220000147819519,0.7080000042915344,6326400.0,,,,,
2025-04-22,0.5460000038146973,0.5709999799728394,0.503000020980835,0.5479999780654907,836700.0,,,,,
2025-04-23,0.5580000281333923,0.5960000157356262,0.550000011920929,0.5550000071525574,574000.0,,,,,
2025-04-24,0.6159999966621399,0.640999972820282,0.5329999923706055,0.5329999923706055,425700.0,,,,,
2025-04-25,0.6729999780654907,0.7070000171661377,0.5879999995231628,0.6499999761581421,409500.0,,,,,
2025-04-28,0.640999972820282,0.6899999976158142,0.6140000224113464,0.621999979019165,233200.0,,,,,
2025-04-29,0.7300000190734863,0.7599999904632568,0.6299999952316284,0.6520000100135803,463400.0,,,,,
2025-04-30,0.7009999752044678,0.7400000095367432,0.6809999942779541,0.7400000095367432,271600.0,,,,,
2025-05-01,0.8849999904632568,1.2300000190734863,0.699999988079071,0.699999988079071,30425900.0,,,,,
2025-05-02,0.8560000061988831,1.0,0.8529999852180481,0.8799999952316284,1646200.0,,,,,
2025-05-05,0.8769999742507935,0.9350000023841858,0.8140000104904175,0.8600000143051147,678000.0,,,,,
2025-05-06,0.8769999742507935,0.9300000071525574,0.8330000042915344,0.8389999866485596,4558200.0,,,,,
2025-05-07,0.6869999766349792,0.8149999976158142,0.6399999856948853,0.7799999713897705,1532200.0,,,,,
2025-05-08,0.6940000057220459,0.7099999785423279,0.621999979019165,0.7099999785423279,1217600.0,,,,,
2025-05-09,0.6460000276565552,0.6940000057220459,0.6019999980926514,0.6629999876022339,934900.0,,,,,
2025-05-12,0.5920000076293945,0.6499999761581421,0.5879999995231628,0.6399999856948853,1017400.0,,,,,
2025-05-13,0.6079999804496765,0.6890000104904175,0.5680000185966492,0.5899999737739563,1019400.0,,,,,
2025-05-14,0.5460000038146973,0.6129999756813049,0.5400000214576721,0.5929999947547913,923400.0,,,,,
2025-05-15,0.5170000195503235,0.5820000171661377,0.5,0.550000011920929,636000.0,,,,,
2025-05-16,0.5080000162124634,0.5379999876022339,0.481000006198883,0.5170000195503235,736300.0,,,,,
2025-05-19,0.5350000262260437,0.5400000214576721,0.5070000290870667,0.5080000162124634,312100.0,,,,,
2025-05-20,0.4880000054836273,0.5600000023841858,0.4699999988079071,0.5600000023841858,849000.0,,,,,
2025-05-21,0.4939999878406524,0.5099999904632568,0.4699999988079071,0.4699999988079071,276500.0,,,,,
2025-05-22,0.4510000050067901,0.5099999904632568,0.4390000104904175,0.4970000088214874,694400.0,,,,,
2025-05-23,0.4699999988079071,0.4799999892711639,0.4410000145435333,0.4410000145435333,302400.0,,,,,
2025-05-27,0.4930000007152557,0.5,0.4699999988079071,0.4699999988079071,142500.0,,,,,
2025-05-28,0.4979999959468841,0.5,0.4779999852180481,0.4779999852180481,290000.0,,,,,
2025-05-29,0.5379999876022339,0.6129999756813049,0.4900000095367431,0.5,845100.0,,,,,
2025-05-30,0.5230000019073486,0.5379999876022339,0.5180000066757202,0.5379999876022339,191000.0,,,,,
2025-06-02,0.5139999985694885,0.5189999938011169,0.5,0.5070000290870667,144900.0,,,,,
2025-06-03,0.5220000147819519,0.5249999761581421,0.503000020980835,0.5199999809265137,70600.0,,,,,
2025-06-04,0.5350000262260437,0.5720000267028809,0.5220000147819519,0.5220000147819519,288700.0,,,,,
2025-06-05,0.5299999713897705,0.5559999942779541,0.5230000019073486,0.5559999942779541,157700.0,,,,,
2025-06-06,0.550000011920929,0.5600000023841858,0.5139999985694885,0.5139999985694885,166700.0,,,,,
2025-06-09,0.5600000023841858,0.5680000185966492,0.550000011920929,0.550000011920929,106000.0,,,,,
2025-06-10,0.5429999828338623,0.5789999961853027,0.5299999713897705,0.5559999942779541,195500.0,,,,,
2025-06-11,0.5460000038146973,0.5640000104904175,0.5230000019073486,0.5640000104904175,115800.0,,,,,
2025-06-12,0.5320000052452087,0.5440000295639038,0.5199999809265137,0.5299999713897705,127300.0,,,,,
2025-06-13,0.5289999842643738,0.5379999876022339,0.5059999823570251,0.5299999713897705,175100.0,,,,,
2025-06-16,0.531000018119812,0.5400000214576721,0.5099999904632568,0.5130000114440918,85900.0,,,,,
2025-06-17,0.5249999761581421,0.5649999976158142,0.5199999809265137,0.5299999713897705,478500.0,,,,,
2025-06-18,0.5350000262260437,0.5389999747276306,0.5130000114440918,0.5130000114440918,67200.0,,,,,
2025-06-20,0.5239999890327454,0.5600000023841858,0.5220000147819519,0.5600000023841858,138100.0,,,,,
2025-06-23,0.5289999842643738,0.546999990940094,0.5220000147819519,0.5239999890327454,126300.0,,,,,
2025-06-24,0.5320000052452087,0.5490000247955322,0.5289999842643738,0.5299999713897705,114900.0,,,,,
2025-06-25,0.5400000214576721,0.5600000023841858,0.5299999713897705,0.5320000052452087,203000.0,,,,,
2025-06-26,0.5569999814033508,0.5600000023841858,0.5400000214576721,0.5559999942779541,186400.0,,,,,
2025-06-27,0.5400000214576721,0.574999988079071,0.5400000214576721,0.5540000200271606,111200.0,,,,,
2025-06-30,0.5649999976158142,0.5699999928474426,0.5400000214576721,0.5600000023841858,181600.0,,,,,
2025-07-01,0.5600000023841858,0.574999988079071,0.5400000214576721,0.5550000071525574,84400.0,,,,,
2025-07-02,0.6079999804496765,0.6200000047683716,0.5600000023841858,0.5699999928474426,208700.0,,,,,
2025-07-03,0.6230000257492065,0.6420000195503235,0.6000000238418579,0.6309999823570251,92700.0,,,,,
2025-07-07,0.6399999856948853,0.6759999990463257,0.6209999918937683,0.6499999761581421,207800.0,,,,,
