Date,Close,High,Low,Open,Volume,"('Close', 'SLI')","('High', 'SLI')","('Low', 'SLI')","('Open', 'SLI')","('Volume', 'SLI')"
2024-07-31,1.3600000143051147,1.3799999952316284,1.3300000429153442,1.340000033378601,682400.0,,,,,
2024-08-01,1.2599999904632568,1.350000023841858,1.25,1.350000023841858,1188400.0,,,,,
2024-08-02,1.1799999475479126,1.2200000286102295,1.1699999570846558,1.2200000286102295,1405600.0,,,,,
2024-08-05,1.1699999570846558,1.1699999570846558,1.0700000524520874,1.090000033378601,1437000.0,,,,,
2024-08-06,1.100000023841858,1.1699999570846558,1.090000033378601,1.159999966621399,897000.0,,,,,
2024-08-07,1.1299999952316284,1.2200000286102295,1.1050000190734863,1.149999976158142,1228900.0,,,,,
2024-08-08,1.2000000476837158,1.2000000476837158,1.100000023841858,1.100000023841858,554200.0,,,,,
2024-08-09,1.1200000047683716,1.2000000476837158,1.1200000047683716,1.2000000476837158,538800.0,,,,,
2024-08-12,1.1200000047683716,1.1799999475479126,1.1100000143051147,1.159999966621399,562800.0,,,,,
2024-08-13,1.1799999475479126,1.1799999475479126,1.1100000143051147,1.149999976158142,514600.0,,,,,
2024-08-14,1.159999966621399,1.1649999618530271,1.1100000143051147,1.159999966621399,437100.0,,,,,
2024-08-15,1.1699999570846558,1.2100000381469729,1.1399999856948853,1.1399999856948853,462000.0,,,,,
2024-08-16,1.1699999570846558,1.1799999475479126,1.149999976158142,1.159999966621399,415900.0,,,,,
2024-08-19,1.2300000190734863,1.2300000190734863,1.1699999570846558,1.1799999475479126,503200.0,,,,,
2024-08-20,1.2000000476837158,1.2400000095367432,1.1799999475479126,1.2300000190734863,391100.0,,,,,
2024-08-21,1.2300000190734863,1.25,1.190000057220459,1.2100000381469729,724100.0,,,,,
2024-08-22,1.190000057220459,1.2200000286102295,1.159999966621399,1.2100000381469729,632400.0,,,,,
2024-08-23,1.25,1.25,1.159999966621399,1.190000057220459,449400.0,,,,,
2024-08-26,1.2200000286102295,1.25,1.2200000286102295,1.2400000095367432,253700.0,,,,,
2024-08-27,1.2699999809265137,1.2699999809265137,1.1799999475479126,1.2200000286102295,527800.0,,,,,
2024-08-28,1.1699999570846558,1.2400000095367432,1.1699999570846558,1.2400000095367432,376200.0,,,,,
2024-08-29,1.340000033378601,1.4049999713897705,1.1699999570846558,1.1699999570846558,1966000.0,,,,,
2024-08-30,1.2899999618530271,1.3550000190734863,1.2899999618530271,1.3300000429153442,542700.0,,,,,
2024-09-03,1.2100000381469729,1.2699999809265137,1.159999966621399,1.2599999904632568,1315500.0,,,,,
2024-09-04,1.190000057220459,1.2400000095367432,1.1799999475479126,1.2000000476837158,365200.0,,,,,
2024-09-05,1.1799999475479126,1.190000057220459,1.159999966621399,1.190000057220459,502300.0,,,,,
2024-09-06,1.149999976158142,1.2000000476837158,1.149999976158142,1.2000000476837158,724300.0,,,,,
2024-09-09,1.1399999856948853,1.1699999570846558,1.1200000047683716,1.149999976158142,517100.0,,,,,
2024-09-10,1.1100000143051147,1.1699999570846558,1.0950000286102295,1.149999976158142,1252700.0,,,,,
2024-09-11,1.2699999809265137,1.2799999713897705,1.149999976158142,1.1699999570846558,1331400.0,,,,,
2024-09-12,1.190000057220459,1.2699999809265137,1.190000057220459,1.2699999809265137,705500.0,,,,,
2024-09-13,1.2200000286102295,1.2400000095367432,1.1699999570846558,1.2100000381469729,524800.0,,,,,
2024-09-16,1.2000000476837158,1.2549999952316284,1.1799999475479126,1.2300000190734863,885700.0,,,,,
2024-09-17,1.2400000095367432,1.2400000095367432,1.1699999570846558,1.190000057220459,400800.0,,,,,
2024-09-18,1.2300000190734863,1.284999966621399,1.2200000286102295,1.2400000095367432,586000.0,,,,,
2024-09-19,1.2599999904632568,1.2799999713897705,1.2400000095367432,1.2799999713897705,847200.0,,,,,
2024-09-20,1.3700000047683716,1.4199999570846558,1.309999942779541,1.3799999952316284,3425300.0,,,,,
2024-09-23,1.6799999475479126,1.7000000476837158,1.409999966621399,1.4199999570846558,5783100.0,,,,,
2024-09-24,1.5299999713897705,1.7799999713897705,1.5,1.7000000476837158,2903500.0,,,,,
2024-09-25,1.5499999523162842,1.5700000524520874,1.25,1.5299999713897705,1800600.0,,,,,
2024-09-26,1.690000057220459,1.6950000524520874,1.5399999618530271,1.5399999618530271,1303200.0,,,,,
2024-09-27,1.6299999952316284,1.7649999856948853,1.6100000143051147,1.7400000095367432,2232600.0,,,,,
2024-09-30,1.6100000143051147,1.684999942779541,1.5700000524520874,1.649999976158142,1072700.0,,,,,
2024-10-01,1.590000033378601,1.6749999523162842,1.5199999809265137,1.5800000429153442,1177800.0,,,,,
2024-10-02,1.6299999952316284,1.690000057220459,1.5640000104904177,1.590000033378601,1872900.0,,,,,
2024-10-03,1.6200000047683716,1.6299999952316284,1.559999942779541,1.600000023841858,781000.0,,,,,
2024-10-04,1.6299999952316284,1.7200000286102295,1.600000023841858,1.600000023841858,1067600.0,,,,,
2024-10-07,1.8799999952316284,1.9900000095367432,1.7100000381469729,1.7300000190734863,3866800.0,,,,,
2024-10-08,1.7300000190734863,1.8600000143051147,1.6799999475479126,1.8600000143051147,1533100.0,,,,,
2024-10-09,1.909999966621399,1.9900000095367432,1.7300000190734863,1.830000042915344,3789200.0,,,,,
2024-10-10,2.0999999046325684,2.265000104904175,2.009999990463257,2.0299999713897705,5216300.0,,,,,
2024-10-11,2.4200000762939453,2.424999952316284,2.109999895095825,2.140000104904175,5195800.0,,,,,
2024-10-14,2.259999990463257,2.5,2.0,2.490000009536743,6037000.0,,,,,
2024-10-15,1.9600000381469729,2.2100000381469727,1.9299999475479128,2.150000095367432,3282100.0,,,,,
2024-10-16,2.069999933242798,2.140000104904175,1.899999976158142,1.919999957084656,2460800.0,,,,,
2024-10-17,2.0,2.180000066757202,1.919999957084656,2.180000066757202,2442900.0,,,,,
2024-10-18,1.909999966621399,2.015000104904175,1.8949999809265137,2.0,1293000.0,,,,,
2024-10-21,1.9700000286102293,2.0,1.8200000524520876,1.919999957084656,2739400.0,,,,,
2024-10-22,2.220000028610229,2.299999952316284,1.9800000190734863,2.0,5418600.0,,,,,
2024-10-23,2.109999895095825,2.220000028610229,2.049999952316284,2.220000028610229,2250100.0,,,,,
2024-10-24,2.200000047683716,2.259999990463257,2.059999942779541,2.1600000858306885,2942700.0,,,,,
2024-10-25,2.180000066757202,2.365000009536743,2.150000095367432,2.25,2523600.0,,,,,
2024-10-28,2.299999952316284,2.539999961853028,2.25,2.25,4736700.0,,,,,
2024-10-29,2.4600000381469727,2.5199999809265137,2.309999942779541,2.390000104904175,3208900.0,,,,,
2024-10-30,2.509999990463257,2.640000104904175,2.380000114440918,2.559999942779541,3769200.0,,,,,
2024-10-31,2.359999895095825,2.509999990463257,2.240000009536743,2.509999990463257,2266600.0,,,,,
2024-11-01,2.3499999046325684,2.470000028610229,2.319999933242798,2.400000095367432,1130600.0,,,,,
2024-11-04,2.319999933242798,2.369999885559082,2.240999937057495,2.369999885559082,1220900.0,,,,,
2024-11-05,2.299999952316284,2.3499999046325684,2.259999990463257,2.2699999809265137,1300100.0,,,,,
2024-11-06,2.1600000858306885,2.319999933242798,2.069999933242798,2.319999933242798,2331200.0,,,,,
2024-11-07,2.289999961853028,2.3299999237060547,2.119999885559082,2.1600000858306885,1647900.0,,,,,
2024-11-08,2.1700000762939453,2.289999961853028,2.0999999046325684,2.289999961853028,1635500.0,,,,,
2024-11-11,2.059999942779541,2.150000095367432,2.009999990463257,2.150000095367432,1588100.0,,,,,
2024-11-12,1.9600000381469729,2.0199999809265137,1.909999966621399,1.9900000095367432,2679700.0,,,,,
2024-11-13,1.9900000095367432,2.059999942779541,1.899999976158142,2.0,2036000.0,,,,,
2024-11-14,1.7799999713897705,1.950000047683716,1.7300000190734863,1.950000047683716,3360500.0,,,,,
2024-11-15,1.5800000429153442,1.75,1.5700000524520874,1.7100000381469729,2468100.0,,,,,
2024-11-18,1.6200000047683716,1.7000000476837158,1.5850000381469729,1.6100000143051147,1827300.0,,,,,
2024-11-19,1.7000000476837158,1.8200000524520876,1.625,1.6699999570846558,2116200.0,,,,,
2024-11-20,1.659999966621399,1.75,1.600000023841858,1.7200000286102295,1806400.0,,,,,
2024-11-21,1.659999966621399,1.7450000047683716,1.6399999856948853,1.649999976158142,1089200.0,,,,,
2024-11-22,1.7300000190734863,1.774999976158142,1.6549999713897705,1.7000000476837158,1613400.0,,,,,
2024-11-25,1.7599999904632568,1.8350000381469729,1.7100000381469729,1.7200000286102295,2033200.0,,,,,
2024-11-26,1.659999966621399,1.75,1.649999976158142,1.7400000095367432,1331700.0,,,,,
2024-11-27,1.690000057220459,1.75,1.649999976158142,1.6799999475479126,1357000.0,,,,,
2024-11-29,1.7899999618530271,1.850000023841858,1.7200000286102295,1.7200000286102295,989700.0,,,,,
2024-12-02,1.7400000095367432,1.7999999523162842,1.7100000381469729,1.7599999904632568,1142900.0,,,,,
2024-12-03,1.7300000190734863,1.7699999809265137,1.684999942779541,1.7300000190734863,1004500.0,,,,,
2024-12-04,1.6299999952316284,1.725000023841858,1.6200000047683716,1.7000000476837158,1280100.0,,,,,
2024-12-05,1.6200000047683716,1.6749999523162842,1.590000033378601,1.649999976158142,967200.0,,,,,
2024-12-06,1.6100000143051147,1.6699999570846558,1.5750000476837158,1.6200000047683716,1023400.0,,,,,
2024-12-09,1.6699999570846558,1.7300000190734863,1.6200000047683716,1.6399999856948853,2446000.0,,,,,
2024-12-10,1.649999976158142,1.7000000476837158,1.6200000047683716,1.6799999475479126,927800.0,,,,,
2024-12-11,1.6299999952316284,1.6699999570846558,1.6100000143051147,1.649999976158142,1877800.0,,,,,
2024-12-12,1.559999942779541,1.649999976158142,1.559999942779541,1.6299999952316284,1125100.0,,,,,
2024-12-13,1.4800000190734863,1.5800000429153442,1.465000033378601,1.5499999523162842,2074000.0,,,,,
2024-12-16,1.4500000476837158,1.5,1.4199999570846558,1.4800000190734863,961700.0,,,,,
2024-12-17,1.4199999570846558,1.4500000476837158,1.3550000190734863,1.399999976158142,1136900.0,,,,,
2024-12-18,1.3600000143051147,1.4900000095367432,1.3380000591278076,1.4199999570846558,1468500.0,,,,,
2024-12-19,1.3899999856948853,1.4299999475479126,1.3700000047683716,1.3700000047683716,1158200.0,,,,,
2024-12-20,1.4600000381469729,1.5099999904632568,1.3799999952316284,1.399999976158142,1478100.0,,,,,
2024-12-23,1.5,1.5399999618530271,1.440000057220459,1.4600000381469729,1409800.0,,,,,
2024-12-24,1.5399999618530271,1.5800000429153442,1.5,1.5299999713897705,1000600.0,,,,,
2024-12-26,1.5299999713897705,1.61899995803833,1.5,1.5399999618530271,841200.0,,,,,
2024-12-27,1.4900000095367432,1.5499999523162842,1.4500000476837158,1.5199999809265137,1037900.0,,,,,
2024-12-30,1.4500000476837158,1.5099999904632568,1.440000057220459,1.4700000286102295,1073100.0,,,,,
2024-12-31,1.4600000381469729,1.5099999904632568,1.4149999618530271,1.4600000381469729,910400.0,,,,,
2025-01-02,1.559999942779541,1.6050000190734863,1.4800000190734863,1.4900000095367432,1211800.0,,,,,
2025-01-03,1.600000023841858,1.6200000047683716,1.5149999856948853,1.590000033378601,1123100.0,,,,,
2025-01-06,1.7000000476837158,1.7400000095367432,1.6299999952316284,1.6399999856948853,2086100.0,,,,,
2025-01-07,1.690000057220459,1.7599999904632568,1.6649999618530271,1.7300000190734863,1269200.0,,,,,
2025-01-08,1.7000000476837158,1.7300000190734863,1.5700000524520874,1.6399999856948853,1879400.0,,,,,
2025-01-10,1.6399999856948853,1.7000000476837158,1.5800000429153442,1.7000000476837158,1350600.0,,,,,
2025-01-13,1.5299999713897705,1.600000023841858,1.5099999904632568,1.600000023841858,1174000.0,,,,,
2025-01-14,1.4900000095367432,1.5700000524520874,1.4600000381469729,1.5700000524520874,1112500.0,,,,,
2025-01-15,1.5700000524520874,1.6299999952316284,1.5099999904632568,1.5299999713897705,1563000.0,,,,,
2025-01-16,1.6799999475479126,1.7400000095367432,1.600000023841858,1.6699999570846558,3728100.0,,,,,
2025-01-17,1.6799999475479126,1.75,1.6399999856948853,1.7000000476837158,1374200.0,,,,,
2025-01-21,1.6200000047683716,1.6890000104904177,1.590000033378601,1.6799999475479126,1394100.0,,,,,
2025-01-22,1.6299999952316284,1.6649999618530271,1.600000023841858,1.6200000047683716,1245300.0,,,,,
2025-01-23,1.6100000143051147,1.6349999904632568,1.5800000429153442,1.600000023841858,757600.0,,,,,
2025-01-24,1.6200000047683716,1.690000057220459,1.600000023841858,1.6299999952316284,1025300.0,,,,,
2025-01-27,1.5499999523162842,1.618000030517578,1.5,1.600000023841858,1570600.0,,,,,
2025-01-28,1.5099999904632568,1.5570000410079956,1.465000033378601,1.5399999618530271,1114100.0,,,,,
2025-01-29,1.5099999904632568,1.5499999523162842,1.4800000190734863,1.5299999713897705,719400.0,,,,,
2025-01-30,1.5399999618530271,1.5750000476837158,1.5099999904632568,1.5299999713897705,906200.0,,,,,
2025-01-31,1.5299999713897705,1.5700000524520874,1.4900000095367432,1.559999942779541,1036400.0,,,,,
2025-02-03,1.4900000095367432,1.5099999904632568,1.409999966621399,1.4700000286102295,1099400.0,,,,,
2025-02-04,1.5499999523162842,1.590000033378601,1.4850000143051147,1.4900000095367432,1086800.0,,,,,
2025-02-05,1.5099999904632568,1.6100000143051147,1.5099999904632568,1.5499999523162842,922000.0,,,,,
2025-02-06,1.5299999713897705,1.5800000429153442,1.5099999904632568,1.5299999713897705,638000.0,,,,,
2025-02-07,1.5,1.559999942779541,1.4700000286102295,1.559999942779541,1025400.0,,,,,
2025-02-10,1.4900000095367432,1.5099999904632568,1.4500000476837158,1.5,871900.0,,,,,
2025-02-11,1.440000057220459,1.491000056266785,1.4299999475479126,1.4700000286102295,814900.0,,,,,
2025-02-12,1.4500000476837158,1.4950000047683716,1.4199999570846558,1.4199999570846558,1689100.0,,,,,
2025-02-13,1.5399999618530271,1.5399999618530271,1.4450000524520874,1.4600000381469729,653600.0,,,,,
2025-02-14,1.5,1.5499999523162842,1.4800000190734863,1.5499999523162842,934600.0,,,,,
2025-02-18,1.4900000095367432,1.5199999809265137,1.440000057220459,1.4800000190734863,796100.0,,,,,
2025-02-19,1.4800000190734863,1.4900000095367432,1.4199999570846558,1.4500000476837158,1156400.0,,,,,
2025-02-20,1.4500000476837158,1.5299999713897705,1.4299999475479126,1.4700000286102295,1126800.0,,,,,
2025-02-21,1.399999976158142,1.4700000286102295,1.3700000047683716,1.4600000381469729,1116900.0,,,,,
2025-02-24,1.340000033378601,1.4149999618530271,1.2999999523162842,1.409999966621399,1578400.0,,,,,
2025-02-25,1.2599999904632568,1.340000033378601,1.2200000286102295,1.340000033378601,1965000.0,,,,,
2025-02-26,1.3300000429153442,1.3700000047683716,1.2699999809265137,1.2699999809265137,1633300.0,,,,,
2025-02-27,1.2899999618530271,1.3600000143051147,1.2699999809265137,1.309999942779541,741100.0,,,,,
2025-02-28,1.2999999523162842,1.2999999523162842,1.2400000095367432,1.2799999713897705,613400.0,,,,,
2025-03-03,1.2000000476837158,1.3200000524520874,1.184999942779541,1.2999999523162842,1080500.0,,,,,
2025-03-04,1.2200000286102295,1.25,1.149999976158142,1.1799999475479126,1040900.0,,,,,
2025-03-05,1.3700000047683716,1.3799999952316284,1.2300000190734863,1.2300000190734863,1365200.0,,,,,
2025-03-06,1.2899999618530271,1.3700000047683716,1.2649999856948853,1.350000023841858,947200.0,,,,,
2025-03-07,1.309999942779541,1.340000033378601,1.2610000371932983,1.2899999618530271,1472600.0,,,,,
2025-03-10,1.2300000190734863,1.274999976158142,1.1799999475479126,1.1799999475479126,1033500.0,,,,,
2025-03-11,1.3300000429153442,1.3300000429153442,1.2200000286102295,1.2300000190734863,908100.0,,,,,
2025-03-12,1.3200000524520874,1.3650000095367432,1.2899999618530271,1.3600000143051147,691500.0,,,,,
2025-03-13,1.340000033378601,1.350000023841858,1.2949999570846558,1.3300000429153442,423000.0,,,,,
2025-03-14,1.4500000476837158,1.4600000381469729,1.340000033378601,1.340000033378601,1279800.0,,,,,
2025-03-17,1.399999976158142,1.4199999570846558,1.2999999523162842,1.4199999570846558,1951900.0,,,,,
2025-03-18,1.3700000047683716,1.409999966621399,1.3200000524520874,1.3799999952316284,1147700.0,,,,,
2025-03-19,1.2999999523162842,1.3700000047683716,1.2899999618530271,1.3700000047683716,1434800.0,,,,,
2025-03-20,1.309999942779541,1.3489999771118164,1.2599999904632568,1.309999942779541,1395600.0,,,,,
2025-03-21,1.2999999523162842,1.3279999494552612,1.2200000286102295,1.309999942779541,4568200.0,,,,,
2025-03-24,1.309999942779541,1.350000023841858,1.2799999713897705,1.2999999523162842,880400.0,,,,,
2025-03-25,1.3799999952316284,1.3799999952316284,1.309999942779541,1.309999942779541,536600.0,,,,,
2025-03-26,1.350000023841858,1.409999966621399,1.3300000429153442,1.3799999952316284,642000.0,,,,,
2025-03-27,1.3600000143051147,1.3600000143051147,1.309999942779541,1.350000023841858,439600.0,,,,,
2025-03-28,1.2899999618530271,1.350000023841858,1.2599999904632568,1.340000033378601,650300.0,,,,,
2025-03-31,1.2699999809265137,1.2999999523162842,1.2200000286102295,1.2799999713897705,617500.0,,,,,
2025-04-01,1.309999942779541,1.340000033378601,1.2300000190734863,1.25,836500.0,,,,,
2025-04-02,1.3200000524520874,1.3550000190734863,1.2999999523162842,1.309999942779541,869600.0,,,,,
2025-04-03,1.2599999904632568,1.2999999523162842,1.25,1.2599999904632568,640700.0,,,,,
2025-04-04,1.190000057220459,1.2599999904632568,1.1399999856948853,1.25,1620900.0,,,,,
2025-04-07,1.1799999475479126,1.25,1.090000033378601,1.1299999952316284,2273100.0,,,,,
2025-04-08,1.1100000143051147,1.2599999904632568,1.090000033378601,1.2599999904632568,1841800.0,,,,,
2025-04-09,1.190000057220459,1.2200000286102295,1.0800000429153442,1.1200000047683716,1538200.0,,,,,
2025-04-10,1.2000000476837158,1.2200000286102295,1.149999976158142,1.1799999475479126,905500.0,,,,,
2025-04-11,1.2599999904632568,1.2799999713897705,1.190000057220459,1.190000057220459,739800.0,,,,,
2025-04-14,1.340000033378601,1.368000030517578,1.2899999618530271,1.2899999618530271,1370900.0,,,,,
2025-04-15,1.309999942779541,1.3550000190734863,1.2999999523162842,1.340000033378601,591700.0,,,,,
2025-04-16,1.350000023841858,1.3799999952316284,1.2899999618530271,1.3200000524520874,880200.0,,,,,
2025-04-17,1.3200000524520874,1.3450000286102295,1.2799999713897705,1.340000033378601,657500.0,,,,,
2025-04-21,1.399999976158142,1.4600000381469729,1.3600000143051147,1.3799999952316284,7483300.0,,,,,
2025-04-22,1.4600000381469729,1.6699999570846558,1.440000057220459,1.649999976158142,29951400.0,,,,,
2025-04-23,1.4500000476837158,1.5199999809265137,1.4199999570846558,1.4700000286102295,3552400.0,,,,,
2025-04-24,1.600000023841858,1.6100000143051147,1.4110000133514404,1.4500000476837158,3935100.0,,,,,
2025-04-25,1.559999942779541,1.590000033378601,1.5,1.559999942779541,1955900.0,,,,,
2025-04-28,1.4900000095367432,1.5399999618530271,1.440999984741211,1.5399999618530271,1500600.0,,,,,
2025-04-29,1.440000057220459,1.4850000143051147,1.4199999570846558,1.4700000286102295,1029000.0,,,,,
2025-04-30,1.4800000190734863,1.5,1.371000051498413,1.4199999570846558,1256600.0,,,,,
2025-05-01,1.4500000476837158,1.5149999856948853,1.409999966621399,1.4700000286102295,1085900.0,,,,,
2025-05-02,1.4500000476837158,1.4950000047683716,1.4299999475479126,1.4600000381469729,1127100.0,,,,,
2025-05-05,1.3799999952316284,1.4500000476837158,1.3799999952316284,1.440000057220459,1231100.0,,,,,
2025-05-06,1.4199999570846558,1.4550000429153442,1.3700000047683716,1.3799999952316284,911700.0,,,,,
2025-05-07,1.4199999570846558,1.468000054359436,1.3949999809265137,1.4199999570846558,1144900.0,,,,,
2025-05-08,1.440000057220459,1.4700000286102295,1.409999966621399,1.4299999475479126,934000.0,,,,,
2025-05-09,1.6100000143051147,1.6790000200271606,1.462000012397766,1.4700000286102295,4656100.0,,,,,
2025-05-12,1.6299999952316284,1.6979999542236328,1.6050000190734863,1.690000057220459,1974000.0,,,,,
2025-05-13,1.6399999856948853,1.659999966621399,1.600000023841858,1.6399999856948853,1270700.0,,,,,
2025-05-14,1.590000033378601,1.649999976158142,1.559999942779541,1.649999976158142,1236000.0,,,,,
2025-05-15,1.6200000047683716,1.6299999952316284,1.5299999713897705,1.5800000429153442,1288300.0,,,,,
2025-05-16,1.6100000143051147,1.6390000581741333,1.5700000524520874,1.6200000047683716,867100.0,,,,,
2025-05-19,1.659999966621399,1.6649999618530271,1.5729999542236328,1.600000023841858,918000.0,,,,,
2025-05-20,1.6399999856948853,1.690000057220459,1.6299999952316284,1.6699999570846558,1331800.0,,,,,
2025-05-21,1.6100000143051147,1.690000057220459,1.600000023841858,1.6399999856948853,1198800.0,,,,,
2025-05-22,1.6200000047683716,1.649999976158142,1.5700000524520874,1.6200000047683716,935900.0,,,,,
2025-05-23,1.75,1.830000042915344,1.6100000143051147,1.6100000143051147,5676600.0,,,,,
2025-05-27,1.7999999523162842,1.8600000143051147,1.7400000095367432,1.7699999809265137,4229400.0,,,,,
2025-05-28,1.8200000524520876,1.850000023841858,1.7599999904632568,1.809999942779541,3447500.0,,,,,
2025-05-29,1.7699999809265137,1.934999942779541,1.75,1.9299999475479128,2744300.0,,,,,
2025-05-30,1.649999976158142,1.7990000247955322,1.6399999856948853,1.7799999713897705,2846600.0,,,,,
2025-06-02,1.5199999809265137,1.7000000476837158,1.5199999809265137,1.690000057220459,3268200.0,,,,,
2025-06-03,1.5700000524520874,1.6100000143051147,1.4900000095367432,1.5399999618530271,2649200.0,,,,,
2025-06-04,1.600000023841858,1.6299999952316284,1.5499999523162842,1.6200000047683716,2336100.0,,,,,
2025-06-05,1.6799999475479126,1.7000000476837158,1.5700000524520874,1.6100000143051147,1960500.0,,,,,
2025-06-06,1.7100000381469729,1.7200000286102295,1.6399999856948853,1.7000000476837158,1576900.0,,,,,
2025-06-09,1.850000023841858,1.8600000143051147,1.690000057220459,1.7200000286102295,3122300.0,,,,,
2025-06-10,1.7999999523162842,1.840000033378601,1.75,1.840000033378601,1994900.0,,,,,
2025-06-11,1.7200000286102295,1.8200000524520876,1.7200000286102295,1.8200000524520876,1695700.0,,,,,
2025-06-12,1.7400000095367432,1.7899999618530271,1.6799999475479126,1.7200000286102295,1442200.0,,,,,
2025-06-13,1.75,1.8200000524520876,1.7000000476837158,1.7300000190734863,1020000.0,,,,,
2025-06-16,1.8799999952316284,1.8899999856948853,1.7699999809265137,1.809999942779541,2300600.0,,,,,
2025-06-17,1.899999976158142,1.940000057220459,1.8450000286102293,1.870000004768372,1728600.0,,,,,
2025-06-18,1.940000057220459,1.9900000095367432,1.899999976158142,1.9299999475479128,1758900.0,,,,,
2025-06-20,1.919999957084656,1.9900000095367432,1.8600000143051147,1.9600000381469729,2081300.0,,,,,
2025-06-23,1.7799999713897705,1.899999976158142,1.7699999809265137,1.870000004768372,2126400.0,,,,,
2025-06-24,1.8600000143051147,1.8799999952316284,1.7949999570846558,1.850000023841858,1521400.0,,,,,
2025-06-25,1.7999999523162842,1.8799999952316284,1.7799999713897705,1.870000004768372,1130500.0,,,,,
2025-06-26,1.9299999475479128,1.940000057220459,1.7999999523162842,1.809999942779541,1329000.0,,,,,
2025-06-27,1.8799999952316284,1.9600000381469729,1.8600000143051147,1.9600000381469729,2097700.0,,,,,
