Date,Close,High,Low,Open,Volume,"('Close', 'ENB')","('High', 'ENB')","('Low', 'ENB')","('Open', 'ENB')","('Volume', 'ENB')"
2024-07-19,33.84188461303711,33.98080648240881,33.40658831636234,33.489942851193256,6508400.0,,,,,
2024-07-22,34.02710723876953,34.11972179095193,33.79556732529483,33.91596553652821,6790900.0,,,,,
2024-07-23,33.76778793334961,34.036375142946525,33.7400042678808,34.00859147747771,4664800.0,,,,,
2024-07-24,33.86966323852539,34.07341952289676,33.684430573916806,33.758525052967926,3602000.0,,,,,
2024-07-25,33.64738845825195,33.99932665132669,33.638124881422975,33.832617598598915,3503100.0,,,,,
2024-07-26,33.95302200317383,34.07342378016577,33.693698360132416,33.84188380373032,3064500.0,,,,,
2024-07-29,33.97154235839844,34.13825140804206,33.86966421328074,34.027113219286086,3556400.0,,,,,
2024-07-30,34.46240234375,34.53649681722162,33.98079886524135,33.99932248360925,5288500.0,,,,,
2024-07-31,34.656890869140625,34.79581622368284,34.49944543147674,34.656890869140625,4627200.0,,,,,
2024-08-01,34.823604583740234,34.860651821023254,34.46240285277834,34.72172998074045,5788500.0,,,,,
2024-08-02,35.15702438354492,35.203331665918256,34.37905002740765,34.536499027100014,10451300.0,,,,,
2024-08-05,34.54575729370117,34.906959023863685,33.80483021477564,34.03637014775356,5973800.0,,,,,
2024-08-06,35.45339584350586,35.592321226047694,34.304959675501095,34.62911419073972,7570200.0,,,,,
2024-08-07,35.6108512878418,35.96279306306579,35.38857134216878,35.60158770971965,5357000.0,,,,,
2024-08-08,35.87017059326172,35.94426507716625,35.57379972368247,35.66641429554369,3912100.0,,,,,
2024-08-09,35.98130798339844,36.07392608621291,35.620106214970434,35.879433369831574,3740300.0,,,,,
2024-08-12,36.166542053222656,36.29620386915274,35.990572950606044,36.110974722406624,3232000.0,,,,,
2024-08-13,36.46290969848633,36.5740514163147,36.12023156773016,36.175802426644346,4966100.0,,,,,
2024-08-14,36.62035751342773,36.78706655175441,36.39807761798581,36.5833102753509,7695100.0,,,,,
2024-08-15,36.33585357666016,36.58079523148098,36.21338274924974,36.571372463516255,4102300.0,,,,,
2024-08-16,36.45832061767578,36.496004498155,36.26048563575882,36.38295285671733,3323400.0,,,,,
2024-08-19,36.8634147644043,36.938778934524805,36.4583220180248,36.50542507356672,8183500.0,,,,,
2024-08-20,36.788047790527344,36.95762166910585,36.722102792606016,36.83515084708074,5534800.0,,,,,
2024-08-21,36.740943908691406,37.05183054367976,36.70326002680201,36.929359724405614,2678600.0,,,,,
2024-08-22,36.77862930297852,36.81631318641753,36.59963265350964,36.74094541953949,6150000.0,,,,,
2024-08-23,37.36271667480469,37.41924250231343,36.97646583782766,37.0329916653364,5943900.0,,,,,
2024-08-26,37.57939147949219,37.73012341718479,37.45692065707542,37.48518536608413,3815900.0,,,,,
2024-08-27,37.37213516235352,37.64533793302514,37.37213516235352,37.47576404734848,2744200.0,,,,,
2024-08-28,37.08951187133789,37.353295458223904,36.99530575770688,37.24966657699007,2715700.0,,,,,
2024-08-29,37.26850509643555,37.3344500886687,37.02356347351307,37.20256010420239,2006900.0,,,,,
2024-08-30,37.85259246826172,37.98448245835426,37.13661310242696,37.315609740752,4767400.0,,,,,
2024-09-03,37.87143707275391,37.99390789805438,37.36271542341312,37.65476013182719,3452900.0,,,,,
2024-09-04,38.06927108764648,38.31420913818237,37.85259415232128,37.871436093706016,3164400.0,,,,,
2024-09-05,38.10695266723633,38.44610040419786,38.07868796000111,38.19173960147671,3443100.0,,,,,
2024-09-06,38.0504264831543,38.398993390044005,37.871433443126094,38.0504264831543,3555700.0,,,,,
2024-09-09,38.4272575378418,38.44609947763364,38.09752898208348,38.13521286166716,2731800.0,,,,,
2024-09-10,37.92795944213867,38.464945803100456,37.72070526826298,38.43668109332375,2978600.0,,,,,
2024-09-11,37.90911483764648,37.94679512157529,37.45691549317706,37.89027289881589,2823200.0,,,,,
2024-09-12,38.14463806152344,38.16347640878434,37.89027724870781,38.04100918292454,2331900.0,,,,,
2024-09-13,38.370731353759766,38.42725717259801,38.1352124991992,38.14463526587184,2604200.0,,,,,
2024-09-16,38.79467010498047,38.82293122051592,38.48378345915893,38.52146734236146,3943600.0,,,,,
2024-09-17,38.45552062988281,38.84177143116355,38.39899480759805,38.76640726184993,2372100.0,,,,,
2024-09-18,38.17289733886719,38.5497253594057,38.15405539878037,38.45551925270422,3381700.0,,,,,
2024-09-19,38.0504264831543,38.483780323474754,37.83374956299407,38.30478728344655,3931300.0,,,,,
2024-09-20,38.17289733886719,38.220000392217926,37.814907664682885,37.95622041846771,3648100.0,,,,,
2024-09-23,38.51205062866211,38.54973092053884,38.13521896002975,38.2482670231262,2640100.0,,,,,
2024-09-24,38.49320602416992,38.700463786959794,38.3801579688904,38.62509602095152,2339800.0,,,,,
2024-09-25,38.70988082885742,38.756983883151904,38.54972613177696,38.59683277980413,2713600.0,,,,,
2024-09-26,38.41783905029297,38.75698681685727,38.18232016726031,38.65335793332563,3079600.0,,,,,
2024-09-27,38.35189437866211,38.54972937960621,38.22942714592509,38.43668132102858,2622100.0,,,,,
2024-09-30,38.25768280029297,38.40841472145495,37.99390283669261,38.276524739654775,3013400.0,,,,,
2024-10-01,38.75698471069336,38.75698471069336,38.1823180923254,38.34247279282549,3082000.0,,,,,
2024-10-02,38.68162536621094,38.954824558524976,38.4178417549056,38.813515374997,2236800.0,,,,,
2024-10-03,38.38957595825195,38.59683371464681,38.14463791374847,38.568569006399386,2914200.0,,,,,
2024-10-04,38.700462341308594,38.71930068837408,38.2671048904148,38.41783682306789,2297000.0,,,,,
2024-10-07,38.45552062988281,38.70988143956516,38.26710481599966,38.62509450300438,2509800.0,,,,,
2024-10-08,38.25768280029297,38.351888903369534,38.04100588823089,38.29536667901658,3267600.0,,,,,
2024-10-09,38.52146530151367,38.60625223736095,38.03158562703303,38.11637256288031,2155700.0,,,,,
2024-10-10,38.51205062866211,38.69104369470926,38.314212026076895,38.54973092053884,1909800.0,,,,,
2024-10-11,38.6910400390625,38.7758269768072,38.455521166853096,38.49320504890247,2390500.0,,,,,
2024-10-14,38.76640701293945,38.86061312240978,38.59683314090668,38.62509425500124,1922300.0,,,,,
2024-10-15,38.89829635620117,38.917138296528144,38.36131363494677,38.62509361205906,2607700.0,,,,,
2024-10-16,39.388179779052734,39.42586006956672,38.86061618079383,38.95482229767832,2269200.0,,,,,
2024-10-17,39.41643524169922,39.59542827559918,39.077287519587735,39.11497139842956,3930900.0,,,,,
2024-10-18,39.5483283996582,39.55775116699156,39.19976147671245,39.35049341045111,2380400.0,,,,,
2024-10-21,39.13381576538086,39.717901548731,39.0207641218426,39.53890850372783,2903100.0,,,,,
2024-10-22,39.04903030395508,39.133817242943685,38.82293060207451,38.94540142366535,2714000.0,,,,,
2024-10-23,38.83234786987305,38.97365701901894,38.653351249729646,38.86060898095576,2655300.0,,,,,
2024-10-24,38.74756622314453,39.07729120981661,38.52146652247452,38.76640816434477,2875700.0,,,,,
2024-10-25,38.56856918334961,38.87945581936823,38.436679190032415,38.78524611433254,3119500.0,,,,,
2024-10-28,38.50262451171875,38.662779214765024,38.304789520072895,38.38957645845438,2519100.0,,,,,
2024-10-29,38.05984878540039,38.50262179348197,37.79606522142922,38.50262179348197,2809800.0,,,,,
2024-10-30,38.23884201049805,38.28594506345238,37.90911704608514,38.10695202473288,2371100.0,,,,,
2024-10-31,38.05984878540039,38.34247069547497,37.97506185300476,38.182316003735416,6129200.0,,,,,
2024-11-01,38.07868576049805,38.52146234637021,37.532283899857816,38.41783347786971,4900500.0,,,,,
2024-11-04,38.464942932128906,38.67219709053543,38.1728982444539,38.20115935838826,5882600.0,,,,,
2024-11-05,38.67219924926758,38.71930230636511,38.2671064895096,38.71930230636511,4890100.0,,,,,
2024-11-06,39.124393463134766,39.19033845911602,38.74756542806087,38.95481958954505,5974000.0,,,,,
2024-11-07,39.96284103393555,40.141837679143705,39.25628440807049,39.37875522946563,4509900.0,,,,,
2024-11-08,39.878055572509766,40.03820667421496,39.68963976353164,39.878055572509766,4583000.0,,,,,
2024-11-11,40.30198669433594,40.40561556907314,39.86863284882822,40.00994560414853,2601300.0,,,,,
2024-11-12,39.73674774169922,40.50924941988204,39.491806081553584,40.50924941988204,4038700.0,,,,,
2024-11-13,40.02879333496094,40.11358028167177,39.55775554073031,39.77443249482842,3733400.0,,,,,
2024-11-14,40.59403610229492,40.80129387588848,40.075895262044085,40.26431109315341,5627700.0,,,,,
2024-11-15,40.34819412231445,40.47254946357741,40.080355217161696,40.47254946357741,5556400.0,,,,,
2024-11-18,40.71168899536133,40.88387217691511,40.30036291154186,40.30992702205881,4072800.0,,,,,
2024-11-19,41.11344909667969,41.20910845113931,40.51080793519349,40.66385925329762,3345000.0,,,,,
2024-11-20,40.93170166015625,41.11344895947612,40.58733528331336,41.05605334699188,3051200.0,,,,,
2024-11-21,41.60130310058594,41.658695064808136,40.91257033766923,40.95083407983822,3764900.0,,,,,
2024-11-22,41.38128662109375,41.80218046871903,41.33345876996301,41.53433793413081,4554000.0,,,,,
2024-11-25,41.084754943847656,41.65869650003077,40.98909558512952,41.51521293550071,7654900.0,,,,,
2024-11-26,40.845611572265625,40.99866289550328,40.4725491999383,40.845611572265625,4560300.0,,,,,
2024-11-27,41.03692626953125,41.09431823458464,40.663860251527474,40.807347462223646,4078600.0,,,,,
2024-11-29,41.49607849121094,41.629997936082574,40.92213332157808,40.9890930440139,2648400.0,,,,,
2024-12-02,41.47694778442383,41.58217125092713,40.82647876334096,41.39085618901488,8445800.0,,,,,
2024-12-03,41.60130310058594,41.98392957518199,41.563039358416944,41.75435442023062,4350300.0,,,,,
2024-12-04,41.74478530883789,42.108283549613816,41.56303801296552,41.8882725128111,5658800.0,,,,,
2024-12-05,42.01262664794922,42.22307358631063,41.60130418056406,41.61086829183894,5538100.0,,,,,
2024-12-06,41.26649856567383,41.96479540129841,41.24736669563919,41.96479540129841,4658100.0,,,,,
2024-12-09,40.51080703735352,41.62042998127375,40.51080703735352,41.44825044512496,5077800.0,,,,,
2024-12-10,40.4725456237793,40.68298889399166,40.30036244422214,40.60646506365018,3598000.0,,,,,
2024-12-11,40.50124740600586,40.883877559619854,40.43428767647814,40.63516686506128,8932000.0,,,,,
2024-12-12,40.22383880615234,40.48211360015285,40.12818309683278,40.47254948883346,4346500.0,,,,,
2024-12-13,40.08992004394531,40.271667354395206,39.92730460549511,40.2238394989117,2345900.0,,,,,
2024-12-16,39.72642135620117,40.10905149410791,39.58293779125973,40.07078775051095,3380400.0,,,,,
2024-12-17,39.60206604003906,39.7168536112971,39.31509163834732,39.468142949701736,2535000.0,,,,,
2024-12-18,38.741153717041016,39.55423819963794,38.741153717041016,39.55423819963794,4402100.0,,,,,
2024-12-19,38.9420280456543,39.343790005714816,38.712452910503416,38.9611599150887,4677300.0,,,,,
2024-12-20,39.57337188720703,39.62119974443109,38.5976682739035,38.78898335183133,3981700.0,,,,,
2024-12-23,39.98469543457031,39.99426319481361,39.22900293272964,39.51597735552681,3696900.0,,,,,
2024-12-24,40.05165481567383,40.08035444712553,39.81251189808724,39.93686723696104,988600.0,,,,,
2024-12-26,39.98469543457031,40.15687862863607,39.87947196608219,39.99426319481361,1320400.0,,,,,
2024-12-27,40.00382614135742,40.118613717715554,39.72641948687994,39.75511911774292,1792300.0,,,,,
2024-12-30,40.29079818725586,40.36732567328092,39.66902878394344,39.81251234669337,2186700.0,,,,,
2024-12-31,40.58733367919922,40.60646554927116,40.29079516663085,40.35775488736708,1646600.0,,,,,
2025-01-02,41.11344909667969,41.12301685664128,40.63516327147536,40.79778234954109,3086300.0,,,,,
2025-01-03,41.21867370605469,41.54390822218145,41.11345023774436,41.21867370605469,2971200.0,,,,,
2025-01-06,41.12301635742188,41.57260254631486,41.02735700412353,41.467379082202285,2475900.0,,,,,
2025-01-07,41.74478530883789,41.8882725128111,41.36215884662797,41.40041893852714,2662000.0,,,,,
2025-01-08,42.10828399658203,42.17524371940531,41.62999817696937,41.70652201061117,2738500.0,,,,,
2025-01-10,41.59173583984375,42.136981400688136,41.32389693950793,42.08915354691836,4845900.0,,,,,
2025-01-13,41.51521301269531,42.098718681319525,41.419553653799305,41.63956470571298,4283300.0,,,,,
2025-01-14,42.15611267089844,42.17524454193982,41.33346046127567,41.41955205644622,2999400.0,,,,,
2025-01-15,42.404823303222656,42.79701753660253,42.366559561177965,42.47178302728523,2861200.0,,,,,
2025-01-16,42.11785125732422,42.29003445718457,41.73522476243683,42.24220660145258,4936700.0,,,,,
2025-01-17,42.57700347900391,42.95006949595355,41.97436595345803,41.97436595345803,7092300.0,,,,,
2025-01-21,43.34226608276367,43.79185231123204,42.529177928795086,42.67266514685764,7521900.0,,,,,
2025-01-22,42.81614685058594,43.41878803155021,42.79701862810703,43.39009204880047,4318400.0,,,,,
2025-01-23,42.91180419921875,43.04572364448995,42.56743782621784,42.730053252895374,5113200.0,,,,,
2025-01-24,43.10312271118164,43.2466062787452,42.73005667784079,42.97876736673469,2028000.0,,,,,
2025-01-27,42.75875473022461,43.09355335786366,42.31873263417575,42.89267418128023,4020200.0,,,,,
2025-01-28,42.529178619384766,43.14138394820047,42.32829943006053,42.86398091729008,3230900.0,,,,,
2025-01-29,42.33786010742188,42.68222648920359,42.242204400940864,42.43351946293418,2702600.0,,,,,
2025-01-30,42.56744003295898,42.88311044091824,42.18480989889286,42.56744003295898,3308600.0,,,,,
2025-01-31,41.36215972900391,42.62483401439241,41.24736850376404,42.56743840177248,6187400.0,,,,,
2025-02-03,41.05605697631836,41.409991144378445,38.731591025210165,39.7455547255132,5272400.0,,,,,
2025-02-04,41.82131576538086,42.17524627158311,41.58217284110312,41.58217284110312,3380500.0,,,,,
2025-02-05,42.02219009399414,42.5291718672352,41.83087504685549,41.83087504685549,3917700.0,,,,,
2025-02-06,42.28046798706055,42.624834367570976,41.86914188245435,42.17524452090111,3545500.0,,,,,
2025-02-07,42.51961135864258,42.60570295469597,41.87870644379375,42.28046844171999,2561200.0,,,,,
2025-02-10,42.86397552490234,43.026590948460296,42.39525382641382,42.6152648607146,2769400.0,,,,,
2025-02-11,43.28487014770508,43.35182987590056,42.519613504734274,42.80658428971938,2810300.0,,,,,
2025-02-12,43.14137649536133,43.41878312738025,42.86397351237337,42.94049734073975,9647900.0,,,,,
2025-02-13,43.47618103027344,43.7153239362166,43.12225055120628,43.27530186504866,3658200.0,,,,,
2025-02-14,41.81597137451172,44.02958559240216,41.806264164621126,43.78686460522546,5863200.0,,,,,
2025-02-18,41.50528717041016,41.98102191611185,40.75770611495218,41.84509505760551,8369400.0,,,,,
2025-02-19,41.07809829711914,41.62179089961058,40.815959205077306,41.55382932429915,6078500.0,,,,,
2025-02-20,40.75770950317383,41.07810299798819,40.544113839964254,41.02955583552892,5547100.0,,,,,
2025-02-21,40.56352996826172,40.92275969391592,40.32080898242266,40.534404635122094,6522300.0,,,,,
2025-02-24,40.33052062988281,40.845087944065405,40.25284813525912,40.60236695380896,5421200.0,,,,,
2025-02-25,40.43731689453125,40.592658174143445,39.92274589661788,40.19459591366042,6925500.0,,,,,
2025-02-26,40.534400939941406,40.90333784179983,40.27226185469684,40.4761465753444,3435300.0,,,,,
2025-02-27,40.51498794555664,40.835381435943816,40.14605099700948,40.6217857756857,2348500.0,,,,,
2025-02-28,41.485870361328125,41.54412473110391,40.44702484057727,40.59265891320258,4436900.0,,,,,
2025-03-03,41.427616119384766,42.08781749770096,41.097519133855,41.71888426553416,4910700.0,,,,,
2025-03-04,40.34022903442383,41.26256956543574,40.16546961997405,40.58295003186757,5819200.0,,,,,
2025-03-05,41.25286102294922,41.55383267973789,40.534405264120416,40.534405264120416,4822500.0,,,,,
2025-03-06,40.388771057128906,41.06839056653261,40.3305203901358,41.01013989953951,3527000.0,,,,,
2025-03-07,40.777122497558594,41.019843464805966,40.20430086670967,40.33051680669416,3144900.0,,,,,
2025-03-10,41.43732452392578,41.45674264606857,40.44702251641196,40.68974348775471,4298200.0,,,,,
2025-03-11,41.068389892578125,41.563542775664,40.87421236398814,41.45674494975809,4451500.0,,,,,
2025-03-12,41.3014030456543,41.74800876214601,40.94217332690256,41.06838927412961,3363200.0,,,,,
2025-03-13,41.31111145019531,41.66063026577777,40.90334196776802,41.55383243839109,2511200.0,,,,,
2025-03-14,41.58296203613281,41.709174285084,41.15577072082599,41.34994825472651,2044300.0,,,,,
2025-03-17,42.23345184326172,42.25286996670552,41.6606301643689,41.680048287812696,3082400.0,,,,,
2025-03-18,42.14607238769531,42.388793376729176,41.69946665674381,42.26257742541562,2832300.0,,,,,
2025-03-19,42.47616958618164,42.641218067403614,41.98102043888765,42.03927110114102,1913900.0,,,,,
2025-03-20,42.942195892333984,42.95190680569134,42.204325733191006,42.33053797781039,1884200.0,,,,,
2025-03-21,42.59267425537109,42.883938675067554,42.31112074838707,42.81597710059265,3269800.0,,,,,
2025-03-24,42.97132110595703,43.19462766901745,42.52471538709274,42.67034945802288,2600000.0,,,,,
2025-03-25,43.12665939331055,43.3596731499004,42.82568776626584,43.12665939331055,2792700.0,,,,,
2025-03-26,43.2237548828125,43.49560120984245,43.04899547154226,43.30142367469458,2623700.0,,,,,
2025-03-27,43.06840896606445,43.38879871653607,42.94219302624083,43.20433211496927,1707200.0,,,,,
2025-03-28,43.16550064086914,43.33055284251067,42.8645289789327,43.05870281103552,2281500.0,,,,,
2025-03-31,43.019866943359375,43.417929194224,42.82568942262899,43.14607918375019,3803300.0,,,,,
2025-04-01,43.27229690551758,43.35967660825465,42.54413395058476,43.01986871073733,2390600.0,,,,,
2025-04-02,43.82570266723633,43.845120791450135,42.94219838546491,43.17521217240208,2239500.0,,,,,
2025-04-03,44.01987457275391,44.77716280204364,43.43734573539688,43.43734573539688,5855100.0,,,,,
2025-04-04,42.08781814575195,43.44705716995036,41.88393340321071,43.13637459932701,8368400.0,,,,,
2025-04-07,40.72858047485352,41.87422377677597,38.57321702485904,38.83535612312551,7363200.0,,,,,
2025-04-08,39.89361953735352,41.69946418113693,39.417884797494,41.56354102792797,5119500.0,,,,,
2025-04-09,40.5538215637207,40.87421132970294,38.64117906649379,39.52468328077504,6115000.0,,,,,
2025-04-10,40.60236358642578,40.79654110325239,39.64119061875763,40.48585855778106,5464300.0,,,,,
2025-04-11,41.98102188110352,42.14607036799556,40.91304735835634,40.92275827148423,4538900.0,,,,,
2025-04-14,42.738311767578125,42.835398680772734,42.03927414096629,42.4082110776368,3589500.0,,,,,
2025-04-15,42.99074172973633,43.27229897464421,42.69947727456164,42.83540044006792,3214300.0,,,,,
2025-04-16,43.27229690551758,43.63152292626851,43.06841216700718,43.20433532601412,3982900.0,,,,,
2025-04-17,44.04900360107422,44.48590211757993,43.46647471481883,43.49560004804309,4781000.0,,,,,
2025-04-21,43.68006896972656,44.29172316962418,43.3305501677118,44.02958406811311,3450200.0,,,,,
2025-04-22,44.31114196777344,44.67036798481824,43.70919496825518,43.94220503739787,4460100.0,,,,,
2025-04-23,44.28201675415039,44.66066089524696,43.88395448996832,44.36939645622101,4194200.0,,,,,
2025-04-24,45.01017761230469,45.06842827522652,44.25288936529604,44.51502475570049,5078300.0,,,,,
2025-04-25,44.84512710571289,45.11697712283621,44.6412423705916,44.95192492990831,3620900.0,,,,,
2025-04-28,45.28202438354492,45.34027875069684,44.64124115938638,44.90338025612781,2553000.0,,,,,
2025-04-29,45.28202438354492,45.48590911313442,45.204355597637175,45.233480929399065,2397400.0,,,,,
2025-04-30,45.33057022094727,45.49562241807459,44.84512824671024,45.17522893733655,3312400.0,,,,,
2025-05-01,45.126686096191406,45.70921869539891,45.00047014415219,45.252902048230624,3166800.0,,,,,
2025-05-02,45.49562072753906,45.573289514644216,45.11697659428445,45.56358230511665,3025200.0,,,,,
2025-05-05,45.23348236083984,45.56358304455733,44.84512730812694,45.47620334287834,2395200.0,,,,,
2025-05-06,44.81600189208984,45.59270829244279,44.728622190573375,45.25290039967221,2821200.0,,,,,
2025-05-07,45.33057022094727,45.573291208065775,44.79658479001221,44.80629570352882,2548400.0,,,,,
2025-05-08,44.44706344604492,45.680086434858445,44.42764532374533,45.40824012992032,3833000.0,,,,,
2025-05-09,44.75774765014648,45.26260773771487,44.28201659891838,45.06843021116883,4541900.0,,,,,
2025-05-12,43.25287628173828,44.893672415650926,42.59267494447664,44.66065865394702,7929600.0,,,,,
2025-05-13,43.27229690551758,43.60239759323226,43.058701253576224,43.48589255745893,11784900.0,,,,,
2025-05-14,43.56356048583984,43.612103941150366,43.02957507016766,43.39851199705844,3895100.0,,,,,
2025-05-15,44.28321075439453,44.29307110000323,43.48469574860921,43.553703125390165,3617500.0,,,,,
2025-05-16,44.214202880859375,44.40151183912037,44.13533891997576,44.28321025686502,4018600.0,,,,,
2025-05-19,44.30292892456055,44.31278927044514,43.92831851458829,43.97760896215094,1903900.0,,,,,
2025-05-20,44.96343231201172,45.14088092919231,44.24378125816602,44.24378125816602,4096300.0,,,,,
2025-05-21,44.92399978637695,45.37747792793881,44.40151426503917,45.318330894199526,5951900.0,,,,,
2025-05-22,44.529666900634766,45.15073705444103,44.38179556157042,45.10144660808625,4923500.0,,,,,
2025-05-23,45.40705490112305,45.40705490112305,44.50995520942794,44.56910224277084,5087200.0,,,,,
2025-05-27,45.38733673095703,45.80138099553648,45.35775945447277,45.407053661739866,5139100.0,,,,,
2025-05-28,44.92399978637695,45.34790441106917,44.88456592347067,45.21974623693381,4268100.0,,,,,
2025-05-29,45.20002746582031,45.23946132712162,44.82541706531784,44.9535714736171,2533500.0,,,,,
2025-05-30,45.82109832763672,45.90982263662654,45.13102078667369,45.20002816470798,4106200.0,,,,,
2025-06-02,46.491458892822266,46.56046627079003,45.692940112683736,45.890105661428805,4190800.0,,,,,
2025-06-03,46.40273666381836,46.767490500943,46.3633028001778,46.61961915322122,3102600.0,,,,,
2025-06-04,45.9985466003418,46.7477711679275,45.9985466003418,46.51117551947729,3839100.0,,,,,
2025-06-05,46.20557022094727,46.34358498042468,46.00840466714233,46.2844379467173,2231700.0,,,,,
2025-06-06,45.86053085327149,46.25485817903191,45.75208961648588,46.10698684210423,2656700.0,,,,,
2025-06-09,45.17045593261719,45.84081656168063,45.13102206958519,45.75209225016869,3472300.0,,,,,
2025-06-10,45.20002746582031,45.52535118062615,44.92399795795112,45.24932167275695,3741100.0,,,,,
2025-06-11,45.21974563598633,45.397194256086266,44.96343305174202,45.397194256086266,3003900.0,,,,,
2025-06-12,46.14642333984375,46.14642333984375,45.34790453657216,45.49577964256992,3059000.0,,,,,
2025-06-13,46.00840377807617,46.21542967391187,45.71265733339384,46.09712808754288,3064100.0,,,,,
2025-06-16,45.30846786499024,46.38301612152072,45.20002662872992,46.1365601338818,3338900.0,,,,,
2025-06-17,45.31832885742188,45.57464143355279,45.21974420458693,45.46620019574433,2513900.0,,,,,
2025-06-18,44.34236145019531,45.436626651953006,44.04661501311431,45.436626651953006,4810400.0,,,,,
2025-06-20,44.14519882202149,44.54938652354893,44.03675757711554,44.529669591691466,6126300.0,,,,,
2025-06-23,44.29307174682617,44.75641022108167,44.10576654434546,44.135340060363454,3023100.0,,,,,
2025-06-24,44.401512145996094,44.539526898961256,44.03675457245106,44.24378046251877,2151300.0,,,,,
2025-06-25,43.84944915771485,44.31278762092044,43.65228361418352,44.263497175192605,3699000.0,,,,,
2025-06-26,44.440948486328125,44.5691029008768,43.879025336932415,44.11562475565799,2709900.0,,,,,
2025-06-27,44.14519882202149,44.687405046551184,43.80016191606643,44.36208131183336,4598700.0,,,,,
2025-06-30,44.67754364013672,44.7169775029159,43.88888518765375,44.08605074092953,3618900.0,,,,,
2025-07-01,44.28321075439453,44.59867788333317,43.9874643166733,44.43108585356514,3517400.0,,,,,
2025-07-02,44.14519882202149,44.41137176116691,43.504415459444914,44.3423643799759,4229700.0,,,,,
2025-07-03,44.10576629638672,44.31278842858892,43.987464711739726,44.145196397315694,1487300.0,,,,,
2025-07-07,43.52413177490234,43.98746650482009,43.32696621974024,43.91845912460638,3691600.0,,,,,
2025-07-08,43.57342147827149,43.681862719786906,43.31710513275865,43.39597285772263,2828400.0,,,,,
2025-07-09,43.16923522949219,43.73115462643562,43.1593748832327,43.73115462643562,2812500.0,,,,,
2025-07-10,43.85931015014648,43.89874025093837,42.97206707147892,43.169232617918375,5151400.0,,,,,
2025-07-11,43.91845703125,43.9874644081745,43.504412769703,43.85930999995471,4989500.0,,,,,
