Date,Close,High,Low,Open,Volume,"('Close', 'ZM')","('High', 'ZM')","('Low', 'ZM')","('Open', 'ZM')","('Volume', 'ZM')"
2024-08-13,56.650001525878906,56.66999816894531,55.27999877929688,55.4900016784668,2494900.0,,,,,
2024-08-14,57.0,57.060001373291016,56.119998931884766,56.40999984741211,1615900.0,,,,,
2024-08-15,57.84999847412109,58.13999938964844,57.5099983215332,57.72999954223633,3151800.0,,,,,
2024-08-16,58.06999969482422,58.2599983215332,57.233001708984375,57.52000045776367,1735000.0,,,,,
2024-08-19,59.81999969482422,59.869998931884766,58.4900016784668,58.5,2679700.0,,,,,
2024-08-20,59.130001068115234,59.970001220703125,58.77999877929688,59.61000061035156,2224200.0,,,,,
2024-08-21,60.22999954223633,60.2599983215332,59.34999847412109,59.619998931884766,7107300.0,,,,,
2024-08-22,68.04000091552734,68.27999877929688,60.709999084472656,61.81499862670898,22168500.0,,,,,
2024-08-23,70.13999938964844,70.86000061035156,68.0199966430664,68.1510009765625,10683900.0,,,,,
2024-08-26,71.31999969482422,72.36000061035156,70.0,70.08999633789062,6547300.0,,,,,
2024-08-27,71.9000015258789,72.33000183105469,70.91999816894531,71.5,4605700.0,,,,,
2024-08-28,70.69000244140625,72.33999633789062,70.04000091552734,71.75,4479000.0,,,,,
2024-08-29,69.94000244140625,71.1500015258789,69.9000015258789,70.80999755859375,2759900.0,,,,,
2024-08-30,69.08000183105469,70.27999877929688,68.80000305175781,69.97000122070312,5144500.0,,,,,
2024-09-03,68.83000183105469,70.41000366210938,68.6050033569336,69.08000183105469,3316400.0,,,,,
2024-09-04,68.19000244140625,69.2300033569336,68.0,68.54000091552734,2896500.0,,,,,
2024-09-05,67.2300033569336,68.80500030517578,67.06999969482422,68.08999633789062,2638000.0,,,,,
2024-09-06,67.18000030517578,68.55999755859375,66.5999984741211,67.93000030517578,2797500.0,,,,,
2024-09-09,66.58999633789062,67.55999755859375,66.44000244140625,66.95999908447266,2780700.0,,,,,
2024-09-10,66.69999694824219,66.87999725341797,65.87000274658203,66.87000274658203,3476000.0,,,,,
2024-09-11,67.30000305175781,67.58000183105469,66.26000213623047,66.61000061035156,3516700.0,,,,,
2024-09-12,66.55000305175781,67.5,65.9800033569336,67.47000122070312,2184100.0,,,,,
2024-09-13,67.58999633789062,67.98999786376953,66.44499969482422,66.51000213623047,2061800.0,,,,,
2024-09-16,67.62000274658203,68.56999969482422,67.38999938964844,67.47000122070312,4054700.0,,,,,
2024-09-17,68.11000061035156,68.55000305175781,67.69999694824219,68.12000274658203,2305000.0,,,,,
2024-09-18,66.04000091552734,67.90499877929688,65.91000366210938,67.77999877929688,2571700.0,,,,,
2024-09-19,66.91000366210938,67.65299987792969,66.72000122070312,67.05999755859375,1908000.0,,,,,
2024-09-20,67.52999877929688,67.58000183105469,66.76000213623047,66.88999938964844,4368500.0,,,,,
2024-09-23,68.79000091552734,68.95999908447266,67.51000213623047,67.66000366210938,2526600.0,,,,,
2024-09-24,69.43000030517578,70.16999816894531,68.6510009765625,69.41000366210938,2294700.0,,,,,
2024-09-25,67.94999694824219,69.36000061035156,67.78500366210938,68.95999908447266,2479900.0,,,,,
2024-09-26,68.9000015258789,69.3499984741211,68.12999725341797,68.43000030517578,2018900.0,,,,,
2024-09-27,69.55000305175781,69.58999633789062,68.72100067138672,69.01000213623047,1417500.0,,,,,
2024-09-30,69.73999786376953,70.33000183105469,69.30000305175781,69.4800033569336,2024600.0,,,,,
2024-10-01,68.63999938964844,69.91999816894531,68.20999908447266,69.61000061035156,1930600.0,,,,,
2024-10-02,67.61000061035156,68.48999786376953,67.50499725341797,68.33000183105469,1786600.0,,,,,
2024-10-03,67.20999908447266,67.58000183105469,66.87300109863281,67.2699966430664,1633300.0,,,,,
2024-10-04,68.66000366210938,68.69000244140625,67.58000183105469,68.0,1875300.0,,,,,
2024-10-07,68.16000366210938,69.30000305175781,67.81999969482422,69.08999633789062,2110700.0,,,,,
2024-10-08,68.31999969482422,68.62000274658203,66.9800033569336,68.30000305175781,2497000.0,,,,,
2024-10-09,69.97000122070312,70.33999633789062,68.12000274658203,68.12000274658203,4297200.0,,,,,
2024-10-10,70.8499984741211,71.37000274658203,69.36000061035156,69.51000213623047,4969600.0,,,,,
2024-10-11,70.68000030517578,71.44999694824219,70.5,70.70999908447266,2967300.0,,,,,
2024-10-14,67.88999938964844,71.06999969482422,67.6449966430664,70.9800033569336,3658200.0,,,,,
2024-10-15,68.41999816894531,68.7300033569336,67.66000366210938,67.73999786376953,2735300.0,,,,,
2024-10-16,68.93000030517578,69.08999633789062,68.05000305175781,68.22000122070312,1954100.0,,,,,
2024-10-17,70.19999694824219,70.32499694824219,68.72000122070312,69.41999816894531,1939800.0,,,,,
2024-10-18,70.5199966430664,70.73999786376953,70.1500015258789,70.38999938964844,1444800.0,,,,,
2024-10-21,72.16999816894531,72.36000061035156,70.19999694824219,70.2699966430664,2805100.0,,,,,
2024-10-22,72.22000122070312,73.12000274658203,71.70999908447266,72.0,2710100.0,,,,,
2024-10-23,72.54000091552734,73.18000030517578,71.76000213623047,72.01000213623047,2654300.0,,,,,
2024-10-24,72.66000366210938,73.98999786376953,72.36000061035156,72.73999786376953,2926700.0,,,,,
2024-10-25,72.62999725341797,73.75,72.61000061035156,72.77999877929688,2073300.0,,,,,
2024-10-28,73.8499984741211,74.16000366210938,72.6780014038086,72.93000030517578,2129800.0,,,,,
2024-10-29,75.5,75.95999908447266,73.6500015258789,73.8499984741211,3571200.0,,,,,
2024-10-30,74.77999877929688,75.83000183105469,74.7300033569336,75.38999938964844,2008600.0,,,,,
2024-10-31,74.73999786376953,75.51000213623047,74.62999725341797,74.66999816894531,1723100.0,,,,,
2024-11-01,75.5999984741211,76.02999877929688,74.58000183105469,74.69000244140625,1973300.0,,,,,
2024-11-04,75.54000091552734,75.97000122070312,74.5199966430664,75.52999877929688,1551100.0,,,,,
2024-11-05,77.75,77.8499984741211,75.72000122070312,75.79000091552734,2568400.0,,,,,
2024-11-06,79.69000244140625,80.3499984741211,78.16000366210938,78.19999694824219,3880300.0,,,,,
2024-11-07,80.19000244140625,80.47000122070312,78.54000091552734,79.69000244140625,2288300.0,,,,,
2024-11-08,81.45999908447266,81.56999969482422,80.20999908447266,80.5199966430664,2839800.0,,,,,
2024-11-11,85.58000183105469,86.2300033569336,81.83000183105469,81.87000274658203,5447400.0,,,,,
2024-11-12,86.31999969482422,87.0999984741211,84.06999969482422,84.7300033569336,3943000.0,,,,,
2024-11-13,85.04000091552734,87.1449966430664,84.6500015258789,86.51000213623047,2729000.0,,,,,
2024-11-14,82.62999725341797,84.88999938964844,82.4000015258789,84.87000274658203,2906200.0,,,,,
2024-11-15,81.13999938964844,81.9800033569336,80.91999816894531,81.5199966430664,2234600.0,,,,,
2024-11-18,78.93000030517578,81.20999908447266,78.87999725341797,81.20999908447266,4176100.0,,,,,
2024-11-19,77.75,79.02999877929688,77.49500274658203,78.81999969482422,4138400.0,,,,,
2024-11-20,78.86000061035156,79.23999786376953,77.87999725341797,77.87999725341797,2318000.0,,,,,
2024-11-21,81.19999694824219,81.6500015258789,78.9000015258789,78.95999908447266,3962000.0,,,,,
2024-11-22,85.87999725341797,86.0,81.4000015258789,81.4000015258789,5636100.0,,,,,
2024-11-25,89.02999877929688,92.8000030517578,88.21499633789062,88.30000305175781,17383600.0,,,,,
2024-11-26,83.41000366210938,85.0,81.22000122070312,84.0199966430664,12886600.0,,,,,
2024-11-27,85.36000061035156,85.80000305175781,83.77999877929688,84.08999633789062,5212300.0,,,,,
2024-11-29,82.69000244140625,85.6500015258789,82.33999633789062,84.80000305175781,3233900.0,,,,,
2024-12-02,83.11000061035156,84.875,82.16999816894531,82.5,2943900.0,,,,,
2024-12-03,82.62999725341797,82.98999786376953,81.76000213623047,82.63999938964844,2303200.0,,,,,
2024-12-04,83.6500015258789,84.13999938964844,82.27999877929688,82.9000015258789,3143700.0,,,,,
2024-12-05,83.36000061035156,85.12000274658203,83.30999755859375,83.98999786376953,2173400.0,,,,,
2024-12-06,86.22000122070312,86.75,83.76000213623047,83.76000213623047,3359200.0,,,,,
2024-12-09,85.58000183105469,87.72000122070312,85.50499725341797,85.87999725341797,3518600.0,,,,,
2024-12-10,83.83000183105469,85.5,83.45999908447266,84.76000213623047,3744000.0,,,,,
2024-12-11,86.58999633789062,86.80000305175781,83.93000030517578,84.1500015258789,3501100.0,,,,,
2024-12-12,87.05000305175781,87.27999877929688,85.43000030517578,85.68000030517578,2103600.0,,,,,
2024-12-13,83.79000091552734,87.30000305175781,83.37999725341797,86.80999755859375,2627100.0,,,,,
2024-12-16,83.80000305175781,84.63999938964844,83.22200012207031,84.05500030517578,2646600.0,,,,,
2024-12-17,84.5999984741211,84.69999694824219,82.55000305175781,83.16000366210938,2517500.0,,,,,
2024-12-18,82.05000305175781,85.77999877929688,81.62000274658203,84.9000015258789,2796700.0,,,,,
2024-12-19,84.05000305175781,85.33000183105469,83.6500015258789,84.62999725341797,3662500.0,,,,,
2024-12-20,85.5999984741211,86.0999984741211,82.86000061035156,83.19999694824219,5090800.0,,,,,
2024-12-23,85.2699966430664,85.73999786376953,84.41000366210938,85.25,2377000.0,,,,,
2024-12-24,85.66999816894531,86.0,84.81500244140625,85.0,902900.0,,,,,
2024-12-26,85.44000244140625,86.13999938964844,84.8499984741211,85.16000366210938,1980600.0,,,,,
2024-12-27,83.81999969482422,85.49500274658203,82.72000122070312,85.19999694824219,2140300.0,,,,,
2024-12-30,82.7300033569336,83.22000122070312,81.5999984741211,82.77999877929688,1476500.0,,,,,
2024-12-31,81.61000061035156,83.00499725341797,81.2699966430664,83.0,1952400.0,,,,,
2025-01-02,81.58000183105469,82.79000091552734,80.87999725341797,82.51000213623047,1774100.0,,,,,
2025-01-03,82.69999694824219,82.77999877929688,81.4000015258789,81.43000030517578,1639700.0,,,,,
2025-01-06,82.33999633789062,84.19000244140625,81.99500274658203,83.16999816894531,2425600.0,,,,,
2025-01-07,80.44999694824219,84.02999877929688,80.12000274658203,83.80000305175781,2150000.0,,,,,
2025-01-08,79.9000015258789,80.65599822998047,78.86000061035156,80.12000274658203,2850700.0,,,,,
2025-01-10,79.45999908447266,79.81500244140625,78.0199966430664,78.57499694824219,2750300.0,,,,,
2025-01-13,78.81999969482422,79.72000122070312,78.52999877929688,78.52999877929688,1885000.0,,,,,
2025-01-14,79.19999694824219,80.23999786376953,78.52999877929688,79.68000030517578,1537500.0,,,,,
2025-01-15,80.26000213623047,80.81999969482422,79.36000061035156,80.12000274658203,2045700.0,,,,,
2025-01-16,79.44000244140625,80.46499633789062,79.2699966430664,80.30000305175781,1803100.0,,,,,
2025-01-17,78.06999969482422,80.20999908447266,78.01000213623047,80.04000091552734,2923900.0,,,,,
2025-01-21,78.54000091552734,79.20999908447266,77.5999984741211,78.79000091552734,2470800.0,,,,,
2025-01-22,79.27999877929688,79.36000061035156,78.06999969482422,79.04000091552734,2287900.0,,,,,
2025-01-23,80.01000213623047,80.02999877929688,76.37999725341797,79.2699966430664,3526400.0,,,,,
2025-01-24,80.16999816894531,82.30500030517578,79.98999786376953,80.75,2100000.0,,,,,
2025-01-27,82.0,82.27999877929688,78.77999877929688,79.0199966430664,2259100.0,,,,,
2025-01-28,88.63999938964844,88.9000015258789,82.36000061035156,82.44999694824219,4971800.0,,,,,
2025-01-29,87.19999694824219,88.4000015258789,86.37000274658203,88.4000015258789,2200600.0,,,,,
2025-01-30,87.29000091552734,87.94999694824219,86.1500015258789,86.95999908447266,1699500.0,,,,,
2025-01-31,86.94000244140625,88.76599884033203,86.58000183105469,88.05999755859375,2861500.0,,,,,
2025-02-03,86.12000274658203,86.4000015258789,84.25499725341797,85.5,1465500.0,,,,,
2025-02-04,86.18000030517578,87.18000030517578,85.77999877929688,86.68000030517578,1450800.0,,,,,
2025-02-05,85.98999786376953,87.58000183105469,85.48999786376953,86.47000122070312,1377400.0,,,,,
2025-02-06,86.69000244140625,86.8290023803711,85.79000091552734,86.5,1549400.0,,,,,
2025-02-07,86.12000274658203,88.16000366210938,85.71099853515625,87.25800323486328,1826900.0,,,,,
2025-02-10,87.0999984741211,88.62000274658203,86.42500305175781,86.91000366210938,2347800.0,,,,,
2025-02-11,83.81999969482422,86.93499755859375,83.29000091552734,86.33000183105469,2636500.0,,,,,
2025-02-12,83.05000305175781,83.41000366210938,81.46099853515625,82.5,2364300.0,,,,,
2025-02-13,85.16000366210938,85.45500183105469,83.2699966430664,83.29000091552734,1733400.0,,,,,
2025-02-14,85.0999984741211,85.30000305175781,83.31999969482422,85.16000366210938,1436300.0,,,,,
2025-02-18,85.19999694824219,85.4000015258789,83.40899658203125,85.30000305175781,2320400.0,,,,,
2025-02-19,85.16999816894531,85.19999694824219,83.06999969482422,84.5,2428100.0,,,,,
2025-02-20,83.44999694824219,85.04000091552734,82.75,84.55000305175781,2788200.0,,,,,
2025-02-21,82.5,85.8499984741211,82.26000213623047,84.83000183105469,4125300.0,,,,,
2025-02-24,81.0999984741211,83.3499984741211,79.91999816894531,82.12999725341797,6493900.0,,,,,
2025-02-25,74.22000122070312,77.66500091552734,72.51000213623047,77.66500091552734,11067500.0,,,,,
2025-02-26,74.1500015258789,75.41500091552734,73.51000213623047,74.19999694824219,3810100.0,,,,,
2025-02-27,72.87999725341797,74.80000305175781,72.62999725341797,74.24500274658203,2738400.0,,,,,
2025-02-28,73.69999694824219,73.7300033569336,72.27999877929688,72.87999725341797,3080400.0,,,,,
2025-03-03,74.30999755859375,75.86000061035156,73.91999816894531,74.58000183105469,3286500.0,,,,,
2025-03-04,74.93000030517578,75.83999633789062,72.88999938964844,73.95999908447266,3720500.0,,,,,
2025-03-05,75.5999984741211,75.69999694824219,73.97000122070312,74.72000122070312,2614900.0,,,,,
2025-03-06,75.4800033569336,77.3499984741211,74.63999938964844,75.30999755859375,3075700.0,,,,,
2025-03-07,75.9800033569336,76.55500030517578,74.12999725341797,75.0,3303900.0,,,,,
2025-03-10,73.47000122070312,75.8499984741211,73.04000091552734,75.70999908447266,3222100.0,,,,,
2025-03-11,73.1500015258789,74.87000274658203,72.73999786376953,73.5,2773000.0,,,,,
2025-03-12,73.94999694824219,74.66999816894531,72.79000091552734,74.27999877929688,1941900.0,,,,,
2025-03-13,72.2300033569336,73.70999908447266,71.66000366210938,73.54000091552734,2033500.0,,,,,
2025-03-14,74.19999694824219,74.91000366210938,72.79000091552734,72.80999755859375,2192100.0,,,,,
2025-03-17,75.16000366210938,75.87000274658203,74.2300033569336,74.50499725341797,1773800.0,,,,,
2025-03-18,75.44999694824219,75.75,74.03600311279297,74.08000183105469,1728700.0,,,,,
2025-03-19,76.26000213623047,77.2509994506836,75.73999786376953,75.9800033569336,1690000.0,,,,,
2025-03-20,76.02999877929688,76.91000366210938,75.5999984741211,75.61000061035156,1470900.0,,,,,
2025-03-21,75.97000122070312,76.36000061035156,75.19999694824219,75.55000305175781,6268800.0,,,,,
2025-03-24,78.19999694824219,78.30000305175781,76.81999969482422,76.91000366210938,1970000.0,,,,,
2025-03-25,78.12999725341797,79.44999694824219,77.87999725341797,78.37000274658203,1586600.0,,,,,
2025-03-26,77.77999877929688,78.44999694824219,77.12999725341797,78.44999694824219,1314400.0,,,,,
2025-03-27,76.77999877929688,78.0,76.56999969482422,77.93000030517578,1722700.0,,,,,
2025-03-28,74.83999633789062,76.55500030517578,74.2699966430664,76.2699966430664,1515900.0,,,,,
2025-03-31,73.7699966430664,73.83999633789062,71.9000015258789,73.66000366210938,2205700.0,,,,,
2025-04-01,74.0199966430664,74.20999908447266,72.19000244140625,73.30999755859375,1508000.0,,,,,
2025-04-02,75.04000091552734,75.5,73.22000122070312,73.3499984741211,1418700.0,,,,,
2025-04-03,73.25,73.37899780273438,70.66999816894531,72.01000213623047,2531000.0,,,,,
2025-04-04,67.75,70.45999908447266,67.02999877929688,69.66999816894531,4687900.0,,,,,
2025-04-07,68.05000305175781,70.08000183105469,64.41000366210938,64.77999877929688,4439700.0,,,,,
2025-04-08,66.69999694824219,70.55999755859375,65.80999755859375,69.54000091552734,2760900.0,,,,,
2025-04-09,71.83000183105469,72.33999633789062,65.62000274658203,66.25,4170300.0,,,,,
2025-04-10,69.61000061035156,70.29000091552734,67.30999755859375,69.18000030517578,2969400.0,,,,,
2025-04-11,71.33999633789062,71.5,68.83100128173828,70.0,1929300.0,,,,,
2025-04-14,71.9800033569336,73.23999786376953,71.34500122070312,72.37000274658203,1660500.0,,,,,
2025-04-15,72.4000015258789,73.12999725341797,71.78500366210938,71.96499633789062,1916900.0,,,,,
2025-04-16,71.19999694824219,72.81999969482422,70.56999969482422,71.69000244140625,1460100.0,,,,,
2025-04-17,71.48999786376953,72.19499969482422,71.06800079345703,71.625,1434600.0,,,,,
2025-04-21,70.48999786376953,71.62000274658203,69.66000366210938,70.93000030517578,1350600.0,,,,,
2025-04-22,71.73500061035156,72.04000091552734,70.95999908447266,71.73999786376953,1499000.0,,,,,
2025-04-23,72.83000183105469,74.76000213623047,72.26000213623047,73.2300033569336,1514200.0,,,,,
2025-04-24,75.48999786376953,75.68900299072266,72.91999816894531,73.16999816894531,1911300.0,,,,,
2025-04-25,76.02999877929688,76.31999969482422,74.91500091552734,75.4800033569336,1300200.0,,,,,
2025-04-28,76.16000366210938,76.64099884033203,75.66000366210938,76.2699966430664,1911600.0,,,,,
2025-04-29,77.55000305175781,77.87000274658203,75.70099639892578,75.91999816894531,1837100.0,,,,,
2025-04-30,77.54000091552734,77.66000366210938,76.11499786376953,76.83000183105469,1895800.0,,,,,
2025-05-01,77.25,78.28500366210938,77.19000244140625,77.87999725341797,1959500.0,,,,,
2025-05-02,78.2300033569336,78.66999816894531,77.69999694824219,77.87000274658203,1562900.0,,,,,
2025-05-05,78.2300033569336,79.2699966430664,77.79000091552734,77.9000015258789,1749300.0,,,,,
2025-05-06,78.05000305175781,78.80999755859375,77.43000030517578,77.87999725341797,1352300.0,,,,,
2025-05-07,78.63999938964844,78.79000091552734,77.62000274658203,78.43000030517578,2652700.0,,,,,
2025-05-08,80.25,80.83999633789062,78.84500122070312,79.06999969482422,2446500.0,,,,,
2025-05-09,81.30999755859375,81.55500030517578,80.36000061035156,80.75,1854400.0,,,,,
2025-05-12,82.66999816894531,82.80000305175781,81.33999633789062,82.58999633789062,2097200.0,,,,,
2025-05-13,83.18000030517578,83.73500061035156,82.44999694824219,82.81999969482422,1984600.0,,,,,
2025-05-14,83.2699966430664,83.79000091552734,82.7979965209961,83.05999755859375,1846400.0,,,,,
2025-05-15,83.8499984741211,83.87000274658203,82.69999694824219,83.01000213623047,1659300.0,,,,,
2025-05-16,84.62000274658203,85.072998046875,83.95999908447266,84.04000091552734,2110400.0,,,,,
2025-05-19,83.30999755859375,83.91999816894531,83.05999755859375,83.91999816894531,1785900.0,,,,,
2025-05-20,83.0999984741211,83.3499984741211,81.33999633789062,83.0999984741211,3283800.0,,,,,
2025-05-21,82.2699966430664,83.75,81.91000366210938,82.56999969482422,4692200.0,,,,,
2025-05-22,82.06999969482422,83.12999725341797,78.47000122070312,80.6449966430664,6370300.0,,,,,
2025-05-23,79.27999877929688,82.04000091552734,79.19999694824219,80.76499938964844,4180000.0,,,,,
2025-05-27,78.9000015258789,80.33999633789062,78.33999633789062,79.92500305175781,3780900.0,,,,,
2025-05-28,79.66999816894531,80.17500305175781,79.01499938964844,79.16000366210938,2481400.0,,,,,
2025-05-29,79.94000244140625,80.30999755859375,78.98999786376953,80.2300033569336,1906400.0,,,,,
2025-05-30,81.25,81.31999969482422,79.1500015258789,79.94999694824219,5485300.0,,,,,
2025-06-02,81.2699966430664,82.05999755859375,80.75,81.12000274658203,2423000.0,,,,,
2025-06-03,80.9800033569336,81.30000305175781,79.83000183105469,81.07499694824219,2383600.0,,,,,
2025-06-04,80.68000030517578,81.44999694824219,80.2750015258789,81.04000091552734,1829800.0,,,,,
2025-06-05,81.33000183105469,82.45700073242188,80.84500122070312,81.16000366210938,1716300.0,,,,,
2025-06-06,80.3499984741211,81.37999725341797,80.0199966430664,81.19999694824219,2342600.0,,,,,
2025-06-09,80.26000213623047,80.86499786376953,79.93000030517578,80.37000274658203,1965900.0,,,,,
2025-06-10,79.41000366210938,80.3499984741211,79.2300033569336,80.2300033569336,2011100.0,,,,,
2025-06-11,78.16000366210938,79.6500015258789,77.97000122070312,79.30500030517578,2050300.0,,,,,
2025-06-12,77.41000366210938,78.5,77.16000366210938,78.3499984741211,1954000.0,,,,,
2025-06-13,76.62999725341797,77.30000305175781,76.22000122070312,76.63500213623047,2266900.0,,,,,
2025-06-16,77.87000274658203,77.87000274658203,76.61000061035156,77.01000213623047,1667800.0,,,,,
2025-06-17,77.9000015258789,78.41999816894531,77.5,77.5,1630300.0,,,,,
2025-06-18,77.4800033569336,78.55500030517578,77.12000274658203,78.01000213623047,1806800.0,,,,,
2025-06-20,77.98999786376953,78.55000305175781,77.45999908447266,77.77999877929688,3081200.0,,,,,
2025-06-23,77.2699966430664,77.76000213623047,76.85800170898438,77.65499877929688,1685700.0,,,,,
2025-06-24,76.44999694824219,78.2490005493164,76.41999816894531,77.77999877929688,3634100.0,,,,,
2025-06-25,76.62000274658203,76.97000122070312,75.58000183105469,76.44000244140625,2826800.0,,,,,
2025-06-26,76.95999908447266,77.69000244140625,76.31999969482422,77.0,3431100.0,,,,,
2025-06-27,78.37999725341797,78.43000030517578,76.55999755859375,76.8499984741211,3411600.0,,,,,
2025-06-30,77.9800033569336,78.48500061035156,77.25,78.44999694824219,3626300.0,,,,,
2025-07-01,77.56999969482422,78.17500305175781,76.87000274658203,77.79000091552734,3051600.0,,,,,
2025-07-02,77.58999633789062,77.69999694824219,76.66999816894531,77.0999984741211,2597000.0,,,,,
2025-07-03,78.58000183105469,79.82499694824219,77.41000366210938,77.5999984741211,2889400.0,,,,,
2025-07-07,77.16999816894531,78.81999969482422,76.83699798583984,78.58000183105469,3406900.0,,,,,
2025-07-08,77.41999816894531,78.48999786376953,77.0199966430664,77.58000183105469,3340000.0,,,,,
2025-07-09,77.37999725341797,77.63999938964844,76.31500244140625,77.62000274658203,2941200.0,,,,,
2025-07-10,75.05000305175781,77.58999633789062,74.91999816894531,77.5,3601000.0,,,,,
2025-07-11,73.4000015258789,74.93800354003906,73.05999755859375,74.79000091552734,4074400.0,,,,,
2025-07-14,74.83000183105469,75.05999755859375,73.7300033569336,73.79499816894531,3580700.0,,,,,
2025-07-15,74.7300033569336,75.0199966430664,74.30999755859375,74.79000091552734,2740400.0,,,,,
2025-07-16,74.44000244140625,75.1449966430664,73.88999938964844,75.04000091552734,3259100.0,,,,,
2025-07-17,74.5999984741211,75.55999755859375,74.33999633789062,74.4800033569336,5511500.0,,,,,
2025-07-18,74.8499984741211,74.87000274658203,74.11000061035156,74.81999969482422,6504100.0,,,,,
