Date,Close,High,Low,Open,Volume,"('Close', 'JFB')","('High', 'JFB')","('Low', 'JFB')","('Open', 'JFB')","('Volume', 'JFB')"
2025-04-23,4.210000038146973,4.309999942779541,3.759999990463257,4.159999847412109,4900.0,,,,,
2025-04-24,3.950000047683716,4.550000190734863,3.950000047683716,4.300000190734863,67000.0,,,,,
2025-04-25,4.0,4.489999771118164,4.0,4.046000003814697,5500.0,,,,,
2025-04-28,3.990000009536743,4.440000057220459,3.990000009536743,4.050000190734863,7100.0,,,,,
2025-04-29,4.400000095367432,4.440000057220459,3.990000009536743,3.990000009536743,67500.0,,,,,
2025-04-30,4.130000114440918,4.690000057220459,4.114999771118164,4.239999771118164,109700.0,,,,,
2025-05-01,4.559999942779541,4.71999979019165,4.190000057220459,4.190000057220459,72000.0,,,,,
2025-05-02,4.599999904632568,4.739999771118164,4.389999866485596,4.739999771118164,25900.0,,,,,
2025-05-05,4.210000038146973,4.590000152587891,4.210000038146973,4.449999809265137,1100.0,,,,,
2025-05-06,4.4730000495910645,4.610000133514404,4.119999885559082,4.355000019073486,16500.0,,,,,
2025-05-07,4.739999771118164,4.75,4.599999904632568,4.71999979019165,14300.0,,,,,
2025-05-08,4.64900016784668,4.75,4.5,4.75,4700.0,,,,,
2025-05-09,4.730000019073486,4.745999813079834,4.5,4.699999809265137,9400.0,,,,,
2025-05-12,4.732999801635742,4.760000228881836,4.510000228881836,4.510000228881836,8300.0,,,,,
2025-05-13,5.349999904632568,5.349999904632568,4.71999979019165,4.760000228881836,60000.0,,,,,
2025-05-14,5.369999885559082,5.369999885559082,5.230000019073486,5.300000190734863,8000.0,,,,,
2025-05-15,5.199999809265137,5.25,5.199999809265137,5.210000038146973,3600.0,,,,,
2025-05-16,5.026000022888184,5.099999904632568,5.01200008392334,5.090000152587891,4000.0,,,,,
2025-05-19,5.090000152587891,5.099999904632568,5.0,5.099999904632568,1800.0,,,,,
2025-05-20,5.125,5.5,4.650000095367432,5.400000095367432,27600.0,,,,,
2025-05-21,4.909999847412109,5.480000019073486,4.909999847412109,5.480000019073486,10900.0,,,,,
2025-05-22,5.046999931335449,5.269999980926514,5.046999931335449,5.269999980926514,4500.0,,,,,
2025-05-23,4.800000190734863,5.25,4.800000190734863,5.072000026702881,8900.0,,,,,
2025-05-27,5.230000019073486,5.389999866485596,5.039999961853027,5.039999961853027,9700.0,,,,,
2025-05-28,6.239999771118164,6.369999885559082,5.400000095367432,5.5,144200.0,,,,,
2025-05-29,6.489999771118164,6.5,6.0,6.429999828338623,78000.0,,,,,
2025-05-30,5.349999904632568,6.480000019073486,5.349999904632568,6.28000020980835,72400.0,,,,,
2025-06-02,5.480000019073486,5.922999858856201,5.400000095367432,5.630000114440918,12100.0,,,,,
2025-06-03,5.400000095367432,5.989999771118164,5.400000095367432,5.989999771118164,11200.0,,,,,
2025-06-04,5.389999866485596,5.389999866485596,5.190000057220459,5.276999950408936,12300.0,,,,,
2025-06-05,5.353000164031982,5.389999866485596,5.239999771118164,5.244999885559082,5800.0,,,,,
2025-06-06,5.28000020980835,5.400000095367432,5.019999980926514,5.400000095367432,7900.0,,,,,
2025-06-09,5.300000190734863,5.703999996185303,5.150000095367432,5.599999904632568,23700.0,,,,,
2025-06-10,5.125,5.355999946594238,4.988999843597412,5.005000114440918,13000.0,,,,,
2025-06-11,4.820000171661377,5.340000152587891,4.75600004196167,4.75600004196167,11800.0,,,,,
2025-06-12,5.010000228881836,5.050000190734863,4.760000228881836,4.796000003814697,9700.0,,,,,
2025-06-13,4.800000190734863,4.96999979019165,4.75,4.96999979019165,5700.0,,,,,
2025-06-16,5.010000228881836,5.070000171661377,4.65500020980835,4.989999771118164,23200.0,,,,,
2025-06-17,4.599999904632568,4.929999828338623,4.599999904632568,4.929999828338623,6100.0,,,,,
2025-06-18,5.130000114440918,5.25,4.650000095367432,4.809999942779541,25500.0,,,,,
2025-06-20,5.309999942779541,6.400000095367432,5.210000038146973,6.360000133514404,49600.0,,,,,
2025-06-23,5.630000114440918,5.989999771118164,5.269999980926514,5.400000095367432,37000.0,,,,,
2025-06-24,6.050000190734863,6.379000186920166,4.820000171661377,5.840000152587891,53000.0,,,,,
2025-06-25,6.21999979019165,6.449999809265137,6.199999809265137,6.239999771118164,35500.0,,,,,
2025-06-26,6.25,6.2829999923706055,6.014999866485596,6.25,38100.0,,,,,
2025-06-27,6.400000095367432,6.400000095367432,5.736999988555908,6.3480000495910645,58600.0,,,,,
2025-06-30,6.699999809265137,6.699999809265137,6.25,6.400000095367432,47300.0,,,,,
2025-07-01,7.090000152587891,7.090000152587891,6.260000228881836,6.75,42700.0,,,,,
2025-07-02,6.940000057220459,7.034999847412109,6.420000076293945,6.760000228881836,53200.0,,,,,
2025-07-03,7.010000228881836,7.400000095367432,6.710000038146973,7.0,38000.0,,,,,
2025-07-07,6.949999809265137,7.689000129699707,6.684000015258789,7.019999980926514,26600.0,,,,,
2025-07-08,7.139999866485596,7.366000175476074,6.308000087738037,7.0,26200.0,,,,,
2025-07-09,7.413000106811523,7.5,7.0,7.050000190734863,20700.0,,,,,
2025-07-10,7.289999961853027,7.461999893188477,7.061999797821045,7.070000171661377,20400.0,,,,,
2025-07-11,7.360000133514404,7.47100019454956,7.0920000076293945,7.276999950408935,25900.0,,,,,
2025-07-14,8.569999694824219,10.460000038146973,7.5,7.5,230500.0,,,,,
2025-07-15,8.01099967956543,8.5,6.949999809265137,8.5,46000.0,,,,,
2025-07-16,7.28000020980835,8.239999771118164,7.050000190734863,7.78000020980835,36800.0,,,,,
2025-07-17,6.53000020980835,7.25,6.300000190734863,7.25,40200.0,,,,,
2025-07-18,6.880000114440918,6.940000057220459,6.53000020980835,6.619999885559082,23700.0,,,,,
2025-07-21,6.349999904632568,6.985000133514404,6.260000228881836,6.96999979019165,26100.0,,,,,
2025-07-22,6.769999980926514,6.8979997634887695,6.369999885559082,6.670000076293945,36700.0,,,,,
2025-07-23,7.039999961853027,7.239999771118164,6.909999847412109,7.099999904632568,15800.0,,,,,
2025-07-24,7.130000114440918,7.670000076293945,6.980000019073486,7.239999771118164,31000.0,,,,,
2025-07-25,7.690000057220459,7.690000057220459,7.010000228881836,7.28000020980835,17100.0,,,,,
2025-07-28,8.0,8.0,6.960000038146973,7.690000057220459,51600.0,,,,,
2025-07-29,7.090000152587891,7.960000038146973,7.03000020980835,7.960000038146973,20200.0,,,,,
2025-07-30,6.800000190734863,7.260000228881836,6.639999866485596,7.260000228881836,11000.0,,,,,
2025-07-31,6.940000057220459,7.230000019073486,6.71999979019165,7.0,17500.0,,,,,
2025-08-01,6.989999771118164,6.989999771118164,6.369999885559082,6.900000095367432,13000.0,,,,,
2025-08-04,8.199999809265137,8.442000389099121,7.533999919891357,7.789999961853027,88600.0,,,,,
2025-08-05,10.0,10.25,8.215999603271484,8.489999771118164,238400.0,,,,,
2025-08-06,10.0,10.800000190734863,9.692999839782717,10.5,135700.0,,,,,
2025-08-07,10.399999618530272,10.59000015258789,9.550000190734863,10.0,58400.0,,,,,
2025-08-08,8.489999771118164,10.630000114440918,8.239999771118164,10.619999885559082,36100.0,,,,,
2025-08-11,8.0,9.16100025177002,7.960000038146973,8.649999618530273,34000.0,,,,,
2025-08-12,7.329999923706055,8.482000350952148,7.271999835968018,8.020000457763672,55500.0,,,,,
2025-08-13,7.079999923706055,7.639999866485596,7.010000228881836,7.300000190734863,42100.0,,,,,
2025-08-14,7.184999942779541,7.579999923706055,6.989999771118164,7.579999923706055,9600.0,,,,,
2025-08-15,7.183000087738037,7.610000133514404,7.179999828338623,7.449999809265137,7900.0,,,,,
2025-08-18,7.369999885559082,7.472000122070312,7.139999866485596,7.472000122070312,10200.0,,,,,
2025-08-19,7.409999847412109,7.550000190734863,7.199999809265137,7.510000228881836,49400.0,,,,,
2025-08-20,7.223000049591064,7.545000076293945,6.84499979019165,7.380000114440918,57600.0,,,,,
2025-08-21,7.322999954223633,7.510000228881836,7.269000053405762,7.269000053405762,5600.0,,,,,
2025-08-22,7.369999885559082,7.510000228881836,7.289999961853027,7.510000228881836,12600.0,,,,,
2025-08-25,7.179999828338623,7.480000019073486,7.045000076293945,7.170000076293945,9700.0,,,,,
2025-08-26,7.179999828338623,7.260000228881836,6.925000190734863,7.090000152587891,7800.0,,,,,
2025-08-27,7.150000095367432,7.34499979019165,6.929999828338623,6.929999828338623,9700.0,,,,,
2025-08-28,6.940000057220459,7.239999771118164,6.909999847412109,7.074999809265137,13900.0,,,,,
2025-08-29,6.199999809265137,6.940000057220459,5.800000190734863,6.940000057220459,32100.0,,,,,
2025-09-02,6.900000095367432,6.940000057220459,6.329999923706055,6.630000114440918,17700.0,,,,,
2025-09-03,7.179999828338623,7.179999828338623,6.71999979019165,6.849999904632568,16700.0,,,,,
2025-09-04,7.179999828338623,7.199999809265137,6.474999904632568,6.949999809265137,15700.0,,,,,
2025-09-05,6.679999828338623,6.98199987411499,6.309999942779541,6.690000057220459,18600.0,,,,,
2025-09-08,5.650000095367432,6.550000190734863,5.434999942779541,6.550000190734863,41200.0,,,,,
2025-09-09,5.070000171661377,5.800000190734863,5.010000228881836,5.690000057220459,33600.0,,,,,
2025-09-10,5.412000179290772,5.739999771118164,5.239999771118164,5.260000228881836,12200.0,,,,,
2025-09-11,5.340000152587891,5.820000171661377,5.139999866485596,5.559999942779541,48000.0,,,,,
2025-09-12,5.840000152587891,6.449999809265137,5.0,5.090000152587891,54400.0,,,,,
2025-09-15,6.050000190734863,6.050000190734863,5.210000038146973,5.75,25000.0,,,,,
2025-09-16,6.150000095367432,6.150000095367432,5.359000205993652,6.0,23600.0,,,,,
2025-09-17,5.809999942779541,6.119999885559082,5.789999961853027,6.119999885559082,6200.0,,,,,
2025-09-18,5.210000038146973,6.127999782562256,4.900000095367432,6.127999782562256,38900.0,,,,,
2025-09-19,5.980000019073486,6.090000152587891,5.179999828338623,5.539999961853027,99400.0,,,,,
2025-09-22,6.065000057220459,6.099999904632568,5.422999858856201,5.75,13600.0,,,,,
2025-09-23,5.789999961853027,6.099999904632568,5.755000114440918,5.755000114440918,9800.0,,,,,
2025-09-24,6.050000190734863,6.050000190734863,5.739999771118164,5.739999771118164,9900.0,,,,,
2025-09-25,5.320000171661377,5.945000171661377,5.182000160217285,5.909999847412109,20200.0,,,,,
2025-09-26,6.849999904632568,7.159999847412109,5.349999904632568,5.360000133514404,9858200.0,,,,,
2025-09-29,12.699999809265137,13.0600004196167,9.699999809265137,11.15999984741211,25641300.0,,,,,
2025-09-30,12.920000076293944,13.329999923706056,10.899999618530272,11.329999923706056,637800.0,,,,,
2025-10-01,13.899999618530272,14.1899995803833,11.699999809265137,12.079999923706056,345800.0,,,,,
2025-10-02,15.270000457763672,15.68000030517578,13.220000267028809,13.479999542236328,284400.0,,,,,
2025-10-03,15.40999984741211,16.56999969482422,14.31999969482422,15.520000457763672,221600.0,,,,,
2025-10-06,14.65999984741211,15.649999618530272,14.510000228881836,14.779999732971191,83600.0,,,,,
2025-10-07,13.279999732971191,14.555999755859377,13.130000114440918,14.390000343322754,134600.0,,,,,
2025-10-08,13.329999923706056,14.3100004196167,13.029999732971191,13.029999732971191,82400.0,,,,,
2025-10-09,14.270000457763672,14.470000267028809,13.329999923706056,13.359999656677246,132500.0,,,,,
2025-10-10,14.380000114440918,14.824999809265137,13.550000190734863,14.010000228881836,66800.0,,,,,
2025-10-13,14.75,14.800000190734863,13.42300033569336,14.0,28100.0,,,,,
2025-10-14,15.59000015258789,15.61400032043457,14.0,14.460000038146973,46500.0,,,,,
2025-10-15,15.350000381469728,15.880000114440918,14.699999809265137,15.600000381469728,62000.0,,,,,
2025-10-16,14.210000038146973,15.350000381469728,14.109999656677246,15.039999961853027,23700.0,,,,,
2025-10-17,,,,,,13.9399995803833,14.75,13.279999732971191,14.0600004196167,78100.0
2025-10-20,,,,,,12.949999809265137,14.5,12.8100004196167,13.949999809265137,102300.0
2025-10-21,,,,,,13.739999771118164,14.140000343322754,12.8100004196167,12.8100004196167,67400.0
2025-10-22,,,,,,12.0649995803833,13.949999809265137,11.699999809265137,13.510000228881836,110900.0
2025-10-23,,,,,,11.680000305175781,12.649999618530273,11.420000076293945,12.010000228881836,63500.0
2025-10-24,,,,,,12.9399995803833,12.979999542236328,11.760000228881836,12.199999809265137,54700.0
2025-10-27,,,,,,15.1899995803833,15.380000114440918,12.899999618530273,12.899999618530273,53200.0
2025-10-28,,,,,,16.514999389648438,17.0,14.149999618530273,15.1899995803833,85500.0
2025-10-29,,,,,,17.989999771118164,20.0,15.60099983215332,16.450000762939453,110300.0
2025-10-30,,,,,,16.690000534057617,18.190000534057617,15.550000190734863,17.350000381469727,60100.0
2025-10-31,,,,,,16.540000915527344,16.68000030517578,14.40999984741211,16.25,29300.0
2025-11-03,,,,,,16.360000610351562,17.25,15.734999656677246,16.5,59300.0
2025-11-04,,,,,,16.649999618530273,17.986000061035156,15.800999641418457,15.9399995803833,31400.0
2025-11-05,,,,,,16.65999984741211,17.25,15.859999656677246,17.25,34000.0
2025-11-06,,,,,,16.760000228881836,17.940000534057617,15.619999885559082,16.780000686645508,51900.0
2025-11-07,,,,,,16.75,17.700000762939453,16.482999801635742,16.5,22600.0
2025-11-10,,,,,,17.739999771118164,17.739999771118164,16.799999237060547,16.799999237060547,20700.0
2025-11-11,,,,,,16.700000762939453,19.0,16.069000244140625,19.0,103200.0
2025-11-12,,,,,,16.56999969482422,17.290000915527344,16.049999237060547,16.700000762939453,23800.0
2025-11-13,,,,,,16.780000686645508,16.95599937438965,16.25,16.469999313354492,20600.0
2025-11-14,,,,,,16.90999984741211,17.75,15.319999694824219,16.5,47300.0
2025-11-17,,,,,,16.950000762939453,16.950000762939453,16.469999313354492,16.469999313354492,11800.0
2025-11-18,,,,,,16.6299991607666,17.079999923706055,16.260000228881836,16.260000228881836,18800.0
2025-11-19,,,,,,16.549999237060547,17.100000381469727,16.31599998474121,16.440000534057617,32300.0
2025-11-20,,,,,,18.799999237060547,19.25,16.719999313354492,16.719999313354492,38200.0
2025-11-21,,,,,,17.8799991607666,22.450000762939453,17.350000381469727,19.25,128800.0
2025-11-24,,,,,,20.200000762939453,20.200000762939453,17.790000915527344,17.920000076293945,25400.0
2025-11-25,,,,,,20.81999969482422,20.899999618530273,18.079999923706055,20.09000015258789,24500.0
2025-11-26,,,,,,19.530000686645508,21.0,19.510000228881836,20.700000762939453,44400.0
2025-11-28,,,,,,20.469999313354492,20.469999313354492,19.43000030517578,19.43000030517578,4500.0
2025-12-01,,,,,,18.770000457763672,20.0,17.3700008392334,19.93000030517578,22400.0
2025-12-02,,,,,,18.25,19.322999954223633,18.16200065612793,18.989999771118164,12900.0
2025-12-03,,,,,,17.639999389648438,18.540000915527344,17.010000228881836,18.25,43800.0
2025-12-04,,,,,,17.600000381469727,18.524999618530273,17.079999923706055,17.110000610351562,73000.0
2025-12-05,,,,,,15.170000076293945,17.916000366210938,15.069999694824219,17.399999618530273,41400.0
2025-12-08,,,,,,16.8799991607666,17.780000686645508,15.869999885559082,16.0,50500.0
2025-12-09,,,,,,19.059999465942383,20.0,17.0,18.899999618530273,94300.0
2025-12-10,,,,,,16.06999969482422,23.0,15.5,21.100000381469727,251600.0
2025-12-11,,,,,,15.260000228881836,16.31800079345703,15.0600004196167,16.239999771118164,33400.0
2025-12-12,,,,,,14.970000267028809,15.385000228881836,14.130000114440918,15.119999885559082,54700.0
2025-12-15,,,,,,13.84000015258789,14.904999732971191,13.699999809265137,14.850000381469727,27400.0
2025-12-16,,,,,,13.770000457763672,14.498000144958496,13.5600004196167,13.84000015258789,41700.0
2025-12-17,,,,,,14.359999656677246,14.75,13.734000205993652,14.0,55300.0
2025-12-18,,,,,,14.520000457763672,14.989999771118164,14.039999961853027,14.550000190734863,44800.0
2025-12-19,,,,,,14.050000190734863,14.786999702453613,13.65999984741211,14.550000190734863,35100.0
2025-12-22,,,,,,13.819999694824219,14.9399995803833,12.5,14.15999984741211,170200.0
2025-12-23,,,,,,15.119999885559082,18.68000030517578,13.75,16.549999237060547,281204.0
