Date,Close,High,Low,Open,Volume,"('Close', 'VSEE')","('High', 'VSEE')","('Low', 'VSEE')","('Open', 'VSEE')","('Volume', 'VSEE')"
2024-06-03,17.34000015258789,19.06999969482422,15.050000190734863,15.649999618530272,105700.0,,,,,
2024-06-04,21.01000022888184,33.08000183105469,16.68000030517578,17.06999969482422,306100.0,,,,,
2024-06-05,18.0,21.0,17.510000228881836,18.76000022888184,81500.0,,,,,
2024-06-06,19.459999084472656,23.989999771118164,17.450000762939453,17.698999404907227,83400.0,,,,,
2024-06-07,15.960000038146973,23.90999984741211,14.15999984741211,18.6200008392334,92100.0,,,,,
2024-06-10,15.154999732971191,17.0,13.729999542236328,16.8799991607666,45300.0,,,,,
2024-06-11,14.890000343322754,16.549999237060547,13.850000381469728,15.100000381469728,23600.0,,,,,
2024-06-12,14.739999771118164,14.739999771118164,12.270000457763672,14.010000228881836,22900.0,,,,,
2024-06-13,14.529999732971191,15.508999824523926,13.322999954223633,14.800000190734863,18100.0,,,,,
2024-06-14,14.399999618530272,15.640000343322754,13.489999771118164,14.574999809265137,24200.0,,,,,
2024-06-17,14.300000190734863,14.75,13.5,13.904999732971191,60700.0,,,,,
2024-06-18,12.789999961853027,14.760000228881836,11.949999809265137,14.15999984741211,38800.0,,,,,
2024-06-20,11.90999984741211,12.729999542236328,11.31999969482422,12.09000015258789,16600.0,,,,,
2024-06-21,11.56700038909912,12.5,11.460000038146973,11.899999618530272,29200.0,,,,,
2024-06-24,12.109999656677246,15.6899995803833,11.220000267028809,12.5,62200.0,,,,,
2024-06-25,8.0,9.170000076293944,6.769999980926514,8.890000343322754,119500.0,,,,,
2024-06-26,10.81999969482422,10.81999969482422,6.170000076293945,6.940000057220459,245400.0,,,,,
2024-06-27,9.0,10.25,8.279999732971191,9.010000228881836,75100.0,,,,,
2024-06-28,8.75,10.6899995803833,8.289999961853027,8.75,110000.0,,,,,
2024-07-01,9.100000381469728,14.470000267028809,8.399999618530273,8.399999618530273,719000.0,,,,,
2024-07-02,10.5,11.899999618530272,8.626999855041504,8.729999542236328,178500.0,,,,,
2024-07-03,10.5,11.710000038146973,10.053000450134276,10.0600004196167,58000.0,,,,,
2024-07-05,8.859999656677246,10.604999542236328,8.859999656677246,10.3100004196167,79300.0,,,,,
2024-07-08,7.195000171661377,8.710000038146973,6.900000095367432,8.710000038146973,60600.0,,,,,
2024-07-09,6.980000019073486,7.980000019073486,6.75,7.659999847412109,172800.0,,,,,
2024-07-10,6.260000228881836,6.929999828338623,5.420000076293945,6.78000020980835,100100.0,,,,,
2024-07-11,6.590000152587891,6.900000095367432,5.75,5.75,26300.0,,,,,
2024-07-12,6.480000019073486,7.199999809265137,5.889999866485596,6.130000114440918,107900.0,,,,,
2024-07-15,6.199999809265137,6.840000152587891,5.940000057220459,6.320000171661377,23000.0,,,,,
2024-07-16,6.239999771118164,6.340000152587891,5.5,6.099999904632568,21200.0,,,,,
2024-07-17,6.190000057220459,6.25,5.614999771118164,5.980000019073486,65300.0,,,,,
2024-07-18,5.900000095367432,6.050000190734863,5.690000057220459,6.0,28400.0,,,,,
2024-07-19,4.519000053405762,5.96999979019165,4.28000020980835,5.5,78200.0,,,,,
2024-07-22,3.930000066757202,4.679999828338623,3.700000047683716,4.5,99300.0,,,,,
2024-07-23,3.795000076293945,3.9800000190734863,3.509999990463257,3.839999914169312,67000.0,,,,,
2024-07-24,3.0999999046325684,3.740000009536743,3.0,3.609999895095825,451400.0,,,,,
2024-07-25,2.6700000762939453,2.9230000972747803,2.5199999809265137,2.7699999809265137,110400.0,,,,,
2024-07-26,2.825000047683716,2.9670000076293945,2.470000028610229,2.470000028610229,44100.0,,,,,
2024-07-29,3.690000057220459,4.5,2.75,2.75,897100.0,,,,,
2024-07-30,2.309999942779541,3.7899999618530273,2.25,3.700000047683716,298500.0,,,,,
2024-07-31,2.3499999046325684,2.5999999046325684,2.3499999046325684,2.569999933242798,50500.0,,,,,
2024-08-01,2.430000066757202,2.559999942779541,2.299999952316284,2.4100000858306885,2902200.0,,,,,
2024-08-02,4.25,6.3379998207092285,4.099999904632568,6.25,47444900.0,,,,,
2024-08-05,2.6700000762939453,3.200000047683716,2.630000114440918,3.140000104904175,1695000.0,,,,,
2024-08-06,3.5799999237060547,3.930000066757202,2.9800000190734863,3.0199999809265137,19831000.0,,,,,
2024-08-07,2.940000057220459,3.450000047683716,2.880000114440918,3.25,837600.0,,,,,
2024-08-08,3.109999895095825,3.384000062942505,2.869999885559082,2.9800000190734863,722800.0,,,,,
2024-08-09,2.7699999809265137,3.0799999237060547,2.559999942779541,2.9200000762939453,678100.0,,,,,
2024-08-12,2.150000095367432,2.799999952316284,2.049999952316284,2.640000104904175,509700.0,,,,,
2024-08-13,1.919999957084656,2.244999885559082,1.7999999523162842,2.140000104904175,510300.0,,,,,
2024-08-14,2.0199999809265137,2.0799999237060547,1.850000023841858,1.899999976158142,270300.0,,,,,
2024-08-15,1.9299999475479128,2.0999999046325684,1.830000042915344,2.0,357100.0,,,,,
2024-08-16,1.8600000143051147,1.9299999475479128,1.7000000476837158,1.909999966621399,190400.0,,,,,
2024-08-19,1.7400000095367432,1.940000057220459,1.7200000286102295,1.8600000143051147,199400.0,,,,,
2024-08-20,1.7599999904632568,1.7699999809265137,1.6200000047683716,1.75,192900.0,,,,,
2024-08-21,1.7699999809265137,1.870000004768372,1.7300000190734863,1.7899999618530271,324300.0,,,,,
2024-08-22,1.75,1.8200000524520876,1.659999966621399,1.7999999523162842,103900.0,,,,,
2024-08-23,1.7100000381469729,1.7899999618530271,1.6230000257492063,1.7899999618530271,86800.0,,,,,
2024-08-26,1.7100000381469729,1.75,1.649999976158142,1.7000000476837158,112900.0,,,,,
2024-08-27,1.6699999570846558,1.7300000190734863,1.649999976158142,1.7100000381469729,39000.0,,,,,
2024-08-28,1.5099999904632568,1.690000057220459,1.4500000476837158,1.690000057220459,96300.0,,,,,
2024-08-29,1.5299999713897705,1.6059999465942385,1.4500000476837158,1.5,117000.0,,,,,
2024-08-30,1.4500000476837158,1.5299999713897705,1.399999976158142,1.4700000286102295,76200.0,,,,,
2024-09-03,1.309999942779541,1.4500000476837158,1.3040000200271606,1.4199999570846558,76400.0,,,,,
2024-09-04,1.159999966621399,1.2999999523162842,1.159999966621399,1.2599999904632568,101100.0,,,,,
2024-09-05,1.4299999475479126,1.5,1.1699999570846558,1.2100000381469729,589300.0,,,,,
2024-09-06,1.4199999570846558,1.4500000476837158,1.3140000104904177,1.3799999952316284,87800.0,,,,,
2024-09-09,1.7300000190734863,1.7300000190734863,1.3799999952316284,1.399999976158142,405600.0,,,,,
2024-09-10,1.690000057220459,1.7699999809265137,1.6200000047683716,1.7699999809265137,131800.0,,,,,
2024-09-11,1.690000057220459,1.690000057220459,1.6200000047683716,1.6799999475479126,57200.0,,,,,
2024-09-12,1.600000023841858,1.7300000190734863,1.600000023841858,1.7000000476837158,70400.0,,,,,
2024-09-13,1.600000023841858,1.6799999475479126,1.5499999523162842,1.6299999952316284,77800.0,,,,,
2024-09-16,1.559999942779541,1.600000023841858,1.5499999523162842,1.5800000429153442,25500.0,,,,,
2024-09-17,1.5199999809265137,1.590000033378601,1.5199999809265137,1.590000033378601,55200.0,,,,,
2024-09-18,1.559999942779541,1.590000033378601,1.5399999618530271,1.559999942779541,21200.0,,,,,
2024-09-19,1.559999942779541,1.600000023841858,1.5399999618530271,1.559999942779541,25200.0,,,,,
2024-09-20,1.4500000476837158,1.6200000047683716,1.4500000476837158,1.6200000047683716,95100.0,,,,,
2024-09-23,1.649999976158142,1.649999976158142,1.5299999713897705,1.5399999618530271,83200.0,,,,,
