Date,Close,High,Low,Open,Volume,"('Close', 'LITE')","('High', 'LITE')","('Low', 'LITE')","('Open', 'LITE')","('Volume', 'LITE')"
2024-06-03,44.209999084472656,44.84999847412109,43.34000015258789,44.18999862670898,855400.0,,,,,
2024-06-04,43.02000045776367,43.68000030517578,42.97499847412109,43.68000030517578,644000.0,,,,,
2024-06-05,45.400001525878906,45.470001220703125,43.20000076293945,43.34000015258789,700100.0,,,,,
2024-06-06,45.59000015258789,46.459999084472656,45.2599983215332,45.810001373291016,679200.0,,,,,
2024-06-07,45.790000915527344,45.83000183105469,44.82500076293945,44.970001220703125,591900.0,,,,,
2024-06-10,46.970001220703125,47.119998931884766,45.11000061035156,45.16999816894531,829300.0,,,,,
2024-06-11,45.470001220703125,46.720001220703125,44.93999862670898,46.720001220703125,776200.0,,,,,
2024-06-12,46.90999984741211,48.38999938964844,46.369998931884766,46.61000061035156,1080300.0,,,,,
2024-06-13,47.54999923706055,47.709999084472656,45.959999084472656,46.80500030517578,583600.0,,,,,
2024-06-14,47.27999877929688,47.46500015258789,46.382999420166016,47.0,408600.0,,,,,
2024-06-17,50.0,50.08000183105469,47.06399917602539,47.27999877929688,1084100.0,,,,,
2024-06-18,49.58000183105469,50.72999954223633,49.41999816894531,50.0099983215332,974500.0,,,,,
2024-06-20,47.90999984741211,49.56999969482422,47.834999084472656,49.43000030517578,905100.0,,,,,
2024-06-21,48.65999984741211,48.9900016784668,47.52999877929688,47.91999816894531,1213600.0,,,,,
2024-06-24,47.58000183105469,49.43000030517578,47.52000045776367,48.45000076293945,472700.0,,,,,
2024-06-25,49.18999862670898,49.46500015258789,47.20000076293945,47.58000183105469,587500.0,,,,,
2024-06-26,49.130001068115234,49.34000015258789,48.38999938964844,49.040000915527344,621700.0,,,,,
2024-06-27,49.040000915527344,49.130001068115234,47.84000015258789,49.0,599400.0,,,,,
2024-06-28,50.91999816894531,51.5,49.09999847412109,49.400001525878906,1576400.0,,,,,
2024-07-01,51.43000030517578,51.77000045776367,50.470001220703125,50.630001068115234,1118300.0,,,,,
2024-07-02,53.93999862670898,54.0,51.29999923706055,51.29999923706055,1492400.0,,,,,
2024-07-03,54.2400016784668,54.51499938964844,53.79999923706055,54.08000183105469,537700.0,,,,,
2024-07-05,55.34999847412109,55.43000030517578,53.76599884033203,54.13999938964844,677300.0,,,,,
2024-07-08,56.18999862670898,57.540000915527344,55.400001525878906,55.79999923706055,1475100.0,,,,,
2024-07-09,55.84000015258789,56.4900016784668,55.0369987487793,56.11000061035156,844200.0,,,,,
2024-07-10,56.2599983215332,56.540000915527344,55.33000183105469,56.2599983215332,968700.0,,,,,
2024-07-11,57.33000183105469,57.560001373291016,56.04999923706055,56.79999923706055,1234600.0,,,,,
2024-07-12,59.2400016784668,60.400001525878906,57.43000030517578,57.84000015258789,1351700.0,,,,,
2024-07-15,57.970001220703125,59.630001068115234,57.83000183105469,59.150001525878906,1086900.0,,,,,
2024-07-16,59.09000015258789,59.18999862670898,57.130001068115234,58.27000045776367,1326600.0,,,,,
2024-07-17,57.40999984741211,58.619998931884766,56.869998931884766,58.33000183105469,1362700.0,,,,,
2024-07-18,55.5,57.93000030517578,54.5,57.5,2316400.0,,,,,
2024-07-19,54.77000045776367,55.72999954223633,54.29999923706055,55.5099983215332,960600.0,,,,,
2024-07-22,55.41999816894531,55.83000183105469,54.54999923706055,55.619998931884766,1023900.0,,,,,
2024-07-23,54.79999923706055,55.45000076293945,54.02999877929688,54.86000061035156,1069900.0,,,,,
2024-07-24,52.709999084472656,54.81999969482422,52.66999816894531,54.119998931884766,1323600.0,,,,,
2024-07-25,50.83000183105469,52.77999877929688,50.709999084472656,52.77999877929688,1568100.0,,,,,
2024-07-26,51.83000183105469,51.86000061035156,50.54499816894531,51.45000076293945,1255200.0,,,,,
2024-07-29,51.79999923706055,52.91999816894531,51.47999954223633,51.9900016784668,628200.0,,,,,
2024-07-30,49.04999923706055,52.2400016784668,48.560001373291016,51.86000061035156,2319900.0,,,,,
2024-07-31,51.77999877929688,52.90999984741211,50.01100158691406,50.36000061035156,2367700.0,,,,,
2024-08-01,48.0099983215332,52.90999984741211,47.65999984741211,52.119998931884766,2060600.0,,,,,
2024-08-02,44.33000183105469,47.025001525878906,44.290000915527344,46.29999923706055,1795900.0,,,,,
2024-08-05,41.470001220703125,42.13999938964844,38.28499984741211,40.70000076293945,3650000.0,,,,,
2024-08-06,41.59000015258789,43.08000183105469,40.959999084472656,41.810001373291016,1654300.0,,,,,
2024-08-07,40.27999877929688,43.97999954223633,40.2599983215332,42.650001525878906,1425100.0,,,,,
2024-08-08,43.34000015258789,43.41999816894531,40.900001525878906,42.119998931884766,1536400.0,,,,,
2024-08-09,43.25,43.65999984741211,42.04999923706055,43.220001220703125,950300.0,,,,,
2024-08-12,44.93999862670898,45.90999984741211,43.27999877929688,43.77000045776367,1509000.0,,,,,
2024-08-13,46.2400016784668,46.56999969482422,44.77000045776367,45.4900016784668,2362400.0,,,,,
2024-08-14,45.52999877929688,47.5,45.5,46.369998931884766,2722600.0,,,,,
2024-08-15,52.2599983215332,53.38999938964844,50.5880012512207,51.25,7859700.0,,,,,
2024-08-16,51.97999954223633,54.15999984741211,51.45000076293945,52.27000045776367,2467400.0,,,,,
2024-08-19,52.81999969482422,52.84999847412109,51.13999938964844,51.97999954223633,1962500.0,,,,,
2024-08-20,56.09000015258789,57.08000183105469,53.0,53.11000061035156,2895700.0,,,,,
2024-08-21,56.38999938964844,57.11000061035156,54.68000030517578,55.27999877929688,1624900.0,,,,,
2024-08-22,55.59000015258789,57.650001525878906,55.4900016784668,57.09999847412109,1321200.0,,,,,
2024-08-23,59.16999816894531,59.18000030517578,55.77999877929688,55.9900016784668,1973400.0,,,,,
2024-08-26,56.40999984741211,58.75,56.14500045776367,58.720001220703125,1852000.0,,,,,
2024-08-27,57.47999954223633,57.75,55.06999969482422,55.290000915527344,1100300.0,,,,,
2024-08-28,56.56999969482422,57.77000045776367,55.68999862670898,57.400001525878906,1205900.0,,,,,
2024-08-29,56.52999877929688,58.0099983215332,55.869998931884766,56.810001373291016,1264400.0,,,,,
2024-08-30,57.61000061035156,57.790000915527344,56.5359992980957,57.09000015258789,1674600.0,,,,,
2024-09-03,53.0099983215332,57.095001220703125,52.900001525878906,57.0,1881000.0,,,,,
2024-09-04,55.43000030517578,56.0099983215332,52.5099983215332,52.59999847412109,1534500.0,,,,,
2024-09-05,55.08000183105469,55.880001068115234,54.11000061035156,55.40999984741211,744700.0,,,,,
2024-09-06,52.11000061035156,55.0,51.685001373291016,55.0,1258700.0,,,,,
2024-09-09,51.20000076293945,52.400001525878906,50.595001220703125,52.11000061035156,1301000.0,,,,,
2024-09-10,51.09999847412109,51.77000045776367,50.290000915527344,51.08000183105469,654400.0,,,,,
2024-09-11,53.95000076293945,54.02000045776367,50.84000015258789,51.25,855700.0,,,,,
2024-09-12,54.25,55.16999816894531,53.42499923706055,54.13999938964844,1230800.0,,,,,
2024-09-13,55.77999877929688,56.619998931884766,54.68000030517578,54.720001220703125,965200.0,,,,,
2024-09-16,56.59000015258789,56.83000183105469,54.400001525878906,55.11000061035156,1490700.0,,,,,
2024-09-17,58.369998931884766,58.52000045776367,56.84000015258789,57.0,1668400.0,,,,,
2024-09-18,58.27999877929688,59.93000030517578,57.81999969482422,58.58000183105469,1341800.0,,,,,
2024-09-19,61.13999938964844,62.209999084472656,58.97999954223633,60.02999877929688,2657200.0,,,,,
2024-09-20,61.34999847412109,61.45000076293945,59.75,61.0,1582900.0,,,,,
2024-09-23,61.22999954223633,62.150001525878906,60.39500045776367,61.21500015258789,1171100.0,,,,,
2024-09-24,60.790000915527344,62.08000183105469,59.81499862670898,61.58000183105469,2399900.0,,,,,
2024-09-25,60.95000076293945,61.630001068115234,60.08000183105469,60.59999847412109,1505700.0,,,,,
2024-09-26,64.73999786376953,65.23999786376953,62.31999969482422,62.41999816894531,2515600.0,,,,,
2024-09-27,64.52999877929688,65.51599884033203,63.52999877929688,65.0199966430664,2313500.0,,,,,
2024-09-30,63.380001068115234,64.12999725341797,62.34000015258789,63.900001525878906,1171500.0,,,,,
2024-10-01,61.4900016784668,64.12999725341797,60.84000015258789,63.560001373291016,1426700.0,,,,,
2024-10-02,65.0,65.01000213623047,61.5,61.5,1150100.0,,,,,
2024-10-03,66.16000366210938,66.22000122070312,63.720001220703125,63.880001068115234,1406700.0,,,,,
2024-10-04,68.80000305175781,68.80999755859375,66.68000030517578,67.9800033569336,2260500.0,,,,,
2024-10-07,67.2699966430664,68.7699966430664,65.76000213623047,67.94000244140625,2142000.0,,,,,
2024-10-08,67.75,68.73999786376953,66.87999725341797,67.26000213623047,1081600.0,,,,,
2024-10-09,67.68000030517578,68.17500305175781,66.83999633789062,67.5,1071700.0,,,,,
2024-10-10,67.0999984741211,67.91999816894531,66.47000122070312,67.11000061035156,1199900.0,,,,,
2024-10-11,68.23999786376953,68.6500015258789,66.8499984741211,66.8499984741211,1282400.0,,,,,
2024-10-14,69.2300033569336,69.4000015258789,67.87999725341797,68.68000030517578,1272100.0,,,,,
2024-10-15,66.58000183105469,70.08999633789062,66.30000305175781,69.4000015258789,1667300.0,,,,,
2024-10-16,68.77999877929688,69.16000366210938,66.79000091552734,67.43000030517578,1602700.0,,,,,
2024-10-17,69.62000274658203,71.06999969482422,69.13999938964844,69.87000274658203,2153200.0,,,,,
2024-10-18,66.2300033569336,69.95999908447266,66.08999633789062,69.66000366210938,1532900.0,,,,,
2024-10-21,65.55999755859375,65.81800079345703,63.459999084472656,65.11000061035156,1742400.0,,,,,
2024-10-22,66.54000091552734,67.72000122070312,65.19999694824219,65.9000015258789,1482700.0,,,,,
2024-10-23,65.66000366210938,67.54000091552734,65.05500030517578,65.97000122070312,1427600.0,,,,,
2024-10-24,64.63999938964844,66.20500183105469,64.2300033569336,66.13999938964844,985000.0,,,,,
2024-10-25,64.37000274658203,65.08000183105469,63.70000076293945,65.08000183105469,830300.0,,,,,
2024-10-28,64.95999908447266,65.69999694824219,64.45999908447266,64.94000244140625,772500.0,,,,,
2024-10-29,65.76000213623047,66.58999633789062,64.87000274658203,65.1500015258789,1001100.0,,,,,
2024-10-30,65.3499984741211,66.27999877929688,64.62000274658203,64.63999938964844,1015300.0,,,,,
2024-10-31,63.869998931884766,65.08999633789062,62.77999877929688,65.08999633789062,1256400.0,,,,,
2024-11-01,65.3499984741211,65.69000244140625,62.380001068115234,63.13999938964844,1452000.0,,,,,
2024-11-04,64.16999816894531,65.63500213623047,64.12999725341797,65.05999755859375,1257800.0,,,,,
2024-11-05,66.18000030517578,66.63999938964844,64.5999984741211,64.93000030517578,1669600.0,,,,,
2024-11-06,71.97000122070312,72.7699966430664,67.9000015258789,67.97000122070312,4198700.0,,,,,
2024-11-07,73.63999938964844,73.9000015258789,72.06999969482422,73.06999969482422,2900900.0,,,,,
2024-11-08,83.8499984741211,88.0,81.02999877929688,86.5,7369000.0,,,,,
2024-11-11,86.72000122070312,89.69999694824219,84.86000061035156,85.01000213623047,3190700.0,,,,,
2024-11-12,86.6500015258789,88.69000244140625,85.87000274658203,86.04000091552734,2124800.0,,,,,
2024-11-13,88.05999755859375,88.52999877929688,86.50499725341797,87.16000366210938,2024800.0,,,,,
2024-11-14,85.12999725341797,88.8499984741211,84.98999786376953,88.12000274658203,1736900.0,,,,,
2024-11-15,81.44999694824219,84.44999694824219,79.94000244140625,83.5999984741211,1784500.0,,,,,
2024-11-18,80.54000091552734,82.0250015258789,80.01000213623047,81.94999694824219,1340600.0,,,,,
2024-11-19,82.4800033569336,82.97000122070312,79.0,79.68000030517578,1278100.0,,,,,
2024-11-20,82.47000122070312,83.12000274658203,80.22000122070312,81.6500015258789,1586800.0,,,,,
2024-11-21,85.61000061035156,90.51000213623048,84.72000122070312,86.31999969482422,3656400.0,,,,,
2024-11-22,89.08999633789062,89.63999938964844,85.22000122070312,85.81999969482422,2309900.0,,,,,
2024-11-25,87.19999694824219,91.20999908447266,86.95500183105469,89.61000061035156,3294600.0,,,,,
2024-11-26,86.9800033569336,88.94000244140625,86.5199966430664,87.58999633789062,1144400.0,,,,,
2024-11-27,83.7699966430664,87.0,82.61000061035156,86.12999725341797,1478000.0,,,,,
2024-11-29,86.97000122070312,87.2300033569336,83.91000366210938,84.5,975200.0,,,,,
2024-12-02,86.37000274658203,88.33499908447266,86.13999938964844,87.19000244140625,1007000.0,,,,,
2024-12-03,88.69999694824219,89.91999816894531,86.23999786376953,86.95999908447266,1421500.0,,,,,
2024-12-04,94.9000015258789,95.91999816894533,89.75499725341797,90.0,3231500.0,,,,,
2024-12-05,92.63999938964844,95.3000030517578,92.27999877929688,94.08000183105467,1608900.0,,,,,
2024-12-06,92.83999633789062,94.22000122070312,91.5500030517578,93.20999908447266,1483200.0,,,,,
2024-12-09,89.80000305175781,93.37999725341795,88.80000305175781,93.37999725341795,1145900.0,,,,,
