Date,Close,High,Low,Open,Volume,"('Close', 'OKTA')","('High', 'OKTA')","('Low', 'OKTA')","('Open', 'OKTA')","('Volume', 'OKTA')"
2024-08-19,97.93000030517578,97.93000030517578,95.55999755859376,96.95500183105467,1100100.0,,,,,
2024-08-20,97.61000061035156,99.12000274658205,96.87999725341795,97.93000030517578,987500.0,,,,,
2024-08-21,97.93000030517578,98.62000274658205,97.37999725341795,98.48999786376952,845000.0,,,,,
2024-08-22,97.11000061035156,99.63999938964844,96.80999755859376,98.9000015258789,1447100.0,,,,,
2024-08-23,99.01000213623048,99.5,97.30500030517578,98.0,1039300.0,,,,,
2024-08-26,97.79000091552734,99.91000366210938,97.11000061035156,99.27999877929688,1652800.0,,,,,
2024-08-27,96.9800033569336,97.77999877929688,96.33000183105467,97.20999908447266,1838000.0,,,,,
2024-08-28,96.54000091552734,98.26000213623048,95.36000061035156,96.88999938964844,4047500.0,,,,,
2024-08-29,79.51000213623047,83.875,77.63999938964844,83.01000213623047,14467000.0,,,,,
2024-08-30,78.7300033569336,80.81999969482422,78.05000305175781,80.05999755859375,4434200.0,,,,,
2024-09-03,76.04000091552734,80.23999786376953,75.80999755859375,78.58000183105469,3410800.0,,,,,
2024-09-04,75.26000213623047,76.9260025024414,74.30000305175781,74.94999694824219,2407600.0,,,,,
2024-09-05,74.70999908447266,75.69000244140625,74.11499786376953,74.91999816894531,2228700.0,,,,,
2024-09-06,72.44999694824219,75.33999633789062,72.12000274658203,74.98999786376953,2462900.0,,,,,
2024-09-09,71.2699966430664,73.13999938964844,71.18000030517578,72.69000244140625,3301100.0,,,,,
2024-09-10,71.0,71.69999694824219,70.55999755859375,71.5999984741211,2880700.0,,,,,
2024-09-11,73.33999633789062,73.80999755859375,70.80999755859375,70.88999938964844,2386800.0,,,,,
2024-09-12,73.5,74.29000091552734,73.06999969482422,73.52999877929688,2156200.0,,,,,
2024-09-13,74.05999755859375,75.08999633789062,73.58000183105469,73.75,1496000.0,,,,,
2024-09-16,74.02999877929688,74.9280014038086,73.47000122070312,74.01000213623047,1633400.0,,,,,
2024-09-17,74.20999908447266,74.94000244140625,73.80999755859375,74.80999755859375,2555900.0,,,,,
2024-09-18,73.88999938964844,74.5999984741211,73.44000244140625,74.25,1824400.0,,,,,
2024-09-19,75.0199966430664,76.1449966430664,74.81999969482422,75.61000061035156,1940100.0,,,,,
2024-09-20,75.75,75.80999755859375,74.31999969482422,74.87000274658203,3813000.0,,,,,
2024-09-23,76.18000030517578,76.58999633789062,75.58000183105469,76.06999969482422,2299100.0,,,,,
2024-09-24,75.83000183105469,76.53500366210938,75.36000061035156,76.0199966430664,1284300.0,,,,,
2024-09-25,74.86000061035156,75.68000030517578,74.52999877929688,74.86000061035156,1899300.0,,,,,
2024-09-26,74.29000091552734,75.69000244140625,73.52999877929688,75.54000091552734,2114900.0,,,,,
2024-09-27,73.98999786376953,75.18000030517578,73.77999877929688,74.81999969482422,1796800.0,,,,,
2024-09-30,74.33999633789062,74.49299621582031,73.6500015258789,73.83999633789062,1846100.0,,,,,
2024-10-01,72.58000183105469,74.69999694824219,72.47000122070312,74.62000274658203,1516600.0,,,,,
2024-10-02,72.38999938964844,73.20999908447266,72.2699966430664,72.62000274658203,1701400.0,,,,,
2024-10-03,72.08999633789062,72.62000274658203,71.62999725341797,71.91999816894531,1354500.0,,,,,
2024-10-04,72.30999755859375,73.29000091552734,71.75499725341797,73.29000091552734,1494200.0,,,,,
2024-10-07,71.80999755859375,72.62999725341797,71.47000122070312,72.30999755859375,1368400.0,,,,,
2024-10-08,73.22000122070312,73.30999755859375,71.91999816894531,71.91999816894531,1148800.0,,,,,
2024-10-09,76.5199966430664,76.61000061035156,73.32599639892578,73.44999694824219,2363800.0,,,,,
2024-10-10,77.93000030517578,78.4800033569336,76.51000213623047,76.52999877929688,1938400.0,,,,,
2024-10-11,77.33999633789062,78.58000183105469,77.12999725341797,77.87000274658203,1960700.0,,,,,
2024-10-14,77.97000122070312,78.20999908447266,77.12999725341797,77.70500183105469,1341400.0,,,,,
2024-10-15,78.6500015258789,79.47000122070312,77.9000015258789,77.97000122070312,1976400.0,,,,,
2024-10-16,75.72000122070312,78.90499877929688,75.36000061035156,78.6500015258789,4049900.0,,,,,
2024-10-17,74.44999694824219,76.07499694824219,74.37999725341797,75.55999755859375,3404600.0,,,,,
2024-10-18,74.81999969482422,75.08000183105469,74.0199966430664,74.51000213623047,2044100.0,,,,,
2024-10-21,74.04000091552734,75.80000305175781,73.93000030517578,74.63999938964844,1322200.0,,,,,
2024-10-22,74.02999877929688,74.32499694824219,73.5999984741211,73.76000213623047,1070600.0,,,,,
2024-10-23,72.16000366210938,74.36000061035156,72.11000061035156,74.0,2498800.0,,,,,
2024-10-24,72.1500015258789,72.83999633789062,71.94000244140625,72.5,1860900.0,,,,,
2024-10-25,72.23999786376953,73.11000061035156,71.9000015258789,72.23999786376953,1556400.0,,,,,
2024-10-28,73.25,73.45999908447266,72.6500015258789,72.87000274658203,1476600.0,,,,,
2024-10-29,73.80999755859375,73.94999694824219,72.4000015258789,73.2699966430664,1170300.0,,,,,
2024-10-30,72.4000015258789,74.55999755859375,72.30999755859375,73.7699966430664,1161400.0,,,,,
2024-10-31,71.88999938964844,72.60600280761719,71.4800033569336,72.4800033569336,1647400.0,,,,,
2024-11-01,73.2300033569336,73.52999877929688,71.7699966430664,72.02999877929688,1306500.0,,,,,
2024-11-04,73.23999786376953,73.68000030517578,70.91999816894531,71.5,2389700.0,,,,,
2024-11-05,74.06999969482422,74.41999816894531,72.41000366210938,73.11000061035156,1471100.0,,,,,
2024-11-06,76.61000061035156,76.72000122070312,75.44999694824219,75.75,2485000.0,,,,,
2024-11-07,77.18000030517578,77.66999816894531,76.41000366210938,76.68000030517578,1487100.0,,,,,
2024-11-08,76.75,76.95999908447266,75.83000183105469,76.76000213623047,1060600.0,,,,,
2024-11-11,78.44999694824219,78.61000061035156,76.92500305175781,77.01000213623047,1467100.0,,,,,
2024-11-12,78.22000122070312,79.08000183105469,76.9000015258789,77.0,1397200.0,,,,,
2024-11-13,78.41999816894531,80.70999908447266,78.03600311279297,78.05999755859375,2213700.0,,,,,
2024-11-14,76.93000030517578,78.73300170898438,76.41999816894531,78.30000305175781,2154100.0,,,,,
2024-11-15,73.66000366210938,76.48999786376953,73.11000061035156,76.45999908447266,1949300.0,,,,,
2024-11-18,72.87999725341797,73.91999816894531,72.0999984741211,73.66999816894531,2105600.0,,,,,
2024-11-19,74.51000213623047,74.6500015258789,71.83999633789062,72.11000061035156,2239500.0,,,,,
2024-11-20,73.69000244140625,74.86000061035156,72.87999725341797,74.58000183105469,2087400.0,,,,,
2024-11-21,75.44999694824219,77.26000213623047,74.16000366210938,74.16000366210938,6452900.0,,,,,
2024-11-22,76.56999969482422,78.62000274658203,75.31500244140625,77.12999725341797,4535100.0,,,,,
2024-11-25,76.5,78.91999816894531,76.125,77.62000274658203,3238700.0,,,,,
2024-11-26,76.83000183105469,77.2300033569336,75.25,76.37000274658203,2875500.0,,,,,
2024-11-27,76.41999816894531,77.05000305175781,74.80999755859375,76.51000213623047,1855200.0,,,,,
2024-11-29,77.55999755859375,77.79399871826172,76.0250015258789,76.29000091552734,2132600.0,,,,,
2024-12-02,80.8499984741211,81.44000244140625,79.27100372314453,80.0,4462200.0,,,,,
2024-12-03,81.70999908447266,81.87999725341797,79.58000183105469,81.2300033569336,9106500.0,,,,,
2024-12-04,86.11000061035156,91.43000030517578,82.79000091552734,91.0,21083600.0,,,,,
2024-12-05,83.51499938964844,89.80000305175781,83.33499908447266,87.26499938964844,6834100.0,,,,,
2024-12-06,84.79000091552734,85.33999633789062,82.69000244140625,83.87000274658203,5295400.0,,,,,
2024-12-09,83.19999694824219,85.38999938964844,82.45999908447266,85.05000305175781,3359800.0,,,,,
2024-12-10,82.77999877929688,84.08000183105469,81.75,83.4000015258789,3322400.0,,,,,
2024-12-11,85.0,85.77999877929688,82.80899810791016,83.76000213623047,3679700.0,,,,,
2024-12-12,83.91000366210938,84.70500183105469,83.23999786376953,84.08999633789062,2615500.0,,,,,
2024-12-13,81.98999786376953,84.11000061035156,81.93000030517578,83.98999786376953,1879500.0,,,,,
2024-12-16,84.76000213623047,85.31999969482422,83.51000213623047,84.01000213623047,4096700.0,,,,,
2024-12-17,85.41999816894531,85.87999725341797,83.44000244140625,84.76000213623047,4703400.0,,,,,
2024-12-18,81.41000366210938,87.05999755859375,80.73999786376953,85.18499755859375,3984900.0,,,,,
2024-12-19,81.69000244140625,84.27999877929688,80.86000061035156,83.83000183105469,3269500.0,,,,,
2024-12-20,83.27999877929688,83.55999755859375,80.15499877929688,80.66999816894531,4814900.0,,,,,
2024-12-23,83.5999984741211,83.63999938964844,81.86000061035156,83.24500274658203,3216300.0,,,,,
2024-12-24,83.19000244140625,84.12999725341797,82.87999725341797,83.63999938964844,1697500.0,,,,,
2024-12-26,83.0199966430664,83.38800048828125,82.48999786376953,82.88999938964844,2514700.0,,,,,
2024-12-27,81.63999938964844,82.48500061035156,79.87000274658203,82.33000183105469,3348600.0,,,,,
2024-12-30,79.63999938964844,80.91000366210938,79.4000015258789,80.5,2698900.0,,,,,
2024-12-31,78.80000305175781,80.44000244140625,78.44000244140625,80.4000015258789,2674200.0,,,,,
2025-01-02,78.83000183105469,80.40899658203125,78.44000244140625,80.0,1922000.0,,,,,
2025-01-03,80.76000213623047,80.83999633789062,79.01399993896484,79.3499984741211,2235900.0,,,,,
2025-01-06,84.37999725341797,85.9000015258789,81.19000244140625,81.19000244140625,2932700.0,,,,,
2025-01-07,84.66000366210938,86.79000091552734,83.41999816894531,84.37999725341797,4691700.0,,,,,
2025-01-08,85.45999908447266,85.5999984741211,82.97000122070312,84.0,2341300.0,,,,,
2025-01-10,84.37000274658203,85.13999938964844,82.83999633789062,84.08999633789062,3785100.0,,,,,
2025-01-13,83.48999786376953,83.69999694824219,81.36000061035156,82.98999786376953,2197500.0,,,,,
2025-01-14,83.06999969482422,84.68000030517578,82.66000366210938,83.48999786376953,1931000.0,,,,,
2025-01-15,84.19999694824219,85.30000305175781,83.44999694824219,84.62999725341797,1816800.0,,,,,
2025-01-16,85.66999816894531,86.16999816894531,83.72599792480469,84.4800033569336,2744100.0,,,,,
2025-01-17,87.29000091552734,87.48999786376953,85.89700317382812,87.37999725341797,3366500.0,,,,,
2025-01-21,89.4000015258789,89.69999694824219,87.86000061035156,88.44000244140625,2700100.0,,,,,
2025-01-22,88.62000274658203,90.12999725341795,88.29000091552734,89.58000183105469,1574500.0,,,,,
2025-01-23,88.06999969482422,88.38500213623047,86.25,88.30999755859375,1914000.0,,,,,
2025-01-24,88.86000061035156,91.0749969482422,87.98999786376953,88.5,2097200.0,,,,,
2025-01-27,90.9000015258789,91.16000366210938,86.44999694824219,87.0999984741211,2791700.0,,,,,
2025-01-28,94.93000030517578,96.0250015258789,90.7300033569336,91.5,4553600.0,,,,,
2025-01-29,94.0,94.47000122070312,92.5500030517578,94.05999755859376,2029000.0,,,,,
2025-01-30,93.76000213623048,95.9800033569336,93.66999816894533,94.37999725341795,2282800.0,,,,,
2025-01-31,94.22000122070312,95.23999786376952,93.7300033569336,94.62000274658205,2712300.0,,,,,
2025-02-03,93.23999786376952,94.53600311279295,91.9000015258789,92.5,1990900.0,,,,,
2025-02-04,94.41000366210938,94.4499969482422,91.5999984741211,91.70999908447266,2001000.0,,,,,
2025-02-05,97.4499969482422,98.41000366210938,94.38999938964844,94.5,2438500.0,,,,,
2025-02-06,97.47000122070312,97.9000015258789,95.91999816894533,97.72000122070312,2406100.0,,,,,
2025-02-07,97.0,98.81999969482422,96.87999725341795,98.5,1974500.0,,,,,
2025-02-10,97.66000366210938,98.0,95.13999938964844,97.8000030517578,1893500.0,,,,,
2025-02-11,95.77999877929688,99.41999816894533,95.66999816894533,97.58999633789062,1694000.0,,,,,
2025-02-12,98.26000213623048,99.0999984741211,94.5009994506836,94.66000366210938,2101500.0,,,,,
2025-02-13,100.26000213623048,100.5999984741211,97.58999633789062,98.8000030517578,2763800.0,,,,,
2025-02-14,96.29000091552734,100.3000030517578,96.0999984741211,100.26499938964844,2956300.0,,,,,
2025-02-18,97.04000091552734,97.0999984741211,95.11000061035156,96.69000244140624,2544500.0,,,,,
2025-02-19,96.9800033569336,98.0,95.58000183105467,96.88999938964844,1537200.0,,,,,
2025-02-20,95.19000244140624,97.125,93.7300033569336,96.9499969482422,1498800.0,,,,,
2025-02-21,92.75,96.04000091552734,92.0,95.56500244140624,2619700.0,,,,,
2025-02-24,90.87999725341795,93.45999908447266,88.8499984741211,93.26000213623048,2853700.0,,,,,
2025-02-25,89.33999633789062,90.4000015258789,87.37999725341797,90.20999908447266,2023800.0,,,,,
2025-02-26,89.58000183105469,91.08499908447266,88.94300079345703,89.58999633789062,1238600.0,,,,,
2025-02-27,89.19000244140625,91.88999938964844,88.87999725341797,89.9000015258789,2523000.0,,,,,
2025-02-28,90.48999786376952,90.61000061035156,88.43000030517578,89.06999969482422,3964000.0,,,,,
2025-03-03,87.16000366210938,92.76000213623048,86.87999725341797,91.80999755859376,7462900.0,,,,,
2025-03-04,108.30999755859376,108.5999984741211,97.5999984741211,100.05500030517578,17352100.0,,,,,
2025-03-05,116.30999755859376,116.75,107.3759994506836,108.63999938964844,10439700.0,,,,,
2025-03-06,111.22000122070312,116.95999908447266,111.12000274658205,114.36000061035156,6022300.0,,,,,
2025-03-07,112.44000244140624,114.62999725341795,107.66999816894533,110.5199966430664,4498000.0,,,,,
2025-03-10,105.19000244140624,111.06999969482422,104.91999816894533,111.01000213623048,5835600.0,,,,,
2025-03-11,107.0,109.31999969482422,104.9499969482422,105.5,2995300.0,,,,,
2025-03-12,108.77999877929688,110.81999969482422,107.04199981689452,109.2300033569336,2399700.0,,,,,
2025-03-13,106.62999725341795,109.47000122070312,105.45999908447266,107.8499984741211,3482500.0,,,,,
2025-03-14,112.5500030517578,113.76000213623048,108.5199966430664,109.13999938964844,4437900.0,,,,,
2025-03-17,115.63999938964844,116.80999755859376,112.5999984741211,112.87999725341795,3969500.0,,,,,
2025-03-18,112.91999816894533,115.37000274658205,112.16999816894533,114.83000183105467,2043400.0,,,,,
2025-03-19,114.08000183105467,115.44000244140624,112.26000213623048,113.38999938964844,3762000.0,,,,,
2025-03-20,112.8000030517578,114.9499969482422,111.63999938964844,112.29000091552734,2327600.0,,,,,
2025-03-21,113.73999786376952,115.0199966430664,110.6500015258789,111.73999786376952,3499100.0,,,,,
2025-03-24,116.37999725341795,118.06700134277344,114.6500015258789,115.8000030517578,3688000.0,,,,,
2025-03-25,116.72000122070312,117.8499984741211,115.5,116.4250030517578,3018200.0,,,,,
2025-03-26,114.0199966430664,117.16999816894533,113.05999755859376,116.6999969482422,2338700.0,,,,,
2025-03-27,111.1999969482422,113.70500183105467,110.83000183105467,113.19499969482422,1861900.0,,,,,
2025-03-28,107.98999786376952,112.19000244140624,107.30999755859376,110.0999984741211,2874000.0,,,,,
2025-03-31,105.22000122070312,106.79000091552734,102.91000366210938,106.52999877929688,2761900.0,,,,,
2025-04-01,104.69000244140624,105.94000244140624,103.44499969482422,104.8000030517578,1980100.0,,,,,
2025-04-02,105.37999725341795,106.93000030517578,102.62999725341795,103.0,1673100.0,,,,,
2025-04-03,100.2699966430664,103.63999938964844,97.55999755859376,100.63999938964844,3259400.0,,,,,
2025-04-04,91.93000030517578,97.1500015258789,89.36000061035156,96.66000366210938,7544100.0,,,,,
2025-04-07,91.23999786376952,96.9800033569336,87.93000030517578,88.34500122070312,4690000.0,,,,,
2025-04-08,91.38999938964844,96.7300033569336,90.0999984741211,96.0999984741211,4713400.0,,,,,
2025-04-09,101.7300033569336,102.94000244140624,90.6500015258789,90.6500015258789,4174100.0,,,,,
2025-04-10,101.62999725341795,102.7300033569336,98.0500030517578,100.16999816894533,4264300.0,,,,,
2025-04-11,101.81999969482422,102.1500015258789,98.88800048828124,101.19000244140624,2284500.0,,,,,
2025-04-14,100.87999725341795,104.7699966430664,100.4499969482422,103.11000061035156,2250200.0,,,,,
2025-04-15,100.20999908447266,102.8000030517578,99.78500366210938,101.06999969482422,2319200.0,,,,,
2025-04-16,99.97000122070312,101.66999816894533,98.31999969482422,99.5,2356200.0,,,,,
2025-04-17,97.93000030517578,99.8499984741211,97.25,99.79000091552734,1898500.0,,,,,
2025-04-21,92.45999908447266,97.21399688720705,91.4000015258789,97.04000091552734,2239400.0,,,,,
2025-04-22,94.33000183105467,95.41000366210938,92.87999725341795,93.31999969482422,1787100.0,,,,,
2025-04-23,98.33000183105467,101.30999755859376,97.87000274658205,98.68000030517578,2379700.0,,,,,
2025-04-24,101.54000091552734,102.43000030517578,98.30999755859376,98.30999755859376,1598800.0,,,,,
2025-04-25,103.37999725341795,103.5,100.70999908447266,100.73500061035156,1530100.0,,,,,
2025-04-28,104.79000091552734,105.1999969482422,102.3000030517578,104.0,1979000.0,,,,,
2025-04-29,112.54000091552734,114.12000274658205,109.47599792480467,109.5999984741211,10055600.0,,,,,
2025-04-30,112.16000366210938,112.8499984741211,107.61000061035156,109.48999786376952,25550900.0,,,,,
2025-05-01,111.86000061035156,114.0999984741211,111.36199951171876,113.33999633789062,4044500.0,,,,,
2025-05-02,112.9000015258789,114.40699768066406,111.11000061035156,112.36000061035156,2521800.0,,,,,
2025-05-05,115.70999908447266,116.5,113.0199966430664,113.16000366210938,3120400.0,,,,,
2025-05-06,117.06999969482422,118.13999938964844,113.11000061035156,113.51000213623048,2775200.0,,,,,
2025-05-07,118.02999877929688,118.53500366210938,114.8499984741211,117.0,2116700.0,,,,,
2025-05-08,120.75,121.08000183105467,117.1500015258789,118.75499725341795,3249500.0,,,,,
2025-05-09,119.4499969482422,121.93000030517578,118.77999877929688,121.0,1933300.0,,,,,
2025-05-12,124.16999816894533,124.1999969482422,119.02999877929688,122.58999633789062,2409900.0,,,,,
2025-05-13,124.0500030517578,124.88999938964844,122.0199966430664,124.26000213623048,2901200.0,,,,,
2025-05-14,123.33999633789062,125.33999633789062,122.44000244140624,124.12000274658205,1873100.0,,,,,
2025-05-15,124.38999938964844,125.4800033569336,121.68000030517578,123.2300033569336,2179200.0,,,,,
2025-05-16,127.3000030517578,127.56700134277344,125.0,125.26000213623048,3029100.0,,,,,
2025-05-19,126.44000244140624,127.4010009765625,124.4499969482422,125.0,1855200.0,,,,,
2025-05-20,125.54000091552734,126.2699966430664,124.70999908447266,125.7300033569336,1785200.0,,,,,
2025-05-21,122.05999755859376,124.1050033569336,121.01000213623048,123.80999755859376,3294700.0,,,,,
2025-05-22,123.91000366210938,124.98999786376952,122.06500244140624,122.68000030517578,2269500.0,,,,,
2025-05-23,123.72000122070312,124.77999877929688,121.9749984741211,122.4800033569336,1929200.0,,,,,
2025-05-27,125.5,127.52200317382812,124.20999908447266,126.01000213623048,10193100.0,,,,,
2025-05-28,105.2249984741211,112.08000183105467,105.22000122070312,109.1500015258789,28705400.0,,,,,
2025-05-29,106.62999725341795,107.83999633789062,103.45999908447266,106.51000213623048,9721000.0,,,,,
2025-05-30,103.16999816894533,107.36000061035156,102.1500015258789,106.5500030517578,7718400.0,,,,,
2025-06-02,104.7300033569336,105.26000213623048,102.1500015258789,103.08999633789062,4101200.0,,,,,
2025-06-03,103.58000183105467,105.11799621582033,103.12000274658205,105.0,3578500.0,,,,,
2025-06-04,105.5999984741211,106.62000274658205,103.04000091552734,103.43499755859376,3854100.0,,,,,
2025-06-05,104.18000030517578,106.58999633789062,103.697998046875,106.06999969482422,2680300.0,,,,,
2025-06-06,105.08000183105467,105.5250015258789,104.04000091552734,105.38999938964844,2476800.0,,,,,
2025-06-09,101.1999969482422,105.4499969482422,101.0999984741211,105.4499969482422,6071200.0,,,,,
2025-06-10,100.77999877929688,102.27999877929688,99.72000122070312,101.68000030517578,5230900.0,,,,,
2025-06-11,100.44000244140624,102.25,100.26000213623048,100.8000030517578,2838000.0,,,,,
2025-06-12,100.18000030517578,101.04000091552734,99.56999969482422,100.12999725341795,2605600.0,,,,,
2025-06-13,97.4800033569336,99.62000274658205,97.31999969482422,98.5199966430664,2240900.0,,,,,
2025-06-16,99.27999877929688,99.88099670410156,98.11000061035156,98.37000274658205,2898400.0,,,,,
2025-06-17,98.66999816894533,99.9499969482422,97.9499969482422,98.62000274658205,2465900.0,,,,,
2025-06-18,99.0,99.6999969482422,97.77999877929688,99.23999786376952,2466000.0,,,,,
2025-06-20,99.41999816894533,101.3249969482422,98.86000061035156,99.08999633789062,5151400.0,,,,,
2025-06-23,98.66000366210938,100.06999969482422,96.7480010986328,98.8000030517578,3532600.0,,,,,
2025-06-24,98.52999877929688,100.4800033569336,98.3499984741211,99.55999755859376,3063000.0,,,,,
2025-06-25,98.20999908447266,99.98200225830078,97.7699966430664,99.0,2267100.0,,,,,
2025-06-26,98.12999725341795,98.6999969482422,95.4800033569336,98.33999633789062,3963400.0,,,,,
2025-06-27,98.43000030517578,99.79000091552734,97.73600006103516,98.33000183105467,3471700.0,,,,,
2025-06-30,99.97000122070312,100.5999984741211,98.4499969482422,99.1999969482422,2858200.0,,,,,
2025-07-01,98.5500030517578,99.88999938964844,96.5199966430664,99.88999938964844,3006400.0,,,,,
2025-07-02,98.13999938964844,98.76000213623048,97.16999816894533,98.29000091552734,2249900.0,,,,,
2025-07-03,99.11000061035156,99.76200103759766,98.41999816894533,98.47000122070312,1765300.0,,,,,
2025-07-07,97.4000015258789,98.84600067138672,96.79000091552734,97.58000183105467,2190300.0,,,,,
2025-07-08,97.52999877929688,98.1999969482422,96.58000183105467,97.9499969482422,2520100.0,,,,,
2025-07-09,99.1500015258789,99.87999725341795,97.18000030517578,97.8499984741211,3314200.0,,,,,
2025-07-10,94.41000366210938,98.9229965209961,94.1500015258789,98.75,4141600.0,,,,,
2025-07-11,91.55999755859376,94.61000061035156,91.4000015258789,94.2300033569336,3073000.0,,,,,
2025-07-14,91.97000122070312,92.52999877929688,90.72000122070312,91.52999877929688,3086100.0,,,,,
2025-07-15,91.0999984741211,92.86000061035156,91.01000213623048,92.5,3249900.0,,,,,
2025-07-16,91.06999969482422,91.54000091552734,89.77999877929688,91.4800033569336,2155100.0,,,,,
2025-07-17,92.0999984741211,93.06500244140624,91.34500122070312,91.43000030517578,2567000.0,,,,,
2025-07-18,95.43000030517578,95.875,92.3000030517578,93.0,4368800.0,,,,,
2025-07-21,95.86000061035156,96.08000183105467,93.9000015258789,95.5,3215200.0,,,,,
