Date,Close,High,Low,Open,Volume,"('Close', 'LIDR')","('High', 'LIDR')","('Low', 'LIDR')","('Open', 'LIDR')","('Volume', 'LIDR')"
2024-10-07,1.2899999618530271,1.2899999618530271,1.1799999475479126,1.190000057220459,267100.0,,,,,
2024-10-08,1.2400000095367432,1.309999942779541,1.190000057220459,1.309999942779541,133500.0,,,,,
2024-10-09,1.2599999904632568,1.2829999923706057,1.2300000190734863,1.2400000095367432,70100.0,,,,,
2024-10-10,1.2799999713897705,1.2999999523162842,1.2100000381469729,1.2599999904632568,109000.0,,,,,
2024-10-11,1.2400000095367432,1.2999999523162842,1.2200000286102295,1.2999999523162842,133500.0,,,,,
2024-10-14,1.2300000190734863,1.25,1.2000000476837158,1.2100000381469729,53400.0,,,,,
2024-10-15,1.159999966621399,1.2400000095367432,1.100000023841858,1.2000000476837158,138600.0,,,,,
2024-10-16,1.1699999570846558,1.1799999475479126,1.149999976158142,1.149999976158142,43500.0,,,,,
2024-10-17,1.159999966621399,1.2000000476837158,1.149999976158142,1.159999966621399,82200.0,,,,,
2024-10-18,1.2000000476837158,1.2000000476837158,1.1200000047683716,1.149999976158142,89100.0,,,,,
2024-10-21,1.1799999475479126,1.2000000476837158,1.149999976158142,1.1799999475479126,66800.0,,,,,
2024-10-22,1.1699999570846558,1.2000000476837158,1.159999966621399,1.159999966621399,36100.0,,,,,
2024-10-23,1.149999976158142,1.1799999475479126,1.149999976158142,1.149999976158142,77700.0,,,,,
2024-10-24,1.1699999570846558,1.2100000381469729,1.1399999856948853,1.159999966621399,200000.0,,,,,
2024-10-25,1.1799999475479126,1.2100000381469729,1.149999976158142,1.149999976158142,69500.0,,,,,
2024-10-28,1.2000000476837158,1.2100000381469729,1.149999976158142,1.159999966621399,168400.0,,,,,
2024-10-29,1.1749999523162842,1.2000000476837158,1.149999976158142,1.149999976158142,66700.0,,,,,
2024-10-30,1.1299999952316284,1.190000057220459,1.1200000047683716,1.149999976158142,85100.0,,,,,
2024-10-31,1.0700000524520874,1.1200000047683716,1.0299999713897705,1.1200000047683716,150900.0,,,,,
2024-11-01,1.0800000429153442,1.1080000400543213,1.0499999523162842,1.0499999523162842,47900.0,,,,,
2024-11-04,1.059999942779541,1.1200000047683716,1.0509999990463257,1.0700000524520874,35200.0,,,,,
2024-11-05,1.1399999856948853,1.1640000343322754,1.0499999523162842,1.0499999523162842,69900.0,,,,,
2024-11-06,1.100000023841858,1.149999976158142,1.0800000429153442,1.1299999952316284,91900.0,,,,,
2024-11-07,1.100000023841858,1.128999948501587,1.0829999446868896,1.090000033378601,75000.0,,,,,
2024-11-08,1.0700000524520874,1.11899995803833,1.0499999523162842,1.1100000143051147,157800.0,,,,,
2024-11-11,1.149999976158142,1.190000057220459,1.0420000553131104,1.0499999523162842,228900.0,,,,,
2024-11-12,1.2100000381469729,1.25,1.1100000143051147,1.1699999570846558,353600.0,,,,,
2024-11-13,1.1299999952316284,1.2000000476837158,0.959999978542328,1.149999976158142,257800.0,,,,,
2024-11-14,1.0700000524520874,1.1200000047683716,1.0700000524520874,1.0700000524520874,73500.0,,,,,
2024-11-15,1.0,1.090000033378601,1.0,1.059999942779541,113800.0,,,,,
2024-11-18,0.949999988079071,1.0490000247955322,0.7799999713897705,1.0099999904632568,311400.0,,,,,
2024-11-19,0.9509999752044678,0.959999978542328,0.8799999952316284,0.9200000166893004,96400.0,,,,,
2024-11-20,0.9200000166893004,0.949999988079071,0.8999999761581421,0.9200000166893004,89300.0,,,,,
2024-11-21,0.9200000166893004,0.9399999976158142,0.9010000228881836,0.9200000166893004,80800.0,,,,,
2024-11-22,0.9639999866485596,1.0099999904632568,0.9139999747276306,0.9139999747276306,141200.0,,,,,
2024-11-25,1.090000033378601,1.149999976158142,0.949999988079071,0.9900000095367432,405500.0,,,,,
2024-11-26,1.0700000524520874,1.190000057220459,1.0499999523162842,1.1100000143051147,213000.0,,,,,
2024-11-27,1.0700000524520874,1.090000033378601,1.0399999618530271,1.0399999618530271,52500.0,,,,,
2024-11-29,1.1299999952316284,1.1399999856948853,1.0499999523162842,1.0700000524520874,49900.0,,,,,
2024-12-02,1.0700000524520874,1.1399999856948853,1.059999942779541,1.1299999952316284,103800.0,,,,,
2024-12-03,1.0299999713897705,1.059999942779541,1.0099999904632568,1.059999942779541,46600.0,,,,,
2024-12-04,1.0099999904632568,1.0540000200271606,1.0,1.0399999618530271,63000.0,,,,,
2024-12-05,1.059999942779541,1.090000033378601,0.9800000190734864,0.9900000095367432,159200.0,,,,,
2024-12-06,1.090000033378601,1.100000023841858,1.0399999618530271,1.0499999523162842,91600.0,,,,,
2024-12-09,1.25,1.2999999523162842,1.090000033378601,1.100000023841858,1126400.0,,,,,
2024-12-10,1.1619999408721924,1.25,1.1100000143051147,1.25,230300.0,,,,,
2024-12-11,1.2899999618530271,1.340000033378601,1.149999976158142,1.190000057220459,1482800.0,,,,,
2024-12-12,1.149999976158142,1.2999999523162842,1.1200000047683716,1.2999999523162842,494400.0,,,,,
2024-12-13,1.1150000095367432,1.1799999475479126,1.0700000524520874,1.1399999856948853,340000.0,,,,,
2024-12-16,1.2599999904632568,1.2799999713897705,1.090000033378601,1.1200000047683716,1492700.0,,,,,
2024-12-17,1.2999999523162842,1.6399999856948853,1.2799999713897705,1.3600000143051147,3226400.0,,,,,
2024-12-18,1.100000023841858,1.340000033378601,1.0499999523162842,1.2400000095367432,1127600.0,,,,,
2024-12-19,0.9990000128746032,1.1799999475479126,0.9700000286102296,1.149999976158142,825900.0,,,,,
2024-12-20,1.100000023841858,1.190000057220459,1.0499999523162842,1.0499999523162842,543200.0,,,,,
2024-12-23,1.1299999952316284,1.1799999475479126,1.059999942779541,1.1299999952316284,287300.0,,,,,
2024-12-24,1.1299999952316284,1.1799999475479126,1.090000033378601,1.1200000047683716,249700.0,,,,,
2024-12-26,1.2799999713897705,1.2899999618530271,1.1200000047683716,1.149999976158142,3030700.0,,,,,
2024-12-27,2.039999961853028,2.049999952316284,1.399999976158142,1.7999999523162842,22316600.0,,,,,
2024-12-30,1.690000057220459,1.950000047683716,1.5700000524520874,1.7100000381469729,10232900.0,,,,,
2024-12-31,1.2699999809265137,1.7719999551773071,1.190000057220459,1.7200000286102295,4173700.0,,,,,
2025-01-02,1.7699999809265137,1.840000033378601,1.2999999523162842,1.350000023841858,5448200.0,,,,,
2025-01-03,2.0299999713897705,2.690000057220459,1.8799999952316284,2.0199999809265137,20018800.0,,,,,
2025-01-06,2.3299999237060547,2.5999999046325684,2.0799999237060547,2.1600000858306885,9579400.0,,,,,
2025-01-07,2.990000009536743,4.300000190734863,2.400000095367432,2.470000028610229,48921400.0,,,,,
2025-01-08,2.180000066757202,2.5,1.7999999523162842,2.430000066757202,6668100.0,,,,,
2025-01-10,1.9299999475479128,2.25,1.8600000143051147,2.0799999237060547,2816600.0,,,,,
2025-01-13,1.2999999523162842,1.8849999904632568,1.2999999523162842,1.7999999523162842,3762900.0,,,,,
2025-01-14,1.2400000095367432,1.559999942779541,1.1799999475479126,1.5199999809265137,3721900.0,,,,,
2025-01-15,1.2100000381469729,1.4179999828338623,1.149999976158142,1.2899999618530271,7221100.0,,,,,
2025-01-16,1.2899999618530271,1.399999976158142,1.2300000190734863,1.2899999618530271,3645400.0,,,,,
2025-01-17,1.159999966621399,1.350000023841858,1.1299999952316284,1.2999999523162842,3180400.0,,,,,
2025-01-21,1.0499999523162842,1.2000000476837158,1.0,1.2000000476837158,3617000.0,,,,,
2025-01-22,1.090000033378601,1.2799999713897705,0.9800000190734864,1.0499999523162842,4534100.0,,,,,
2025-01-23,1.0299999713897705,1.0700000524520874,1.0,1.0499999523162842,1779200.0,,,,,
2025-01-24,1.0399999618530271,1.0800000429153442,1.0,1.0399999618530271,1329200.0,,,,,
2025-01-27,0.9570000171661376,1.0499999523162842,0.9359999895095824,0.9900000095367432,1729200.0,,,,,
2025-01-28,0.9800000190734864,1.0,0.9200000166893004,0.959999978542328,699400.0,,,,,
2025-01-29,0.8679999709129333,1.0,0.8600000143051147,1.0,1408700.0,,,,,
2025-01-30,0.9409999847412108,0.968999981880188,0.8640000224113464,0.8700000047683716,1294900.0,,,,,
2025-01-31,0.9240000247955322,0.9850000143051147,0.8709999918937683,0.9380000233650208,1413400.0,,,,,
2025-02-03,0.8989999890327454,0.9070000052452089,0.8220000267028809,0.8949999809265137,830800.0,,,,,
2025-02-04,0.8949999809265137,0.921999990940094,0.8769999742507935,0.921999990940094,486500.0,,,,,
2025-02-05,0.8790000081062317,0.8999999761581421,0.8259999752044678,0.8840000033378601,547100.0,,,,,
2025-02-06,0.9449999928474426,0.9919999837875366,0.8809999823570251,0.9100000262260436,1577600.0,,,,,
2025-02-07,0.8960000276565552,0.9800000190734864,0.8799999952316284,0.9350000023841858,704800.0,,,,,
2025-02-10,0.8650000095367432,0.925000011920929,0.8230000138282776,0.9210000038146972,1068100.0,,,,,
2025-02-11,0.8199999928474426,0.8799999952316284,0.800000011920929,0.8500000238418579,766100.0,,,,,
2025-02-12,0.8299999833106995,0.8399999737739563,0.7839999794960022,0.7929999828338623,483700.0,,,,,
2025-02-13,0.8420000076293945,0.8600000143051147,0.800000011920929,0.824999988079071,527300.0,,,,,
2025-02-14,0.8389999866485596,0.8600000143051147,0.8100000023841858,0.8500000238418579,340300.0,,,,,
2025-02-18,0.8100000023841858,0.8600000143051147,0.7910000085830688,0.8500000238418579,587900.0,,,,,
2025-02-19,0.7900000214576721,0.8370000123977661,0.7609999775886536,0.8299999833106995,758800.0,,,,,
2025-02-20,0.8379999995231628,0.8550000190734863,0.7509999871253967,0.800000011920929,1220700.0,,,,,
2025-02-21,0.7670000195503235,0.8740000128746033,0.7509999871253967,0.8389999866485596,1449500.0,,,,,
2025-02-24,0.7009999752044678,0.7799999713897705,0.6209999918937683,0.7699999809265137,1197600.0,,,,,
2025-02-25,0.6359999775886536,0.6919999718666077,0.6100000143051147,0.675000011920929,766500.0,,,,,
2025-02-26,0.6610000133514404,0.800000011920929,0.6290000081062317,0.6399999856948853,1458500.0,,,,,
2025-02-27,0.6050000190734863,0.6700000166893005,0.574999988079071,0.6579999923706055,598000.0,,,,,
2025-02-28,0.6299999952316284,0.6380000114440918,0.5799999833106995,0.6100000143051147,181200.0,,,,,
2025-03-03,0.5759999752044678,0.6449999809265137,0.5649999976158142,0.6449999809265137,471100.0,,,,,
2025-03-04,0.5799999833106995,0.5899999737739563,0.5120000243186951,0.5580000281333923,502100.0,,,,,
2025-03-05,0.6489999890327454,0.6600000262260437,0.5899999737739563,0.6000000238418579,235500.0,,,,,
2025-03-06,0.6179999709129333,0.6499999761581421,0.6039999723434448,0.6399999856948853,190400.0,,,,,
2025-03-07,0.6060000061988831,0.6299999952316284,0.5569999814033508,0.6200000047683716,240500.0,,,,,
2025-03-10,0.5630000233650208,0.6290000081062317,0.5320000052452087,0.6290000081062317,247700.0,,,,,
2025-03-11,0.5690000057220459,0.5879999995231628,0.5400000214576721,0.5509999990463257,126300.0,,,,,
2025-03-12,0.5690000057220459,0.5839999914169312,0.5299999713897705,0.5509999990463257,247400.0,,,,,
2025-03-13,0.5299999713897705,0.5860000252723694,0.5109999775886536,0.5519999861717224,308000.0,,,,,
2025-03-14,0.5799999833106995,0.5799999833106995,0.5400000214576721,0.5540000200271606,229900.0,,,,,
2025-03-17,0.6399999856948853,0.6949999928474426,0.5799999833106995,0.5799999833106995,724900.0,,,,,
2025-03-18,0.6700000166893005,0.6700000166893005,0.6000000238418579,0.6700000166893005,488700.0,,,,,
2025-03-19,0.6629999876022339,0.7059999704360962,0.6420000195503235,0.6800000071525574,993200.0,,,,,
2025-03-20,0.6899999976158142,0.699999988079071,0.6430000066757202,0.6740000247955322,498800.0,,,,,
2025-03-21,0.6899999976158142,0.7099999785423279,0.6679999828338623,0.6800000071525574,335700.0,,,,,
2025-03-24,0.6880000233650208,0.7200000286102295,0.6700000166893005,0.7200000286102295,228800.0,,,,,
2025-03-25,0.6380000114440918,0.6980000138282776,0.6119999885559082,0.6840000152587891,279400.0,,,,,
2025-03-26,0.6499999761581421,0.6669999957084656,0.6240000128746033,0.6240000128746033,208400.0,,,,,
2025-03-27,0.6639999747276306,0.6769999861717224,0.6349999904632568,0.6669999957084656,222400.0,,,,,
2025-03-28,0.5920000076293945,0.6520000100135803,0.5839999914169312,0.6439999938011169,211700.0,,,,,
2025-03-31,0.5699999928474426,0.6069999933242798,0.5509999990463257,0.5849999785423279,197200.0,,,,,
2025-04-01,0.5799999833106995,0.6000000238418579,0.5580000281333923,0.5600000023841858,145700.0,,,,,
2025-04-02,0.5920000076293945,0.6110000014305115,0.5699999928474426,0.5799999833106995,154500.0,,,,,
2025-04-03,0.5450000166893005,0.578000009059906,0.531000018119812,0.5600000023841858,301100.0,,,,,
2025-04-04,0.5090000033378601,0.5569999814033508,0.4900000095367431,0.5400000214576721,227800.0,,,,,
2025-04-07,0.5350000262260437,0.5640000104904175,0.5,0.5,349500.0,,,,,
2025-04-08,0.5230000019073486,0.5600000023841858,0.5120000243186951,0.5350000262260437,183100.0,,,,,
2025-04-09,0.5799999833106995,0.5920000076293945,0.5099999904632568,0.5199999809265137,232600.0,,,,,
2025-04-10,0.5899999737739563,0.609000027179718,0.5410000085830688,0.5630000233650208,143600.0,,,,,
2025-04-11,0.6309999823570251,0.652999997138977,0.6000000238418579,0.6200000047683716,221800.0,,,,,
2025-04-14,0.6330000162124634,0.6399999856948853,0.6100000143051147,0.6399999856948853,173400.0,,,,,
2025-04-15,0.6589999794960022,0.6700000166893005,0.6110000014305115,0.6299999952316284,89600.0,,,,,
2025-04-16,0.6420000195503235,0.6800000071525574,0.6340000033378601,0.6700000166893005,135600.0,,,,,
2025-04-17,0.6480000019073486,0.6499999761581421,0.6129999756813049,0.6309999823570251,44900.0,,,,,
2025-04-21,0.6439999938011169,0.6499999761581421,0.6100000143051147,0.6499999761581421,71300.0,,,,,
2025-04-22,0.6589999794960022,0.6740000247955322,0.6320000290870667,0.6320000290870667,69000.0,,,,,
2025-04-23,0.6899999976158142,0.7300000190734863,0.6690000295639038,0.7039999961853027,255000.0,,,,,
2025-04-24,0.7009999752044678,0.7549999952316284,0.6899999976158142,0.7099999785423279,471100.0,,,,,
2025-04-25,0.734000027179718,0.7480000257492065,0.699999988079071,0.7099999785423279,193200.0,,,,,
2025-04-28,0.7480000257492065,0.7680000066757202,0.7059999704360962,0.7059999704360962,192200.0,,,,,
2025-04-29,0.7229999899864197,0.7599999904632568,0.699999988079071,0.7599999904632568,105300.0,,,,,
2025-04-30,0.7300000190734863,0.7350000143051147,0.6499999761581421,0.7350000143051147,242500.0,,,,,
2025-05-01,0.7369999885559082,0.7429999709129333,0.6759999990463257,0.7039999961853027,151900.0,,,,,
2025-05-02,0.7260000109672546,0.7599999904632568,0.6930000185966492,0.7279999852180481,168400.0,,,,,
2025-05-05,0.722000002861023,0.7490000128746033,0.7200000286102295,0.7260000109672546,119700.0,,,,,
2025-05-06,0.6819999814033508,0.7200000286102295,0.6600000262260437,0.7200000286102295,186100.0,,,,,
2025-05-07,0.6489999890327454,0.699999988079071,0.621999979019165,0.675000011920929,7028700.0,,,,,
2025-05-08,0.5619999766349792,0.6729999780654907,0.5410000085830688,0.6629999876022339,7835100.0,,,,,
2025-05-09,0.6069999933242798,0.6200000047683716,0.5009999871253967,0.5199999809265137,1955900.0,,,,,
2025-05-12,0.6639999747276306,0.6700000166893005,0.5799999833106995,0.6499999761581421,940800.0,,,,,
2025-05-13,0.6629999876022339,0.675000011920929,0.621999979019165,0.6480000019073486,488600.0,,,,,
2025-05-14,0.6859999895095825,0.6980000138282776,0.6499999761581421,0.6650000214576721,847300.0,,,,,
2025-05-15,0.6930000185966492,0.7099999785423279,0.6579999923706055,0.699999988079071,465200.0,,,,,
2025-05-16,0.7059999704360962,0.7250000238418579,0.6710000038146973,0.7250000238418579,465100.0,,,,,
2025-05-19,0.7099999785423279,0.718999981880188,0.6639999747276306,0.699999988079071,300400.0,,,,,
2025-05-20,0.7400000095367432,0.7400000095367432,0.6819999814033508,0.7099999785423279,474000.0,,,,,
2025-05-21,0.7070000171661377,0.75,0.703000009059906,0.7409999966621399,482300.0,,,,,
2025-05-22,0.7570000290870667,0.7770000100135803,0.7049999833106995,0.7200000286102295,510600.0,,,,,
2025-05-23,0.7860000133514404,0.7860000133514404,0.7160000205039978,0.7369999885559082,181800.0,,,,,
2025-05-27,0.7699999809265137,0.8360000252723694,0.7599999904632568,0.7860000133514404,301800.0,,,,,
2025-05-28,0.7490000128746033,0.7799999713897705,0.7089999914169312,0.7799999713897705,216200.0,,,,,
2025-05-29,0.7519999742507935,0.7770000100135803,0.7329999804496765,0.7770000100135803,74900.0,,,,,
2025-05-30,0.7070000171661377,0.75,0.6899999976158142,0.75,444300.0,,,,,
2025-06-02,0.7099999785423279,0.7279999852180481,0.6940000057220459,0.7099999785423279,223200.0,,,,,
2025-06-03,0.753000020980835,0.7630000114440918,0.6819999814033508,0.7020000219345093,175400.0,,,,,
2025-06-04,0.7570000290870667,0.7699999809265137,0.718999981880188,0.7699999809265137,155800.0,,,,,
2025-06-05,0.7480000257492065,0.7900000214576721,0.7419999837875366,0.7649999856948853,271400.0,,,,,
2025-06-06,0.7680000066757202,0.7950000166893005,0.7300000190734863,0.75,334300.0,,,,,
2025-06-09,0.7950000166893005,0.800000011920929,0.7409999966621399,0.7699999809265137,308300.0,,,,,
2025-06-10,0.8629999756813049,0.8799999952316284,0.7799999713897705,0.8009999990463257,1026100.0,,,,,
2025-06-11,0.8389999866485596,0.8899999856948853,0.8100000023841858,0.8899999856948853,475800.0,,,,,
2025-06-12,0.859000027179718,0.8799999952316284,0.8199999928474426,0.8399999737739563,264900.0,,,,,
2025-06-13,0.777999997138977,0.8579999804496765,0.7649999856948853,0.8550000190734863,217100.0,,,,,
2025-06-16,0.8230000138282776,0.8370000123977661,0.7860000133514404,0.7860000133514404,258700.0,,,,,
2025-06-17,0.800000011920929,0.8700000047683716,0.7799999713897705,0.8299999833106995,484000.0,,,,,
2025-06-18,0.8560000061988831,0.8820000290870667,0.800000011920929,0.800000011920929,377200.0,,,,,
2025-06-20,0.8050000071525574,0.8560000061988831,0.8050000071525574,0.8399999737739563,324800.0,,,,,
2025-06-23,0.7400000095367432,0.8370000123977661,0.7120000123977661,0.8119999766349792,754900.0,,,,,
2025-06-24,0.7839999794960022,0.8019999861717224,0.7329999804496765,0.7400000095367432,269200.0,,,,,
2025-06-25,0.7979999780654907,0.8320000171661377,0.7670000195503235,0.8199999928474426,228000.0,,,,,
2025-06-26,0.959999978542328,0.9900000095367432,0.75,0.7799999713897705,3002700.0,,,,,
2025-06-27,0.8949999809265137,1.0299999713897705,0.8799999952316284,0.9900000095367432,1954800.0,,,,,
