Date,Close,High,Low,Open,Volume,"('Close', 'DHR')","('High', 'DHR')","('Low', 'DHR')","('Open', 'DHR')","('Volume', 'DHR')"
2024-09-06,264.33721923828125,268.2198314881933,263.2151218124704,263.661954656361,3324700.0,,,,,
2024-09-09,271.1789855957031,271.26835216329545,264.41664257833486,265.7472619803049,3223900.0,,,,,
2024-09-10,272.79754638671875,273.1053746227208,268.5375587635658,271.08958151082675,2267600.0,,,,,
2024-09-11,270.0767517089844,271.86414356354703,266.45226940297385,271.86414356354703,2536300.0,,,,,
2024-09-12,270.58319091796875,271.1194206528014,265.68769678158696,269.8781677599647,2606500.0,,,,,
2024-09-13,272.330810546875,272.9861955323487,269.41138211340933,270.99025172677057,2248500.0,,,,,
2024-09-16,274.098388671875,276.33264356170247,273.57209873220984,274.753773742707,1904500.0,,,,,
2024-09-17,270.5633239746094,274.49560439519456,269.1631871671534,273.96931441542944,2158500.0,,,,,
2024-09-18,269.9972839355469,273.93950376221864,266.16431010565543,269.7788222460076,2477900.0,,,,,
2024-09-19,274.4955749511719,276.3425746941299,271.6853922219437,273.5125125274806,3294000.0,,,,,
2024-09-20,270.7221984863281,273.3536482929625,268.36878808748867,273.3536482929625,9267300.0,,,,,
2024-09-23,271.2385559082031,272.9862495486188,269.9277856778914,271.8145141778962,1954600.0,,,,,
2024-09-24,272.2812194824219,273.80051165925454,269.1433288464491,270.63283216899185,2834400.0,,,,,
2024-09-25,266.0054626464844,274.2771585237629,264.99258089953463,274.23746025041135,2535400.0,,,,,
2024-09-26,274.9920959472656,277.9413137360491,269.0142335263206,270.9406602464834,2713500.0,,,,,
2024-09-27,273.77947998046875,277.9044551504908,273.7297935447911,275.81710918084127,1337400.0,,,,,
2024-09-30,276.3439025878906,276.65203127834354,272.0897064420008,274.0677300466221,1500600.0,,,,,
2024-10-01,272.90478515625,276.9403066135463,271.374060706848,276.9403066135463,1367200.0,,,,,
2024-10-02,272.2586669921875,273.9384808206682,269.3960249570584,272.83515696673106,1111700.0,,,,,
2024-10-03,268.8890991210937,271.65233805973315,267.9448446074442,271.21498827086106,1332000.0,,,,,
2024-10-04,268.4020690917969,270.91681526900965,267.03038384357234,269.9228439683944,1132700.0,,,,,
2024-10-07,267.1695556640625,268.8692381028397,265.8575062609096,266.88129549209776,1153200.0,,,,,
2024-10-08,267.1894226074219,268.72014690214786,264.89335133213126,265.37046847601385,1431900.0,,,,,
2024-10-09,267.6069030761719,268.849367196794,265.2114286115808,268.15357515580695,1508000.0,,,,,
2024-10-10,264.8436279296875,267.4975139422226,263.8993431934866,266.7520355716196,1531700.0,,,,,
2024-10-11,268.70025634765625,270.5092914486936,265.50961687110413,266.0265013763135,1747200.0,,,,,
2024-10-14,269.9228515625,270.668330058935,267.24906626193194,268.7698411813155,1901400.0,,,,,
2024-10-15,271.0360717773437,273.85894647280827,270.1713216476621,270.7378925373139,1905400.0,,,,,
2024-10-16,266.41412353515625,270.181283216105,264.6945422840728,269.366219478579,2820000.0,,,,,
2024-10-17,270.34033203125,277.72553169969706,269.3364112857376,275.8270428279487,3222100.0,,,,,
2024-10-18,272.7258605957031,273.8490530611089,269.6743613077347,270.887007553536,1949800.0,,,,,
2024-10-21,270.4496459960937,272.5568602879591,268.66050979866753,271.45356671071886,2359600.0,,,,,
2024-10-22,259.704833984375,267.6168374634637,259.0388598308615,262.4382552060289,4496400.0,,,,,
2024-10-23,254.45664978027344,259.30723452008533,252.66749842814625,256.8819421501794,4717000.0,,,,,
2024-10-24,246.5048828125,254.15845880194777,246.32597525826387,253.71117474955895,3989300.0,,,,,
2024-10-25,243.91061401367188,248.87053620608611,243.41362836914607,248.79101668294624,3226900.0,,,,,
2024-10-28,242.6482696533203,245.8588078823478,241.56484457300007,244.6362122594705,2031600.0,,,,,
2024-10-29,241.22689819335935,243.4633336273493,240.30249699390836,241.71393442556612,3547200.0,,,,,
2024-10-30,240.859130859375,242.9464614733789,239.64648466927824,240.68020814000425,2553300.0,,,,,
2024-10-31,244.17898559570312,247.00186035978345,240.87899370238264,242.4196522027751,4948800.0,,,,,
2024-11-01,246.2663116455078,251.42502486400133,245.77927543935175,247.4590892799415,2638500.0,,,,,
2024-11-04,245.6898193359375,249.95396471818128,244.50700622576483,247.28017948707148,1836200.0,,,,,
2024-11-05,248.5624084472656,249.30788691679575,243.8410448069081,244.1789914063968,1697300.0,,,,,
2024-11-06,246.2663116455078,251.4150906115402,243.6720460741705,250.55034047669363,2930300.0,,,,,
2024-11-07,244.6163482666016,248.53258253286012,244.25851798422076,248.1946359236112,2528000.0,,,,,
2024-11-08,243.91061401367188,245.6401295166688,242.64826622987297,245.5606099935289,2941100.0,,,,,
2024-11-11,241.78350830078125,244.66601887978572,239.97447333271248,243.52295800078687,3475300.0,,,,,
2024-11-12,238.155517578125,243.0359048890925,237.84737375050025,243.0359048890925,3077000.0,,,,,
2024-11-13,240.07388305664065,240.60068662391652,237.52931899580645,238.15552575822045,2133700.0,,,,,
2024-11-14,237.93685913085935,239.48745196138967,235.8793312210258,239.1395559331149,3154300.0,,,,,
2024-11-15,229.11038208007807,235.99859583175007,227.61942514680212,234.7263137953651,5435800.0,,,,,
2024-11-18,228.67303466796875,229.338993618419,226.87394904309895,228.61339881670432,3932700.0,,,,,
2024-11-19,229.4483184814453,230.51187499331365,227.3510385485028,228.27543969278807,2608200.0,,,,,
2024-11-20,231.69471740722656,232.3209090163455,227.51009153716623,228.1164146402677,2662100.0,,,,,
2024-11-21,233.63296508789065,233.76217104788617,228.9911207781696,232.5097726271054,2537000.0,,,,,
2024-11-22,234.41818237304688,235.5016074251552,233.07633024891584,233.07633024891584,2330100.0,,,,,
2024-11-25,236.24710083007807,237.9368642416528,234.0305489884041,234.74620956660544,4460500.0,,,,,
2024-11-26,235.1537322998047,236.6645729246014,231.74440284934613,236.0681840770558,2377700.0,,,,,
2024-11-27,237.39015197753903,239.4973661432735,234.24919923355185,235.81967560554543,2271400.0,,,,,
2024-11-29,238.24497985839844,240.15340290662448,236.8633603781661,238.0859408126801,1931400.0,,,,,
2024-12-02,239.8353271484375,240.1235873174562,236.7639594862624,237.96667142686084,2520200.0,,,,,
2024-12-03,239.41786193847656,240.213042011042,237.42991934046228,239.20913645909215,3035300.0,,,,,
2024-12-04,234.8356475830078,238.02630204387123,232.77813493389613,237.519382154507,4167500.0,,,,,
2024-12-05,226.4962310791016,234.32872963128733,225.8302721404621,233.5832511701061,5335700.0,,,,,
2024-12-06,228.732666015625,229.61729984782588,226.6353860089288,227.07273579865472,3099500.0,,,,,
2024-12-09,234.48776245117188,234.90522855833464,227.90766242841215,228.1959225858231,2625300.0,,,,,
2024-12-10,232.92721557617188,235.7600396627175,232.4898658060725,235.50159743486012,2753300.0,,,,,
2024-12-11,233.9808349609375,236.2868556275094,232.92722782309968,234.37843257593173,3370000.0,,,,,
2024-12-12,233.08628845214844,234.99471168044005,232.00286328871405,232.78809400499048,3996800.0,,,,,
2024-12-13,233.4739227294922,234.08024584131576,230.60134622159345,232.7185099864,2417900.0,,,,,
2024-12-16,232.7681884765625,235.4022214845544,232.27120283356004,233.354643062072,4474400.0,,,,,
2024-12-17,232.1221160888672,236.52541682726508,231.85373959161083,232.7185049345928,3211100.0,,,,,
2024-12-18,226.92364501953125,232.91729059189316,226.71490437847876,229.49802698065693,5221600.0,,,,,
2024-12-19,224.7965545654297,229.6769573257465,224.4784764669364,226.7248613288493,4550000.0,,,,,
2024-12-20,227.1721343994141,229.41850398590933,224.06099950370336,225.59172373678956,7073600.0,,,,,
2024-12-23,227.7784576416016,228.2456253472684,225.3929175168948,226.56581149073847,2798800.0,,,,,
2024-12-24,229.3588714599609,229.60736427844407,226.62545045664612,227.15225401848664,988300.0,,,,,
2024-12-26,229.88568115234372,230.09442179882737,227.78840110174409,227.94744014984607,1512400.0,,,,,
2024-12-27,229.97525024414065,231.0101819183678,228.28351193862548,228.28351193862548,2130400.0,,,,,
2024-12-30,228.53228759765625,229.4378622728197,226.4723701816128,228.35317094605443,2008000.0,,,,,
2024-12-31,228.43280029296875,230.8708732886376,227.55707832834293,229.33837503506808,2077900.0,,,,,
2025-01-02,228.6915283203125,230.7216082858533,227.45757303196967,229.72647521614425,2760600.0,,,,,
2025-01-03,233.6970367431641,234.7817280998248,228.44273556801917,228.9602089944497,2381100.0,,,,,
2025-01-06,237.04067993164065,239.060798727064,232.5625813868948,233.01038820446445,3674500.0,,,,,
2025-01-07,237.93630981445312,241.9665863751127,236.84165742481423,236.84165742481423,2989300.0,,,,,
2025-01-08,236.93121337890625,238.22488932156173,234.35382254173527,237.44868679287336,2527700.0,,,,,
2025-01-10,233.92593383789065,237.5482175400324,233.3587007096405,234.4035934512156,2863300.0,,,,,
2025-01-13,238.71250915527344,239.79720048215185,232.87106811352675,233.90601493797132,3301800.0,,,,,
2025-01-14,236.4635009765625,240.9714522970893,230.9206180068292,239.99622619895865,4137600.0,,,,,
2025-01-15,236.8118133544922,240.5137095188689,231.8262022355532,237.81689226954447,4128600.0,,,,,
2025-01-16,240.72267150878903,240.9316561242187,233.45821260906305,236.5630227729903,3148900.0,,,,,
2025-01-17,237.1999053955078,241.8670816522524,237.01082769366573,240.991359742468,3075300.0,,,,,
2025-01-21,242.9219207763672,243.30007618092412,237.83679046490397,238.7821637917716,2338100.0,,,,,
2025-01-22,242.99156188964844,245.051494430898,241.3197457847422,242.2551732082358,2049900.0,,,,,
2025-01-23,244.46437072753903,244.6534484226569,240.6231568296698,243.73791272161003,2512100.0,,,,,
2025-01-24,244.60369873046875,246.32527459902096,243.82749619160592,244.40467516388017,1911300.0,,,,,
2025-01-27,249.3703765869141,249.5395473759659,245.26048759336427,246.31532615129024,2748500.0,,,,,
2025-01-28,246.63375854492188,256.9732049698134,245.98692817012375,256.4159329205367,4273700.0,,,,,
2025-01-29,222.6410980224609,234.5926548657175,221.9146551965784,233.87615790323565,11407400.0,,,,,
2025-01-30,221.9942779541016,227.8755178003773,220.262741017036,223.9049315478334,6668000.0,,,,,
2025-01-31,221.6559295654297,226.39275717214105,221.28772003048624,222.21320161509877,4785800.0,,,,,
2025-02-03,213.2171936035156,218.8695570054765,212.9883172625097,216.9389965334076,5787800.0,,,,,
2025-02-04,213.96353149414065,214.10284950065892,209.017719485955,209.47548732710024,7520600.0,,,,,
2025-02-05,211.0975799560547,215.38660099642215,209.9034081416432,215.3069885298264,5112600.0,,,,,
2025-02-06,208.9878845214844,213.2669596356621,208.08232499420765,211.96333778117975,4367100.0,,,,,
2025-02-07,205.7537078857422,209.76409293916183,204.78842759402323,209.34613887231328,5230600.0,,,,,
2025-02-10,202.50955200195312,205.97261035946,202.01198553511787,204.8481204698883,7038700.0,,,,,
2025-02-11,200.6387176513672,202.1115254759791,198.7778237350235,201.2656563224456,6509700.0,,,,,
2025-02-12,201.19598388671875,202.95737355920008,195.8421786393245,198.4892360798626,7207800.0,,,,,
2025-02-13,202.59912109375,204.64909261658303,200.27051354943617,201.6438019299658,7198800.0,,,,,
2025-02-14,205.29595947265625,206.14181348831195,202.93748372423764,203.10666971189468,4791700.0,,,,,
2025-02-18,203.5345458984375,206.2612157128355,201.79306319444248,204.44012054880068,5589000.0,,,,,
2025-02-19,203.98236083984372,204.57944672170763,200.23072031209568,202.46976959229812,4572700.0,,,,,
2025-02-20,206.9379119873047,210.03277633945748,204.65906401398533,205.56463872185407,4718400.0,,,,,
2025-02-21,209.20681762695312,212.60022498434435,208.380855370242,209.58497304640596,6217000.0,,,,,
2025-02-24,210.1123809814453,211.66478603169105,206.9379042823924,208.5898287064332,4878100.0,,,,,
2025-02-25,209.3859405517578,211.10751640963855,208.4306061797197,209.87354600919863,5209500.0,,,,,
2025-02-26,208.420654296875,210.96819230270447,207.24638948150167,209.04759293493552,4746900.0,,,,,
2025-02-27,204.7088165283203,208.96798456223715,203.1563962901564,206.9279588711753,4494000.0,,,,,
2025-02-28,206.7488250732422,207.08718183096,203.9425579301023,206.04228915183975,3819000.0,,,,,
2025-03-03,204.68890380859372,208.4704121459044,203.86294161820436,208.44055937145257,3223000.0,,,,,
2025-03-04,204.9078369140625,207.24639032184612,201.40496454958128,204.67894539428812,5652400.0,,,,,
2025-03-05,209.53521728515625,210.79904053871195,203.94257427757967,204.4401408137563,5137100.0,,,,,
2025-03-06,213.76451110839844,215.09798564548603,208.63958238066112,209.6944209005819,5829400.0,,,,,
2025-03-07,211.03787231445312,214.08297700512148,208.7590091362038,212.3016803497794,5937300.0,,,,,
2025-03-10,204.2311553955078,210.1920079422205,203.74354991004176,208.17188902793825,5709600.0,,,,,
2025-03-11,204.6092987060547,206.85829384126484,201.6636983165224,204.1714377523178,4400800.0,,,,,
2025-03-12,203.9624786376953,207.734026253514,202.8976789750332,204.5197507217136,3316400.0,,,,,
2025-03-13,203.0966796875,205.81340356805552,202.23091888189649,203.06682691382565,2456200.0,,,,,
2025-03-14,209.7143402099609,210.8885898967964,204.11173639197736,205.1267763342508,4183000.0,,,,,
2025-03-17,211.56529235839844,212.73954206801923,209.8238095220954,210.34126777488152,3156900.0,,,,,
2025-03-18,211.7444000244141,212.5604163787633,209.5053507585613,212.5604163787633,2467000.0,,,,,
2025-03-19,209.23666381835935,211.36624787886316,207.63449904495292,210.94829383160817,4125300.0,,,,,
2025-03-20,209.22671508789065,210.6198952263188,206.49009931385163,209.21676922423208,2651200.0,,,,,
2025-03-21,210.3313140869141,211.525470664768,207.37576782562385,209.70437543011772,6457700.0,,,,,
2025-03-24,211.76431274414065,214.34170365879132,210.23179936792528,211.9633363141033,3615100.0,,,,,
2025-03-25,211.3662567138672,213.14755340171155,209.34613780876583,211.81407874027505,3077200.0,,,,,
2025-03-26,209.3859405517578,212.72958807710424,207.5747911826213,210.03277093529243,2669300.0,,,,,
2025-03-27,209.08741760253903,211.18714906451905,206.7189959501516,209.12721624560533,2989700.0,,,,,
2025-03-28,205.1605987548828,209.5956923244194,204.6622732929644,209.36646687008903,2389900.0,,,,,
2025-03-31,204.31344604492188,205.43966649201948,198.48303186739452,203.77526121989305,3809500.0,,,,,
2025-04-01,199.7188873291016,204.36328450052096,199.1109296289141,204.31344891046885,3020000.0,,,,,
2025-04-02,204.4729156494141,204.7918360502484,198.5727437609545,198.5727437609545,2974500.0,,,,,
2025-04-03,197.2372131347656,203.89484926092916,196.83855884549484,201.6224863551758,5413100.0,,,,,
2025-04-04,181.1612548828125,194.80540938212377,180.59315651828211,194.80540938212377,7117800.0,,,,,
2025-04-07,180.0150909423828,186.72256283086924,171.34423066016348,175.82915996555485,8557900.0,,,,,
2025-04-08,174.05511474609375,185.87539517633888,171.2943874603896,184.42027815274545,5664500.0,,,,,
2025-04-09,191.24734497070312,192.2140975824488,170.42730780140084,171.48375534635517,8180400.0,,,,,
2025-04-10,180.1546173095703,191.8054691583174,174.9221999073919,191.8054691583174,6293500.0,,,,,
2025-04-11,188.0979156494141,189.4633376913416,178.18124247052896,180.53333914719784,4764000.0,,,,,
2025-04-14,192.32373046875,193.30044411839228,189.75236925391985,192.243996569722,4039300.0,,,,,
2025-04-15,189.2839508056641,194.3369785341505,187.9285048752336,191.5563138055494,3505100.0,,,,,
2025-04-16,190.0214691162109,195.29374582101636,188.49659441672628,191.81544382374764,3620300.0,,,,,
2025-04-17,186.2042999267578,189.10455785844357,185.20764897079872,188.35706964147423,3667700.0,,,,,
2025-04-21,184.34056091308597,185.01827623921167,181.33067087557856,184.6594812995904,4857600.0,,,,,
2025-04-22,191.4267425537109,198.97138183618117,191.1775798327576,197.5760766819168,6687700.0,,,,,
2025-04-23,195.6525421142578,204.42307336127567,195.35354379298823,199.35012376499583,6494100.0,,,,,
2025-04-24,195.84190368652344,196.2804325198655,192.6027882311484,196.04123082685547,4453400.0,,,,,
2025-04-25,196.4797515869141,197.615932968576,193.30043288350709,195.9913871866342,2608700.0,,,,,
2025-04-28,195.2538909912109,198.77206762317456,193.63930611324264,198.1641099362176,2715100.0,,,,,
2025-04-29,198.2637634277344,198.8119244841517,194.3967681367166,195.70237842983732,3719900.0,,,,,
2025-04-30,198.6624298095703,199.29032475594929,196.24056016474165,198.1242297961923,3729600.0,,,,,
2025-05-01,196.05120849609372,199.6491189133332,195.62264069395823,197.7156137018962,3687500.0,,,,,
2025-05-02,198.3833770751953,202.1407554609884,197.41662442520865,200.22717223072524,3159100.0,,,,,
2025-05-05,196.73887634277344,199.52950183006723,195.35353223693733,197.51626280747652,1915600.0,,,,,
2025-05-06,189.41351318359372,196.92825453994183,189.25404538419508,195.18411540419547,4479800.0,,,,,
2025-05-07,192.44332885742188,193.33034759724984,189.0347844232172,191.01812529437703,2902600.0,,,,,
2025-05-08,194.16754150390625,197.10765870619636,191.9748972915131,193.16091433157496,3612600.0,,,,,
2025-05-09,189.09457397460935,194.9150268800465,188.68595865702028,193.66921323544125,4535800.0,,,,,
2025-05-12,200.15740966796875,200.27700291404787,191.87524280788725,193.09115816864653,7207100.0,,,,,
2025-05-13,195.9515380859375,201.0444248979512,195.7023753558149,200.24710112002165,2648300.0,,,,,
2025-05-14,187.1909942626953,196.96813793801124,186.83219930178063,196.63924128986557,4489200.0,,,,,
2025-05-15,190.3105010986328,190.5696400856842,179.5865420562583,186.06477340955036,6579400.0,,,,,
2025-05-16,195.4532165527344,195.75221487642625,188.87531426225976,191.00814666665477,3868600.0,,,,,
2025-05-19,195.7522125244141,195.841907458138,193.03134453996532,193.56954455768133,2724500.0,,,,,
2025-05-20,197.107666015625,197.4963592844749,194.78546743742905,195.0047318667994,2873100.0,,,,,
2025-05-21,186.18435668945312,195.0844573492596,185.82556174848597,195.0844573492596,5613100.0,,,,,
2025-05-22,186.85211181640625,187.77900508790503,183.70270644019828,185.06811334577915,3104400.0,,,,,
2025-05-23,183.9219665527344,185.3671226508445,182.43696631419144,183.74257667466364,2814200.0,,,,,
2025-05-27,188.54641723632807,189.5231461055436,186.3637644555787,186.9717221363408,2990600.0,,,,,
2025-05-28,188.37698364257807,190.6593227502728,187.9384700151952,188.17765650146117,2879200.0,,,,,
2025-05-29,189.83209228515625,191.8453312992196,187.99825833555667,190.80880587888217,2814500.0,,,,,
2025-05-30,189.26400756835935,190.35036865163588,187.15111244039545,189.36367874551053,6514200.0,,,,,
2025-06-02,188.59625244140625,189.6128406547112,186.3737251113324,187.5896404703849,3027700.0,,,,,
2025-06-03,191.41677856445312,192.3137735419127,185.37707625517564,187.53980698656363,3525700.0,,,,,
2025-06-04,192.4333648681641,195.00472611224723,191.40681561899,192.35363096822897,2596800.0,,,,,
2025-06-05,191.5064697265625,193.99809704649013,189.24408306960237,193.25060885051184,3096500.0,,,,,
2025-06-06,195.363525390625,195.9914051540478,192.25396405494172,193.68914387022835,2802200.0,,,,,
2025-06-09,198.5328521728516,199.6191979817605,194.68577916932557,196.84850975311423,4119400.0,,,,,
2025-06-10,201.94140625,202.78856562223152,197.3568211038798,200.0976111570348,4626200.0,,,,,
2025-06-11,204.0343780517578,206.30674093823063,201.9912406192864,202.3899101128609,4491400.0,,,,,
2025-06-12,204.41311645507807,205.08087076837728,202.0510433562615,202.8583281946129,3661200.0,,,,,
2025-06-13,199.9979553222656,203.5859050228713,199.75875360632944,202.86831508275012,3391400.0,,,,,
2025-06-16,200.4364776611328,201.71218968914823,196.78873145242292,201.27366082807663,3143400.0,,,,,
2025-06-17,195.09442138671875,199.60924892556665,194.71568916328872,198.33353693975496,2968600.0,,,,,
2025-06-18,193.788818359375,196.3402424267156,192.4732317703285,194.74559478078424,3236300.0,,,,,
2025-06-20,195.73226928710935,195.9415726671109,193.56953866296067,195.8717998045485,6590900.0,,,,,
2025-06-23,195.6824493408203,196.3402426360448,192.23404547377115,194.5961034248109,3943100.0,,,,,
2025-06-24,196.80865478515625,198.0644294465941,195.29374115634445,196.68906154340576,2739800.0,,,,,
2025-06-25,200.3268280029297,200.69558396413737,195.044575267783,196.2405532889499,4379600.0,,,,,
2025-06-26,200.7852935791016,204.92138866044723,199.9281732114204,201.30354108872416,5685500.0,,,,,
2025-06-27,198.44943237304688,203.14114118700945,197.35136605766192,201.69370121264285,5619700.0,,,,,
2025-06-30,197.19163513183597,200.0965070558711,195.67432659090557,198.5692064013537,4537400.0,,,,,
2025-07-01,200.7453765869141,204.67841580479936,196.0336988455767,196.64262375122905,3976000.0,,,,,
2025-07-02,202.1428985595703,203.041305349305,198.9485446904372,201.82345555671665,3503600.0,,,,,
2025-07-03,202.84165954589844,203.9397258200065,202.0031445176053,202.94148929150123,1390700.0,,,,,
2025-07-07,199.2779693603516,202.14290341354155,198.30967867853624,201.69370000788768,2388400.0,,,,,
2025-07-08,200.3260955810547,204.2491729872163,198.62909655987545,198.8287408155647,4225600.0,,,,,
2025-07-09,200.60562133789065,201.86339389203889,196.77238145651737,200.63556721547408,2050700.0,,,,,
2025-07-10,205.1475830078125,207.7829268276016,200.23626112692745,201.0548223896819,3088200.0,,,,,
2025-07-11,204.4887542724609,205.44705278801936,203.15110577867856,205.14757878995223,2369000.0,,,,,
2025-07-14,197.4012756347656,199.70719960330976,194.5463185232632,199.64730784805627,4925400.0,,,,,
