Date,Close,High,Low,Open,Volume,"('Close', 'LITS')","('High', 'LITS')","('Low', 'LITS')","('Open', 'LITS')","('Volume', 'LITS')"
2024-07-03,2.819999933242798,2.8299999237060547,2.799999952316284,2.8299999237060547,1700.0,,,,,
2024-07-05,2.799999952316284,2.8299999237060547,2.7799999713897705,2.809999942779541,11500.0,,,,,
2024-07-08,2.819999933242798,2.819999933242798,2.7799999713897705,2.7799999713897705,4800.0,,,,,
2024-07-09,2.809999942779541,2.8399999141693115,2.7799999713897705,2.819999933242798,7800.0,,,,,
2024-07-10,2.789999961853028,2.819999933242798,2.7799999713897705,2.7799999713897705,10100.0,,,,,
2024-07-11,2.819999933242798,2.8299999237060547,2.7799999713897705,2.7799999713897705,7700.0,,,,,
2024-07-12,2.900000095367432,2.900000095367432,2.8299999237060547,2.8299999237060547,15200.0,,,,,
2024-07-15,2.8399999141693115,2.930000066757202,2.7799999713897705,2.930000066757202,15700.0,,,,,
2024-07-16,2.809999942779541,2.880000114440918,2.7799999713897705,2.7799999713897705,14500.0,,,,,
2024-07-17,2.890000104904175,2.900000095367432,2.819999933242798,2.819999933242798,8300.0,,,,,
2024-07-18,2.859999895095825,2.930000066757202,2.8499999046325684,2.900000095367432,5200.0,,,,,
2024-07-19,2.859999895095825,2.9100000858306885,2.8499999046325684,2.859999895095825,5500.0,,,,,
2024-07-22,3.470000028610229,4.099999904632568,3.039999961853028,3.220000028610229,4999200.0,,,,,
2024-07-23,3.650000095367432,3.740000009536743,3.3299999237060547,3.549999952316284,255600.0,,,,,
2024-07-24,3.309999942779541,3.660000085830689,3.259999990463257,3.660000085830689,54900.0,,,,,
2024-07-25,3.4600000381469727,3.5299999713897705,3.2699999809265137,3.2699999809265137,50500.0,,,,,
2024-07-26,3.559999942779541,3.5999999046325684,3.4100000858306885,3.5199999809265137,32800.0,,,,,
2024-07-29,3.5199999809265137,3.5999999046325684,3.5199999809265137,3.5199999809265137,15900.0,,,,,
2024-07-30,3.4200000762939453,3.5999999046325684,3.289999961853028,3.5199999809265137,91100.0,,,,,
2024-07-31,3.7100000381469727,3.7100000381469727,3.3399999141693115,3.3399999141693115,55200.0,,,,,
2024-08-01,3.470000028610229,3.670000076293945,3.430000066757202,3.670000076293945,21000.0,,,,,
2024-08-02,3.380000114440918,3.490000009536743,3.359999895095825,3.390000104904175,21800.0,,,,,
2024-08-05,3.4600000381469727,3.4600000381469727,3.2699999809265137,3.289999961853028,17400.0,,,,,
2024-08-06,3.369999885559082,3.470000028610229,3.2699999809265137,3.440000057220459,19700.0,,,,,
2024-08-07,3.450000047683716,3.569999933242798,3.380000114440918,3.440000057220459,14000.0,,,,,
2024-08-08,3.400000095367432,3.490000009536743,3.369999885559082,3.430000066757202,14200.0,,,,,
2024-08-09,3.400000095367432,3.4800000190734863,3.369999885559082,3.400000095367432,26300.0,,,,,
2024-08-12,3.450000047683716,3.5,3.450000047683716,3.5,23300.0,,,,,
2024-08-13,3.400000095367432,3.440000057220459,3.359999895095825,3.4200000762939453,7400.0,,,,,
2024-08-14,3.390000104904175,3.430000066757202,3.359999895095825,3.430000066757202,7900.0,,,,,
2024-08-15,3.1700000762939453,3.4600000381469727,3.150000095367432,3.369999885559082,22300.0,,,,,
2024-08-16,3.1700000762939453,3.369999885559082,3.1700000762939453,3.180000066757202,6600.0,,,,,
2024-08-19,3.0999999046325684,3.2300000190734863,3.039999961853028,3.059999942779541,31300.0,,,,,
2024-08-20,3.109999895095825,3.119999885559082,3.0299999713897705,3.0999999046325684,8400.0,,,,,
2024-08-21,3.140000104904175,3.220000028610229,3.059999942779541,3.150000095367432,38300.0,,,,,
2024-08-22,3.049999952316284,3.140000104904175,3.039999961853028,3.059999942779541,2500.0,,,,,
2024-08-23,3.140000104904175,3.150000095367432,3.0799999237060547,3.119999885559082,3600.0,,,,,
2024-08-26,3.180000066757202,3.190000057220459,3.0899999141693115,3.140000104904175,17300.0,,,,,
2024-08-27,3.180000066757202,3.2699999809265137,3.130000114440918,3.2699999809265137,2300.0,,,,,
2024-08-28,3.109999895095825,3.150000095367432,3.059999942779541,3.140000104904175,5400.0,,,,,
2024-08-29,3.259999990463257,3.2699999809265137,3.109999895095825,3.1700000762939453,7100.0,,,,,
2024-08-30,3.0999999046325684,3.319999933242798,3.059999942779541,3.319999933242798,27100.0,,,,,
2024-09-03,3.130000114440918,3.3299999237060547,3.059999942779541,3.130000114440918,19200.0,,,,,
2024-09-04,3.0999999046325684,3.0999999046325684,3.069999933242798,3.069999933242798,4500.0,,,,,
2024-09-05,3.150000095367432,3.2100000381469727,3.0799999237060547,3.150000095367432,2500.0,,,,,
2024-09-06,3.0999999046325684,3.2300000190734863,3.039999961853028,3.109999895095825,7100.0,,,,,
2024-09-09,2.950000047683716,3.0999999046325684,2.930000066757202,3.0999999046325684,38400.0,,,,,
2024-09-10,3.0999999046325684,3.0999999046325684,2.990000009536743,2.990000009536743,5500.0,,,,,
2024-09-11,3.0199999809265137,3.0899999141693115,2.970000028610229,2.970000028610229,5800.0,,,,,
2024-09-12,3.059999942779541,3.130000114440918,3.0,3.049999952316284,7700.0,,,,,
2024-09-13,3.0299999713897705,3.119999885559082,3.0,3.009999990463257,13500.0,,,,,
2024-09-16,3.049999952316284,3.0999999046325684,3.0299999713897705,3.0299999713897705,10900.0,,,,,
2024-09-17,3.0,3.0999999046325684,2.9800000190734863,3.069999933242798,18900.0,,,,,
2024-09-18,3.039999961853028,3.240000009536743,3.039999961853028,3.0999999046325684,55900.0,,,,,
2024-09-19,3.140000104904175,3.2100000381469727,3.059999942779541,3.150000095367432,19100.0,,,,,
2024-09-20,2.9800000190734863,3.25,2.900000095367432,3.25,35500.0,,,,,
2024-09-23,2.930000066757202,2.970000028610229,2.900000095367432,2.940000057220459,28400.0,,,,,
2024-09-24,2.950000047683716,2.990000009536743,2.880000114440918,2.970000028610229,12300.0,,,,,
2024-09-25,2.859999895095825,2.990000009536743,2.8299999237060547,2.990000009536743,19000.0,,,,,
2024-09-26,2.900000095367432,3.0,2.8399999141693115,2.8399999141693115,25500.0,,,,,
2024-09-27,2.900000095367432,2.900000095367432,2.859999895095825,2.900000095367432,10200.0,,,,,
2024-09-30,2.8499999046325684,2.900000095367432,2.809999942779541,2.900000095367432,11500.0,,,,,
2024-10-01,2.799999952316284,2.890000104904175,2.799999952316284,2.890000104904175,4700.0,,,,,
2024-10-02,2.75,2.8399999141693115,2.75,2.789999961853028,13800.0,,,,,
2024-10-03,2.75,2.789999961853028,2.75,2.759999990463257,10400.0,,,,,
2024-10-04,2.809999942779541,2.8499999046325684,2.789999961853028,2.789999961853028,7400.0,,,,,
2024-10-07,2.7699999809265137,2.859999895095825,2.7699999809265137,2.8299999237060547,7500.0,,,,,
2024-10-08,2.7100000381469727,2.819999933242798,2.7100000381469727,2.789999961853028,10400.0,,,,,
2024-10-09,2.680000066757202,2.7300000190734863,2.609999895095825,2.700000047683716,19800.0,,,,,
2024-10-10,2.700000047683716,2.7300000190734863,2.6700000762939453,2.700000047683716,8100.0,,,,,
2024-10-11,2.700000047683716,2.740000009536743,2.650000095367432,2.720000028610229,51800.0,,,,,
2024-10-14,2.6700000762939453,2.700000047683716,2.630000114440918,2.6700000762939453,24600.0,,,,,
2024-10-15,2.7100000381469727,2.75,2.650000095367432,2.690000057220459,40400.0,,,,,
2024-10-16,2.7699999809265137,2.799999952316284,2.700000047683716,2.700000047683716,5900.0,,,,,
2024-10-17,2.75,2.799999952316284,2.680000066757202,2.740000009536743,12300.0,,,,,
2024-10-18,2.7699999809265137,2.799999952316284,2.690000057220459,2.700000047683716,25700.0,,,,,
2024-10-21,2.740000009536743,2.789999961853028,2.700000047683716,2.789999961853028,13200.0,,,,,
2024-10-22,2.75,2.789999961853028,2.75,2.75,18800.0,,,,,
2024-10-23,2.740000009536743,2.799999952316284,2.720000028610229,2.799999952316284,3100.0,,,,,
2024-10-24,2.740000009536743,2.759999990463257,2.7100000381469727,2.720000028610229,11300.0,,,,,
2024-10-25,2.7300000190734863,2.740000009536743,2.7300000190734863,2.7300000190734863,1024500.0,,,,,
2024-10-28,3.0899999141693115,3.2100000381469727,2.799999952316284,2.950000047683716,553100.0,,,,,
2024-10-29,3.1700000762939453,3.1700000762939453,2.940000057220459,3.0,105800.0,,,,,
2024-10-30,3.109999895095825,3.289999961853028,3.0299999713897705,3.1600000858306885,39400.0,,,,,
2024-10-31,3.0999999046325684,3.109999895095825,3.0,3.049999952316284,40700.0,,,,,
2024-11-01,3.069999933242798,3.0999999046325684,3.0,3.0,14300.0,,,,,
2024-11-04,3.059999942779541,3.130000114440918,2.9800000190734863,3.0999999046325684,11500.0,,,,,
2024-11-05,3.039999961853028,3.0999999046325684,3.009999990463257,3.059999942779541,6700.0,,,,,
2024-11-06,3.039999961853028,3.0999999046325684,2.990000009536743,3.069999933242798,63100.0,,,,,
2024-11-07,3.0299999713897705,3.130000114440918,3.0,3.039999961853028,23600.0,,,,,
2024-11-08,3.039999961853028,3.0999999046325684,2.900000095367432,2.9600000381469727,14800.0,,,,,
2024-11-11,3.130000114440918,3.150000095367432,3.049999952316284,3.049999952316284,13900.0,,,,,
2024-11-12,3.140000104904175,3.140000104904175,3.0799999237060547,3.140000104904175,12000.0,,,,,
2024-11-13,3.0299999713897705,3.150000095367432,3.0299999713897705,3.0799999237060547,13500.0,,,,,
2024-11-14,3.009999990463257,3.0999999046325684,2.9800000190734863,2.9800000190734863,12900.0,,,,,
2024-11-15,2.9200000762939453,3.009999990463257,2.8499999046325684,2.9800000190734863,33900.0,,,,,
2024-11-18,2.880000114440918,3.0,2.8499999046325684,2.9200000762939453,21700.0,,,,,
2024-11-19,2.859999895095825,2.940000057220459,2.859999895095825,2.900000095367432,18200.0,,,,,
2024-11-20,2.799999952316284,2.8499999046325684,2.759999990463257,2.8299999237060547,30200.0,,,,,
2024-11-21,2.809999942779541,2.9100000858306885,2.7699999809265137,2.7799999713897705,19100.0,,,,,
2024-11-22,2.7799999713897705,2.8299999237060547,2.7699999809265137,2.789999961853028,12500.0,,,,,
2024-11-25,2.759999990463257,2.8399999141693115,2.75,2.7799999713897705,19100.0,,,,,
2024-11-26,2.8399999141693115,2.869999885559082,2.7699999809265137,2.7699999809265137,9800.0,,,,,
2024-11-27,2.799999952316284,2.859999895095825,2.759999990463257,2.809999942779541,43800.0,,,,,
2024-11-29,2.819999933242798,2.930000066757202,2.7799999713897705,2.7799999713897705,3100.0,,,,,
2024-12-02,2.75,2.880000114440918,2.75,2.789999961853028,29000.0,,,,,
2024-12-03,2.7699999809265137,2.789999961853028,2.700000047683716,2.75,22600.0,,,,,
2024-12-04,2.7300000190734863,2.8299999237060547,2.7100000381469727,2.8299999237060547,10700.0,,,,,
2024-12-05,2.700000047683716,2.819999933242798,2.630000114440918,2.7100000381469727,40100.0,,,,,
2024-12-06,2.700000047683716,2.7300000190734863,2.630000114440918,2.650000095367432,17900.0,,,,,
2024-12-09,2.799999952316284,2.819999933242798,2.7100000381469727,2.7100000381469727,10100.0,,,,,
2024-12-10,2.799999952316284,2.890000104904175,2.759999990463257,2.7699999809265137,7800.0,,,,,
2024-12-11,2.700000047683716,2.789999961853028,2.650000095367432,2.789999961853028,10400.0,,,,,
2024-12-12,2.700000047683716,2.7300000190734863,2.6600000858306885,2.700000047683716,11600.0,,,,,
2024-12-13,2.700000047683716,2.700000047683716,2.619999885559082,2.650000095367432,14100.0,,,,,
2024-12-16,2.5799999237060547,2.680000066757202,2.539999961853028,2.609999895095825,57600.0,,,,,
2024-12-17,2.5999999046325684,2.5999999046325684,2.509999990463257,2.549999952316284,12900.0,,,,,
2024-12-18,2.5199999809265137,2.5999999046325684,2.4800000190734863,2.509999990463257,39400.0,,,,,
2024-12-19,2.450000047683716,2.490000009536743,2.430000066757202,2.4800000190734863,13300.0,,,,,
2024-12-20,2.5,2.5,2.4600000381469727,2.470000028610229,114900.0,,,,,
2024-12-23,2.359999895095825,2.5999999046325684,2.299999952316284,2.4600000381469727,294200.0,,,,,
2024-12-24,2.359999895095825,2.5,2.359999895095825,2.390000104904175,8600.0,,,,,
2024-12-26,2.380000114440918,2.4200000762939453,2.359999895095825,2.359999895095825,9200.0,,,,,
2024-12-27,2.440000057220459,2.440000057220459,2.319999933242798,2.380000114440918,17800.0,,,,,
2024-12-30,2.450000047683716,2.5799999237060547,2.3499999046325684,2.4100000858306885,39500.0,,,,,
2024-12-31,2.4600000381469727,2.5199999809265137,2.369999885559082,2.369999885559082,33100.0,,,,,
2025-01-02,2.549999952316284,2.549999952316284,2.470000028610229,2.490000009536743,8100.0,,,,,
2025-01-03,2.680000066757202,2.759999990463257,2.470000028610229,2.559999942779541,26300.0,,,,,
2025-01-06,2.680000066757202,2.7799999713897705,2.609999895095825,2.650000095367432,10200.0,,,,,
2025-01-07,2.5999999046325684,2.7699999809265137,2.559999942779541,2.6700000762939453,9600.0,,,,,
2025-01-08,2.690000057220459,2.75,2.5799999237060547,2.5999999046325684,15200.0,,,,,
2025-01-10,2.700000047683716,2.7300000190734863,2.5799999237060547,2.5999999046325684,13300.0,,,,,
2025-01-13,2.720000028610229,2.720000028610229,2.619999885559082,2.640000104904175,4600.0,,,,,
2025-01-14,2.75,2.7699999809265137,2.630000114440918,2.75,10800.0,,,,,
2025-01-15,2.7699999809265137,2.7699999809265137,2.650000095367432,2.75,15700.0,,,,,
2025-01-16,2.7699999809265137,2.799999952316284,2.7300000190734863,2.75,21300.0,,,,,
2025-01-17,2.869999885559082,2.869999885559082,2.759999990463257,2.7799999713897705,18700.0,,,,,
2025-01-21,2.8299999237060547,2.900000095367432,2.7699999809265137,2.880000114440918,24800.0,,,,,
2025-01-22,2.7699999809265137,2.869999885559082,2.700000047683716,2.7100000381469727,9800.0,,,,,
2025-01-23,2.819999933242798,2.8399999141693115,2.720000028610229,2.720000028610229,22300.0,,,,,
2025-01-24,2.8499999046325684,2.880000114440918,2.819999933242798,2.8499999046325684,9800.0,,,,,
2025-01-27,2.859999895095825,2.869999885559082,2.75,2.8299999237060547,7100.0,,,,,
2025-01-28,2.869999885559082,2.869999885559082,2.7799999713897705,2.799999952316284,5200.0,,,,,
2025-01-29,2.880000114440918,2.880000114440918,2.809999942779541,2.880000114440918,3900.0,,,,,
2025-01-30,2.799999952316284,2.869999885559082,2.799999952316284,2.8299999237060547,7500.0,,,,,
2025-01-31,2.8499999046325684,2.9100000858306885,2.640000104904175,2.690000057220459,17100.0,,,,,
2025-02-03,2.759999990463257,2.8399999141693115,2.759999990463257,2.759999990463257,6100.0,,,,,
2025-02-04,2.789999961853028,2.890000104904175,2.700000047683716,2.7300000190734863,5100.0,,,,,
2025-02-05,2.809999942779541,2.8399999141693115,2.720000028610229,2.720000028610229,24300.0,,,,,
2025-02-06,2.809999942779541,2.869999885559082,2.680000066757202,2.869999885559082,7300.0,,,,,
2025-02-07,2.7799999713897705,2.819999933242798,2.650000095367432,2.759999990463257,11600.0,,,,,
2025-02-10,2.7699999809265137,2.789999961853028,2.6700000762939453,2.720000028610229,5400.0,,,,,
2025-02-11,2.7100000381469727,2.75,2.640000104904175,2.720000028610229,4800.0,,,,,
2025-02-12,2.6600000858306885,2.759999990463257,2.6600000858306885,2.720000028610229,2500.0,,,,,
2025-02-13,2.720000028610229,2.75,2.559999942779541,2.5899999141693115,11000.0,,,,,
2025-02-14,2.690000057220459,2.700000047683716,2.549999952316284,2.549999952316284,2900.0,,,,,
2025-02-18,2.6600000858306885,2.720000028610229,2.5799999237060547,2.6600000858306885,8600.0,,,,,
2025-02-19,2.680000066757202,2.700000047683716,2.5899999141693115,2.5899999141693115,700.0,,,,,
2025-02-20,2.650000095367432,2.789999961853028,2.609999895095825,2.609999895095825,4300.0,,,,,
2025-02-21,2.5999999046325684,2.6700000762939453,2.5999999046325684,2.609999895095825,4700.0,,,,,
2025-02-24,2.650000095367432,2.740000009536743,2.559999942779541,2.5799999237060547,3600.0,,,,,
2025-02-25,2.559999942779541,2.720000028610229,2.559999942779541,2.650000095367432,3900.0,,,,,
2025-02-26,2.619999885559082,2.6600000858306885,2.559999942779541,2.559999942779541,9400.0,,,,,
2025-02-27,2.5899999141693115,2.650000095367432,2.559999942779541,2.5899999141693115,5800.0,,,,,
2025-02-28,2.559999942779541,2.619999885559082,2.559999942779541,2.559999942779541,6500.0,,,,,
2025-03-03,2.4600000381469727,2.549999952316284,2.4600000381469727,2.4800000190734863,17600.0,,,,,
2025-03-04,2.430000066757202,2.5299999713897705,2.369999885559082,2.490000009536743,13000.0,,,,,
2025-03-05,2.430000066757202,2.430000066757202,2.299999952316284,2.390000104904175,33100.0,,,,,
2025-03-06,2.430000066757202,2.430000066757202,2.299999952316284,2.400000095367432,10300.0,,,,,
2025-03-07,2.400000095367432,2.450000047683716,2.390000104904175,2.390000104904175,5300.0,,,,,
2025-03-10,2.440000057220459,2.450000047683716,2.380000114440918,2.450000047683716,17100.0,,,,,
2025-03-11,2.4100000858306885,2.4100000858306885,2.3299999237060547,2.3399999141693115,5900.0,,,,,
2025-03-12,2.369999885559082,2.4100000858306885,2.3399999141693115,2.380000114440918,1300.0,,,,,
2025-03-13,2.299999952316284,2.3499999046325684,2.299999952316284,2.3399999141693115,4900.0,,,,,
2025-03-14,2.309999942779541,2.319999933242798,2.299999952316284,2.319999933242798,1600.0,,,,,
2025-03-17,2.319999933242798,2.3499999046325684,2.2799999713897705,2.299999952316284,10200.0,,,,,
2025-03-18,2.390000104904175,2.450000047683716,2.299999952316284,2.299999952316284,17900.0,,,,,
2025-03-19,2.299999952316284,2.359999895095825,2.299999952316284,2.3499999046325684,3000.0,,,,,
2025-03-20,2.309999942779541,2.400000095367432,2.309999942779541,2.3399999141693115,700.0,,,,,
2025-03-21,2.299999952316284,2.3299999237060547,2.299999952316284,2.309999942779541,4200.0,,,,,
2025-03-24,2.3499999046325684,2.380000114440918,2.2799999713897705,2.299999952316284,3000.0,,,,,
2025-03-25,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,1300.0,,,,,
2025-03-26,2.319999933242798,2.3399999141693115,2.289999961853028,2.289999961853028,1700.0,,,,,
2025-03-27,2.3399999141693115,2.3399999141693115,2.2799999713897705,2.299999952316284,10200.0,,,,,
2025-03-28,2.3499999046325684,2.3499999046325684,2.259999990463257,2.299999952316284,12500.0,,,,,
2025-03-31,2.190000057220459,2.299999952316284,2.190000057220459,2.2699999809265137,14700.0,,,,,
2025-04-01,2.150000095367432,2.259999990463257,2.150000095367432,2.190000057220459,9700.0,,,,,
2025-04-02,2.150000095367432,2.25,2.150000095367432,2.1600000858306885,9300.0,,,,,
2025-04-03,2.130000114440918,2.220000028610229,2.0799999237060547,2.0899999141693115,2200.0,,,,,
2025-04-04,2.0,2.130000114440918,1.899999976158142,1.950000047683716,42100.0,,,,,
2025-04-07,1.9299999475479128,1.9900000095367432,1.899999976158142,1.950000047683716,14200.0,,,,,
2025-04-08,1.8600000143051147,1.9800000190734863,1.830000042915344,1.9700000286102293,13500.0,,,,,
2025-04-09,1.8899999856948853,1.899999976158142,1.7300000190734863,1.830000042915344,19700.0,,,,,
2025-04-10,1.8799999952316284,1.8899999856948853,1.809999942779541,1.8600000143051147,5700.0,,,,,
2025-04-11,1.870000004768372,1.8799999952316284,1.7999999523162842,1.8799999952316284,4700.0,,,,,
2025-04-14,1.909999966621399,2.049999952316284,1.7400000095367432,1.870000004768372,12800.0,,,,,
2025-04-15,2.039999961853028,2.069999933242798,1.9700000286102293,1.9700000286102293,32800.0,,,,,
2025-04-16,1.950000047683716,2.069999933242798,1.4600000381469729,1.4600000381469729,12400.0,,,,,
2025-04-17,1.9700000286102293,2.0,1.940000057220459,1.940000057220459,4100.0,,,,,
2025-04-21,1.909999966621399,1.9700000286102293,1.909999966621399,1.940000057220459,1800.0,,,,,
2025-04-22,1.9800000190734863,1.9800000190734863,1.8600000143051147,1.899999976158142,6300.0,,,,,
2025-04-23,1.9800000190734863,2.0199999809265137,1.9700000286102293,2.0199999809265137,3000.0,,,,,
2025-04-24,2.150000095367432,2.190000057220459,2.059999942779541,2.069999933242798,10100.0,,,,,
2025-04-25,2.0999999046325684,2.150000095367432,2.0999999046325684,2.119999885559082,5700.0,,,,,
2025-04-28,1.9900000095367432,2.150000095367432,1.9600000381469729,2.150000095367432,13200.0,,,,,
2025-04-29,2.0,2.109999895095825,1.919999957084656,1.919999957084656,11900.0,,,,,
2025-04-30,2.039999961853028,2.0799999237060547,1.9700000286102293,2.0,8300.0,,,,,
2025-05-01,2.049999952316284,2.140000104904175,2.049999952316284,2.049999952316284,4800.0,,,,,
2025-05-02,2.039999961853028,2.140000104904175,2.039999961853028,2.039999961853028,2300.0,,,,,
2025-05-05,2.059999942779541,2.109999895095825,1.940000057220459,1.940000057220459,1300.0,,,,,
2025-05-06,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,400.0,,,,,
2025-05-07,2.049999952316284,2.049999952316284,1.919999957084656,1.919999957084656,5200.0,,,,,
2025-05-08,2.0799999237060547,2.0799999237060547,1.9700000286102293,1.9700000286102293,8600.0,,,,,
2025-05-09,2.049999952316284,2.069999933242798,1.9800000190734863,2.069999933242798,4900.0,,,,,
2025-05-12,2.0899999141693115,2.0899999141693115,2.059999942779541,2.059999942779541,3000.0,,,,,
2025-05-13,2.0899999141693115,2.109999895095825,2.009999990463257,2.0799999237060547,5300.0,,,,,
2025-05-14,2.220000028610229,2.25,2.0899999141693115,2.109999895095825,10400.0,,,,,
2025-05-15,2.150000095367432,2.190000057220459,2.0999999046325684,2.109999895095825,11800.0,,,,,
2025-05-16,2.0799999237060547,2.190000057220459,2.059999942779541,2.1700000762939453,9700.0,,,,,
2025-05-19,2.0799999237060547,2.0999999046325684,2.0299999713897705,2.0299999713897705,2100.0,,,,,
2025-05-20,2.150000095367432,2.200000047683716,2.0199999809265137,2.0199999809265137,12300.0,,,,,
2025-05-21,2.150000095367432,2.190000057220459,2.0999999046325684,2.0999999046325684,8500.0,,,,,
2025-05-22,2.200000047683716,2.200000047683716,2.049999952316284,2.119999885559082,5800.0,,,,,
2025-05-23,2.150000095367432,2.190000057220459,2.0999999046325684,2.0999999046325684,1200.0,,,,,
2025-05-27,2.150000095367432,2.1600000858306885,2.069999933242798,2.130000114440918,5200.0,,,,,
2025-05-28,2.0899999141693115,2.150000095367432,2.059999942779541,2.109999895095825,12000.0,,,,,
2025-05-29,2.190000057220459,2.190000057220459,2.059999942779541,2.059999942779541,2300.0,,,,,
2025-05-30,2.240000009536743,2.240000009536743,2.0799999237060547,2.1600000858306885,1700.0,,,,,
2025-06-02,2.220000028610229,2.2300000190734863,2.0999999046325684,2.150000095367432,12900.0,,,,,
2025-06-03,2.150000095367432,2.2300000190734863,2.150000095367432,2.180000066757202,1500.0,,,,,
2025-06-04,2.190000057220459,2.25,2.130000114440918,2.130000114440918,3100.0,,,,,
2025-06-05,2.150000095367432,2.150000095367432,2.130000114440918,2.130000114440918,6800.0,,,,,
2025-06-06,2.180000066757202,2.200000047683716,2.109999895095825,2.190000057220459,6800.0,,,,,
2025-06-09,2.2100000381469727,2.25,2.180000066757202,2.190000057220459,7300.0,,,,,
2025-06-10,2.299999952316284,2.3299999237060547,2.140000104904175,2.140000104904175,8400.0,,,,,
2025-06-11,2.3299999237060547,2.3399999141693115,2.2300000190734863,2.2300000190734863,11300.0,,,,,
2025-06-12,2.259999990463257,2.400000095367432,2.220000028610229,2.220000028610229,7000.0,,,,,
2025-06-13,2.289999961853028,2.3299999237060547,2.2300000190734863,2.2300000190734863,5300.0,,,,,
2025-06-16,2.2300000190734863,2.309999942779541,2.2100000381469727,2.309999942779541,2100.0,,,,,
2025-06-17,2.25,2.259999990463257,2.25,2.259999990463257,600.0,,,,,
2025-06-18,2.25,2.289999961853028,2.200000047683716,2.200000047683716,4600.0,,,,,
2025-06-20,2.200000047683716,2.319999933242798,2.200000047683716,2.2699999809265137,13500.0,,,,,
2025-06-23,2.200000047683716,2.299999952316284,2.200000047683716,2.299999952316284,4700.0,,,,,
2025-06-24,2.2699999809265137,2.299999952316284,2.200000047683716,2.200000047683716,4200.0,,,,,
2025-06-25,2.450000047683716,2.4800000190734863,2.2699999809265137,2.2699999809265137,30200.0,,,,,
2025-06-26,2.690000057220459,2.950000047683716,2.470000028610229,2.490000009536743,112300.0,,,,,
2025-06-27,2.799999952316284,2.8299999237060547,2.5199999809265137,2.7100000381469727,23300.0,,,,,
2025-06-30,2.470000028610229,3.150000095367432,2.319999933242798,2.819999933242798,165400.0,,,,,
2025-07-01,2.359999895095825,2.5999999046325684,2.3499999046325684,2.4600000381469727,11200.0,,,,,
2025-07-02,2.400000095367432,2.5199999809265137,2.359999895095825,2.369999885559082,13400.0,,,,,
2025-07-03,2.680000066757202,2.680000066757202,2.369999885559082,2.440000057220459,53800.0,,,,,
2025-07-07,2.619999885559082,2.789999961853028,2.5999999046325684,2.630000114440918,14600.0,,,,,
2025-07-08,2.5999999046325684,2.7100000381469727,2.5999999046325684,2.619999885559082,5800.0,,,,,
2025-07-09,2.75,2.75,2.640000104904175,2.640000104904175,4600.0,,,,,
2025-07-10,2.690000057220459,2.799999952316284,2.650000095367432,2.75,8200.0,,,,,
2025-07-11,2.690000057220459,2.740000009536743,2.640000104904175,2.740000009536743,11200.0,,,,,
2025-07-14,2.940000057220459,2.940000057220459,2.640000104904175,2.640000104904175,125500.0,,,,,
2025-07-15,3.069999933242798,3.200000047683716,2.900000095367432,2.900000095367432,133600.0,,,,,
