Date,Close,High,Low,Open,Volume,"('Close', 'BCSF')","('High', 'BCSF')","('Low', 'BCSF')","('Open', 'BCSF')","('Volume', 'BCSF')"
2024-06-03,14.282245635986328,14.316109040348206,14.19758470292215,14.290710275997055,251700.0,,,,,
2024-06-04,14.239914894104004,14.316109575231277,14.180652723176804,14.206051488476913,155600.0,,,,,
2024-06-05,14.231447219848633,14.239913474104418,14.112922889813442,14.231447219848633,206000.0,,,,,
2024-06-06,14.180651664733888,14.290709743273522,14.17218541026577,14.256846340173992,122700.0,,,,,
2024-06-07,14.0875244140625,14.324574693735387,14.03672850226578,14.163719089144038,432300.0,,,,,
2024-06-10,14.112923622131348,14.180652044919148,13.985933031250848,14.079058603350962,190500.0,,,,,
2024-06-11,14.062126159667969,14.138320828757358,13.994397744341043,14.053659905905503,172100.0,,,,,
2024-06-12,14.036728858947754,14.12985604525226,13.960534181930065,14.12985604525226,138400.0,,,,,
2024-06-13,13.850476264953612,14.062127789223574,13.7912140965217,14.062127789223574,256200.0,,,,,
2024-06-14,13.833542823791504,13.943600898499472,13.706552240736809,13.765814405177474,222300.0,,,,,
2024-06-17,13.918203353881836,13.926669607813787,13.81660992147124,13.867405830290124,139900.0,,,,,
2024-06-18,13.850476264953612,13.977466856560994,13.808144991235832,13.969000601817438,279200.0,,,,,
2024-06-20,13.875872611999512,13.901271374761423,13.774280790497636,13.901271374761423,248400.0,,,,,
2024-06-21,13.850476264953612,13.8758734144113,13.774281587034588,13.816611245979388,283500.0,,,,,
2024-06-24,13.977465629577637,13.985931883578,13.867405942345751,13.892804704346842,190400.0,,,,,
2024-06-25,14.121390342712402,14.189118767734666,14.011330642818086,14.011330642818086,269400.0,,,,,
2024-06-26,14.05366039276123,14.155252211884626,14.045194138705472,14.09599004826717,197100.0,,,,,
2024-06-27,14.138320922851562,14.172184323353996,14.079057146119892,14.095989653757512,232500.0,,,,,
2024-06-28,14.190524101257324,14.312332307529354,14.08611896386957,14.12092012316891,268600.0,,,,,
2024-07-01,14.199226379394531,14.251428953873065,14.120921687931771,14.225328496378758,242700.0,,,,,
2024-07-02,14.37323760986328,14.37323760986328,14.20792751625928,14.21662822218475,227900.0,,,,,
2024-07-03,14.451539993286133,14.468939742865343,14.33843249382786,14.33843249382786,123400.0,,,,,
2024-07-05,14.390637397766112,14.495042538109956,14.36453528293526,14.442839967938037,148900.0,,,,,
2024-07-08,14.451539993286133,14.460240697820591,14.3732353119657,14.460240697820591,163300.0,,,,,
2024-07-09,14.294931411743164,14.442840077931534,14.294931411743164,14.416737962901893,160600.0,,,,,
2024-07-10,14.37323760986328,14.39933806814972,14.286232210098545,14.338434786161397,97500.0,,,,,
2024-07-11,14.42543888092041,14.460241701473835,14.364535604441738,14.460241701473835,148900.0,,,,,
2024-07-12,14.44283962249756,14.564646169815294,14.44283962249756,14.486341486685394,204600.0,,,,,
2024-07-15,14.434139251708984,14.555945801844826,14.38193668157788,14.529845346524166,148800.0,,,,,
2024-07-16,14.460241317749023,14.538544342936696,14.399336383396736,14.486341772981657,156800.0,,,,,
2024-07-17,14.495041847229004,14.573346528499522,14.442839279545227,14.451539984074142,155700.0,,,,,
2024-07-18,14.434139251708984,14.529845346524166,14.294931291699514,14.529845346524166,248300.0,,,,,
2024-07-19,14.38193702697754,14.5646468565693,14.364535616685991,14.486342169747168,149700.0,,,,,
2024-07-22,14.495041847229004,14.495041847229004,14.390636711861452,14.425437870487402,134400.0,,,,,
2024-07-23,14.364534378051758,14.503742329400763,14.329731560469664,14.49504162500524,171300.0,,,,,
2024-07-24,14.42543888092041,14.460241701473835,14.268829507409638,14.39933676550534,192500.0,,,,,
2024-07-25,14.37323760986328,14.477642761988983,14.347135492086869,14.451542303702546,156400.0,,,,,
2024-07-26,14.608150482177734,14.677754464329997,14.390637830515695,14.390637830515695,244800.0,,,,,
2024-07-29,14.58204746246338,14.860463373810408,14.547244643800134,14.69515330413946,341300.0,,,,,
2024-07-30,14.75605583190918,14.77345724036177,14.599448134304804,14.651650700172928,254400.0,,,,,
2024-07-31,14.58204746246338,14.825662214636896,14.573346757797568,14.738656827468516,240700.0,,,,,
2024-08-01,14.573347091674805,14.738657165133027,14.495042407378266,14.669053185701635,155100.0,,,,,
2024-08-02,14.173124313354492,14.61684863529743,14.164423608680549,14.529844907537472,277100.0,,,,,
2024-08-05,13.59889030456543,13.929509615772592,13.303072982446132,13.929509615772592,540600.0,,,,,
2024-08-06,13.74679946899414,13.859906145107573,13.694596068578363,13.781601459356358,250500.0,,,,,
2024-08-07,13.407478332519531,13.894706987065796,13.311773074369745,13.711996345329052,366100.0,,,,,
2024-08-08,13.511885643005373,13.564089044314642,13.320475107609507,13.485784357223192,227900.0,,,,,
2024-08-09,13.407478332519531,13.590188974256275,13.311773074369745,13.485783011798828,211700.0,,,,,
2024-08-12,13.58148956298828,13.590190268124305,13.442281599791578,13.45968301006362,142900.0,,,,,
2024-08-13,13.67719554901123,13.772900815496136,13.58148945278142,13.60759156797768,238600.0,,,,,
2024-08-14,13.80770206451416,13.816402769112337,13.66849410992278,13.66849410992278,170800.0,,,,,
2024-08-15,14.060016632080078,14.103518495403126,13.851204701047964,13.92950938262122,166500.0,,,,,
2024-08-16,14.2775297164917,14.329732286018295,14.00781450453288,14.0774184837316,176200.0,,,,,
2024-08-19,14.190524101257324,14.347133466828693,14.138321532563449,14.321031352736885,265100.0,,,,,
2024-08-20,14.199226379394531,14.26012965953447,14.181824968071714,14.199226379394531,128500.0,,,,,
2024-08-21,14.207925796508787,14.26882907112528,14.138321817019971,14.23402791112576,195100.0,,,,,
2024-08-22,14.260128021240234,14.312332249211137,14.216626157420883,14.268828725902052,189800.0,,,,,
2024-08-23,14.486340522766112,14.547243792372486,14.286229305633851,14.31233141810357,251400.0,,,,,
2024-08-26,14.503744125366213,14.6255506830072,14.442840846545716,14.582048815132527,186200.0,,,,,
2024-08-27,14.58204746246338,14.703854008805273,14.451540211455676,14.50374277996081,230400.0,,,,,
2024-08-28,14.547245979309082,14.625550669000408,14.503744111476072,14.573348095702816,129300.0,,,,,
2024-08-29,14.75605583190918,14.782157944588066,14.616847883267743,14.634249291720336,165400.0,,,,,
2024-08-30,14.88656520843506,14.921366366955466,14.729955846368975,14.729955846368975,212500.0,,,,,
