Date,Close,High,Low,Open,Volume,"('Close', 'KMB')","('High', 'KMB')","('Low', 'KMB')","('Open', 'KMB')","('Volume', 'KMB')"
2024-07-03,131.4437255859375,131.94073904650554,130.7650902982536,131.55841875613257,736900.0,,,,,
2024-07-05,132.17967224121094,132.45686680535854,130.6312563469448,131.46281087022373,1221400.0,,,,,
2024-07-08,133.12596130371094,133.33624184830302,132.19881924380542,132.36130610379294,1348600.0,,,,,
2024-07-09,133.26931762695312,133.83325972701715,132.418642610261,132.94434393171878,1875300.0,,,,,
2024-07-10,134.5692138671875,134.5883342546257,133.30754540333018,133.65163945430623,1298500.0,,,,,
2024-07-11,134.7890625,135.46768311915764,134.26336122732565,134.82728869047523,1396800.0,,,,,
2024-07-12,135.2765350341797,136.11765714529955,134.18690620140336,134.97068172941664,1478800.0,,,,,
2024-07-15,134.7794952392578,135.9264851395856,134.74126904871866,135.2860761252502,1863300.0,,,,,
2024-07-16,136.1654510498047,136.34704370174603,134.7317281314495,134.81774800625072,1917000.0,,,,,
2024-07-17,137.20729064941406,138.52630585952377,136.10809429230778,136.4235150947165,2296300.0,,,,,
2024-07-18,137.6947479248047,139.18581743913333,136.20367841047604,136.41395894040278,2316500.0,,,,,
2024-07-19,137.2837371826172,138.8130326999518,137.00654261666105,138.66966625865177,4086100.0,,,,,
2024-07-22,137.77120971679688,138.0006106275219,136.4808532939165,137.15948853944678,2620400.0,,,,,
2024-07-23,129.87619018554688,134.43541875531992,129.61811596578738,133.68033107068538,5074500.0,,,,,
2024-07-24,134.3015899658203,134.35895112949504,128.71963263726087,128.81521999213606,3581800.0,,,,,
2024-07-25,134.83685302734375,136.58598195394464,134.34937795652985,134.76993896484692,2704900.0,,,,,
2024-07-26,135.54415893554688,136.21322669692057,134.80817710574414,135.41989828536913,2064500.0,,,,,
2024-07-29,134.62657165527344,135.38165921746057,133.632515717554,135.1427054265102,3083100.0,,,,,
2024-07-30,130.3540802001953,131.86426994962915,129.4269382996911,131.16651436045308,3517800.0,,,,,
2024-07-31,129.08285522460938,130.15336366072378,128.11747246707142,130.0195501062095,3375600.0,,,,,
2024-08-01,132.36129760742188,132.67671840406288,129.55119831424193,130.10557293398213,2497300.0,,,,,
2024-08-02,133.9097442626953,135.89782747345643,131.4150654687528,133.92885006992051,2401700.0,,,,,
2024-08-05,131.56797790527344,134.87510545389154,130.81289019133283,133.94796339190546,2547200.0,,,,,
2024-08-06,132.93479919433594,134.5883556483172,132.65760457845823,132.72451865283722,2077300.0,,,,,
2024-08-07,133.833251953125,135.35299466131255,133.07814975764217,133.10682304763944,2392200.0,,,,,
2024-08-08,135.0089111328125,135.04713732759774,133.00169316886272,133.00169316886272,2144200.0,,,,,
2024-08-09,134.1199951171875,134.7030283847392,133.48915358840318,134.51186826272098,1485200.0,,,,,
2024-08-12,132.1892547607422,133.36490345918392,131.6348801539803,133.36490345918392,2394100.0,,,,,
2024-08-13,132.32305908203125,132.78184629594475,131.80691070486878,132.36128527294798,1777100.0,,,,,
2024-08-14,134.597900390625,134.808166312007,131.4437073857446,131.90249458758362,2167100.0,,,,,
2024-08-15,135.51548767089844,135.6397483229341,133.86193133922592,135.2956542427137,1875600.0,,,,,
2024-08-16,136.1654510498047,136.36616409100753,135.1331687984389,135.69709631269183,1552600.0,,,,,
2024-08-19,137.1212615966797,137.31242172894673,136.42350596625928,136.42350596625928,1311700.0,,,,,
2024-08-20,137.86680603027344,137.99105210347562,136.90142322978053,136.90142322978053,1092500.0,,,,,
2024-08-21,138.1917724609375,139.24316049938278,137.4940314027003,138.0961851008136,1447300.0,,,,,
2024-08-22,138.2108917236328,138.83216580562498,137.56092976617046,138.83216580562498,1420900.0,,,,,
2024-08-23,137.26463317871094,138.2969154330247,136.30881789707786,138.20132807102792,1252000.0,,,,,
2024-08-26,137.77120971679688,137.84767668703856,136.85362065848008,137.13081524867908,1148400.0,,,,,
2024-08-27,137.1977081298828,138.50718487845322,136.6529010469308,137.6851832186417,1265100.0,,,,,
2024-08-28,137.5035858154297,138.8226155597954,136.88231172154988,137.74253963378095,1467100.0,,,,,
2024-08-29,136.89187622070312,137.75210420580888,136.37572776197177,137.66608432421526,1879200.0,,,,,
2024-08-30,138.26824951171875,138.3160431952648,137.0925861517411,137.14037983528715,2421700.0,,,,,
2024-09-03,140.8394012451172,141.47979579578515,138.5932292815477,138.5932292815477,1904100.0,,,,,
2024-09-04,141.79519653320312,142.2922099565613,140.9254011654517,141.22170155599528,1853600.0,,,,,
2024-09-05,141.5084686279297,142.71279074523233,140.8202803938753,142.28267674509462,1788200.0,,,,,
2024-09-06,141.58554077148438,142.77095773349586,141.45061538317222,141.50843844876823,2160600.0,,,,,
2024-09-09,141.8457489013672,142.2601720604104,141.07475506217347,141.37351738072576,1836500.0,,,,,
2024-09-10,140.949462890625,142.94444696261334,140.69889136178372,141.84574985229054,1498600.0,,,,,
2024-09-11,138.010009765625,140.5061370526557,137.22936889024805,140.5061370526557,2350400.0,,,,,
2024-09-12,137.2197265625,138.53043667260903,136.54508489692134,138.21239509746147,1977100.0,,,,,
2024-09-13,138.3184051513672,138.48224207240386,136.37161194451,136.6318304453397,1960400.0,,,,,
2024-09-16,138.9737548828125,139.57129421595616,138.5207879214882,138.88702028317968,1650900.0,,,,,
2024-09-17,136.5258331298828,138.73283039918152,136.28489385697495,138.40515651741077,1851200.0,,,,,
2024-09-18,136.02467346191406,137.2197375332477,135.25366485801385,136.37162659838086,1717300.0,,,,,
2024-09-19,135.0223846435547,136.3812710692655,134.89709150631043,135.74520251700892,1553500.0,,,,,
2024-09-20,135.6488037109375,136.0150360928759,134.20316814741065,134.71395820339558,5576100.0,,,,,
2024-09-23,136.09213256835938,136.6221871542454,134.99345017555805,135.37894709361422,1776900.0,,,,,
2024-09-24,135.93792724609375,136.80530266031,135.30184409926065,135.5138718148717,1858500.0,,,,,
2024-09-25,136.08248901367188,137.3835668799653,135.78372668878978,136.85349757496556,1683100.0,,,,,
2024-09-26,137.0269775390625,137.51850307218277,135.28257953945962,135.32113805872248,1478700.0,,,,,
2024-09-27,137.37393188476562,138.19313130995144,136.83423025649722,137.06553725679785,1689400.0,,,,,
2024-09-30,137.12335205078125,138.2991368295565,136.41016653890864,138.11602063692936,1962200.0,,,,,
2024-10-01,137.24864196777344,137.94254820480373,136.33307573178675,137.19081889898175,1849600.0,,,,,
2024-10-02,136.6221923828125,137.1040709017067,135.72590539643662,136.9209694173698,1587600.0,,,,,
2024-10-03,134.9645233154297,136.3137919339496,134.82959792415417,136.2848804005166,1436000.0,,,,,
2024-10-04,135.78372192382812,136.08248423822596,133.53816636927834,134.07786793151502,1593000.0,,,,,
2024-10-07,135.67771911621094,137.48958711336317,135.47533836677252,136.6511084626779,2037100.0,,,,,
2024-10-08,136.86314392089844,137.11373018489454,135.417508234521,136.07287072601076,1527300.0,,,,,
2024-10-09,137.0269775390625,137.52813534911533,136.3523505096258,136.70895063685873,1249400.0,,,,,
2024-10-10,135.94757080078125,137.64379266639543,135.5235153343777,137.07516481511834,1296500.0,,,,,
2024-10-11,137.0944366455078,137.23899431678225,135.98612195036335,136.63183739166445,1384400.0,,,,,
2024-10-14,138.33767700195312,138.55935170602066,136.98842304824495,137.0751576511765,1366600.0,,,,,
2024-10-15,139.96644592285156,141.21933315136022,138.71355869434288,138.7810287531994,1964000.0,,,,,
2024-10-16,140.6507110595703,141.1036780650855,138.46297836333386,139.20507543493025,1819300.0,,,,,
2024-10-17,140.79527282714844,141.3349744564262,140.14955732742206,140.56398053218166,2537200.0,,,,,
2024-10-18,140.1399383544922,140.4097891947492,137.93292612538627,139.60023667397817,3915400.0,,,,,
2024-10-21,138.98341369628906,140.8338255081414,138.78101824081756,140.13991924047605,2508300.0,,,,,
2024-10-22,132.75753784179688,134.4055689200252,131.78414848454622,132.08291082658522,4180200.0,,,,,
2024-10-23,131.92869567871094,133.518888852877,131.36008257578027,131.97688647006004,2640900.0,,,,,
2024-10-24,132.04434204101562,132.80571831065546,131.22515740972798,132.07325357472195,1835300.0,,,,,
2024-10-25,130.6083526611328,132.25636889468714,130.4252364783457,131.6973880704083,2273900.0,,,,,
2024-10-28,130.7047119140625,131.7841296902266,130.29993576266244,131.36007428235112,2036400.0,,,,,
2024-10-29,129.63494873046875,130.92639428639714,129.5385818539614,129.87588798038425,1608800.0,,,,,
2024-10-30,129.53860473632812,129.91446944436044,128.7001259985889,129.38440005975914,1636300.0,,,,,
2024-10-31,129.31690979003906,130.1939322069798,129.01814746698048,129.49039370050974,3322500.0,,,,,
2024-11-01,129.73133850097656,130.579449420054,129.27837150608434,129.74097077750582,1678200.0,,,,,
2024-11-04,128.8928680419922,131.01313052663116,128.7772072006652,130.15538737442773,1537700.0,,,,,
2024-11-05,129.943359375,129.97227090882814,128.66156078748162,129.0374254330122,1414800.0,,,,,
2024-11-06,126.86898040771484,131.32153337583867,126.1076187911446,131.21551950965642,2235400.0,,,,,
2024-11-07,127.45687103271484,129.00852048569158,127.31231335619384,127.4761502915062,1879900.0,,,,,
2024-11-08,128.767578125,129.51930743636663,127.40867717531212,127.73635103805854,1703500.0,,,,,
2024-11-11,128.4302520751953,129.7120506453886,128.24715059868032,128.48808984783474,1569800.0,,,,,
2024-11-12,127.3508529663086,129.3747486054221,127.23520682890732,129.14344162485435,2525000.0,,,,,
2024-11-13,127.3990478515625,128.67119952114055,127.17738784583408,128.67119952114055,1494800.0,,,,,
2024-11-14,126.90752410888672,127.9483835107374,126.09797169825816,126.9364503503346,1543400.0,,,,,
2024-11-15,129.22056579589844,130.31924840423378,126.73407048108317,126.80154054314956,3199100.0,,,,,
2024-11-18,131.08059692382812,131.3793739754994,128.60374884183594,128.8928789108869,2038300.0,,,,,
2024-11-19,130.69508361816406,131.697384398945,130.0011774215602,130.8010974733609,1771300.0,,,,,
2024-11-20,131.42755126953125,131.5624766755556,129.76988787793724,130.40597109452324,1883400.0,,,,,
2024-11-21,132.06361389160156,132.98882703560588,131.11913619671677,131.55282388375215,1618500.0,,,,,
2024-11-22,133.40325927734375,134.0586217683576,132.5069722112086,132.7671760464156,1977600.0,,,,,
2024-11-25,134.09715270996094,134.68504508712283,132.8731771629324,134.03932964102128,4025000.0,,,,,
2024-11-26,134.665771484375,135.1862085382189,133.78876372568362,134.0104237345163,2305200.0,,,,,
2024-11-27,134.1549835205078,135.50425226527727,133.94295578498355,134.7910667270806,1466800.0,,,,,
2024-11-29,134.299560546875,134.73324830969767,133.00811482976383,133.01776181265393,1213100.0,,,,,
2024-12-02,134.50192260742188,135.31147494624338,133.35504944120913,134.69467106346062,2397100.0,,,,,
2024-12-03,131.8516082763672,134.68505654150468,131.56247820131443,134.2417217989882,2187700.0,,,,,
2024-12-04,131.83230590820312,131.83230590820312,130.4445082615903,131.11913518128347,2068200.0,,,,,
2024-12-05,133.1430206298828,133.30687225721735,131.64920907857766,132.12144058611372,2201700.0,,,,,
2024-12-06,131.00387573242188,133.95980918654163,130.7802408132132,133.32777681585426,2207200.0,,,,,
2024-12-09,129.27310180664062,131.35391688986223,127.95071368031736,130.78023762393966,3423800.0,,,,,
2024-12-10,129.38978576660156,130.2648891786998,128.3299198372801,128.56328767100723,2662500.0,,,,,
2024-12-11,126.99781799316406,130.19682240782228,126.7839011808636,129.45784649783133,2094200.0,,,,,
2024-12-12,127.27008819580078,128.25215016051686,126.51166116625966,127.377046614674,1763100.0,,,,,
2024-12-13,127.70762634277344,128.37854591350353,126.4338583864196,126.92974836458218,1621600.0,,,,,
2024-12-16,127.7270965576172,129.36062720407406,127.6784763947794,128.57303101119015,2792400.0,,,,,
2024-12-17,127.5131607055664,128.33965884025267,126.40468940731228,126.60888812608025,3378700.0,,,,,
2024-12-18,126.7644500732422,128.3590932314502,126.40468763313548,126.70611182206684,3048400.0,,,,,
2024-12-19,127.81459045410156,128.67025775197587,126.74502116854772,127.12423465978036,3447600.0,,,,,
2024-12-20,127.68819427490234,128.65080513636104,127.42565729596411,127.9507164170517,5579500.0,,,,,
2024-12-23,127.80487060546876,127.8826598893719,126.52136967625007,127.27007855162763,1705200.0,,,,,
2024-12-24,128.52439880371094,128.9716834883944,127.32842006129376,127.50344966374875,619600.0,,,,,
2024-12-26,129.44813537597656,129.52592466071223,128.07712705148936,128.07712705148936,1017500.0,,,,,
2024-12-27,128.1549072265625,129.71064830032228,127.68818638811337,128.65079719011547,1525000.0,,,,,
2024-12-30,127.00755310058594,128.14519366194557,126.13244954162936,128.14519366194557,1415200.0,,,,,
2024-12-31,127.4159164428711,127.95070846421282,126.52136198753036,127.52287484713943,942300.0,,,,,
2025-01-02,127.01727294921876,128.29104092933926,126.72556684735568,127.83403816500444,1390200.0,,,,,
2025-01-03,126.17131805419922,127.6687357187575,125.9865852069506,127.017267194957,1563000.0,,,,,
2025-01-06,122.63200378417967,126.12272191384818,122.39863592892316,126.12272191384818,2412000.0,,,,,
2025-01-07,123.77937316894533,124.29471421457752,123.13762267698428,123.21541196420284,1891300.0,,,,,
2025-01-08,123.26402282714844,123.38070675619876,122.54449047732471,123.14734631649274,1820200.0,,,,,
2025-01-10,121.01790618896484,122.51531650309892,120.66786183405588,121.76661505522904,2280000.0,,,,,
2025-01-13,121.9610824584961,121.9902515853922,120.8623366411743,121.80550389052428,2337100.0,,,,,
2025-01-14,122.69033813476562,123.44876509422976,121.7082688423956,122.05831319574742,1779000.0,,,,,
2025-01-15,122.08748626708984,123.71130606587276,122.03887352768336,123.19595761572336,1484800.0,,,,,
2025-01-16,123.1473388671875,123.3223610409784,121.56241378830492,121.87356349522273,2090400.0,,,,,
2025-01-17,123.70157623291016,124.35304478169532,122.67089420537576,123.26401708315731,2056600.0,,,,,
2025-01-21,123.02093505859376,124.82950254943704,122.76813101030336,124.25581584638988,1836500.0,,,,,
2025-01-22,122.63200378417967,125.12119414136536,122.486150729243,125.12119414136536,2125900.0,,,,,
2025-01-23,123.51683044433594,124.05162249613991,122.26250606515474,122.51531752767976,2216900.0,,,,,
2025-01-24,124.85867309570312,124.93646238147404,123.3126425691834,123.63351780919244,1785500.0,,,,,
2025-01-27,127.77571105957033,128.41746157229983,126.229687872641,126.71585980589852,3127600.0,,,,,
2025-01-28,125.86018371582033,129.6912206577475,125.64626689309826,127.9604498824792,3388800.0,,,,,
2025-01-29,126.08381652832033,127.42565569628282,125.90880176908452,126.19077493789398,1881100.0,,,,,
2025-01-30,127.23120880126952,127.795155222636,126.34637226674036,127.3770544556245,1871500.0,,,,,
2025-01-31,126.37552642822266,127.454828652977,125.35456245830004,125.51014102904408,5058300.0,,,,,
2025-02-03,126.8422393798828,127.67845559940744,125.63654262390884,126.0060231603582,2601800.0,,,,,
2025-02-04,125.72405242919922,127.27007546268032,125.14064023247992,126.53109953871925,2136200.0,,,,,
2025-02-05,125.6754379272461,126.27828634399884,124.80033442958634,126.03520039056124,2517200.0,,,,,
2025-02-06,125.13092803955078,126.69640217659,124.6642071622291,126.59916186028627,2090300.0,,,,,
2025-02-07,126.69639587402344,126.7644522226192,124.87810293976196,124.97534325122844,2248500.0,,,,,
2025-02-10,127.79515075683594,127.91184211303302,126.15190204029332,126.53111556515552,1555700.0,,,,,
2025-02-11,129.50648498535156,129.5939923745559,126.98811787297984,127.79515024469596,1512800.0,,,,,
2025-02-12,130.17739868164062,130.23573693843872,128.17437273536137,128.864728556525,1871800.0,,,,,
2025-02-13,131.616455078125,131.830371897357,129.81761314461662,130.1773904333915,1872600.0,,,,,
2025-02-14,129.0008544921875,131.2858684335409,128.95223433319902,131.22753017747053,1976400.0,,,,,
2025-02-18,131.88870239257812,132.0831681704079,127.90208718152266,128.3688228524595,2695400.0,,,,,
2025-02-19,134.1153564453125,134.193145720002,131.47059528980492,132.0637255271237,1845200.0,,,,,
2025-02-20,135.12661743164062,135.88504439948534,132.74437811793405,132.99718216161938,2132800.0,,,,,
2025-02-21,136.3809356689453,136.71154383598903,134.44598100785058,135.1557878255833,2316600.0,,,,,
2025-02-24,136.16702270507812,138.53954401162056,135.73920388504317,135.73920388504317,2269700.0,,,,,
2025-02-25,137.39218139648438,138.9479225686262,136.40038656987133,136.7504309300413,2693300.0,,,,,
2025-02-26,135.3113555908203,137.6449745833255,134.83490182693592,136.65317983495635,1808800.0,,,,,
2025-02-27,136.31289672851562,136.92547814683164,134.5626747024633,134.97105736907707,1711500.0,,,,,
2025-02-28,138.08253479003906,139.07432959946212,136.2934257965302,137.35327695539036,2683900.0,,,,,
2025-03-03,139.385498046875,139.61885107736313,137.29494984908334,137.29494984908334,1946800.0,,,,,
2025-03-04,137.23658752441406,142.21498245896873,137.19770030508226,140.3091971391789,2530000.0,,,,,
2025-03-05,137.7130584716797,138.90903720292846,136.59485418880772,136.83794014115523,2060700.0,,,,,
2025-03-06,138.47149658203125,139.03545781720555,136.69210548746153,137.99504273590375,1991700.0,,,,,
2025-03-07,142.0424041748047,144.06332541784747,137.6081881646079,138.00059162718426,2966800.0,,,,,
2025-03-10,144.60287475585938,147.59499977323253,142.8174195618869,142.9449574218965,3193800.0,,,,,
2025-03-11,141.35569763183594,144.51459506049915,141.1791205557007,144.51459506049915,2507300.0,,,,,
2025-03-12,137.31387329101562,140.62973782022792,136.98032886254265,138.82464303536696,2099400.0,,,,,
2025-03-13,137.48065185546875,139.09933486841425,136.99014003709345,137.04899906022123,1805000.0,,,,,
2025-03-14,136.99012756347656,137.60817718850754,136.19550088514038,136.48981094321377,1324100.0,,,,,
2025-03-17,137.25502014160156,137.78476631717515,136.20531766863195,137.06862325617834,1469900.0,,,,,
2025-03-18,136.88223266601562,138.3243386709751,136.16608957208317,137.23540178905128,1661900.0,,,,,
2025-03-19,136.99993896484375,137.26481952670625,135.78347928814443,136.7252535559612,1716800.0,,,,,
2025-03-20,136.44076538085938,137.0489952284849,134.4394688350717,136.69582613035954,1665400.0,,,,,
2025-03-21,136.03854370117188,137.62779717672683,134.8318888389628,136.44076697831906,7442700.0,,,,,
2025-03-24,135.20468139648438,136.55848380202056,134.4983431982775,135.6853733860749,1979700.0,,,,,
2025-03-25,134.3904266357422,135.14580402024316,133.40940304827728,135.13599917329202,1801000.0,,,,,
2025-03-26,136.960693359375,137.27461309978864,134.63567242184007,134.66510192971538,2209900.0,,,,,
2025-03-27,137.89266967773438,138.363556796786,136.84298224888687,137.9711533591149,1052600.0,,,,,
2025-03-28,138.0398406982422,139.89397474854732,137.36293200270924,139.39364312007555,1227300.0,,,,,
2025-03-31,139.52117919921875,140.0313156684893,138.3930080338957,138.5892097623129,1974100.0,,,,,
2025-04-01,140.31581115722656,140.78669831681867,139.32498266180227,140.1490389333967,1725400.0,,,,,
2025-04-02,140.18826293945312,141.02213896625062,138.87369494100946,140.25694177496362,1845500.0,,,,,
2025-04-03,142.46424865722656,144.328187513036,141.69905144532734,142.24842226728245,2384900.0,,,,,
2025-04-04,135.29296875,144.21046971311353,135.03789303278384,143.05286904622614,2554900.0,,,,,
2025-04-07,131.98692321777344,135.4793801958475,130.8783766057213,132.60497294457662,2827200.0,,,,,
2025-04-08,130.75082397460938,134.0862982208999,129.7305660189119,133.99800968967486,2543100.0,,,,,
2025-04-09,132.58534240722656,135.03790157102455,129.02423668047044,129.34797628639973,2436400.0,,,,,
2025-04-10,134.88095092773438,136.2053239119911,132.24199483784724,132.79136570265595,2281800.0,,,,,
2025-04-11,137.1078643798828,138.04965370087655,133.38979121231162,134.11575412576997,1721600.0,,,,,
2025-04-14,139.854736328125,140.1490464320795,136.00912521902512,137.17654581752993,1676800.0,,,,,
2025-04-15,138.785400390625,140.34522421524997,138.68729204964697,139.53097288667206,1855700.0,,,,,
2025-04-16,137.0489959716797,139.93320779380517,136.73507619899502,139.45250083370678,2004900.0,,,,,
2025-04-17,140.0999755859375,140.71802523379102,137.55912809690042,137.76513466669698,2108300.0,,,,,
2025-04-21,137.41197204589844,140.77687554441204,136.04833497852565,140.72782137441797,2615600.0,,,,,
2025-04-22,135.3027801513672,135.75405761729556,130.47614558469257,130.5546292730815,3834600.0,,,,,
2025-04-23,130.8685302734375,133.9783879737053,128.6317978677123,132.9483102941456,4583400.0,,,,,
2025-04-24,129.8286590576172,130.79007295921548,129.15175038153157,130.48594307040452,2709000.0,,,,,
2025-04-25,129.11251831054688,130.70177177351218,127.37610232408662,130.43690617583957,2627000.0,,,,,
2025-04-28,128.41598510742188,129.49511707070403,128.18054902032932,129.2302365034925,1746400.0,,,,,
2025-04-29,128.0726318359375,128.58276829080685,125.79664993669888,127.66060372712332,1964200.0,,,,,
2025-04-30,129.279296875,129.49512327800198,126.70901967281848,129.10271980121644,2928800.0,,,,,
2025-05-01,127.40553283691406,128.51409431851826,126.06153526663816,127.87643495272243,1965600.0,,,,,
2025-05-02,127.87643432617188,129.1027138461036,126.80710720817478,127.89604402064344,2258400.0,,,,,
2025-05-05,128.41598510742188,129.0536594381731,127.76852089868495,128.74954451285697,1459500.0,,,,,
2025-05-06,130.25050354003906,130.82930385354462,127.29761301494317,128.07263001777346,3014000.0,,,,,
2025-05-07,131.05494689941406,131.8790031796427,129.78943296686532,129.98563470464836,2953500.0,,,,,
2025-05-08,131.00588989257812,132.3204729427154,130.54482255490316,131.22171629024697,2165900.0,,,,,
2025-05-09,130.5251922607422,131.93786863210138,130.3191707194056,130.65271514896762,1864200.0,,,,,
2025-05-12,134.0764923095703,134.19421035026926,129.5049187854891,129.8875173869927,3112800.0,,,,,
2025-05-13,131.48660278320312,133.57618801414705,130.21126900389822,133.31130742885884,3058800.0,,,,,
2025-05-14,130.97645568847656,131.61413001119115,130.0641109240265,131.05493937292908,2139300.0,,,,,
2025-05-15,134.74359130859375,134.86130934507605,131.11379217858652,131.90843383253662,2625800.0,,,,,
2025-05-16,136.43096923828125,136.70565466887845,134.43947741260166,135.04772226826685,2310000.0,,,,,
2025-05-19,138.11830139160156,140.54143079928156,136.9999351241517,138.42243127148242,3259500.0,,,,,
2025-05-20,138.9423828125,139.04047619488207,137.6866737518405,138.08888206730268,2421600.0,,,,,
2025-05-21,138.39300537109375,139.66832406588333,137.9907821055766,138.1967886772196,2475800.0,,,,,
2025-05-22,137.09805297851562,137.81419604061395,135.70500121325296,137.81419604061395,2743800.0,,,,,
2025-05-23,138.8638916015625,138.96198497862997,135.44011389726683,137.4315905794433,2582900.0,,,,,
2025-05-27,140.13922119140625,140.36485241827032,138.47146916809442,138.9521761002437,2594100.0,,,,,
2025-05-28,139.97244262695312,141.1398631274165,139.59966383120198,140.25694785893506,1748600.0,,,,,
2025-05-29,141.1104278564453,141.57151013560969,138.8933199592531,139.52117445035728,1716200.0,,,,,
2025-05-30,141.0319366455078,141.49301890005927,140.34522317146238,140.34522317146238,3382800.0,,,,,
2025-06-02,138.9914093017578,140.87498768963783,138.46166317151315,140.87498768963783,2048300.0,,,,,
2025-06-03,136.85279846191406,138.34395859352944,136.81356410258098,138.26547490563044,1937300.0,,,,,
2025-06-04,135.8031005859375,137.72591358164306,135.6559530219031,136.79394408121385,2047300.0,,,,,
2025-06-05,132.7324981689453,134.28251727771925,130.69196725242895,134.15497941755186,3515400.0,,,,,
2025-06-06,132.24728393554688,133.41576632319183,131.9502072761628,132.85133426931404,2576800.0,,,,,
2025-06-09,131.39566040039062,132.94044075808893,131.3461451099628,132.24727202193523,2008100.0,,,,,
2025-06-10,131.74224853515625,132.4750356106045,130.89063684042588,131.21741965339822,1891800.0,,,,,
2025-06-11,131.55410766601562,132.31658574619962,131.08869111839903,131.71253544673635,1680000.0,,,,,
2025-06-12,132.58395385742188,132.61366001014582,131.22732251654426,131.94030040180948,1551700.0,,,,,
2025-06-13,129.56370544433594,132.69288455729802,129.296350063568,132.45522022000296,1837800.0,,,,,
2025-06-16,129.39537048339844,130.54405882597175,129.13791210728223,129.81127175709986,1989200.0,,,,,
2025-06-17,127.67233276367188,129.06858241055983,127.53369901142422,129.02897924275152,2883000.0,,,,,
2025-06-18,126.71179962158205,127.90999564089256,126.51375356490878,127.59312497220448,3088900.0,,,,,
2025-06-20,127.03857421875,127.5733151900104,126.49394378815956,126.71179898238483,5306900.0,,,,,
2025-06-23,128.8606414794922,129.20721831090034,126.89004765197514,127.05838756036412,3205900.0,,,,,
2025-06-24,128.68238830566406,129.0586863975186,128.18726559951688,128.67249129112164,2760900.0,,,,,
2025-06-25,126.89994049072266,128.4843391562812,126.51375294858302,128.40511771200872,1820300.0,,,,,
2025-06-26,125.60272216796876,127.3059454547074,125.06799630350224,127.0682962304759,2369300.0,,,,,
2025-06-27,126.64248657226562,127.27624303873388,125.64233657941264,125.64233657941264,1950900.0,,,,,
2025-06-30,127.66243743896484,128.02882340833767,126.4345352363874,126.62268428334512,2172600.0,,,,,
2025-07-01,130.32620239257812,131.19762321114817,128.03873785377797,128.38531469029377,2829800.0,,,,,
2025-07-02,131.06887817382812,131.18770278340486,129.63302540497648,130.4450187536597,2137900.0,,,,,
2025-07-03,130.8312225341797,131.43527285622295,130.16775990340207,131.43527285622295,1016000.0,,,,,
2025-07-07,130.3657989501953,131.66303309748582,129.920191548733,130.94014308694835,2158100.0,,,,,
2025-07-08,130.1182403564453,130.79161508996634,129.09828879665318,129.96970958946423,1620500.0,,,,,
2025-07-09,130.20736694335938,130.81141721326256,128.99926640355298,130.2469701091151,1448400.0,,,,,
2025-07-10,130.66287231445312,131.79175142118487,129.19731341149063,130.14794049613573,1959200.0,,,,,
2025-07-11,128.11795043945312,130.66287317590488,127.9496105402279,130.66287317590488,1847100.0,,,,,
2025-07-14,126.2166748046875,128.1080395455553,123.92921040215428,127.97931792135007,3283800.0,,,,,
