Date,Close,High,Low,Open,Volume,"('Close', 'GGB')","('High', 'GGB')","('Low', 'GGB')","('Open', 'GGB')","('Volume', 'GGB')"
2024-06-03,3.201656579971313,3.2591715440039426,3.1920707907230823,3.2495857547557114,7197800.0,,,,,
2024-06-04,3.1249701976776123,3.153727564793706,3.096212830561518,3.144141775755008,6332700.0,,,,,
2024-06-05,3.0962131023406982,3.1537278416214107,3.08662731246058,3.1537278416214107,7385300.0,,,,,
2024-06-06,3.144141912460327,3.1633134913712917,3.096212965182917,3.096212965182917,4824300.0,,,,,
2024-06-07,3.0291125774383545,3.086627316799924,3.01952678754476,3.086627316799924,6541000.0,,,,,
2024-06-10,3.0003552436828613,3.029112613707978,2.981183435122856,3.0099410336912333,3389200.0,,,,,
2024-06-11,3.057869672775269,3.077041250842436,2.971597342929778,2.990768920996945,9346400.0,,,,,
2024-06-12,3.057869672775269,3.11538440697677,3.019526516640934,3.0866270398760194,11443000.0,,,,,
2024-06-13,3.057869672775269,3.096212828909603,3.0291123056745177,3.077041250842436,4627100.0,,,,,
2024-06-14,3.0003552436828613,3.029112613707978,2.990769225131228,3.0003552436828613,6604900.0,,,,,
2024-06-17,2.962011814117432,2.971597603993154,2.9332544444902635,2.971597603993154,5121700.0,,,,,
2024-06-18,2.962011814117432,3.029112571790749,2.952426024241709,3.000355202163581,3428000.0,,,,,
2024-06-20,3.0291125774383545,3.115384686480709,3.01952678754476,3.038698367331949,8227000.0,,,,,
2024-06-21,3.105798721313477,3.115384510666104,3.0386981958450847,3.048283985197712,5850100.0,,,,,
2024-06-24,3.153727769851685,3.182485138837606,3.105798821541815,3.1633135595136586,10558500.0,,,,,
2024-06-25,3.1249701976776123,3.1633133538324043,3.0866270415228207,3.144141775755008,10649000.0,,,,,
2024-06-26,3.163313627243042,3.172899417110256,3.096213098172542,3.1057988880397565,8915200.0,,,,,
2024-06-27,3.163313627243042,3.18248520697747,3.1057988880397565,3.163313627243042,6804700.0,,,,,
2024-06-28,3.163313627243042,3.172899417110256,3.1153846779069707,3.144142047508613,7747500.0,,,,,
2024-07-01,3.0962131023406982,3.172899421381648,3.0962131023406982,3.1633136315015293,3300000.0,,,,,
2024-07-02,3.1249701976776123,3.144141775755008,3.0866270415228207,3.096212830561518,4634300.0,,,,,
2024-07-03,3.21124267578125,3.230414256107929,3.1824853052912307,3.1824853052912307,2540800.0,,,,,
2024-07-05,3.144141912460327,3.182485070282256,3.115384544093881,3.1633134913712917,4742000.0,,,,,
2024-07-08,3.105798721313477,3.1345560893713587,3.096212931960849,3.1249703000187314,3823200.0,,,,,
2024-07-09,3.163313627243042,3.172899417110256,3.0866273083053284,3.1057988880397565,10479300.0,,,,,
2024-07-10,3.192070960998535,3.192070960998535,3.1441420122006942,3.172899381479399,5258100.0,,,,,
2024-07-11,3.1728994846343994,3.220828434990472,3.1728994846343994,3.192071064776828,3751200.0,,,,,
2024-07-12,3.21124267578125,3.230414256107929,3.163313724964551,3.1824853052912307,2447500.0,,,,,
2024-07-15,3.249586343765259,3.2879295077081414,3.18248557832193,3.211242951279092,4020500.0,,,,,
2024-07-16,3.335858106613159,3.345443896575824,3.249585996949172,3.259171786911837,8495400.0,,,,,
2024-07-17,3.3166866302490234,3.335858210772973,3.278343469201124,3.2879292594630987,6373800.0,,,,,
2024-07-18,3.201656579971313,3.287928911748636,3.201656579971313,3.2687573332521733,5822700.0,,,,,
2024-07-19,3.220828056335449,3.259171440655749,3.201656478446917,3.230413845279715,3818400.0,,,,,
2024-07-22,3.2687575817108154,3.2783433716876638,3.2304141932601627,3.249586001757119,3969000.0,,,,,
2024-07-23,3.115384817123413,3.211242720079134,3.077041655941125,3.201656929783562,10708700.0,,,,,
2024-07-24,3.038698196411133,3.067455564474372,2.9907690210958218,3.067455564474372,7587500.0,,,,,
2024-07-25,3.105798721313477,3.1441418787239863,3.009940827787202,3.0386981958450847,9339600.0,,,,,
2024-07-26,3.0962131023406982,3.115384682100936,3.038698363059986,3.067455732700342,4466500.0,,,,,
2024-07-29,3.0866270065307617,3.0962127954607888,3.0482838508106536,3.0866270065307617,4223300.0,,,,,
2024-07-30,3.067455530166626,3.0962128979082304,3.019526583930619,3.0578697409194247,3926600.0,,,,,
2024-07-31,3.105798721313477,3.1249703000187314,3.077041353255594,3.096212931960849,4148800.0,,,,,
2024-08-01,3.038698196411133,3.192070826081742,3.019526617702307,3.1441418793096765,10413100.0,,,,,
2024-08-02,2.923668384552002,3.057869658959056,2.9140825955617293,3.057869658959056,7980400.0,,,,,
2024-08-05,2.894911289215088,2.90449707910481,2.79905339031787,2.808639180207592,8830300.0,,,,,
2024-08-06,2.904496908187866,2.9428400654904263,2.8469821722340263,2.8949111188622263,9113300.0,,,,,
2024-08-07,2.894911289215088,2.9811833982225844,2.894911289215088,2.9715976083328624,5619200.0,,,,,
2024-08-08,2.9811832904815674,3.0003550981113936,2.8949111845919755,2.92366855322184,11571500.0,,,,,
2024-08-09,3.0291125774383545,3.0578699471191397,3.0099409976511646,3.038698367331949,6921600.0,,,,,
2024-08-12,3.0482842922210693,3.096213243811613,3.0482842922210693,3.0482842922210693,3578700.0,,,,,
2024-08-13,3.088825225830078,3.108130364793014,3.050214947904206,3.069520086867142,4942600.0,,,,,
2024-08-14,3.0502147674560547,3.088825043097775,3.0405621985456244,3.0791724741873447,6158400.0,,,,,
2024-08-15,3.040562152862549,3.0984775654549765,3.040562152862549,3.0502147216279534,6759800.0,,,,,
2024-08-16,3.040562152862549,3.059867290393358,3.0116042164309427,3.059867290393358,4208700.0,,,,,
2024-08-19,3.146740198135376,3.1660453343708084,3.0695196531936464,3.079172221311363,5823800.0,,,,,
2024-08-20,3.117782592773437,3.137087729621818,3.0502146138041057,3.0984774559250567,7594200.0,,,,,
2024-08-21,3.2432661056518555,3.2529186744432,3.1660455553210998,3.175698124112444,7894800.0,,,,,
2024-08-22,3.156392812728882,3.195003085768257,3.1274351079493505,3.1853505175084136,6533500.0,,,,,
2024-08-23,3.223961114883423,3.2432662533452383,3.146740561036161,3.1660456994979764,6094800.0,,,,,
2024-08-26,3.2432661056518555,3.2818766109526263,3.233613536860511,3.2432661056518555,3461300.0,,,,,
2024-08-27,3.204655885696411,3.2432661615269684,3.204655885696411,3.2239610236116896,2643600.0,,,,,
2024-08-28,3.137087821960449,3.166045528085376,3.108130115835523,3.1274352532521403,3455500.0,,,,,
2024-08-29,3.1756982803344727,3.195003418866839,3.1370880032697404,3.1660457110682896,6005400.0,,,,,
2024-08-30,3.146740198135376,3.156392766253092,3.0984773575467948,3.108129925664511,6468600.0,,,,,
2024-09-03,3.021256923675537,3.1467403138189933,3.021256923675537,3.1177826084012725,3679900.0,,,,,
2024-09-04,3.1081302165985107,3.146740492683459,3.059867371492325,3.059867371492325,5986600.0,,,,,
2024-09-05,3.166045427322388,3.1950031325257022,3.1274351537179683,3.146740290520178,4563600.0,,,,,
2024-09-06,3.146740198135376,3.204655606841673,3.117782493782227,3.1853504706062408,5044300.0,,,,,
2024-09-09,3.1950032711029053,3.2239609775622053,3.175698133463372,3.2239609775622053,3582900.0,,,,,
2024-09-10,3.156392812728882,3.195003085768257,3.108129971429663,3.195003085768257,4602200.0,,,,,
2024-09-11,3.1853506565093994,3.2239609312336337,3.1370878131041064,3.214308362552575,7837000.0,,,,,
2024-09-12,3.204655885696411,3.2143084546540504,3.137087902992936,3.1467404719505754,7268900.0,,,,,
2024-09-13,3.2529187202453613,3.291529226089781,3.23361358239085,3.23361358239085,6608200.0,,,,,
2024-09-16,3.2336134910583496,3.2818765644668484,3.223960922403728,3.2625714271576047,4067900.0,,,,,
2024-09-17,3.2529187202453613,3.2529187202453613,3.2046558756090824,3.223961013463594,6518200.0,,,,,
2024-09-18,3.272223949432373,3.330139360539222,3.233613445225754,3.243266013743562,13950600.0,,,,,
2024-09-19,3.30118179321289,3.330139499978832,3.2818766553689294,3.330139499978832,6352300.0,,,,,
2024-09-20,3.146740198135376,3.262571245683347,3.127435061899944,3.243265879312537,15279600.0,,,,,
2024-09-23,3.088825225830078,3.108130364793014,3.0598675173856744,3.0791726563486104,7221800.0,,,,,
2024-09-24,3.2529187202453613,3.291529226089781,3.1950033066818264,3.1950033066818264,9663100.0,,,,,
2024-09-25,3.214308500289917,3.2432662075739684,3.1950033621005494,3.2336136384792846,3906800.0,,,,,
2024-09-26,3.359097003936768,3.3784021406151665,3.291529025562371,3.3011815939015707,5932100.0,,,,,
2024-09-27,3.359097003936768,3.4170124139719644,3.349444435597568,3.349444435597568,25072600.0,,,,,
2024-09-30,3.3784024715423584,3.426665317965883,3.3687499022576537,3.3784024715423584,7141400.0,,,,,
2024-10-01,3.3784024715423584,3.407360179396473,3.359097332972949,3.3880550408270635,5783200.0,,,,,
2024-10-02,3.417012453079224,3.4942330006765987,3.407359884629552,3.4459701584282394,8915600.0,,,,,
2024-10-03,3.330139398574829,3.368749673087054,3.2915291240626043,3.3397919672028853,7319400.0,,,,,
2024-10-04,3.3784024715423584,3.407360179396473,3.349444763688244,3.359097332972949,5371200.0,,,,,
2024-10-07,3.445970296859741,3.445970296859741,3.3494446084853933,3.359097177322828,23042000.0,,,,,
2024-10-08,3.339792013168335,3.3687497194510474,3.3108343068856225,3.3590971506901437,13059500.0,,,,,
2024-10-09,3.30118179321289,3.3494446378227933,3.2818766553689294,3.2818766553689294,8278900.0,,,,,
2024-10-10,3.3204867839813232,3.368749626453502,3.28187651000358,3.3301393524757588,7618900.0,,,,,
2024-10-11,3.1853506565093994,3.233613499914692,3.127435244423048,3.214308362552575,15799500.0,,,,,
2024-10-14,3.204655885696411,3.2143084546540504,3.1274353340352965,3.137087902992936,6133800.0,,,,,
2024-10-15,3.1081302165985107,3.156393061704696,3.1081302165985107,3.146740492683459,6896900.0,,,,,
2024-10-16,3.1081302165985107,3.146740492683459,3.0888250785560367,3.1274353546409848,9442400.0,,,,,
2024-10-17,3.0695199966430664,3.088825135038556,3.050214858247577,3.0695199966430664,31480900.0,,,,,
2024-10-18,3.088825225830078,3.156393212200354,3.0791726563486104,3.1370880732374182,8486100.0,,,,,
2024-10-21,3.0791726112365723,3.1081303192567256,3.069520041896521,3.0791726112365723,7792900.0,,,,,
2024-10-22,3.0502147674560547,3.069519905276915,3.0309096296351945,3.069519905276915,7941200.0,,,,,
2024-10-23,3.021256923675537,3.050214629093257,3.011604125067578,3.040562060620684,8290800.0,,,,,
2024-10-24,3.011604070663452,3.040562005693438,2.992298934067049,3.011604070663452,6559900.0,,,,,
2024-10-25,3.011604070663452,3.079172278886244,3.0019515023652508,3.0502145739916395,6441900.0,,,,,
2024-10-28,3.0695199966430664,3.088825135038556,3.040562289049832,3.059867427445322,20885400.0,,,,,
2024-10-29,3.0695199966430664,3.0984777042363008,3.050214858247577,3.0695199966430664,7359200.0,,,,,
2024-10-30,3.059867143630981,3.088824848538278,3.030909438723685,3.059867143630981,7841300.0,,,,,
2024-10-31,3.011604070663452,3.059867142289841,3.011604070663452,3.0502145739916395,4498600.0,,,,,
2024-11-01,2.972993850708008,3.0019515561211576,2.9633412822369576,3.0019515561211576,6903900.0,,,,,
2024-11-04,3.0019516944885254,3.0502147692037247,2.992299125572565,3.040562200287764,18393100.0,,,,,
2024-11-05,2.9922990798950195,3.040562153873481,2.972993942357792,3.011604217432247,30406500.0,,,,,
2024-11-06,3.368749618530273,3.3784021870020067,3.1660454504884914,3.185350587431958,36068600.0,,,,,
2024-11-07,3.484580516815185,3.494233085499173,3.378402261291316,3.4363176733952447,16160000.0,,,,,
2024-11-08,3.445970296859741,3.445970296859741,3.301181764298219,3.3494446084853933,15045900.0,,,,,
2024-11-11,3.407360076904297,3.407360076904297,3.310834386960707,3.330139524949425,9337500.0,,,,,
2024-11-12,3.281876802444458,3.330139649217234,3.262571663735348,3.310834510508124,9370800.0,,,,,
2024-11-13,3.272223949432373,3.281876517950181,3.2046557396723294,3.233613445225754,7175100.0,,,,,
2024-11-14,3.2915291786193848,3.330139453771571,3.2722240410432915,3.2818766098313383,5781500.0,,,,,
2024-11-15,3.339792013168335,3.3687497194510474,3.2915291693638142,3.3108343068856225,6092700.0,,,,,
2024-11-18,3.3204867839813232,3.368749626453502,3.291529078498016,3.3011816469924518,14095100.0,,,,,
2024-11-19,3.3108341693878174,3.33013930610789,3.2529185290922165,3.272223895947672,8404600.0,,,,,
2024-11-20,3.349444627761841,3.3784023344408003,3.2915292144039223,3.3108343521898957,5662800.0,,,,,
2024-11-21,3.3190929889678955,3.338674639238836,3.2309753293169816,3.2309753293169816,6110300.0,,,,,
2024-11-22,3.3190929889678955,3.328883814103365,3.279929454994331,3.279929454994331,3945000.0,,,,,
2024-11-25,3.3582563400268555,3.397419641157855,3.3386746894613557,3.3386746894613557,9719700.0,,,,,
2024-11-26,3.3582563400268555,3.397419641157855,3.3288838641786054,3.3680471653096054,10068700.0,,,,,
2024-11-27,3.338674783706665,3.417001388179696,3.309302307029278,3.358256434824922,18420100.0,,,,,
2024-11-29,3.2897205352783203,3.3190932463945426,3.240766405804121,3.260348057593801,8351500.0,,,,,
2024-12-02,3.3190929889678955,3.328883814103365,3.260347804723392,3.260347804723392,12504200.0,,,,,
2024-12-03,3.36804723739624,3.3876288883808483,3.29951122551842,3.319093109934721,8919700.0,,,,,
2024-12-04,3.34846568107605,3.3876289841524505,3.309302377999649,3.36804733261425,12914100.0,,,,,
2024-12-05,3.3876287937164307,3.426792094591261,3.358256318060308,3.3876287937164307,7687100.0,,,,,
2024-12-06,3.2799296379089355,3.3974197795184318,3.2799296379089355,3.377838128155465,7175400.0,,,,,
2024-12-09,3.3876287937164307,3.446373745028676,3.368047143279016,3.368047143279016,13641300.0,,,,,
2024-12-10,3.407210350036621,3.4267919999331333,3.387628700140109,3.397419525088365,5705000.0,,,,,
2024-12-11,3.4267923831939697,3.4757465134103995,3.338674948804396,3.387629079020826,8858400.0,,,,,
2024-12-12,3.32888412475586,3.426792385247388,3.3190932987067066,3.4170015591982352,10619000.0,,,,,
2024-12-13,3.191812038421631,3.3190929989991025,3.1820212132565704,3.3190929989991025,26828900.0,,,,,
2024-12-16,3.182021379470825,3.240766333529756,3.1722305537943365,3.191812205147313,12924200.0,,,,,
2024-12-17,3.240766286849976,3.2603479379209,3.1330672059598927,3.1918121591726654,19436000.0,,,,,
2024-12-18,3.0253679752349854,3.230975550592725,3.005786323622982,3.221184724786723,12431000.0,,,,,
2024-12-19,3.044949531555176,3.0939038924848568,3.035158706055578,3.0743222414856617,17807200.0,,,,,
2024-12-20,3.044949531555176,3.084113066985259,3.005786229556785,3.0253678805559807,12881300.0,,,,,
2024-12-23,2.9372503757476807,3.0057861524875875,2.9274595504991225,2.9862045019904717,7322800.0,,,,,
2024-12-24,2.9372503757476807,2.947041200996239,2.868714599007774,2.9372503757476807,1278700.0,,,,,
2024-12-26,2.9176690578460693,2.9568323633046667,2.8980874051167707,2.9176690578460693,10956300.0,,,,,
2024-12-27,2.849132776260376,2.8980868995435425,2.8393419516037426,2.849132776260376,7835000.0,,,,,
2024-12-30,2.8393421173095703,2.868714592993667,2.800178582965755,2.868714592993667,8289400.0,,,,,
2024-12-31,2.81976056098938,2.8491330376540573,2.809969502002793,2.8393422120991647,3899700.0,,,,,
2025-01-02,2.81976056098938,2.85892386320895,2.790387850893008,2.790387850893008,6320100.0,,,,,
2025-01-03,2.741433620452881,2.80017857158226,2.731642795264652,2.7903877463940296,6172200.0,,,,,
2025-01-06,2.849132776260376,2.888296074886909,2.8393419516037426,2.849132776260376,8979600.0,,,,,
2025-01-07,2.85892391204834,2.927459692103394,2.839342260604039,2.9078780406590927,6697800.0,,,,,
2025-01-08,2.780596971511841,2.8393421571357123,2.770806146146477,2.819760506404985,5991500.0,,,,,
2025-01-10,2.66310715675354,2.721852110922765,2.6435255053637983,2.702270459533023,8461900.0,,,,,
2025-01-13,2.7120611667633057,2.731642817297708,2.614152914091293,2.6239437393584946,9294500.0,,,,,
2025-01-14,2.7218520641326904,2.761015366238936,2.702270413079568,2.7120612386061294,8263900.0,,,,,
2025-01-15,2.829551219940185,2.839342044918594,2.7708060366380547,2.819760394961777,6107300.0,,,,,
2025-01-16,2.7610154151916504,2.8099695436924126,2.721852112391041,2.770806240891803,5934600.0,,,,,
2025-01-17,2.770806312561035,2.8295515017131407,2.7512246606542345,2.761015486607634,15201600.0,,,,,
2025-01-21,2.868714570999145,2.8785053961521108,2.8099693866496667,2.849132920693214,7711900.0,,,,,
2025-01-22,2.849132776260376,2.9274593735134427,2.8393419516037426,2.8589236009170094,8357400.0,,,,,
2025-01-23,2.868714570999145,2.907877871611008,2.819760445234317,2.849132920693214,10503800.0,,,,,
2025-01-24,2.868714570999145,2.9176686967639736,2.868714570999145,2.8882962213050765,10470400.0,,,,,
2025-01-27,2.907878160476685,2.917668986602261,2.868714855974379,2.8785056820999557,7749300.0,,,,,
2025-01-28,2.9176690578460693,2.9274598842107187,2.8882965787521213,2.8980874051167707,4841700.0,,,,,
2025-01-29,2.8785054683685303,2.937250420760127,2.868714642969931,2.898087119165729,8814600.0,,,,,
2025-01-30,2.927459716796875,2.956832194211087,2.878505587773188,2.888296413577925,10870300.0,,,,,
2025-01-31,2.849132776260376,2.976413496796609,2.829551126947109,2.956831847483343,19254800.0,,,,,
2025-02-03,2.8980872631073,2.917668914877076,2.829551481913083,2.858923959567748,10606400.0,,,,,
2025-02-04,2.8785054683685303,2.9274595953615274,2.868714642969931,2.8882962937671297,4630400.0,,,,,
2025-02-05,2.829551219940185,2.849132869897002,2.809969336551688,2.829551219940185,9029200.0,,,,,
2025-02-06,2.888296127319336,2.907877776988076,2.8393420031474847,2.849132827981855,6276400.0,,,,,
2025-02-07,2.7903878688812256,2.8785055328750024,2.7708062176452075,2.8785055328750024,7200800.0,,,,,
2025-02-10,2.95683217048645,2.9862046476649877,2.9078780418555548,2.927459693307913,16248000.0,,,,,
2025-02-11,3.0155770778656006,3.044949554586561,2.98620460114464,3.0155770778656006,14769900.0,,,,,
2025-02-12,2.95683217048645,2.976413821938808,2.898087216129376,2.937250519034092,11530400.0,,,,,
2025-02-13,2.95683217048645,2.966622996212629,2.888296390403197,2.888296390403197,6273600.0,,,,,
2025-02-14,3.0155770778656006,3.025367903439254,2.95683212442368,3.005786252291947,5214600.0,,,,,
2025-02-18,3.0155770778656006,3.0351587290129074,2.976413775570987,2.976413775570987,7854600.0,,,,,
2025-02-19,2.9764137268066406,3.005786203046374,2.947041250566907,2.9764137268066406,4923900.0,,,,,
2025-02-20,2.829551219940185,3.0155768945299446,2.819760394961777,2.966622769637903,14765800.0,,,,,
2025-02-21,2.7610154151916504,2.8393422542245674,2.751224589491498,2.829551428524415,11123300.0,,,,,
2025-02-24,2.7610154151916504,2.8099695436924126,2.751224589491498,2.770806240891803,14215000.0,,,,,
2025-02-25,2.7903878688812256,2.8197605791669487,2.7414337407911806,2.751224566409189,13204200.0,,,,,
2025-02-26,2.7903878688812256,2.829551404784957,2.7805970432632168,2.7903878688812256,15860600.0,,,,,
2025-02-27,2.849132776260376,2.888296074886909,2.7805967702322696,2.8001784195455364,19119500.0,,,,,
2025-02-28,2.770806312561035,2.8491331536199413,2.7512246606542345,2.7805971385144352,24754500.0,,,,,
2025-03-03,2.7512247562408447,2.888296557782479,2.741433929947279,2.80996971400224,10302500.0,,,,,
2025-03-04,2.7512247562408447,2.790388061415108,2.6826889721858835,2.770806408827976,12526100.0,,,,,
2025-03-05,2.85892391204834,2.8882963892147915,2.7708062471172865,2.7708062471172865,23629300.0,,,,,
2025-03-06,2.888296127319336,2.927459426656817,2.8295511783131144,2.858923652816225,12372500.0,,,,,
2025-03-07,2.9050371646881104,2.914884738746659,2.836104146278269,2.875494442512464,10194100.0,,,,,
