Date,Close,High,Low,Open,Volume,"('Close', 'ABTC')","('High', 'ABTC')","('Low', 'ABTC')","('Open', 'ABTC')","('Volume', 'ABTC')"
2024-08-01,4.304999828338623,4.400000095367432,4.25,4.385000228881836,28220.0,,,,,
2024-08-02,3.700000047683716,4.224999904632568,3.549999952316284,4.170000076293945,47520.0,,,,,
2024-08-05,2.8550000190734863,3.380000114440918,2.4600000381469727,2.970000028610229,84100.0,,,,,
2024-08-06,3.4100000858306885,3.515000104904175,2.815000057220459,2.8499999046325684,98360.0,,,,,
2024-08-07,3.25,3.650000095367432,3.194999933242798,3.5,35200.0,,,,,
2024-08-08,3.490000009536743,3.75,3.1700000762939453,3.1700000762939453,47260.0,,,,,
2024-08-09,3.450000047683716,3.7200000286102295,3.400000095367432,3.5450000762939453,55860.0,,,,,
2024-08-12,3.4649999141693115,3.674999952316284,3.25,3.674999952316284,17960.0,,,,,
2024-08-13,3.849999904632568,3.994999885559082,3.440000057220459,3.650000095367432,37780.0,,,,,
2024-08-14,3.6549999713897705,3.994999885559082,3.634999990463257,3.950000047683716,22360.0,,,,,
2024-08-15,3.619999885559082,3.775000095367432,3.549999952316284,3.700000047683716,40320.0,,,,,
2024-08-16,4.09499979019165,4.295000076293945,3.595000028610229,3.744999885559082,25080.0,,,,,
2024-08-19,4.150000095367432,4.260000228881836,4.0,4.099999904632568,28340.0,,,,,
2024-08-20,3.75,4.409999847412109,3.2850000858306885,4.179999828338623,126600.0,,,,,
2024-08-21,3.829999923706055,4.0,3.650000095367432,3.700000047683716,61540.0,,,,,
2024-08-22,3.704999923706055,4.0,3.700000047683716,3.920000076293945,21940.0,,,,,
2024-08-23,3.875,3.8949999809265137,3.700000047683716,3.755000114440918,61380.0,,,,,
2024-08-26,3.825000047683716,3.900000095367432,3.684999942779541,3.900000095367432,61560.0,,,,,
2024-08-27,3.869999885559082,3.974999904632568,3.700000047683716,3.825000047683716,45020.0,,,,,
2024-08-28,3.565000057220459,3.829999923706055,3.549999952316284,3.825000047683716,13720.0,,,,,
2024-08-29,3.525000095367432,3.700000047683716,3.359999895095825,3.569999933242798,46720.0,,,,,
2024-08-30,3.3550000190734863,3.525000095367432,3.3550000190734863,3.5,29620.0,,,,,
2024-09-03,3.0850000381469727,3.4749999046325684,2.75,3.4749999046325684,69780.0,,,,,
2024-09-04,3.009999990463257,3.109999895095825,2.994999885559082,3.0850000381469727,17820.0,,,,,
2024-09-05,2.900000095367432,3.009999990463257,2.765000104904175,2.9800000190734863,43980.0,,,,,
2024-09-06,2.2249999046325684,3.059999942779541,2.1050000190734863,3.059999942779541,246460.0,,,,,
2024-09-09,2.0899999141693115,2.5,1.9149999618530276,2.4049999713897705,156740.0,,,,,
2024-09-10,2.25,2.25,1.924999952316284,2.1449999809265137,79980.0,,,,,
2024-09-11,2.25,2.315000057220459,2.150000095367432,2.200000047683716,26800.0,,,,,
2024-09-12,2.255000114440918,2.4200000762939453,2.150000095367432,2.3399999141693115,16280.0,,,,,
2024-09-13,2.5899999141693115,2.825000047683716,2.375,2.414999961853028,73320.0,,,,,
2024-09-16,2.615000009536743,2.700000047683716,2.559999942779541,2.565000057220459,22960.0,,,,,
2024-09-17,2.5999999046325684,2.815000057220459,2.549999952316284,2.650000095367432,21460.0,,,,,
2024-09-18,2.549999952316284,2.789999961853028,2.484999895095825,2.7049999237060547,27040.0,,,,,
2024-09-19,2.625,2.950000047683716,2.509999990463257,2.740000009536743,93000.0,,,,,
2024-09-20,2.509999990463257,2.8550000190734863,2.509999990463257,2.680000066757202,53760.0,,,,,
2024-09-23,2.7100000381469727,2.765000104904175,2.549999952316284,2.5899999141693115,30980.0,,,,,
2024-09-24,2.825000047683716,2.845000028610229,2.630000114440918,2.630000114440918,23440.0,,,,,
2024-09-25,2.775000095367432,2.845000028610229,2.75,2.845000028610229,7400.0,,,,,
2024-09-26,3.059999942779541,3.200000047683716,2.8949999809265137,3.0,34300.0,,,,,
2024-09-27,3.650000095367432,3.690000057220459,2.950000047683716,2.9800000190734863,122840.0,,,,,
2024-09-30,3.4049999713897705,3.575000047683716,3.150000095367432,3.559999942779541,34880.0,,,,,
2024-10-01,3.200000047683716,3.369999885559082,3.049999952316284,3.200000047683716,38460.0,,,,,
2024-10-02,3.0999999046325684,3.25,3.049999952316284,3.25,11800.0,,,,,
2024-10-03,2.9200000762939453,3.380000114440918,2.9049999713897705,3.0999999046325684,19080.0,,,,,
2024-10-04,2.900000095367432,3.0,2.680000066757202,3.0,46920.0,,,,,
2024-10-07,2.880000114440918,3.0,2.805000066757202,2.900000095367432,33460.0,,,,,
2024-10-08,2.7149999141693115,2.900000095367432,2.650000095367432,2.880000114440918,42900.0,,,,,
2024-10-09,2.700000047683716,2.755000114440918,2.569999933242798,2.625,19880.0,,,,,
2024-10-10,2.650000095367432,2.75,2.630000114440918,2.7149999141693115,12640.0,,,,,
2024-10-11,2.690000057220459,2.775000095367432,2.5850000381469727,2.650000095367432,40940.0,,,,,
2024-10-14,2.815000057220459,2.9649999141693115,2.5899999141693115,2.700000047683716,121700.0,,,,,
2024-10-15,2.825000047683716,3.0,2.664999961853028,2.825000047683716,95240.0,,,,,
2024-10-16,3.2699999809265137,3.384999990463257,2.75,2.8499999046325684,137240.0,,,,,
2024-10-17,3.109999895095825,3.2950000762939453,3.0350000858306885,3.150000095367432,25820.0,,,,,
2024-10-18,3.3350000381469727,3.375,3.049999952316284,3.0999999046325684,80760.0,,,,,
2024-10-21,3.325000047683716,3.5,3.1600000858306885,3.444999933242798,31740.0,,,,,
2024-10-22,3.150000095367432,3.3949999809265137,2.865000009536743,3.3949999809265137,154260.0,,,,,
2024-10-23,2.970000028610229,3.0999999046325684,2.75,3.0999999046325684,88780.0,,,,,
2024-10-24,2.984999895095825,3.0350000858306885,2.8499999046325684,2.8499999046325684,53180.0,,,,,
2024-10-25,3.059999942779541,3.150000095367432,2.930000066757202,2.950000047683716,129960.0,,,,,
2024-10-28,3.555000066757202,3.575000047683716,2.950000047683716,3.150000095367432,403180.0,,,,,
2024-10-29,3.740000009536743,3.9700000286102295,3.565000057220459,3.755000114440918,306020.0,,,,,
2024-10-30,3.450000047683716,3.9700000286102295,3.400000095367432,3.785000085830689,152460.0,,,,,
2024-10-31,3.134999990463257,3.549999952316284,3.055000066757202,3.549999952316284,112340.0,,,,,
2024-11-01,2.664999961853028,3.174999952316284,2.634999990463257,3.125,236780.0,,,,,
2024-11-04,2.595000028610229,2.7799999713897705,2.555000066757202,2.5799999237060547,65220.0,,,,,
2024-11-05,2.825000047683716,2.930000066757202,2.5999999046325684,2.650000095367432,90720.0,,,,,
2024-11-06,3.315000057220459,3.3499999046325684,2.944999933242798,3.0999999046325684,309000.0,,,,,
2024-11-07,3.275000095367432,3.5199999809265137,3.109999895095825,3.424999952316284,221580.0,,,,,
2024-11-08,3.1549999713897705,3.299999952316284,2.805000066757202,3.299999952316284,182920.0,,,,,
2024-11-11,4.300000190734863,4.324999809265137,3.299999952316284,3.3550000190734863,520800.0,,,,,
2024-11-12,4.150000095367432,4.349999904632568,3.5850000381469727,4.28000020980835,375120.0,,,,,
2024-11-13,3.815000057220459,5.5,3.799999952316284,4.75,730860.0,,,,,
2024-11-14,3.424999952316284,4.074999809265137,3.0999999046325684,3.849999904632568,422720.0,,,,,
2024-11-15,3.25,3.549999952316284,3.0199999809265137,3.525000095367432,196340.0,,,,,
2024-11-18,3.375,3.515000104904175,3.1050000190734863,3.299999952316284,187400.0,,,,,
2024-11-19,3.6649999618530273,3.734999895095825,3.0299999713897705,3.2950000762939453,247460.0,,,,,
2024-11-20,3.3399999141693115,3.829999923706055,3.2799999713897705,3.5999999046325684,199240.0,,,,,
2024-11-21,3.275000095367432,3.674999952316284,3.200000047683716,3.5999999046325684,250020.0,,,,,
2024-11-22,3.434999942779541,3.470000028610229,3.095000028610229,3.200000047683716,258660.0,,,,,
2024-11-25,3.4549999237060547,3.964999914169312,3.265000104904175,3.450000047683716,239980.0,,,,,
2024-11-26,3.190000057220459,3.380000114440918,3.049999952316284,3.25,149320.0,,,,,
2024-11-27,3.130000114440918,3.2850000858306885,3.055000066757202,3.119999885559082,147380.0,,,,,
2024-11-29,3.5,3.505000114440918,3.200000047683716,3.299999952316284,158620.0,,,,,
2024-12-02,3.4749999046325684,3.805000066757202,3.3299999237060547,3.565000057220459,165620.0,,,,,
2024-12-03,3.369999885559082,3.490000009536743,3.25,3.490000009536743,73320.0,,,,,
2024-12-04,3.414999961853028,3.6050000190734863,3.2100000381469727,3.450000047683716,221480.0,,,,,
2024-12-05,3.400000095367432,3.630000114440918,3.299999952316284,3.549999952316284,171280.0,,,,,
2024-12-06,3.244999885559082,3.440000057220459,3.119999885559082,3.400000095367432,159460.0,,,,,
2024-12-09,2.944999933242798,3.390000104904175,2.845000028610229,3.380000114440918,201600.0,,,,,
2024-12-10,2.884999990463257,3.150000095367432,2.7799999713897705,3.0299999713897705,124160.0,,,,,
2024-12-11,2.9749999046325684,3.049999952316284,2.615000009536743,2.900000095367432,202240.0,,,,,
2024-12-12,2.934999942779541,3.039999961853028,2.75,2.9600000381469727,115540.0,,,,,
2024-12-13,2.775000095367432,2.994999885559082,2.7249999046325684,2.930000066757202,87980.0,,,,,
2024-12-16,2.5450000762939453,2.944999933242798,2.509999990463257,2.900000095367432,277400.0,,,,,
2024-12-17,2.384999990463257,2.7300000190734863,2.3350000381469727,2.650000095367432,233720.0,,,,,
2024-12-18,1.9149999618530276,2.680000066757202,1.899999976158142,2.650000095367432,474460.0,,,,,
2024-12-19,2.305000066757202,2.440000057220459,1.950000047683716,2.0999999046325684,264040.0,,,,,
2024-12-20,2.2300000190734863,2.5,2.150000095367432,2.299999952316284,273640.0,,,,,
2024-12-23,2.134999990463257,2.299999952316284,2.1050000190734863,2.2249999046325684,105280.0,,,,,
2024-12-24,2.1449999809265137,2.1549999713897705,2.049999952316284,2.0899999141693115,54660.0,,,,,
2024-12-26,2.2249999046325684,2.2850000858306885,2.065000057220459,2.115000009536743,113640.0,,,,,
2024-12-27,2.2699999809265137,2.400000095367432,2.150000095367432,2.275000095367432,106240.0,,,,,
2024-12-30,2.015000104904175,2.2950000762939453,1.9450000524520876,2.2950000762939453,232460.0,,,,,
2024-12-31,2.005000114440918,2.059999942779541,1.7549999952316284,2.015000104904175,385300.0,,,,,
2025-01-02,1.995000004768372,2.025000095367432,1.8550000190734863,1.9900000095367432,151180.0,,,,,
2025-01-03,2.069999933242798,2.134999990463257,1.975000023841858,2.0,102820.0,,,,,
2025-01-06,2.0999999046325684,2.244999885559082,2.0999999046325684,2.150000095367432,154500.0,,,,,
2025-01-07,2.015000104904175,2.240000009536743,1.9299999475479128,2.194999933242798,120500.0,,,,,
2025-01-08,1.8849999904632568,2.025000095367432,1.7549999952316284,2.025000095367432,148740.0,,,,,
2025-01-10,2.259999990463257,2.869999885559082,1.774999976158142,2.315000057220459,18515060.0,,,,,
2025-01-13,1.9850000143051147,2.299999952316284,1.899999976158142,2.2049999237060547,1934240.0,,,,,
2025-01-14,2.2149999141693115,2.3350000381469727,2.0,2.0,901240.0,,,,,
2025-01-15,2.164999961853028,2.200000047683716,1.9299999475479128,2.0999999046325684,605820.0,,,,,
2025-01-16,2.180000066757202,2.194999933242798,2.065000057220459,2.174999952316284,344540.0,,,,,
2025-01-17,2.174999952316284,2.2249999046325684,2.005000114440918,2.125,457320.0,,,,,
2025-01-21,2.0799999237060547,2.25,2.0,2.194999933242798,535280.0,,,,,
2025-01-22,2.0299999713897705,2.150000095367432,1.919999957084656,2.049999952316284,450760.0,,,,,
2025-01-23,1.899999976158142,2.015000104904175,1.830000042915344,2.005000114440918,441380.0,,,,,
2025-01-24,1.8600000143051147,2.0,1.809999942779541,1.899999976158142,389820.0,,,,,
2025-01-27,1.7300000190734863,1.934999942779541,1.6549999713897705,1.899999976158142,615040.0,,,,,
2025-01-28,1.7000000476837158,1.7599999904632568,1.6200000047683716,1.6649999618530271,182420.0,,,,,
2025-01-29,1.6549999713897705,1.7450000047683716,1.5149999856948853,1.659999966621399,167840.0,,,,,
2025-01-30,1.6399999856948853,1.725000023841858,1.5850000381469729,1.725000023841858,150280.0,,,,,
2025-01-31,1.5750000476837158,1.649999976158142,1.4149999618530271,1.649999976158142,488740.0,,,,,
2025-02-03,1.4950000047683716,1.5149999856948853,1.350000023841858,1.4249999523162842,323540.0,,,,,
2025-02-04,1.5199999809265137,1.5700000524520874,1.4950000047683716,1.5049999952316284,93480.0,,,,,
2025-02-05,1.4900000095367432,1.5750000476837158,1.3650000095367432,1.5750000476837158,103760.0,,,,,
2025-02-06,1.5049999952316284,1.6050000190734863,1.4850000143051147,1.4850000143051147,151700.0,,,,,
2025-02-07,1.4600000381469729,1.5700000524520874,1.3799999952316284,1.5049999952316284,283160.0,,,,,
2025-02-10,1.4900000095367432,1.5499999523162842,1.4149999618530271,1.4850000143051147,124080.0,,,,,
2025-02-11,1.4500000476837158,1.5,1.350000023841858,1.5,250580.0,,,,,
2025-02-12,1.465000033378601,1.4800000190734863,1.3550000190734863,1.399999976158142,89240.0,,,,,
2025-02-13,1.5499999523162842,1.5750000476837158,1.4500000476837158,1.5,169040.0,,,,,
2025-02-14,1.7599999904632568,1.7999999523162842,1.524999976158142,1.5800000429153442,345820.0,,,,,
2025-02-18,1.6699999570846558,1.875,1.659999966621399,1.725000023841858,256540.0,,,,,
2025-02-19,1.7350000143051147,1.850000023841858,1.6200000047683716,1.6699999570846558,240220.0,,,,,
2025-02-20,1.659999966621399,1.7350000143051147,1.5950000286102295,1.7000000476837158,63740.0,,,,,
2025-02-21,1.5549999475479126,1.7350000143051147,1.524999976158142,1.7300000190734863,119160.0,,,,,
2025-02-24,1.4550000429153442,1.5499999523162842,1.399999976158142,1.534999966621399,138240.0,,,,,
2025-02-25,1.350000023841858,1.4450000524520874,1.2999999523162842,1.409999966621399,177020.0,,,,,
2025-02-26,1.475000023841858,1.5,1.315000057220459,1.3700000047683716,101860.0,,,,,
2025-02-27,1.440000057220459,1.4500000476837158,1.375,1.4500000476837158,92740.0,,,,,
2025-02-28,1.3949999809265137,1.4450000524520874,1.3250000476837158,1.3949999809265137,131000.0,,,,,
2025-03-03,1.3550000190734863,1.600000023841858,1.3250000476837158,1.475000023841858,262940.0,,,,,
2025-03-04,1.3550000190734863,1.3550000190734863,1.125,1.2999999523162842,144780.0,,,,,
2025-03-05,1.309999942779541,1.340000033378601,1.2649999856948853,1.309999942779541,43500.0,,,,,
2025-03-06,1.1950000524520874,1.2999999523162842,1.184999942779541,1.2999999523162842,72600.0,,,,,
2025-03-07,1.1699999570846558,1.2450000047683716,1.059999942779541,1.2450000047683716,219080.0,,,,,
2025-03-10,0.9549999833106996,1.1349999904632568,0.949999988079071,1.1050000190734863,236940.0,,,,,
2025-03-11,1.059999942779541,1.1150000095367432,0.915000021457672,0.949999988079071,186340.0,,,,,
2025-03-12,0.9700000286102296,1.0499999523162842,0.9549999833106996,1.034999966621399,89360.0,,,,,
2025-03-13,0.9700000286102296,1.024999976158142,0.949999988079071,0.9900000095367432,58300.0,,,,,
2025-03-14,1.034999966621399,1.090000033378601,0.9800000190734864,0.9800000190734864,155740.0,,,,,
2025-03-17,1.0800000429153442,1.1200000047683716,1.0499999523162842,1.0800000429153442,69760.0,,,,,
2025-03-18,0.9900000095367432,1.1100000143051147,0.959999978542328,1.0800000429153442,159800.0,,,,,
2025-03-19,0.9649999737739564,1.100000023841858,0.959999978542328,1.0,132260.0,,,,,
2025-03-20,0.9900000095367432,1.0499999523162842,0.9549999833106996,0.9549999833106996,60600.0,,,,,
2025-03-21,0.9700000286102296,1.0499999523162842,0.959999978542328,1.0,74180.0,,,,,
2025-03-24,0.9649999737739564,1.0700000524520874,0.9649999737739564,1.024999976158142,60560.0,,,,,
2025-03-25,0.915000021457672,1.0800000429153442,0.915000021457672,1.0,172100.0,,,,,
2025-03-26,0.875,0.9649999737739564,0.7900000214576721,0.915000021457672,124940.0,,,,,
2025-03-27,0.9300000071525574,0.949999988079071,0.8500000238418579,0.8550000190734863,116440.0,,,,,
2025-03-28,0.824999988079071,0.949999988079071,0.8149999976158142,0.9399999976158142,95940.0,,,,,
2025-03-31,0.8500000238418579,0.8999999761581421,0.7599999904632568,0.8399999737739563,203760.0,,,,,
2025-04-01,0.7950000166893005,0.8600000143051147,0.7699999809265137,0.8450000286102295,116820.0,,,,,
2025-04-02,0.8799999952316284,0.8999999761581421,0.7699999809265137,0.7699999809265137,86600.0,,,,,
2025-04-03,0.7850000262260437,0.8700000047683716,0.7649999856948853,0.8550000190734863,116800.0,,,,,
2025-04-04,0.7350000143051147,0.8500000238418579,0.7099999785423279,0.8050000071525574,118040.0,,,,,
2025-04-07,0.7049999833106995,0.7350000143051147,0.6499999761581421,0.6499999761581421,229600.0,,,,,
2025-04-08,0.675000011920929,0.7649999856948853,0.675000011920929,0.7649999856948853,92660.0,,,,,
2025-04-09,0.7300000190734863,0.7450000047683716,0.6299999952316284,0.6650000214576721,188580.0,,,,,
2025-04-10,0.75,0.7850000262260437,0.6800000071525574,0.7200000286102295,139580.0,,,,,
2025-04-11,0.7850000262260437,0.7950000166893005,0.7250000238418579,0.7950000166893005,83320.0,,,,,
2025-04-14,0.7950000166893005,0.824999988079071,0.7649999856948853,0.824999988079071,47220.0,,,,,
2025-04-15,0.7850000262260437,0.8299999833106995,0.7549999952316284,0.7850000262260437,49720.0,,,,,
2025-04-16,0.7099999785423279,0.7850000262260437,0.6499999761581421,0.7749999761581421,193500.0,,,,,
2025-04-17,0.7749999761581421,0.800000011920929,0.699999988079071,0.7099999785423279,87620.0,,,,,
2025-04-21,0.7149999737739563,0.800000011920929,0.6850000023841858,0.7900000214576721,71180.0,,,,,
2025-04-22,0.8799999952316284,0.8949999809265137,0.7400000095367432,0.75,421440.0,,,,,
2025-04-23,1.024999976158142,1.0449999570846558,0.8199999928474426,0.8849999904632568,386020.0,,,,,
2025-04-24,1.184999942779541,1.184999942779541,0.9900000095367432,1.034999966621399,443580.0,,,,,
2025-04-25,1.475000023841858,1.5199999809265137,1.2000000476837158,1.2400000095367432,517980.0,,,,,
2025-04-28,1.434999942779541,1.5950000286102295,1.3450000286102295,1.5499999523162842,347420.0,,,,,
2025-04-29,1.3450000286102295,1.4249999523162842,1.2549999952316284,1.399999976158142,92260.0,,,,,
2025-04-30,1.1799999475479126,1.350000023841858,1.1799999475479126,1.350000023841858,91480.0,,,,,
2025-05-01,1.3300000429153442,1.3849999904632568,1.1649999618530271,1.1649999618530271,152400.0,,,,,
2025-05-02,1.399999976158142,1.4500000476837158,1.3350000381469729,1.3799999952316284,179740.0,,,,,
2025-05-05,1.649999976158142,1.899999976158142,1.2799999713897705,1.399999976158142,464260.0,,,,,
2025-05-06,1.909999966621399,2.0,1.475000023841858,1.6749999523162842,545020.0,,,,,
2025-05-07,1.899999976158142,2.174999952316284,1.815000057220459,1.950000047683716,483420.0,,,,,
2025-05-08,2.039999961853028,2.1449999809265137,1.6549999713897705,1.924999952316284,522300.0,,,,,
2025-05-09,2.5999999046325684,2.650000095367432,1.9600000381469729,2.1449999809265137,877640.0,,,,,
2025-05-12,7.099999904632568,14.649999618530272,6.800000190734863,11.050000190734863,54154160.0,,,,,
2025-05-13,6.400000095367432,8.100000381469727,6.25,8.0,11004380.0,,,,,
2025-05-14,3.755000114440918,5.175000190734863,3.75,5.050000190734863,6787560.0,,,,,
2025-05-15,5.349999904632568,6.900000095367432,3.450000047683716,3.9049999713897705,30069560.0,,,,,
2025-05-16,6.949999809265137,7.5,5.099999904632568,5.275000095367432,9393660.0,,,,,
2025-05-19,6.650000095367432,7.699999809265137,6.150000095367432,6.925000190734863,5889640.0,,,,,
2025-05-20,6.449999809265137,6.900000095367432,6.0,6.75,2842300.0,,,,,
2025-05-21,6.099999904632568,7.150000095367432,5.800000190734863,6.75,4219100.0,,,,,
2025-05-22,6.599999904632568,6.849999904632568,5.650000095367432,6.199999809265137,2840340.0,,,,,
2025-05-23,6.349999904632568,6.449999809265137,5.949999809265137,5.949999809265137,1441620.0,,,,,
2025-05-27,5.75,6.900000095367432,5.75,6.650000095367432,1854480.0,,,,,
2025-05-28,5.5,5.650000095367432,5.150000095367432,5.5,1564800.0,,,,,
2025-05-29,4.96999979019165,5.699999809265137,4.809999942779541,5.699999809265137,1174100.0,,,,,
2025-05-30,6.0,6.0,4.650000095367432,4.75,1471220.0,,,,,
2025-06-02,5.349999904632568,5.75,5.300000190734863,5.650000095367432,576940.0,,,,,
2025-06-03,5.599999904632568,5.75,5.25,5.449999809265137,783660.0,,,,,
2025-06-04,5.849999904632568,6.099999904632568,5.300000190734863,5.5,1305200.0,,,,,
2025-06-05,5.300000190734863,6.400000095367432,5.150000095367432,5.650000095367432,1691640.0,,,,,
2025-06-06,5.550000190734863,5.75,5.449999809265137,5.5,543500.0,,,,,
2025-06-09,5.849999904632568,6.199999809265137,5.5,5.900000095367432,1040500.0,,,,,
2025-06-10,5.699999809265137,6.0,5.5,5.900000095367432,732780.0,,,,,
2025-06-11,5.400000095367432,5.699999809265137,5.300000190734863,5.5,1080100.0,,,,,
2025-06-12,5.150000095367432,5.295000076293945,5.0,5.25,1021240.0,,,,,
2025-06-13,4.690000057220459,5.050000190734863,4.559999942779541,5.0,963600.0,,,,,
2025-06-16,5.0,5.199999809265137,4.724999904632568,4.949999809265137,961540.0,,,,,
2025-06-17,4.614999771118164,5.0,4.550000190734863,4.949999809265137,646220.0,,,,,
2025-06-18,4.264999866485596,4.565000057220459,4.199999809265137,4.5,723300.0,,,,,
2025-06-20,4.28000020980835,4.349999904632568,4.0,4.0,776780.0,,,,,
2025-06-23,4.0,4.199999809265137,3.744999885559082,4.199999809265137,627680.0,,,,,
2025-06-24,4.264999866485596,4.449999809265137,4.0,4.135000228881836,508500.0,,,,,
2025-06-25,4.105000019073486,4.53000020980835,4.074999809265137,4.53000020980835,434240.0,,,,,
2025-06-26,4.215000152587891,4.485000133514404,4.039999961853027,4.039999961853027,389920.0,,,,,
2025-06-27,4.074999809265137,4.324999809265137,4.050000190734863,4.199999809265137,309320.0,,,,,
2025-06-30,4.40500020980835,4.40500020980835,4.105000019073486,4.105000019073486,777980.0,,,,,
2025-07-01,4.505000114440918,4.744999885559082,4.25,4.440000057220459,7118940.0,,,,,
2025-07-02,5.849999904632568,6.800000190734863,4.974999904632568,6.099999904632568,17816220.0,,,,,
2025-07-03,6.550000190734863,6.650000095367432,5.349999904632568,5.599999904632568,3639540.0,,,,,
2025-07-07,6.550000190734863,7.050000190734863,6.099999904632568,6.525000095367432,3286620.0,,,,,
2025-07-08,6.900000095367432,7.599999904632568,6.40500020980835,6.525000095367432,3083180.0,,,,,
2025-07-09,6.550000190734863,6.949999809265137,6.25,6.949999809265137,1844500.0,,,,,
2025-07-10,7.349999904632568,7.449999809265137,6.300000190734863,6.5,2183180.0,,,,,
2025-07-11,7.099999904632568,7.650000095367432,7.050000190734863,7.5,1670460.0,,,,,
2025-07-14,6.75,7.599999904632568,6.550000190734863,7.150000095367432,2092100.0,,,,,
2025-07-15,6.400000095367432,6.75,6.25,6.650000095367432,1023520.0,,,,,
2025-07-16,6.800000190734863,6.949999809265137,6.5,6.550000190734863,1443000.0,,,,,
2025-07-17,6.650000095367432,6.849999904632568,6.449999809265137,6.75,851960.0,,,,,
2025-07-18,6.300000190734863,6.699999809265137,6.099999904632568,6.599999904632568,1261020.0,,,,,
2025-07-21,6.099999904632568,6.800000190734863,6.050000190734863,6.400000095367432,1545500.0,,,,,
2025-07-22,6.349999904632568,6.349999904632568,5.704999923706055,6.199999809265137,806420.0,,,,,
2025-07-23,6.199999809265137,6.400000095367432,6.099999904632568,6.199999809265137,535000.0,,,,,
2025-07-24,6.0,6.224999904632568,5.949999809265137,6.150000095367432,434360.0,,,,,
