Date,Close,High,Low,Open,Volume,"('Close', 'ARQT')","('High', 'ARQT')","('Low', 'ARQT')","('Open', 'ARQT')","('Volume', 'ARQT')"
2024-06-03,8.170000076293945,8.760000228881836,8.0,8.399999618530273,3131800.0,,,,,
2024-06-04,7.880000114440918,8.289999961853027,7.855000019073486,8.0,1909100.0,,,,,
2024-06-05,7.96999979019165,8.225000381469727,7.829999923706055,7.920000076293945,1713500.0,,,,,
2024-06-06,7.599999904632568,7.989999771118164,7.5,7.949999809265137,2356200.0,,,,,
2024-06-07,7.239999771118164,7.526999950408935,7.21999979019165,7.5,1695000.0,,,,,
2024-06-10,7.539999961853027,7.559999942779541,6.989999771118164,7.119999885559082,2130400.0,,,,,
2024-06-11,7.78000020980835,7.900000095367432,7.414999961853027,7.480000019073486,1555100.0,,,,,
2024-06-12,8.100000381469727,8.239999771118164,7.940000057220459,8.069999694824219,1827900.0,,,,,
2024-06-13,9.34000015258789,9.369999885559082,7.989999771118164,8.069999694824219,5055000.0,,,,,
2024-06-14,8.630000114440918,9.489999771118164,8.515000343322754,9.25,2778800.0,,,,,
2024-06-17,7.960000038146973,8.619999885559082,7.739999771118164,8.619999885559082,3067300.0,,,,,
2024-06-18,8.149999618530273,8.164999961853027,7.635000228881836,7.900000095367432,1981500.0,,,,,
2024-06-20,8.279999732971191,8.470000267028809,7.889999866485596,8.100000381469727,1812700.0,,,,,
2024-06-21,8.489999771118164,8.65999984741211,8.210000038146973,8.3100004196167,8085200.0,,,,,
2024-06-24,8.880000114440918,9.079999923706056,8.529999732971191,8.59000015258789,2447900.0,,,,,
2024-06-25,9.600000381469728,9.630000114440918,8.5600004196167,8.84000015258789,2418700.0,,,,,
2024-06-26,9.289999961853027,9.850000381469728,9.100000381469728,9.600000381469728,2216700.0,,,,,
2024-06-27,9.420000076293944,9.460000038146973,8.989999771118164,9.25,1950600.0,,,,,
2024-06-28,9.300000190734863,9.59000015258789,9.010000228881836,9.510000228881836,6734800.0,,,,,
2024-07-01,9.5600004196167,9.739999771118164,9.119999885559082,9.1899995803833,2198300.0,,,,,
2024-07-02,9.300000190734863,9.59000015258789,8.930000305175781,9.5,1963700.0,,,,,
2024-07-03,9.600000381469728,9.899999618530272,9.3100004196167,9.369999885559082,1551400.0,,,,,
2024-07-05,10.489999771118164,10.529999732971191,9.43000030517578,9.65999984741211,2994600.0,,,,,
2024-07-08,10.43000030517578,11.1899995803833,9.56999969482422,9.960000038146973,6332000.0,,,,,
2024-07-09,10.020000457763672,10.475000381469728,9.979999542236328,10.199999809265137,2419400.0,,,,,
2024-07-10,9.8100004196167,10.550000190734863,9.270000457763672,10.31999969482422,4121200.0,,,,,
2024-07-11,10.729999542236328,11.08899974822998,9.779999732971191,9.9399995803833,4104600.0,,,,,
2024-07-12,10.619999885559082,11.039999961853027,10.449999809265137,10.829999923706056,2053300.0,,,,,
2024-07-15,10.770000457763672,11.005000114440918,10.15999984741211,10.899999618530272,2183300.0,,,,,
2024-07-16,10.670000076293944,11.220000267028809,10.53499984741211,10.9399995803833,2003400.0,,,,,
2024-07-17,10.270000457763672,10.5600004196167,10.109999656677246,10.449999809265137,1605500.0,,,,,
2024-07-18,9.770000457763672,10.4399995803833,9.529999732971191,10.329999923706056,2225800.0,,,,,
2024-07-19,9.75,9.920000076293944,9.619999885559082,9.789999961853027,1019000.0,,,,,
2024-07-22,9.850000381469728,10.024999618530272,9.550000190734863,9.890000343322754,1715700.0,,,,,
2024-07-23,10.199999809265137,10.3100004196167,9.779999732971191,9.800000190734863,1900400.0,,,,,
2024-07-24,9.770000457763672,10.479999542236328,9.75,10.039999961853027,1505900.0,,,,,
2024-07-25,10.100000381469728,10.68000030517578,9.630000114440918,9.739999771118164,2379900.0,,,,,
2024-07-26,10.06999969482422,10.510000228881836,9.994999885559082,10.260000228881836,1459100.0,,,,,
2024-07-29,9.56999969482422,10.15999984741211,9.100000381469728,10.0600004196167,3666100.0,,,,,
2024-07-30,9.630000114440918,10.0,9.350000381469728,9.68000030517578,1494300.0,,,,,
2024-07-31,10.06999969482422,10.625,9.579999923706056,9.729999542236328,2043400.0,,,,,
2024-08-01,9.479999542236328,10.220000267028809,9.43000030517578,10.09000015258789,1671700.0,,,,,
2024-08-02,9.25,9.3100004196167,8.710000038146973,9.06999969482422,2005800.0,,,,,
2024-08-05,9.095000267028809,9.380000114440918,7.860000133514404,8.010000228881836,2531300.0,,,,,
2024-08-06,9.0,9.40999984741211,8.875,9.100000381469728,1194400.0,,,,,
2024-08-07,8.850000381469727,9.229999542236328,8.772000312805176,9.130000114440918,1176500.0,,,,,
2024-08-08,8.9399995803833,9.342000007629396,8.819999694824219,8.960000038146973,3155100.0,,,,,
2024-08-09,9.710000038146973,9.729999542236328,8.949999809265137,9.06999969482422,2154900.0,,,,,
2024-08-12,9.489999771118164,9.770000457763672,9.324999809265137,9.6899995803833,1864100.0,,,,,
2024-08-13,9.949999809265137,10.1899995803833,9.399999618530272,9.600000381469728,2621500.0,,,,,
2024-08-14,9.579999923706056,10.020000457763672,9.255000114440918,10.010000228881836,2713500.0,,,,,
2024-08-15,8.5,9.210000038146973,8.25,9.199999809265137,6851100.0,,,,,
2024-08-16,8.489999771118164,8.585000038146973,8.170000076293945,8.529999732971191,2750800.0,,,,,
2024-08-19,8.649999618530273,8.704999923706055,8.130000114440918,8.479999542236328,2325700.0,,,,,
2024-08-20,8.420000076293945,8.640000343322754,8.149999618530273,8.539999961853027,1580600.0,,,,,
2024-08-21,8.34000015258789,8.729999542236328,8.15999984741211,8.479999542236328,1876600.0,,,,,
2024-08-22,8.319999694824219,8.479999542236328,8.239999771118164,8.319999694824219,1049400.0,,,,,
2024-08-23,9.829999923706056,10.15999984741211,8.460000038146973,8.460000038146973,6271200.0,,,,,
2024-08-26,10.579999923706056,10.59000015258789,9.595000267028809,9.890000343322754,3374200.0,,,,,
2024-08-27,10.529999732971191,10.869999885559082,10.5,10.579999923706056,1883800.0,,,,,
2024-08-28,10.6899995803833,10.949999809265137,10.40999984741211,10.529999732971191,1536600.0,,,,,
2024-08-29,11.0,11.239999771118164,10.699999809265137,10.739999771118164,1741000.0,,,,,
2024-08-30,10.880000114440918,11.329999923706056,10.600000381469728,11.199999809265137,1511600.0,,,,,
2024-09-03,10.5,11.079999923706056,10.279999732971191,10.779999732971191,1260600.0,,,,,
2024-09-04,10.460000038146973,11.1899995803833,10.210000038146973,10.34000015258789,1245900.0,,,,,
2024-09-05,10.829999923706056,10.960000038146973,10.34000015258789,10.460000038146973,1008500.0,,,,,
2024-09-06,10.359999656677246,10.956000328063965,10.18000030517578,10.81999969482422,1732300.0,,,,,
2024-09-09,10.770000457763672,11.15999984741211,10.414999961853027,10.460000038146973,1737000.0,,,,,
2024-09-10,10.869999885559082,11.005000114440918,10.579999923706056,10.75,1554300.0,,,,,
2024-09-11,10.520000457763672,10.760000228881836,10.34000015258789,10.760000228881836,1414900.0,,,,,
2024-09-12,10.520000457763672,10.949999809265137,10.09000015258789,10.479999542236328,1486000.0,,,,,
2024-09-13,10.65999984741211,10.699999809265137,10.33899974822998,10.600000381469728,1073000.0,,,,,
2024-09-16,10.15999984741211,10.979999542236328,10.020000457763672,10.699999809265137,1560500.0,,,,,
2024-09-17,10.369999885559082,10.800000190734863,10.225000381469728,10.229999542236328,1942600.0,,,,,
2024-09-18,10.399999618530272,10.710000038146973,9.902000427246094,10.260000228881836,2547700.0,,,,,
2024-09-19,10.140000343322754,11.18000030517578,10.039999961853027,10.6899995803833,4401800.0,,,,,
2024-09-20,10.149999618530272,10.3100004196167,9.779999732971191,10.170000076293944,3647900.0,,,,,
2024-09-23,9.630000114440918,10.25,9.470000267028809,10.119999885559082,2185300.0,,,,,
2024-09-24,9.68000030517578,10.03499984741211,9.399999618530272,9.609999656677246,1327800.0,,,,,
2024-09-25,9.100000381469728,9.788999557495115,9.020000457763672,9.68000030517578,1653300.0,,,,,
