Date,Close,High,Low,Open,Volume,"('Close', 'PLX')","('High', 'PLX')","('Low', 'PLX')","('Open', 'PLX')","('Volume', 'PLX')"
2024-09-06,1.0,1.0299999713897705,0.9900000095367432,1.0199999809265137,68800.0,,,,,
2024-09-09,1.0099999904632568,1.0399999618530271,0.9800000190734864,0.9800000190734864,140600.0,,,,,
2024-09-10,1.0199999809265137,1.0299999713897705,0.9900000095367432,1.0099999904632568,116300.0,,,,,
2024-09-11,1.0399999618530271,1.0499999523162842,1.0,1.0399999618530271,119200.0,,,,,
2024-09-12,1.059999942779541,1.100000023841858,1.0099999904632568,1.059999942779541,152000.0,,,,,
2024-09-13,1.0499999523162842,1.090000033378601,1.0399999618530271,1.0399999618530271,89600.0,,,,,
2024-09-16,1.090000033378601,1.090000033378601,1.059999942779541,1.0700000524520874,82700.0,,,,,
2024-09-17,1.100000023841858,1.1200000047683716,1.0700000524520874,1.090000033378601,150200.0,,,,,
2024-09-18,1.090000033378601,1.149999976158142,1.090000033378601,1.100000023841858,172700.0,,,,,
2024-09-19,1.149999976158142,1.159999966621399,1.1200000047683716,1.149999976158142,110400.0,,,,,
2024-09-20,1.100000023841858,1.1699999570846558,1.100000023841858,1.149999976158142,124300.0,,,,,
2024-09-23,1.1200000047683716,1.1399999856948853,1.090000033378601,1.1200000047683716,88500.0,,,,,
2024-09-24,1.0800000429153442,1.1299999952316284,1.0800000429153442,1.1100000143051147,133000.0,,,,,
2024-09-25,1.090000033378601,1.100000023841858,1.0700000524520874,1.0800000429153442,74300.0,,,,,
2024-09-26,1.0700000524520874,1.1100000143051147,1.059999942779541,1.090000033378601,86400.0,,,,,
2024-09-27,1.0499999523162842,1.1100000143051147,1.0499999523162842,1.059999942779541,239100.0,,,,,
2024-09-30,1.0199999809265137,1.0800000429153442,1.0,1.0499999523162842,247900.0,,,,,
2024-10-01,1.0499999523162842,1.0499999523162842,1.0099999904632568,1.0199999809265137,63000.0,,,,,
2024-10-02,1.0199999809265137,1.0499999523162842,1.0199999809265137,1.0199999809265137,46500.0,,,,,
2024-10-03,1.0099999904632568,1.0299999713897705,1.0099999904632568,1.0199999809265137,55300.0,,,,,
2024-10-04,1.0800000429153442,1.0800000429153442,1.0199999809265137,1.0700000524520874,116400.0,,,,,
2024-10-07,1.0199999809265137,1.0700000524520874,1.0099999904632568,1.0499999523162842,170400.0,,,,,
2024-10-08,1.0199999809265137,1.0399999618530271,0.9900000095367432,1.0399999618530271,102300.0,,,,,
2024-10-09,1.0099999904632568,1.0199999809265137,1.0099999904632568,1.0199999809265137,100000.0,,,,,
2024-10-10,1.0,1.0199999809265137,0.9900000095367432,1.0199999809265137,129200.0,,,,,
2024-10-11,1.0800000429153442,1.0800000429153442,1.0099999904632568,1.0199999809265137,288800.0,,,,,
2024-10-14,1.059999942779541,1.0800000429153442,1.0399999618530271,1.0800000429153442,127400.0,,,,,
2024-10-15,1.0800000429153442,1.090000033378601,1.0399999618530271,1.059999942779541,111000.0,,,,,
2024-10-16,1.090000033378601,1.1100000143051147,1.0700000524520874,1.100000023841858,125300.0,,,,,
2024-10-17,1.090000033378601,1.1100000143051147,1.0800000429153442,1.100000023841858,146400.0,,,,,
2024-10-18,1.090000033378601,1.100000023841858,1.0800000429153442,1.0800000429153442,74900.0,,,,,
2024-10-21,1.059999942779541,1.090000033378601,1.0499999523162842,1.0800000429153442,187600.0,,,,,
2024-10-22,1.059999942779541,1.090000033378601,1.0099999904632568,1.059999942779541,297300.0,,,,,
2024-10-23,1.0199999809265137,1.0499999523162842,1.0199999809265137,1.0399999618530271,87300.0,,,,,
2024-10-24,1.0299999713897705,1.0399999618530271,1.0199999809265137,1.0399999618530271,48000.0,,,,,
2024-10-25,1.0800000429153442,1.090000033378601,1.0299999713897705,1.0299999713897705,129000.0,,,,,
2024-10-28,1.1299999952316284,1.1399999856948853,1.0700000524520874,1.100000023841858,237300.0,,,,,
2024-10-29,1.1699999570846558,1.1799999475479126,1.1699999570846558,1.1699999570846558,127800.0,,,,,
2024-10-30,1.1699999570846558,1.1799999475479126,1.1699999570846558,1.1799999475479126,140300.0,,,,,
2024-10-31,1.1699999570846558,1.1799999475479126,1.1399999856948853,1.1799999475479126,113300.0,,,,,
2024-11-01,1.25,1.2599999904632568,1.1799999475479126,1.190000057220459,294700.0,,,,,
2024-11-04,1.2799999713897705,1.3600000143051147,1.2599999904632568,1.2599999904632568,969300.0,,,,,
2024-11-05,1.2999999523162842,1.3200000524520874,1.2699999809265137,1.2999999523162842,159000.0,,,,,
2024-11-06,1.2200000286102295,1.3300000429153442,1.2200000286102295,1.3300000429153442,139500.0,,,,,
2024-11-07,1.159999966621399,1.2400000095367432,1.159999966621399,1.190000057220459,331900.0,,,,,
2024-11-08,1.159999966621399,1.2200000286102295,1.159999966621399,1.1699999570846558,161900.0,,,,,
2024-11-11,1.2000000476837158,1.2100000381469729,1.1799999475479126,1.1799999475479126,215700.0,,,,,
2024-11-12,1.3200000524520874,1.340000033378601,1.2000000476837158,1.2200000286102295,473600.0,,,,,
2024-11-13,1.2400000095367432,1.309999942779541,1.2300000190734863,1.2799999713897705,305100.0,,,,,
2024-11-14,1.409999966621399,1.409999966621399,1.2599999904632568,1.2599999904632568,1466100.0,,,,,
2024-11-15,1.399999976158142,1.409999966621399,1.3300000429153442,1.3799999952316284,328800.0,,,,,
2024-11-18,1.659999966621399,1.7200000286102295,1.399999976158142,1.4199999570846558,1785800.0,,,,,
2024-11-19,1.6299999952316284,1.75,1.5800000429153442,1.659999966621399,533700.0,,,,,
2024-11-20,1.690000057220459,1.7400000095367432,1.6100000143051147,1.649999976158142,818000.0,,,,,
2024-11-21,1.659999966621399,1.7100000381469729,1.600000023841858,1.7000000476837158,532200.0,,,,,
2024-11-22,1.690000057220459,1.7799999713897705,1.659999966621399,1.6799999475479126,545600.0,,,,,
2024-11-25,1.7100000381469729,1.7300000190734863,1.6799999475479126,1.7300000190734863,328700.0,,,,,
2024-11-26,1.6799999475479126,1.7300000190734863,1.649999976158142,1.690000057220459,402300.0,,,,,
2024-11-27,1.690000057220459,1.7300000190734863,1.6799999475479126,1.7000000476837158,174500.0,,,,,
2024-11-29,1.7200000286102295,1.7200000286102295,1.6799999475479126,1.7000000476837158,153500.0,,,,,
2024-12-02,1.6699999570846558,1.75,1.649999976158142,1.7200000286102295,323800.0,,,,,
2024-12-03,1.6399999856948853,1.6699999570846558,1.600000023841858,1.649999976158142,222300.0,,,,,
2024-12-04,1.6299999952316284,1.6399999856948853,1.5700000524520874,1.6399999856948853,488600.0,,,,,
2024-12-05,1.6299999952316284,1.6399999856948853,1.600000023841858,1.6299999952316284,211400.0,,,,,
2024-12-06,1.690000057220459,1.7000000476837158,1.6399999856948853,1.649999976158142,412900.0,,,,,
2024-12-09,1.7599999904632568,1.7699999809265137,1.7100000381469729,1.7300000190734863,645500.0,,,,,
2024-12-10,1.830000042915344,1.830000042915344,1.7599999904632568,1.7999999523162842,639300.0,,,,,
2024-12-11,1.7999999523162842,1.830000042915344,1.7799999713897705,1.830000042915344,446700.0,,,,,
2024-12-12,1.7999999523162842,1.8200000524520876,1.7899999618530271,1.7999999523162842,539800.0,,,,,
2024-12-13,1.7999999523162842,1.8200000524520876,1.75,1.8200000524520876,456200.0,,,,,
2024-12-16,1.75,1.830000042915344,1.75,1.7699999809265137,212000.0,,,,,
2024-12-17,1.7400000095367432,1.7899999618530271,1.659999966621399,1.7599999904632568,447100.0,,,,,
2024-12-18,1.7100000381469729,1.7699999809265137,1.600000023841858,1.600000023841858,345000.0,,,,,
2024-12-19,1.7400000095367432,1.7400000095367432,1.649999976158142,1.7200000286102295,307500.0,,,,,
2024-12-20,1.7599999904632568,1.7899999618530271,1.690000057220459,1.690000057220459,344300.0,,,,,
2024-12-23,1.7300000190734863,1.7999999523162842,1.690000057220459,1.7400000095367432,342000.0,,,,,
2024-12-24,1.7799999713897705,1.7899999618530271,1.7200000286102295,1.7400000095367432,127700.0,,,,,
2024-12-26,1.7799999713897705,1.830000042915344,1.7699999809265137,1.7799999713897705,215600.0,,,,,
2024-12-27,1.830000042915344,1.830000042915344,1.7400000095367432,1.7799999713897705,273100.0,,,,,
2024-12-30,1.8899999856948853,1.9600000381469729,1.840000033378601,1.850000023841858,777400.0,,,,,
2024-12-31,1.8799999952316284,1.919999957084656,1.850000023841858,1.8899999856948853,421800.0,,,,,
2025-01-02,1.9700000286102293,1.9900000095367432,1.8600000143051147,1.8600000143051147,869000.0,,,,,
2025-01-03,2.119999885559082,2.130000114440918,1.9700000286102293,1.9800000190734863,1006600.0,,,,,
2025-01-06,2.2300000190734863,2.359999895095825,2.130000114440918,2.130000114440918,2161700.0,,,,,
2025-01-07,2.240000009536743,2.289999961853028,2.200000047683716,2.240000009536743,588300.0,,,,,
2025-01-08,2.2699999809265137,2.2799999713897705,2.130000114440918,2.240000009536743,695000.0,,,,,
2025-01-10,2.2699999809265137,2.2799999713897705,2.1700000762939453,2.259999990463257,412000.0,,,,,
2025-01-13,2.200000047683716,2.259999990463257,2.150000095367432,2.259999990463257,522600.0,,,,,
2025-01-14,2.180000066757202,2.2300000190734863,2.109999895095825,2.200000047683716,536700.0,,,,,
2025-01-15,2.1700000762939453,2.2100000381469727,2.119999885559082,2.1700000762939453,336800.0,,,,,
2025-01-16,2.1700000762939453,2.220000028610229,2.119999885559082,2.190000057220459,511400.0,,,,,
2025-01-17,2.220000028610229,2.240000009536743,2.150000095367432,2.150000095367432,280100.0,,,,,
2025-01-21,2.3299999237060547,2.3499999046325684,2.200000047683716,2.200000047683716,731300.0,,,,,
2025-01-22,2.369999885559082,2.390000104904175,2.299999952316284,2.359999895095825,471700.0,,,,,
2025-01-23,2.5299999713897705,2.5299999713897705,2.3499999046325684,2.369999885559082,1170400.0,,,,,
2025-01-24,2.4600000381469727,2.539999961853028,2.430000066757202,2.5299999713897705,526200.0,,,,,
2025-01-27,2.2300000190734863,2.440000057220459,2.180000066757202,2.4100000858306885,1267500.0,,,,,
2025-01-28,2.309999942779541,2.359999895095825,2.2300000190734863,2.2300000190734863,412000.0,,,,,
2025-01-29,2.369999885559082,2.390000104904175,2.289999961853028,2.3299999237060547,301800.0,,,,,
2025-01-30,2.380000114440918,2.400000095367432,2.3399999141693115,2.369999885559082,267200.0,,,,,
2025-01-31,2.430000066757202,2.4600000381469727,2.299999952316284,2.400000095367432,362500.0,,,,,
2025-02-03,2.4200000762939453,2.470000028610229,2.3299999237060547,2.359999895095825,877300.0,,,,,
2025-02-04,2.5199999809265137,2.539999961853028,2.390000104904175,2.4200000762939453,1093600.0,,,,,
2025-02-05,2.6700000762939453,2.7100000381469727,2.549999952316284,2.549999952316284,1138400.0,,,,,
2025-02-06,2.690000057220459,2.759999990463257,2.619999885559082,2.700000047683716,916700.0,,,,,
2025-02-07,2.6600000858306885,2.720000028610229,2.619999885559082,2.720000028610229,565800.0,,,,,
2025-02-10,2.549999952316284,2.680000066757202,2.539999961853028,2.650000095367432,804700.0,,,,,
2025-02-11,2.509999990463257,2.549999952316284,2.430000066757202,2.5,632800.0,,,,,
2025-02-12,2.6700000762939453,2.700000047683716,2.490000009536743,2.5,719300.0,,,,,
2025-02-13,2.6600000858306885,2.7300000190734863,2.619999885559082,2.690000057220459,291000.0,,,,,
2025-02-14,2.690000057220459,2.690000057220459,2.640000104904175,2.6700000762939453,252600.0,,,,,
2025-02-18,2.5199999809265137,2.650000095367432,2.509999990463257,2.650000095367432,978900.0,,,,,
2025-02-19,2.5,2.559999942779541,2.450000047683716,2.5199999809265137,482800.0,,,,,
2025-02-20,2.430000066757202,2.5199999809265137,2.390000104904175,2.5,501200.0,,,,,
2025-02-21,2.390000104904175,2.470000028610229,2.359999895095825,2.450000047683716,536900.0,,,,,
2025-02-24,2.3499999046325684,2.400000095367432,2.3299999237060547,2.380000114440918,585800.0,,,,,
2025-02-25,2.380000114440918,2.4100000858306885,2.319999933242798,2.3399999141693115,558100.0,,,,,
2025-02-26,2.380000114440918,2.400000095367432,2.3399999141693115,2.380000114440918,532400.0,,,,,
2025-02-27,2.3299999237060547,2.390000104904175,2.2699999809265137,2.390000104904175,368300.0,,,,,
2025-02-28,2.3299999237060547,2.369999885559082,2.200000047683716,2.2799999713897705,650000.0,,,,,
2025-03-03,2.309999942779541,2.4100000858306885,2.299999952316284,2.3499999046325684,967500.0,,,,,
2025-03-04,2.319999933242798,2.359999895095825,2.2799999713897705,2.289999961853028,591500.0,,,,,
2025-03-05,2.369999885559082,2.369999885559082,2.319999933242798,2.3299999237060547,454400.0,,,,,
2025-03-06,2.369999885559082,2.369999885559082,2.319999933242798,2.359999895095825,620700.0,,,,,
2025-03-07,2.3399999141693115,2.369999885559082,2.319999933242798,2.3499999046325684,467900.0,,,,,
2025-03-10,2.3299999237060547,2.359999895095825,2.299999952316284,2.3399999141693115,2345000.0,,,,,
2025-03-11,2.259999990463257,2.359999895095825,2.2100000381469727,2.3399999141693115,558000.0,,,,,
2025-03-12,2.240000009536743,2.299999952316284,2.220000028610229,2.2699999809265137,447700.0,,,,,
2025-03-13,2.1700000762939453,2.2699999809265137,2.130000114440918,2.259999990463257,594800.0,,,,,
2025-03-14,2.240000009536743,2.240000009536743,2.1600000858306885,2.2100000381469727,696200.0,,,,,
2025-03-17,2.450000047683716,2.650000095367432,2.369999885559082,2.369999885559082,1968100.0,,,,,
2025-03-18,2.3499999046325684,2.509999990463257,2.220000028610229,2.490000009536743,1218300.0,,,,,
2025-03-19,2.25,2.440000057220459,2.25,2.3299999237060547,711500.0,,,,,
2025-03-20,2.359999895095825,2.400000095367432,2.240000009536743,2.259999990463257,555800.0,,,,,
2025-03-21,2.490000009536743,2.490000009536743,2.299999952316284,2.3499999046325684,678000.0,,,,,
2025-03-24,2.5999999046325684,2.6600000858306885,2.5299999713897705,2.569999933242798,999700.0,,,,,
2025-03-25,2.5299999713897705,2.609999895095825,2.5199999809265137,2.5999999046325684,506200.0,,,,,
2025-03-26,2.4800000190734863,2.5299999713897705,2.4600000381469727,2.5299999713897705,324000.0,,,,,
2025-03-27,2.5799999237060547,2.5999999046325684,2.4600000381469727,2.5,664900.0,,,,,
2025-03-28,2.5799999237060547,2.619999885559082,2.5299999713897705,2.5899999141693115,466200.0,,,,,
2025-03-31,2.559999942779541,2.5899999141693115,2.430000066757202,2.549999952316284,547900.0,,,,,
2025-04-01,2.539999961853028,2.5899999141693115,2.5,2.559999942779541,459000.0,,,,,
2025-04-02,2.5899999141693115,2.609999895095825,2.539999961853028,2.549999952316284,387500.0,,,,,
2025-04-03,2.5999999046325684,2.5999999046325684,2.4600000381469727,2.5,456700.0,,,,,
2025-04-04,2.390000104904175,2.569999933242798,2.359999895095825,2.569999933242798,842600.0,,,,,
2025-04-07,2.3399999141693115,2.4600000381469727,2.2100000381469727,2.259999990463257,701200.0,,,,,
2025-04-08,2.2799999713897705,2.4800000190734863,2.240000009536743,2.390000104904175,1035700.0,,,,,
2025-04-09,2.3399999141693115,2.4100000858306885,2.150000095367432,2.2300000190734863,1133800.0,,,,,
2025-04-10,2.309999942779541,2.3399999141693115,2.240000009536743,2.289999961853028,402600.0,,,,,
2025-04-11,2.4100000858306885,2.430000066757202,2.319999933242798,2.319999933242798,450300.0,,,,,
2025-04-14,2.619999885559082,2.630000114440918,2.4200000762939453,2.440000057220459,1002900.0,,,,,
2025-04-15,2.619999885559082,2.6600000858306885,2.5899999141693115,2.619999885559082,415400.0,,,,,
2025-04-16,2.5999999046325684,2.630000114440918,2.549999952316284,2.569999933242798,542900.0,,,,,
2025-04-17,2.609999895095825,2.640000104904175,2.5899999141693115,2.609999895095825,377100.0,,,,,
2025-04-21,2.549999952316284,2.609999895095825,2.5,2.5299999713897705,294900.0,,,,,
2025-04-22,2.630000114440918,2.650000095367432,2.5999999046325684,2.5999999046325684,556200.0,,,,,
2025-04-23,2.9600000381469727,2.9600000381469727,2.690000057220459,2.700000047683716,2022300.0,,,,,
2025-04-24,2.940000057220459,3.039999961853028,2.880000114440918,3.0,1486400.0,,,,,
2025-04-25,2.8499999046325684,3.039999961853028,2.8399999141693115,2.990000009536743,797500.0,,,,,
2025-04-28,2.8499999046325684,2.9200000762939453,2.759999990463257,2.8499999046325684,788000.0,,,,,
2025-04-29,2.9600000381469727,3.0199999809265137,2.759999990463257,2.859999895095825,674500.0,,,,,
2025-04-30,3.069999933242798,3.0999999046325684,2.869999885559082,2.9600000381469727,916200.0,,,,,
2025-05-01,3.0,3.0999999046325684,2.970000028610229,3.0899999141693115,556600.0,,,,,
2025-05-02,3.0,3.0799999237060547,2.950000047683716,3.0299999713897705,691900.0,,,,,
2025-05-05,2.8399999141693115,3.069999933242798,2.819999933242798,3.0,914300.0,,,,,
2025-05-06,2.7300000190734863,2.8399999141693115,2.700000047683716,2.8399999141693115,744100.0,,,,,
2025-05-07,2.8399999141693115,2.869999885559082,2.7300000190734863,2.759999990463257,612600.0,,,,,
2025-05-08,2.890000104904175,2.930000066757202,2.75,2.8399999141693115,1045600.0,,,,,
2025-05-09,1.7200000286102295,2.390000104904175,1.7200000286102295,2.390000104904175,5949700.0,,,,,
2025-05-12,1.4600000381469729,1.7599999904632568,1.4600000381469729,1.7300000190734863,5681800.0,,,,,
2025-05-13,1.659999966621399,1.7100000381469729,1.4700000286102295,1.4900000095367432,2377500.0,,,,,
2025-05-14,1.6699999570846558,1.7100000381469729,1.600000023841858,1.690000057220459,1349300.0,,,,,
2025-05-15,1.6699999570846558,1.7000000476837158,1.649999976158142,1.659999966621399,660100.0,,,,,
2025-05-16,1.6699999570846558,1.7300000190734863,1.649999976158142,1.7000000476837158,1035200.0,,,,,
2025-05-19,1.6799999475479126,1.690000057220459,1.6200000047683716,1.6399999856948853,697100.0,,,,,
2025-05-20,1.7200000286102295,1.7200000286102295,1.649999976158142,1.6799999475479126,692300.0,,,,,
2025-05-21,1.7100000381469729,1.7899999618530271,1.6799999475479126,1.7300000190734863,800300.0,,,,,
2025-05-22,1.649999976158142,1.7300000190734863,1.649999976158142,1.7000000476837158,711700.0,,,,,
2025-05-23,1.6200000047683716,1.6799999475479126,1.600000023841858,1.649999976158142,867500.0,,,,,
2025-05-27,1.559999942779541,1.659999966621399,1.559999942779541,1.6200000047683716,1450100.0,,,,,
2025-05-28,1.590000033378601,1.649999976158142,1.5399999618530271,1.559999942779541,1159800.0,,,,,
2025-05-29,1.590000033378601,1.6299999952316284,1.5700000524520874,1.600000023841858,368100.0,,,,,
2025-05-30,1.5499999523162842,1.5800000429153442,1.5199999809265137,1.5800000429153442,465400.0,,,,,
2025-06-02,1.5800000429153442,1.6100000143051147,1.5299999713897705,1.5299999713897705,605400.0,,,,,
2025-06-03,1.600000023841858,1.6299999952316284,1.559999942779541,1.600000023841858,532800.0,,,,,
2025-06-04,1.600000023841858,1.659999966621399,1.5800000429153442,1.600000023841858,773800.0,,,,,
2025-06-05,1.5199999809265137,1.5800000429153442,1.5099999904632568,1.5800000429153442,474600.0,,,,,
2025-06-06,1.5800000429153442,1.6100000143051147,1.5099999904632568,1.5199999809265137,468800.0,,,,,
2025-06-09,1.5399999618530271,1.590000033378601,1.5199999809265137,1.5800000429153442,613900.0,,,,,
2025-06-10,1.5800000429153442,1.6100000143051147,1.5399999618530271,1.5499999523162842,497100.0,,,,,
2025-06-11,1.5700000524520874,1.649999976158142,1.5700000524520874,1.5800000429153442,479400.0,,,,,
2025-06-12,1.5399999618530271,1.5800000429153442,1.5099999904632568,1.5499999523162842,455200.0,,,,,
2025-06-13,1.4900000095367432,1.559999942779541,1.4900000095367432,1.5199999809265137,501800.0,,,,,
2025-06-16,1.4299999475479126,1.4900000095367432,1.4299999475479126,1.4900000095367432,691400.0,,,,,
2025-06-17,1.3700000047683716,1.440000057220459,1.3700000047683716,1.4299999475479126,644300.0,,,,,
2025-06-18,1.399999976158142,1.4299999475479126,1.3700000047683716,1.3799999952316284,402700.0,,,,,
2025-06-20,1.399999976158142,1.440000057220459,1.340000033378601,1.4299999475479126,783600.0,,,,,
2025-06-23,1.350000023841858,1.399999976158142,1.3200000524520874,1.3799999952316284,783700.0,,,,,
2025-06-24,1.5299999713897705,1.5399999618530271,1.350000023841858,1.350000023841858,886400.0,,,,,
2025-06-25,1.409999966621399,1.559999942779541,1.409999966621399,1.5299999713897705,699000.0,,,,,
2025-06-26,1.4500000476837158,1.5199999809265137,1.409999966621399,1.409999966621399,708200.0,,,,,
2025-06-27,1.5399999618530271,1.6699999570846558,1.4199999570846558,1.4700000286102295,12716800.0,,,,,
2025-06-30,1.4800000190734863,1.600000023841858,1.4299999475479126,1.590000033378601,1007000.0,,,,,
2025-07-01,1.4800000190734863,1.5,1.4500000476837158,1.4800000190734863,384100.0,,,,,
2025-07-02,1.5,1.5199999809265137,1.4500000476837158,1.4600000381469729,546600.0,,,,,
