Date,Close,High,Low,Open,Volume,"('Close', 'SM')","('High', 'SM')","('Low', 'SM')","('Open', 'SM')","('Volume', 'SM')"
2024-06-03,45.69652557373047,48.82181401404993,45.48496641313981,48.77373338709297,1652100.0,,,,,
2024-06-04,44.73490524291992,45.16763828873352,44.225243915804604,44.946464436054846,1196000.0,,,,,
2024-06-05,44.96569061279297,45.18686811833229,44.58104189653037,44.98492359885365,1218900.0,,,,,
2024-06-06,45.533050537109375,45.69652908329849,44.927227987953465,44.927227987953465,1336000.0,,,,,
2024-06-07,45.21571350097656,45.78307372227026,44.706052234978046,45.22532815936735,818600.0,,,,,
2024-06-10,46.40813064575195,46.54276154554625,45.004155705606685,45.138782937084045,988100.0,,,,,
2024-06-11,46.58122634887695,46.74470490181496,45.53305241684858,46.138878659331766,1149700.0,,,,,
2024-06-12,47.02357482910156,48.11982932667849,47.00434184356129,47.68709632281473,2169400.0,,,,,
2024-06-13,45.38880920410156,47.02357634453922,45.06185577601404,46.917796754817225,1738000.0,,,,,
2024-06-14,44.06175994873047,45.58113275235687,43.76365418302335,45.38880657023347,1535800.0,,,,,
2024-06-17,44.49449157714844,44.50410623521724,43.54247902240223,44.23485178949038,1632300.0,,,,,
2024-06-18,45.69652557373047,45.95616536127809,44.52333920073382,44.77336433021673,1670400.0,,,,,
2024-06-20,46.39851760864258,46.59084380389622,45.44650495971144,45.67729712767922,1664200.0,,,,,
2024-06-21,46.28311920166016,46.71585218503344,46.16772129388279,46.48506003779544,11390000.0,,,,,
2024-06-24,47.93711853027344,48.27369027989271,46.504295934652816,46.58122420967179,1176800.0,,,,,
2024-06-25,47.49477005004883,47.89865540903203,47.0331894028658,47.735176866393125,1100900.0,,,,,
2024-06-26,46.561988830566406,47.36014119422561,46.004246943316495,47.36014119422561,1498100.0,,,,,
2024-06-27,41.68654251098633,43.513635871249605,40.98455501337195,43.12898347909405,8754800.0,,,,,
2024-06-28,41.57114791870117,43.023207202242496,41.30189344739742,42.79241503518425,6082200.0,,,,,
2024-07-01,41.98464584350586,42.27313328659631,41.34997200138014,41.68654007359952,2975100.0,,,,,
2024-07-02,42.64816665649414,43.03281902008983,41.994259839371566,42.35967921795578,3524000.0,,,,,
2024-07-03,43.58094787597656,43.85982066654778,42.68663421539777,43.04243528056147,936100.0,,,,,
2024-07-05,41.9557991027832,43.41747300332951,41.840401188409615,43.41747300332951,1729100.0,,,,,
2024-07-08,42.55200958251953,42.83088239012312,41.95580166182546,41.95580166182546,1528100.0,,,,,
2024-07-09,41.77308654785156,42.74433212759542,41.69615827513977,41.99426037583361,1533800.0,,,,,
2024-07-10,42.21543884277344,42.49430796462203,41.87886709550978,41.92694772559975,1090100.0,,,,,
2024-07-11,43.40785598754883,43.7444277454967,42.50392764088531,42.85972871682604,1465600.0,,,,,
2024-07-12,43.21552658081055,44.07137790056447,43.0424333852034,43.85981873519644,1515600.0,,,,,
2024-07-15,44.37910079956055,44.840681457509255,43.22514732053029,43.90790181447628,1957800.0,,,,,
2024-07-16,44.98492431640625,45.31187774801904,44.1290765987979,44.38871641228309,1756500.0,,,,,
2024-07-17,45.02338409423828,46.08117252068513,44.75412965877543,45.27340921429656,1485000.0,,,,,
2024-07-18,45.44650268554688,46.62930744325768,44.552192708755705,44.96568905563144,2145300.0,,,,,
2024-07-19,45.03142547607422,45.70713521620704,44.55842497563933,45.45615783877798,1150200.0,,,,,
2024-07-22,44.79010009765625,45.31136137789853,44.01785407204614,45.03142606007392,2161500.0,,,,,
2024-07-23,43.41936874389648,44.59704067383887,43.371104285627496,44.59704067383887,2302500.0,,,,,
2024-07-24,42.95602035522461,44.23022111387088,42.95602035522461,43.83444669159957,1841900.0,,,,,
2024-07-25,44.017852783203125,44.31709829348223,42.5216325964913,42.90775559799067,2129200.0,,,,,
2024-07-26,44.31710052490234,44.73218148359435,43.71861315655141,44.51981345384253,1869400.0,,,,,
2024-07-29,43.84409713745117,44.96385308839034,43.06220341063979,44.63564964678377,1597300.0,,,,,
2024-07-30,43.91167449951172,44.500506764804776,43.44832540321308,43.77652886505844,1482100.0,,,,,
2024-07-31,44.5970344543457,45.56233821447292,44.56807283754959,44.95419581453712,1690000.0,,,,,
2024-08-01,42.59885787963867,45.16656584966271,41.894186544962565,44.51981038649805,1591200.0,,,,,
2024-08-02,39.48093032836914,41.39223157679997,38.95001024629773,41.295698978995134,2567700.0,,,,,
2024-08-05,37.42483139038086,38.37082873878947,36.82634402349827,37.98470571879566,2665400.0,,,,,
2024-08-06,37.55031967163086,38.18742003876233,36.971135176384735,37.27038068304566,1730400.0,,,,,
2024-08-07,37.62754821777344,39.07550416927374,37.43448668777158,38.6604231685896,2775300.0,,,,,
2024-08-08,41.739742279052734,42.81122651547119,38.56389156255415,42.71469759835527,5534500.0,,,,,
2024-08-09,41.6142463684082,42.125856191288136,40.78408453195585,41.12193938058568,1979800.0,,,,,
2024-08-12,42.80157470703125,43.08151371939786,41.94245483255767,42.019677229078944,1584000.0,,,,,
2024-08-13,43.3517951965332,43.419366170573504,42.21273637365113,42.598859381603056,2098300.0,,,,,
2024-08-14,43.40006256103516,43.795837013660666,43.06220766818735,43.7282660350911,1525700.0,,,,,
2024-08-15,45.0989990234375,45.13760838054678,43.54485916776893,43.80549166055268,1693400.0,,,,,
2024-08-16,43.82479476928711,44.72252761377767,43.66069120556232,44.47154655922019,1327700.0,,,,,
2024-08-19,43.85375595092773,44.703224403898105,43.641387917099614,43.94063344818996,1573500.0,,,,,
2024-08-20,42.6278190612793,43.56416500032432,42.28996417726412,43.51590054294244,1297500.0,,,,,
2024-08-21,42.86914825439453,43.37110675006705,42.39614769886043,43.21665826542492,1234800.0,,,,,
2024-08-22,42.76295852661133,43.27457205564741,42.55059419001964,42.75330710863337,979100.0,,,,,
2024-08-23,44.22057342529297,44.36536680233052,43.033250058342574,43.2070013743192,1262700.0,,,,,
2024-08-26,45.32101821899414,46.03534103307147,44.97350823059237,45.26309866014648,1365000.0,,,,,
2024-08-27,44.55842590332031,45.06038435097083,44.08542539303782,44.954200337498726,940200.0,,,,,
2024-08-28,44.4715461730957,44.5005041090079,43.74756831655648,44.0661203409578,921700.0,,,,,
2024-08-29,45.33066940307617,45.54303743540997,44.0950816127895,44.809404423170704,1179900.0,,,,,
2024-08-30,44.046817779541016,44.59704070534893,43.31318475690239,44.56807908449336,1477800.0,,,,,
2024-09-03,41.401885986328125,43.45798443883003,41.38257946537243,43.45798443883003,1567200.0,,,,,
2024-09-04,40.31108856201172,41.63355753393192,40.28213062385096,41.537024936159234,1917900.0,,,,,
2024-09-05,40.0021858215332,40.80338969649335,39.85739246935328,40.78408317973438,1321900.0,,,,,
2024-09-06,38.73764801025391,40.272481416877895,38.52527996583351,39.95392935024731,1261000.0,,,,,
2024-09-09,38.18742370605469,38.67007565727324,37.98470708796286,38.37083012187456,1923400.0,,,,,
2024-09-10,37.51171112060547,38.43840200498984,36.95183307649268,38.1488115639125,1724200.0,,,,,
2024-09-11,37.72407531738281,37.8592172639548,36.47883249709779,37.75303325383628,1591600.0,,,,,
2024-09-12,37.43448638916016,38.14881293976618,36.90356994764693,37.579283456092114,1470500.0,,,,,
2024-09-13,37.801300048828125,38.44805556761439,37.69511603213619,38.071583958704245,1236600.0,,,,,
2024-09-16,38.43840026855469,38.61215526182025,37.6661578997867,38.23568733719223,1194400.0,,,,,
2024-09-17,39.09480667114258,39.50988762915195,38.46735768373064,38.515625823025424,1437600.0,,,,,
2024-09-18,39.52919387817383,40.26282319292982,38.82452250092312,38.95966445240381,1769300.0,,,,,
2024-09-19,40.05046081542969,40.73582570724219,40.00219267409294,40.54276418892175,1321300.0,,,,,
2024-09-20,40.08906555175781,40.74547242897152,39.239600860821525,39.66433320628967,8041800.0,,,,,
2024-09-23,40.63928985595703,41.23778088310814,39.91531198192686,39.97323153749235,2465400.0,,,,,
2024-09-24,41.0254135131836,41.50806543686811,40.76478103251292,41.4018814244828,1635400.0,,,,,
2024-09-25,39.6353759765625,40.89027019981638,39.42300795887551,40.81304412707863,1983900.0,,,,,
2024-09-26,36.749114990234375,38.76660005860178,36.54640207809903,38.52527411110493,3249300.0,,,,,
2024-09-27,38.428749084472656,38.51562658163559,37.26072858209503,37.801300084702376,2491000.0,,,,,
2024-09-30,38.583194732666016,39.133417613609325,37.65650027003458,38.06192978787493,1327800.0,,,,,
2024-10-01,39.89601135253906,39.91531418978671,37.71442250934514,38.06193249727635,1750100.0,,,,,
2024-10-02,40.475189208984375,41.18951196911607,39.88635329336604,41.05437002435288,1487200.0,,,,,
2024-10-03,42.56989288330078,42.6471189489766,40.35935014728204,40.67789846234108,1650900.0,,,,,
2024-10-04,43.51589584350586,44.21091205590011,42.95601788778156,43.23595686564372,1858800.0,,,,,
2024-10-07,44.2398796081543,44.548776562290506,43.44832702054534,43.67035015852651,1605500.0,,,,,
2024-10-08,42.6278190612793,43.29387741077011,42.0775961459734,43.29387741077011,1804800.0,,,,,
