Date,Close,High,Low,Open,Volume,"('Close', 'GNTA')","('High', 'GNTA')","('Low', 'GNTA')","('Open', 'GNTA')","('Volume', 'GNTA')"
2024-06-25,3.3399999141693115,3.3399999141693115,3.3399999141693115,3.3399999141693115,0.0,,,,,
2024-06-26,3.3399999141693115,3.3399999141693115,3.3399999141693115,3.3399999141693115,0.0,,,,,
2024-06-27,3.109999895095825,3.299999952316284,3.109999895095825,3.1600000858306885,3900.0,,,,,
2024-06-28,3.0999999046325684,3.119999885559082,3.0999999046325684,3.119999885559082,2000.0,,,,,
2024-07-01,3.0829999446868896,3.119999885559082,3.059999942779541,3.0999999046325684,4600.0,,,,,
2024-07-02,3.094000101089477,3.299999952316284,3.094000101089477,3.299999952316284,700.0,,,,,
2024-07-03,3.094000101089477,3.094000101089477,3.094000101089477,3.094000101089477,0.0,,,,,
2024-07-05,3.094000101089477,3.094000101089477,3.094000101089477,3.094000101089477,0.0,,,,,
2024-07-08,3.2279999256134038,3.259999990463257,2.789999961853028,3.220000028610229,2200.0,,,,,
2024-07-09,3.2279999256134038,3.2279999256134038,3.2279999256134038,3.2279999256134038,0.0,,,,,
2024-07-10,2.930000066757202,3.490000009536743,2.930000066757202,3.289999961853028,2200.0,,,,,
2024-07-11,3.4200000762939453,3.424000024795532,3.0299999713897705,3.0299999713897705,1200.0,,,,,
2024-07-12,3.319999933242798,3.319999933242798,3.25,3.2699999809265137,2500.0,,,,,
2024-07-15,3.5999999046325684,3.5999999046325684,3.299999952316284,3.5,11700.0,,,,,
2024-07-16,3.690000057220459,3.869999885559082,3.5,3.5999999046325684,5800.0,,,,,
2024-07-17,3.630000114440918,3.859999895095825,3.630000114440918,3.859999895095825,1000.0,,,,,
2024-07-18,4.599999904632568,5.869999885559082,3.5999999046325684,3.5999999046325684,544400.0,,,,,
2024-07-19,4.510000228881836,4.75,4.138000011444092,4.739999771118164,37300.0,,,,,
2024-07-22,4.449999809265137,4.5,4.309999942779541,4.480000019073486,5900.0,,,,,
2024-07-23,4.400000095367432,4.550000190734863,4.271999835968018,4.449999809265137,2900.0,,,,,
2024-07-24,4.5,4.590000152587891,4.190999984741211,4.590000152587891,3800.0,,,,,
2024-07-25,4.300000190734863,4.324999809265137,4.110000133514404,4.110000133514404,2400.0,,,,,
2024-07-26,4.190000057220459,4.519999980926514,4.0,4.0,14100.0,,,,,
2024-07-29,4.230000019073486,4.230000019073486,4.139999866485596,4.139999866485596,1300.0,,,,,
2024-07-30,4.261000156402588,4.519999980926514,4.25,4.25,1600.0,,,,,
2024-07-31,4.300000190734863,4.400000095367432,3.9800000190734863,4.400000095367432,4600.0,,,,,
2024-08-01,4.429999828338623,5.480000019073486,4.28000020980835,4.71999979019165,19100.0,,,,,
2024-08-02,4.03000020980835,4.230000019073486,4.03000020980835,4.130000114440918,1700.0,,,,,
2024-08-05,4.420000076293945,4.420000076293945,4.03000020980835,4.03000020980835,1400.0,,,,,
2024-08-06,4.300000190734863,4.449999809265137,4.099999904632568,4.099999904632568,1600.0,,,,,
2024-08-07,4.485000133514404,4.599999904632568,4.28000020980835,4.360000133514404,3000.0,,,,,
2024-08-08,4.599999904632568,4.599999904632568,4.564000129699707,4.599999904632568,1900.0,,,,,
2024-08-09,4.269999980926514,4.360000133514404,4.269999980926514,4.360000133514404,1700.0,,,,,
2024-08-12,4.230000019073486,4.579999923706055,4.230000019073486,4.380000114440918,700.0,,,,,
2024-08-13,4.5,4.599999904632568,4.5,4.599999904632568,1400.0,,,,,
2024-08-14,4.5,4.5,4.5,4.5,0.0,,,,,
2024-08-15,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,500.0,,,,,
2024-08-16,4.244999885559082,4.244999885559082,4.244999885559082,4.244999885559082,700.0,,,,,
2024-08-19,4.244999885559082,4.244999885559082,4.244999885559082,4.244999885559082,200.0,,,,,
2024-08-20,4.099999904632568,4.449999809265137,4.099999904632568,4.159999847412109,4900.0,,,,,
2024-08-21,4.099999904632568,4.599999904632568,4.0,4.599999904632568,8800.0,,,,,
2024-08-22,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,0.0,,,,,
2024-08-23,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,400.0,,,,,
2024-08-26,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,300.0,,,,,
2024-08-27,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0.0,,,,,
2024-08-28,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0.0,,,,,
2024-08-29,4.039999961853027,4.329999923706055,3.7899999618530273,4.170000076293945,13800.0,,,,,
2024-08-30,3.869999885559082,4.599999904632568,3.869999885559082,4.460000038146973,3400.0,,,,,
2024-09-03,3.920000076293945,4.099999904632568,3.670000076293945,3.670000076293945,3300.0,,,,,
2024-09-04,4.289999961853027,4.455999851226807,3.900000095367432,3.924999952316284,5300.0,,,,,
2024-09-05,4.769999980926514,5.340000152587891,4.519999980926514,4.570000171661377,15900.0,,,,,
2024-09-06,4.135000228881836,5.145999908447266,4.059999942779541,4.699999809265137,10800.0,,,,,
2024-09-09,4.099999904632568,4.449999809265137,4.0,4.449999809265137,6900.0,,,,,
2024-09-10,4.21999979019165,4.603000164031982,4.110000133514404,4.197999954223633,8800.0,,,,,
2024-09-11,4.03000020980835,4.5,4.03000020980835,4.199999809265137,7500.0,,,,,
2024-09-12,4.0,4.010000228881836,3.910000085830689,3.950000047683716,5000.0,,,,,
2024-09-13,3.950000047683716,4.230000019073486,3.950000047683716,3.9700000286102295,4700.0,,,,,
2024-09-16,3.559999942779541,3.950000047683716,3.450000047683716,3.950000047683716,10800.0,,,,,
2024-09-17,3.299999952316284,3.5989999771118164,3.299999952316284,3.299999952316284,10000.0,,,,,
2024-09-18,3.299999952316284,3.3299999237060547,3.299999952316284,3.3299999237060547,5400.0,,,,,
2024-09-19,3.849999904632568,3.849999904632568,3.299999952316284,3.299999952316284,3600.0,,,,,
2024-09-20,3.509999990463257,3.670000076293945,3.509999990463257,3.539999961853028,1100.0,,,,,
2024-09-23,3.700000047683716,3.950999975204468,3.5899999141693115,3.5899999141693115,3800.0,,,,,
2024-09-24,4.005000114440918,4.296999931335449,3.859999895095825,3.890000104904175,2600.0,,,,,
2024-09-25,4.0,4.199999809265137,3.900000095367432,4.199999809265137,5500.0,,,,,
2024-09-26,4.074999809265137,4.150000095367432,4.074999809265137,4.150000095367432,500.0,,,,,
2024-09-27,3.921999931335449,4.409999847412109,3.859999895095825,4.130000114440918,8800.0,,,,,
2024-09-30,4.269999980926514,4.5,3.911999940872192,4.170000076293945,25600.0,,,,,
2024-10-01,4.079999923706055,4.199999809265137,4.010000228881836,4.02899980545044,12700.0,,,,,
2024-10-02,4.46999979019165,4.5,4.179999828338623,4.190000057220459,13100.0,,,,,
2024-10-03,4.400000095367432,4.5,4.389999866485596,4.5,18200.0,,,,,
2024-10-04,4.400000095367432,4.5,4.400000095367432,4.5,5400.0,,,,,
2024-10-07,4.809999942779541,4.880000114440918,4.449999809265137,4.489999771118164,25700.0,,,,,
2024-10-08,5.0,5.3470001220703125,4.889999866485596,4.889999866485596,47800.0,,,,,
2024-10-09,5.611999988555908,5.699999809265137,4.650000095367432,5.150000095367432,28400.0,,,,,
2024-10-10,6.920000076293945,7.28000020980835,5.849999904632568,5.849999904632568,113700.0,,,,,
2024-10-11,5.800000190734863,7.130000114440918,5.610000133514404,7.130000114440918,82300.0,,,,,
2024-10-14,5.800000190734863,6.5,5.619999885559082,5.989999771118164,18500.0,,,,,
2024-10-15,5.800000190734863,6.300000190734863,5.599999904632568,5.849999904632568,9900.0,,,,,
2024-10-16,5.849999904632568,6.050000190734863,5.260000228881836,6.0,26100.0,,,,,
2024-10-17,5.760000228881836,6.199999809265137,5.664999961853027,6.150000095367432,57100.0,,,,,
2024-10-18,5.5,6.0,5.421999931335449,5.610000133514404,59600.0,,,,,
2024-10-21,5.349999904632568,5.920000076293945,4.440000057220459,4.78000020980835,19100.0,,,,,
2024-10-22,5.0,5.639999866485596,4.880000114440918,5.400000095367432,10700.0,,,,,
2024-10-23,5.210000038146973,5.300000190734863,5.03000020980835,5.03000020980835,7100.0,,,,,
2024-10-24,5.349999904632568,5.349999904632568,5.300000190734863,5.349999904632568,5300.0,,,,,
2024-10-25,5.223999977111816,5.349999904632568,4.889999866485596,5.349999904632568,8100.0,,,,,
2024-10-28,5.400000095367432,5.5,5.150000095367432,5.5,7000.0,,,,,
2024-10-29,5.349999904632568,5.5,5.199999809265137,5.309999942779541,5200.0,,,,,
2024-10-30,5.335000038146973,5.489999771118164,5.099999904632568,5.449999809265137,14000.0,,,,,
2024-10-31,5.099999904632568,5.440000057220459,5.019999980926514,5.440000057220459,10100.0,,,,,
2024-11-01,5.449999809265137,5.449999809265137,5.21999979019165,5.21999979019165,6200.0,,,,,
2024-11-04,5.300000190734863,5.489999771118164,5.150000095367432,5.489999771118164,5000.0,,,,,
2024-11-05,4.630000114440918,5.255000114440918,4.630000114440918,5.255000114440918,18300.0,,,,,
2024-11-06,4.989999771118164,5.190000057220459,4.489999771118164,4.800000190734863,4900.0,,,,,
2024-11-07,4.860000133514404,5.130000114440918,4.610000133514404,4.610000133514404,3700.0,,,,,
2024-11-08,4.900000095367432,5.059999942779541,4.610000133514404,5.059999942779541,17600.0,,,,,
2024-11-11,4.85699987411499,5.28000020980835,4.75,5.28000020980835,3100.0,,,,,
2024-11-12,4.809999942779541,5.440000057220459,4.610000133514404,4.659999847412109,11400.0,,,,,
2024-11-13,5.0,5.0,4.71999979019165,4.909999847412109,4500.0,,,,,
2024-11-14,4.889999866485596,5.190000057220459,4.78000020980835,5.190000057220459,4700.0,,,,,
2024-11-15,5.019999980926514,5.199999809265137,4.809999942779541,5.199999809265137,6400.0,,,,,
2024-11-18,4.900000095367432,5.050000190734863,4.900000095367432,5.050000190734863,1400.0,,,,,
2024-11-19,4.940000057220459,4.949999809265137,4.900000095367432,4.900000095367432,2700.0,,,,,
2024-11-20,4.699999809265137,4.949999809265137,4.440000057220459,4.949999809265137,8500.0,,,,,
2024-11-21,4.800000190734863,5.0,4.599999904632568,4.960000038146973,5600.0,,,,,
2024-11-22,4.693999767303467,4.989999771118164,4.659999847412109,4.989999771118164,8400.0,,,,,
2024-11-25,4.789999961853027,5.199999809265137,4.5,4.71999979019165,4900.0,,,,,
2024-11-26,4.78000020980835,4.900000095367432,4.690000057220459,4.699999809265137,4200.0,,,,,
2024-11-27,5.380000114440918,5.679999828338623,4.60099983215332,4.670000076293945,12400.0,,,,,
2024-11-29,5.199999809265137,5.889999866485596,5.150000095367432,5.889999866485596,6100.0,,,,,
2024-12-02,5.300000190734863,5.5,5.199999809265137,5.5,2700.0,,,,,
2024-12-03,5.120999813079834,5.5,4.809999942779541,5.5,12400.0,,,,,
2024-12-04,5.25,5.25,5.099999904632568,5.099999904632568,3600.0,,,,,
2024-12-05,5.25600004196167,5.269999980926514,5.150000095367432,5.269999980926514,1900.0,,,,,
2024-12-06,5.25,5.25,5.070000171661377,5.111000061035156,1900.0,,,,,
2024-12-09,5.21999979019165,5.239999771118164,5.010000228881836,5.139999866485596,2600.0,,,,,
2024-12-10,5.170000076293945,5.170000076293945,5.050000190734863,5.159999847412109,2300.0,,,,,
2024-12-11,5.175000190734863,5.269999980926514,5.059999942779541,5.179999828338623,4800.0,,,,,
2024-12-12,5.300000190734863,5.300000190734863,5.150000095367432,5.179999828338623,1000.0,,,,,
2024-12-13,5.130000114440918,5.300000190734863,5.130000114440918,5.239999771118164,12400.0,,,,,
2024-12-16,5.300000190734863,5.300000190734863,5.21999979019165,5.300000190734863,2300.0,,,,,
2024-12-17,5.119999885559082,5.300000190734863,4.599999904632568,5.300000190734863,4700.0,,,,,
2024-12-18,5.150000095367432,5.25,5.150000095367432,5.150000095367432,1900.0,,,,,
2024-12-19,5.360000133514404,5.5,4.949999809265137,5.269999980926514,19500.0,,,,,
2024-12-20,5.010000228881836,5.389999866485596,5.010000228881836,5.349999904632568,4700.0,,,,,
2024-12-23,4.896999835968018,5.460000038146973,4.880000114440918,5.050000190734863,13200.0,,,,,
2024-12-24,4.989999771118164,4.989999771118164,4.989999771118164,4.989999771118164,2200.0,,,,,
2024-12-26,5.150000095367432,5.199999809265137,5.050000190734863,5.199999809265137,1300.0,,,,,
2024-12-27,4.880000114440918,5.0,4.880000114440918,5.0,22100.0,,,,,
2024-12-30,4.300000190734863,5.739999771118164,4.0,4.860000133514404,140500.0,,,,,
2024-12-31,4.349999904632568,4.909999847412109,4.010000228881836,4.5,39900.0,,,,,
2025-01-02,4.53000020980835,4.75,4.352000236511231,4.480000019073486,7100.0,,,,,
2025-01-03,4.340000152587891,4.769999980926514,4.260000228881836,4.473999977111816,22300.0,,,,,
2025-01-06,4.630000114440918,4.806000232696533,4.527999877929688,4.599999904632568,4900.0,,,,,
2025-01-07,4.869999885559082,5.170000076293945,4.760000228881836,4.800000190734863,7700.0,,,,,
2025-01-08,5.090000152587891,5.300000190734863,4.934000015258789,5.090000152587891,13500.0,,,,,
2025-01-10,4.75,5.449999809265137,4.639999866485596,5.21999979019165,17300.0,,,,,
2025-01-13,4.650000095367432,4.960000038146973,4.519999980926514,4.960000038146973,12400.0,,,,,
2025-01-14,4.236999988555908,4.699999809265137,4.019999980926514,4.630000114440918,9800.0,,,,,
2025-01-15,4.090000152587891,4.300000190734863,4.039999961853027,4.300000190734863,11600.0,,,,,
2025-01-16,3.809999942779541,4.21999979019165,3.799999952316284,4.21999979019165,44500.0,,,,,
2025-01-17,3.759999990463257,3.982000112533569,3.509999990463257,3.7899999618530273,22500.0,,,,,
2025-01-21,3.819999933242798,4.078999996185303,3.759999990463257,3.759999990463257,9900.0,,,,,
2025-01-22,3.990000009536743,4.110000133514404,3.839999914169312,4.0,5000.0,,,,,
2025-01-23,4.190000057220459,4.190000057220459,4.070000171661377,4.099999904632568,5700.0,,,,,
2025-01-24,4.150000095367432,4.5,4.119999885559082,4.119999885559082,3800.0,,,,,
2025-01-27,4.099999904632568,4.210000038146973,4.099999904632568,4.190000057220459,3600.0,,,,,
2025-01-28,4.090000152587891,4.099999904632568,4.0,4.0,3100.0,,,,,
2025-01-29,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,400.0,,,,,
2025-01-30,4.0,4.059999942779541,4.0,4.0,1100.0,,,,,
2025-01-31,3.5199999809265137,4.110000133514404,3.5199999809265137,4.110000133514404,2700.0,,,,,
2025-02-03,3.799999952316284,4.590000152587891,3.650000095367432,3.650000095367432,15500.0,,,,,
2025-02-04,3.910000085830689,4.125999927520752,3.799999952316284,3.799999952316284,22300.0,,,,,
2025-02-05,3.930000066757202,4.050000190734863,3.849999904632568,3.849999904632568,8800.0,,,,,
2025-02-06,3.940000057220459,3.950000047683716,3.809999942779541,3.819999933242798,5800.0,,,,,
2025-02-07,3.829999923706055,3.900000095367432,3.5999999046325684,3.890000104904175,10200.0,,,,,
2025-02-10,3.880000114440918,4.090000152587891,3.7899999618530273,3.829999923706055,7300.0,,,,,
2025-02-11,3.829999923706055,4.0,3.809999942779541,4.0,1000.0,,,,,
2025-02-12,3.839999914169312,3.900000095367432,3.839999914169312,3.900000095367432,400.0,,,,,
2025-02-13,3.819999933242798,3.950999975204468,3.819999933242798,3.950999975204468,3000.0,,,,,
2025-02-14,4.36899995803833,4.36899995803833,3.940000057220459,3.940000057220459,6000.0,,,,,
2025-02-18,4.070000171661377,4.650000095367432,4.070000171661377,4.300000190734863,7700.0,,,,,
2025-02-19,3.799999952316284,4.0,3.759999990463257,4.0,1000.0,,,,,
2025-02-20,3.940000057220459,4.130000114440918,3.849999904632568,3.849999904632568,1900.0,,,,,
2025-02-21,3.9600000381469727,3.9700000286102295,3.9600000381469727,3.9700000286102295,2400.0,,,,,
2025-02-24,3.890000104904175,4.170000076293945,3.849999904632568,3.849999904632568,2900.0,,,,,
2025-02-25,3.819999933242798,3.890000104904175,3.796999931335449,3.869999885559082,3200.0,,,,,
2025-02-26,3.930000066757202,4.409999847412109,3.809999942779541,3.809999942779541,24400.0,,,,,
2025-02-27,3.990000009536743,4.150000095367432,3.839999914169312,4.150000095367432,2100.0,,,,,
2025-02-28,3.900000095367432,4.300000190734863,3.829999923706055,4.099999904632568,2400.0,,,,,
2025-03-03,3.7100000381469727,3.900000095367432,3.700000047683716,3.819999933242798,3500.0,,,,,
2025-03-04,3.859999895095825,4.0,3.690000057220459,3.690000057220459,4100.0,,,,,
2025-03-05,4.079999923706055,4.829999923706055,3.8410000801086426,3.900000095367432,8100.0,,,,,
2025-03-06,3.7899999618530273,4.400000095367432,3.700000047683716,3.7300000190734863,12700.0,,,,,
2025-03-07,3.799999952316284,3.944999933242798,3.759999990463257,3.859999895095825,6100.0,,,,,
2025-03-10,3.799999952316284,4.090000152587891,3.700999975204468,3.940000057220459,5900.0,,,,,
2025-03-11,3.859999895095825,3.869999885559082,3.7100000381469727,3.799999952316284,15400.0,,,,,
2025-03-12,3.940000057220459,4.244999885559082,3.5999999046325684,4.0,11200.0,,,,,
2025-03-13,3.940000057220459,4.019999980926514,3.930000066757202,3.930000066757202,1600.0,,,,,
2025-03-14,3.829999923706055,3.829999923706055,3.7799999713897705,3.7799999713897705,1300.0,,,,,
2025-03-17,3.8949999809265137,3.9800000190734863,3.7899999618530273,3.799999952316284,1700.0,,,,,
2025-03-18,3.799999952316284,3.869999885559082,3.740000009536743,3.740000009536743,4800.0,,,,,
2025-03-19,3.816999912261963,4.0,3.670000076293945,3.950000047683716,870800.0,,,,,
2025-03-20,3.920000076293945,4.25,3.819999933242798,3.819999933242798,6800.0,,,,,
2025-03-21,4.150000095367432,4.150000095367432,3.9800000190734863,3.9800000190734863,9000.0,,,,,
2025-03-24,4.010000228881836,4.361999988555908,4.010000228881836,4.190000057220459,4000.0,,,,,
2025-03-25,3.930000066757202,4.210000038146973,3.930000066757202,4.010000228881836,2300.0,,,,,
2025-03-26,4.130000114440918,4.190000057220459,4.090000152587891,4.190000057220459,4800.0,,,,,
2025-03-27,3.9800000190734863,4.139999866485596,3.950000047683716,3.950000047683716,2300.0,,,,,
2025-03-28,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,300.0,,,,,
2025-03-31,3.9700000286102295,4.150000095367432,3.9700000286102295,4.070000171661377,8000.0,,,,,
2025-04-01,3.927000045776367,3.964999914169312,3.7780001163482666,3.910000085830689,7400.0,,,,,
2025-04-02,3.839999914169312,3.920000076293945,3.759999990463257,3.7699999809265137,2900.0,,,,,
2025-04-03,3.880000114440918,3.880000114440918,3.609999895095825,3.700000047683716,9800.0,,,,,
2025-04-04,3.609999895095825,3.900000095367432,3.609999895095825,3.799999952316284,2300.0,,,,,
2025-04-07,3.490000009536743,3.625,3.3399999141693115,3.625,5300.0,,,,,
2025-04-08,3.562000036239624,3.690999984741211,3.359999895095825,3.359999895095825,2400.0,,,,,
2025-04-09,3.861000061035156,3.990000009536743,3.5,3.7699999809265137,4900.0,,,,,
2025-04-10,3.799999952316284,3.849999904632568,3.650000095367432,3.849999904632568,1200.0,,,,,
2025-04-11,3.650000095367432,3.950000047683716,3.5,3.950000047683716,8300.0,,,,,
2025-04-14,3.7899999618530273,4.210000038146973,3.5899999141693115,3.5899999141693115,25700.0,,,,,
2025-04-15,3.828000068664551,3.869999885559082,3.549999952316284,3.799999952316284,20100.0,,,,,
2025-04-16,3.878999948501587,3.9140000343322754,3.539999961853028,3.7699999809265137,5000.0,,,,,
2025-04-17,3.880000114440918,4.03000020980835,3.609999895095825,3.829999923706055,10200.0,,,,,
2025-04-21,3.869999885559082,4.110000133514404,3.509999990463257,3.619999885559082,14300.0,,,,,
2025-04-22,3.744999885559082,3.86299991607666,3.744999885559082,3.86299991607666,1700.0,,,,,
2025-04-23,3.829999923706055,4.0,3.5999999046325684,3.5999999046325684,9300.0,,,,,
2025-04-24,3.920000076293945,4.21999979019165,3.759999990463257,3.759999990463257,11700.0,,,,,
2025-04-25,4.039999961853027,4.190000057220459,3.890000104904175,4.190000057220459,4100.0,,,,,
2025-04-28,4.079999923706055,4.150000095367432,4.079999923706055,4.099999904632568,2600.0,,,,,
2025-04-29,3.950000047683716,4.179999828338623,3.849999904632568,3.950000047683716,8100.0,,,,,
2025-04-30,3.890000104904175,4.059999942779541,3.880000114440918,4.059999942779541,1300.0,,,,,
2025-05-01,3.9700000286102295,4.070000171661377,3.819999933242798,3.9600000381469727,5500.0,,,,,
2025-05-02,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,0.0,,,,,
2025-05-05,4.172999858856201,4.172999858856201,3.839999914169312,3.9800000190734863,2800.0,,,,,
2025-05-06,4.25,4.25,4.170000076293945,4.170000076293945,3100.0,,,,,
2025-05-07,4.078999996185303,4.0879998207092285,3.9670000076293945,3.9670000076293945,900.0,,,,,
2025-05-08,4.21999979019165,4.238999843597412,3.920000076293945,3.920000076293945,1700.0,,,,,
2025-05-09,4.340000152587891,4.340000152587891,4.25,4.25,800.0,,,,,
2025-05-12,4.164999961853027,4.25,4.0,4.0,1000.0,,,,,
2025-05-13,4.449999809265137,4.460000038146973,4.269999980926514,4.269999980926514,2000.0,,,,,
2025-05-14,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,300.0,,,,,
2025-05-15,4.210000038146973,4.210000038146973,4.170000076293945,4.170000076293945,900.0,,,,,
2025-05-16,4.25,4.389999866485596,4.25,4.389999866485596,1500.0,,,,,
2025-05-19,4.296000003814697,4.440000057220459,4.296000003814697,4.340000152587891,800.0,,,,,
2025-05-20,4.449999809265137,4.480000019073486,4.139999866485596,4.300000190734863,3000.0,,,,,
2025-05-21,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,0.0,,,,,
2025-05-22,4.300000190734863,4.300000190734863,4.199999809265137,4.199999809265137,700.0,,,,,
2025-05-23,4.199999809265137,4.300000190734863,4.199999809265137,4.300000190734863,500.0,,,,,
2025-05-27,4.369999885559082,4.369999885559082,4.159999847412109,4.199999809265137,1600.0,,,,,
2025-05-28,4.300000190734863,4.300000190734863,4.215000152587891,4.239999771118164,900.0,,,,,
2025-05-29,4.440000057220459,4.440000057220459,4.440000057220459,4.440000057220459,200.0,,,,,
2025-05-30,4.5,5.980000019073486,4.25,4.710000038146973,17500.0,,,,,
2025-06-02,4.489999771118164,4.760000228881836,4.300000190734863,4.46999979019165,13900.0,,,,,
2025-06-03,4.349999904632568,4.449999809265137,4.300000190734863,4.449999809265137,4500.0,,,,,
2025-06-04,4.360000133514404,4.699999809265137,4.329999923706055,4.329999923706055,3200.0,,,,,
2025-06-05,4.300000190734863,6.119999885559082,4.059999942779541,4.800000190734863,41200.0,,,,,
2025-06-06,4.001999855041504,4.210000038146973,4.0,4.210000038146973,2700.0,,,,,
2025-06-09,4.0,4.050000190734863,3.799999952316284,4.050000190734863,8200.0,,,,,
2025-06-10,4.0,4.019999980926514,4.0,4.019999980926514,600.0,,,,,
2025-06-11,3.815000057220459,3.9600000381469727,3.700000047683716,3.9600000381469727,4400.0,,,,,
2025-06-12,3.875,3.875,3.759999990463257,3.7799999713897705,900.0,,,,,
2025-06-13,3.875,3.875,3.875,3.875,0.0,,,,,
2025-06-16,3.5299999713897705,3.740000009536743,3.5220000743865967,3.5220000743865967,15100.0,,,,,
2025-06-17,3.2699999809265137,3.559999942779541,3.2300000190734863,3.559999942779541,13900.0,,,,,
2025-06-18,3.109999895095825,3.4200000762939453,3.0999999046325684,3.2699999809265137,33200.0,,,,,
2025-06-20,3.059999942779541,3.109999895095825,3.009999990463257,3.0999999046325684,6600.0,,,,,
2025-06-23,3.059999942779541,3.0999999046325684,3.0199999809265137,3.0299999713897705,4400.0,,,,,
2025-06-24,3.0799999237060547,3.130000114440918,3.009999990463257,3.130000114440918,15300.0,,,,,
2025-06-25,3.0999999046325684,3.390000104904175,3.0989999771118164,3.390000104904175,5000.0,,,,,
2025-06-26,3.0450000762939453,3.0999999046325684,2.900000095367432,3.0999999046325684,12900.0,,,,,
2025-06-27,3.0999999046325684,3.0999999046325684,3.055000066757202,3.0999999046325684,17900.0,,,,,
2025-06-30,3.0450000762939453,3.289999961853028,3.0450000762939453,3.289999961853028,4900.0,,,,,
2025-07-01,3.819999933242798,3.819999933242798,2.740000009536743,2.859999895095825,375200.0,,,,,
2025-07-02,3.869999885559082,3.940000057220459,3.0999999046325684,3.109999895095825,22100.0,,,,,
2025-07-03,3.799999952316284,3.930000066757202,3.700000047683716,3.930000066757202,3900.0,,,,,
2025-07-07,3.9800000190734863,4.0,3.809999942779541,4.0,11600.0,,,,,
2025-07-08,3.849999904632568,4.0,3.7100000381469727,3.9800000190734863,21700.0,,,,,
2025-07-09,3.950000047683716,3.990000009536743,3.690000057220459,3.819999933242798,3300.0,,,,,
2025-07-10,3.900000095367432,3.9800000190734863,3.839999914169312,3.9800000190734863,3200.0,,,,,
2025-07-11,3.9609999656677246,3.9800000190734863,3.799999952316284,3.819999933242798,5300.0,,,,,
2025-07-14,3.7799999713897705,4.0,3.5299999713897705,3.5299999713897705,19900.0,,,,,
2025-07-15,3.808000087738037,3.808000087738037,3.7799999713897705,3.7799999713897705,1200.0,,,,,
2025-07-16,3.849999904632568,3.849999904632568,3.509999990463257,3.509999990463257,11900.0,,,,,
2025-07-17,3.7799999713897705,3.890000104904175,3.71399998664856,3.890000104904175,3200.0,,,,,
2025-07-18,3.7699999809265137,3.900000095367432,3.700000047683716,3.7200000286102295,6700.0,,,,,
2025-07-21,3.746999979019165,3.849999904632568,3.700000047683716,3.7200000286102295,8300.0,,,,,
2025-07-22,3.7200000286102295,3.8559999465942383,3.7100000381469727,3.7100000381469727,1300.0,,,,,
