Date,Close,High,Low,Open,Volume,"('Close', 'NAKA')","('High', 'NAKA')","('Low', 'NAKA')","('Open', 'NAKA')","('Volume', 'NAKA')"
2024-07-18,2.789999961853028,2.9189999103546143,2.25,2.400000095367432,96200.0,,,,,
2024-07-19,2.869999885559082,3.015000104904175,2.690000057220459,2.7100000381469727,130300.0,,,,,
2024-07-22,2.990000009536743,3.0350000858306885,2.819999933242798,2.819999933242798,82900.0,,,,,
2024-07-23,3.039999961853028,3.0999999046325684,2.809999942779541,2.819999933242798,66400.0,,,,,
2024-07-24,3.220000028610229,3.2790000438690186,2.940000057220459,2.989000082015991,145300.0,,,,,
2024-07-25,1.9700000286102293,3.4800000190734863,1.899999976158142,3.299999952316284,860500.0,,,,,
2024-07-26,1.7999999523162842,2.039999961853028,1.7300000190734863,1.9600000381469729,264000.0,,,,,
2024-07-29,1.590000033378601,1.9700000286102293,1.5299999713897705,1.9700000286102293,497200.0,,,,,
2024-07-30,1.6799999475479126,1.7000000476837158,1.5199999809265137,1.5700000524520874,121400.0,,,,,
2024-07-31,1.7200000286102295,1.840000033378601,1.6100000143051147,1.659999966621399,111500.0,,,,,
2024-08-01,1.6699999570846558,1.7300000190734863,1.6100000143051147,1.7300000190734863,65600.0,,,,,
2024-08-02,1.6200000047683716,1.659999966621399,1.559999942779541,1.6100000143051147,69400.0,,,,,
2024-08-05,1.5149999856948853,1.5499999523162842,1.399999976158142,1.5,70800.0,,,,,
2024-08-06,1.5299999713897705,1.6579999923706057,1.4500000476837158,1.5299999713897705,68900.0,,,,,
2024-08-07,1.49399995803833,1.559999942779541,1.4500000476837158,1.5299999713897705,34800.0,,,,,
2024-08-08,1.5099999904632568,1.6299999952316284,1.4800000190734863,1.5299999713897705,43800.0,,,,,
2024-08-09,1.5800000429153442,1.6100000143051147,1.4600000381469729,1.5399999618530271,21600.0,,,,,
2024-08-12,1.5989999771118164,1.6100000143051147,1.4700000286102295,1.5499999523162842,28900.0,,,,,
2024-08-13,1.590000033378601,1.590000033378601,1.559999942779541,1.559999942779541,22000.0,,,,,
2024-08-14,1.6150000095367432,1.7000000476837158,1.5499999523162842,1.690000057220459,55500.0,,,,,
2024-08-15,1.6299999952316284,1.6699999570846558,1.559999942779541,1.5700000524520874,20000.0,,,,,
2024-08-16,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.5499999523162842,8400.0,,,,,
2024-08-19,1.7200000286102295,1.850000023841858,1.4500000476837158,1.6050000190734863,259200.0,,,,,
2024-08-20,1.7139999866485596,1.870000004768372,1.659999966621399,1.870000004768372,219600.0,,,,,
2024-08-21,1.7300000190734863,1.871999979019165,1.690000057220459,1.7300000190734863,223100.0,,,,,
2024-08-22,1.7000000476837158,1.870000004768372,1.649999976158142,1.7799999713897705,263400.0,,,,,
2024-08-23,1.656999945640564,1.7100000381469729,1.5800000429153442,1.7000000476837158,138700.0,,,,,
2024-08-26,1.6299999952316284,1.6699999570846558,1.5,1.6200000047683716,101200.0,,,,,
2024-08-27,1.4800000190734863,1.6299999952316284,1.4500000476837158,1.6299999952316284,183300.0,,,,,
2024-08-28,1.3669999837875366,1.4500000476837158,1.319000005722046,1.4500000476837158,256600.0,,,,,
2024-08-29,1.2200000286102295,1.3600000143051147,1.0700000524520874,1.3600000143051147,222700.0,,,,,
2024-08-30,1.2000000476837158,1.2699999809265137,1.159999966621399,1.2300000190734863,63900.0,,,,,
2024-09-03,1.1699999570846558,1.2799999713897705,1.1200000047683716,1.2200000286102295,49200.0,,,,,
2024-09-04,1.2699999809265137,1.2799999713897705,1.1150000095367432,1.1299999952316284,102900.0,,,,,
2024-09-05,1.3300000429153442,1.350000023841858,1.190000057220459,1.2400000095367432,127500.0,,,,,
2024-09-06,1.3350000381469729,1.4299999475479126,1.2999999523162842,1.309999942779541,71900.0,,,,,
2024-09-09,1.3200000524520874,1.3899999856948853,1.1799999475479126,1.340000033378601,48200.0,,,,,
2024-09-10,1.284999966621399,1.3580000400543213,1.2599999904632568,1.3580000400543213,28000.0,,,,,
2024-09-11,1.2799999713897705,1.340000033378601,1.2300000190734863,1.340000033378601,29200.0,,,,,
2024-09-12,1.2400000095367432,1.2799999713897705,1.1649999618530271,1.2649999856948853,34600.0,,,,,
2024-09-13,1.2699999809265137,1.2799999713897705,1.2200000286102295,1.2280000448226929,17400.0,,,,,
2024-09-16,1.2649999856948853,1.309999942779541,1.2100000381469729,1.2699999809265137,26200.0,,,,,
2024-09-17,1.2699999809265137,1.2999999523162842,1.25,1.2899999618530271,22800.0,,,,,
2024-09-18,1.2730000019073486,1.2999999523162842,1.2300000190734863,1.2699999809265137,21700.0,,,,,
2024-09-19,1.2730000019073486,1.2860000133514404,1.2300000190734863,1.25,15600.0,,,,,
2024-09-20,1.2000000476837158,1.2999999523162842,1.2000000476837158,1.2510000467300415,32400.0,,,,,
2024-09-23,1.2300000190734863,1.2480000257492063,1.2050000429153442,1.2289999723434448,15900.0,,,,,
2024-09-24,1.2100000381469729,1.2400000095367432,1.190000057220459,1.2300000190734863,45600.0,,,,,
2024-09-25,1.2280000448226929,1.284999966621399,1.2000000476837158,1.2100000381469729,53600.0,,,,,
2024-09-26,1.1349999904632568,1.2660000324249268,1.1100000143051147,1.25,104900.0,,,,,
2024-09-27,1.1089999675750732,1.2400000095367432,1.059999942779541,1.2389999628067017,84100.0,,,,,
2024-09-30,1.0499999523162842,1.1399999856948853,1.0399999618530271,1.1399999856948853,44300.0,,,,,
2024-10-01,1.059999942779541,1.090000033378601,1.0,1.0499999523162842,33300.0,,,,,
2024-10-02,1.037999987602234,1.0499999523162842,1.0,1.0399999618530271,50700.0,,,,,
2024-10-03,1.0199999809265137,1.0399999618530271,1.0,1.0399999618530271,41800.0,,,,,
2024-10-04,1.0329999923706057,1.0399999618530271,1.0,1.0180000066757202,23100.0,,,,,
2024-10-07,1.090000033378601,1.090000033378601,1.0099999904632568,1.0299999713897705,26300.0,,,,,
2024-10-08,1.0750000476837158,1.184000015258789,0.8799999952316284,1.100000023841858,1676900.0,,,,,
2024-10-09,1.3700000047683716,1.3700000047683716,1.090000033378601,1.159999966621399,657900.0,,,,,
2024-10-10,1.2799999713897705,1.5,1.190000057220459,1.2699999809265137,411100.0,,,,,
2024-10-11,1.3899999856948853,1.4800000190734863,1.25,1.25,393600.0,,,,,
2024-10-14,1.2000000476837158,1.3600000143051147,1.2000000476837158,1.3600000143051147,155400.0,,,,,
2024-10-15,1.2400000095367432,1.3200000524520874,1.2100000381469729,1.2100000381469729,221300.0,,,,,
2024-10-16,1.2000000476837158,1.2000000476837158,1.0700000524520874,1.1799999475479126,147100.0,,,,,
2024-10-17,1.2200000286102295,1.2200000286102295,1.159999966621399,1.1799999475479126,33900.0,,,,,
2024-10-18,1.4800000190734863,1.5499999523162842,1.159999966621399,1.159999966621399,837100.0,,,,,
2024-10-21,1.340000033378601,1.4500000476837158,1.3200000524520874,1.4299999475479126,144600.0,,,,,
2024-10-22,1.25,1.399999976158142,1.2300000190734863,1.340000033378601,255600.0,,,,,
2024-10-23,1.1100000143051147,1.2599999904632568,1.0850000381469729,1.2100000381469729,65800.0,,,,,
2024-10-24,1.059999942779541,1.1200000047683716,1.0399999618530271,1.1200000047683716,67900.0,,,,,
2024-10-25,1.0199999809265137,1.159999966621399,0.9700000286102296,1.0700000524520874,104000.0,,,,,
2024-10-28,0.8880000114440918,1.0399999618530271,0.8799999952316284,1.0399999618530271,177300.0,,,,,
2024-10-29,1.0,1.2899999618530271,0.8930000066757202,0.9449999928474426,6011100.0,,,,,
2024-10-30,1.0299999713897705,1.0499999523162842,0.9200000166893004,0.9399999976158142,425800.0,,,,,
2024-10-31,1.0099999904632568,1.0800000429153442,0.959999978542328,0.9980000257492064,241300.0,,,,,
2024-11-01,0.9700000286102296,1.0800000429153442,0.9290000200271606,1.0199999809265137,60400.0,,,,,
2024-11-04,0.9300000071525574,0.9700000286102296,0.9229999780654908,0.949999988079071,73100.0,,,,,
2024-11-05,0.8999999761581421,0.959999978542328,0.8759999871253967,0.9300000071525574,169700.0,,,,,
2024-11-06,0.8500000238418579,0.9229999780654908,0.8500000238418579,0.8999999761581421,95000.0,,,,,
2024-11-07,0.8500000238418579,0.8899999856948853,0.8109999895095825,0.8500000238418579,71700.0,,,,,
2024-11-08,0.8610000014305115,0.9089999794960022,0.8270000219345093,0.8930000066757202,62700.0,,,,,
2024-11-11,0.8669999837875366,0.8809999823570251,0.8450000286102295,0.8450000286102295,24100.0,,,,,
2024-11-12,0.902999997138977,0.9419999718666076,0.8519999980926514,0.8980000019073486,47200.0,,,,,
2024-11-13,0.8259999752044678,0.8989999890327454,0.7799999713897705,0.8199999928474426,150200.0,,,,,
2024-11-14,0.9210000038146972,0.949999988079071,0.8399999737739563,0.8600000143051147,88500.0,,,,,
2024-11-15,0.9200000166893004,0.949999988079071,0.8980000019073486,0.9399999976158142,26700.0,,,,,
2024-11-18,0.8899999856948853,0.9350000023841858,0.871999979019165,0.9300000071525574,22500.0,,,,,
2024-11-19,0.828000009059906,0.8999999761581421,0.828000009059906,0.8999999761581421,54500.0,,,,,
2024-11-20,0.9100000262260436,0.9399999976158142,0.8299999833106995,0.8999999761581421,64400.0,,,,,
2024-11-21,0.9700000286102296,1.1970000267028809,0.9200000166893004,0.9300000071525574,154700.0,,,,,
2024-11-22,1.0800000429153442,1.090000033378601,0.953000009059906,0.9700000286102296,113100.0,,,,,
2024-11-25,1.4900000095367432,1.4900000095367432,1.0199999809265137,1.0499999523162842,2168000.0,,,,,
2024-11-26,1.8899999856948853,2.2100000381469727,1.3300000429153442,1.4600000381469729,5463300.0,,,,,
2024-11-27,1.0800000429153442,1.9299999475479128,0.6499999761581421,1.909999966621399,3546300.0,,,,,
2024-11-29,1.1699999570846558,1.190000057220459,1.0099999904632568,1.090000033378601,489400.0,,,,,
2024-12-02,1.1399999856948853,1.409999966621399,1.0820000171661377,1.2000000476837158,901300.0,,,,,
2024-12-03,1.5800000429153442,1.830000042915344,1.309999942779541,1.3700000047683716,4827400.0,,,,,
2024-12-04,1.7699999809265137,1.870000004768372,1.4500000476837158,1.600000023841858,1052700.0,,,,,
2024-12-05,1.6699999570846558,1.8899999856948853,1.6200000047683716,1.840000033378601,575700.0,,,,,
2024-12-06,1.590000033378601,1.838000059127808,1.5529999732971191,1.7200000286102295,334900.0,,,,,
2024-12-09,1.3700000047683716,1.5499999523162842,1.340000033378601,1.5099999904632568,331500.0,,,,,
2024-12-10,1.5199999809265137,1.559999942779541,1.3309999704360962,1.3700000047683716,218400.0,,,,,
2024-12-11,1.2999999523162842,1.4800000190734863,1.2799999713897705,1.4800000190734863,128500.0,,,,,
2024-12-12,1.3200000524520874,1.350000023841858,1.0,1.2699999809265137,152300.0,,,,,
2024-12-13,1.2999999523162842,1.340000033378601,1.2200000286102295,1.2799999713897705,82400.0,,,,,
2024-12-16,1.149999976158142,1.3020000457763672,1.1299999952316284,1.2699999809265137,110600.0,,,,,
2024-12-17,1.0850000381469729,1.284000039100647,1.0800000429153442,1.090000033378601,182300.0,,,,,
2024-12-18,1.149999976158142,1.190000057220459,1.090000033378601,1.090000033378601,57200.0,,,,,
2024-12-19,1.149999976158142,1.190000057220459,1.059999942779541,1.149999976158142,104600.0,,,,,
2024-12-20,1.1200000047683716,1.1480000019073486,1.1050000190734863,1.1299999952316284,33300.0,,,,,
2024-12-23,1.1100000143051147,1.159999966621399,1.0800000429153442,1.1100000143051147,57100.0,,,,,
2024-12-24,1.059999942779541,1.1100000143051147,1.0499999523162842,1.0800000429153442,45900.0,,,,,
2024-12-26,1.1100000143051147,1.1200000047683716,1.0499999523162842,1.0499999523162842,63300.0,,,,,
2024-12-27,1.149999976158142,1.2000000476837158,1.1100000143051147,1.1299999952316284,72900.0,,,,,
2024-12-30,1.3200000524520874,1.4700000286102295,1.100000023841858,1.149999976158142,299700.0,,,,,
2024-12-31,1.2400000095367432,1.350000023841858,1.2400000095367432,1.2899999618530271,31200.0,,,,,
2025-01-02,1.4079999923706057,1.440000057220459,1.2400000095367432,1.2400000095367432,56600.0,,,,,
2025-01-03,1.5299999713897705,1.5299999713897705,1.3600000143051147,1.3799999952316284,133200.0,,,,,
2025-01-06,1.3969999551773071,1.5299999713897705,1.340000033378601,1.5299999713897705,84000.0,,,,,
2025-01-07,1.6399999856948853,1.659999966621399,1.4199999570846558,1.4500000476837158,103200.0,,,,,
2025-01-08,1.6299999952316284,1.7999999523162842,1.5399999618530271,1.6399999856948853,67400.0,,,,,
2025-01-10,1.4299999475479126,1.625,1.309999942779541,1.5499999523162842,245200.0,,,,,
2025-01-13,1.4420000314712524,1.4500000476837158,1.3600000143051147,1.3799999952316284,116000.0,,,,,
2025-01-14,1.409999966621399,1.5099999904632568,1.3899999856948853,1.440000057220459,15000.0,,,,,
2025-01-15,1.4550000429153442,1.649999976158142,1.3899999856948853,1.4500000476837158,79600.0,,,,,
2025-01-16,1.4500000476837158,1.5959999561309814,1.3700000047683716,1.4500000476837158,64200.0,,,,,
2025-01-17,1.4730000495910645,1.5499999523162842,1.3899999856948853,1.475000023841858,34300.0,,,,,
2025-01-21,1.4420000314712524,1.5499999523162842,1.399999976158142,1.5299999713897705,40400.0,,,,,
2025-01-22,1.465000033378601,1.4800000190734863,1.409999966621399,1.4199999570846558,51800.0,,,,,
2025-01-23,1.399999976158142,1.4500000476837158,1.3700000047683716,1.4500000476837158,65600.0,,,,,
2025-01-24,1.340000033378601,1.399999976158142,1.2999999523162842,1.3700000047683716,56300.0,,,,,
2025-01-27,1.2599999904632568,1.4199999570846558,1.2000000476837158,1.409999966621399,80300.0,,,,,
2025-01-28,1.350000023841858,1.350000023841858,1.215000033378601,1.2300000190734863,18000.0,,,,,
2025-01-29,1.3300000429153442,1.440000057220459,1.3300000429153442,1.4199999570846558,29900.0,,,,,
2025-01-30,1.309999942779541,1.350000023841858,1.2999999523162842,1.3339999914169312,7300.0,,,,,
2025-01-31,1.2999999523162842,1.4299999475479126,1.2599999904632568,1.3350000381469729,91800.0,,,,,
2025-02-03,1.2000000476837158,1.2769999504089355,1.2000000476837158,1.25,50900.0,,,,,
2025-02-04,1.2100000381469729,1.243000030517578,1.2000000476837158,1.2000000476837158,11000.0,,,,,
2025-02-05,1.2100000381469729,1.2599999904632568,1.2000000476837158,1.2200000286102295,31600.0,,,,,
2025-02-06,1.22599995136261,1.2400000095367432,1.2000000476837158,1.2300000190734863,16200.0,,,,,
2025-02-07,1.25,1.2640000581741333,1.2300000190734863,1.2400000095367432,10000.0,,,,,
2025-02-10,1.25,1.274999976158142,1.243000030517578,1.2699999809265137,23300.0,,,,,
2025-02-11,1.4220000505447388,1.4800000190734863,1.1799999475479126,1.2000000476837158,624700.0,,,,,
2025-02-12,3.2799999713897705,5.25,1.7200000286102295,1.809999942779541,219476300.0,,,,,
2025-02-13,2.5,3.059999942779541,2.4600000381469727,2.8299999237060547,4972100.0,,,,,
2025-02-14,2.890000104904175,4.099999904632568,2.400000095367432,2.5,31205000.0,,,,,
2025-02-18,2.680000066757202,2.900000095367432,2.5,2.5,790400.0,,,,,
2025-02-19,2.700000047683716,3.240000009536743,2.569999933242798,2.569999933242798,1282200.0,,,,,
2025-02-20,2.990000009536743,3.259999990463257,2.650000095367432,2.789999961853028,1371000.0,,,,,
2025-02-21,2.359999895095825,3.0899999141693115,2.25,2.9600000381469727,591700.0,,,,,
2025-02-24,2.109999895095825,2.5350000858306885,1.909999966621399,2.430000066757202,573300.0,,,,,
2025-02-25,1.9299999475479128,2.1640000343322754,1.8600000143051147,2.0799999237060547,155000.0,,,,,
2025-02-26,1.919999957084656,2.039999961853028,1.809999942779541,2.039999961853028,68300.0,,,,,
2025-02-27,1.8799999952316284,2.0239999294281006,1.8600000143051147,1.9700000286102293,118600.0,,,,,
2025-02-28,1.6799999475479126,1.840000033378601,1.649999976158142,1.7999999523162842,165700.0,,,,,
2025-03-03,1.7000000476837158,1.774999976158142,1.7000000476837158,1.7300000190734863,31100.0,,,,,
2025-03-04,1.7200000286102295,1.75,1.5299999713897705,1.6799999475479126,75800.0,,,,,
2025-03-05,1.7699999809265137,1.830000042915344,1.6799999475479126,1.75,51300.0,,,,,
2025-03-06,1.7100000381469729,1.8200000524520876,1.7100000381469729,1.7200000286102295,41300.0,,,,,
2025-03-07,1.649999976158142,1.7699999809265137,1.6200000047683716,1.7400000095367432,52500.0,,,,,
2025-03-10,1.5399999618530271,1.621000051498413,1.4199999570846558,1.559999942779541,177500.0,,,,,
2025-03-11,1.4199999570846558,1.6100000143051147,1.4199999570846558,1.6100000143051147,35500.0,,,,,
2025-03-12,1.4299999475479126,1.4800000190734863,1.4199999570846558,1.4199999570846558,27800.0,,,,,
2025-03-13,1.4500000476837158,1.590000033378601,1.4199999570846558,1.4700000286102295,79900.0,,,,,
2025-03-14,1.5,1.5499999523162842,1.3899999856948853,1.4500000476837158,41000.0,,,,,
2025-03-17,1.5700000524520874,1.6089999675750732,1.4900000095367432,1.559999942779541,47000.0,,,,,
2025-03-18,1.590000033378601,1.7300000190734863,1.5299999713897705,1.6200000047683716,98200.0,,,,,
2025-03-19,1.4700000286102295,1.5609999895095823,1.3899999856948853,1.5399999618530271,115600.0,,,,,
2025-03-20,1.4600000381469729,1.5470000505447388,1.399999976158142,1.5199999809265137,92200.0,,,,,
2025-03-21,1.5099999904632568,1.5299999713897705,1.409999966621399,1.409999966621399,45400.0,,,,,
2025-03-24,2.180000066757202,2.890000104904175,1.5429999828338623,1.5499999523162842,31959300.0,,,,,
2025-03-25,2.0799999237060547,2.140000104904175,1.75,1.9700000286102293,705800.0,,,,,
2025-03-26,1.7100000381469729,2.065999984741211,1.7100000381469729,1.9299999475479128,268000.0,,,,,
2025-03-27,2.0799999237060547,2.180000066757202,1.715000033378601,1.75,574700.0,,,,,
2025-03-28,1.899999976158142,2.0269999504089355,1.7699999809265137,1.919999957084656,150200.0,,,,,
2025-03-31,1.6100000143051147,1.75,1.5700000524520874,1.7400000095367432,136600.0,,,,,
2025-04-01,1.590000033378601,1.7000000476837158,1.5399999618530271,1.5700000524520874,86700.0,,,,,
2025-04-02,1.559999942779541,1.690000057220459,1.5,1.6100000143051147,60600.0,,,,,
2025-04-03,1.559999942779541,1.600000023841858,1.5,1.5099999904632568,36000.0,,,,,
2025-04-04,1.4800000190734863,1.593999981880188,1.399999976158142,1.559999942779541,107100.0,,,,,
2025-04-07,1.4299999475479126,1.690000057220459,1.2999999523162842,1.4199999570846558,140700.0,,,,,
2025-04-08,1.6299999952316284,1.7699999809265137,1.4700000286102295,1.4700000286102295,200000.0,,,,,
2025-04-09,1.75,1.75,1.600000023841858,1.600000023841858,37800.0,,,,,
2025-04-10,1.7200000286102295,1.8200000524520876,1.649999976158142,1.7100000381469729,35700.0,,,,,
2025-04-11,1.7200000286102295,1.840000033378601,1.6699999570846558,1.6699999570846558,33400.0,,,,,
2025-04-14,1.659999966621399,1.7020000219345093,1.6200000047683716,1.690000057220459,51200.0,,,,,
2025-04-15,1.7000000476837158,1.7200000286102295,1.6200000047683716,1.649999976158142,26900.0,,,,,
2025-04-16,1.659999966621399,1.6799999475479126,1.6200000047683716,1.649999976158142,22100.0,,,,,
2025-04-17,1.75,1.784999966621399,1.649999976158142,1.7200000286102295,34900.0,,,,,
2025-04-21,1.4700000286102295,1.7400000095367432,1.409999966621399,1.7100000381469729,98600.0,,,,,
2025-04-22,1.649999976158142,1.649999976158142,1.4900000095367432,1.4900000095367432,31900.0,,,,,
2025-04-23,1.7799999713897705,1.8799999952316284,1.6200000047683716,1.6699999570846558,99400.0,,,,,
2025-04-24,1.7100000381469729,1.7799999713897705,1.399999976158142,1.7300000190734863,142500.0,,,,,
2025-04-25,1.809999942779541,1.8450000286102293,1.7100000381469729,1.7300000190734863,34800.0,,,,,
2025-04-28,1.7899999618530271,1.8200000524520876,1.6699999570846558,1.7699999809265137,65700.0,,,,,
2025-04-29,1.7999999523162842,1.850000023841858,1.7100000381469729,1.7400000095367432,70300.0,,,,,
2025-04-30,1.8799999952316284,2.0,1.7000000476837158,1.8200000524520876,134800.0,,,,,
2025-05-01,1.8799999952316284,1.955000042915344,1.850000023841858,1.9299999475479128,42000.0,,,,,
2025-05-02,2.1700000762939453,2.430000066757202,1.909999966621399,1.909999966621399,340300.0,,,,,
2025-05-05,2.7100000381469727,2.7799999713897705,2.309999942779541,2.309999942779541,554100.0,,,,,
2025-05-06,3.059999942779541,3.390000104904175,2.622999906539917,2.75,607500.0,,,,,
2025-05-07,3.0899999141693115,3.650000095367432,3.039999961853028,3.140000104904175,605900.0,,,,,
2025-05-08,3.7799999713897705,4.078999996185303,3.2699999809265137,3.2699999809265137,641000.0,,,,,
2025-05-09,3.900000095367432,4.150000095367432,3.569999933242798,3.880000114440918,337000.0,,,,,
2025-05-12,13.6899995803833,31.450000762939453,13.239999771118164,28.51499938964844,65934000.0,,,,,
2025-05-13,10.350000381469728,13.279999732971191,10.0,13.135000228881836,7175500.0,,,,,
2025-05-14,7.650000095367432,10.25,7.570000171661377,10.0,2550400.0,,,,,
2025-05-15,13.859999656677246,14.489999771118164,8.0600004196167,8.59000015258789,29934300.0,,,,,
2025-05-16,12.949999809265137,15.0,11.100000381469728,12.449999809265137,4560200.0,,,,,
2025-05-19,13.960000038146973,15.979999542236328,12.5,12.760000228881836,2894700.0,,,,,
2025-05-20,15.220000267028809,15.800000190734863,13.350000381469728,14.039999961853027,2010600.0,,,,,
2025-05-21,22.82999992370605,23.40999984741211,17.270000457763672,19.049999237060547,11230800.0,,,,,
2025-05-22,24.940000534057617,34.77000045776367,22.51000022888184,28.6299991607666,10251000.0,,,,,
2025-05-23,22.63999938964844,24.530000686645508,17.43000030517578,24.040000915527344,1667400.0,,,,,
2025-05-27,25.030000686645508,29.5,18.26000022888184,25.0,2725600.0,,,,,
2025-05-28,24.229999542236328,28.0,23.5,24.57999992370605,1456900.0,,,,,
2025-05-29,22.43000030517578,24.88999938964844,21.850000381469727,24.600000381469727,831500.0,,,,,
2025-05-30,22.600000381469727,23.899999618530277,20.049999237060547,22.020000457763672,1589100.0,,,,,
2025-06-02,21.290000915527344,23.51000022888184,20.68899917602539,22.530000686645508,467200.0,,,,,
2025-06-03,18.36000061035156,22.00300025939941,16.700000762939453,21.5,1336500.0,,,,,
2025-06-04,17.1299991607666,18.86000061035156,16.510000228881836,18.1299991607666,770800.0,,,,,
2025-06-05,16.020000457763672,17.874000549316406,15.43000030517578,17.149999618530273,672700.0,,,,,
2025-06-06,15.880000114440918,17.200000762939453,15.550000190734863,16.260000228881836,431200.0,,,,,
2025-06-09,13.350000381469728,15.920000076293944,12.78499984741211,15.899999618530272,982600.0,,,,,
2025-06-10,11.600000381469728,13.699999809265137,10.31999969482422,13.619999885559082,677400.0,,,,,
2025-06-11,18.34000015258789,20.200000762939453,11.609999656677246,11.649999618530272,4397100.0,,,,,
2025-06-12,16.969999313354492,19.100000381469727,16.010000228881836,17.0,944200.0,,,,,
2025-06-13,13.800000190734863,16.520000457763672,12.800000190734863,16.5,1170700.0,,,,,
2025-06-16,15.09000015258789,15.100000381469728,13.3100004196167,14.600000381469728,846000.0,,,,,
2025-06-17,14.81999969482422,16.649999618530273,14.3100004196167,14.579999923706056,577300.0,,,,,
2025-06-18,13.9399995803833,14.989999771118164,13.5600004196167,14.239999771118164,795200.0,,,,,
2025-06-20,14.220000267028809,14.300000190734863,12.720000267028809,13.729999542236328,905300.0,,,,,
2025-06-23,16.299999237060547,16.979999542236328,12.260000228881836,13.649999618530272,920500.0,,,,,
2025-06-24,15.3100004196167,16.399999618530273,14.630000114440918,16.299999237060547,510300.0,,,,,
2025-06-25,14.119999885559082,15.899999618530272,13.6899995803833,15.0,761800.0,,,,,
2025-06-26,14.68000030517578,14.699999809265137,13.260000228881836,14.039999961853027,278600.0,,,,,
2025-06-27,14.279999732971191,15.0,13.133000373840332,14.329999923706056,389900.0,,,,,
2025-06-30,13.845000267028809,14.550000190734863,13.5,14.199999809265137,314500.0,,,,,
2025-07-01,13.609999656677246,13.8100004196167,12.649999618530272,13.5,225300.0,,,,,
2025-07-02,13.119999885559082,14.18000030517578,12.300000190734863,13.600000381469728,473600.0,,,,,
2025-07-03,12.75,13.300000190734863,12.399999618530272,13.104999542236328,223400.0,,,,,
2025-07-07,12.039999961853027,12.649999618530272,11.5,12.649999618530272,344700.0,,,,,
2025-07-08,12.90999984741211,13.140000343322754,12.295000076293944,12.3100004196167,284600.0,,,,,
2025-07-09,12.350000381469728,13.140000343322754,11.609999656677246,13.020000457763672,420600.0,,,,,
