Date,Close,High,Low,Open,Volume,"('Close', 'TECK')","('High', 'TECK')","('Low', 'TECK')","('Open', 'TECK')","('Volume', 'TECK')"
2024-06-03,50.39442825317383,51.501460898458056,50.21808663756538,51.14877766724116,2151600.0,,,,,
2024-06-04,47.30845642089844,49.31678729127889,46.42674836211698,49.13065058427373,5352800.0,,,,,
2024-06-05,48.523250579833984,48.87593380728207,47.6807303669657,47.96483671542772,3995800.0,,,,,
2024-06-06,49.98296356201172,50.02215141550665,48.38609403510746,48.55264054388123,2757300.0,,,,,
2024-06-07,48.17056274414063,48.719181460705,47.99422488444559,48.141173723718,2968000.0,,,,,
2024-06-10,48.46446990966797,48.80735428603569,48.2195514302169,48.74857250559005,2485800.0,,,,,
2024-06-11,47.2398796081543,47.91585329605063,46.88719638415288,47.57296890447124,2630900.0,,,,,
2024-06-12,47.01455307006836,49.06207171256893,46.83821146547716,48.85633734910624,2563100.0,,,,,
2024-06-13,46.50512313842773,46.75004162348428,46.14264108978921,46.66187081937754,2480500.0,,,,,
2024-06-14,46.78922653198242,47.20069153715757,46.09365891957919,46.09365891957919,2188100.0,,,,,
2024-06-17,46.88836669921875,46.927629365695154,45.29826614986423,46.32888680695894,3775000.0,,,,,
2024-06-18,46.57426834106445,47.13374817908803,46.44666655953292,46.819654366313166,2342900.0,,,,,
2024-06-20,47.14356231689453,47.38894834393528,46.54481981182813,46.701870463656086,2935800.0,,,,,
2024-06-21,46.38777160644531,47.11411587365328,46.044232675917335,46.88836118440725,1989300.0,,,,,
2024-06-24,47.27116775512695,47.761939847162864,46.5546409500698,46.5546409500698,2234100.0,,,,,
2024-06-25,46.74112701416016,47.3300556957958,46.682236767002,47.123928597861934,1353400.0,,,,,
2024-06-26,47.34969329833984,47.3791384258193,46.554641157749145,46.62334895139717,1974900.0,,,,,
2024-06-27,47.104305267333984,47.65396759336799,47.04541127056158,47.55581467637442,1435200.0,,,,,
2024-06-28,47.01596832275391,48.15455943638595,46.74113340270897,48.076034103717696,1653300.0,,,,,
2024-07-01,47.2613525390625,48.23307915525759,47.15338208297553,48.10547736676446,1659600.0,,,,,
2024-07-02,47.6441535949707,47.66378492714394,46.88836415562286,47.123932653114224,1552800.0,,,,,
2024-07-03,49.185176849365234,49.70539403899104,48.537357874707055,48.58643433224452,2215800.0,,,,,
2024-07-05,49.49927520751953,51.78627128816032,49.48945766853601,50.84398973762061,3508900.0,,,,,
2024-07-08,47.87972259521485,49.16554678386047,47.70304434809426,48.99868233078268,2575200.0,,,,,
2024-07-09,47.388954162597656,48.62570198754179,47.3595090339113,47.820836019566,1906900.0,,,,,
2024-07-10,48.7532958984375,49.17536018044829,47.51655192288307,47.60489104572937,4580600.0,,,,,
2024-07-11,48.59625244140625,49.3127830133976,47.93861961455993,48.99868541981965,4805400.0,,,,,
2024-07-12,49.842811584472656,50.5102619173403,48.43920312661516,50.5102619173403,6407300.0,,,,,
2024-07-15,49.07720565795898,50.10782622791739,49.037942994802144,49.68576195971546,1786800.0,,,,,
2024-07-16,48.890716552734375,49.00850080496599,48.115295758264,48.33123667426685,2893500.0,,,,,
2024-07-17,47.51655197143555,48.79255861273522,47.36931885177668,48.66496056961089,3569100.0,,,,,
2024-07-18,45.12158584594727,47.467475769117776,44.87619980805422,47.17301327250488,5118500.0,,,,,
2024-07-19,45.91663360595703,46.11294318253759,44.23819402756607,44.31671935591578,3368000.0,,,,,
2024-07-22,45.09214019775391,45.91663749376833,44.54247782994033,45.8871923652909,3497400.0,,,,,
2024-07-23,44.95471954345703,45.13139778301399,43.92409897557052,44.37560836808558,4899700.0,,,,,
2024-07-24,44.33634948730469,45.41605034829378,43.4136992920251,43.92410272269911,4262800.0,,,,,
2024-07-25,44.8565673828125,45.1804749979068,43.58056076571632,43.70815880642035,3004400.0,,,,,
2024-07-26,46.57426834106445,47.5852575669152,45.05287573338115,45.53383024606421,8553700.0,,,,,
2024-07-29,46.652793884277344,47.398769561192665,45.563279240554905,46.28962358446784,3577500.0,,,,,
2024-07-30,46.54482269287109,47.43803148110936,46.2798090622416,46.37796198141594,2696400.0,,,,,
2024-07-31,48.10547637939453,48.73366777061648,47.7717512239272,48.01713725752689,3469900.0,,,,,
2024-08-01,46.25036239624024,48.24289970026817,45.50439043978376,48.056403902933525,3407200.0,,,,,
2024-08-02,44.30690383911133,45.61235940028033,43.531483035603145,45.57309673431421,4176600.0,,,,,
2024-08-05,43.56092834472656,43.86520462034487,40.82241939840017,41.126699418312086,4177500.0,,,,,
2024-08-06,44.36579895019531,44.77804572029174,43.07016089518653,43.31554694718507,2372900.0,,,,,
2024-08-07,42.7658805847168,45.44549580705704,42.5401258675556,45.16084708982571,3945600.0,,,,,
2024-08-08,44.08115005493164,44.32653610594869,43.18794497900133,43.5314839527076,2324800.0,,,,,
2024-08-09,44.57191467285156,44.86637713576975,44.09095644612695,44.16948176652826,2140500.0,,,,,
2024-08-12,45.56327819824219,45.71051132024506,44.67007316068288,44.67007316068288,2787200.0,,,,,
2024-08-13,45.76940155029297,46.08349535670284,44.83693392438524,45.48475286814229,1844000.0,,,,,
2024-08-14,45.95589828491211,46.054051205358704,45.25900281457717,45.80866515994832,2181100.0,,,,,
2024-08-15,48.10547637939453,48.29197216127828,46.80983842153165,46.849101085538095,3720500.0,,,,,
2024-08-16,47.85028076171875,48.242899947737655,47.330063522893646,47.8404669670006,2937300.0,,,,,
2024-08-19,48.4391975402832,48.66495596755605,48.04658216547728,48.29196817884102,1972500.0,,,,,
2024-08-20,47.58525848388672,48.75329463863304,47.40858024275956,48.59624772921931,2231800.0,,,,,
2024-08-21,48.01714324951172,48.38031732045067,47.75212959513188,48.05640591841769,1966900.0,,,,,
2024-08-22,47.04541397094727,47.75212699560603,46.89818084271203,47.70304678999828,1683800.0,,,,,
2024-08-23,47.98769378662109,48.43920320538525,47.388951244902,47.49692170249645,1647400.0,,,,,
2024-08-26,48.31160354614258,48.90052852970874,48.18400176012888,48.53735824798606,1240000.0,,,,,
2024-08-27,47.958251953125,48.59625345972341,47.79138748603094,48.03677354494435,1508000.0,,,,,
2024-08-28,46.20128631591797,47.04541494749486,46.073684518418325,46.623350631706415,2078300.0,,,,,
2024-08-29,46.49574279785156,46.91780705884511,46.30925076748211,46.427035010647366,2004800.0,,,,,
2024-08-30,47.01596832275391,47.1533839106294,46.23072997324716,46.57427268722985,1163500.0,,,,,
2024-09-03,43.75724411010742,45.43568386546891,43.56093451282847,45.22956047325837,4404300.0,,,,,
2024-09-04,44.24801254272461,44.97435312452794,43.67871513250065,43.67871513250065,3663900.0,,,,,
2024-09-05,43.88483428955078,45.35715038846091,43.78668138067416,44.886009686124886,2388500.0,,,,,
2024-09-06,42.68735885620117,44.18912028229312,42.353633678814745,43.60019151639673,3588900.0,,,,,
2024-09-09,43.413700103759766,43.96336621113863,42.972004458928005,42.972004458928005,2179000.0,,,,,
2024-09-10,43.433326721191406,43.68852654144255,42.67753730972211,43.20757202596712,2483500.0,,,,,
