Date,Close,High,Low,Open,Volume,"('Close', 'GNS')","('High', 'GNS')","('Low', 'GNS')","('Open', 'GNS')","('Volume', 'GNS')"
2024-06-03,2.9200000762939453,3.0299999713897705,2.8499999046325684,3.009999990463257,322130.0,,,,,
2024-06-04,2.9100000858306885,2.9800000190734863,2.819999933242798,2.9600000381469727,178680.0,,,,,
2024-06-05,2.789999961853028,2.950000047683716,2.7100000381469727,2.900000095367432,343240.0,,,,,
2024-06-06,2.759999990463257,3.369999885559082,2.700000047683716,2.759999990463257,1384620.0,,,,,
2024-06-07,2.8499999046325684,3.049999952316284,2.759999990463257,2.880000114440918,629230.0,,,,,
2024-06-10,2.7799999713897705,2.8499999046325684,2.720000028610229,2.8499999046325684,226170.0,,,,,
2024-06-11,2.859999895095825,2.9200000762939453,2.650000095367432,2.75,344340.0,,,,,
2024-06-12,2.809999942779541,2.8399999141693115,2.700000047683716,2.799999952316284,161030.0,,,,,
2024-06-13,2.690000057220459,2.8499999046325684,2.690000057220459,2.799999952316284,168670.0,,,,,
2024-06-14,2.609999895095825,2.690000057220459,2.539999961853028,2.650000095367432,258020.0,,,,,
2024-06-17,2.799999952316284,2.8399999141693115,2.5799999237060547,2.5999999046325684,297830.0,,,,,
2024-06-18,2.690000057220459,2.900000095367432,2.630000114440918,2.8399999141693115,249640.0,,,,,
2024-06-20,2.6600000858306885,2.7799999713897705,2.549999952316284,2.650000095367432,220990.0,,,,,
2024-06-21,2.5799999237060547,2.650000095367432,2.5799999237060547,2.5999999046325684,74130.0,,,,,
2024-06-24,2.5799999237060547,2.619999885559082,2.509999990463257,2.5999999046325684,167120.0,,,,,
2024-06-25,2.640000104904175,2.75,2.5,2.5,195250.0,,,,,
2024-06-26,2.75,2.759999990463257,2.5299999713897705,2.640000104904175,258030.0,,,,,
2024-06-27,2.7300000190734863,2.9800000190734863,2.680000066757202,2.7699999809265137,647490.0,,,,,
2024-06-28,2.7799999713897705,2.9200000762939453,2.700000047683716,2.900000095367432,461040.0,,,,,
2024-07-01,2.5799999237060547,2.7799999713897705,2.450000047683716,2.609999895095825,381430.0,,,,,
2024-07-02,2.549999952316284,2.5899999141693115,2.299999952316284,2.5,400220.0,,,,,
2024-07-03,2.490000009536743,2.5999999046325684,2.430000066757202,2.559999942779541,108870.0,,,,,
2024-07-05,2.359999895095825,2.5,2.3499999046325684,2.5,156020.0,,,,,
2024-07-08,2.539999961853028,2.549999952316284,2.309999942779541,2.309999942779541,179120.0,,,,,
2024-07-09,2.4200000762939453,2.5799999237060547,2.4100000858306885,2.539999961853028,203040.0,,,,,
2024-07-10,2.390000104904175,2.5,2.299999952316284,2.4100000858306885,275180.0,,,,,
2024-07-11,2.4100000858306885,2.5,2.369999885559082,2.430000066757202,132430.0,,,,,
2024-07-12,2.4800000190734863,2.5,2.400000095367432,2.430000066757202,100990.0,,,,,
2024-07-15,2.430000066757202,3.200000047683716,2.3499999046325684,2.950000047683716,1858930.0,,,,,
2024-07-16,2.4200000762939453,2.509999990463257,2.4100000858306885,2.440000057220459,340490.0,,,,,
2024-07-17,2.450000047683716,2.450000047683716,2.319999933242798,2.4100000858306885,225920.0,,,,,
2024-07-18,2.2799999713897705,2.440000057220459,2.259999990463257,2.440000057220459,377820.0,,,,,
2024-07-19,2.190000057220459,2.299999952316284,2.119999885559082,2.299999952316284,291040.0,,,,,
2024-07-22,2.3499999046325684,2.3499999046325684,2.1600000858306885,2.200000047683716,231420.0,,,,,
2024-07-23,2.319999933242798,2.359999895095825,2.200000047683716,2.25,148120.0,,,,,
2024-07-24,2.299999952316284,2.369999885559082,2.2699999809265137,2.3499999046325684,126540.0,,,,,
2024-07-25,2.150000095367432,2.319999933242798,2.0999999046325684,2.2799999713897705,247240.0,,,,,
2024-07-26,2.039999961853028,2.25,1.9700000286102293,2.200000047683716,557640.0,,,,,
2024-07-29,2.0899999141693115,2.190000057220459,1.9600000381469729,2.0799999237060547,208500.0,,,,,
2024-07-30,1.9900000095367432,2.130000114440918,1.899999976158142,2.130000114440918,239370.0,,,,,
2024-07-31,1.8200000524520876,2.0299999713897705,1.7799999713897705,1.950000047683716,577860.0,,,,,
2024-08-01,1.7999999523162842,1.850000023841858,1.7699999809265137,1.8200000524520876,196520.0,,,,,
2024-08-02,1.7400000095367432,1.7999999523162842,1.649999976158142,1.7999999523162842,248100.0,,,,,
2024-08-05,1.649999976158142,1.6799999475479126,1.399999976158142,1.4600000381469729,282800.0,,,,,
2024-08-06,1.149999976158142,1.2899999618530271,1.0800000429153442,1.2000000476837158,1273230.0,,,,,
2024-08-07,1.2599999904632568,1.3300000429153442,1.2000000476837158,1.2000000476837158,317330.0,,,,,
2024-08-08,1.2599999904632568,1.2599999904632568,1.2599999904632568,1.2599999904632568,0.0,,,,,
2024-08-09,1.350000023841858,2.369999885559082,1.3300000429153442,1.350000023841858,6731930.0,,,,,
2024-08-12,1.4299999475479126,2.049999952316284,1.399999976158142,1.7000000476837158,2681180.0,,,,,
2024-08-13,1.399999976158142,1.4500000476837158,1.2799999713897705,1.4500000476837158,788270.0,,,,,
2024-08-14,1.350000023841858,1.4700000286102295,1.2899999618530271,1.4600000381469729,366720.0,,,,,
2024-08-15,1.3700000047683716,1.5299999713897705,1.3300000429153442,1.3899999856948853,676390.0,,,,,
2024-08-16,1.3700000047683716,1.7000000476837158,1.1299999952316284,1.5800000429153442,1715600.0,,,,,
2024-08-19,1.2000000476837158,1.2999999523162842,1.0299999713897705,1.2400000095367432,1348000.0,,,,,
2024-08-20,1.2100000381469729,1.2799999713897705,1.149999976158142,1.1799999475479126,461100.0,,,,,
2024-08-21,1.2200000286102295,1.2599999904632568,1.159999966621399,1.2300000190734863,507000.0,,,,,
2024-08-22,1.0700000524520874,1.2200000286102295,1.0700000524520874,1.2000000476837158,950300.0,,,,,
2024-08-23,1.159999966621399,1.2200000286102295,1.0800000429153442,1.1299999952316284,655200.0,,,,,
2024-08-26,1.149999976158142,1.2400000095367432,1.1399999856948853,1.159999966621399,452200.0,,,,,
2024-08-27,1.059999942779541,1.1799999475479126,1.0399999618530271,1.159999966621399,650300.0,,,,,
2024-08-28,1.0399999618530271,1.0499999523162842,0.949999988079071,1.0499999523162842,878000.0,,,,,
2024-08-29,0.9900000095367432,1.0299999713897705,0.9900000095367432,1.0199999809265137,278700.0,,,,,
2024-08-30,0.9649999737739564,1.0299999713897705,0.9399999976158142,1.0,282900.0,,,,,
2024-09-03,0.8569999933242798,0.9800000190734864,0.8510000109672546,0.9649999737739564,449300.0,,,,,
2024-09-04,0.8510000109672546,0.8999999761581421,0.824999988079071,0.843999981880188,265700.0,,,,,
2024-09-05,0.800000011920929,0.8600000143051147,0.800000011920929,0.8500000238418579,307700.0,,,,,
2024-09-06,0.7400000095367432,0.8159999847412109,0.7279999852180481,0.8159999847412109,481100.0,,,,,
2024-09-09,0.6949999928474426,0.7300000190734863,0.6589999794960022,0.7300000190734863,484600.0,,,,,
2024-09-10,0.8999999761581421,0.975000023841858,0.6600000262260437,0.6980000138282776,2072900.0,,,,,
2024-09-11,0.7099999785423279,0.9110000133514404,0.6809999942779541,0.9110000133514404,943900.0,,,,,
2024-09-12,0.7590000033378601,0.7990000247955322,0.6899999976158142,0.7369999885559082,839000.0,,,,,
2024-09-13,0.8029999732971191,0.8769999742507935,0.7699999809265137,0.7919999957084656,683000.0,,,,,
2024-09-16,0.8859999775886536,0.8999999761581421,0.8209999799728394,0.8399999737739563,732800.0,,,,,
2024-09-17,0.8939999938011169,0.9890000224113464,0.8450000286102295,0.9399999976158142,1042000.0,,,,,
2024-09-18,0.8399999737739563,0.9380000233650208,0.8220000267028809,0.9200000166893004,554700.0,,,,,
2024-09-19,0.8199999928474426,0.871999979019165,0.8100000023841858,0.8700000047683716,261800.0,,,,,
2024-09-20,0.7720000147819519,0.8370000123977661,0.7699999809265137,0.8100000023841858,356800.0,,,,,
2024-09-23,0.7099999785423279,0.8069999814033508,0.6710000038146973,0.8069999814033508,503400.0,,,,,
2024-09-24,0.8659999966621399,0.9100000262260436,0.7630000114440918,0.7630000114440918,740200.0,,,,,
2024-09-25,1.0499999523162842,1.2339999675750732,0.8899999856948853,0.8899999856948853,3608000.0,,,,,
2024-09-26,0.930999994277954,1.1799999475479126,0.915000021457672,1.0700000524520874,918000.0,,,,,
2024-09-27,0.949999988079071,1.0199999809265137,0.9399999976158142,0.9399999976158142,259700.0,,,,,
2024-09-30,0.9079999923706056,0.9739999771118164,0.871999979019165,0.9700000286102296,357900.0,,,,,
2024-10-01,0.8700000047683716,0.9399999976158142,0.8320000171661377,0.9399999976158142,275000.0,,,,,
2024-10-02,0.9350000023841858,0.9399999976158142,0.8299999833106995,0.843999981880188,193400.0,,,,,
2024-10-03,0.959999978542328,0.959999978542328,0.9210000038146972,0.959999978542328,137100.0,,,,,
2024-10-04,0.8220000267028809,0.9100000262260436,0.800000011920929,0.8600000143051147,411100.0,,,,,
2024-10-07,0.8090000152587891,0.8399999737739563,0.8050000071525574,0.8289999961853027,213300.0,,,,,
2024-10-08,0.7599999904632568,0.8399999737739563,0.7599999904632568,0.8399999737739563,497000.0,,,,,
2024-10-09,0.75,0.777999997138977,0.7210000157356262,0.7770000100135803,279400.0,,,,,
2024-10-10,0.7590000033378601,0.7900000214576721,0.746999979019165,0.7710000276565552,149300.0,,,,,
2024-10-11,0.7900000214576721,0.7900000214576721,0.7400000095367432,0.7670000195503235,190200.0,,,,,
2024-10-14,0.8330000042915344,0.8500000238418579,0.7799999713897705,0.7900000214576721,205800.0,,,,,
2024-10-15,0.7860000133514404,0.8700000047683716,0.7689999938011169,0.8500000238418579,338200.0,,,,,
2024-10-16,0.7360000014305115,0.800000011920929,0.7210000157356262,0.7749999761581421,425200.0,,,,,
2024-10-17,0.7269999980926514,0.75,0.699999988079071,0.75,345000.0,,,,,
2024-10-18,0.7369999885559082,0.7400000095367432,0.7080000042915344,0.7400000095367432,265400.0,,,,,
2024-10-21,0.7099999785423279,0.7369999885559082,0.6970000267028809,0.7269999980926514,509500.0,,,,,
2024-10-22,0.699999988079071,0.7049999833106995,0.6850000023841858,0.699999988079071,274000.0,,,,,
2024-10-23,0.6800000071525574,0.7099999785423279,0.6600000262260437,0.699999988079071,357800.0,,,,,
2024-10-24,0.6679999828338623,0.699999988079071,0.6499999761581421,0.6880000233650208,421800.0,,,,,
2024-10-25,0.699999988079071,0.7699999809265137,0.6499999761581421,0.699999988079071,3624300.0,,,,,
2024-10-28,0.7200000286102295,0.7200000286102295,0.6600000262260437,0.6959999799728394,771000.0,,,,,
2024-10-29,0.7379999756813049,0.7379999756813049,0.6809999942779541,0.6899999976158142,603800.0,,,,,
2024-10-30,0.7080000042915344,0.7409999966621399,0.6800000071525574,0.7350000143051147,464300.0,,,,,
2024-10-31,0.6269999742507935,0.7099999785423279,0.6110000014305115,0.699999988079071,808600.0,,,,,
2024-11-01,0.6050000190734863,0.6370000243186951,0.5400000214576721,0.6269999742507935,1204700.0,,,,,
2024-11-04,0.5759999752044678,0.6000000238418579,0.5600000023841858,0.6000000238418579,346100.0,,,,,
2024-11-05,0.5889999866485596,0.5899999737739563,0.5299999713897705,0.5619999766349792,440200.0,,,,,
2024-11-06,0.5799999833106995,0.5889999866485596,0.5580000281333923,0.5860000252723694,494000.0,,,,,
2024-11-07,0.5619999766349792,0.5889999866485596,0.5419999957084656,0.5889999866485596,599900.0,,,,,
2024-11-08,0.5329999923706055,0.5699999928474426,0.5049999952316284,0.5699999928474426,686800.0,,,,,
2024-11-11,0.6309999823570251,0.6309999823570251,0.5109999775886536,0.5170000195503235,1164800.0,,,,,
2024-11-12,1.0499999523162842,1.5,0.5699999928474426,0.699999988079071,122713500.0,,,,,
2024-11-13,0.9490000009536744,1.4500000476837158,0.8899999856948853,1.340000033378601,62012600.0,,,,,
2024-11-14,0.8730000257492065,1.0,0.7900000214576721,0.9800000190734864,10509600.0,,,,,
2024-11-15,0.871999979019165,0.9399999976158142,0.8199999928474426,0.8769999742507935,5634400.0,,,,,
2024-11-18,0.9100000262260436,0.9700000286102296,0.8600000143051147,0.8679999709129333,6584200.0,,,,,
2024-11-19,1.0299999713897705,1.1399999856948853,0.8870000243186951,0.9100000262260436,12660600.0,,,,,
2024-11-20,0.949999988079071,1.059999942779541,0.8999999761581421,1.0199999809265137,6634500.0,,,,,
2024-11-21,0.921999990940094,1.0499999523162842,0.8500000238418579,1.0499999523162842,12267700.0,,,,,
2024-11-22,0.8999999761581421,0.9200000166893004,0.8619999885559082,0.8999999761581421,2863200.0,,,,,
2024-11-25,0.8500000238418579,0.906000018119812,0.8100000023841858,0.8640000224113464,3559200.0,,,,,
2024-11-26,0.7730000019073486,0.8339999914169312,0.7509999871253967,0.8100000023841858,3225600.0,,,,,
2024-11-27,0.7710000276565552,0.8199999928474426,0.7519999742507935,0.7599999904632568,1752700.0,,,,,
2024-11-29,0.7379999756813049,0.8019999861717224,0.6899999976158142,0.8019999861717224,2602100.0,,,,,
2024-12-02,0.7960000038146973,0.7979999780654907,0.6930000185966492,0.7210000157356262,9573000.0,,,,,
2024-12-03,0.8199999928474426,0.9020000100135804,0.7680000066757202,0.8489999771118164,7958600.0,,,,,
2024-12-04,0.8450000286102295,0.8799999952316284,0.7350000143051147,0.8489999771118164,6366300.0,,,,,
2024-12-05,0.8100000023841858,0.9269999861717224,0.800000011920929,0.8799999952316284,8240000.0,,,,,
2024-12-06,0.8209999799728394,0.8690000176429749,0.7699999809265137,0.800000011920929,3998500.0,,,,,
