Date,Close,High,Low,Open,Volume,"('Close', 'MARA')","('High', 'MARA')","('Low', 'MARA')","('Open', 'MARA')","('Volume', 'MARA')"
2024-06-03,19.57999992370605,21.38999938964844,19.1200008392334,20.209999084472656,47885300.0,,,,,
2024-06-04,20.520000457763672,21.309999465942383,19.56999969482422,19.600000381469727,62277800.0,,,,,
2024-06-05,21.06999969482422,21.149999618530277,19.40999984741211,20.93000030517578,62964700.0,,,,,
2024-06-06,20.799999237060547,22.049999237060547,20.57999992370605,20.93000030517578,57567500.0,,,,,
2024-06-07,19.270000457763672,21.440000534057617,19.059999465942383,20.770000457763672,59027900.0,,,,,
2024-06-10,19.459999084472656,19.920000076293945,18.780000686645508,19.170000076293945,37604700.0,,,,,
2024-06-11,19.82999992370605,19.8799991607666,17.600000381469727,18.850000381469727,44635800.0,,,,,
2024-06-12,20.309999465942383,21.0,19.96999931335449,20.309999465942383,52223000.0,,,,,
2024-06-13,20.0,21.07999992370605,19.36000061035156,20.34000015258789,40912400.0,,,,,
2024-06-14,19.46999931335449,20.36000061035156,18.950000762939453,20.0,36095200.0,,,,,
2024-06-17,20.020000457763672,20.530000686645508,18.479999542236328,19.15999984741211,43085300.0,,,,,
2024-06-18,20.280000686645508,20.38999938964844,19.149999618530277,19.479999542236328,36053200.0,,,,,
2024-06-20,20.65999984741211,21.3700008392334,20.07999992370605,20.670000076293945,50043000.0,,,,,
2024-06-21,19.209999084472656,19.979999542236328,18.57999992370605,19.93000030517578,66858300.0,,,,,
2024-06-24,18.690000534057617,19.149999618530277,18.3700008392334,18.46999931335449,33442800.0,,,,,
2024-06-25,19.25,19.81999969482422,18.549999237060547,18.989999771118164,40442000.0,,,,,
2024-06-26,19.3700008392334,20.270000457763672,19.030000686645508,19.09000015258789,38602800.0,,,,,
2024-06-27,19.65999984741211,20.229999542236328,19.280000686645508,19.700000762939453,34565000.0,,,,,
2024-06-28,19.850000381469727,20.809999465942383,19.46999931335449,19.850000381469727,49591000.0,,,,,
2024-07-01,22.559999465942383,22.84000015258789,20.31999969482422,20.32999992370605,74453700.0,,,,,
2024-07-02,22.1200008392334,22.979999542236328,21.540000915527344,22.479999542236328,47465100.0,,,,,
2024-07-03,20.979999542236328,21.57999992370605,20.63999938964844,21.5,30989000.0,,,,,
2024-07-05,20.170000076293945,20.239999771118164,19.420000076293945,19.649999618530277,40044600.0,,,,,
2024-07-08,19.5,21.049999237060547,19.209999084472656,20.56999969482422,41156600.0,,,,,
2024-07-09,19.030000686645508,19.850000381469727,18.850000381469727,19.709999084472656,38784300.0,,,,,
2024-07-10,18.88999938964844,19.309999465942383,18.780000686645508,19.209999084472656,27531600.0,,,,,
2024-07-11,19.020000457763672,19.88999938964844,18.84000015258789,19.520000457763672,40818900.0,,,,,
2024-07-12,20.770000457763672,20.920000076293945,19.1200008392334,19.15999984741211,53885700.0,,,,,
2024-07-15,24.57999992370605,24.979999542236328,21.559999465942383,21.90999984741211,96172800.0,,,,,
2024-07-16,26.71999931335449,26.790000915527344,24.18000030517578,24.25,67641700.0,,,,,
2024-07-17,25.549999237060547,27.299999237060547,24.309999465942383,25.799999237060547,62374800.0,,,,,
2024-07-18,23.649999618530277,26.170000076293945,23.36000061035156,25.989999771118164,44289800.0,,,,,
2024-07-19,24.729999542236328,25.5,23.3799991607666,23.709999084472656,61002900.0,,,,,
2024-07-22,23.950000762939453,25.559999465942383,23.299999237060547,25.030000686645508,48793600.0,,,,,
2024-07-23,21.649999618530277,23.56999969482422,21.5,23.5,54378400.0,,,,,
2024-07-24,20.670000076293945,22.59000015258789,20.61000061035156,22.030000686645508,36964200.0,,,,,
2024-07-25,20.280000686645508,21.270000457763672,19.90999984741211,20.25,37320600.0,,,,,
2024-07-26,21.56999969482422,22.13999938964844,20.82999992370605,21.56999969482422,43781900.0,,,,,
2024-07-29,20.450000762939453,22.899999618530277,20.420000076293945,22.530000686645508,45269200.0,,,,,
2024-07-30,19.729999542236328,20.959999084472656,19.6200008392334,20.59000015258789,27107900.0,,,,,
2024-07-31,19.670000076293945,20.670000076293945,19.57999992370605,20.26000022888184,31839900.0,,,,,
2024-08-01,18.13999938964844,19.979999542236328,17.850000381469727,19.71999931335449,38813800.0,,,,,
2024-08-02,17.190000534057617,18.46999931335449,17.09000015258789,17.709999084472656,38866900.0,,,,,
2024-08-05,16.950000762939453,16.950000762939453,13.65999984741211,13.93000030517578,45550600.0,,,,,
2024-08-06,17.25,17.579999923706055,16.059999465942383,17.3799991607666,29049100.0,,,,,
2024-08-07,15.84000015258789,17.799999237060547,15.739999771118164,17.739999771118164,28804000.0,,,,,
2024-08-08,17.389999389648438,17.670000076293945,16.100000381469727,16.549999237060547,34023100.0,,,,,
2024-08-09,17.030000686645508,17.459999084472656,16.709999084472656,17.389999389648438,22114100.0,,,,,
2024-08-12,15.109999656677246,16.200000762939453,15.0,16.030000686645508,52147500.0,,,,,
2024-08-13,15.489999771118164,15.979999542236328,14.75,15.010000228881836,41943400.0,,,,,
2024-08-14,15.140000343322754,15.800000190734863,14.90999984741211,15.779999732971191,29611400.0,,,,,
2024-08-15,15.460000038146973,16.280000686645508,15.1899995803833,15.199999809265137,34757600.0,,,,,
2024-08-16,16.239999771118164,16.489999771118164,15.390000343322754,15.56999969482422,36335500.0,,,,,
2024-08-19,16.440000534057617,16.799999237060547,15.960000038146973,16.389999389648438,25446300.0,,,,,
2024-08-20,16.420000076293945,17.1200008392334,16.030000686645508,16.84000015258789,34991500.0,,,,,
2024-08-21,17.6299991607666,17.649999618530273,16.399999618530273,16.549999237060547,38065400.0,,,,,
2024-08-22,16.860000610351562,17.729999542236328,16.75,17.610000610351562,30867700.0,,,,,
2024-08-23,18.690000534057617,18.729999542236328,16.81999969482422,17.15999984741211,46172400.0,,,,,
2024-08-26,18.559999465942383,18.84000015258789,17.829999923706055,18.56999969482422,29703600.0,,,,,
2024-08-27,17.75,18.170000076293945,17.1299991607666,18.07999992370605,33185200.0,,,,,
2024-08-28,17.1299991607666,17.549999237060547,16.700000762939453,17.209999084472656,24596600.0,,,,,
2024-08-29,16.989999771118164,18.450000762939453,16.860000610351562,17.549999237060547,41675100.0,,,,,
2024-08-30,16.700000762939453,17.280000686645508,16.489999771118164,17.229999542236328,31089300.0,,,,,
2024-09-03,15.260000228881836,16.520000457763672,15.029999732971191,16.5,30074500.0,,,,,
2024-09-04,14.880000114440918,15.449999809265137,14.720000267028809,14.93000030517578,24013000.0,,,,,
2024-09-05,13.84000015258789,15.09000015258789,13.739999771118164,14.84000015258789,31903200.0,,,,,
2024-09-06,13.369999885559082,14.359999656677246,13.170000076293944,14.300000190734863,29409800.0,,,,,
2024-09-09,14.619999885559082,14.75,13.670000076293944,13.800000190734863,30047100.0,,,,,
2024-09-10,15.9399995803833,15.960000038146973,14.359999656677246,14.75,35512300.0,,,,,
2024-09-11,15.789999961853027,16.200000762939453,14.880000114440918,15.4399995803833,35427800.0,,,,,
2024-09-12,15.800000190734863,16.049999237060547,15.380000114440918,15.8100004196167,27200600.0,,,,,
2024-09-13,16.1200008392334,16.719999313354492,15.65999984741211,15.850000381469728,34828700.0,,,,,
2024-09-16,15.869999885559082,16.209999084472656,15.359999656677246,15.699999809265137,23786900.0,,,,,
2024-09-17,15.869999885559082,16.59000015258789,15.5600004196167,16.229999542236328,33344300.0,,,,,
2024-09-18,15.34000015258789,16.579999923706055,15.170000076293944,15.829999923706056,35338500.0,,,,,
2024-09-19,15.449999809265137,16.510000228881836,15.43000030517578,16.3799991607666,42715700.0,,,,,
2024-09-20,15.539999961853027,15.609999656677246,14.970000267028809,15.420000076293944,30712900.0,,,,,
2024-09-23,16.06999969482422,16.299999237060547,15.359999656677246,15.550000190734863,24601500.0,,,,,
2024-09-24,16.40999984741211,16.549999237060547,15.619999885559082,16.1299991607666,36047300.0,,,,,
2024-09-25,16.139999389648438,16.860000610351562,16.020000457763672,16.350000381469727,32695400.0,,,,,
2024-09-26,17.520000457763672,18.25,16.5,16.700000762939453,60450700.0,,,,,
2024-09-27,17.290000915527344,17.920000076293945,16.850000381469727,17.920000076293945,41237600.0,,,,,
2024-09-30,16.219999313354492,16.709999084472656,16.079999923706055,16.610000610351562,30746400.0,,,,,
2024-10-01,15.06999969482422,16.190000534057617,14.670000076293944,16.1299991607666,36592300.0,,,,,
2024-10-02,15.210000038146973,15.529999732971191,14.850000381469728,15.020000457763672,26569600.0,,,,,
2024-10-03,15.470000267028809,15.479999542236328,14.789999961853027,15.039999961853027,26987000.0,,,,,
2024-10-04,16.309999465942383,16.639999389648438,15.550000190734863,15.8100004196167,32244300.0,,,,,
2024-10-07,15.989999771118164,16.719999313354492,15.520000457763672,16.43000030517578,30754000.0,,,,,
2024-10-08,15.829999923706056,16.3700008392334,15.649999618530272,15.75,25109200.0,,,,,
2024-10-09,15.4399995803833,16.149999618530273,15.350000381469728,15.779999732971191,26085300.0,,,,,
2024-10-10,15.229999542236328,15.5,15.0600004196167,15.390000343322754,20941200.0,,,,,
2024-10-11,16.079999923706055,16.229999542236328,15.3100004196167,15.43000030517578,36454600.0,,,,,
2024-10-14,16.979999542236328,17.959999084472656,16.34000015258789,16.790000915527344,65860600.0,,,,,
2024-10-15,16.920000076293945,17.940000534057617,16.6299991607666,17.049999237060547,50534300.0,,,,,
2024-10-16,18.07999992370605,18.190000534057617,16.959999084472656,17.5,53156500.0,,,,,
2024-10-17,18.010000228881836,18.489999771118164,17.100000381469727,17.969999313354492,43533700.0,,,,,
2024-10-18,18.8799991607666,19.100000381469727,18.26000022888184,18.3700008392334,47505600.0,,,,,
2024-10-21,18.709999084472656,18.770000457763672,17.860000610351562,18.700000762939453,42646400.0,,,,,
2024-10-22,18.96999931335449,19.13999938964844,18.11000061035156,18.34000015258789,32373000.0,,,,,
2024-10-23,18.06999969482422,18.75,17.329999923706055,18.600000381469727,44412100.0,,,,,
2024-10-24,18.21999931335449,18.989999771118164,17.729999542236328,18.479999542236328,48745900.0,,,,,
2024-10-25,17.059999465942383,18.31999969482422,16.950000762939453,18.200000762939453,56106500.0,,,,,
2024-10-28,18.940000534057617,19.190000534057617,17.6200008392334,17.719999313354492,60624100.0,,,,,
2024-10-29,18.940000534057617,19.940000534057617,18.709999084472656,19.38999938964844,65540400.0,,,,,
2024-10-30,18.280000686645508,19.1200008392334,18.010000228881836,18.350000381469727,33488500.0,,,,,
2024-10-31,16.770000457763672,18.239999771118164,16.450000762939453,18.149999618530277,39713000.0,,,,,
2024-11-01,16.110000610351562,17.3700008392334,16.100000381469727,16.93000030517578,32711000.0,,,,,
2024-11-04,15.5,15.9399995803833,15.3100004196167,15.869999885559082,29692100.0,,,,,
2024-11-05,16.239999771118164,16.360000610351562,15.699999809265137,15.960000038146973,32554800.0,,,,,
2024-11-06,19.31999969482422,19.600000381469727,17.239999771118164,17.610000610351562,85571500.0,,,,,
2024-11-07,19.309999465942383,19.549999237060547,18.75,18.899999618530277,49751200.0,,,,,
2024-11-08,19.25,19.43000030517578,18.56999969482422,19.11000061035156,47164400.0,,,,,
2024-11-11,25.01000022888184,25.46999931335449,21.799999237060547,22.299999237060547,125540700.0,,,,,
2024-11-12,25.229999542236328,25.3799991607666,23.459999084472656,24.100000381469727,87663900.0,,,,,
2024-11-13,21.700000762939453,26.190000534057617,21.43000030517578,24.31999969482422,94879700.0,,,,,
2024-11-14,20.790000915527344,22.899999618530277,20.18000030517578,22.479999542236328,46983000.0,,,,,
2024-11-15,21.06999969482422,21.299999237060547,20.01000022888184,21.270000457763672,42768800.0,,,,,
2024-11-18,18.11000061035156,21.15999984741211,17.719999313354492,19.82999992370605,121617100.0,,,,,
2024-11-19,19.86000061035156,20.649999618530277,18.270000457763672,18.299999237060547,88677400.0,,,,,
2024-11-20,22.6299991607666,23.5,20.51000022888184,20.739999771118164,124501400.0,,,,,
2024-11-21,24.18000030517578,25.75,22.5,25.209999084472656,166260600.0,,,,,
2024-11-22,26.030000686645508,26.709999084472656,23.11000061035156,23.63999938964844,105262400.0,,,,,
2024-11-25,26.420000076293945,28.88999938964844,24.86000061035156,27.06999969482422,123760600.0,,,,,
2024-11-26,24.96999931335449,27.90999984741211,24.649999618530277,25.100000381469727,91188100.0,,,,,
2024-11-27,26.920000076293945,27.31999969482422,25.0,26.030000686645508,87941700.0,,,,,
2024-11-29,27.420000076293945,30.280000686645508,27.13999938964844,27.520000457763672,89541900.0,,,,,
2024-12-02,25.6299991607666,26.90999984741211,23.81999969482422,26.84000015258789,125972900.0,,,,,
2024-12-03,25.1299991607666,25.729999542236328,24.149999618530277,24.489999771118164,60750200.0,,,,,
2024-12-04,25.959999084472656,26.100000381469727,24.57999992370605,25.13999938964844,69104600.0,,,,,
2024-12-05,24.790000915527344,28.06999969482422,24.780000686645508,27.15999984741211,97084600.0,,,,,
2024-12-06,26.43000030517578,26.90999984741211,25.0,25.479999542236328,72455800.0,,,,,
2024-12-09,23.86000061035156,26.209999084472656,23.780000686645508,25.479999542236328,68522400.0,,,,,
2024-12-10,22.809999465942383,24.549999237060547,22.549999237060547,24.3700008392334,43813100.0,,,,,
2024-12-11,23.270000457763672,24.61000061035156,22.920000076293945,23.5,57624000.0,,,,,
2024-12-12,22.57999992370605,24.309999465942383,22.559999465942383,23.799999237060547,50696200.0,,,,,
2024-12-13,22.729999542236328,23.299999237060547,22.299999237060547,22.8700008392334,40491700.0,,,,,
2024-12-16,24.559999465942383,25.450000762939453,23.270000457763672,23.479999542236328,65027700.0,,,,,
2024-12-17,24.600000381469727,25.57999992370605,24.280000686645508,25.399999618530277,62399800.0,,,,,
2024-12-18,21.61000061035156,24.850000381469727,21.31999969482422,24.049999237060547,54388400.0,,,,,
2024-12-19,20.3700008392334,22.90999984741211,19.8700008392334,22.559999465942383,47800000.0,,,,,
2024-12-20,19.959999084472656,20.68000030517578,19.75,19.8799991607666,55121700.0,,,,,
2024-12-23,19.25,20.06999969482422,19.020000457763672,19.979999542236328,28961000.0,,,,,
2024-12-24,20.149999618530277,20.270000457763672,19.559999465942383,19.809999465942383,20546500.0,,,,,
2024-12-26,19.299999237060547,20.0,19.26000022888184,19.86000061035156,22621200.0,,,,,
2024-12-27,18.440000534057617,19.40999984741211,18.350000381469727,19.399999618530277,26370200.0,,,,,
2024-12-30,17.290000915527344,18.149999618530277,16.84000015258789,18.09000015258789,39377100.0,,,,,
2024-12-31,16.770000457763672,18.21999931335449,16.639999389648438,17.979999542236328,33064600.0,,,,,
2025-01-02,17.209999084472656,18.21999931335449,16.969999313354492,17.469999313354492,39560100.0,,,,,
2025-01-03,19.63999938964844,19.729999542236328,17.190000534057617,17.329999923706055,46612500.0,,,,,
2025-01-06,20.549999237060547,20.59000015258789,19.61000061035156,20.0,46138400.0,,,,,
2025-01-07,19.06999969482422,20.530000686645508,19.020000457763672,20.049999237060547,33898900.0,,,,,
2025-01-08,18.34000015258789,18.8799991607666,17.65999984741211,18.56999969482422,29108200.0,,,,,
2025-01-10,17.860000610351562,18.170000076293945,17.420000076293945,18.040000915527344,27905400.0,,,,,
2025-01-13,17.190000534057617,17.469999313354492,16.399999618530273,16.969999313354492,32866500.0,,,,,
2025-01-14,17.360000610351562,18.1299991607666,16.940000534057617,17.940000534057617,31584000.0,,,,,
2025-01-15,18.149999618530277,18.6200008392334,17.850000381469727,18.1299991607666,38818600.0,,,,,
2025-01-16,18.299999237060547,18.559999465942383,17.75,18.059999465942383,29327600.0,,,,,
