Date,Close,High,Low,Open,Volume,"('Close', 'AQST')","('High', 'AQST')","('Low', 'AQST')","('Open', 'AQST')","('Volume', 'AQST')"
2024-07-08,2.400000095367432,2.559999942779541,2.369999885559082,2.4800000190734863,1032400.0,,,,,
2024-07-09,2.470000028610229,2.4800000190734863,2.380000114440918,2.400000095367432,658700.0,,,,,
2024-07-10,2.4600000381469727,2.539999961853028,2.4049999713897705,2.490000009536743,931200.0,,,,,
2024-07-11,2.7300000190734863,2.740000009536743,2.4800000190734863,2.509999990463257,1892900.0,,,,,
2024-07-12,2.6700000762939453,2.9600000381469727,2.650000095367432,2.7799999713897705,1716000.0,,,,,
2024-07-15,2.7699999809265137,2.799999952316284,2.640000104904175,2.700000047683716,779100.0,,,,,
2024-07-16,3.039999961853028,3.0999999046325684,2.799999952316284,2.809999942779541,1726700.0,,,,,
2024-07-17,3.0999999046325684,3.1449999809265137,2.9200000762939453,3.0,1682100.0,,,,,
2024-07-18,3.059999942779541,3.299999952316284,2.990000009536743,3.119999885559082,1304400.0,,,,,
2024-07-19,3.200000047683716,3.2149999141693115,3.049999952316284,3.069999933242798,1239500.0,,,,,
2024-07-22,3.0299999713897705,3.220000028610229,2.984999895095825,3.220000028610229,1349600.0,,,,,
2024-07-23,3.3299999237060547,3.345000028610229,2.9600000381469727,3.009999990463257,1401600.0,,,,,
2024-07-24,3.369999885559082,3.430000066757202,3.2149999141693115,3.299999952316284,1938800.0,,,,,
2024-07-25,3.450000047683716,3.5799999237060547,3.259999990463257,3.470000028610229,1914600.0,,,,,
2024-07-26,3.819999933242798,3.920000076293945,3.509999990463257,3.559999942779541,2801300.0,,,,,
2024-07-29,3.819999933242798,3.950000047683716,3.680000066757202,3.900000095367432,1502100.0,,,,,
2024-07-30,3.799999952316284,3.878999948501587,3.670000076293945,3.819999933242798,912900.0,,,,,
2024-07-31,3.839999914169312,3.900000095367432,3.7300000190734863,3.829999923706055,927700.0,,,,,
2024-08-01,3.5899999141693115,3.8350000381469727,3.5199999809265137,3.7799999713897705,1526900.0,,,,,
2024-08-02,3.440000057220459,3.549999952316284,3.2300000190734863,3.490000009536743,1487900.0,,,,,
2024-08-05,3.289999961853028,3.289999961853028,3.0199999809265137,3.109999895095825,1380800.0,,,,,
2024-08-06,3.400000095367432,3.4100000858306885,3.259999990463257,3.3399999141693115,1114000.0,,,,,
2024-08-07,3.430000066757202,3.7200000286102295,3.4049999713897705,3.640000104904175,1398200.0,,,,,
2024-08-08,3.289999961853028,3.5,3.069999933242798,3.5,1458800.0,,,,,
2024-08-09,3.430000066757202,3.470000028610229,3.130000114440918,3.309999942779541,1946700.0,,,,,
2024-08-12,3.400000095367432,3.5199999809265137,3.289999961853028,3.4600000381469727,1008100.0,,,,,
2024-08-13,3.920000076293945,3.9600000381469727,3.400000095367432,3.400000095367432,1833500.0,,,,,
2024-08-14,3.859999895095825,4.054999828338623,3.740000009536743,4.010000228881836,1414700.0,,,,,
2024-08-15,4.119999885559082,4.315000057220459,3.924999952316284,3.9800000190734863,1695700.0,,,,,
2024-08-16,4.239999771118164,4.25,3.880000114440918,4.119999885559082,1462200.0,,,,,
2024-08-19,4.260000228881836,4.300000190734863,4.03000020980835,4.28000020980835,1383300.0,,,,,
2024-08-20,4.329999923706055,4.559999942779541,4.260000228881836,4.289999961853027,2074700.0,,,,,
2024-08-21,4.650000095367432,4.670000076293945,4.264999866485596,4.340000152587891,1326300.0,,,,,
2024-08-22,4.309999942779541,4.699999809265137,4.300000190734863,4.690000057220459,1071500.0,,,,,
2024-08-23,4.460000038146973,4.550000190734863,4.320000171661377,4.380000114440918,743000.0,,,,,
2024-08-26,4.449999809265137,4.550000190734863,4.289999961853027,4.550000190734863,749900.0,,,,,
2024-08-27,4.630000114440918,4.650000095367432,4.360000133514404,4.429999828338623,867500.0,,,,,
2024-08-28,4.550000190734863,4.630000114440918,4.429999828338623,4.590000152587891,651900.0,,,,,
2024-08-29,4.400000095367432,4.585000038146973,4.400000095367432,4.579999923706055,703400.0,,,,,
2024-08-30,4.53000020980835,4.540999889373779,4.329999923706055,4.449999809265137,893700.0,,,,,
2024-09-03,4.190000057220459,4.579999923706055,4.159999847412109,4.429999828338623,1353500.0,,,,,
2024-09-04,4.239999771118164,4.454999923706055,4.130000114440918,4.150000095367432,742900.0,,,,,
2024-09-05,4.230000019073486,4.324999809265137,4.179999828338623,4.260000228881836,480900.0,,,,,
2024-09-06,4.179999828338623,4.269999980926514,4.099999904632568,4.230000019073486,625700.0,,,,,
2024-09-09,4.690000057220459,4.71999979019165,4.199999809265137,4.239999771118164,1297400.0,,,,,
2024-09-10,4.610000133514404,4.75,4.449999809265137,4.690000057220459,1125600.0,,,,,
2024-09-11,4.949999809265137,4.980000019073486,4.559999942779541,4.670000076293945,1417800.0,,,,,
2024-09-12,4.550000190734863,4.940000057220459,4.513999938964844,4.940000057220459,1507200.0,,,,,
2024-09-13,4.840000152587891,4.840000152587891,4.599999904632568,4.599999904632568,1080000.0,,,,,
2024-09-16,4.960000038146973,5.019999980926514,4.75,4.840000152587891,1091900.0,,,,,
2024-09-17,4.789999961853027,5.070000171661377,4.789999961853027,5.019999980926514,1017000.0,,,,,
2024-09-18,4.949999809265137,5.110000133514404,4.760000228881836,4.860000133514404,1136000.0,,,,,
2024-09-19,5.199999809265137,5.199999809265137,4.953999996185303,5.139999866485596,1164700.0,,,,,
2024-09-20,5.090000152587891,5.289999961853027,5.054999828338623,5.199999809265137,2990300.0,,,,,
2024-09-23,4.880000114440918,5.159999847412109,4.730000019073486,5.150000095367432,1314900.0,,,,,
2024-09-24,5.039999961853027,5.074999809265137,4.889999866485596,4.929999828338623,899000.0,,,,,
2024-09-25,4.860000133514404,5.099999904632568,4.820000171661377,5.010000228881836,1113100.0,,,,,
2024-09-26,5.0,5.065000057220459,4.885000228881836,4.960000038146973,976600.0,,,,,
2024-09-27,4.71999979019165,5.179999828338623,4.534999847412109,5.130000114440918,2662500.0,,,,,
2024-09-30,4.980000019073486,5.195000171661377,4.739999771118164,4.760000228881836,2442600.0,,,,,
2024-10-01,4.760000228881836,4.980000019073486,4.75,4.980000019073486,1408300.0,,,,,
2024-10-02,4.789999961853027,4.880000114440918,4.639999866485596,4.730000019073486,918700.0,,,,,
2024-10-03,4.679999828338623,4.798999786376953,4.599999904632568,4.75,1422600.0,,,,,
2024-10-04,4.949999809265137,4.960000038146973,4.690000057220459,4.789999961853027,1025900.0,,,,,
2024-10-07,4.849999904632568,4.960000038146973,4.775000095367432,4.929999828338623,517800.0,,,,,
2024-10-08,4.914999961853027,5.099999904632568,4.860000133514404,4.869999885559082,959300.0,,,,,
2024-10-09,4.760000228881836,4.943999767303467,4.690000057220459,4.929999828338623,967200.0,,,,,
2024-10-10,4.699999809265137,4.849999904632568,4.572999954223633,4.670000076293945,1156600.0,,,,,
2024-10-11,4.889999866485596,4.909999847412109,4.639999866485596,4.679999828338623,794100.0,,,,,
2024-10-14,4.840000152587891,4.933000087738037,4.784999847412109,4.929999828338623,676300.0,,,,,
2024-10-15,4.889999866485596,5.039999961853027,4.735000133514404,4.809999942779541,1298400.0,,,,,
2024-10-16,4.929999828338623,5.0,4.820000171661377,4.920000076293945,658100.0,,,,,
2024-10-17,4.920000076293945,5.0,4.849999904632568,4.900000095367432,600900.0,,,,,
2024-10-18,5.03000020980835,5.300000190734863,4.940000057220459,4.940000057220459,1941900.0,,,,,
2024-10-21,4.949999809265137,5.03000020980835,4.690000057220459,5.010000228881836,1435500.0,,,,,
2024-10-22,5.099999904632568,5.105000019073486,4.889999866485596,4.889999866485596,676900.0,,,,,
2024-10-23,5.369999885559082,5.420000076293945,5.019999980926514,5.050000190734863,1596900.0,,,,,
2024-10-24,5.480000019073486,5.730000019073486,5.260000228881836,5.389999866485596,2294000.0,,,,,
2024-10-25,5.489999771118164,5.570000171661377,5.369999885559082,5.559999942779541,1553900.0,,,,,
2024-10-28,5.489999771118164,5.699999809265137,5.380000114440918,5.590000152587891,1822900.0,,,,,
2024-10-29,5.659999847412109,5.670000076293945,5.380000114440918,5.5,1220000.0,,,,,
2024-10-30,5.639999866485596,5.800000190734863,5.474999904632568,5.639999866485596,1767800.0,,,,,
2024-10-31,5.489999771118164,5.670000076293945,5.375,5.670000076293945,1389800.0,,,,,
2024-11-01,5.519999980926514,5.664999961853027,5.445000171661377,5.599999904632568,1317500.0,,,,,
2024-11-04,5.150000095367432,5.519999980926514,5.119999885559082,5.5,2018300.0,,,,,
2024-11-05,4.755000114440918,5.119999885559082,4.619999885559082,5.0,3477700.0,,,,,
2024-11-06,5.070000171661377,5.190000057220459,4.829999923706055,4.980000019073486,1949000.0,,,,,
2024-11-07,5.079999923706055,5.25,4.869999885559082,5.019999980926514,1407000.0,,,,,
2024-11-08,5.460000038146973,5.505000114440918,4.980000019073486,5.099999904632568,1742600.0,,,,,
2024-11-11,5.070000171661377,5.590000152587891,4.920000076293945,5.539999961853027,2573500.0,,,,,
2024-11-12,4.989999771118164,5.25,4.88100004196167,5.039999961853027,1483900.0,,,,,
2024-11-13,4.829999923706055,5.139999866485596,4.815000057220459,5.010000228881836,1054200.0,,,,,
2024-11-14,4.570000171661377,4.860000133514404,4.519999980926514,4.829999923706055,2185900.0,,,,,
2024-11-15,4.440000057220459,4.599999904632568,4.400000095367432,4.599999904632568,1628100.0,,,,,
2024-11-18,4.639999866485596,4.65500020980835,4.360000133514404,4.449999809265137,1454300.0,,,,,
2024-11-19,4.820000171661377,4.840000152587891,4.449999809265137,4.539999961853027,1061800.0,,,,,
2024-11-20,4.735000133514404,4.880000114440918,4.635000228881836,4.809999942779541,1274300.0,,,,,
2024-11-21,4.510000228881836,4.690000057220459,4.440000057220459,4.690000057220459,1264100.0,,,,,
2024-11-22,4.559999942779541,4.650000095367432,4.389999866485596,4.460000038146973,1165500.0,,,,,
2024-11-25,4.809999942779541,4.840000152587891,4.545000076293945,4.630000114440918,1753400.0,,,,,
2024-11-26,4.880000114440918,5.059999942779541,4.751999855041504,4.809999942779541,1520800.0,,,,,
2024-11-27,5.159999847412109,5.199999809265137,4.900000095367432,4.940000057220459,1325300.0,,,,,
2024-11-29,5.090000152587891,5.199999809265137,5.02400016784668,5.099999904632568,615600.0,,,,,
2024-12-02,4.809999942779541,5.284999847412109,4.769999980926514,5.210000038146973,2462400.0,,,,,
2024-12-03,4.389999866485596,4.800000190734863,4.369999885559082,4.78000020980835,2098400.0,,,,,
2024-12-04,4.309999942779541,4.449999809265137,4.269999980926514,4.400000095367432,998500.0,,,,,
2024-12-05,4.320000171661377,4.449999809265137,4.269999980926514,4.28000020980835,917200.0,,,,,
2024-12-06,4.170000076293945,4.349999904632568,4.034999847412109,4.320000171661377,3299000.0,,,,,
2024-12-09,3.890000104904175,4.159999847412109,3.859999895095825,4.159999847412109,2339600.0,,,,,
2024-12-10,3.819999933242798,3.984999895095825,3.7799999713897705,3.890000104904175,1591900.0,,,,,
2024-12-11,3.819999933242798,3.869999885559082,3.7100000381469727,3.849999904632568,1532200.0,,,,,
2024-12-12,3.690000057220459,3.8450000286102295,3.680000066757202,3.819999933242798,940900.0,,,,,
2024-12-13,3.609999895095825,3.744999885559082,3.5999999046325684,3.700000047683716,984800.0,,,,,
2024-12-16,3.5999999046325684,3.700000047683716,3.559999942779541,3.619999885559082,1731000.0,,,,,
2024-12-17,3.849999904632568,3.9149999618530273,3.700000047683716,3.7899999618530273,2468400.0,,,,,
2024-12-18,3.4600000381469727,3.890000104904175,3.380000114440918,3.890000104904175,2885800.0,,,,,
2024-12-19,3.640000104904175,3.759999990463257,3.5199999809265137,3.619999885559082,1483600.0,,,,,
2024-12-20,3.650000095367432,3.7699999809265137,3.5199999809265137,3.559999942779541,1345400.0,,,,,
2024-12-23,3.5899999141693115,3.680000066757202,3.515000104904175,3.650000095367432,818300.0,,,,,
2024-12-24,3.5199999809265137,3.640000104904175,3.4600000381469727,3.609999895095825,712700.0,,,,,
2024-12-26,3.660000085830689,3.660000085830689,3.470000028610229,3.5299999713897705,840700.0,,,,,
2024-12-27,3.5199999809265137,3.630000114440918,3.400000095367432,3.619999885559082,1163400.0,,,,,
2024-12-30,3.5199999809265137,3.5350000858306885,3.359999895095825,3.509999990463257,933700.0,,,,,
2024-12-31,3.559999942779541,3.7200000286102295,3.494999885559082,3.549999952316284,2280700.0,,,,,
2025-01-02,3.670000076293945,3.7899999618530273,3.549999952316284,3.5999999046325684,1050200.0,,,,,
2025-01-03,3.5799999237060547,3.7699999809265137,3.569999933242798,3.690000057220459,893100.0,,,,,
2025-01-06,3.299999952316284,3.5899999141693115,3.259999990463257,3.5799999237060547,2555300.0,,,,,
2025-01-07,3.220000028610229,3.424999952316284,3.190000057220459,3.289999961853028,3306900.0,,,,,
2025-01-08,3.130000114440918,3.25,3.065000057220459,3.220000028610229,2194600.0,,,,,
2025-01-10,3.0799999237060547,3.0999999046325684,2.9800000190734863,3.0899999141693115,1946800.0,,,,,
2025-01-13,3.109999895095825,3.1549999713897705,2.9600000381469727,3.0799999237060547,1090800.0,,,,,
2025-01-14,3.049999952316284,3.275000095367432,3.009999990463257,3.140000104904175,1553500.0,,,,,
2025-01-15,3.240000009536743,3.25,3.062000036239624,3.119999885559082,1245800.0,,,,,
2025-01-16,3.0899999141693115,3.299999952316284,3.0799999237060547,3.25,1440900.0,,,,,
2025-01-17,3.0999999046325684,3.140000104904175,3.039999961853028,3.0999999046325684,1163400.0,,,,,
2025-01-21,3.2100000381469727,3.220000028610229,3.0799999237060547,3.109999895095825,1684600.0,,,,,
2025-01-22,3.140000104904175,3.289999961853028,3.130000114440918,3.240000009536743,817900.0,,,,,
2025-01-23,3.130000114440918,3.1600000858306885,3.059999942779541,3.0999999046325684,872200.0,,,,,
2025-01-24,3.0899999141693115,3.190000057220459,3.039999961853028,3.130000114440918,760700.0,,,,,
2025-01-27,2.990000009536743,3.1559998989105225,2.970000028610229,3.069999933242798,1619600.0,,,,,
2025-01-28,3.140000104904175,3.1600000858306885,2.9600000381469727,3.0,1556800.0,,,,,
2025-01-29,3.0999999046325684,3.150000095367432,3.0799999237060547,3.150000095367432,981700.0,,,,,
2025-01-30,3.0799999237060547,3.1700000762939453,3.0199999809265137,3.150000095367432,1053500.0,,,,,
2025-01-31,3.0199999809265137,3.119999885559082,2.990000009536743,3.0999999046325684,1147100.0,,,,,
2025-02-03,2.890000104904175,2.994999885559082,2.869999885559082,2.950000047683716,1129300.0,,,,,
2025-02-04,3.069999933242798,3.075000047683716,2.890000104904175,2.900000095367432,1051400.0,,,,,
2025-02-05,3.0899999141693115,3.128999948501587,3.0199999809265137,3.0899999141693115,1275200.0,,,,,
2025-02-06,3.0199999809265137,3.130000114440918,3.009999990463257,3.119999885559082,1221400.0,,,,,
2025-02-07,2.9600000381469727,3.049999952316284,2.900000095367432,3.009999990463257,878000.0,,,,,
2025-02-10,2.990000009536743,3.0199999809265137,2.950000047683716,3.0,569800.0,,,,,
2025-02-11,2.970000028610229,3.0,2.900000095367432,3.0,1608800.0,,,,,
2025-02-12,3.390000104904175,3.414999961853028,2.9100000858306885,2.940000057220459,11423000.0,,,,,
2025-02-13,3.470000028610229,3.630000114440918,3.234999895095825,3.450000047683716,6038300.0,,,,,
2025-02-14,3.319999933242798,3.539999961853028,3.319999933242798,3.4600000381469727,1544100.0,,,,,
2025-02-18,3.150000095367432,3.369999885559082,3.055000066757202,3.3299999237060547,1978700.0,,,,,
2025-02-19,3.0299999713897705,3.1600000858306885,3.009999990463257,3.109999895095825,2213600.0,,,,,
2025-02-20,3.059999942779541,3.2100000381469727,2.950000047683716,3.039999961853028,1455200.0,,,,,
2025-02-21,3.009999990463257,3.150000095367432,3.009999990463257,3.119999885559082,1422700.0,,,,,
2025-02-24,2.9600000381469727,3.059999942779541,2.9100000858306885,3.039999961853028,2167100.0,,,,,
2025-02-25,2.7950000762939453,2.990000009536743,2.6600000858306885,2.970000028610229,2593300.0,,,,,
2025-02-26,2.75,2.9200000762939453,2.7100000381469727,2.819999933242798,1183500.0,,,,,
2025-02-27,2.720000028610229,2.8299999237060547,2.7100000381469727,2.7799999713897705,1178500.0,,,,,
2025-02-28,2.799999952316284,2.809999942779541,2.650000095367432,2.700000047683716,835400.0,,,,,
2025-03-03,2.650000095367432,2.8550000190734863,2.619999885559082,2.8299999237060547,935400.0,,,,,
2025-03-04,2.7300000190734863,2.740000009536743,2.559999942779541,2.619999885559082,1270900.0,,,,,
2025-03-05,2.789999961853028,2.8499999046325684,2.7300000190734863,2.7799999713897705,1426700.0,,,,,
2025-03-06,2.5799999237060547,2.759999990463257,2.450000047683716,2.4600000381469727,2263900.0,,,,,
2025-03-07,2.650000095367432,2.694999933242798,2.4749999046325684,2.5799999237060547,1403400.0,,,,,
2025-03-10,2.539999961853028,2.690000057220459,2.505000114440918,2.609999895095825,1024400.0,,,,,
2025-03-11,2.640000104904175,2.6700000762939453,2.5199999809265137,2.549999952316284,1295200.0,,,,,
2025-03-12,2.940000057220459,2.970000028610229,2.630000114440918,2.640000104904175,1984200.0,,,,,
2025-03-13,2.720000028610229,3.059999942779541,2.7149999141693115,2.940000057220459,1205500.0,,,,,
2025-03-14,2.8399999141693115,2.900000095367432,2.75,2.7799999713897705,844400.0,,,,,
2025-03-17,2.859999895095825,2.9100000858306885,2.789999961853028,2.8399999141693115,964900.0,,,,,
2025-03-18,2.75,2.8550000190734863,2.7100000381469727,2.8399999141693115,933600.0,,,,,
2025-03-19,2.9800000190734863,2.990000009536743,2.759999990463257,2.759999990463257,1297100.0,,,,,
2025-03-20,3.109999895095825,3.200000047683716,2.9200000762939453,2.9200000762939453,1373800.0,,,,,
2025-03-21,3.2100000381469727,3.244999885559082,3.009999990463257,3.039999961853028,3824300.0,,,,,
2025-03-24,3.25,3.390000104904175,3.2100000381469727,3.2699999809265137,1329100.0,,,,,
2025-03-25,3.220000028610229,3.299999952316284,3.1700000762939453,3.25,981300.0,,,,,
2025-03-26,3.119999885559082,3.200000047683716,3.049999952316284,3.200000047683716,864000.0,,,,,
2025-03-27,3.2100000381469727,3.240000009536743,3.109999895095825,3.109999895095825,842300.0,,,,,
2025-03-28,3.0199999809265137,3.200000047683716,2.9749999046325684,3.190000057220459,1129400.0,,,,,
2025-03-31,2.900000095367432,2.970000028610229,2.8399999141693115,2.884999990463257,1391500.0,,,,,
2025-04-01,2.859999895095825,3.049999952316284,2.8299999237060547,2.940000057220459,1367400.0,,,,,
2025-04-02,3.039999961853028,3.049999952316284,2.759999990463257,2.799999952316284,1548000.0,,,,,
2025-04-03,2.869999885559082,2.990000009536743,2.819999933242798,2.990000009536743,1256200.0,,,,,
2025-04-04,2.7100000381469727,2.825000047683716,2.615000009536743,2.759999990463257,1306300.0,,,,,
2025-04-07,2.619999885559082,2.740000009536743,2.434999942779541,2.5999999046325684,1725700.0,,,,,
2025-04-08,2.369999885559082,2.690000057220459,2.305000066757202,2.690000057220459,1645000.0,,,,,
2025-04-09,2.5799999237060547,2.630000114440918,2.200000047683716,2.3399999141693115,2437000.0,,,,,
2025-04-10,2.4200000762939453,2.515000104904175,2.319999933242798,2.509999990463257,1271700.0,,,,,
2025-04-11,2.470000028610229,2.5,2.359999895095825,2.430000066757202,1300100.0,,,,,
2025-04-14,2.5199999809265137,2.5789999961853027,2.390000104904175,2.5199999809265137,1001800.0,,,,,
2025-04-15,2.569999933242798,2.609999895095825,2.4649999141693115,2.5199999809265137,796800.0,,,,,
2025-04-16,2.5,2.5850000381469727,2.470000028610229,2.539999961853028,633200.0,,,,,
2025-04-17,2.509999990463257,2.5799999237060547,2.470000028610229,2.5,1105600.0,,,,,
2025-04-21,2.5799999237060547,2.664999961853028,2.4649999141693115,2.470000028610229,1148500.0,,,,,
2025-04-22,2.75,2.759999990463257,2.609999895095825,2.630000114440918,1889500.0,,,,,
2025-04-23,2.819999933242798,2.970000028610229,2.7699999809265137,2.845000028610229,1267900.0,,,,,
2025-04-24,2.8499999046325684,2.9049999713897705,2.7950000762939453,2.819999933242798,557400.0,,,,,
2025-04-25,2.869999885559082,2.8949999809265137,2.789999961853028,2.819999933242798,669200.0,,,,,
2025-04-28,2.8299999237060547,2.9600000381469727,2.759999990463257,2.880000114440918,744600.0,,,,,
2025-04-29,2.8350000381469727,2.9049999713897705,2.7249999046325684,2.789999961853028,925900.0,,,,,
2025-04-30,2.924999952316284,2.9549999237060547,2.7699999809265137,2.809999942779541,1003000.0,,,,,
2025-05-01,3.0,3.039999961853028,2.8399999141693115,2.940000057220459,1216200.0,,,,,
2025-05-02,3.0,3.049000024795532,2.940000057220459,3.009999990463257,725200.0,,,,,
2025-05-05,2.8299999237060547,3.005000114440918,2.819999933242798,2.970000028610229,806200.0,,,,,
2025-05-06,2.690000057220459,2.809999942779541,2.650000095367432,2.809999942779541,1064800.0,,,,,
2025-05-07,2.7300000190734863,2.734999895095825,2.6549999713897705,2.690000057220459,626200.0,,,,,
2025-05-08,2.759999990463257,2.799999952316284,2.5899999141693115,2.7300000190734863,932800.0,,,,,
2025-05-09,2.789999961853028,2.805000066757202,2.680000066757202,2.75,1381800.0,,,,,
2025-05-12,2.8499999046325684,2.900000095367432,2.7699999809265137,2.8499999046325684,1336800.0,,,,,
2025-05-13,2.289999961853028,2.5799999237060547,2.119999885559082,2.559999942779541,9336500.0,,,,,
2025-05-14,2.220000028610229,2.4100000858306885,2.1549999713897705,2.3499999046325684,2352000.0,,,,,
2025-05-15,2.380000114440918,2.555000066757202,2.1449999809265137,2.2300000190734863,3392200.0,,,,,
2025-05-16,2.380000114440918,2.4800000190734863,2.3399999141693115,2.390000104904175,2584200.0,,,,,
2025-05-19,2.450000047683716,2.470000028610229,2.309999942779541,2.319999933242798,2083100.0,,,,,
2025-05-20,2.390000104904175,2.4800000190734863,2.380000114440918,2.450000047683716,1034900.0,,,,,
2025-05-21,2.2699999809265137,2.365000009536743,2.25,2.3499999046325684,1289200.0,,,,,
2025-05-22,2.289999961853028,2.3299999237060547,2.2300000190734863,2.259999990463257,802500.0,,,,,
2025-05-23,2.3499999046325684,2.380000114440918,2.2219998836517334,2.25,1264100.0,,,,,
2025-05-27,2.549999952316284,2.559999942779541,2.375,2.400000095367432,1393100.0,,,,,
2025-05-28,2.7300000190734863,2.740000009536743,2.5,2.559999942779541,1041400.0,,,,,
2025-05-29,2.789999961853028,2.789999961853028,2.6700000762939453,2.75,712500.0,,,,,
2025-05-30,2.7100000381469727,2.7699999809265137,2.640000104904175,2.7699999809265137,755200.0,,,,,
2025-06-02,2.809999942779541,2.869999885559082,2.674999952316284,2.740000009536743,1277300.0,,,,,
2025-06-03,3.180000066757202,3.2049999237060547,2.7249999046325684,2.809999942779541,2097000.0,,,,,
2025-06-04,3.4100000858306885,3.615000009536743,3.131999969482422,3.200000047683716,3393500.0,,,,,
2025-06-05,3.569999933242798,3.5850000381469727,3.380000114440918,3.440000057220459,2089800.0,,,,,
2025-06-06,3.559999942779541,3.815000057220459,3.559999942779541,3.5999999046325684,2192000.0,,,,,
2025-06-09,3.539999961853028,3.7899999618530273,3.490999937057495,3.619999885559082,2175500.0,,,,,
2025-06-10,3.5799999237060547,3.670000076293945,3.4609999656677246,3.539999961853028,1380400.0,,,,,
2025-06-11,3.4100000858306885,3.619999885559082,3.3949999809265137,3.595000028610229,1221900.0,,,,,
2025-06-12,3.309999942779541,3.3949999809265137,3.200000047683716,3.359999895095825,1251000.0,,,,,
2025-06-13,3.4200000762939453,3.5299999713897705,3.220000028610229,3.220000028610229,1219100.0,,,,,
2025-06-16,3.539999961853028,3.609999895095825,3.299999952316284,3.609999895095825,2721200.0,,,,,
2025-06-17,3.3499999046325684,3.5299999713897705,3.3499999046325684,3.5,1671600.0,,,,,
2025-06-18,3.400000095367432,3.4549999237060547,3.200000047683716,3.359999895095825,1671100.0,,,,,
2025-06-20,3.25,3.4600000381469727,3.1700000762939453,3.4600000381469727,1677500.0,,,,,
2025-06-23,3.289999961853028,3.400000095367432,3.1700000762939453,3.200000047683716,1078800.0,,,,,
2025-06-24,3.2100000381469727,3.3949999809265137,3.200000047683716,3.3499999046325684,1254800.0,,,,,
2025-06-25,3.25,3.299999952316284,3.130000114440918,3.2300000190734863,1209700.0,,,,,
2025-06-26,3.25,3.325999975204468,3.140000104904175,3.2699999809265137,802700.0,,,,,
2025-06-27,3.25,3.299999952316284,3.1700000762939453,3.25,2266700.0,,,,,
2025-06-30,3.309999942779541,3.3299999237060547,3.2249999046325684,3.259999990463257,1083500.0,,,,,
2025-07-01,3.400000095367432,3.505000114440918,3.2799999713897705,3.309999942779541,1075100.0,,,,,
2025-07-02,3.680000066757202,3.684999942779541,3.390000104904175,3.4200000762939453,1268400.0,,,,,
2025-07-03,3.7200000286102295,3.756999969482422,3.609999895095825,3.690000057220459,625400.0,,,,,
2025-07-07,3.700000047683716,3.799999952316284,3.6549999713897705,3.700000047683716,1888300.0,,,,,
2025-07-08,3.680000066757202,3.75,3.619999885559082,3.700000047683716,872600.0,,,,,
2025-07-09,4.010000228881836,4.025000095367432,3.700000047683716,3.7200000286102295,1507000.0,,,,,
2025-07-10,4.03000020980835,4.039999961853027,3.869999885559082,4.010000228881836,1022600.0,,,,,
2025-07-11,4.010000228881836,4.190000057220459,3.994999885559082,4.050000190734863,1148000.0,,,,,
