Date,Close,High,Low,Open,Volume,"('Close', 'T')","('High', 'T')","('Low', 'T')","('Open', 'T')","('Volume', 'T')"
2024-06-03,16.767621994018555,17.065547249589024,16.721070062976548,16.879343076970184,38332700.0,,,,,
2024-06-04,17.084169387817383,17.093479774770113,16.665210853818216,16.73038178671259,30089100.0,,,,,
2024-06-05,17.037614822387695,17.056235593418045,16.907272976724176,17.04692520790287,28101800.0,,,,,
2024-06-06,17.018999099731445,17.177272132374963,16.96313677589858,17.028309487036925,22319200.0,,,,,
2024-06-07,16.85141372680664,16.963134809974974,16.730380481637244,16.963134809974974,36626700.0,,,,,
2024-06-10,16.62796974182129,16.795553141916287,16.52555726936888,16.758311597106466,32414600.0,,,,,
2024-06-11,16.62796974182129,16.711761441868788,16.506936496963966,16.609348969416377,29957000.0,,,,,
2024-06-12,16.39521598815918,16.79555373000952,16.357974442045354,16.74900179736724,35652200.0,,,,,
2024-06-13,16.45107650756836,16.46038689408324,16.218322172020294,16.33935364516444,30692000.0,,,,,
2024-06-14,16.423145294189453,16.52555776974279,16.283493048473318,16.376595137542292,22652300.0,,,,,
2024-06-17,16.45107650756836,16.479007667113002,16.283493101849807,16.34866403167932,27451600.0,,,,,
2024-06-18,16.80486297607422,16.944517003506053,16.627970952670083,16.64658995065623,33711100.0,,,,,
2024-06-20,16.860721588134766,16.907271736521572,16.66520705820664,16.702448597535554,32100600.0,,,,,
2024-06-21,17.130720138549805,17.17727207492149,16.823484461595875,16.916586558564447,72558200.0,,,,,
2024-06-24,17.36347007751465,17.410022002048077,17.130715782170554,17.149336551983925,42162200.0,,,,,
2024-06-25,17.400712966918945,17.437952733660037,17.251750348405604,17.35416103877447,32354000.0,,,,,
2024-06-26,17.465885162353516,17.512435318113127,17.326232919300065,17.354162302445985,32029700.0,,,,,
2024-06-27,17.456575393676758,17.49381694022178,17.326233532318536,17.484506553585526,28916300.0,,,,,
2024-06-28,17.7917423248291,17.810361322447644,17.484506666939534,17.503125664558077,52825200.0,,,,,
2024-07-01,17.67070770263672,17.987253722664946,17.531055464571217,17.912772410645044,36095700.0,,,,,
2024-07-02,17.521745681762695,17.689329083519983,17.391403825184636,17.67070831093037,31606900.0,,,,,
2024-07-03,17.39140510559082,17.614849065792928,17.372784331630292,17.577607517871872,19463000.0,,,,,
2024-07-05,17.47519302368164,17.503122402792066,17.363470179916867,17.41002210472484,30727800.0,,,,,
2024-07-08,17.512434005737305,17.596225700444975,17.40071292997673,17.54036516256469,23277400.0,,,,,
2024-07-09,17.50312614440918,17.670709557993213,17.410025826440037,17.521746918312903,27803600.0,,,,,
2024-07-10,17.709135055541992,17.718585183931413,17.444536867921315,17.54848647777724,33408200.0,,,,,
2024-07-11,17.822532653808594,17.83198278106332,17.595735006977534,17.671334222587888,23623400.0,,,,,
2024-07-12,17.77528190612793,17.81308241490993,17.567384515109328,17.690232563795895,37919400.0,,,,,
2024-07-15,17.557933807373047,17.831982079698932,17.510684975385264,17.813081825932855,33910900.0,,,,,
2024-07-16,17.81308364868164,17.822533776531678,17.548485476163417,17.576835859713523,23923600.0,,,,,
2024-07-17,18.10602760314941,18.134377982316582,17.813080894797928,17.860329724315896,40611500.0,,,,,
2024-07-18,18.09657859802246,18.26667727871014,17.94538017128395,18.04932976557696,34793900.0,,,,,
2024-07-19,18.068233489990234,18.181631430611368,17.93593348936189,18.068233489990234,29910300.0,,,,,
2024-07-22,17.529584884643555,17.737484088506367,17.302787227870308,17.671334997250945,44083600.0,,,,,
2024-07-23,17.20828628540039,17.586284150199326,17.1421371997888,17.548483642748472,70161800.0,,,,,
2024-07-24,18.10602760314941,18.172176685445496,17.728031559723735,17.87922997709401,64465000.0,,,,,
2024-07-25,18.13438034057617,18.654124742572485,18.04933099444186,18.09657983010424,54049700.0,,,,,
2024-07-26,17.96428108215332,18.238327564727957,17.85088135673891,18.106029387100715,30844200.0,,,,,
2024-07-29,17.86033058166504,17.97373030134992,17.784731369350915,17.954830047664544,30788300.0,,,,,
2024-07-30,17.935932159423828,17.983182799868835,17.80363397103308,17.90758357758446,27855000.0,,,,,
2024-07-31,18.19108009338379,18.25722918715313,17.841432566053193,17.86033282210947,39522000.0,,,,,
2024-08-01,18.39897727966309,18.550175721425013,18.077680140312093,18.24777883790116,44379300.0,,,,,
2024-08-02,18.304481506347656,18.890375078414696,18.134382791093422,18.559627776801214,45240100.0,,,,,
2024-08-05,17.869781494140625,18.068230561707,17.614633465452776,17.765831896728358,50898400.0,,,,,
2024-08-06,18.13438034057617,18.23832813951891,17.822533338892878,17.850881919319285,33776000.0,,,,,
2024-08-07,18.19108009338379,18.446228142860637,18.04933177781697,18.14383125567073,30036700.0,,,,,
2024-08-08,18.332826614379883,18.408425828777077,18.153277804276257,18.200528439791658,25588100.0,,,,,
2024-08-09,18.417877197265625,18.52182679997837,18.20997979426769,18.323377722292904,22819600.0,,,,,
2024-08-12,18.361181259155277,18.48402933516574,18.23833138071694,18.465130878998806,22979900.0,,,,,
2024-08-13,18.44622802734375,18.484026736791968,18.29502958469565,18.351728550081788,21508000.0,,,,,
2024-08-14,18.55017471313477,18.5785250953345,18.351727445019144,18.408426406991104,19158600.0,,,,,
2024-08-15,18.03988075256348,18.502926188346606,17.92648102429346,18.47457580567222,42608100.0,,,,,
2024-08-16,18.276126861572266,18.295027114958742,18.03042897483019,18.068229481603144,24724400.0,,,,,
2024-08-19,18.417877197265625,18.436777452745684,18.276128886020324,18.285579013760355,20506700.0,,,,,
2024-08-20,18.417877197265625,18.50292654449832,18.323377722292904,18.38952681404554,20260900.0,,,,,
2024-08-21,18.46512794494629,18.51237678149773,18.351728213824227,18.44622768935468,20055500.0,,,,,
2024-08-22,18.436777114868164,18.50292620540853,18.332827514060423,18.484025950274845,17596700.0,,,,,
2024-08-23,18.644676208496094,18.673026593773123,18.43677879041429,18.465129175691327,21519300.0,,,,,
2024-08-26,18.67302703857422,18.843125749432847,18.616328069097257,18.67302703857422,22599700.0,,,,,
2024-08-27,18.569074630737305,18.710822934306947,18.521825797023247,18.654123973364584,20321900.0,,,,,
2024-08-28,18.72972297668457,18.814772318348822,18.587974674719963,18.597424801841264,20435500.0,,,,,
2024-08-29,18.67302703857422,18.75807639400353,18.540728842318728,18.710825750749613,20775600.0,,,,,
