Date,Close,High,Low,Open,Volume,"('Close', 'CC')","('High', 'CC')","('Low', 'CC')","('Open', 'CC')","('Volume', 'CC')"
2024-07-16,23.59941673278809,24.118812744364835,23.571085451759608,23.571085451759608,821700.0,,,,,
2024-07-17,23.202789306640625,23.967715931800967,23.193345545686395,23.53331373518576,1107200.0,,,,,
2024-07-18,22.78727149963379,23.26700480153428,22.475634611200952,23.042247626864235,891000.0,,,,,
2024-07-19,22.173444747924805,22.66450955388349,21.946799868531578,22.66450955388349,751500.0,,,,,
2024-07-22,22.66450881958008,22.82504916243397,21.842919582336435,22.371759418333568,1167000.0,,,,,
2024-07-23,22.825048446655277,23.07058083397992,22.286766667264548,22.390644437938352,1071300.0,,,,,
2024-07-24,22.182886123657227,23.01391905992395,22.14605671747516,22.758942922577575,678400.0,,,,,
2024-07-25,22.560626983642575,22.59840202580552,21.824031673596725,22.05067652293492,1248000.0,,,,,
2024-07-26,22.966699600219727,23.13668368693005,22.173441729713645,23.042247883067297,1112900.0,,,,,
2024-07-29,22.532299041748047,23.12724158673209,22.447306992291285,23.070580820832006,762400.0,,,,,
2024-07-30,22.42841911315918,22.92892764075276,22.14511348695194,22.5700719262628,827200.0,,,,,
2024-07-31,22.825048446655277,23.080024595170865,22.48508024863449,22.664508108835825,1309700.0,,,,,
2024-08-01,22.012903213500977,23.09891054418568,21.7862583463226,22.919484483427773,1543900.0,,,,,
2024-08-02,19.39704132080078,19.916435549240543,17.725533507423606,18.981524857321062,5325100.0,,,,,
2024-08-05,17.706647872924805,18.655723406379693,17.437506969353418,18.34880925731035,3136300.0,,,,,
2024-08-06,17.678314208984375,18.24492722491357,17.489444404483393,17.706645490205428,2502200.0,,,,,
2024-08-07,16.837841033935547,18.226041531084658,16.78118026702687,18.10327623591364,2428300.0,,,,,
2024-08-08,17.243913650512695,17.291130655751275,16.837840921093058,17.02671254447396,2181900.0,,,,,
2024-08-09,17.111703872680664,17.720811139889676,16.970049260516824,17.140033354142858,1866000.0,,,,,
2024-08-12,16.87561798095703,17.064487825672945,16.68674633502761,17.007827052379522,1278400.0,,,,,
2024-08-13,17.16836166381836,17.30529347121757,16.818949776181217,16.97949008111511,1128300.0,,,,,
2024-08-14,17.243913650512695,17.64054261864196,17.172142505676483,17.291130655751275,1267700.0,,,,,
2024-08-15,17.933286666870117,18.108502986407423,17.38753289339775,17.464129882197096,1078900.0,,,,,
2024-08-16,17.856689453125,17.97158584798477,17.617323637865372,17.799242168803236,1050600.0,,,,,
2024-08-19,17.75136947631836,17.981160436457003,17.722644921469946,17.914136475144044,786600.0,,,,,
2024-08-20,17.435407638549805,17.79445641357315,17.368385492740085,17.65562560848867,1030200.0,,,,,
2024-08-21,17.904563903808594,17.923711781310246,17.444980145659926,17.684345963485086,790500.0,,,,,
2024-08-22,17.579025268554688,18.05296853882908,17.579025268554688,17.95243533922132,910000.0,,,,,
2024-08-23,18.479040145874023,18.54606410794464,17.77051755421651,17.780092405940884,951500.0,,,,,
2024-08-26,18.68010711669922,19.10617794543807,18.617871497806632,18.747129248022254,888200.0,,,,,
2024-08-27,18.54606437683105,18.670533798620035,18.306698558900028,18.565212254341176,688900.0,,,,,
2024-08-28,18.182226181030277,18.431166835355032,17.942860377973712,18.38329440523018,1312100.0,,,,,
2024-08-29,18.517337799072266,18.766278441681145,18.09605349417908,18.335419285970374,1026300.0,,,,,
2024-08-30,18.613082885742188,18.756701983264453,18.33541771447869,18.68010500950485,937500.0,,,,,
2024-09-03,17.83753776550293,18.225311000528485,17.66519593170761,18.11520295690257,1760100.0,,,,,
2024-09-04,17.741792678833008,18.124777570392723,17.56944902107713,17.837537532060924,1474200.0,,,,,
2024-09-05,17.713069915771484,17.990735131575462,17.56945079521117,17.856689036331797,1133600.0,,,,,
2024-09-06,16.72688102722168,17.866262717998058,16.70773315162597,17.7130687559359,1483100.0,,,,,
2024-09-09,16.37261962890625,16.880073910990106,16.032720661431977,16.736454809008183,2241400.0,,,,,
2024-09-10,16.075807571411133,16.40613170907254,15.855589653420786,16.32474638963313,1309500.0,,,,,
2024-09-11,16.296024322509766,16.31517402506042,15.491755077543909,16.13325550326153,1813500.0,,,,,
2024-09-12,16.420495986938477,16.50666783400934,15.879528686152833,16.353473845042565,1079000.0,,,,,
2024-09-13,17.186464309692383,17.325295078814708,16.602411202555864,16.707732733669932,1318200.0,,,,,
2024-09-16,17.27263832092285,17.598174153612938,17.109869491469674,17.24391376529596,1514500.0,,,,,
2024-09-17,17.693918228149414,17.77051520560485,17.36359410528835,17.41625486970446,1268400.0,,,,,
2024-09-18,17.693918228149414,18.35456830008754,17.492851847159898,17.751367330902987,1214300.0,,,,,
2024-09-19,18.42159080505371,18.565209912452392,18.191799867972613,18.39286625308756,1049700.0,,,,,
2024-09-20,17.904563903808594,18.321059915483826,17.770517803999446,18.2875488470856,1781200.0,,,,,
2024-09-23,17.971586227416992,18.287549037181943,17.59817430590112,17.98116107937548,1887000.0,,,,,
2024-09-24,18.71840476989746,19.07745346875393,18.076904354891926,18.38329411193765,1538300.0,,,,,
2024-09-25,17.894989013671875,18.641809194910508,17.78009261782641,18.641809194910508,1527700.0,,,,,
2024-09-26,19.915233612060547,19.915233612060547,18.526913082949196,18.526913082949196,2046700.0,,,,,
2024-09-27,19.838638305664062,20.36524420012481,19.71416888404462,20.183325667404457,1577100.0,,,,,
2024-09-30,19.45565223693848,19.8386371577018,19.25937235090876,19.72374259458088,1343600.0,,,,,
2024-10-01,18.87159919738769,19.474802048917148,18.641808243639005,19.37905536163449,1352600.0,,,,,
2024-10-02,18.87159919738769,19.22586139246869,18.7950022128048,18.909898602787223,874000.0,,,,,
2024-10-03,18.412017822265625,18.708832744045765,18.34499568709469,18.584361499114426,1286700.0,,,,,
2024-10-04,18.73755645751953,19.0918186814632,18.488615780789228,18.909900143426384,1992100.0,,,,,
2024-10-07,19.21628761291504,19.426930701928832,18.814152964871568,19.005646350117512,1451400.0,,,,,
2024-10-08,18.70883178710937,19.06309214809746,18.19180078300855,18.75670421657821,1361400.0,,,,,
2024-10-09,18.823728561401367,19.27373566044997,18.665748064607754,18.756706421778844,1156400.0,,,,,
2024-10-10,18.938623428344727,19.120540127952,18.68872400482736,18.881174319421827,943800.0,,,,,
2024-10-11,19.51309967041016,19.61363469669383,18.862026213151918,18.862026213151918,1438700.0,,,,,
2024-10-14,19.110963821411133,19.407778716265568,18.871598031105584,19.369479313232976,1398800.0,,,,,
2024-10-15,18.68010711669922,19.264160248884764,18.68010711669922,19.005644748453516,1803200.0,,,,,
2024-10-16,19.015220642089844,19.42693012989427,18.79500270767654,19.005645790487858,1471200.0,,,,,
2024-10-17,18.91947364807129,19.245011292439568,18.66095813762304,19.139689752727424,1308700.0,,,,,
2024-10-18,18.81415367126465,19.16841589940584,18.737556679533625,19.139691342675576,1103000.0,,,,,
2024-10-21,18.067331314086918,18.943409188893053,18.057756462979903,18.76627900895365,1702500.0,,,,,
2024-10-22,17.894989013671875,18.1630775602842,17.713070481173325,18.09605542363112,1291500.0,,,,,
2024-10-23,17.540725708007812,17.847113642891,17.234337773124622,17.713069377933643,1199300.0,,,,,
2024-10-24,17.80881690979004,17.856689342057706,17.263063146587232,17.69392051564492,1943400.0,,,,,
2024-10-25,17.540725708007812,18.000307610332595,17.35402067432688,17.665196947939197,1536100.0,,,,,
2024-10-28,17.693918228149414,17.962008562351436,17.512001548077752,17.61732125069398,1160600.0,,,,,
2024-10-29,17.51200294494629,17.780091474316755,17.387531705267595,17.588599928511584,1261100.0,,,,,
2024-10-30,17.531152725219727,17.904564658595636,17.387533593713457,17.444980881072695,1584000.0,,,,,
2024-10-31,17.387531280517578,17.512002517155636,17.119440931479996,17.46412826221173,2440000.0,,,,,
2024-11-01,17.061994552612305,17.51678995440343,16.889650878146938,17.444979481304127,1621200.0,,,,,
2024-11-04,19.704593658447266,20.346094110509632,19.053518354716363,19.52267512917746,5529800.0,,,,,
2024-11-05,19.03436851501465,19.58491061160607,18.862026664864285,19.283309177964565,2168300.0,,,,,
2024-11-06,19.838638305664062,20.03013169023456,19.254586952534936,19.70459403219447,3020300.0,,,,,
2024-11-07,19.580123901367188,20.030130964727103,19.446077806536596,19.991831558713734,1584600.0,,,,,
2024-11-08,18.948198318481445,19.388630530491557,18.66095825192963,19.388630530491557,1641500.0,,,,,
2024-11-11,18.96734619140625,19.139689866058912,18.785429491465056,19.043943177227856,1117700.0,,,,,
2024-11-12,18.479040145874023,18.890749638940903,18.230101305905254,18.67053352792902,1102000.0,,,,,
2024-11-13,18.34499740600586,18.75670693345123,18.297124969602795,18.47904168890756,1083900.0,,,,,
2024-11-14,18.49818992614746,18.603511469336745,18.01945829523799,18.40244323472232,1288600.0,,,,,
2024-11-15,18.32358741760254,18.794045404289264,18.207186624089843,18.55639085478519,1889000.0,,,,,
2024-11-18,18.47878837585449,18.585490637340516,18.22658605805373,18.449689104654396,1441800.0,,,,,
2024-11-19,18.284786224365234,18.556389286376813,18.013181312196558,18.1877843378652,1037500.0,,,,,
2024-11-20,18.67279052734375,18.769792406608097,18.13443185507574,18.29448523338545,1440300.0,,,,,
2024-11-21,20.176315307617188,20.36061871263519,18.726143627778196,18.7891951334712,2740100.0,,,,,
2024-11-22,20.884428024291992,20.962029166665584,20.3121189054778,20.3121189054778,1709000.0,,,,,
2024-11-25,21.282133102416992,21.44703575342161,21.06872858337744,21.15603009568324,1518200.0,,,,,
2024-11-26,21.262731552124023,21.27243192536464,20.671021735545867,21.03962851806102,1614600.0,,,,,
2024-11-27,21.16573143005371,21.708939425602928,20.7486245968052,21.340334462590967,1168400.0,,,,,
2024-11-29,21.08813095092773,21.485837048587104,20.981428683209337,21.26273398895521,708400.0,,,,,
2024-12-02,21.00082778930664,21.10753004867918,20.48672093994532,21.029928910087445,1536500.0,,,,,
2024-12-03,20.981426239013672,21.282132258433965,20.690422442972693,21.08812849430197,1203800.0,,,,,
2024-12-04,20.641923904418945,21.029929610296584,20.4188190046518,21.02022923638,1004900.0,,,,,
2024-12-05,20.467321395874023,20.70497408733725,19.79801037982852,20.65162480467207,1797600.0,,,,,
2024-12-06,20.370317459106445,20.91352540663865,20.137514053021214,20.7195234933128,1209000.0,,,,,
2024-12-09,21.06872940063477,21.597387756701217,20.768025207782163,20.777725581765427,2702200.0,,,,,
2024-12-10,20.53522109985352,21.573137029508896,20.32181842978884,21.573137029508896,2353200.0,,,,,
2024-12-11,18.83769416809082,20.709823691797883,18.818293421175596,20.62252218083642,3290800.0,,,,,
2024-12-12,18.818294525146484,18.95409791136289,18.061683852636826,18.818294525146484,3852300.0,,,,,
2024-12-13,18.46908950805664,18.91529559294297,18.294486483481265,18.81829370705031,1100700.0,,,,,
2024-12-16,18.19748306274414,18.73099061492012,18.07138006667256,18.36238569980603,1806900.0,,,,,
2024-12-17,17.663976669311523,18.24598618456165,17.586375523955322,18.01318274849305,1468400.0,,,,,
2024-12-18,16.839462280273438,18.032580377509657,16.771561521104097,17.741576595310505,1963200.0,,,,,
2024-12-19,16.946163177490234,17.31476995259061,16.810361655167455,16.965563923581197,1949700.0,,,,,
2024-12-20,17.18866729736328,17.42632181634421,16.713360109558437,16.771562348996838,4025800.0,,,,,
2024-12-23,17.014068603515625,17.261421681546604,16.732763289130112,17.18866979674834,1120100.0,,,,,
2024-12-24,17.014068603515625,17.14987014830461,16.77156478773113,17.014068603515625,661900.0,,,,,
2024-12-26,16.81036376953125,17.140169093931753,16.79096302100011,16.878264539233022,1161800.0,,,,,
2024-12-27,16.499958038330078,17.13046752018592,16.480557291157385,16.790961845292134,1348800.0,,,,,
2024-12-30,16.315656661987305,16.499960082648617,15.966450570241095,16.499960082648617,1261800.0,,,,,
2024-12-31,16.39325523376465,16.655159761413277,16.26036400538181,16.422356353555724,1259800.0,,,,,
2025-01-02,16.208951950073242,16.829762891987034,16.121652290432355,16.422356462982403,1260300.0,,,,,
2025-01-03,16.189552307128906,16.30595308138794,15.845195545399967,16.208951202734113,1513000.0,,,,,
2025-01-06,16.42235565185547,16.81036131503921,16.25745301373276,16.441756397553892,1236600.0,,,,,
2025-01-07,18.19748306274414,18.342984954232413,16.829761952471905,16.917063457396253,3290100.0,,,,,
2025-01-08,17.363269805908203,17.954979605071458,17.01406563030889,17.93557885916123,1677400.0,,,,,
2025-01-10,17.111066818237305,17.363270981677626,16.8734141402935,16.975265287983703,2132700.0,,,,,
2025-01-13,17.82887840270996,17.97438216153627,17.130468131003695,17.130468131003695,1769900.0,,,,,
2025-01-14,18.07138061523437,18.168382495890054,17.770676450343064,17.98408095781695,1491400.0,,,,,
2025-01-15,18.226585388183597,18.8473944863978,18.12958350404836,18.672791464985792,1070200.0,,,,,
2025-01-16,18.5175895690918,18.614591455210583,18.042282362282528,18.197484640009755,892900.0,,,,,
2025-01-17,18.818294525146484,18.948277316915448,18.556389976897524,18.66309224103388,1414600.0,,,,,
2025-01-21,19.31300163269043,19.51670577779309,18.91529556623347,19.05109709619719,2116000.0,,,,,
2025-01-22,19.206300735473636,19.45365565420116,19.118999217117707,19.28390187955032,1102000.0,,,,,
2025-01-23,19.39060401916504,19.42940551602726,18.973497178682205,19.109300567542768,1218000.0,,,,,
2025-01-24,19.080198287963867,19.468203982273224,19.05109716708176,19.448803235018485,1469000.0,,,,,
2025-01-27,18.52729034423828,19.12384945908525,18.216885782056814,19.11899834708777,1739200.0,,,,,
2025-01-28,18.19748306274414,19.157797766755056,18.178082317170524,19.09959738019113,1764500.0,,,,,
2025-01-29,18.381786346435547,18.488486746202245,18.004450542797347,18.168381846588307,1458500.0,,,,,
2025-01-30,18.76979637145996,18.77949674645116,18.226588323054408,18.40118952242389,1548500.0,,,,,
2025-01-31,18.42058753967285,18.84739472518099,18.28478601025725,18.68249207510901,2448500.0,,,,,
2025-02-03,17.499073028564453,17.984080571260936,17.140166632899998,17.7803764412468,1702500.0,,,,,
2025-02-04,18.15868186950684,18.323584509274102,17.513622794935163,17.56697392105942,1181200.0,,,,,
2025-02-05,18.08108329772949,18.18778556509503,17.76097834579011,17.945281757560426,1314300.0,,,,,
2025-02-06,18.12958335876465,18.488487921984717,17.940430703803123,18.236283765317,923600.0,,,,,
2025-02-07,17.71247673034668,18.129583537794645,17.445722936096043,18.129583537794645,1225500.0,,,,,
2025-02-10,17.43117332458496,17.916180948142046,17.397222938948545,17.916180948142046,1072900.0,,,,,
2025-02-11,17.65427589416504,17.71247628322251,17.343869502158825,17.382670994968482,2337100.0,,,,,
2025-02-12,17.004365921020508,17.469972740096495,16.616358388300153,17.35842122199435,2659900.0,,,,,
2025-02-13,17.25657081604004,17.285670087129983,16.742462108284702,17.0140670227859,1877700.0,,,,,
2025-02-14,16.325355529785156,17.48937449471728,16.247754388800157,17.402072979839513,4120400.0,,,,,
2025-02-18,16.95586395263672,17.178966987502644,15.947049184023784,16.917064309691657,2760800.0,,,,,
2025-02-19,16.64546012878418,16.800662407594892,16.21865293697617,16.21865293697617,2290900.0,,,,,
2025-02-20,16.95586395263672,17.256569973706817,16.674560528274686,16.781260933991376,1576600.0,,,,,
2025-02-21,16.25745391845703,17.25657017564312,16.23805317167896,17.21776868208698,2028100.0,,,,,
2025-02-24,15.665745735168455,16.238054874021156,15.665745735168455,16.20895375080319,2344800.0,,,,,
2025-02-25,15.32624053955078,15.825798706919931,14.492026864911862,15.432941879876845,3608700.0,,,,,
2025-02-26,15.52024269104004,15.704546091040129,15.093436424071,15.52024269104004,2410800.0,,,,,
2025-02-27,14.744230270385742,15.751107036751158,14.715130074561548,15.559044079170093,2003700.0,,,,,
2025-02-28,14.744230270385742,14.892166257375084,14.448359236955149,14.655468866301756,2502600.0,,,,,
2025-03-03,13.669233322143556,14.902028565716869,13.575541560826636,14.635745282190058,2855100.0,,,,,
2025-03-04,13.22542667388916,13.60118316019964,13.121872329188218,13.432536303839132,2687700.0,,,,,
2025-03-05,13.905930519104004,14.034140394866698,13.264876437549953,13.264876437549953,2419800.0,,,,,
2025-03-06,13.797443389892578,14.063727599484212,13.521297533705312,13.767856569009531,2328100.0,,,,,
2025-03-07,13.925654411315918,14.00455322856035,13.531160325093747,13.649508550960398,3954300.0,,,,,
2025-03-10,13.264875411987305,14.339872915940097,13.156389779133994,13.807305457349948,4702900.0,,,,,
2025-03-11,13.471985816955566,13.743201325724169,12.909831505819488,13.274738772745373,3278100.0,,,,,
2025-03-12,13.76785659790039,13.945379404667332,13.39308675058578,13.639645786407383,3834600.0,,,,,
2025-03-13,13.511435508728027,14.058796890852689,13.156390821715018,13.70868255706859,2580600.0,,,,,
2025-03-14,14.201800346374512,14.458221974041775,13.767856849247533,13.974966480740616,3375000.0,,,,,
2025-03-17,14.3990478515625,14.675193704174529,14.206731166942422,14.260974454982453,2666200.0,,,,,
2025-03-18,14.428635597229004,14.793542875286974,14.270837957046975,14.458222419626102,2936800.0,,,,,
2025-03-19,14.556845664978027,14.6751938890167,14.310286629760435,14.418772266658868,2286500.0,,,,,
2025-03-20,14.468084335327148,14.63574455537087,14.034139904432312,14.35959869787748,2392200.0,,,,,
2025-03-21,13.905930519104004,14.201800620769442,13.521298070171571,14.083452391993644,28509900.0,,,,,
2025-03-24,14.25111198425293,14.517396192569835,14.024278124322,14.1130395270943,2876700.0,,,,,
2025-03-25,13.955241203308104,14.389185637788325,13.896067560773224,14.27083741217047,1793400.0,,,,,
2025-03-26,13.63964557647705,14.211662455535311,13.50650347345106,13.96510342350854,1801900.0,,,,,
2025-03-27,14.09331512451172,14.103177712148192,13.61992220453856,13.915792309247722,2437000.0,,,,,
2025-03-28,13.531160354614258,14.078520782873168,13.235289319028093,14.00455325911365,2347600.0,,,,,
2025-03-31,13.343774795532228,13.560747011062691,13.097215758967453,13.264875979075343,2043100.0,,,,,
2025-04-01,12.781620979309082,13.195840251737238,12.549855814719947,13.067629434981082,3445800.0,,,,,
2025-04-02,12.880244255065918,13.04790353164594,12.475886652225896,12.485749239244742,4556100.0,,,,,
2025-04-03,11.262816429138184,12.268776770260926,11.186876579891493,12.219465717297023,4753900.0,,,,,
2025-04-04,10.473827362060549,10.84859719625136,9.980709307685483,10.84859719625136,5121500.0,,,,,
2025-04-07,10.385066032409668,11.075431125120016,9.507316491603614,10.059608189552671,4520100.0,,,,,
2025-04-08,9.448143005371094,11.241120312970482,9.33965735870041,11.105020172258104,4407600.0,,,,,
2025-04-09,11.716485977172852,11.938388554213432,9.201583520209436,9.270619752104531,3984800.0,,,,,
2025-04-10,10.661212921142578,11.169123923378704,10.227268499596384,11.14446839648206,3055700.0,,,,,
2025-04-11,11.124743461608888,11.193780631389682,10.306167535813836,10.641487975883727,2252000.0,,,,,
2025-04-14,11.361441612243652,11.53896349080811,11.06557056057203,11.460064669102096,2129500.0,,,,,
2025-04-15,10.957083702087402,11.41667031464015,10.94722205503117,11.262817333985485,1744900.0,,,,,
2025-04-16,10.86832332611084,11.085294611930932,10.587245220326762,10.819011328225136,2390600.0,,,,,
2025-04-17,11.203641891479492,11.292403292029409,10.897909223527614,10.966945450378416,1640400.0,,,,,
2025-04-21,11.164192199707031,11.183917372902735,10.819010133714396,10.888046358803315,2258000.0,,,,,
2025-04-22,11.894007682800291,12.120841532486542,11.400889636823544,11.479788448935984,4113500.0,,,,,
2025-04-23,11.667174339294434,12.682997376615038,11.51923928337669,12.505475497623376,2231900.0,,,,,
2025-04-24,12.268776893615724,12.268776893615724,11.607999559884878,11.824970828642089,2197300.0,,,,,
2025-04-25,12.199740409851074,12.278639222385513,11.982768205107348,12.081392191049416,1658300.0,,,,,
2025-04-28,12.170154571533203,12.554786078513349,11.972907524293628,12.22932821543102,1971100.0,,,,,
2025-04-29,12.318089485168455,12.421644771662956,11.967976097770896,12.15042926173782,2476000.0,,,,,
2025-04-30,12.209604263305664,12.214535557169194,11.805247571977503,11.963045213417944,2444400.0,,,,,
2025-05-01,12.03208065032959,12.43150602136694,11.98769994904232,12.298364858053205,2307300.0,,,,,
2025-05-02,12.32795238494873,12.53013072881804,12.0468752210596,12.318089797309222,1886600.0,,,,,
2025-05-05,11.93345832824707,12.204672905482996,11.854559507940325,12.15042961381656,2335300.0,,,,,
2025-05-06,11.93345832824707,12.03208138335644,11.6967609267787,11.824971744914198,3777700.0,,,,,
2025-05-07,10.749974250793455,11.341716349600569,10.177957327535715,10.177957327535715,7950300.0,,,,,
2025-05-08,11.085293769836426,11.331852799986958,10.907771907700722,11.02612012930721,5541900.0,,,,,
2025-05-09,10.907772064208984,11.32692166904054,10.848597482282656,11.25295414704368,7193500.0,,,,,
2025-05-12,11.824971199035645,11.982768832364696,11.519238519597632,11.519238519597632,6168600.0,,,,,
2025-05-13,11.6178617477417,11.88414596346588,11.430477290436167,11.88414596346588,4403500.0,,,,,
2025-05-14,11.262816429138184,11.58827426954978,11.075431041902387,11.469926049449931,4113800.0,,,,,
2025-05-15,10.888047218322754,11.14940014050932,10.838735221988747,11.06557002890594,3895400.0,,,,,
2025-05-16,11.10477352142334,11.114715354560015,10.726992395178137,10.905941599216757,3510400.0,,,,,
2025-05-19,11.114715576171877,11.229043815207032,10.746876275729146,10.935766368565258,5778300.0,,,,,
2025-05-20,11.10477352142334,11.214130841610611,10.995416201236068,11.16442262403262,2731700.0,,,,,
2025-05-21,10.478452682495115,11.045123920907738,10.463539932182258,10.955650263346874,3173900.0,,,,,
2025-05-22,10.786643028259276,10.920853990428848,10.369095495029535,10.39892004794439,4349000.0,,,,,
2025-05-23,10.239853858947754,10.59775131578104,10.224941109373516,10.458569445509676,2997500.0,,,,,
2025-05-27,10.557985305786133,10.572898055888771,10.369095211679808,10.44862798268304,3776400.0,,,,,
2025-05-28,9.951547622680664,10.54804340117818,9.94160578934602,10.508277015945012,3932900.0,,,,,
2025-05-29,10.050963401794434,10.239854448182673,9.867044220322422,10.239854448182673,4521400.0,,,,,
2025-05-30,10.070846557617188,10.294532114110815,9.862072802693234,9.95154740453284,5382400.0,,,,,
2025-06-02,9.34510898590088,10.165292215262117,9.076686124810516,10.130495798876982,6644000.0,,,,,
2025-06-03,9.872014999389648,9.971430489901982,9.146277272933034,9.345109202063124,5328600.0,,,,,
2025-06-04,10.011197090148926,10.1006716972002,9.881956096419913,9.931664316793448,3041400.0,,,,,
2025-06-05,10.59775161743164,10.930795449226215,10.140437713297375,10.35915330608474,5534500.0,,,,,
2025-06-06,11.055066108703612,11.293664432722538,10.70711045653571,10.876116891636688,4103500.0,,,,,
2025-06-09,11.214131355285645,11.43284695378408,11.065007643826288,11.283723242324722,3288000.0,,,,,
2025-06-10,11.591912269592283,11.80565694706764,11.129627445862877,11.343372123338227,3847400.0,,,,,
2025-06-11,11.80068588256836,11.969693255752762,11.552145739427225,11.750977664319052,3743800.0,,,,,
2025-06-12,11.403021812438965,11.63167828461978,11.253897160572643,11.542203683121066,2358200.0,,,,,
2025-06-13,10.91588306427002,11.412963370251834,10.766759351717653,11.1246568307066,2965600.0,,,,,
2025-06-16,10.876116752624512,11.293664288373511,10.826409480168328,11.234015182183912,2947300.0,,,,,
2025-06-17,10.677284240722656,10.90594166369106,10.597751471369838,10.717050625399066,2757700.0,,,,,
2025-06-18,10.935766220092772,11.671444810990083,10.379035886267127,10.42874410416136,6346200.0,,,,,
2025-06-20,10.667343139648438,11.083897066936064,10.572898562125916,11.065007961810467,3297800.0,,,,,
2025-06-23,10.538103103637695,10.627576764323033,10.080789173900088,10.448628494846895,3363900.0,,,,,
2025-06-24,11.084890365600586,11.104774032789567,10.64746011660278,10.846292047965418,4153000.0,,,,,
2025-06-25,11.333430290222168,11.462671280050111,10.915882768656628,11.084890143961983,3581200.0,,,,,
2025-06-26,11.611796379089355,11.939869308804235,11.53226360510426,11.601854545314856,3706200.0,,,,,
2025-06-27,11.651562690734863,11.865307374977132,11.403022536612308,11.701270911180464,24810200.0,,,,,
2025-06-30,11.383138656616213,11.671445192090143,11.224073112645137,11.631678806097376,4116300.0,,,,,
2025-07-01,12.277883529663086,12.46677362250318,11.33343022114638,11.47261304352173,6286900.0,,,,,
2025-07-02,12.65566349029541,12.779933560458272,12.256011468005818,12.496597952183809,4413000.0,,,,,
2025-07-03,12.854496955871582,13.079177086256378,12.620868606366988,12.94397156222607,3221000.0,,,,,
2025-07-07,12.347475051879885,12.894263585850192,12.260983183597908,12.64572342932782,4511800.0,,,,,
2025-07-08,13.550409317016602,13.818832190463684,12.874379794385453,13.013562622016996,8451200.0,,,,,
2025-07-09,13.68959140777588,13.948072433599089,13.252160229111256,13.699532292845904,4331000.0,,,,,
2025-07-10,13.96795654296875,14.703635155386245,13.664737258238995,13.66970817498437,4853600.0,,,,,
2025-07-11,13.739298820495604,13.828773423795225,13.396314105320943,13.679649717032795,3897700.0,,,,,
