Date,Close,High,Low,Open,Volume,"('Close', 'PRTA')","('High', 'PRTA')","('Low', 'PRTA')","('Open', 'PRTA')","('Volume', 'PRTA')"
2024-06-03,22.170000076293945,22.71999931335449,21.0,21.239999771118164,517600.0,,,,,
2024-06-04,22.100000381469727,22.809999465942383,21.76000022888184,22.0,369000.0,,,,,
2024-06-05,22.450000762939453,22.56999969482422,21.725000381469727,22.350000381469727,297700.0,,,,,
2024-06-06,21.68000030517578,22.420000076293945,21.57999992370605,22.420000076293945,271700.0,,,,,
2024-06-07,21.1299991607666,21.93000030517578,21.11000061035156,21.290000915527344,250200.0,,,,,
2024-06-10,21.040000915527344,21.1299991607666,20.15999984741211,20.6200008392334,470300.0,,,,,
2024-06-11,20.489999771118164,20.79800033569336,19.78499984741211,20.770000457763672,476300.0,,,,,
2024-06-12,21.479999542236328,22.1200008392334,20.979999542236328,21.61000061035156,487500.0,,,,,
2024-06-13,21.3700008392334,21.989999771118164,20.9950008392334,21.399999618530277,348400.0,,,,,
2024-06-14,20.40999984741211,21.05500030517578,19.96999931335449,20.940000534057617,560000.0,,,,,
2024-06-17,20.3700008392334,20.799999237060547,20.0,20.21999931335449,765600.0,,,,,
2024-06-18,19.540000915527344,20.65999984741211,19.420000076293945,20.440000534057617,466100.0,,,,,
2024-06-20,19.65999984741211,19.950000762939453,18.690000534057617,19.440000534057617,576400.0,,,,,
2024-06-21,21.479999542236328,21.88999938964844,19.482999801635746,19.76000022888184,3231500.0,,,,,
2024-06-24,21.600000381469727,22.450000762939453,21.239999771118164,21.65999984741211,526100.0,,,,,
2024-06-25,20.770000457763672,21.479999542236328,20.739999771118164,21.40999984741211,269300.0,,,,,
2024-06-26,19.959999084472656,20.61000061035156,19.93000030517578,20.61000061035156,353300.0,,,,,
2024-06-27,20.530000686645508,20.6299991607666,19.600000381469727,20.06999969482422,312900.0,,,,,
2024-06-28,20.63999938964844,20.82999992370605,20.09000015258789,20.63999938964844,1236100.0,,,,,
2024-07-01,20.479999542236328,21.030000686645508,20.3700008392334,20.549999237060547,330600.0,,,,,
2024-07-02,20.38999938964844,20.540000915527344,19.93000030517578,20.420000076293945,334500.0,,,,,
2024-07-03,20.06999969482422,20.81800079345703,19.950000762939453,20.56999969482422,124600.0,,,,,
2024-07-05,20.26000022888184,20.36000061035156,19.549999237060547,19.93000030517578,333400.0,,,,,
2024-07-08,20.18000030517578,20.790000915527344,19.76000022888184,20.690000534057617,456800.0,,,,,
2024-07-09,20.61000061035156,20.850000381469727,19.649999618530277,20.170000076293945,631700.0,,,,,
2024-07-10,21.01000022888184,21.799999237060547,20.5,20.709999084472656,624200.0,,,,,
2024-07-11,22.350000381469727,23.040000915527344,21.46999931335449,21.899999618530277,709900.0,,,,,
2024-07-12,22.46999931335449,23.0,21.61000061035156,22.700000762939453,632800.0,,,,,
2024-07-15,22.59000015258789,22.8799991607666,21.989999771118164,22.700000762939453,397200.0,,,,,
2024-07-16,24.1299991607666,24.190000534057617,22.61000061035156,22.959999084472656,706200.0,,,,,
2024-07-17,23.875,24.190000534057617,23.530000686645508,23.6200008392334,427500.0,,,,,
2024-07-18,23.61000061035156,24.024999618530277,23.309999465942383,23.71999931335449,396500.0,,,,,
2024-07-19,23.57999992370605,24.11000061035156,23.041000366210938,23.68000030517578,325400.0,,,,,
2024-07-22,24.3799991607666,24.46999931335449,23.165000915527344,23.790000915527344,380100.0,,,,,
2024-07-23,24.309999465942383,24.729999542236328,23.9950008392334,24.36000061035156,363500.0,,,,,
2024-07-24,23.96999931335449,24.375,23.76000022888184,24.1299991607666,315400.0,,,,,
2024-07-25,24.790000915527344,25.420000076293945,23.799999237060547,23.950000762939453,541600.0,,,,,
2024-07-26,24.43000030517578,25.40699958801269,24.13999938964844,25.09000015258789,313300.0,,,,,
2024-07-29,23.96999931335449,24.614999771118164,23.899999618530277,24.11000061035156,219300.0,,,,,
2024-07-30,23.1299991607666,24.190000534057617,22.690000534057617,24.1299991607666,465000.0,,,,,
2024-07-31,23.280000686645508,24.100000381469727,22.6200008392334,23.190000534057617,343900.0,,,,,
2024-08-01,22.309999465942383,23.604999542236328,22.07999992370605,23.36000061035156,481200.0,,,,,
2024-08-02,21.149999618530277,21.670000076293945,20.01000022888184,20.940000534057617,564800.0,,,,,
2024-08-05,19.780000686645508,20.049999237060547,18.989999771118164,19.350000381469727,358000.0,,,,,
2024-08-06,20.32999992370605,21.0,19.489999771118164,20.01000022888184,300500.0,,,,,
2024-08-07,19.26000022888184,22.979999542236328,19.040000915527344,20.989999771118164,385400.0,,,,,
2024-08-08,19.68000030517578,19.975000381469727,19.209999084472656,19.420000076293945,246200.0,,,,,
2024-08-09,20.549999237060547,23.65999984741211,20.0,21.649999618530277,568700.0,,,,,
2024-08-12,20.1200008392334,20.690000534057617,19.75,20.32999992370605,355600.0,,,,,
2024-08-13,19.979999542236328,20.440000534057617,19.76000022888184,20.3700008392334,313000.0,,,,,
2024-08-14,19.770000457763672,20.059999465942383,19.334999084472656,20.059999465942383,264900.0,,,,,
2024-08-15,20.8700008392334,21.13999938964844,19.815000534057617,20.459999084472656,402500.0,,,,,
2024-08-16,20.770000457763672,20.975000381469727,20.239999771118164,20.729999542236328,239000.0,,,,,
2024-08-19,21.190000534057617,21.309999465942383,20.864999771118164,20.899999618530277,296700.0,,,,,
2024-08-20,20.979999542236328,21.21999931335449,20.70499992370605,21.1200008392334,211000.0,,,,,
2024-08-21,21.959999084472656,22.1200008392334,21.020000457763672,21.059999465942383,527300.0,,,,,
2024-08-22,21.25,22.13999938964844,21.059999465942383,21.96999931335449,234700.0,,,,,
2024-08-23,21.709999084472656,22.059999465942383,21.020000457763672,21.530000686645508,417600.0,,,,,
2024-08-26,21.979999542236328,22.174999237060547,21.709999084472656,21.959999084472656,208300.0,,,,,
2024-08-27,21.3700008392334,21.84000015258789,21.200000762939453,21.84000015258789,194700.0,,,,,
2024-08-28,21.25,21.479999542236328,20.8799991607666,21.36000061035156,186000.0,,,,,
2024-08-29,21.559999465942383,22.350000381469727,21.149999618530277,21.3799991607666,193700.0,,,,,
2024-08-30,22.270000457763672,22.350000381469727,21.40999984741211,21.809999465942383,300300.0,,,,,
2024-09-03,21.239999771118164,22.82999992370605,21.21999931335449,22.229999542236328,219700.0,,,,,
2024-09-04,20.899999618530277,21.76000022888184,20.82999992370605,21.190000534057617,225200.0,,,,,
2024-09-05,20.739999771118164,21.0,20.55500030517578,20.88999938964844,180800.0,,,,,
2024-09-06,20.32999992370605,21.0,20.1200008392334,20.86000061035156,260300.0,,,,,
2024-09-09,20.40999984741211,20.950000762939453,20.229999542236328,20.450000762939453,246000.0,,,,,
2024-09-10,20.76000022888184,20.8700008392334,20.145000457763672,20.420000076293945,179800.0,,,,,
2024-09-11,20.93000030517578,20.979999542236328,20.350000381469727,20.65999984741211,185700.0,,,,,
2024-09-12,20.71999931335449,21.270000457763672,20.440000534057617,21.049999237060547,205400.0,,,,,
2024-09-13,22.11000061035156,22.32999992370605,21.024999618530277,21.06999969482422,393300.0,,,,,
2024-09-16,21.88999938964844,22.709999084472656,21.75,22.34000015258789,307100.0,,,,,
2024-09-17,21.940000534057617,22.34000015258789,21.76799964904785,22.149999618530277,498500.0,,,,,
2024-09-18,21.479999542236328,22.40999984741211,20.959999084472656,21.959999084472656,586500.0,,,,,
2024-09-19,21.65999984741211,22.290000915527344,21.5,22.290000915527344,311400.0,,,,,
2024-09-20,21.61000061035156,21.979999542236328,21.13999938964844,21.479999542236328,943000.0,,,,,
2024-09-23,22.0,22.06999969482422,21.100000381469727,21.8700008392334,436400.0,,,,,
2024-09-24,22.020000457763672,22.25,21.315000534057617,22.25,398500.0,,,,,
2024-09-25,20.420000076293945,22.06399917602539,20.40999984741211,22.020000457763672,317300.0,,,,,
2024-09-26,20.13999938964844,20.850000381469727,20.07999992370605,20.850000381469727,345700.0,,,,,
2024-09-27,20.049999237060547,20.75,19.84000015258789,20.51000022888184,382800.0,,,,,
2024-09-30,16.729999542236328,19.959999084472656,15.520000457763672,19.959999084472656,3093100.0,,,,,
2024-10-01,16.649999618530273,17.299999237060547,16.06999969482422,16.729999542236328,1690200.0,,,,,
2024-10-02,16.68000030517578,17.3700008392334,16.3700008392334,16.510000228881836,905700.0,,,,,
2024-10-03,16.799999237060547,16.829999923706055,16.1299991607666,16.40999984741211,737800.0,,,,,
2024-10-04,16.860000610351562,17.54199981689453,16.584999084472656,16.899999618530273,726000.0,,,,,
2024-10-07,16.59000015258789,16.93000030517578,16.299999237060547,16.93000030517578,608200.0,,,,,
2024-10-08,16.690000534057617,17.040000915527344,16.280000686645508,16.530000686645508,393800.0,,,,,
2024-10-09,16.43000030517578,16.920000076293945,16.09000015258789,16.559999465942383,660000.0,,,,,
2024-10-10,16.780000686645508,16.799999237060547,16.0,16.1200008392334,568200.0,,,,,
2024-10-11,17.219999313354492,17.280000686645508,16.576000213623047,16.75,316600.0,,,,,
2024-10-14,17.31999969482422,17.579999923706055,17.09000015258789,17.09000015258789,276300.0,,,,,
2024-10-15,16.920000076293945,17.375,16.825000762939453,17.299999237060547,430800.0,,,,,
2024-10-16,17.1200008392334,17.440000534057617,16.809999465942383,17.059999465942383,467300.0,,,,,
2024-10-17,17.059999465942383,17.233999252319336,16.584999084472656,16.940000534057617,380400.0,,,,,
2024-10-18,17.110000610351562,17.309999465942383,16.93000030517578,17.100000381469727,246500.0,,,,,
2024-10-21,16.5,17.030000686645508,16.270000457763672,16.969999313354492,390100.0,,,,,
2024-10-22,16.549999237060547,16.700000762939453,16.25,16.420000076293945,300600.0,,,,,
2024-10-23,16.59000015258789,16.649999618530273,16.18000030517578,16.510000228881836,352300.0,,,,,
2024-10-24,16.270000457763672,17.059999465942383,16.260000228881836,16.81999969482422,454300.0,,,,,
2024-10-25,15.300000190734863,16.610000610351562,15.300000190734863,16.329999923706055,334800.0,,,,,
2024-10-28,17.59000015258789,18.21999931335449,16.020000457763672,16.219999313354492,1131100.0,,,,,
2024-10-29,18.280000686645508,18.8799991607666,17.32699966430664,17.360000610351562,527600.0,,,,,
2024-10-30,18.07999992370605,18.420000076293945,18.0,18.059999465942383,481300.0,,,,,
2024-10-31,17.0,18.13999938964844,16.989999771118164,18.07999992370605,651400.0,,,,,
2024-11-01,16.649999618530273,17.360000610351562,16.309999465942383,17.030000686645508,512000.0,,,,,
2024-11-04,16.459999084472656,17.15999984741211,16.450000762939453,16.68000030517578,465000.0,,,,,
2024-11-05,16.8799991607666,16.8799991607666,16.131000518798828,16.18000030517578,305300.0,,,,,
2024-11-06,18.350000381469727,18.774999618530277,17.365999221801758,18.059999465942383,704600.0,,,,,
2024-11-07,17.489999771118164,18.645000457763672,17.459999084472656,18.34000015258789,390800.0,,,,,
2024-11-08,17.700000762939453,17.920000076293945,17.264999389648438,17.43000030517578,265100.0,,,,,
2024-11-11,18.07999992370605,18.600000381469727,17.864999771118164,18.229999542236328,264100.0,,,,,
2024-11-12,17.360000610351562,18.0,17.229999542236328,17.799999237060547,377600.0,,,,,
2024-11-13,17.229999542236328,17.940000534057617,16.9950008392334,17.360000610351562,387300.0,,,,,
2024-11-14,16.100000381469727,17.93000030517578,16.059999465942383,17.6299991607666,469700.0,,,,,
2024-11-15,14.010000228881836,16.389999389648438,14.0,16.06999969482422,758500.0,,,,,
2024-11-18,13.510000228881836,14.154999732971191,13.449999809265137,14.020000457763672,680600.0,,,,,
2024-11-19,14.050000190734863,14.199999809265137,13.220000267028809,13.449999809265137,551000.0,,,,,
2024-11-20,14.399999618530272,14.579999923706056,13.489999771118164,14.050000190734863,629700.0,,,,,
2024-11-21,14.4399995803833,14.699999809265137,14.19499969482422,14.510000228881836,291900.0,,,,,
2024-11-22,14.600000381469728,15.324999809265137,14.029999732971191,14.479999542236328,468800.0,,,,,
2024-11-25,15.079999923706056,16.040000915527344,14.850000381469728,14.850000381469728,494700.0,,,,,
2024-11-26,15.579999923706056,15.890000343322754,14.420000076293944,15.010000228881836,555100.0,,,,,
2024-11-27,15.880000114440918,16.040000915527344,15.399999618530272,15.800000190734863,261100.0,,,,,
2024-11-29,16.209999084472656,16.364999771118164,15.899999618530272,16.010000228881836,186900.0,,,,,
2024-12-02,15.0,16.625,14.93000030517578,16.479999542236328,699700.0,,,,,
2024-12-03,13.779999732971191,14.949999809265137,13.699999809265137,14.850000381469728,552900.0,,,,,
2024-12-04,14.529999732971191,14.699999809265137,13.520000457763672,13.850000381469728,719400.0,,,,,
2024-12-05,13.93000030517578,14.675000190734863,13.75,14.43000030517578,501300.0,,,,,
2024-12-06,14.050000190734863,14.5600004196167,13.8100004196167,14.119999885559082,259200.0,,,,,
2024-12-09,14.369999885559082,14.789999961853027,13.925000190734863,14.18000030517578,521900.0,,,,,
2024-12-10,14.550000190734863,14.75,14.095000267028809,14.489999771118164,365100.0,,,,,
2024-12-11,14.149999618530272,14.81999969482422,13.90999984741211,14.670000076293944,294100.0,,,,,
2024-12-12,13.8100004196167,14.130000114440918,13.68000030517578,14.119999885559082,291400.0,,,,,
2024-12-13,12.789999961853027,14.210000038146973,12.699999809265137,13.670000076293944,711200.0,,,,,
2024-12-16,12.609999656677246,13.130000114440918,12.4399995803833,12.81999969482422,603000.0,,,,,
2024-12-17,14.039999961853027,14.279000282287598,12.3100004196167,12.56999969482422,1046200.0,,,,,
2024-12-18,11.949999809265137,14.220000267028809,11.699999809265137,14.029999732971191,856900.0,,,,,
2024-12-19,16.010000228881836,17.65999984741211,12.197999954223633,13.75,3282500.0,,,,,
2024-12-20,15.220000267028809,16.420000076293945,15.100000381469728,15.890000343322754,1557200.0,,,,,
2024-12-23,15.329999923706056,15.5,14.890000343322754,15.25,567900.0,,,,,
2024-12-24,15.399999618530272,15.43000030517578,14.954999923706056,15.399999618530272,246100.0,,,,,
2024-12-26,15.739999771118164,15.789999961853027,14.850000381469728,15.25,336800.0,,,,,
2024-12-27,15.140000343322754,15.800000190734863,14.800000190734863,15.59000015258789,475200.0,,,,,
2024-12-30,14.880000114440918,15.25,14.635000228881836,14.84000015258789,415500.0,,,,,
2024-12-31,13.850000381469728,15.300000190734863,12.793999671936035,15.119999885559082,1418400.0,,,,,
2025-01-02,13.670000076293944,14.5,13.531000137329102,14.010000228881836,530000.0,,,,,
