Date,Close,High,Low,Open,Volume,"('Close', 'RPRX')","('High', 'RPRX')","('Low', 'RPRX')","('Open', 'RPRX')","('Volume', 'RPRX')"
2024-06-03,25.90992546081543,26.518093538424964,25.82304404383491,26.160916016397596,3552900.0,,,,,
2024-06-04,26.08368492126465,26.102992309486357,25.552742792691078,25.82304070403329,2156200.0,,,,,
2024-06-05,26.064380645751957,26.315371198846726,26.006460315423656,26.21883608746349,2203600.0,,,,,
2024-06-06,26.151262283325195,26.382945447854432,25.948538363578287,25.948538363578287,1702100.0,,,,,
2024-06-07,26.50843811035156,26.73046940659664,26.083686589826204,26.20918093878733,2437000.0,,,,,
2024-06-10,26.44086456298828,26.479479342594804,25.76029472308263,26.45051825788991,3232100.0,,,,,
2024-06-11,26.469825744628903,26.60497379123859,26.15608710356609,26.402251721324063,2158200.0,,,,,
2024-06-12,26.257448196411133,26.740121862953583,26.15608532708424,26.653240455675636,2092300.0,,,,,
2024-06-13,26.257448196411133,26.397422160355468,26.006457668858584,26.228487113567176,2126100.0,,,,,
2024-06-14,25.98715209960937,26.25745003464763,25.779602261165618,26.209181559861847,1907900.0,,,,,
2024-06-17,25.687894821166992,26.093340801522363,25.538265311793374,26.064379716763398,1804400.0,,,,,
2024-06-18,25.35002326965332,26.11264676796949,25.23418077001774,25.697548927305995,2870000.0,,,,,
2024-06-20,25.70720100402832,25.75546947981753,25.24383468397637,25.388636428835845,1606200.0,,,,,
2024-06-21,25.977495193481445,26.006456274772933,25.543088180378216,25.65893066429035,3207100.0,,,,,
2024-06-24,26.170568466186523,26.41190531492301,26.0257648839414,26.0257648839414,2947700.0,,,,,
2024-06-25,25.96784400939941,26.180221610221416,25.81338857675832,26.08368650450723,2658200.0,,,,,
2024-06-26,25.658933639526367,26.112646251512874,25.639626249759957,25.87130940319481,2437200.0,,,,,
2024-06-27,25.74581527709961,25.84235038552083,25.456211793089984,25.59135984012727,2173300.0,,,,,
2024-06-28,25.456212997436523,25.94853857529425,25.23418168518708,25.842351608135782,5222600.0,,,,,
2024-07-01,25.282447814941406,25.82786774636553,25.224525647773746,25.581704980291825,2659000.0,,,,,
2024-07-02,24.98318862915039,25.31623464358689,24.934921998110816,25.205219919192707,2021700.0,,,,,
2024-07-03,25.021804809570312,25.44655818329293,24.96871040769823,25.118339918314643,1570000.0,,,,,
2024-07-05,24.780466079711918,24.9638825882958,24.548782941042017,24.944575199759832,5298000.0,,,,,
2024-07-08,24.81908416748047,24.88183227262068,24.54878803688442,24.867352648839976,2235400.0,,,,,
2024-07-09,24.741853713989254,24.790122190033443,24.326755867533816,24.732201860034515,1854000.0,,,,,
2024-07-10,24.8383903503418,24.857697741945287,24.57774608745728,24.73220337903101,2247700.0,,,,,
2024-07-11,25.803733825683597,25.90702632933146,25.041110388395943,25.06041593574524,2912100.0,,,,,
2024-07-12,25.84235000610352,26.102994242637827,25.774775983576998,26.06437946333466,1959700.0,,,,,
2024-07-15,25.72650909423828,25.94081634531204,25.65410914046593,25.890618233878055,1857600.0,,,,,
2024-07-16,26.730472564697266,26.759431811049872,25.658936259549648,25.697551043025413,2869500.0,,,,,
2024-07-17,27.12626266479492,27.15039598186132,26.6146278732186,26.71116298273826,2154800.0,,,,,
2024-07-18,27.348291397094727,27.734429983602052,26.913884336490216,27.029726833069425,2740100.0,,,,,
2024-07-19,27.164875030517575,27.49309329120469,27.077993617908984,27.25175644312617,2514200.0,,,,,
2024-07-22,27.483442306518555,27.517229321281015,27.068344433543388,27.29037391376936,1226600.0,,,,,
2024-07-23,27.502748489379883,27.82131307260613,27.44482815822624,27.637896542489766,1117200.0,,,,,
2024-07-24,27.67650985717773,27.7440838801511,27.386906375505006,27.4737859470036,1438600.0,,,,,
2024-07-25,27.6861629486084,28.178490329724287,27.502746432211342,27.63789447521233,2179900.0,,,,,
2024-07-26,27.7923526763916,28.06264877141468,27.69581756763162,27.7923526763916,2495100.0,,,,,
2024-07-29,27.70547103881836,27.879232023677755,27.62341555259633,27.792352451875075,2391700.0,,,,,
2024-07-30,27.55101585388184,27.8985396680249,27.4303474281194,27.888885973013416,4017900.0,,,,,
2024-07-31,27.193836212158203,27.57997480221067,27.02972708122915,27.551015558740502,3814700.0,,,,,
2024-08-01,27.502748489379883,27.6282446883426,27.12626357499999,27.348293045467404,3952600.0,,,,,
2024-08-02,27.54136085510254,27.57997379206653,26.942844681501946,27.464133139920587,3284800.0,,,,,
2024-08-05,26.50843811035156,26.99111179924729,26.469825172691987,26.614626911109905,2507400.0,,,,,
2024-08-06,26.160913467407227,26.81734995785385,26.102993142148392,26.344329978856475,3574600.0,,,,,
2024-08-07,26.30571746826172,26.614628351270007,26.18022311250989,26.37329149376302,4361600.0,,,,,
2024-08-08,25.24383354187012,26.672547218018067,24.819080180412566,26.672547218018067,5105400.0,,,,,
2024-08-09,25.35002326965332,25.823043280761645,25.03145869722306,25.40794359884408,5601800.0,,,,,
2024-08-12,25.52378463745117,25.77477517124938,25.342299599455693,25.46586247032192,4200900.0,,,,,
2024-08-13,25.92923355102539,26.16960375931877,25.49482645440381,25.59136156934796,4491100.0,,,,,
2024-08-14,25.72650909423828,26.054727373517835,25.58170734543945,25.880964538457587,1618600.0,,,,,
2024-08-15,26.46017265319824,26.53740037320149,25.736162087697554,25.736162087697554,2920200.0,,,,,
2024-08-16,26.43099021911621,27.238414577001397,26.23642937280688,26.460174902703532,1961700.0,,,,,
2024-08-19,26.74228286743164,26.82983505217724,26.533130632258214,26.547723900028824,1319300.0,,,,,
2024-08-20,26.518539428710938,26.800650583080127,26.48935474840949,26.800650583080127,2125300.0,,,,,
2024-08-21,26.849292755126957,26.94657317109056,26.55745150723613,26.64500369605642,3934000.0,,,,,
2024-08-22,26.97575569152832,27.21895580094809,26.897931730732772,26.94657286589848,4108800.0,,,,,
2024-08-23,27.423246383666992,27.64212686541827,27.06330938529048,27.06330938529048,2846600.0,,,,,
2024-08-26,27.63726234436035,27.890190699650564,27.44270150014643,27.530253694495723,1566800.0,,,,,
2024-08-27,27.74427032470703,27.78318137932899,27.452429065428788,27.646989904947617,1367400.0,,,,,
2024-08-28,28.02638053894043,28.09934131512291,27.6576894491856,27.73454114514974,1269500.0,,,,,
2024-08-29,28.33767890930176,28.41550287827063,27.8415522667938,28.065295945645587,1262500.0,,,,,
2024-08-30,28.24039649963379,28.57114878664407,28.070155315027883,28.357131509478872,2939900.0,,,,,
2024-09-03,28.0944766998291,28.49332659874679,28.04097423268285,28.211213572397387,1851400.0,,,,,
2024-09-04,28.47386932373047,28.54196505765442,28.065293064717167,28.11393234452868,1914300.0,,,,,
2024-09-05,28.27931022644043,28.56142326194933,28.254990585044418,28.55169503429698,2044100.0,,,,,
2024-09-06,27.919374465942383,28.3279507409966,27.82695723301474,28.240398549522865,2735600.0,,,,,
2024-09-09,27.345420837402344,27.99719720344777,27.287051475330514,27.99719720344777,3618000.0,,,,,
2024-09-10,27.29677963256836,27.4913404613713,27.04385129731237,27.36487536600852,2578500.0,,,,,
2024-09-11,27.024398803710938,27.277327158667266,26.873614056870707,27.277327158667266,2600500.0,,,,,
2024-09-12,26.8006534576416,27.403790593608875,26.732557718437334,27.09249472554953,2144500.0,,,,,
2024-09-13,26.966028213500977,27.0535804037615,26.82983674219333,26.82983674219333,1999700.0,,,,,
2024-09-16,27.491342544555664,27.588622966328657,27.10222271293341,27.10222271293341,1563200.0,,,,,
2024-09-17,27.471885681152344,27.705357576658663,27.40378994356338,27.49134213631196,1564400.0,,,,,
2024-09-18,27.442699432373047,27.68589954158076,27.36974051289248,27.403788379743997,1214000.0,,,,,
2024-09-19,27.228683471679688,27.608075040873025,27.214092059162883,27.569163989005023,1782000.0,,,,,
2024-09-20,26.790925979614254,27.40378946262892,26.7714695247961,27.40378946262892,5797100.0,,,,,
2024-09-23,26.956298828125,27.077898880988364,26.703372350982416,26.7909245374816,2088900.0,,,,,
2024-09-24,26.956298828125,27.214092201914628,26.902796363459547,26.956298828125,1493900.0,,,,,
2024-09-25,26.897932052612305,27.11194933896332,26.82983631803502,26.96602778718959,1689000.0,,,,,
2024-09-26,27.423246383666992,27.4524292109207,26.81038103476341,26.868750400210207,2000000.0,,,,,
2024-09-27,27.442699432373047,27.719949263901857,27.41837979254619,27.491340567496337,1609900.0,,,,,
2024-09-30,27.52052497863769,27.58862071167281,27.296779470204303,27.481612070920736,1238600.0,,,,,
2024-10-01,27.60807609558105,27.768589061276167,27.428108530943494,27.549708587814475,1674600.0,,,,,
2024-10-02,27.471885681152344,27.53998141874131,27.287053068075377,27.462157453572537,1391200.0,,,,,
2024-10-03,26.995214462280277,27.39406252751963,26.941710136741136,27.355151471517363,1329400.0,,,,,
2024-10-04,26.995214462280277,27.17031885296482,26.868751210935734,26.878477583334,1556600.0,,,,,
2024-10-07,26.82010841369629,27.111949665286787,26.78119736009933,26.97575633902337,1443500.0,,,,,
