Date,Close,High,Low,Open,Volume,"('Close', 'PUMP')","('High', 'PUMP')","('Low', 'PUMP')","('Open', 'PUMP')","('Volume', 'PUMP')"
2024-08-16,8.470000267028809,8.545000076293945,8.34000015258789,8.34000015258789,657400.0,,,,,
2024-08-19,8.430000305175781,8.595000267028809,8.399999618530273,8.479999542236328,668200.0,,,,,
2024-08-20,8.09000015258789,8.420000076293945,8.069999694824219,8.420000076293945,1027700.0,,,,,
2024-08-21,8.010000228881836,8.199999809265137,7.980000019073486,8.199999809265137,1147600.0,,,,,
2024-08-22,7.869999885559082,8.020000457763672,7.820000171661377,8.010000228881836,1215900.0,,,,,
2024-08-23,8.100000381469727,8.1899995803833,7.900000095367432,7.949999809265137,1358700.0,,,,,
2024-08-26,8.260000228881836,8.350000381469727,8.09000015258789,8.289999961853027,1180900.0,,,,,
2024-08-27,8.170000076293945,8.21500015258789,8.029999732971191,8.210000038146973,1211400.0,,,,,
2024-08-28,7.949999809265137,8.104999542236328,7.925000190734863,8.039999961853027,670800.0,,,,,
2024-08-29,8.140000343322754,8.239999771118164,7.945000171661377,8.0,869400.0,,,,,
2024-08-30,7.940000057220459,8.109999656677246,7.809999942779541,8.029999732971191,915900.0,,,,,
2024-09-03,7.579999923706055,7.739999771118164,7.519999980926514,7.71999979019165,1098200.0,,,,,
2024-09-04,7.590000152587891,7.71999979019165,7.539999961853027,7.630000114440918,1364300.0,,,,,
2024-09-05,7.369999885559082,7.710000038146973,7.360000133514404,7.710000038146973,1054900.0,,,,,
2024-09-06,7.329999923706055,7.505000114440918,7.215000152587891,7.369999885559082,1132400.0,,,,,
2024-09-09,7.179999828338623,7.329999923706055,7.139999866485596,7.269999980926514,1602600.0,,,,,
2024-09-10,7.159999847412109,7.244999885559082,7.079999923706055,7.239999771118164,1150300.0,,,,,
2024-09-11,7.059999942779541,7.159999847412109,6.744999885559082,7.159999847412109,1669700.0,,,,,
2024-09-12,7.199999809265137,7.375,7.050000190734863,7.119999885559082,1042300.0,,,,,
2024-09-13,7.309999942779541,7.510000228881836,7.230000019073486,7.300000190734863,1046300.0,,,,,
2024-09-16,7.610000133514404,7.630000114440918,7.394999980926514,7.440000057220459,896600.0,,,,,
2024-09-17,8.010000228881836,8.029999732971191,7.625,7.670000076293945,858800.0,,,,,
2024-09-18,8.039999961853027,8.279999732971191,7.985000133514404,8.010000228881836,1041100.0,,,,,
2024-09-19,8.229999542236328,8.369999885559082,8.175000190734863,8.3100004196167,987300.0,,,,,
2024-09-20,8.239999771118164,8.449999809265137,8.010000228881836,8.130000114440918,6216800.0,,,,,
2024-09-23,8.350000381469727,8.475000381469727,8.164999961853027,8.1899995803833,1341800.0,,,,,
2024-09-24,8.3100004196167,8.569999694824219,8.300000190734863,8.520000457763672,1601500.0,,,,,
2024-09-25,7.880000114440918,8.329999923706055,7.84499979019165,8.260000228881836,1542800.0,,,,,
2024-09-26,7.340000152587891,7.800000190734863,7.270999908447266,7.710000038146973,2199300.0,,,,,
2024-09-27,7.539999961853027,7.644999980926514,7.425000190734863,7.46999979019165,1123000.0,,,,,
2024-09-30,7.659999847412109,7.715000152587891,7.440000057220459,7.480000019073486,1238500.0,,,,,
2024-10-01,7.960000038146973,8.079999923706055,7.550000190734863,7.559999942779541,1464900.0,,,,,
2024-10-02,7.980000019073486,8.149999618530273,7.875,8.149999618530273,980400.0,,,,,
2024-10-03,8.260000228881836,8.270000457763672,7.929999828338623,7.980000019073486,1009800.0,,,,,
2024-10-04,8.4399995803833,8.574999809265137,8.260000228881836,8.390000343322754,997700.0,,,,,
2024-10-07,8.539999961853027,8.614999771118164,8.414999961853027,8.470000267028809,633800.0,,,,,
2024-10-08,8.210000038146973,8.390000343322754,8.09000015258789,8.34000015258789,1000000.0,,,,,
2024-10-09,8.220000267028809,8.350000381469727,8.039999961853027,8.09000015258789,616800.0,,,,,
2024-10-10,8.260000228881836,8.28499984741211,8.100000381469727,8.260000228881836,609500.0,,,,,
2024-10-11,8.380000114440918,8.460000038146973,8.170000076293945,8.170000076293945,649700.0,,,,,
2024-10-14,8.270000457763672,8.34000015258789,8.1899995803833,8.25,588800.0,,,,,
2024-10-15,8.029999732971191,8.204999923706055,7.84499979019165,8.020000457763672,1238700.0,,,,,
2024-10-16,8.170000076293945,8.255000114440918,8.104999542236328,8.170000076293945,928300.0,,,,,
2024-10-17,8.010000228881836,8.029999732971191,7.715000152587891,8.020000457763672,1111200.0,,,,,
2024-10-18,7.75,7.940000057220459,7.75,7.940000057220459,712800.0,,,,,
2024-10-21,7.639999866485596,7.909999847412109,7.639999866485596,7.860000133514404,524700.0,,,,,
2024-10-22,7.670000076293945,7.789999961853027,7.625,7.690000057220459,681500.0,,,,,
2024-10-23,7.619999885559082,7.695000171661377,7.539999961853027,7.590000152587891,650200.0,,,,,
2024-10-24,7.590000152587891,7.659999847412109,7.400000095367432,7.659999847412109,790600.0,,,,,
2024-10-25,7.75,7.815000057220459,7.639999866485596,7.71999979019165,709000.0,,,,,
2024-10-28,7.559999942779541,7.659999847412109,7.480000019073486,7.480000019073486,704600.0,,,,,
2024-10-29,7.539999961853027,7.644999980926514,7.46999979019165,7.590000152587891,866300.0,,,,,
2024-10-30,7.210000038146973,7.974999904632568,7.199999809265137,7.909999847412109,1659700.0,,,,,
2024-10-31,6.909999847412109,7.385000228881836,6.900000095367432,7.349999904632568,1592800.0,,,,,
2024-11-01,6.579999923706055,7.050000190734863,6.534999847412109,7.0,2155400.0,,,,,
2024-11-04,7.039999961853027,7.119999885559082,6.630000114440918,6.630000114440918,2025700.0,,,,,
2024-11-05,7.25,7.355000019073486,7.099999904632568,7.210000038146973,2077200.0,,,,,
2024-11-06,8.430000305175781,8.479999542236328,7.699999809265137,7.699999809265137,2321300.0,,,,,
2024-11-07,7.960000038146973,8.380000114440918,7.925000190734863,8.380000114440918,1361900.0,,,,,
2024-11-08,7.699999809265137,7.880000114440918,7.590000152587891,7.849999904632568,1319600.0,,,,,
2024-11-11,8.100000381469727,8.119999885559082,7.670000076293945,7.71999979019165,1448500.0,,,,,
2024-11-12,8.029999732971191,8.244999885559082,7.960000038146973,8.029999732971191,1166500.0,,,,,
2024-11-13,7.860000133514404,8.109999656677246,7.84499979019165,8.109999656677246,1433500.0,,,,,
2024-11-14,7.800000190734863,8.050000190734863,7.730000019073486,7.960000038146973,1126900.0,,,,,
2024-11-15,7.579999923706055,7.90500020980835,7.545000076293945,7.829999923706055,934200.0,,,,,
2024-11-18,7.849999904632568,8.050000190734863,7.650000095367432,7.710000038146973,1502600.0,,,,,
2024-11-19,7.769999980926514,7.84499979019165,7.684999942779541,7.739999771118164,894700.0,,,,,
2024-11-20,7.809999942779541,7.849999904632568,7.610000133514404,7.809999942779541,962700.0,,,,,
2024-11-21,8.220000267028809,8.300000190734863,7.840000152587891,7.880000114440918,1262400.0,,,,,
2024-11-22,8.5,8.529999732971191,8.265000343322754,8.279999732971191,1201300.0,,,,,
2024-11-25,8.449999809265137,8.680000305175781,8.319999694824219,8.59000015258789,1734500.0,,,,,
2024-11-26,8.40999984741211,8.539999961853027,8.28499984741211,8.539999961853027,857900.0,,,,,
2024-11-27,8.479999542236328,8.569999694824219,8.359999656677246,8.449999809265137,779900.0,,,,,
2024-11-29,8.399999618530273,8.600000381469727,8.34000015258789,8.600000381469727,511400.0,,,,,
2024-12-02,8.729999542236328,8.755000114440918,8.3100004196167,8.430000305175781,1144100.0,,,,,
2024-12-03,8.520000457763672,8.84000015258789,8.470000267028809,8.8100004196167,1142200.0,,,,,
2024-12-04,8.239999771118164,8.579999923706055,8.114999771118164,8.520000457763672,1058900.0,,,,,
2024-12-05,8.239999771118164,8.399999618530273,8.199999809265137,8.260000228881836,1025900.0,,,,,
2024-12-06,7.909999847412109,8.420000076293945,7.684999942779541,8.420000076293945,1487200.0,,,,,
2024-12-09,7.880000114440918,8.104999542236328,7.860000133514404,8.020000457763672,1443100.0,,,,,
2024-12-10,9.289999961853027,9.654999732971191,8.380000114440918,8.489999771118164,4344100.0,,,,,
2024-12-11,9.670000076293944,9.729999542236328,9.0,9.210000038146973,3432700.0,,,,,
2024-12-12,9.420000076293944,9.720000267028809,9.270000457763672,9.579999923706056,3173100.0,,,,,
2024-12-13,9.119999885559082,9.404999732971191,9.010000228881836,9.390000343322754,2712400.0,,,,,
2024-12-16,9.130000114440918,9.25,8.90999984741211,9.039999961853027,2625400.0,,,,,
2024-12-17,9.3100004196167,9.359999656677246,8.904999732971191,9.010000228881836,2046000.0,,,,,
2024-12-18,8.899999618530273,9.53499984741211,8.76099967956543,9.43000030517578,1770000.0,,,,,
2024-12-19,8.949999809265137,9.279999732971191,8.84000015258789,9.15999984741211,2303400.0,,,,,
2024-12-20,8.739999771118164,9.18000030517578,8.65999984741211,8.770000457763672,12954400.0,,,,,
2024-12-23,8.920000076293945,9.130000114440918,8.75,8.75,1616900.0,,,,,
2024-12-24,9.0,9.029999732971191,8.729999542236328,8.949999809265137,600800.0,,,,,
2024-12-26,9.029999732971191,9.0649995803833,8.789999961853027,9.050000190734863,799600.0,,,,,
2024-12-27,9.039999961853027,9.178999900817873,8.949999809265137,9.0,1203600.0,,,,,
2024-12-30,9.239999771118164,9.470000267028809,9.029999732971191,9.100000381469728,973500.0,,,,,
2024-12-31,9.329999923706056,9.609999656677246,9.3100004196167,9.34000015258789,1724200.0,,,,,
2025-01-02,9.869999885559082,10.0600004196167,9.460000038146973,9.510000228881836,1783400.0,,,,,
2025-01-03,9.869999885559082,9.989999771118164,9.670000076293944,9.949999809265137,894800.0,,,,,
2025-01-06,9.8100004196167,10.130000114440918,9.779999732971191,9.960000038146973,1049700.0,,,,,
2025-01-07,9.979999542236328,10.164999961853027,9.800000190734863,9.90999984741211,1422200.0,,,,,
2025-01-08,10.020000457763672,10.170000076293944,9.850000381469728,9.890000343322754,976200.0,,,,,
2025-01-10,10.1899995803833,10.550000190734863,10.0,10.300000190734863,1394700.0,,,,,
2025-01-13,10.279999732971191,10.4399995803833,9.979999542236328,10.18000030517578,1600000.0,,,,,
2025-01-14,10.489999771118164,10.637999534606934,10.140000343322754,10.239999771118164,1274400.0,,,,,
2025-01-15,10.720000267028809,10.835000038146973,10.53499984741211,10.640000343322754,1125400.0,,,,,
2025-01-16,10.949999809265137,11.06999969482422,10.510000228881836,10.619999885559082,1647500.0,,,,,
2025-01-17,10.899999618530272,11.170000076293944,10.859999656677246,11.020000457763672,1510500.0,,,,,
2025-01-21,11.0600004196167,11.100000381469728,10.729999542236328,10.979999542236328,1270500.0,,,,,
2025-01-22,10.789999961853027,11.0600004196167,10.60099983215332,11.050000190734863,2310500.0,,,,,
2025-01-23,10.6899995803833,10.949999809265137,10.630000114440918,10.81999969482422,2241200.0,,,,,
2025-01-24,10.510000228881836,10.710000038146973,10.279999732971191,10.609999656677246,1511600.0,,,,,
2025-01-27,9.380000114440918,10.359999656677246,9.369999885559082,10.15999984741211,2149900.0,,,,,
2025-01-28,9.43000030517578,9.630000114440918,9.345000267028809,9.449999809265137,1557100.0,,,,,
2025-01-29,9.350000381469728,9.380000114440918,9.15999984741211,9.239999771118164,1814700.0,,,,,
2025-01-30,9.199999809265137,9.40999984741211,9.005000114440918,9.369999885559082,1230400.0,,,,,
2025-01-31,8.880000114440918,9.229999542236328,8.859999656677246,9.229999542236328,1544600.0,,,,,
2025-02-03,8.8100004196167,8.970000267028809,8.649999618530273,8.829999923706055,841800.0,,,,,
2025-02-04,9.170000076293944,9.234999656677246,8.6899995803833,8.699999809265137,1512100.0,,,,,
2025-02-05,9.130000114440918,9.270000457763672,9.03499984741211,9.260000228881836,883300.0,,,,,
2025-02-06,8.800000190734863,9.229999542236328,8.6899995803833,9.229999542236328,874600.0,,,,,
2025-02-07,8.59000015258789,8.920000076293945,8.5600004196167,8.819999694824219,853400.0,,,,,
2025-02-10,8.90999984741211,8.930000305175781,8.619999885559082,8.6899995803833,1152200.0,,,,,
2025-02-11,9.039999961853027,9.15999984741211,8.84000015258789,8.949999809265137,980000.0,,,,,
2025-02-12,8.789999961853027,8.930000305175781,8.71500015258789,8.899999618530273,1283400.0,,,,,
2025-02-13,8.680000305175781,8.789999961853027,8.479999542236328,8.789999961853027,892800.0,,,,,
2025-02-14,8.8100004196167,9.0,8.699999809265137,8.710000038146973,829200.0,,,,,
2025-02-18,9.029999732971191,9.21500015258789,8.819999694824219,8.930000305175781,1380200.0,,,,,
2025-02-19,8.819999694824219,9.1899995803833,8.744999885559082,9.0,2847800.0,,,,,
2025-02-20,9.029999732971191,9.199999809265137,8.789999961853027,8.859999656677246,1924700.0,,,,,
2025-02-21,9.100000381469728,9.569000244140623,9.045000076293944,9.25,2470800.0,,,,,
2025-02-24,8.9399995803833,9.43000030517578,8.9399995803833,9.149999618530272,3846500.0,,,,,
2025-02-25,8.359999656677246,8.9399995803833,8.359999656677246,8.899999618530273,3022700.0,,,,,
2025-02-26,8.470000267028809,8.619999885559082,8.34000015258789,8.479999542236328,2589600.0,,,,,
2025-02-27,8.460000038146973,8.675000190734863,8.430000305175781,8.479999542236328,1585600.0,,,,,
2025-02-28,8.4399995803833,8.449999809265137,8.1899995803833,8.300000190734863,2253400.0,,,,,
2025-03-03,7.670000076293945,8.470000267028809,7.639999866485596,8.4399995803833,1711700.0,,,,,
2025-03-04,7.519999980926514,7.605000019073486,6.960000038146973,7.260000228881836,3238200.0,,,,,
2025-03-05,7.409999847412109,7.465000152587891,7.130000114440918,7.389999866485596,2477600.0,,,,,
2025-03-06,7.199999809265137,7.400000095367432,7.110000133514404,7.21999979019165,1944400.0,,,,,
2025-03-07,7.300000190734863,7.559999942779541,7.210000038146973,7.21999979019165,1662100.0,,,,,
2025-03-10,6.989999771118164,7.320000171661377,6.949999809265137,7.130000114440918,2175000.0,,,,,
2025-03-11,6.880000114440918,7.150000095367432,6.829999923706055,7.03000020980835,1613700.0,,,,,
2025-03-12,6.929999828338623,7.079999923706055,6.829999923706055,6.980000019073486,2199900.0,,,,,
2025-03-13,6.670000076293945,7.070000171661377,6.639999866485596,6.949999809265137,1195600.0,,,,,
2025-03-14,6.880000114440918,6.980000019073486,6.710000038146973,6.769999980926514,1290400.0,,,,,
2025-03-17,6.840000152587891,7.025000095367432,6.699999809265137,6.909999847412109,1448800.0,,,,,
2025-03-18,6.820000171661377,6.920000076293945,6.71999979019165,6.909999847412109,1563100.0,,,,,
2025-03-19,7.199999809265137,7.300000190734863,6.804999828338623,6.840000152587891,1633500.0,,,,,
2025-03-20,7.289999961853027,7.449999809265137,7.070000171661377,7.090000152587891,1987500.0,,,,,
2025-03-21,7.21999979019165,7.340000152587891,7.130000114440918,7.170000076293945,3607600.0,,,,,
2025-03-24,7.590000152587891,7.675000190734863,7.375,7.409999847412109,1668500.0,,,,,
2025-03-25,7.599999904632568,7.744999885559082,7.599999904632568,7.630000114440918,1456000.0,,,,,
2025-03-26,7.53000020980835,7.820000171661377,7.525000095367432,7.730000019073486,1574700.0,,,,,
2025-03-27,7.579999923706055,7.670000076293945,7.500999927520752,7.590000152587891,1225000.0,,,,,
2025-03-28,7.380000114440918,7.610000133514404,7.300000190734863,7.53000020980835,1051500.0,,,,,
2025-03-31,7.349999904632568,7.505000114440918,7.270999908447266,7.329999923706055,1352900.0,,,,,
2025-04-01,7.539999961853027,7.619999885559082,7.25,7.409999847412109,1149000.0,,,,,
2025-04-02,7.590000152587891,7.614999771118164,7.380000114440918,7.400000095367432,927900.0,,,,,
2025-04-03,6.269999980926514,7.210000038146973,6.260000228881836,7.03000020980835,2323300.0,,,,,
2025-04-04,5.230000019073486,6.0,5.131999969482422,5.940000057220459,3036500.0,,,,,
2025-04-07,5.260000228881836,5.429999828338623,4.809999942779541,5.010000228881836,2272300.0,,,,,
2025-04-08,4.829999923706055,5.559999942779541,4.730000019073486,5.559999942779541,1868800.0,,,,,
2025-04-09,5.630000114440918,5.739999771118164,4.610000133514404,4.670000076293945,2372300.0,,,,,
2025-04-10,4.929999828338623,5.239999771118164,4.810999870300293,5.239999771118164,1464900.0,,,,,
2025-04-11,4.96999979019165,5.045000076293945,4.744999885559082,4.940000057220459,1268400.0,,,,,
2025-04-14,5.170000076293945,5.230000019073486,4.96999979019165,5.170000076293945,2184100.0,,,,,
2025-04-15,5.199999809265137,5.269999980926514,5.079999923706055,5.110000133514404,1809100.0,,,,,
2025-04-16,5.190000057220459,5.360000133514404,5.105000019073486,5.230000019073486,1338700.0,,,,,
2025-04-17,5.420000076293945,5.545000076293945,5.300000190734863,5.380000114440918,1327200.0,,,,,
2025-04-21,4.960000038146973,5.300000190734863,4.894999980926514,5.300000190734863,1376600.0,,,,,
2025-04-22,5.150000095367432,5.199999809265137,4.820000171661377,5.010000228881836,1892600.0,,,,,
2025-04-23,5.050000190734863,5.429999828338623,5.011000156402588,5.309999942779541,1688000.0,,,,,
2025-04-24,5.199999809265137,5.300000190734863,5.039999961853027,5.139999866485596,1879300.0,,,,,
2025-04-25,5.320000171661377,5.320000171661377,5.065000057220459,5.090000152587891,1225100.0,,,,,
2025-04-28,5.269999980926514,5.400000095367432,5.144999980926514,5.269999980926514,1442800.0,,,,,
2025-04-29,5.599999904632568,6.139999866485596,5.369999885559082,5.980000019073486,4677800.0,,,,,
2025-04-30,4.980000019073486,5.409999847412109,4.880000114440918,5.360000133514404,4824800.0,,,,,
2025-05-01,5.360000133514404,5.440000057220459,4.909999847412109,4.960000038146973,2567400.0,,,,,
2025-05-02,5.510000228881836,5.599999904632568,5.269999980926514,5.449999809265137,1686900.0,,,,,
2025-05-05,5.289999961853027,5.400000095367432,5.195000171661377,5.369999885559082,1739600.0,,,,,
2025-05-06,5.260000228881836,5.369999885559082,5.170000076293945,5.329999923706055,1970500.0,,,,,
2025-05-07,5.159999847412109,5.340000152587891,5.059999942779541,5.320000171661377,1458000.0,,,,,
2025-05-08,5.349999904632568,5.394999980926514,5.190000057220459,5.300000190734863,1830700.0,,,,,
2025-05-09,5.440000057220459,5.510000228881836,5.389999866485596,5.449999809265137,912200.0,,,,,
2025-05-12,6.0,6.099999904632568,5.769999980926514,5.860000133514404,2215300.0,,,,,
2025-05-13,6.070000171661377,6.164999961853027,5.920000076293945,6.039999961853027,1401300.0,,,,,
2025-05-14,6.050000190734863,6.109000205993652,5.954999923706055,6.019999980926514,1086200.0,,,,,
2025-05-15,5.860000133514404,5.960000038146973,5.744999885559082,5.880000114440918,1167800.0,,,,,
2025-05-16,5.809999942779541,5.901000022888184,5.715000152587891,5.860000133514404,1358800.0,,,,,
2025-05-19,5.679999828338623,5.729000091552734,5.574999809265137,5.699999809265137,862800.0,,,,,
2025-05-20,5.730000019073486,5.789999961853027,5.619999885559082,5.75,1330600.0,,,,,
2025-05-21,5.5,5.679999828338623,5.449999809265137,5.650000095367432,1613200.0,,,,,
2025-05-22,5.619999885559082,5.635000228881836,5.2729997634887695,5.409999847412109,2197700.0,,,,,
2025-05-23,5.579999923706055,5.670000076293945,5.420000076293945,5.460000038146973,1678600.0,,,,,
2025-05-27,5.659999847412109,5.710000038146973,5.474999904632568,5.710000038146973,1062800.0,,,,,
2025-05-28,5.449999809265137,5.739999771118164,5.425000190734863,5.730000019073486,1110600.0,,,,,
2025-05-29,5.550000190734863,5.614999771118164,5.425000190734863,5.489999771118164,1131100.0,,,,,
2025-05-30,5.400000095367432,5.505000114440918,5.369999885559082,5.489999771118164,943200.0,,,,,
2025-06-02,5.420000076293945,5.590000152587891,5.360000133514404,5.550000190734863,1063500.0,,,,,
2025-06-03,5.909999847412109,5.960000038146973,5.309999942779541,5.440000057220459,1891900.0,,,,,
2025-06-04,5.679999828338623,5.96999979019165,5.59499979019165,5.889999866485596,1211500.0,,,,,
2025-06-05,5.739999771118164,5.784999847412109,5.625,5.699999809265137,1118300.0,,,,,
2025-06-06,5.960000038146973,6.090000152587891,5.829999923706055,5.860000133514404,911300.0,,,,,
2025-06-09,6.079999923706055,6.190000057220459,5.925000190734863,6.039999961853027,1207800.0,,,,,
2025-06-10,6.179999828338623,6.460000038146973,6.139999866485596,6.199999809265137,1219500.0,,,,,
2025-06-11,6.409999847412109,6.460000038146973,6.159999847412109,6.300000190734863,1425600.0,,,,,
2025-06-12,6.260000228881836,6.324999809265137,6.150000095367432,6.239999771118164,1456600.0,,,,,
2025-06-13,6.449999809265137,6.860000133514404,6.349999904632568,6.590000152587891,2259100.0,,,,,
2025-06-16,6.440000057220459,6.525000095367432,6.28000020980835,6.409999847412109,1464000.0,,,,,
2025-06-17,6.71999979019165,6.889999866485596,6.460000038146973,6.510000228881836,2764700.0,,,,,
2025-06-18,6.650000095367432,6.840000152587891,6.625,6.670000076293945,1958900.0,,,,,
2025-06-20,6.550000190734863,6.724999904632568,6.539999961853027,6.679999828338623,3802400.0,,,,,
2025-06-23,6.139999866485596,6.618000030517578,6.050000190734863,6.610000133514404,3461300.0,,,,,
2025-06-24,6.110000133514404,6.239999771118164,6.010000228881836,6.059999942779541,2425500.0,,,,,
2025-06-25,5.96999979019165,6.110000133514404,5.929999828338623,6.090000152587891,1320300.0,,,,,
2025-06-26,6.059999942779541,6.119999885559082,5.909999847412109,5.989999771118164,1219000.0,,,,,
2025-06-27,5.96999979019165,6.144999980926514,5.864999771118164,6.070000171661377,2313000.0,,,,,
2025-06-30,5.96999979019165,6.130000114440918,5.909999847412109,5.940000057220459,2511400.0,,,,,
2025-07-01,6.210000038146973,6.40500020980835,5.880000114440918,5.940000057220459,1943200.0,,,,,
2025-07-02,6.360000133514404,6.394999980926514,6.114999771118164,6.340000152587891,2245400.0,,,,,
2025-07-03,6.309999942779541,6.388000011444092,6.239999771118164,6.320000171661377,766400.0,,,,,
2025-07-07,6.170000076293945,6.329999923706055,5.991000175476074,6.170000076293945,1254400.0,,,,,
2025-07-08,6.639999866485596,6.704999923706055,6.179999828338623,6.179999828338623,1903600.0,,,,,
2025-07-09,6.579999923706055,6.679999828338623,6.485000133514404,6.639999866485596,1733800.0,,,,,
2025-07-10,6.590000152587891,6.644999980926514,6.420000076293945,6.5,1333300.0,,,,,
2025-07-11,6.539999961853027,6.695000171661377,6.460000038146973,6.519999980926514,1046000.0,,,,,
2025-07-14,6.269999980926514,6.429999828338623,6.199999809265137,6.429999828338623,1665400.0,,,,,
2025-07-15,5.75,6.239999771118164,5.75,6.150000095367432,2084300.0,,,,,
2025-07-16,5.730000019073486,5.828999996185303,5.614999771118164,5.659999847412109,1800700.0,,,,,
2025-07-17,5.789999961853027,5.855000019073486,5.710000038146973,5.730000019073486,1247000.0,,,,,
