Date,Close,High,Low,Open,Volume,"('Close', 'PARR')","('High', 'PARR')","('Low', 'PARR')","('Open', 'PARR')","('Volume', 'PARR')"
2024-06-03,25.84000015258789,27.280000686645508,25.770000457763672,27.07999992370605,778200.0,,,,,
2024-06-04,25.43000030517578,25.76000022888184,25.299999237060547,25.57999992370605,681800.0,,,,,
2024-06-05,24.989999771118164,25.65999984741211,24.770000457763672,25.65999984741211,700100.0,,,,,
2024-06-06,24.979999542236328,25.31999969482422,24.940000534057617,24.989999771118164,542100.0,,,,,
2024-06-07,25.209999084472656,25.530000686645508,24.63999938964844,24.84000015258789,552900.0,,,,,
2024-06-10,25.0,25.399999618530277,24.38999938964844,24.979999542236328,1094400.0,,,,,
2024-06-11,25.200000762939453,25.31999969482422,24.559999465942383,24.81999969482422,773900.0,,,,,
2024-06-12,25.049999237060547,25.940000534057617,24.93000030517578,25.65999984741211,631300.0,,,,,
2024-06-13,25.239999771118164,25.46999931335449,24.770000457763672,25.170000076293945,661200.0,,,,,
2024-06-14,24.51000022888184,25.1200008392334,24.459999084472656,25.01000022888184,505000.0,,,,,
2024-06-17,24.8700008392334,25.01000022888184,24.190000534057617,24.350000381469727,724500.0,,,,,
2024-06-18,24.479999542236328,25.26000022888184,24.43000030517578,24.989999771118164,598000.0,,,,,
2024-06-20,24.57999992370605,24.940000534057617,24.32999992370605,24.479999542236328,746700.0,,,,,
2024-06-21,23.81999969482422,24.700000762939453,23.780000686645508,24.68000030517578,2617000.0,,,,,
2024-06-24,24.40999984741211,24.549999237060547,23.850000381469727,23.899999618530277,963900.0,,,,,
2024-06-25,24.56999969482422,24.68000030517578,24.0,24.21999931335449,788600.0,,,,,
2024-06-26,24.93000030517578,24.979999542236328,24.200000762939453,24.549999237060547,1054300.0,,,,,
2024-06-27,24.71999931335449,25.399999618530277,24.6200008392334,25.15999984741211,1042600.0,,,,,
2024-06-28,25.25,25.59000015258789,24.63999938964844,25.06999969482422,2452900.0,,,,,
2024-07-01,25.299999237060547,25.6299991607666,25.040000915527344,25.3700008392334,868800.0,,,,,
2024-07-02,25.700000762939453,26.71999931335449,25.540000915527344,25.68000030517578,890100.0,,,,,
2024-07-03,25.780000686645508,26.059999465942383,25.549999237060547,25.700000762939453,413500.0,,,,,
2024-07-05,24.6200008392334,25.700000762939453,24.6200008392334,25.63999938964844,599800.0,,,,,
2024-07-08,24.38999938964844,25.0,24.239999771118164,24.420000076293945,683800.0,,,,,
2024-07-09,23.61000061035156,24.3700008392334,23.600000381469727,24.11000061035156,764800.0,,,,,
2024-07-10,22.940000534057617,23.57999992370605,22.770000457763672,23.5,938600.0,,,,,
2024-07-11,23.989999771118164,24.049999237060547,22.780000686645508,23.200000762939453,1075900.0,,,,,
2024-07-12,24.020000457763672,24.350000381469727,23.459999084472656,24.270000457763672,811900.0,,,,,
2024-07-15,23.899999618530277,24.31999969482422,23.84000015258789,24.299999237060547,584400.0,,,,,
2024-07-16,24.57999992370605,24.6200008392334,23.700000762939453,23.899999618530277,662500.0,,,,,
2024-07-17,24.739999771118164,25.549999237060547,24.540000915527344,24.739999771118164,722700.0,,,,,
2024-07-18,23.51000022888184,24.799999237060547,23.290000915527344,24.57999992370605,821900.0,,,,,
2024-07-19,23.6299991607666,23.739999771118164,23.040000915527344,23.489999771118164,617000.0,,,,,
2024-07-22,23.700000762939453,23.770000457763672,22.790000915527344,23.6299991607666,911400.0,,,,,
2024-07-23,23.71999931335449,24.020000457763672,23.38999938964844,23.690000534057617,672500.0,,,,,
2024-07-24,23.899999618530277,24.100000381469727,23.540000915527344,23.75,879800.0,,,,,
2024-07-25,24.809999465942383,25.059999465942383,23.75,23.88999938964844,664100.0,,,,,
2024-07-26,25.3700008392334,25.399999618530277,24.6200008392334,24.959999084472656,622600.0,,,,,
2024-07-29,24.959999084472656,25.489999771118164,24.68000030517578,25.420000076293945,434500.0,,,,,
2024-07-30,26.170000076293945,26.200000762939453,24.950000762939453,24.950000762939453,891200.0,,,,,
2024-07-31,26.549999237060547,27.450000762939453,26.18000030517578,26.59000015258789,1364800.0,,,,,
2024-08-01,25.600000381469727,26.920000076293945,25.200000762939453,26.57999992370605,1104600.0,,,,,
2024-08-02,24.170000076293945,25.11000061035156,24.030000686645508,24.90999984741211,1011200.0,,,,,
2024-08-05,23.56999969482422,23.780000686645508,22.540000915527344,23.200000762939453,978500.0,,,,,
2024-08-06,23.690000534057617,24.040000915527344,23.270000457763672,23.51000022888184,1206300.0,,,,,
2024-08-07,24.100000381469727,26.209999084472656,23.68000030517578,25.399999618530277,1324300.0,,,,,
2024-08-08,24.690000534057617,25.149999618530277,24.21999931335449,24.299999237060547,932400.0,,,,,
2024-08-09,24.399999618530277,24.770000457763672,23.709999084472656,24.51000022888184,1122800.0,,,,,
2024-08-12,23.540000915527344,24.59000015258789,23.290000915527344,24.46999931335449,1131600.0,,,,,
2024-08-13,23.149999618530277,23.559999465942383,23.059999465942383,23.290000915527344,863100.0,,,,,
2024-08-14,22.979999542236328,23.43000030517578,22.90999984741211,23.280000686645508,919900.0,,,,,
2024-08-15,23.770000457763672,24.1200008392334,23.280000686645508,23.420000076293945,772300.0,,,,,
2024-08-16,23.93000030517578,24.13999938964844,23.399999618530277,23.530000686645508,544500.0,,,,,
2024-08-19,22.989999771118164,23.979999542236328,22.799999237060547,23.8799991607666,1257300.0,,,,,
2024-08-20,21.84000015258789,22.96999931335449,21.649999618530277,22.96999931335449,1293700.0,,,,,
2024-08-21,22.209999084472656,22.5,21.86000061035156,22.11000061035156,898300.0,,,,,
2024-08-22,22.040000915527344,22.290000915527344,21.81999969482422,22.170000076293945,753100.0,,,,,
2024-08-23,22.540000915527344,22.6200008392334,21.989999771118164,22.229999542236328,759500.0,,,,,
2024-08-26,21.799999237060547,22.790000915527344,21.790000915527344,22.75,781700.0,,,,,
2024-08-27,21.6299991607666,21.809999465942383,21.309999465942383,21.770000457763672,712700.0,,,,,
2024-08-28,21.549999237060547,21.780000686645508,21.3799991607666,21.57999992370605,686100.0,,,,,
2024-08-29,22.049999237060547,22.09000015258789,21.420000076293945,21.920000076293945,1427000.0,,,,,
2024-08-30,22.440000534057617,22.6200008392334,21.989999771118164,22.0,856300.0,,,,,
2024-09-03,21.68000030517578,22.040000915527344,21.40999984741211,22.01000022888184,748200.0,,,,,
2024-09-04,21.420000076293945,21.84000015258789,21.21999931335449,21.71999931335449,868300.0,,,,,
2024-09-05,20.440000534057617,21.459999084472656,20.309999465942383,21.459999084472656,910200.0,,,,,
2024-09-06,19.86000061035156,20.76000022888184,19.739999771118164,20.479999542236328,1009000.0,,,,,
2024-09-09,18.690000534057617,19.770000457763672,18.690000534057617,19.770000457763672,1263400.0,,,,,
2024-09-10,19.190000534057617,19.299999237060547,18.309999465942383,18.71999931335449,995000.0,,,,,
2024-09-11,18.270000457763672,19.450000762939453,18.239999771118164,19.26000022888184,1116200.0,,,,,
2024-09-12,18.350000381469727,18.520000457763672,18.0,18.32999992370605,1135500.0,,,,,
2024-09-13,18.700000762939453,19.09000015258789,18.5,18.56999969482422,757600.0,,,,,
2024-09-16,18.950000762939453,19.11000061035156,18.25,18.850000381469727,809000.0,,,,,
2024-09-17,19.399999618530277,19.600000381469727,18.96999931335449,19.0,800800.0,,,,,
2024-09-18,19.3700008392334,19.920000076293945,19.21999931335449,19.459999084472656,700400.0,,,,,
2024-09-19,19.690000534057617,20.200000762939453,19.559999465942383,19.809999465942383,737100.0,,,,,
2024-09-20,19.350000381469727,19.559999465942383,18.440000534057617,19.15999984741211,5755200.0,,,,,
2024-09-23,18.770000457763672,19.200000762939453,18.43000030517578,18.989999771118164,1482600.0,,,,,
2024-09-24,18.229999542236328,19.020000457763672,18.209999084472656,19.020000457763672,1165200.0,,,,,
2024-09-25,17.290000915527344,18.26000022888184,17.280000686645508,18.209999084472656,2234800.0,,,,,
2024-09-26,17.579999923706055,18.21999931335449,17.059999465942383,17.219999313354492,1846600.0,,,,,
2024-09-27,17.860000610351562,17.93000030517578,17.40999984741211,17.8799991607666,1200800.0,,,,,
2024-09-30,17.600000381469727,18.09000015258789,17.56999969482422,17.68000030517578,1446300.0,,,,,
2024-10-01,17.530000686645508,17.719999313354492,17.219999313354492,17.280000686645508,1150500.0,,,,,
2024-10-02,18.11000061035156,18.520000457763672,17.75,18.31999969482422,1233100.0,,,,,
2024-10-03,19.31999969482422,19.46999931335449,17.799999237060547,18.06999969482422,1012700.0,,,,,
2024-10-04,18.96999931335449,19.709999084472656,18.63999938964844,19.549999237060547,961400.0,,,,,
2024-10-07,18.700000762939453,19.100000381469727,18.520000457763672,18.850000381469727,851200.0,,,,,
2024-10-08,17.6200008392334,18.51000022888184,17.31999969482422,18.51000022888184,973500.0,,,,,
2024-10-09,17.8799991607666,18.09000015258789,17.299999237060547,17.360000610351562,1070600.0,,,,,
2024-10-10,17.860000610351562,18.06999969482422,17.68000030517578,17.860000610351562,1010900.0,,,,,
2024-10-11,18.26000022888184,18.3700008392334,17.729999542236328,17.81999969482422,752200.0,,,,,
2024-10-14,17.639999389648438,18.06999969482422,17.489999771118164,18.049999237060547,834700.0,,,,,
2024-10-15,17.100000381469727,17.229999542236328,16.709999084472656,17.110000610351562,1528300.0,,,,,
2024-10-16,17.690000534057617,17.75,17.15999984741211,17.239999771118164,1269100.0,,,,,
2024-10-17,18.229999542236328,18.3700008392334,17.690000534057617,17.729999542236328,868800.0,,,,,
2024-10-18,17.920000076293945,18.440000534057617,17.850000381469727,18.190000534057617,727900.0,,,,,
2024-10-21,17.760000228881836,18.1299991607666,17.489999771118164,18.030000686645508,803600.0,,,,,
2024-10-22,17.5,17.899999618530273,17.479999542236328,17.899999618530273,684600.0,,,,,
2024-10-23,16.520000457763672,17.399999618530273,16.260000228881836,17.329999923706055,808400.0,,,,,
2024-10-24,16.829999923706055,16.84000015258789,16.18000030517578,16.440000534057617,888600.0,,,,,
2024-10-25,16.829999923706055,17.360000610351562,16.729999542236328,16.969999313354492,634400.0,,,,,
2024-10-28,17.100000381469727,17.190000534057617,16.5,16.5,589200.0,,,,,
2024-10-29,15.800000190734863,16.850000381469727,15.779999732971191,16.850000381469727,864700.0,,,,,
2024-10-30,15.68000030517578,16.239999771118164,15.649999618530272,15.850000381469728,756400.0,,,,,
2024-10-31,15.449999809265137,15.970000267028809,15.3100004196167,15.880000114440918,874100.0,,,,,
2024-11-01,15.609999656677246,15.800000190734863,15.399999618530272,15.600000381469728,949700.0,,,,,
2024-11-04,15.81999969482422,16.149999618530273,15.619999885559082,15.619999885559082,1520600.0,,,,,
2024-11-05,15.109999656677246,16.649999618530273,14.84000015258789,16.540000915527344,1889300.0,,,,,
2024-11-06,16.540000915527344,16.75,15.40999984741211,15.619999885559082,1635400.0,,,,,
2024-11-07,15.920000076293944,16.520000457763672,15.65999984741211,16.459999084472656,1133900.0,,,,,
2024-11-08,16.139999389648438,16.149999618530273,15.350000381469728,15.729999542236328,1064300.0,,,,,
2024-11-11,16.649999618530273,16.8700008392334,15.84000015258789,16.239999771118164,987400.0,,,,,
2024-11-12,16.75,17.270000457763672,16.6200008392334,16.6200008392334,878300.0,,,,,
2024-11-13,17.309999465942383,17.690000534057617,16.459999084472656,16.780000686645508,1033800.0,,,,,
2024-11-14,17.489999771118164,17.6200008392334,17.010000228881836,17.610000610351562,1005200.0,,,,,
2024-11-15,17.649999618530273,18.020000457763672,17.170000076293945,17.68000030517578,1102100.0,,,,,
2024-11-18,17.790000915527344,17.93000030517578,17.3700008392334,17.559999465942383,1042800.0,,,,,
2024-11-19,17.06999969482422,17.979999542236328,16.969999313354492,17.600000381469727,740600.0,,,,,
2024-11-20,17.200000762939453,17.40999984741211,16.860000610351562,17.0,718300.0,,,,,
2024-11-21,17.3700008392334,17.860000610351562,17.18000030517578,17.479999542236328,878000.0,,,,,
2024-11-22,17.600000381469727,17.799999237060547,17.15999984741211,17.309999465942383,743100.0,,,,,
2024-11-25,17.6299991607666,18.149999618530277,17.5,17.5,861900.0,,,,,
2024-11-26,17.329999923706055,17.520000457763672,16.90999984741211,17.510000228881836,1053300.0,,,,,
2024-11-27,17.399999618530273,17.899999618530273,17.280000686645508,17.3799991607666,675600.0,,,,,
2024-11-29,17.43000030517578,17.479999542236328,16.969999313354492,17.43000030517578,446100.0,,,,,
2024-12-02,17.65999984741211,17.670000076293945,17.079999923706055,17.360000610351562,1013800.0,,,,,
2024-12-03,17.260000228881836,17.889999389648438,17.25,17.889999389648438,728200.0,,,,,
2024-12-04,16.229999542236328,17.450000762939453,15.81999969482422,17.290000915527344,959800.0,,,,,
2024-12-05,16.260000228881836,16.739999771118164,16.059999465942383,16.290000915527344,758800.0,,,,,
2024-12-06,16.06999969482422,16.3799991607666,15.6899995803833,16.360000610351562,596200.0,,,,,
2024-12-09,16.6200008392334,17.510000228881836,16.299999237060547,16.3799991607666,1189600.0,,,,,
2024-12-10,16.520000457763672,16.979999542236328,16.31999969482422,16.739999771118164,913900.0,,,,,
2024-12-11,16.700000762939453,16.829999923706055,16.1200008392334,16.559999465942383,502100.0,,,,,
2024-12-12,16.139999389648438,16.59000015258789,15.890000343322754,16.559999465942383,664500.0,,,,,
2024-12-13,16.459999084472656,16.510000228881836,15.6899995803833,15.989999771118164,693800.0,,,,,
2024-12-16,15.390000343322754,16.0,15.1899995803833,15.850000381469728,1345100.0,,,,,
2024-12-17,16.0,16.1200008392334,15.119999885559082,15.369999885559082,781400.0,,,,,
2024-12-18,15.81999969482422,16.5,15.720000267028809,15.93000030517578,1111500.0,,,,,
2024-12-19,15.140000343322754,16.0,15.050000190734863,15.920000076293944,1423200.0,,,,,
2024-12-20,15.09000015258789,15.489999771118164,14.869999885559082,15.020000457763672,4970200.0,,,,,
2024-12-23,15.5600004196167,15.640000343322754,15.050000190734863,15.0600004196167,769500.0,,,,,
2024-12-24,16.139999389648438,16.219999313354492,15.59000015258789,15.739999771118164,359600.0,,,,,
2024-12-26,16.34000015258789,16.389999389648438,15.90999984741211,16.110000610351562,518300.0,,,,,
2024-12-27,16.190000534057617,16.520000457763672,16.030000686645508,16.3799991607666,581500.0,,,,,
2024-12-30,16.100000381469727,16.489999771118164,16.0,16.3700008392334,572900.0,,,,,
2024-12-31,16.389999389648438,16.649999618530273,16.1299991607666,16.219999313354492,717900.0,,,,,
2025-01-02,16.690000534057617,16.889999389648438,16.40999984741211,16.639999389648438,641200.0,,,,,
