Date,Close,High,Low,Open,Volume,"('Close', 'KOD')","('High', 'KOD')","('Low', 'KOD')","('Open', 'KOD')","('Volume', 'KOD')"
2024-09-19,2.5799999237060547,2.799999952316284,2.5299999713897705,2.789999961853028,130800.0,,,,,
2024-09-20,2.640000104904175,2.7100000381469727,2.4800000190734863,2.5299999713897705,319000.0,,,,,
2024-09-23,2.509999990463257,2.6600000858306885,2.5,2.619999885559082,208300.0,,,,,
2024-09-24,2.609999895095825,2.609999895095825,2.3299999237060547,2.539999961853028,202900.0,,,,,
2024-09-25,2.5999999046325684,2.640000104904175,2.4800000190734863,2.5999999046325684,234600.0,,,,,
2024-09-26,2.7100000381469727,2.740000009536743,2.5799999237060547,2.650000095367432,171800.0,,,,,
2024-09-27,2.6600000858306885,2.799999952316284,2.6600000858306885,2.7100000381469727,135700.0,,,,,
2024-09-30,2.609999895095825,2.740000009536743,2.569999933242798,2.650000095367432,138700.0,,,,,
2024-10-01,2.5999999046325684,2.630000114440918,2.509999990463257,2.559999942779541,267000.0,,,,,
2024-10-02,2.619999885559082,2.640000104904175,2.5,2.539999961853028,98000.0,,,,,
2024-10-03,2.5999999046325684,2.640000104904175,2.5199999809265137,2.569999933242798,161200.0,,,,,
2024-10-04,2.6600000858306885,2.75,2.630000114440918,2.650000095367432,93600.0,,,,,
2024-10-07,2.6600000858306885,2.680000066757202,2.5999999046325684,2.640000104904175,83600.0,,,,,
2024-10-08,2.650000095367432,2.680000066757202,2.609999895095825,2.640000104904175,103800.0,,,,,
2024-10-09,2.619999885559082,2.680000066757202,2.569999933242798,2.650000095367432,90500.0,,,,,
2024-10-10,2.690000057220459,2.720000028610229,2.539999961853028,2.569999933242798,125500.0,,,,,
2024-10-11,2.8399999141693115,2.8399999141693115,2.6600000858306885,2.6600000858306885,188900.0,,,,,
2024-10-14,2.890000104904175,2.930000066757202,2.720000028610229,2.8399999141693115,148000.0,,,,,
2024-10-15,2.880000114440918,2.9200000762939453,2.799999952316284,2.890000104904175,145200.0,,,,,
2024-10-16,3.0,3.0,2.8499999046325684,2.9200000762939453,232500.0,,,,,
2024-10-17,3.299999952316284,3.299999952316284,2.9600000381469727,3.0,354200.0,,,,,
2024-10-18,3.619999885559082,3.75,3.220000028610229,3.259999990463257,540600.0,,,,,
2024-10-21,3.670000076293945,3.740000009536743,3.4600000381469727,3.619999885559082,435200.0,,,,,
2024-10-22,3.650000095367432,3.75,3.549999952316284,3.640000104904175,355000.0,,,,,
2024-10-23,3.539999961853028,3.619999885559082,3.390000104904175,3.609999895095825,309400.0,,,,,
2024-10-24,3.430000066757202,3.5899999141693115,3.400000095367432,3.559999942779541,271000.0,,,,,
2024-10-25,3.740000009536743,3.839999914169312,3.4200000762939453,3.440000057220459,424500.0,,,,,
2024-10-28,3.7300000190734863,3.839999914169312,3.680000066757202,3.75,307600.0,,,,,
2024-10-29,3.930000066757202,4.050000190734863,3.660000085830689,3.740000009536743,391500.0,,,,,
2024-10-30,3.950000047683716,4.090000152587891,3.829999923706055,3.920000076293945,386200.0,,,,,
2024-10-31,3.799999952316284,3.9700000286102295,3.7300000190734863,3.940000057220459,357800.0,,,,,
2024-11-01,3.839999914169312,3.940000057220459,3.7899999618530273,3.859999895095825,146900.0,,,,,
2024-11-04,3.900000095367432,3.9800000190734863,3.809999942779541,3.890000104904175,204500.0,,,,,
2024-11-05,4.380000114440918,4.400000095367432,3.890000104904175,3.890000104904175,598400.0,,,,,
2024-11-06,4.760000228881836,4.829999923706055,4.510000228881836,4.570000171661377,610200.0,,,,,
2024-11-07,4.809999942779541,4.920000076293945,4.730000019073486,4.769999980926514,375400.0,,,,,
2024-11-08,4.920000076293945,4.929999828338623,4.75,4.789999961853027,268100.0,,,,,
2024-11-11,5.340000152587891,5.389999866485596,4.869999885559082,5.0,570300.0,,,,,
2024-11-12,5.079999923706055,5.360000133514404,5.059999942779541,5.340000152587891,345800.0,,,,,
2024-11-13,5.5,5.579999923706055,5.150000095367432,5.150000095367432,650300.0,,,,,
2024-11-14,5.300000190734863,5.630000114440918,5.179999828338623,5.489999771118164,499100.0,,,,,
2024-11-15,5.53000020980835,5.820000171661377,5.079999923706055,5.340000152587891,596700.0,,,,,
2024-11-18,5.659999847412109,6.0,5.420000076293945,5.510000228881836,828300.0,,,,,
2024-11-19,5.639999866485596,5.71999979019165,5.5,5.550000190734863,359100.0,,,,,
2024-11-20,5.789999961853027,5.920000076293945,5.599999904632568,5.650000095367432,355900.0,,,,,
2024-11-21,5.900000095367432,6.03000020980835,5.659999847412109,5.789999961853027,250900.0,,,,,
2024-11-22,6.190000057220459,6.28000020980835,5.789999961853027,5.900000095367432,267500.0,,,,,
2024-11-25,6.429999828338623,6.659999847412109,6.239999771118164,6.300000190734863,348000.0,,,,,
2024-11-26,6.559999942779541,6.579999923706055,6.070000171661377,6.429999828338623,339600.0,,,,,
2024-11-27,6.550000190734863,6.949999809265137,6.429999828338623,6.630000114440918,390100.0,,,,,
2024-11-29,6.670000076293945,6.809999942779541,6.46999979019165,6.46999979019165,74300.0,,,,,
2024-12-02,7.429999828338623,7.539999961853027,6.650000095367432,6.78000020980835,513900.0,,,,,
2024-12-03,7.269999980926514,7.75,7.110000133514404,7.579999923706055,552600.0,,,,,
2024-12-04,7.289999961853027,7.570000171661377,7.150000095367432,7.329999923706055,387800.0,,,,,
2024-12-05,7.349999904632568,7.429999828338623,7.079999923706055,7.25,234700.0,,,,,
2024-12-06,7.829999923706055,8.100000381469727,7.369999885559082,7.369999885559082,251400.0,,,,,
2024-12-09,10.149999618530272,11.600000381469728,8.779999732971191,8.920000076293945,1985800.0,,,,,
2024-12-10,10.0,10.449999809265137,9.649999618530272,10.289999961853027,818600.0,,,,,
2024-12-11,8.9399995803833,10.140000343322754,8.930000305175781,9.789999961853027,488500.0,,,,,
2024-12-12,8.369999885559082,8.960000038146973,8.119999885559082,8.8100004196167,483100.0,,,,,
2024-12-13,8.470000267028809,8.779999732971191,8.180000305175781,8.430000305175781,325700.0,,,,,
2024-12-16,8.119999885559082,9.010000228881836,8.100000381469727,8.5,639700.0,,,,,
2024-12-17,8.869999885559082,9.18000030517578,8.029999732971191,8.119999885559082,390600.0,,,,,
2024-12-18,8.75,9.550000190734863,8.550000190734863,8.869999885559082,618400.0,,,,,
2024-12-19,8.680000305175781,8.989999771118164,8.489999771118164,8.869999885559082,231100.0,,,,,
2024-12-20,8.649999618530273,8.949999809265137,8.329999923706055,8.4399995803833,355200.0,,,,,
2024-12-23,9.25,9.739999771118164,8.880000114440918,9.0,456600.0,,,,,
2024-12-24,9.869999885559082,9.880000114440918,9.25,9.449999809265137,254000.0,,,,,
2024-12-26,10.899999618530272,11.420000076293944,9.779999732971191,9.880000114440918,589900.0,,,,,
2024-12-27,9.979999542236328,10.899999618530272,9.880000114440918,10.710000038146973,459200.0,,,,,
2024-12-30,9.970000267028809,10.09000015258789,9.520000457763672,9.859999656677246,364300.0,,,,,
2024-12-31,9.949999809265137,10.34000015258789,9.75,10.0,821900.0,,,,,
2025-01-02,8.619999885559082,9.9399995803833,8.350000381469727,9.9399995803833,688100.0,,,,,
2025-01-03,9.119999885559082,9.329999923706056,8.649999618530273,8.680000305175781,440300.0,,,,,
2025-01-06,9.31999969482422,9.84000015258789,9.020000457763672,9.109999656677246,388900.0,,,,,
2025-01-07,9.56999969482422,9.81999969482422,9.100000381469728,9.289999961853027,500100.0,,,,,
2025-01-08,9.199999809265137,9.460000038146973,8.989999771118164,9.460000038146973,300100.0,,,,,
2025-01-10,8.319999694824219,9.020000457763672,8.100000381469727,8.979999542236328,443900.0,,,,,
2025-01-13,7.809999942779541,8.279999732971191,7.210000038146973,8.130000114440918,553200.0,,,,,
2025-01-14,7.599999904632568,7.960000038146973,7.5,7.869999885559082,333100.0,,,,,
2025-01-15,9.029999732971191,9.140000343322754,7.630000114440918,7.800000190734863,787200.0,,,,,
2025-01-16,7.639999866485596,9.010000228881836,7.579999923706055,9.010000228881836,405000.0,,,,,
2025-01-17,7.170000076293945,7.840000152587891,7.159999847412109,7.71999979019165,303200.0,,,,,
2025-01-21,7.5,7.539999961853027,6.96999979019165,7.239999771118164,397800.0,,,,,
2025-01-22,8.0600004196167,8.170000076293945,7.5,7.539999961853027,331400.0,,,,,
2025-01-23,8.3100004196167,8.399999618530273,7.78000020980835,8.0,312800.0,,,,,
2025-01-24,8.010000228881836,8.420000076293945,7.96999979019165,8.289999961853027,288400.0,,,,,
2025-01-27,7.539999961853027,8.1899995803833,7.340000152587891,7.800000190734863,503000.0,,,,,
2025-01-28,7.019999980926514,7.539999961853027,6.829999923706055,7.539999961853027,481700.0,,,,,
2025-01-29,6.75,7.139999866485596,6.519999980926514,7.010000228881836,426900.0,,,,,
2025-01-30,6.800000190734863,7.139999866485596,6.739999771118164,6.869999885559082,337400.0,,,,,
2025-01-31,6.400000095367432,6.849999904632568,6.360000133514404,6.809999942779541,316500.0,,,,,
2025-02-03,5.820000171661377,6.369999885559082,5.789999961853027,6.159999847412109,402000.0,,,,,
2025-02-04,5.769999980926514,5.929999828338623,5.550000190734863,5.800000190734863,420000.0,,,,,
2025-02-05,5.849999904632568,6.0,5.699999809265137,5.809999942779541,480900.0,,,,,
2025-02-06,5.659999847412109,6.260000228881836,5.590000152587891,6.260000228881836,332000.0,,,,,
2025-02-07,5.380000114440918,5.670000076293945,5.260000228881836,5.639999866485596,450400.0,,,,,
2025-02-10,5.340000152587891,5.619999885559082,5.260000228881836,5.349999904632568,400800.0,,,,,
2025-02-11,5.340000152587891,5.360000133514404,5.110000133514404,5.25,309800.0,,,,,
2025-02-12,4.989999771118164,5.28000020980835,4.920000076293945,5.119999885559082,314000.0,,,,,
2025-02-13,5.099999904632568,5.269999980926514,4.849999904632568,5.050000190734863,298800.0,,,,,
2025-02-14,5.260000228881836,5.320000171661377,5.050000190734863,5.050000190734863,194900.0,,,,,
2025-02-18,5.150000095367432,5.53000020980835,5.119999885559082,5.239999771118164,196000.0,,,,,
2025-02-19,5.010000228881836,5.239999771118164,4.980000019073486,5.059999942779541,234200.0,,,,,
2025-02-20,4.739999771118164,5.170000076293945,4.710000038146973,5.170000076293945,330500.0,,,,,
2025-02-21,4.449999809265137,4.829999923706055,4.429999828338623,4.800000190734863,224700.0,,,,,
2025-02-24,4.230000019073486,4.5,4.210000038146973,4.46999979019165,278100.0,,,,,
2025-02-25,3.839999914169312,4.329999923706055,3.819999933242798,4.320000171661377,438800.0,,,,,
2025-02-26,4.139999866485596,4.190000057220459,3.759999990463257,3.759999990463257,552800.0,,,,,
2025-02-27,4.010000228881836,4.25,3.990000009536743,4.159999847412109,243000.0,,,,,
2025-02-28,4.110000133514404,4.260000228881836,3.9600000381469727,3.9800000190734863,318500.0,,,,,
2025-03-03,3.900000095367432,4.309999942779541,3.839999914169312,4.150000095367432,294300.0,,,,,
2025-03-04,3.7799999713897705,3.950000047683716,3.5899999141693115,3.849999904632568,382900.0,,,,,
2025-03-05,3.880000114440918,4.099999904632568,3.7300000190734863,3.809999942779541,195000.0,,,,,
2025-03-06,3.759999990463257,3.869999885559082,3.609999895095825,3.75,307600.0,,,,,
2025-03-07,3.619999885559082,3.829999923706055,3.5999999046325684,3.75,225800.0,,,,,
2025-03-10,3.7200000286102295,3.849999904632568,3.4200000762939453,3.539999961853028,671000.0,,,,,
2025-03-11,3.650000095367432,3.7300000190734863,3.4200000762939453,3.700000047683716,351000.0,,,,,
2025-03-12,3.799999952316284,3.890000104904175,3.690000057220459,3.7100000381469727,393900.0,,,,,
2025-03-13,3.450000047683716,3.819999933242798,3.400000095367432,3.7899999618530273,226800.0,,,,,
2025-03-14,3.640000104904175,3.700000047683716,3.490000009536743,3.5,236100.0,,,,,
2025-03-17,3.450000047683716,3.670000076293945,3.400000095367432,3.619999885559082,332000.0,,,,,
2025-03-18,3.240000009536743,3.470000028610229,3.140000104904175,3.369999885559082,482500.0,,,,,
2025-03-19,3.3499999046325684,3.380000114440918,3.1700000762939453,3.289999961853028,265600.0,,,,,
2025-03-20,3.2100000381469727,3.400000095367432,3.180000066757202,3.289999961853028,293800.0,,,,,
2025-03-21,3.2799999713897705,3.299999952316284,3.009999990463257,3.119999885559082,563400.0,,,,,
2025-03-24,3.5199999809265137,3.5899999141693115,3.299999952316284,3.369999885559082,214800.0,,,,,
2025-03-25,3.2100000381469727,3.490000009536743,3.130000114440918,3.490000009536743,358400.0,,,,,
2025-03-26,3.009999990463257,3.2699999809265137,2.970000028610229,3.2100000381469727,285000.0,,,,,
2025-03-27,3.059999942779541,3.140000104904175,2.990000009536743,3.0199999809265137,320700.0,,,,,
2025-03-28,2.9100000858306885,3.140000104904175,2.8499999046325684,2.970000028610229,385200.0,,,,,
2025-03-31,2.809999942779541,2.8499999046325684,2.6700000762939453,2.809999942779541,718500.0,,,,,
2025-04-01,2.559999942779541,2.859999895095825,2.559999942779541,2.789999961853028,419600.0,,,,,
2025-04-02,2.6700000762939453,2.740000009536743,2.4800000190734863,2.4800000190734863,274800.0,,,,,
2025-04-03,2.400000095367432,2.5299999713897705,2.400000095367432,2.470000028610229,304400.0,,,,,
2025-04-04,2.3499999046325684,2.359999895095825,2.0999999046325684,2.309999942779541,541900.0,,,,,
2025-04-07,2.180000066757202,2.3499999046325684,2.039999961853028,2.190000057220459,587000.0,,,,,
2025-04-08,2.059999942779541,2.309999942779541,2.009999990463257,2.309999942779541,487600.0,,,,,
2025-04-09,2.299999952316284,2.3299999237060547,1.919999957084656,2.0,926600.0,,,,,
2025-04-10,2.0999999046325684,2.240000009536743,2.0199999809265137,2.200000047683716,274800.0,,,,,
2025-04-11,2.180000066757202,2.2100000381469727,2.0199999809265137,2.0999999046325684,175200.0,,,,,
2025-04-14,2.180000066757202,2.289999961853028,2.0999999046325684,2.2699999809265137,222000.0,,,,,
2025-04-15,2.309999942779541,2.3299999237060547,2.150000095367432,2.150000095367432,315900.0,,,,,
2025-04-16,2.359999895095825,2.369999885559082,2.1700000762939453,2.25,248300.0,,,,,
2025-04-17,2.8399999141693115,2.869999885559082,2.3399999141693115,2.359999895095825,706500.0,,,,,
2025-04-21,3.25,3.309999942779541,2.8399999141693115,2.9600000381469727,1028100.0,,,,,
2025-04-22,3.640000104904175,3.7200000286102295,3.309999942779541,3.3299999237060547,722600.0,,,,,
2025-04-23,3.990000009536743,4.659999847412109,3.920000076293945,3.950000047683716,826100.0,,,,,
2025-04-24,4.190000057220459,4.230000019073486,3.7699999809265137,3.9800000190734863,402500.0,,,,,
2025-04-25,4.119999885559082,4.179999828338623,3.900000095367432,4.130000114440918,252200.0,,,,,
2025-04-28,4.210000038146973,4.519999980926514,4.010000228881836,4.170000076293945,301100.0,,,,,
2025-04-29,4.159999847412109,4.199999809265137,4.010000228881836,4.199999809265137,243500.0,,,,,
2025-04-30,4.360000133514404,4.429999828338623,3.9600000381469727,4.070000171661377,308800.0,,,,,
2025-05-01,4.489999771118164,4.699999809265137,4.150000095367432,4.400000095367432,436000.0,,,,,
2025-05-02,4.800000190734863,5.039999961853027,4.519999980926514,4.519999980926514,615600.0,,,,,
2025-05-05,4.920000076293945,5.139999866485596,4.71999979019165,4.880000114440918,658200.0,,,,,
2025-05-06,3.799999952316284,4.829999923706055,3.660000085830689,4.800000190734863,958900.0,,,,,
2025-05-07,3.869999885559082,4.010000228881836,3.7200000286102295,3.9600000381469727,354800.0,,,,,
2025-05-08,4.0,4.199999809265137,3.829999923706055,3.910000085830689,344600.0,,,,,
2025-05-09,3.7699999809265137,4.159999847412109,3.75,3.990000009536743,257100.0,,,,,
2025-05-12,4.130000114440918,4.300000190734863,3.890000104904175,3.9800000190734863,260600.0,,,,,
2025-05-13,4.03000020980835,4.179999828338623,3.900000095367432,4.170000076293945,317700.0,,,,,
2025-05-14,3.940000057220459,4.150000095367432,3.7799999713897705,4.03000020980835,199100.0,,,,,
2025-05-15,3.3299999237060547,3.900000095367432,2.809999942779541,3.819999933242798,1147800.0,,,,,
2025-05-16,3.5,3.5199999809265137,3.130000114440918,3.299999952316284,484300.0,,,,,
2025-05-19,3.7100000381469727,3.819999933242798,3.440000057220459,3.470000028610229,310900.0,,,,,
2025-05-20,4.059999942779541,4.519999980926514,3.7100000381469727,3.7200000286102295,667000.0,,,,,
2025-05-21,3.539999961853028,4.03000020980835,3.440000057220459,3.9600000381469727,571700.0,,,,,
2025-05-22,3.549999952316284,3.700000047683716,3.359999895095825,3.4800000190734863,257800.0,,,,,
2025-05-23,3.440000057220459,3.5,3.3299999237060547,3.359999895095825,220300.0,,,,,
2025-05-27,3.5799999237060547,3.680000066757202,3.490000009536743,3.630000114440918,231700.0,,,,,
2025-05-28,3.5,3.809999942779541,3.4600000381469727,3.5799999237060547,173400.0,,,,,
2025-05-29,3.569999933242798,3.680000066757202,3.490000009536743,3.539999961853028,180800.0,,,,,
2025-05-30,3.400000095367432,3.650000095367432,3.3499999046325684,3.549999952316284,590300.0,,,,,
2025-06-02,3.5999999046325684,3.640000104904175,3.259999990463257,3.369999885559082,381000.0,,,,,
2025-06-03,3.940000057220459,4.050000190734863,3.539999961853028,3.559999942779541,550300.0,,,,,
2025-06-04,3.9700000286102295,4.300000190734863,3.9700000286102295,3.9800000190734863,273700.0,,,,,
2025-06-05,3.920000076293945,4.079999923706055,3.740000009536743,3.990000009536743,277500.0,,,,,
2025-06-06,4.21999979019165,4.389999866485596,3.849999904632568,4.0,354200.0,,,,,
2025-06-09,4.150000095367432,4.340000152587891,4.039999961853027,4.239999771118164,240700.0,,,,,
2025-06-10,4.21999979019165,4.429999828338623,4.179999828338623,4.21999979019165,300100.0,,,,,
2025-06-11,4.03000020980835,4.289999961853027,3.9700000286102295,4.25,179100.0,,,,,
2025-06-12,3.680000066757202,4.039999961853027,3.640000104904175,3.9600000381469727,288300.0,,,,,
2025-06-13,3.880000114440918,3.910000085830689,3.5199999809265137,3.5299999713897705,277800.0,,,,,
2025-06-16,3.740000009536743,4.099999904632568,3.7300000190734863,3.990000009536743,281700.0,,,,,
2025-06-17,3.549999952316284,3.740000009536743,3.509999990463257,3.650000095367432,243200.0,,,,,
2025-06-18,3.5299999713897705,3.7799999713897705,3.509999990463257,3.569999933242798,396300.0,,,,,
2025-06-20,3.619999885559082,3.690000057220459,3.430000066757202,3.559999942779541,244300.0,,,,,
2025-06-23,3.630000114440918,3.670000076293945,3.509999990463257,3.609999895095825,205700.0,,,,,
2025-06-24,3.609999895095825,3.819999933242798,3.5999999046325684,3.640000104904175,236100.0,,,,,
2025-06-25,3.690000057220459,3.7300000190734863,3.549999952316284,3.609999895095825,180900.0,,,,,
2025-06-26,3.7799999713897705,3.910000085830689,3.650000095367432,3.7200000286102295,558000.0,,,,,
2025-06-27,3.700000047683716,3.809999942779541,3.650000095367432,3.7799999713897705,275500.0,,,,,
2025-06-30,3.7300000190734863,3.940000057220459,3.660000085830689,3.7699999809265137,239300.0,,,,,
2025-07-01,3.759999990463257,3.839999914169312,3.5999999046325684,3.7200000286102295,448800.0,,,,,
2025-07-02,3.829999923706055,3.9700000286102295,3.7200000286102295,3.759999990463257,339000.0,,,,,
2025-07-03,3.950000047683716,4.010000228881836,3.849999904632568,3.920000076293945,311500.0,,,,,
2025-07-07,3.7100000381469727,3.950000047683716,3.700000047683716,3.900000095367432,178500.0,,,,,
2025-07-08,3.900000095367432,3.9800000190734863,3.7300000190734863,3.740000009536743,216900.0,,,,,
2025-07-09,4.440000057220459,4.449999809265137,3.869999885559082,3.9700000286102295,478300.0,,,,,
2025-07-10,4.489999771118164,4.510000228881836,4.21999979019165,4.460000038146973,540400.0,,,,,
2025-07-11,4.53000020980835,4.539999961853027,4.320000171661377,4.420000076293945,278300.0,,,,,
2025-07-14,5.170000076293945,5.199999809265137,4.460000038146973,4.510000228881836,537200.0,,,,,
2025-07-15,4.809999942779541,5.329999923706055,4.389999866485596,5.300000190734863,1357300.0,,,,,
2025-07-16,4.739999771118164,4.880000114440918,4.559999942779541,4.860000133514404,207900.0,,,,,
2025-07-17,5.190000057220459,5.349999904632568,4.599999904632568,4.71999979019165,512000.0,,,,,
2025-07-18,5.519999980926514,5.610000133514404,5.119999885559082,5.289999961853027,513300.0,,,,,
2025-07-21,5.079999923706055,5.730000019073486,5.010000228881836,5.519999980926514,439200.0,,,,,
