Date,Close,High,Low,Open,Volume,"('Close', 'BDTX')","('High', 'BDTX')","('Low', 'BDTX')","('Open', 'BDTX')","('Volume', 'BDTX')"
2024-10-16,3.400000095367432,3.490000009536743,3.299999952316284,3.4100000858306885,677100.0,,,,,
2024-10-17,3.220000028610229,3.4100000858306885,3.130000114440918,3.400000095367432,849700.0,,,,,
2024-10-18,3.309999942779541,3.414999961853028,3.1600000858306885,3.200000047683716,571900.0,,,,,
2024-10-21,3.2100000381469727,3.3399999141693115,3.1700000762939453,3.3299999237060547,623000.0,,,,,
2024-10-22,3.309999942779541,3.3350000381469727,3.190000057220459,3.2100000381469727,522900.0,,,,,
2024-10-23,3.059999942779541,3.2950000762939453,3.009999990463257,3.259999990463257,1436600.0,,,,,
2024-10-24,3.039999961853028,3.115000009536743,2.9800000190734863,3.049999952316284,388900.0,,,,,
2024-10-25,2.9800000190734863,3.119999885559082,2.950000047683716,3.049999952316284,329900.0,,,,,
2024-10-28,2.9200000762939453,3.0799999237060547,2.9100000858306885,3.0199999809265137,646800.0,,,,,
2024-10-29,2.859999895095825,2.924999952316284,2.789999961853028,2.880000114440918,1226700.0,,,,,
2024-10-30,2.869999885559082,3.0799999237060547,2.8499999046325684,2.859999895095825,667800.0,,,,,
2024-10-31,2.740000009536743,2.900000095367432,2.734999895095825,2.869999885559082,656700.0,,,,,
2024-11-01,2.890000104904175,2.9200000762939453,2.7699999809265137,2.7799999713897705,416100.0,,,,,
2024-11-04,2.990000009536743,3.109999895095825,2.88100004196167,2.890000104904175,548400.0,,,,,
2024-11-05,3.25,3.369999885559082,3.039999961853028,3.130000114440918,771500.0,,,,,
2024-11-06,3.289999961853028,3.380000114440918,3.109999895095825,3.2799999713897705,635300.0,,,,,
2024-11-07,3.180000066757202,3.3550000190734863,3.164999961853028,3.2699999809265137,406100.0,,,,,
2024-11-08,3.289999961853028,3.380000114440918,3.1600000858306885,3.1600000858306885,535500.0,,,,,
2024-11-11,3.380000114440918,3.430000066757202,3.220000028610229,3.3299999237060547,403100.0,,,,,
2024-11-12,3.240000009536743,3.440000057220459,3.190000057220459,3.359999895095825,393500.0,,,,,
2024-11-13,3.130000114440918,3.319999933242798,3.0999999046325684,3.220000028610229,336200.0,,,,,
2024-11-14,2.8499999046325684,3.125,2.8350000381469727,3.119999885559082,446200.0,,,,,
2024-11-15,2.619999885559082,2.859999895095825,2.615000009536743,2.859999895095825,442200.0,,,,,
2024-11-18,2.5,2.680000066757202,2.484999895095825,2.630000114440918,484000.0,,,,,
2024-11-19,2.549999952316284,2.638000011444092,2.4800000190734863,2.5299999713897705,481000.0,,,,,
2024-11-20,2.430000066757202,2.559999942779541,2.380000114440918,2.549999952316284,475200.0,,,,,
2024-11-21,2.430000066757202,2.470000028610229,2.309999942779541,2.440000057220459,584900.0,,,,,
2024-11-22,2.539999961853028,2.615000009536743,2.400000095367432,2.450000047683716,598900.0,,,,,
2024-11-25,2.509999990463257,2.640000104904175,2.505000114440918,2.5799999237060547,348600.0,,,,,
2024-11-26,2.470000028610229,2.575000047683716,2.4100000858306885,2.5,402200.0,,,,,
2024-11-27,2.569999933242798,2.5799999237060547,2.4549999237060547,2.4800000190734863,413200.0,,,,,
2024-11-29,2.650000095367432,2.744999885559082,2.5899999141693115,2.5999999046325684,393700.0,,,,,
2024-12-02,2.5899999141693115,2.7149999141693115,2.549999952316284,2.630000114440918,677400.0,,,,,
2024-12-03,2.470000028610229,2.619999885559082,2.450000047683716,2.569999933242798,547800.0,,,,,
2024-12-04,2.4600000381469727,2.499000072479248,2.369999885559082,2.470000028610229,476700.0,,,,,
2024-12-05,2.3499999046325684,2.497999906539917,2.3350000381469727,2.4600000381469727,442300.0,,,,,
2024-12-06,2.4100000858306885,2.444999933242798,2.325000047683716,2.369999885559082,496000.0,,,,,
2024-12-09,2.390000104904175,2.559999942779541,2.390000104904175,2.400000095367432,356000.0,,,,,
2024-12-10,2.440000057220459,2.5190000534057617,2.3410000801086426,2.4200000762939453,359500.0,,,,,
2024-12-11,2.5199999809265137,2.549999952316284,2.359999895095825,2.470000028610229,409700.0,,,,,
2024-12-12,2.5,2.5899999141693115,2.400000095367432,2.5,510900.0,,,,,
2024-12-13,2.559999942779541,2.5899999141693115,2.414999961853028,2.5,729200.0,,,,,
2024-12-16,2.640000104904175,2.6589999198913574,2.5,2.5899999141693115,503800.0,,,,,
2024-12-17,2.5,2.6549999713897705,2.424999952316284,2.609999895095825,545400.0,,,,,
2024-12-18,2.3399999141693115,2.549999952316284,2.299999952316284,2.509999990463257,542200.0,,,,,
2024-12-19,2.190000057220459,2.345999956130981,2.180000066757202,2.3399999141693115,444600.0,,,,,
2024-12-20,2.220000028610229,2.259999990463257,2.0899999141693115,2.140000104904175,815400.0,,,,,
2024-12-23,2.190000057220459,2.255000114440918,2.115000009536743,2.2100000381469727,421900.0,,,,,
2024-12-24,2.190000057220459,2.2049999237060547,2.140000104904175,2.180000066757202,221700.0,,,,,
2024-12-26,2.299999952316284,2.309999942779541,2.1549999713897705,2.180000066757202,379500.0,,,,,
2024-12-27,2.190000057220459,2.3499999046325684,2.124000072479248,2.299999952316284,482100.0,,,,,
2024-12-30,2.150000095367432,2.1700000762939453,2.0799999237060547,2.140000104904175,479400.0,,,,,
2024-12-31,2.140000104904175,2.240000009536743,2.140000104904175,2.190000057220459,408500.0,,,,,
2025-01-02,2.140000104904175,2.244999885559082,2.119999885559082,2.1700000762939453,439300.0,,,,,
2025-01-03,2.200000047683716,2.259999990463257,2.130000114440918,2.140000104904175,431800.0,,,,,
2025-01-06,2.130000114440918,2.289999961853028,2.130000114440918,2.2300000190734863,641700.0,,,,,
2025-01-07,2.119999885559082,2.220000028610229,2.109999895095825,2.140000104904175,301900.0,,,,,
2025-01-08,2.0299999713897705,2.119999885559082,2.0,2.119999885559082,364700.0,,,,,
2025-01-10,1.9299999475479128,2.055000066757202,1.909999966621399,2.049999952316284,532500.0,,,,,
2025-01-13,2.309999942779541,2.6700000762939453,2.1700000762939453,2.390000104904175,11759600.0,,,,,
2025-01-14,2.25,2.2799999713897705,2.065000057220459,2.200000047683716,1970000.0,,,,,
2025-01-15,2.109999895095825,2.3299999237060547,2.0999999046325684,2.2100000381469727,1072800.0,,,,,
2025-01-16,2.2100000381469727,2.240000009536743,2.0209999084472656,2.109999895095825,1103600.0,,,,,
2025-01-17,2.200000047683716,2.25,2.109999895095825,2.240000009536743,930800.0,,,,,
2025-01-21,2.240000009536743,2.259999990463257,2.0999999046325684,2.190000057220459,530800.0,,,,,
2025-01-22,2.609999895095825,2.6410000324249268,2.2300000190734863,2.25,1448700.0,,,,,
2025-01-23,2.5,2.700000047683716,2.345000028610229,2.5999999046325684,1302200.0,,,,,
2025-01-24,2.4800000190734863,2.5299999713897705,2.3499999046325684,2.4100000858306885,707600.0,,,,,
2025-01-27,2.450000047683716,2.634999990463257,2.3949999809265137,2.4600000381469727,832900.0,,,,,
2025-01-28,2.470000028610229,2.490000009536743,2.299999952316284,2.4200000762939453,501200.0,,,,,
2025-01-29,2.440000057220459,2.539999961853028,2.390000104904175,2.4800000190734863,367500.0,,,,,
2025-01-30,2.5199999809265137,2.5999999046325684,2.401000022888184,2.470000028610229,594900.0,,,,,
2025-01-31,2.619999885559082,2.819999933242798,2.549999952316284,2.5899999141693115,985300.0,,,,,
2025-02-03,2.450000047683716,2.549999952316284,2.3499999046325684,2.509999990463257,1045600.0,,,,,
2025-02-04,2.539999961853028,2.539999961853028,2.450000047683716,2.4800000190734863,444400.0,,,,,
2025-02-05,2.720000028610229,2.740000009536743,2.4800000190734863,2.549999952316284,554100.0,,,,,
2025-02-06,2.5199999809265137,2.7300000190734863,2.509999990463257,2.7100000381469727,641700.0,,,,,
2025-02-07,2.4600000381469727,2.549000024795532,2.380000114440918,2.5199999809265137,491100.0,,,,,
2025-02-10,2.2300000190734863,2.434999942779541,2.220000028610229,2.4200000762939453,924800.0,,,,,
2025-02-11,2.180000066757202,2.259999990463257,2.1700000762939453,2.2300000190734863,519400.0,,,,,
2025-02-12,2.259999990463257,2.259999990463257,2.125,2.1700000762939453,489800.0,,,,,
2025-02-13,2.3399999141693115,2.3499999046325684,2.2100000381469727,2.2300000190734863,367500.0,,,,,
2025-02-14,2.369999885559082,2.450000047683716,2.3399999141693115,2.3399999141693115,434300.0,,,,,
2025-02-18,2.2799999713897705,2.470000028610229,2.25,2.380000114440918,488300.0,,,,,
2025-02-19,2.369999885559082,2.380000114440918,2.240000009536743,2.259999990463257,304000.0,,,,,
2025-02-20,2.2799999713897705,2.3499999046325684,2.259999990463257,2.3399999141693115,347500.0,,,,,
2025-02-21,2.1600000858306885,2.3299999237060547,2.150000095367432,2.319999933242798,388600.0,,,,,
2025-02-24,2.1700000762939453,2.2249999046325684,2.049999952316284,2.190000057220459,428500.0,,,,,
2025-02-25,2.0299999713897705,2.1700000762939453,2.025000095367432,2.1700000762939453,564700.0,,,,,
2025-02-26,2.049999952316284,2.0899999141693115,2.009999990463257,2.049999952316284,496800.0,,,,,
2025-02-27,1.940000057220459,2.0899999141693115,1.9299999475479128,2.049999952316284,479400.0,,,,,
2025-02-28,2.009999990463257,2.0299999713897705,1.899999976158142,1.950000047683716,360700.0,,,,,
2025-03-03,1.909999966621399,2.0199999809265137,1.8830000162124636,2.009999990463257,521500.0,,,,,
2025-03-04,1.809999942779541,1.8799999952316284,1.7699999809265137,1.870000004768372,700800.0,,,,,
2025-03-05,1.8600000143051147,1.8799999952316284,1.7799999713897705,1.830000042915344,364500.0,,,,,
2025-03-06,1.899999976158142,1.9149999618530276,1.809999942779541,1.8200000524520876,205100.0,,,,,
2025-03-07,1.8799999952316284,1.950000047683716,1.825000047683716,1.840000033378601,363000.0,,,,,
2025-03-10,1.7100000381469729,1.919999957084656,1.590000033378601,1.850000023841858,913900.0,,,,,
2025-03-11,1.690000057220459,1.7829999923706057,1.6050000190734863,1.7400000095367432,508200.0,,,,,
2025-03-12,1.7899999618530271,1.8899999856948853,1.6699999570846558,1.7000000476837158,427200.0,,,,,
2025-03-13,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,281900.0,,,,,
2025-03-14,1.7200000286102295,1.75,1.6799999475479126,1.7400000095367432,276100.0,,,,,
2025-03-17,1.7100000381469729,1.7549999952316284,1.6699999570846558,1.7300000190734863,253100.0,,,,,
2025-03-18,1.6799999475479126,1.7300000190734863,1.6200000047683716,1.7300000190734863,284000.0,,,,,
2025-03-19,1.7200000286102295,2.7799999713897705,1.7100000381469729,2.359999895095825,114566800.0,,,,,
2025-03-20,1.8799999952316284,2.0999999046325684,1.75,1.830000042915344,22408700.0,,,,,
2025-03-21,1.7799999713897705,1.830000042915344,1.6699999570846558,1.7999999523162842,5993000.0,,,,,
2025-03-24,1.6799999475479126,1.7999999523162842,1.6399999856948853,1.75,3608400.0,,,,,
2025-03-25,1.690000057220459,1.840000033378601,1.6349999904632568,1.6399999856948853,5354100.0,,,,,
2025-03-26,1.590000033378601,1.7100000381469729,1.5700000524520874,1.6950000524520874,3251100.0,,,,,
2025-03-27,1.6699999570846558,1.7000000476837158,1.5449999570846558,1.5700000524520874,2986400.0,,,,,
2025-03-28,1.6100000143051147,1.649999976158142,1.5499999523162842,1.6349999904632568,1266900.0,,,,,
2025-03-31,1.5499999523162842,1.590000033378601,1.5099999904632568,1.5800000429153442,1884600.0,,,,,
2025-04-01,1.4900000095367432,1.5549999475479126,1.4600000381469729,1.5299999713897705,1737500.0,,,,,
2025-04-02,1.5800000429153442,1.590000033378601,1.4299999475479126,1.4500000476837158,1455800.0,,,,,
2025-04-03,1.5099999904632568,1.5299999713897705,1.4299999475479126,1.5,1269600.0,,,,,
2025-04-04,1.399999976158142,1.5099999904632568,1.3600000143051147,1.4600000381469729,1932400.0,,,,,
2025-04-07,1.3600000143051147,1.4249999523162842,1.25,1.2999999523162842,2924200.0,,,,,
2025-04-08,1.25,1.399999976158142,1.25,1.3600000143051147,1001700.0,,,,,
2025-04-09,1.3799999952316284,1.434999942779541,1.1950000524520874,1.2200000286102295,1638200.0,,,,,
2025-04-10,1.4199999570846558,1.440000057220459,1.2999999523162842,1.315000057220459,766600.0,,,,,
2025-04-11,1.3899999856948853,1.4800000190734863,1.3200000524520874,1.4299999475479126,1267900.0,,,,,
2025-04-14,1.399999976158142,1.4500000476837158,1.3700000047683716,1.409999966621399,598000.0,,,,,
2025-04-15,1.4199999570846558,1.4900000095367432,1.3600000143051147,1.3949999809265137,729200.0,,,,,
2025-04-16,1.3600000143051147,1.440000057220459,1.3300000429153442,1.399999976158142,516400.0,,,,,
2025-04-17,1.440000057220459,1.4500000476837158,1.309999942779541,1.350000023841858,663900.0,,,,,
2025-04-21,1.4900000095367432,1.590000033378601,1.3899999856948853,1.399999976158142,1046900.0,,,,,
2025-04-22,1.559999942779541,1.5950000286102295,1.4800000190734863,1.4900000095367432,849500.0,,,,,
2025-04-23,1.5800000429153442,1.6399999856948853,1.5499999523162842,1.6299999952316284,776100.0,,,,,
2025-04-24,1.6100000143051147,1.6200000047683716,1.5499999523162842,1.5800000429153442,459700.0,,,,,
2025-04-25,1.590000033378601,1.600000023841858,1.5499999523162842,1.590000033378601,421300.0,,,,,
2025-04-28,1.600000023841858,1.6399999856948853,1.565000057220459,1.590000033378601,664500.0,,,,,
2025-04-29,1.600000023841858,1.6349999904632568,1.5800000429153442,1.600000023841858,372100.0,,,,,
2025-04-30,1.7000000476837158,1.715000033378601,1.524999976158142,1.5499999523162842,742800.0,,,,,
2025-05-01,1.7000000476837158,1.7300000190734863,1.6349999904632568,1.690000057220459,672400.0,,,,,
2025-05-02,1.7799999713897705,1.7899999618530271,1.7050000429153442,1.7200000286102295,1049900.0,,,,,
2025-05-05,1.6699999570846558,1.7699999809265137,1.659999966621399,1.7350000143051147,579600.0,,,,,
2025-05-06,1.465000033378601,1.64900004863739,1.4600000381469729,1.6399999856948853,1166200.0,,,,,
2025-05-07,1.5499999523162842,1.5700000524520874,1.4900000095367432,1.5700000524520874,821900.0,,,,,
2025-05-08,1.690000057220459,1.774999976158142,1.531999945640564,1.559999942779541,1140400.0,,,,,
2025-05-09,1.6399999856948853,1.7300000190734863,1.6100000143051147,1.7000000476837158,649900.0,,,,,
2025-05-12,1.75,1.7699999809265137,1.6799999475479126,1.7100000381469729,1804400.0,,,,,
2025-05-13,1.9299999475479128,1.9800000190734863,1.7450000047683716,1.940000057220459,5015700.0,,,,,
2025-05-14,1.8899999856948853,1.940000057220459,1.7999999523162842,1.870000004768372,1460300.0,,,,,
2025-05-15,1.9299999475479128,1.950000047683716,1.7699999809265137,1.809999942779541,1440900.0,,,,,
2025-05-16,1.950000047683716,1.9900000095367432,1.875,1.9299999475479128,858300.0,,,,,
2025-05-19,2.109999895095825,2.125,1.9040000438690183,1.919999957084656,1210300.0,,,,,
2025-05-20,2.1700000762939453,2.2100000381469727,2.0299999713897705,2.109999895095825,1037600.0,,,,,
2025-05-21,2.0299999713897705,2.190000057220459,1.975000023841858,2.150000095367432,1022500.0,,,,,
2025-05-22,2.059999942779541,2.0999999046325684,1.9800000190734863,2.0299999713897705,765300.0,,,,,
2025-05-23,2.009999990463257,2.0350000858306885,1.950000047683716,2.0199999809265137,719600.0,,,,,
2025-05-27,2.049999952316284,2.0899999141693115,1.9900000095367432,2.0299999713897705,914100.0,,,,,
2025-05-28,1.9900000095367432,2.049999952316284,1.950000047683716,2.049999952316284,573300.0,,,,,
2025-05-29,2.25,2.25,1.975000023841858,2.039999961853028,1443900.0,,,,,
2025-05-30,2.200000047683716,2.255000114440918,2.109999895095825,2.25,946500.0,,,,,
2025-06-02,2.369999885559082,2.470000028610229,2.194999933242798,2.200000047683716,1641200.0,,,,,
2025-06-03,2.5,2.569999933242798,2.319999933242798,2.4100000858306885,1905500.0,,,,,
2025-06-04,2.539999961853028,2.630000114440918,2.5,2.5299999713897705,1273200.0,,,,,
2025-06-05,2.490000009536743,2.618000030517578,2.430000066757202,2.5299999713897705,1299500.0,,,,,
2025-06-06,2.5799999237060547,2.694999933242798,2.5,2.539999961853028,1660200.0,,,,,
2025-06-09,2.4800000190734863,2.619999885559082,2.450000047683716,2.5999999046325684,1102600.0,,,,,
2025-06-10,2.4600000381469727,2.5999999046325684,2.450000047683716,2.4600000381469727,983300.0,,,,,
2025-06-11,2.369999885559082,2.490000009536743,2.3399999141693115,2.490000009536743,1271600.0,,,,,
2025-06-12,2.430000066757202,2.450000047683716,2.299999952316284,2.3499999046325684,1085200.0,,,,,
2025-06-13,2.309999942779541,2.380000114440918,2.2950000762939453,2.3399999141693115,567800.0,,,,,
2025-06-16,2.390000104904175,2.440000057220459,2.2300000190734863,2.309999942779541,957700.0,,,,,
2025-06-17,2.319999933242798,2.424999952316284,2.305000066757202,2.390000104904175,793100.0,,,,,
2025-06-18,2.3299999237060547,2.450999975204468,2.2799999713897705,2.3399999141693115,915800.0,,,,,
2025-06-20,2.3299999237060547,2.3989999294281006,2.255000114440918,2.359999895095825,786700.0,,,,,
2025-06-23,2.2699999809265137,2.309999942779541,2.150000095367432,2.299999952316284,913400.0,,,,,
2025-06-24,2.490000009536743,2.5,2.275000095367432,2.319999933242798,958800.0,,,,,
2025-06-25,2.5899999141693115,2.7100000381469727,2.400000095367432,2.5,1423500.0,,,,,
2025-06-26,2.4600000381469727,2.6080000400543213,2.4230000972747803,2.5999999046325684,1196400.0,,,,,
2025-06-27,2.3499999046325684,2.549999952316284,2.3399999141693115,2.549999952316284,6072300.0,,,,,
2025-06-30,2.4800000190734863,2.4800000190734863,2.369999885559082,2.369999885559082,1305200.0,,,,,
2025-07-01,2.4800000190734863,2.619999885559082,2.434999942779541,2.4800000190734863,1277100.0,,,,,
2025-07-02,2.5999999046325684,2.7149999141693115,2.430000066757202,2.4800000190734863,1399000.0,,,,,
2025-07-03,2.5799999237060547,2.6549999713897705,2.539999961853028,2.630000114440918,472300.0,,,,,
2025-07-07,2.5,2.5450000762939453,2.430000066757202,2.505000114440918,906900.0,,,,,
2025-07-08,2.5,2.559999942779541,2.4649999141693115,2.5,592100.0,,,,,
2025-07-09,2.640000104904175,2.680000066757202,2.490000009536743,2.5,955200.0,,,,,
2025-07-10,2.740000009536743,2.7690000534057617,2.619999885559082,2.650000095367432,776200.0,,,,,
2025-07-11,2.869999885559082,2.875,2.700000047683716,2.7100000381469727,1018300.0,,,,,
2025-07-14,2.940000057220459,2.984999895095825,2.809999942779541,2.869999885559082,1241000.0,,,,,
2025-07-15,2.950000047683716,2.990000009536743,2.8399999141693115,2.950000047683716,1155900.0,,,,,
