Date,Close,High,Low,Open,Volume,"('Close', 'JMIA')","('High', 'JMIA')","('Low', 'JMIA')","('Open', 'JMIA')","('Volume', 'JMIA')"
2024-06-03,7.159999847412109,7.699999809265137,7.0,7.320000171661377,3769900.0,,,,,
2024-06-04,7.25,7.420000076293945,7.052000045776367,7.119999885559082,2576000.0,,,,,
2024-06-05,7.760000228881836,7.809999942779541,7.179999828338623,7.329999923706055,2876700.0,,,,,
2024-06-06,7.949999809265137,8.170000076293945,7.610000133514404,7.71999979019165,4877900.0,,,,,
2024-06-07,7.5,8.069999694824219,7.389999866485596,7.800000190734863,3529100.0,,,,,
2024-06-10,8.779999732971191,8.930000305175781,7.340000152587891,7.46999979019165,9360100.0,,,,,
2024-06-11,9.010000228881836,9.100000381469728,8.411999702453613,8.670000076293945,4304400.0,,,,,
2024-06-12,9.859999656677246,10.029999732971191,9.3100004196167,9.380000114440918,7084800.0,,,,,
2024-06-13,9.460000038146973,10.550000190734863,8.970000267028809,9.979999542236328,8543100.0,,,,,
2024-06-14,9.289999961853027,9.821999549865724,9.06999969482422,9.380000114440918,3701200.0,,,,,
2024-06-17,9.40999984741211,9.670000076293944,9.149999618530272,9.15999984741211,2951400.0,,,,,
2024-06-18,7.849999904632568,9.34000015258789,7.739999771118164,9.300000190734863,6850000.0,,,,,
2024-06-20,7.909999847412109,8.430000305175781,7.599999904632568,7.900000095367432,4627100.0,,,,,
2024-06-21,7.170000076293945,7.809999942779541,7.045000076293945,7.760000228881836,5883000.0,,,,,
2024-06-24,7.019999980926514,7.5,6.929999828338623,7.139999866485596,3478400.0,,,,,
2024-06-25,7.179999828338623,7.380000114440918,6.920000076293945,7.019999980926514,3111300.0,,,,,
2024-06-26,7.28000020980835,8.09000015258789,7.151000022888184,7.179999828338623,6518100.0,,,,,
2024-06-27,7.260000228881836,7.429999828338623,6.949999809265137,7.199999809265137,3242800.0,,,,,
2024-06-28,7.019999980926514,7.489999771118164,6.869999885559082,7.269999980926514,4419400.0,,,,,
2024-07-01,7.150000095367432,7.170000076293945,6.679999828338623,7.110000133514404,2651900.0,,,,,
2024-07-02,7.480000019073486,7.565000057220459,7.010000228881836,7.150000095367432,2863600.0,,,,,
2024-07-03,7.849999904632568,8.300000190734863,7.5,7.5,4645500.0,,,,,
2024-07-05,8.460000038146973,8.515000343322754,7.78000020980835,7.940000057220459,4814800.0,,,,,
2024-07-08,8.460000038146973,8.74899959564209,8.239999771118164,8.600000381469727,3079500.0,,,,,
2024-07-09,10.989999771118164,11.210000038146973,8.979999542236328,8.979999542236328,19073300.0,,,,,
2024-07-10,11.75,12.09000015258789,10.600000381469728,10.649999618530272,11153500.0,,,,,
2024-07-11,12.079999923706056,12.460000038146973,11.524999618530272,11.90999984741211,9910800.0,,,,,
2024-07-12,13.06999969482422,13.199999809265137,12.029999732971191,12.029999732971191,9245700.0,,,,,
2024-07-15,13.199999809265137,13.550000190734863,12.420000076293944,13.149999618530272,8499300.0,,,,,
2024-07-16,13.479999542236328,14.390000343322754,13.119999885559082,13.59000015258789,9625100.0,,,,,
2024-07-17,12.43000030517578,13.34000015258789,12.170000076293944,12.880000114440918,7855400.0,,,,,
2024-07-18,12.31999969482422,12.93000030517578,11.710000038146973,12.710000038146973,7040400.0,,,,,
2024-07-19,12.470000267028809,13.149999618530272,12.029999732971191,12.170000076293944,5584200.0,,,,,
2024-07-22,14.5600004196167,14.859999656677246,12.520000457763672,13.020000457763672,10803900.0,,,,,
2024-07-23,13.800000190734863,15.039999961853027,13.0649995803833,14.5,10480500.0,,,,,
2024-07-24,12.239999771118164,13.630000114440918,11.920000076293944,13.5,6592100.0,,,,,
2024-07-25,12.289999961853027,12.770000457763672,11.5600004196167,11.890000343322754,5351400.0,,,,,
2024-07-26,13.100000381469728,13.5,12.140000343322754,12.710000038146973,6906500.0,,,,,
2024-07-29,12.229999542236328,13.720000267028809,12.09000015258789,13.5,4530800.0,,,,,
2024-07-30,12.15999984741211,12.56999969482422,11.93000030517578,12.3100004196167,4545100.0,,,,,
2024-07-31,12.079999923706056,12.8100004196167,12.050000190734863,12.5,4271800.0,,,,,
2024-08-01,11.109999656677246,12.182000160217283,10.890000343322754,12.100000381469728,3981500.0,,,,,
2024-08-02,10.6899995803833,11.039999961853027,10.15999984741211,10.5,5192200.0,,,,,
2024-08-05,10.59000015258789,10.899999618530272,8.90999984741211,9.0,6313900.0,,,,,
2024-08-06,4.889999866485596,7.230000019073486,4.820000171661377,6.900000095367432,34691000.0,,,,,
2024-08-07,4.909999847412109,5.119999885559082,4.630000114440918,4.929999828338623,14582000.0,,,,,
2024-08-08,4.809999942779541,5.050000190734863,4.739999771118164,5.0,8898000.0,,,,,
2024-08-09,4.619999885559082,4.900000095367432,4.565000057220459,4.860000133514404,7288800.0,,,,,
2024-08-12,5.059999942779541,5.139999866485596,4.599999904632568,4.639999866485596,7647600.0,,,,,
2024-08-13,4.920000076293945,5.480000019073486,4.849999904632568,5.099999904632568,9734800.0,,,,,
2024-08-14,4.869999885559082,5.130000114440918,4.78000020980835,5.0,4862700.0,,,,,
2024-08-15,4.900000095367432,5.119999885559082,4.804999828338623,4.960000038146973,5192900.0,,,,,
2024-08-16,5.159999847412109,5.739999771118164,5.070000171661377,5.090000152587891,9532000.0,,,,,
2024-08-19,5.199999809265137,5.230000019073486,5.019999980926514,5.230000019073486,6038500.0,,,,,
2024-08-20,4.980000019073486,5.239999771118164,4.909999847412109,5.170000076293945,4634500.0,,,,,
2024-08-21,5.170000076293945,5.21999979019165,4.96999979019165,5.03000020980835,3676600.0,,,,,
2024-08-22,5.179999828338623,5.389999866485596,5.119999885559082,5.179999828338623,4952300.0,,,,,
2024-08-23,5.300000190734863,5.389999866485596,5.005000114440918,5.199999809265137,4920800.0,,,,,
2024-08-26,5.309999942779541,5.400000095367432,5.039999961853027,5.28000020980835,3133500.0,,,,,
2024-08-27,4.900000095367432,5.260000228881836,4.900000095367432,5.199999809265137,3797400.0,,,,,
2024-08-28,4.679999828338623,4.929999828338623,4.639999866485596,4.929999828338623,4135000.0,,,,,
2024-08-29,4.800000190734863,4.880000114440918,4.695000171661377,4.760000228881836,2823900.0,,,,,
2024-08-30,4.940000057220459,5.050000190734863,4.809999942779541,4.820000171661377,2325400.0,,,,,
2024-09-03,4.480000019073486,4.929999828338623,4.440000057220459,4.900000095367432,3294600.0,,,,,
2024-09-04,4.369999885559082,4.560999870300293,4.25,4.460000038146973,2734200.0,,,,,
2024-09-05,4.369999885559082,4.46999979019165,4.289999961853027,4.369999885559082,2354400.0,,,,,
2024-09-06,4.159999847412109,4.400000095367432,4.119999885559082,4.389999866485596,2960800.0,,,,,
2024-09-09,4.360000133514404,4.454999923706055,4.179999828338623,4.199999809265137,1971200.0,,,,,
2024-09-10,4.429999828338623,4.465000152587891,4.28000020980835,4.380000114440918,1465700.0,,,,,
