Date,Close,High,Low,Open,Volume,"('Close', 'SVM')","('High', 'SVM')","('Low', 'SVM')","('Open', 'SVM')","('Volume', 'SVM')"
2024-06-03,3.839778900146485,3.998120142414257,3.829882336557686,3.998120142414257,1381300.0,,,,,
2024-06-04,3.641852140426636,3.752691105277395,3.572577610434613,3.7507117453544274,1841100.0,,,,,
2024-06-05,3.721022605895996,3.730918933201023,3.6121630055406975,3.6715409693708607,1321300.0,,,,,
2024-06-06,3.7705044746398926,3.819986114212516,3.692323413331028,3.780400802554417,1982900.0,,,,,
2024-06-07,3.4954371452331543,3.6642509476735503,3.47557672574074,3.644390528181136,1855500.0,,,,,
2024-06-10,3.5848090648651123,3.604669721289224,3.505367386188174,3.5550184353612604,873000.0,,,,,
2024-06-11,3.5252280235290527,3.535158233976829,3.485507181737948,3.535158233976829,1049700.0,,,,,
2024-06-12,3.5252280235290527,3.649355772503702,3.485507181737948,3.594739496663486,1964700.0,,,,,
2024-06-13,3.4060654640197754,3.5152977778505754,3.35144918872693,3.4656467261093025,1377500.0,,,,,
2024-06-14,3.455716371536255,3.455716371536255,3.386204901999544,3.4259257417348072,1317900.0,,,,,
2024-06-17,3.376274585723877,3.4755766819343377,3.366344376102831,3.455716262692245,1041800.0,,,,,
2024-06-18,3.465646505355835,3.4855069247872827,3.326623332580828,3.3564141984828737,1091100.0,,,,,
2024-06-20,3.5848090648651123,3.5848090648651123,3.465646546849705,3.5152975960227915,1645400.0,,,,,
2024-06-21,3.455716371536255,3.574878890742045,3.415995531800992,3.574878890742045,1411600.0,,,,,
2024-06-24,3.3961353302001958,3.520263080727923,3.3961353302001958,3.485507225348397,693600.0,,,,,
2024-06-25,3.3365535736083984,3.396135069216758,3.326623363799485,3.37627464959893,1106500.0,,,,,
2024-06-26,3.3365535736083984,3.356414229981103,3.257111895137089,3.2670421049460026,695200.0,,,,,
2024-06-27,3.3464837074279785,3.406065201683408,3.3166930786777,3.376274572933129,638500.0,,,,,
2024-06-28,3.3365535736083984,3.396135069216758,3.291867747845725,3.37627464959893,1133800.0,,,,,
2024-07-01,3.3365535736083984,3.386204859407844,3.28690252456383,3.346483783417312,1090700.0,,,,,
2024-07-02,3.3266234397888184,3.36634451668669,3.2422167728624074,3.316693229753071,1184800.0,,,,,
2024-07-03,3.4954371452331543,3.505367354979361,3.396135047771083,3.396135047771083,1111600.0,,,,,
2024-07-05,3.574878931045532,3.574878931045532,3.465646620542063,3.5351580908624527,1709700.0,,,,,
2024-07-08,3.535158157348633,3.5550185778136902,3.4457862652558746,3.5152977368835754,1232400.0,,,,,
2024-07-09,3.4954371452331543,3.569913836707145,3.4557163062483256,3.564948613456604,819300.0,,,,,
2024-07-10,3.674181461334229,3.6940418824694223,3.5202630791590312,3.525228066065382,2149900.0,,,,,
2024-07-11,3.753622770309448,3.763552979883486,3.594739180369968,3.684111303291182,2583800.0,,,,,
2024-07-12,3.753622770309448,3.753622770309448,3.684111303291182,3.69404151286522,939000.0,,,,,
2024-07-15,3.713902235031128,3.8012882284654217,3.684111603878392,3.783413707720846,1118400.0,,,,,
2024-07-16,3.852925300598145,3.862855510681959,3.738727766256837,3.773483383172745,1380500.0,,,,,
2024-07-17,3.7834136486053462,3.882715987651101,3.743692807689,3.8529253569638406,1263600.0,,,,,
2024-07-18,3.654320955276489,3.7844068764173744,3.6066558036067753,3.7734834793184393,1076600.0,,,,,
2024-07-19,3.7039718627929688,3.7039718627929688,3.4855070071310243,3.5053674270316666,1585800.0,,,,,
2024-07-22,3.674181461334229,3.703972093037019,3.604669987361052,3.6443908296314382,820000.0,,,,,
2024-07-23,3.7039718627929688,3.733762492643932,3.674181232942005,3.694041652842648,680700.0,,,,,
2024-07-24,3.6940417289733887,3.852925328207848,3.684111518818415,3.773483410213176,1204900.0,,,,,
2024-07-25,3.644390821456909,3.694041874183524,3.5152978476128176,3.5252280581581403,1638400.0,,,,,
2024-07-26,3.654320955276489,3.751637158630349,3.6245303242660016,3.703972006960635,819100.0,,,,,
2024-07-29,3.664251089096069,3.712909189756916,3.58480917130546,3.674181299225535,1096700.0,,,,,
2024-07-30,3.723832368850708,3.76851843303848,3.6741813179503424,3.6741813179503424,909800.0,,,,,
2024-07-31,3.7039718627929688,3.823134382196821,3.626516083127536,3.823134382196821,2179300.0,,,,,
2024-08-01,3.475576877593994,3.7834136299311463,3.386204985973336,3.7734834197510736,2927200.0,,,,,
2024-08-02,3.296832799911499,3.550053510204966,3.237251539873583,3.47557681678013,1958500.0,,,,,
2024-08-05,3.088298082351685,3.113123725176817,2.94430992217762,3.0684376627935293,1627100.0,,,,,
2024-08-06,3.187600612640381,3.2124260202351067,3.098228482385673,3.118089139918301,888700.0,,,,,
2024-08-07,3.118089199066162,3.2571121471474846,3.088298330579555,3.197530883684061,1657300.0,,,,,
2024-08-08,3.118089199066162,3.202495870595232,3.108158988488925,3.157810041375112,1324600.0,,,,,
2024-08-09,3.147879838943481,3.192565668279233,3.0882983385709863,3.1379496283405484,899900.0,,,,,
2024-08-12,3.1776702404022217,3.222356066498687,3.068437694933353,3.167740030519132,2150800.0,,,,,
2024-08-13,3.197530746459961,3.207460956611037,3.1131238417983726,3.177670326157809,1854500.0,,,,,
2024-08-14,3.3961353302001958,3.4954374359204192,3.232286737384378,3.3762749090561504,1885100.0,,,,,
2024-08-15,3.386204957962036,3.4954372690392512,3.357407277651578,3.485507058941322,1817400.0,,,,,
2024-08-16,3.5947394371032715,3.604669884141405,3.386205021155118,3.435856072571345,2779500.0,,,,,
2024-08-19,3.773483514785767,3.783413725215931,3.564948858997427,3.59473949028792,2022300.0,,,,,
2024-08-20,3.8727855682373047,3.882715777930021,3.763553024862552,3.8231342830188497,1753000.0,,,,,
2024-08-21,3.8628554344177246,3.9075412605352167,3.753622888897457,3.783413518560745,1584900.0,,,,,
2024-08-22,3.842994928359986,3.8777507827054616,3.803274087253664,3.823134507806824,2010100.0,,,,,
2024-08-23,3.833064556121826,3.892646052018652,3.803273926550852,3.872785632304669,2324700.0,,,,,
2024-08-26,3.852925300598145,3.8926461409334014,3.818169446927352,3.862855510681959,1572800.0,,,,,
2024-08-27,3.793343782424927,3.852925279354181,3.7734833623668025,3.823134412512113,1031300.0,,,,,
2024-08-28,3.753622770309448,3.808239041344093,3.654320674569068,3.69404151286522,2004800.0,,,,,
2024-08-29,3.9323670864105225,3.991948348506466,3.763553273717125,3.793343904765097,3299200.0,,,,,
2024-08-30,3.763553142547608,3.922436739354178,3.703971882528224,3.912506529350948,4795100.0,,,,,
2024-09-03,3.475576877593994,3.7734834197510736,3.445786247053775,3.733762579030781,2543700.0,,,,,
2024-09-04,3.465646505355835,3.550053406316924,3.435855876208664,3.465646505355835,1302500.0,,,,,
2024-09-05,3.485507011413574,3.614599977681242,3.4507511581673067,3.60466976771872,1248800.0,,,,,
2024-09-06,3.366344451904297,3.500402403184497,3.336553585615472,3.475576760195436,1827000.0,,,,,
2024-09-09,3.296832799911499,3.4159955567422133,3.296832799911499,3.406065346735894,1781700.0,,,,,
2024-09-10,3.356414318084717,3.376274738223867,3.267042190703658,3.3166932410515337,1660000.0,,,,,
2024-09-11,3.356414318084717,3.376274738223867,3.276972400773233,3.376274738223867,1689500.0,,,,,
2024-09-12,3.7039718627929688,3.7039718627929688,3.411030314126176,3.4457861673297403,3471200.0,,,,,
2024-09-13,4.081320285797119,4.1160759020021,3.7834135158666182,3.813204145508693,5863700.0,,,,,
2024-09-16,3.9224369525909424,4.140901821293376,3.912506742047873,4.130971373995411,4737500.0,,,,,
2024-09-17,4.061460018157959,4.130971253171468,3.912506627613651,3.922436837866279,3342200.0,,,,,
2024-09-18,3.942297220230103,4.23027378827994,3.942297220230103,4.091250372578412,3607200.0,,,,,
2024-09-19,3.982018232345581,4.150831565485249,3.962157575603106,4.12104117225874,3734300.0,,,,,
2024-09-20,4.220343112945557,4.220343112945557,4.01180847418982,4.041599339801959,21265700.0,,,,,
2024-09-23,4.061460018157959,4.220343382200008,4.056494794654201,4.220343382200008,2844800.0,,,,,
2024-09-24,4.428878307342529,4.458668703182387,4.071390242695608,4.111111086155287,3867600.0,,,,,
2024-09-25,4.458668231964111,4.513284741081331,4.384191776725773,4.418947392702363,3015500.0,,,,,
2024-09-26,4.607621669769287,4.647342509494989,4.451717160766514,4.498389597278486,3217100.0,,,,,
2024-09-27,4.607621669769287,4.607621669769287,4.498389597278486,4.567900830043585,3006700.0,,,,,
2024-09-30,4.339505672454834,4.548040313328842,4.289854860609915,4.498389501483923,3098900.0,,,,,
2024-10-01,4.359365940093994,4.478528926093785,4.324610325661827,4.409017223719718,1686400.0,,,,,
2024-10-02,4.428878307342529,4.548040837721569,4.3692970421530095,4.418947859722707,1772300.0,,,,,
2024-10-03,4.508319854736328,4.508319854736328,4.319645617387124,4.379226880732696,1876500.0,,,,,
2024-10-04,4.518249988555908,4.667202899830037,4.438807836097348,4.448738282720826,1952000.0,,,,,
2024-10-07,4.647342681884766,4.6771335495389925,4.498389764142964,4.55797102594164,3038300.0,,,,,
2024-10-08,4.607621669769287,4.662238179524447,4.518250017141337,4.57783127672989,1973900.0,,,,,
2024-10-09,4.667202949523926,4.677133396253139,4.492431443379586,4.637412556355811,1476000.0,,,,,
2024-10-10,4.786365985870361,4.84098202284406,4.637412598157821,4.746645145614987,2502500.0,,,,,
2024-10-11,4.826086521148682,4.945249034384517,4.797288606002026,4.86580735889396,1548700.0,,,,,
