Date,Close,High,Low,Open,Volume,"('Close', 'CMTL')","('High', 'CMTL')","('Low', 'CMTL')","('Open', 'CMTL')","('Volume', 'CMTL')"
2024-08-08,3.150000095367432,3.25,3.049999952316284,3.0799999237060547,273500.0,,,,,
2024-08-09,3.1700000762939453,3.3499999046325684,3.0999999046325684,3.1600000858306885,342700.0,,,,,
2024-08-12,2.930000066757202,3.190000057220459,2.880000114440918,3.190000057220459,399200.0,,,,,
2024-08-13,3.0,3.039999961853028,2.890000104904175,2.9100000858306885,227500.0,,,,,
2024-08-14,2.990000009536743,3.0299999713897705,2.9200000762939453,3.0199999809265137,228600.0,,,,,
2024-08-15,3.140000104904175,3.140000104904175,3.049999952316284,3.049999952316284,202500.0,,,,,
2024-08-16,3.200000047683716,3.259999990463257,3.0999999046325684,3.1700000762939453,224000.0,,,,,
2024-08-19,3.4200000762939453,3.5199999809265137,3.2300000190734863,3.240000009536743,737000.0,,,,,
2024-08-20,3.240000009536743,3.4600000381469727,3.200000047683716,3.450000047683716,286700.0,,,,,
2024-08-21,3.2799999713897705,3.309999942779541,3.119999885559082,3.25,225400.0,,,,,
2024-08-22,3.259999990463257,3.3299999237060547,3.220000028610229,3.2699999809265137,116400.0,,,,,
2024-08-23,3.3299999237060547,3.390000104904175,3.25,3.299999952316284,154700.0,,,,,
2024-08-26,3.2300000190734863,3.390000104904175,3.220000028610229,3.3299999237060547,102200.0,,,,,
2024-08-27,3.130000114440918,3.25,3.109999895095825,3.200000047683716,145100.0,,,,,
2024-08-28,3.130000114440918,3.180000066757202,3.049999952316284,3.130000114440918,90700.0,,,,,
2024-08-29,3.0899999141693115,3.200000047683716,3.039999961853028,3.140000104904175,157400.0,,,,,
2024-08-30,3.1600000858306885,3.180000066757202,3.0999999046325684,3.130000114440918,42300.0,,,,,
2024-09-03,3.039999961853028,3.299999952316284,3.039999961853028,3.109999895095825,215700.0,,,,,
2024-09-04,2.950000047683716,3.119999885559082,2.9100000858306885,3.0199999809265137,224400.0,,,,,
2024-09-05,3.0,3.059999942779541,2.9200000762939453,2.950000047683716,84400.0,,,,,
2024-09-06,3.0,3.0999999046325684,2.950000047683716,3.069999933242798,148000.0,,,,,
2024-09-09,2.9100000858306885,2.970000028610229,2.869999885559082,2.970000028610229,161200.0,,,,,
2024-09-10,2.930000066757202,2.970000028610229,2.8299999237060547,2.900000095367432,115400.0,,,,,
2024-09-11,3.299999952316284,3.309999942779541,3.0,3.0,374400.0,,,,,
2024-09-12,3.2799999713897705,3.3299999237060547,3.0999999046325684,3.0999999046325684,274500.0,,,,,
2024-09-13,3.299999952316284,3.369999885559082,3.25,3.309999942779541,166600.0,,,,,
2024-09-16,3.2699999809265137,3.369999885559082,3.200000047683716,3.299999952316284,242700.0,,,,,
2024-09-17,3.2699999809265137,3.390000104904175,3.2300000190734863,3.2699999809265137,320900.0,,,,,
2024-09-18,3.380000114440918,3.569999933242798,3.289999961853028,3.289999961853028,710500.0,,,,,
2024-09-19,3.440000057220459,3.509999990463257,3.380000114440918,3.4600000381469727,189700.0,,,,,
2024-09-20,3.7899999618530273,3.890000104904175,3.3399999141693115,3.4100000858306885,975100.0,,,,,
2024-09-23,4.510000228881836,4.679999828338623,3.920000076293945,3.940000057220459,1671900.0,,,,,
2024-09-24,4.460000038146973,4.760000228881836,4.289999961853027,4.440000057220459,605400.0,,,,,
2024-09-25,4.130000114440918,4.590000152587891,3.9800000190734863,4.480000019073486,444800.0,,,,,
2024-09-26,4.090000152587891,4.289999961853027,4.079999923706055,4.190000057220459,286400.0,,,,,
2024-09-27,4.199999809265137,4.489999771118164,4.079999923706055,4.199999809265137,1938900.0,,,,,
2024-09-30,4.809999942779541,5.019999980926514,4.550000190734863,4.570000171661377,1041000.0,,,,,
2024-10-01,4.46999979019165,5.159999847412109,4.400000095367432,4.789999961853027,633500.0,,,,,
2024-10-02,4.429999828338623,4.519999980926514,4.329999923706055,4.449999809265137,178000.0,,,,,
2024-10-03,4.429999828338623,4.590000152587891,4.360000133514404,4.400000095367432,229600.0,,,,,
2024-10-04,4.440000057220459,4.590000152587891,4.360000133514404,4.46999979019165,139200.0,,,,,
2024-10-07,4.25,4.559999942779541,4.139999866485596,4.46999979019165,323700.0,,,,,
2024-10-08,4.460000038146973,4.53000020980835,4.139999866485596,4.199999809265137,205400.0,,,,,
2024-10-09,4.53000020980835,4.699999809265137,4.409999847412109,4.429999828338623,300100.0,,,,,
2024-10-10,4.349999904632568,4.840000152587891,4.329999923706055,4.519999980926514,420700.0,,,,,
2024-10-11,4.489999771118164,4.550000190734863,4.309999942779541,4.309999942779541,246700.0,,,,,
2024-10-14,4.449999809265137,4.599999904632568,4.389999866485596,4.510000228881836,205200.0,,,,,
2024-10-15,4.260000228881836,4.480000019073486,4.119999885559082,4.369999885559082,341400.0,,,,,
2024-10-16,4.389999866485596,4.400000095367432,4.269999980926514,4.300000190734863,230700.0,,,,,
2024-10-17,3.539999961853028,4.369999885559082,3.470000028610229,4.340000152587891,1423500.0,,,,,
2024-10-18,4.119999885559082,4.420000076293945,3.7100000381469727,3.839999914169312,917600.0,,,,,
2024-10-21,3.940000057220459,4.139999866485596,3.859999895095825,4.019999980926514,396000.0,,,,,
2024-10-22,3.75,4.03000020980835,3.7300000190734863,3.9600000381469727,267300.0,,,,,
2024-10-23,3.5999999046325684,3.809999942779541,3.5899999141693115,3.7100000381469727,276300.0,,,,,
2024-10-24,3.700000047683716,3.7799999713897705,3.5999999046325684,3.7699999809265137,205000.0,,,,,
2024-10-25,3.799999952316284,3.829999923706055,3.640000104904175,3.640000104904175,253200.0,,,,,
2024-10-28,3.839999914169312,3.9700000286102295,3.7799999713897705,3.7799999713897705,224300.0,,,,,
2024-10-29,3.930000066757202,4.079999923706055,3.799999952316284,3.829999923706055,281700.0,,,,,
2024-10-30,3.869999885559082,4.0,3.829999923706055,3.890000104904175,130800.0,,,,,
2024-10-31,3.7200000286102295,3.950000047683716,3.7200000286102295,3.900000095367432,130600.0,,,,,
2024-11-01,2.9100000858306885,3.670000076293945,2.900000095367432,3.630000114440918,1006400.0,,,,,
2024-11-04,2.470000028610229,3.059999942779541,2.4200000762939453,3.059999942779541,1246900.0,,,,,
2024-11-05,2.4800000190734863,2.5,2.3499999046325684,2.490000009536743,579600.0,,,,,
2024-11-06,2.690000057220459,2.880000114440918,2.490000009536743,2.549999952316284,720100.0,,,,,
2024-11-07,2.789999961853028,2.9100000858306885,2.6700000762939453,2.7100000381469727,433500.0,,,,,
2024-11-08,2.640000104904175,2.900000095367432,2.630000114440918,2.8299999237060547,378200.0,,,,,
2024-11-11,2.549999952316284,2.7799999713897705,2.509999990463257,2.700000047683716,619100.0,,,,,
2024-11-12,2.539999961853028,2.609999895095825,2.470000028610229,2.549999952316284,287500.0,,,,,
2024-11-13,2.5299999713897705,2.5999999046325684,2.4800000190734863,2.5199999809265137,279100.0,,,,,
2024-11-14,2.7100000381469727,2.880000114440918,2.650000095367432,2.7699999809265137,727800.0,,,,,
2024-11-15,2.5999999046325684,2.789999961853028,2.5299999713897705,2.7300000190734863,379700.0,,,,,
2024-11-18,2.650000095367432,2.819999933242798,2.5799999237060547,2.619999885559082,511400.0,,,,,
2024-11-19,2.930000066757202,2.930000066757202,2.650000095367432,2.6600000858306885,646000.0,,,,,
2024-11-20,3.0299999713897705,3.2799999713897705,2.859999895095825,2.9800000190734863,436800.0,,,,,
2024-11-21,3.1600000858306885,3.2300000190734863,3.0199999809265137,3.059999942779541,420600.0,,,,,
2024-11-22,3.289999961853028,3.3499999046325684,3.150000095367432,3.1600000858306885,340400.0,,,,,
2024-11-25,3.559999942779541,3.75,3.369999885559082,3.369999885559082,308000.0,,,,,
2024-11-26,3.259999990463257,3.5999999046325684,3.25,3.559999942779541,295100.0,,,,,
2024-11-27,3.5,3.509999990463257,3.2100000381469727,3.25,382600.0,,,,,
2024-11-29,3.390000104904175,3.539999961853028,3.359999895095825,3.539999961853028,221300.0,,,,,
2024-12-02,3.690000057220459,3.9600000381469727,3.299999952316284,3.299999952316284,766800.0,,,,,
2024-12-03,3.660000085830689,3.7899999618530273,3.559999942779541,3.700000047683716,297300.0,,,,,
2024-12-04,3.559999942779541,3.809999942779541,3.5299999713897705,3.680000066757202,266200.0,,,,,
2024-12-05,3.4600000381469727,3.609999895095825,3.4200000762939453,3.559999942779541,268700.0,,,,,
2024-12-06,3.549999952316284,3.5899999141693115,3.4200000762939453,3.490000009536743,124400.0,,,,,
2024-12-09,3.470000028610229,3.7699999809265137,3.470000028610229,3.5899999141693115,240000.0,,,,,
2024-12-10,3.5299999713897705,3.5999999046325684,3.4200000762939453,3.430000066757202,226200.0,,,,,
2024-12-11,3.5299999713897705,3.5899999141693115,3.299999952316284,3.559999942779541,273700.0,,,,,
2024-12-12,3.4600000381469727,3.559999942779541,3.25,3.4100000858306885,290000.0,,,,,
2024-12-13,3.359999895095825,3.559999942779541,3.259999990463257,3.4600000381469727,373200.0,,,,,
2024-12-16,3.299999952316284,3.4800000190734863,3.220000028610229,3.3499999046325684,298700.0,,,,,
2024-12-17,3.180000066757202,3.299999952316284,2.7300000190734863,3.150000095367432,942200.0,,,,,
2024-12-18,3.119999885559082,3.5799999237060547,3.0899999141693115,3.2100000381469727,599800.0,,,,,
2024-12-19,3.009999990463257,3.25,2.930000066757202,3.150000095367432,333300.0,,,,,
2024-12-20,3.690000057220459,3.9800000190734863,3.0,3.0,2132300.0,,,,,
2024-12-23,3.839999914169312,4.710000038146973,3.7200000286102295,4.03000020980835,1074900.0,,,,,
2024-12-24,4.03000020980835,4.190000057220459,3.690000057220459,3.829999923706055,294100.0,,,,,
2024-12-26,4.369999885559082,4.570000171661377,3.950000047683716,4.0,866300.0,,,,,
2024-12-27,4.139999866485596,4.510000228881836,4.079999923706055,4.199999809265137,629400.0,,,,,
2024-12-30,4.260000228881836,4.300000190734863,3.799999952316284,4.059999942779541,320500.0,,,,,
2024-12-31,4.010000228881836,4.21999979019165,3.880000114440918,4.210000038146973,294900.0,,,,,
2025-01-02,4.090000152587891,4.340000152587891,3.900000095367432,4.010000228881836,470600.0,,,,,
2025-01-03,4.199999809265137,4.400000095367432,4.019999980926514,4.099999904632568,896700.0,,,,,
2025-01-06,4.480000019073486,4.880000114440918,4.329999923706055,4.460000038146973,1552900.0,,,,,
2025-01-07,4.150000095367432,4.690000057220459,4.119999885559082,4.480000019073486,548600.0,,,,,
2025-01-08,3.890000104904175,4.25,3.75,4.070000171661377,509400.0,,,,,
2025-01-10,4.130000114440918,4.159999847412109,3.809999942779541,3.809999942779541,551900.0,,,,,
2025-01-13,2.3399999141693115,3.3499999046325684,1.9600000381469729,3.3499999046325684,4369900.0,,,,,
2025-01-14,2.799999952316284,2.9600000381469727,2.309999942779541,2.309999942779541,1828700.0,,,,,
2025-01-15,2.6600000858306885,2.869999885559082,2.4800000190734863,2.8299999237060547,721500.0,,,,,
2025-01-16,2.6600000858306885,2.680000066757202,2.490000009536743,2.569999933242798,236500.0,,,,,
2025-01-17,2.630000114440918,2.75,2.630000114440918,2.700000047683716,356400.0,,,,,
2025-01-21,2.440000057220459,2.680000066757202,2.3399999141693115,2.680000066757202,667100.0,,,,,
2025-01-22,2.539999961853028,2.5799999237060547,2.4200000762939453,2.470000028610229,244600.0,,,,,
2025-01-23,2.440000057220459,2.630000114440918,2.3299999237060547,2.5199999809265137,435900.0,,,,,
2025-01-24,2.450000047683716,2.5299999713897705,2.390000104904175,2.450000047683716,370400.0,,,,,
2025-01-27,2.220000028610229,2.5199999809265137,2.150000095367432,2.400000095367432,602700.0,,,,,
2025-01-28,2.1700000762939453,2.299999952316284,2.150000095367432,2.259999990463257,249800.0,,,,,
2025-01-29,2.069999933242798,2.220000028610229,2.0299999713897705,2.190000057220459,390600.0,,,,,
2025-01-30,2.0999999046325684,2.1600000858306885,2.049999952316284,2.0799999237060547,287400.0,,,,,
2025-01-31,2.0,2.150000095367432,1.919999957084656,2.119999885559082,1103500.0,,,,,
2025-02-03,1.8799999952316284,1.9900000095367432,1.8799999952316284,1.950000047683716,285300.0,,,,,
2025-02-04,1.9700000286102293,1.9800000190734863,1.899999976158142,1.899999976158142,185600.0,,,,,
2025-02-05,2.2699999809265137,2.2799999713897705,1.9700000286102293,1.9700000286102293,401700.0,,,,,
2025-02-06,2.450000047683716,2.450000047683716,2.200000047683716,2.299999952316284,507100.0,,,,,
2025-02-07,2.3399999141693115,2.5999999046325684,2.2699999809265137,2.450000047683716,283300.0,,,,,
2025-02-10,2.289999961853028,2.4200000762939453,2.259999990463257,2.359999895095825,198100.0,,,,,
2025-02-11,2.200000047683716,2.299999952316284,2.180000066757202,2.200000047683716,246600.0,,,,,
2025-02-12,2.150000095367432,2.2100000381469727,2.069999933242798,2.2100000381469727,241400.0,,,,,
2025-02-13,2.240000009536743,2.319999933242798,2.119999885559082,2.200000047683716,492600.0,,,,,
2025-02-14,2.3299999237060547,2.369999885559082,2.190000057220459,2.2699999809265137,308600.0,,,,,
2025-02-18,2.369999885559082,2.490000009536743,2.319999933242798,2.3399999141693115,208200.0,,,,,
2025-02-19,2.259999990463257,2.5199999809265137,2.25,2.380000114440918,569100.0,,,,,
2025-02-20,2.200000047683716,2.319999933242798,2.130000114440918,2.25,142000.0,,,,,
2025-02-21,2.109999895095825,2.289999961853028,2.0899999141693115,2.2100000381469727,347600.0,,,,,
2025-02-24,1.8899999856948853,2.0999999046325684,1.870000004768372,2.0899999141693115,382100.0,,,,,
2025-02-25,1.7899999618530271,1.9600000381469729,1.75,1.899999976158142,427800.0,,,,,
2025-02-26,1.75,1.8600000143051147,1.7200000286102295,1.809999942779541,381000.0,,,,,
2025-02-27,1.7999999523162842,1.899999976158142,1.75,1.7699999809265137,243400.0,,,,,
2025-02-28,1.7000000476837158,1.7599999904632568,1.6699999570846558,1.7599999904632568,308600.0,,,,,
2025-03-03,1.6100000143051147,1.7899999618530271,1.5800000429153442,1.75,194000.0,,,,,
2025-03-04,1.919999957084656,1.9600000381469729,1.559999942779541,1.6299999952316284,560800.0,,,,,
2025-03-05,1.840000033378601,1.940000057220459,1.8200000524520876,1.940000057220459,357900.0,,,,,
2025-03-06,1.7300000190734863,1.840000033378601,1.649999976158142,1.7999999523162842,303700.0,,,,,
2025-03-07,1.7200000286102295,1.75,1.590000033378601,1.7300000190734863,368000.0,,,,,
2025-03-10,1.919999957084656,2.049999952316284,1.7599999904632568,1.919999957084656,2091300.0,,,,,
2025-03-11,2.0199999809265137,2.109999895095825,1.850000023841858,1.8899999856948853,701600.0,,,,,
2025-03-12,2.130000114440918,2.1600000858306885,1.9900000095367432,2.069999933242798,831000.0,,,,,
2025-03-13,1.8899999856948853,2.009999990463257,1.6799999475479126,1.8600000143051147,802900.0,,,,,
2025-03-14,1.7599999904632568,1.9700000286102293,1.7300000190734863,1.8799999952316284,816000.0,,,,,
2025-03-17,2.0799999237060547,2.119999885559082,1.7799999713897705,1.7999999523162842,486700.0,,,,,
2025-03-18,1.9299999475479128,2.009999990463257,1.919999957084656,1.9900000095367432,217700.0,,,,,
2025-03-19,1.940000057220459,1.9900000095367432,1.8600000143051147,1.950000047683716,195500.0,,,,,
2025-03-20,1.9299999475479128,1.9800000190734863,1.8899999856948853,1.899999976158142,115100.0,,,,,
2025-03-21,1.940000057220459,1.9600000381469729,1.870000004768372,1.909999966621399,376200.0,,,,,
2025-03-24,2.0,2.0,1.8799999952316284,1.950000047683716,130100.0,,,,,
2025-03-25,1.870000004768372,1.9900000095367432,1.8600000143051147,1.9900000095367432,171000.0,,,,,
2025-03-26,1.7899999618530271,1.8799999952316284,1.7799999713897705,1.8799999952316284,123500.0,,,,,
2025-03-27,1.7999999523162842,1.8200000524520876,1.7400000095367432,1.7999999523162842,183200.0,,,,,
2025-03-28,1.7200000286102295,1.7899999618530271,1.690000057220459,1.7899999618530271,227900.0,,,,,
2025-03-31,1.600000023841858,1.7300000190734863,1.600000023841858,1.7200000286102295,353300.0,,,,,
2025-04-01,1.5499999523162842,1.6799999475479126,1.5099999904632568,1.6100000143051147,281500.0,,,,,
2025-04-02,1.6299999952316284,1.6799999475479126,1.5099999904632568,1.5099999904632568,175500.0,,,,,
2025-04-03,1.399999976158142,1.5700000524520874,1.399999976158142,1.5700000524520874,424400.0,,,,,
2025-04-04,1.3600000143051147,1.4199999570846558,1.25,1.399999976158142,284700.0,,,,,
2025-04-07,1.2999999523162842,1.3700000047683716,1.2100000381469729,1.309999942779541,214200.0,,,,,
2025-04-08,1.2699999809265137,1.3600000143051147,1.2400000095367432,1.3600000143051147,178600.0,,,,,
2025-04-09,1.4700000286102295,1.4900000095367432,1.2400000095367432,1.3700000047683716,303800.0,,,,,
2025-04-10,1.3600000143051147,1.4500000476837158,1.340000033378601,1.4500000476837158,147500.0,,,,,
2025-04-11,1.350000023841858,1.3899999856948853,1.2999999523162842,1.3899999856948853,170900.0,,,,,
2025-04-14,1.3700000047683716,1.3799999952316284,1.3200000524520874,1.3799999952316284,74500.0,,,,,
2025-04-15,1.3799999952316284,1.4299999475479126,1.340000033378601,1.3799999952316284,125900.0,,,,,
2025-04-16,1.2899999618530271,1.3799999952316284,1.2100000381469729,1.3799999952316284,132200.0,,,,,
2025-04-17,1.3200000524520874,1.340000033378601,1.25,1.2899999618530271,128400.0,,,,,
2025-04-21,1.25,1.3200000524520874,1.2200000286102295,1.309999942779541,137400.0,,,,,
2025-04-22,1.2699999809265137,1.2999999523162842,1.190000057220459,1.25,225500.0,,,,,
2025-04-23,1.350000023841858,1.399999976158142,1.2899999618530271,1.2899999618530271,173900.0,,,,,
2025-04-24,1.399999976158142,1.440000057220459,1.3200000524520874,1.350000023841858,102700.0,,,,,
2025-04-25,1.4299999475479126,1.4299999475479126,1.340000033378601,1.3799999952316284,136200.0,,,,,
2025-04-28,1.3899999856948853,1.4700000286102295,1.350000023841858,1.409999966621399,144000.0,,,,,
2025-04-29,1.4199999570846558,1.4600000381469729,1.3600000143051147,1.3899999856948853,315400.0,,,,,
2025-04-30,1.3700000047683716,1.399999976158142,1.3200000524520874,1.3700000047683716,70100.0,,,,,
2025-05-01,1.4299999475479126,1.440000057220459,1.350000023841858,1.3799999952316284,109300.0,,,,,
2025-05-02,1.4800000190734863,1.5199999809265137,1.4299999475479126,1.4299999475479126,250100.0,,,,,
2025-05-05,1.4800000190734863,1.5499999523162842,1.4800000190734863,1.4800000190734863,125300.0,,,,,
2025-05-06,1.409999966621399,1.5,1.3700000047683716,1.4800000190734863,149300.0,,,,,
2025-05-07,1.440000057220459,1.4700000286102295,1.3600000143051147,1.399999976158142,105900.0,,,,,
2025-05-08,1.4800000190734863,1.5,1.4299999475479126,1.4900000095367432,65000.0,,,,,
2025-05-09,1.4800000190734863,1.5299999713897705,1.4700000286102295,1.5,86900.0,,,,,
2025-05-12,1.5199999809265137,1.6699999570846558,1.4800000190734863,1.4900000095367432,217000.0,,,,,
2025-05-13,1.6399999856948853,1.7100000381469729,1.5299999713897705,1.5299999713897705,143200.0,,,,,
2025-05-14,1.5700000524520874,1.659999966621399,1.5199999809265137,1.6299999952316284,95100.0,,,,,
2025-05-15,1.7200000286102295,1.7799999713897705,1.5199999809265137,1.5499999523162842,310100.0,,,,,
2025-05-16,1.8200000524520876,1.9900000095367432,1.7000000476837158,1.7400000095367432,773200.0,,,,,
2025-05-19,2.0199999809265137,2.059999942779541,1.7599999904632568,1.7599999904632568,571400.0,,,,,
2025-05-20,2.0199999809265137,2.109999895095825,1.9800000190734863,2.0,233600.0,,,,,
2025-05-21,1.9600000381469729,2.0899999141693115,1.8799999952316284,2.009999990463257,162300.0,,,,,
2025-05-22,2.190000057220459,2.289999961853028,2.0,2.0,283700.0,,,,,
2025-05-23,2.2699999809265137,2.299999952316284,2.0999999046325684,2.109999895095825,186700.0,,,,,
2025-05-27,2.240000009536743,2.380000114440918,2.200000047683716,2.299999952316284,184100.0,,,,,
2025-05-28,2.200000047683716,2.2799999713897705,2.0799999237060547,2.220000028610229,166100.0,,,,,
2025-05-29,2.2300000190734863,2.2300000190734863,2.0899999141693115,2.2300000190734863,86400.0,,,,,
2025-05-30,2.0799999237060547,2.2100000381469727,2.049999952316284,2.200000047683716,164900.0,,,,,
2025-06-02,2.150000095367432,2.2100000381469727,2.0799999237060547,2.0799999237060547,108700.0,,,,,
2025-06-03,2.0999999046325684,2.190000057220459,2.069999933242798,2.130000114440918,87400.0,,,,,
2025-06-04,2.1600000858306885,2.190000057220459,2.0799999237060547,2.109999895095825,81600.0,,,,,
2025-06-05,2.200000047683716,2.2300000190734863,2.0799999237060547,2.1600000858306885,154200.0,,,,,
2025-06-06,2.2699999809265137,2.3299999237060547,2.150000095367432,2.240000009536743,330400.0,,,,,
2025-06-09,2.539999961853028,2.650000095367432,2.2300000190734863,2.3399999141693115,1357300.0,,,,,
2025-06-10,2.0799999237060547,2.319999933242798,1.7100000381469729,2.319999933242798,1896700.0,,,,,
2025-06-11,2.190000057220459,2.289999961853028,2.049999952316284,2.049999952316284,372700.0,,,,,
2025-06-12,2.0899999141693115,2.2699999809265137,2.0299999713897705,2.200000047683716,244500.0,,,,,
2025-06-13,1.950000047683716,2.140000104904175,1.899999976158142,2.049999952316284,233700.0,,,,,
2025-06-16,2.0199999809265137,2.059999942779541,1.909999966621399,1.950000047683716,143700.0,,,,,
2025-06-17,1.9800000190734863,2.069999933242798,1.9600000381469729,2.009999990463257,127100.0,,,,,
2025-06-18,2.069999933242798,2.1600000858306885,1.9600000381469729,1.9800000190734863,327700.0,,,,,
2025-06-20,2.2300000190734863,2.380000114440918,2.049999952316284,2.069999933242798,588900.0,,,,,
2025-06-23,2.5899999141693115,2.630000114440918,2.2300000190734863,2.2699999809265137,922400.0,,,,,
2025-06-24,2.609999895095825,2.7699999809265137,2.5999999046325684,2.5999999046325684,335800.0,,,,,
2025-06-25,2.430000066757202,2.630000114440918,2.3399999141693115,2.619999885559082,318000.0,,,,,
2025-06-26,2.400000095367432,2.490000009536743,2.359999895095825,2.450000047683716,88900.0,,,,,
2025-06-27,2.4600000381469727,2.5,2.319999933242798,2.380000114440918,92900.0,,,,,
2025-06-30,2.450000047683716,2.5,2.359999895095825,2.4600000381469727,58100.0,,,,,
2025-07-01,2.3399999141693115,2.430000066757202,2.3299999237060547,2.400000095367432,93600.0,,,,,
2025-07-02,2.609999895095825,2.630000114440918,2.309999942779541,2.3499999046325684,138500.0,,,,,
2025-07-03,2.5999999046325684,2.6700000762939453,2.5799999237060547,2.5899999141693115,79600.0,,,,,
2025-07-07,2.5,2.640000104904175,2.3499999046325684,2.609999895095825,224100.0,,,,,
2025-07-08,2.5199999809265137,2.5799999237060547,2.430000066757202,2.5299999713897705,157700.0,,,,,
2025-07-09,2.8299999237060547,2.8499999046325684,2.509999990463257,2.509999990463257,305000.0,,,,,
2025-07-10,2.880000114440918,2.900000095367432,2.759999990463257,2.8499999046325684,139800.0,,,,,
2025-07-11,2.869999885559082,2.890000104904175,2.700000047683716,2.8299999237060547,88100.0,,,,,
