Date,Close,High,Low,Open,Volume,"('Close', 'HTCR')","('High', 'HTCR')","('Low', 'HTCR')","('Open', 'HTCR')","('Volume', 'HTCR')"
2024-06-03,0.6612608432769775,0.7030144484877432,0.6554347736347008,0.7030144484877432,7500.0,,,,,
2024-06-04,0.6797101497650146,0.6991304794453695,0.6350434783156613,0.657376814040338,11400.0,,,,,
2024-06-05,0.6894202828407288,0.6942753507716725,0.6564058093349168,0.6942753507716725,1400.0,,,,,
2024-06-06,0.6835942268371582,0.7603043711625225,0.6505797526581965,0.6505797526581965,16300.0,,,,,
2024-06-07,0.6991304755210876,0.7972028938792457,0.6797101459497408,0.6845652138733338,7100.0,,,,,
2024-06-10,0.6845651865005493,0.6894202542300093,0.670970985282667,0.670970985282667,5400.0,,,,,
2024-06-11,0.70689857006073,0.7282609042728917,0.6680580255407742,0.697188433930741,16500.0,,,,,
2024-06-12,0.6991304755210876,0.7195217492247832,0.6738840760168242,0.7195217492247832,7700.0,,,,,
2024-06-13,0.7088406085968018,0.728260880215243,0.6797101432921652,0.6991304727875811,2400.0,,,,,
2024-06-14,0.7185507416725159,0.7282608774447972,0.6894202764786972,0.727289875442964,3600.0,,,,,
2024-06-17,0.6991304755210876,0.7166086853198373,0.6797101459497408,0.6797101459497408,8100.0,,,,,
2024-06-18,0.6923333406448364,0.6981594105351975,0.6486376717746927,0.6981594105351975,16100.0,,,,,
2024-06-20,0.6884492635726929,0.7068985328232091,0.6699999943221766,0.6719419982950842,9400.0,,,,,
2024-06-21,0.7156376838684082,0.745739151319731,0.7088406119208692,0.7098116139309497,14900.0,,,,,
2024-06-24,0.6933043599128723,0.7156376959052412,0.671942025946916,0.6797101579121685,11800.0,,,,,
2024-06-25,0.687478244304657,0.6971883796790521,0.6331014399064666,0.6699999774799569,8600.0,,,,,
2024-06-26,0.6602898836135864,0.695246419460471,0.6602898836135864,0.695246419460471,5600.0,,,,,
2024-06-27,0.6835942268371582,0.696217426865783,0.6311594226614752,0.6602898887180689,10300.0,,,,,
2024-06-28,0.6777681112289429,0.6874782466362703,0.6777681112289429,0.6874782466362703,1100.0,,,,,
2024-07-01,0.6884492635726929,0.6971883972047241,0.6505797230852065,0.6505797230852065,10600.0,,,,,
2024-07-02,0.6777681112289429,0.6777681112289429,0.669999979752292,0.669999979752292,1400.0,,,,,
2024-07-03,0.636014461517334,0.6602898584304755,0.6117391224811661,0.6602898584304755,12400.0,,,,,
2024-07-05,0.6894202828407288,0.6894202828407288,0.6505797393931793,0.6583478133565042,700.0,,,,,
2024-07-08,0.6583477854728699,0.7098115843889424,0.6583477854728699,0.7088405824192745,9400.0,,,,,
2024-07-09,0.6632029414176941,0.6991304789549283,0.5728985386905869,0.6991304789549283,22500.0,,,,,
2024-07-10,0.6651449203491211,0.6797101236418748,0.6020289815368821,0.6214492525938871,23600.0,,,,,
2024-07-11,0.7573912739753723,0.767101467486342,0.6797101310264306,0.6797101310264306,59500.0,,,,,
2024-07-12,0.7671014666557312,0.7952608715392235,0.7098115970248193,0.7952608715392235,16800.0,,,,,
2024-07-15,0.7486522197723389,0.7671014895837832,0.7282608880519672,0.7671014895837832,12000.0,,,,,
2024-07-16,0.7573912739753723,0.7942898704123202,0.7573912739753723,0.767101467486342,20700.0,,,,,
2024-07-17,0.7505941987037659,0.7768115995202358,0.7476811348762781,0.7525362026707755,5300.0,,,,,
2024-07-18,0.7709855437278748,0.7748695517323496,0.7311739407892368,0.7311739407892368,3700.0,,,,,
2024-07-19,0.7612753510475159,0.7758406125905956,0.7428260814950545,0.7437970834973999,3300.0,,,,,
2024-07-22,0.7768115997314453,0.796231870914715,0.7525362028753847,0.7525362028753847,47600.0,,,,,
2024-07-23,0.7836086750030518,0.7904058046738113,0.7253478033154325,0.7787536071854979,14200.0,,,,,
2024-07-24,0.7340869307518005,0.7535072597346869,0.7185507254424647,0.7515651978979117,10200.0,,,,,
2024-07-25,0.7098116278648376,0.7476811700171744,0.6806811618517526,0.7282608979264351,11800.0,,,,,
2024-07-26,0.7136956453323364,0.7467101172172476,0.7088405776397605,0.7088405776397605,28000.0,,,,,
2024-07-29,0.72826087474823,0.7340869446146314,0.7088406032755756,0.7136956711437392,1900.0,,,,,
2024-07-30,0.6680579781532288,0.7282608526149588,0.6680579781532288,0.7282608526149588,24600.0,,,,,
2024-07-31,0.698159396648407,0.721463733623289,0.6719419958477998,0.6894202630482046,9800.0,,,,,
2024-08-01,0.6117391586303711,0.7166087104913849,0.5457101515224114,0.7078695763465522,41700.0,,,,,
2024-08-02,0.6680579781532288,0.704956515980643,0.631159382448842,0.6496087092395216,10000.0,,,,,
2024-08-05,0.5534782409667969,0.6311593823629335,0.536970975992791,0.6311593823629335,48500.0,,,,,
2024-08-06,0.582608699798584,0.6301883745913356,0.5816376399619583,0.6301883745913356,10200.0,,,,,
2024-08-07,0.6020289659500122,0.6311593717813169,0.5826086953958092,0.6214492365042154,8800.0,,,,,
2024-08-08,0.6020289659500122,0.64086956493539,0.6010579639976964,0.6292173678766853,13900.0,,,,,
2024-08-09,0.636014461517334,0.6797101296594098,0.6117391224811661,0.6797101296594098,37500.0,,,,,
2024-08-12,0.6010580062866211,0.70884061962431,0.5952318784088713,0.6700000179062054,35200.0,,,,,
2024-08-13,0.6156231760978699,0.6670869169850876,0.592318839509753,0.6486376481079544,59600.0,,,,,
2024-08-14,0.6602898836135864,0.7476811653538221,0.6311594177821906,0.7476811653538221,53200.0,,,,,
2024-08-15,0.6534927487373352,0.6991304801226491,0.6311594129910232,0.693304352274411,63800.0,,,,,
2024-08-16,0.6700000166893005,0.6700000166893005,0.6457246768326858,0.6602898807466546,7500.0,,,,,
2024-08-19,0.6299999952316284,0.6710000038146973,0.6100000143051147,0.6579999923706055,43600.0,,,,,
2024-08-20,0.6449999809265137,0.6449999809265137,0.6200000047683716,0.6399999856948853,8800.0,,,,,
2024-08-21,0.640999972820282,0.6899999976158142,0.6290000081062317,0.671999990940094,23900.0,,,,,
2024-08-22,0.7670000195503235,0.8199999928474426,0.6399999856948853,0.640999972820282,174400.0,,,,,
2024-08-23,0.7400000095367432,0.7799999713897705,0.6499999761581421,0.7210000157356262,36100.0,,,,,
2024-08-26,0.6700000166893005,0.7400000095367432,0.6679999828338623,0.7400000095367432,42200.0,,,,,
2024-08-27,0.6420000195503235,0.6510000228881836,0.6299999952316284,0.6510000228881836,12700.0,,,,,
2024-08-28,0.6380000114440918,0.6499999761581421,0.6290000081062317,0.6309999823570251,19400.0,,,,,
2024-08-29,0.6449999809265137,0.6499999761581421,0.6359999775886536,0.6489999890327454,8200.0,,,,,
2024-08-30,0.6890000104904175,0.6890000104904175,0.6200000047683716,0.6499999761581421,32400.0,,,,,
2024-09-03,0.6600000262260437,0.6899999976158142,0.6499999761581421,0.6899999976158142,13400.0,,,,,
2024-09-04,0.6190000176429749,0.6499999761581421,0.5529999732971191,0.6499999761581421,43700.0,,,,,
2024-09-05,0.6299999952316284,0.6800000071525574,0.6299999952316284,0.6800000071525574,3900.0,,,,,
2024-09-06,0.6349999904632568,0.6489999890327454,0.6299999952316284,0.6299999952316284,16500.0,,,,,
2024-09-09,0.652999997138977,0.6800000071525574,0.6349999904632568,0.6690000295639038,16900.0,,,,,
2024-09-10,0.6389999985694885,0.675000011920929,0.6299999952316284,0.675000011920929,8900.0,,,,,
2024-09-11,0.656000018119812,0.6899999976158142,0.5950000286102295,0.6309999823570251,40400.0,,,,,
2024-09-12,0.6129999756813049,0.6299999952316284,0.5529999732971191,0.6019999980926514,32500.0,,,,,
2024-09-13,0.6499999761581421,0.6830000281333923,0.6029999852180481,0.6129999756813049,6900.0,,,,,
2024-09-16,0.6600000262260437,0.6700000166893005,0.6399999856948853,0.6700000166893005,2300.0,,,,,
2024-09-17,0.640999972820282,0.699999988079071,0.6399999856948853,0.6899999976158142,32300.0,,,,,
2024-09-18,0.656000018119812,0.6899999976158142,0.6480000019073486,0.6700000166893005,17000.0,,,,,
2024-09-19,0.6899999976158142,0.6899999976158142,0.656000018119812,0.656000018119812,6900.0,,,,,
2024-09-20,0.699999988079071,0.699999988079071,0.6600000262260437,0.6600000262260437,6700.0,,,,,
2024-09-23,0.75,0.75,0.6899999976158142,0.6899999976158142,34200.0,,,,,
2024-09-24,0.7749999761581421,0.7889999747276306,0.7300000190734863,0.7590000033378601,24700.0,,,,,
2024-09-25,0.8299999833106995,0.8999999761581421,0.7919999957084656,0.8899999856948853,116700.0,,,,,
2024-09-26,0.9399999976158142,0.9700000286102296,0.8399999737739563,0.8399999737739563,94200.0,,,,,
