Date,Close,High,Low,Open,Volume,"('Close', 'MDAI')","('High', 'MDAI')","('Low', 'MDAI')","('Open', 'MDAI')","('Volume', 'MDAI')"
2024-09-10,1.3300000429153442,1.3700000047683716,1.309999942779541,1.3700000047683716,93400.0,,,,,
2024-09-11,1.309999942779541,1.3899999856948853,1.309999942779541,1.340000033378601,358700.0,,,,,
2024-09-12,1.2999999523162842,1.3700000047683716,1.2799999713897705,1.2999999523162842,241700.0,,,,,
2024-09-13,1.2899999618530271,1.340000033378601,1.2450000047683716,1.3300000429153442,164900.0,,,,,
2024-09-16,1.2400000095367432,1.315000057220459,1.149999976158142,1.2699999809265137,218600.0,,,,,
2024-09-17,1.2200000286102295,1.25,1.190000057220459,1.25,116000.0,,,,,
2024-09-18,1.1699999570846558,1.2300000190734863,1.159999966621399,1.190000057220459,190800.0,,,,,
2024-09-19,1.0800000429153442,1.2000000476837158,1.0199999809265137,1.1699999570846558,369000.0,,,,,
2024-09-20,1.0499999523162842,1.149999976158142,1.0099999904632568,1.149999976158142,251100.0,,,,,
2024-09-23,1.0099999904632568,1.0800000429153442,0.9800000190734864,1.0800000429153442,313600.0,,,,,
2024-09-24,0.9399999976158142,1.0490000247955322,0.9120000004768372,1.0399999618530271,358800.0,,,,,
2024-09-25,0.949999988079071,0.9629999995231628,0.8240000009536743,0.9229999780654908,413000.0,,,,,
2024-09-26,1.1200000047683716,1.1399999856948853,0.9549999833106996,0.962000012397766,577400.0,,,,,
2024-09-27,1.2100000381469729,1.2699999809265137,1.1299999952316284,1.2699999809265137,320800.0,,,,,
2024-09-30,1.059999942779541,1.2300000190734863,1.0499999523162842,1.2300000190734863,323800.0,,,,,
2024-10-01,1.0399999618530271,1.100000023841858,1.0299999713897705,1.0399999618530271,55200.0,,,,,
2024-10-02,1.0099999904632568,1.0700000524520874,1.0099999904632568,1.0399999618530271,117400.0,,,,,
2024-10-03,1.0,1.0829999446868896,0.9700000286102296,1.0299999713897705,157100.0,,,,,
2024-10-04,1.0299999713897705,1.034999966621399,0.9610000252723694,1.0,101300.0,,,,,
2024-10-07,1.1299999952316284,1.1699999570846558,1.0299999713897705,1.0299999713897705,99800.0,,,,,
2024-10-08,1.0800000429153442,1.1200000047683716,1.0499999523162842,1.1200000047683716,87900.0,,,,,
2024-10-09,1.1100000143051147,1.1399999856948853,1.0839999914169312,1.100000023841858,59000.0,,,,,
2024-10-10,1.25,1.2899999618530271,1.0700000524520874,1.1699999570846558,327600.0,,,,,
2024-10-11,1.190000057220459,1.2699999809265137,1.1200000047683716,1.2699999809265137,129600.0,,,,,
2024-10-14,1.149999976158142,1.2000000476837158,1.100000023841858,1.2000000476837158,714600.0,,,,,
2024-10-15,1.2599999904632568,1.2599999904632568,1.100000023841858,1.159999966621399,267900.0,,,,,
2024-10-16,1.2899999618530271,1.2899999618530271,1.190000057220459,1.2100000381469729,167800.0,,,,,
2024-10-17,1.2599999904632568,1.2799999713897705,1.1799999475479126,1.2100000381469729,113500.0,,,,,
2024-10-18,1.2300000190734863,1.2999999523162842,1.2300000190734863,1.2400000095367432,118100.0,,,,,
2024-10-21,1.2200000286102295,1.25,1.1970000267028809,1.2000000476837158,68900.0,,,,,
2024-10-22,1.4299999475479126,1.4600000381469729,1.2100000381469729,1.2100000381469729,367900.0,,,,,
2024-10-23,1.2799999713897705,1.440000057220459,1.25,1.4299999475479126,197900.0,,,,,
2024-10-24,1.2699999809265137,1.3350000381469729,1.2649999856948853,1.309999942779541,89100.0,,,,,
2024-10-25,1.340000033378601,1.350000023841858,1.2400000095367432,1.2699999809265137,50000.0,,,,,
2024-10-28,1.5299999713897705,1.5700000524520874,1.2599999904632568,1.2599999904632568,1625700.0,,,,,
2024-10-29,1.440000057220459,1.5399999618530271,1.4299999475479126,1.4500000476837158,165300.0,,,,,
2024-10-30,1.559999942779541,1.590000033378601,1.4490000009536743,1.4800000190734863,317900.0,,,,,
2024-10-31,1.440000057220459,1.5800000429153442,1.4199999570846558,1.5700000524520874,267100.0,,,,,
2024-11-01,1.4700000286102295,1.4700000286102295,1.3799999952316284,1.399999976158142,60700.0,,,,,
2024-11-04,1.4900000095367432,1.5299999713897705,1.3899999856948853,1.4900000095367432,184100.0,,,,,
2024-11-05,1.4800000190734863,1.5190000534057615,1.4299999475479126,1.5,56000.0,,,,,
2024-11-06,1.5099999904632568,1.600000023841858,1.4199999570846558,1.600000023841858,349700.0,,,,,
2024-11-07,1.340000033378601,1.5,1.2949999570846558,1.5,395300.0,,,,,
2024-11-08,1.350000023841858,1.36899995803833,1.2400000095367432,1.350000023841858,225300.0,,,,,
2024-11-11,1.3799999952316284,1.3899999856948853,1.309999942779541,1.3600000143051147,111500.0,,,,,
2024-11-12,1.350000023841858,1.4500000476837158,1.309999942779541,1.350000023841858,205300.0,,,,,
2024-11-13,1.3899999856948853,1.4299999475479126,1.350000023841858,1.350000023841858,197500.0,,,,,
2024-11-14,1.4500000476837158,1.5,1.3849999904632568,1.4299999475479126,266600.0,,,,,
2024-11-15,1.399999976158142,1.4450000524520874,1.350000023841858,1.440000057220459,140700.0,,,,,
2024-11-18,1.4199999570846558,1.5099999904632568,1.409999966621399,1.409999966621399,595800.0,,,,,
2024-11-19,1.1299999952316284,1.440000057220459,1.0299999713897705,1.4299999475479126,1651200.0,,,,,
2024-11-20,1.059999942779541,1.5800000429153442,1.0199999809265137,1.1699999570846558,3932900.0,,,,,
2024-11-21,1.1399999856948853,1.1399999856948853,1.0099999904632568,1.059999942779541,1123600.0,,,,,
2024-11-22,1.190000057220459,1.25,1.100000023841858,1.1200000047683716,603000.0,,,,,
2024-11-25,1.309999942779541,1.3600000143051147,1.2200000286102295,1.25,4882500.0,,,,,
2024-11-26,1.4500000476837158,1.7400000095367432,1.340000033378601,1.649999976158142,33998700.0,,,,,
2024-11-27,1.4600000381469729,1.7200000286102295,1.350000023841858,1.590000033378601,13105700.0,,,,,
2024-11-29,1.919999957084656,2.3499999046325684,1.4119999408721924,1.5199999809265137,9931300.0,,,,,
2024-12-02,2.200000047683716,2.7699999809265137,1.950000047683716,1.9900000095367432,16231600.0,,,,,
2024-12-03,2.200000047683716,2.369999885559082,2.069999933242798,2.2100000381469727,4217700.0,,,,,
2024-12-04,2.1700000762939453,2.190000057220459,1.7999999523162842,2.140000104904175,3595600.0,,,,,
2024-12-05,2.0299999713897705,2.3499999046325684,1.9850000143051147,2.119999885559082,1798500.0,,,,,
2024-12-06,2.0899999141693115,2.4059998989105225,2.009999990463257,2.0799999237060547,3204500.0,,,,,
2024-12-09,2.069999933242798,2.390000104904175,2.049999952316284,2.25,2291000.0,,,,,
2024-12-10,2.039999961853028,2.109999895095825,1.995000004768372,2.0999999046325684,874600.0,,,,,
2024-12-11,2.0999999046325684,2.2300000190734863,1.8799999952316284,2.039999961853028,1794100.0,,,,,
2024-12-12,2.0199999809265137,2.1549999713897705,1.9900000095367432,2.130000114440918,1523400.0,,,,,
2024-12-13,1.7999999523162842,2.039999961853028,1.7799999713897705,1.899999976158142,5304200.0,,,,,
2024-12-16,1.9600000381469729,2.059999942779541,1.7999999523162842,1.8200000524520876,1148400.0,,,,,
2024-12-17,1.950000047683716,2.0199999809265137,1.8799999952316284,1.9900000095367432,789900.0,,,,,
2024-12-18,1.7799999713897705,1.975000023841858,1.7400000095367432,1.950000047683716,1065000.0,,,,,
2024-12-19,1.8799999952316284,1.909999966621399,1.715000033378601,1.809999942779541,704700.0,,,,,
2024-12-20,1.8899999856948853,1.9600000381469729,1.7799999713897705,1.7799999713897705,610500.0,,,,,
2024-12-23,2.0999999046325684,2.200000047683716,1.9700000286102293,2.0199999809265137,1323000.0,,,,,
2024-12-24,2.0299999713897705,2.0999999046325684,1.9800000190734863,2.0899999141693115,493200.0,,,,,
2024-12-26,2.430000066757202,2.430000066757202,2.049999952316284,2.049999952316284,2383900.0,,,,,
2024-12-27,2.75,2.930000066757202,2.289999961853028,2.5999999046325684,5035900.0,,,,,
2024-12-30,3.049999952316284,3.25,2.859999895095825,3.049999952316284,5136500.0,,,,,
2024-12-31,2.8299999237060547,3.2100000381469727,2.539999961853028,3.2100000381469727,2893500.0,,,,,
2025-01-02,2.7300000190734863,2.880000114440918,2.5999999046325684,2.880000114440918,1592600.0,,,,,
2025-01-03,3.0,3.0299999713897705,2.549999952316284,2.5999999046325684,2173700.0,,,,,
2025-01-06,2.5999999046325684,2.990000009536743,2.569999933242798,2.9200000762939453,2061800.0,,,,,
2025-01-07,2.4200000762939453,2.625,2.369999885559082,2.609999895095825,1362500.0,,,,,
2025-01-08,2.180000066757202,2.3499999046325684,2.150000095367432,2.3299999237060547,953400.0,,,,,
2025-01-10,2.200000047683716,2.369999885559082,2.140000104904175,2.140000104904175,496800.0,,,,,
2025-01-13,2.009999990463257,2.1050000190734863,1.909999966621399,2.0999999046325684,1037000.0,,,,,
2025-01-14,1.9600000381469729,2.240000009536743,1.950000047683716,2.109999895095825,457200.0,,,,,
2025-01-15,2.0199999809265137,2.1700000762939453,1.9800000190734863,2.049999952316284,474400.0,,,,,
2025-01-16,2.0799999237060547,2.150000095367432,2.009000062942505,2.039999961853028,505600.0,,,,,
2025-01-17,1.9600000381469729,2.150000095367432,1.9450000524520876,2.0999999046325684,647100.0,,,,,
2025-01-21,2.0899999141693115,2.1010000705718994,1.9600000381469729,2.0299999713897705,597200.0,,,,,
2025-01-22,2.059999942779541,2.5899999141693115,2.0199999809265137,2.430000066757202,5914100.0,,,,,
2025-01-23,2.0199999809265137,2.0899999141693115,1.9600000381469729,2.039999961853028,1127000.0,,,,,
2025-01-24,1.919999957084656,2.075000047683716,1.870000004768372,2.0199999809265137,1214500.0,,,,,
2025-01-27,1.7599999904632568,1.875,1.7300000190734863,1.840000033378601,774700.0,,,,,
2025-01-28,1.8600000143051147,1.870000004768372,1.7200000286102295,1.7899999618530271,553600.0,,,,,
2025-01-29,1.840000033378601,1.8799999952316284,1.7699999809265137,1.8600000143051147,299900.0,,,,,
2025-01-30,1.830000042915344,1.8600000143051147,1.7699999809265137,1.830000042915344,255400.0,,,,,
2025-01-31,1.9299999475479128,1.9800000190734863,1.7999999523162842,1.8200000524520876,361200.0,,,,,
2025-02-03,1.8200000524520876,1.8849999904632568,1.7699999809265137,1.7899999618530271,541600.0,,,,,
2025-02-04,1.870000004768372,1.8949999809265137,1.7699999809265137,1.809999942779541,541400.0,,,,,
2025-02-05,2.0,2.0299999713897705,1.8630000352859497,1.8899999856948853,672200.0,,,,,
2025-02-06,1.9900000095367432,2.1050000190734863,1.919999957084656,2.0999999046325684,653900.0,,,,,
2025-02-07,2.059999942779541,2.180000066757202,1.909999966621399,2.059999942779541,1063500.0,,,,,
2025-02-10,2.220000028610229,2.220000028610229,2.0799999237060547,2.130000114440918,1175900.0,,,,,
2025-02-11,2.1700000762939453,2.25,2.134999990463257,2.200000047683716,556200.0,,,,,
2025-02-12,2.180000066757202,2.2300000190734863,2.0510001182556152,2.0799999237060547,702700.0,,,,,
2025-02-13,2.1700000762939453,2.2300000190734863,2.140000104904175,2.180000066757202,423700.0,,,,,
2025-02-14,2.119999885559082,2.200000047683716,2.049999952316284,2.1700000762939453,541500.0,,,,,
2025-02-18,1.9600000381469729,2.150000095367432,1.909999966621399,2.119999885559082,764100.0,,,,,
2025-02-19,1.9600000381469729,2.015000104904175,1.909999966621399,1.9299999475479128,496600.0,,,,,
2025-02-20,1.9900000095367432,1.9900000095367432,1.861999988555908,1.950000047683716,335600.0,,,,,
2025-02-21,1.950000047683716,2.0299999713897705,1.924999952316284,2.009999990463257,401500.0,,,,,
2025-02-24,1.870000004768372,1.934999942779541,1.8200000524520876,1.9299999475479128,340700.0,,,,,
2025-02-25,1.7699999809265137,1.8799999952316284,1.75,1.850000023841858,716700.0,,,,,
2025-02-26,1.7899999618530271,1.8279999494552608,1.7400000095367432,1.7799999713897705,322800.0,,,,,
2025-02-27,1.7300000190734863,1.8200000524520876,1.715000033378601,1.7999999523162842,307700.0,,,,,
2025-02-28,1.7400000095367432,1.7400000095367432,1.6449999809265137,1.7200000286102295,213300.0,,,,,
2025-03-03,1.590000033378601,1.7799999713897705,1.5499999523162842,1.7699999809265137,487100.0,,,,,
2025-03-04,1.559999942779541,1.590000033378601,1.440000057220459,1.5,429900.0,,,,,
2025-03-05,1.559999942779541,1.5800000429153442,1.5,1.5499999523162842,164200.0,,,,,
2025-03-06,1.5099999904632568,1.5499999523162842,1.4800000190734863,1.5499999523162842,129400.0,,,,,
2025-03-07,1.440000057220459,1.5,1.399999976158142,1.4900000095367432,137400.0,,,,,
2025-03-10,1.340000033378601,1.440000057220459,1.3300000429153442,1.4299999475479126,221900.0,,,,,
2025-03-11,1.3700000047683716,1.4299999475479126,1.3200000524520874,1.340000033378601,344100.0,,,,,
2025-03-12,1.4500000476837158,1.4700000286102295,1.4149999618530271,1.440000057220459,141200.0,,,,,
2025-03-13,1.3799999952316284,1.4700000286102295,1.350000023841858,1.4700000286102295,172000.0,,,,,
2025-03-14,1.5499999523162842,1.559999942779541,1.4019999504089355,1.409999966621399,261300.0,,,,,
2025-03-17,1.7599999904632568,1.830000042915344,1.559999942779541,1.6299999952316284,751700.0,,,,,
2025-03-18,1.6799999475479126,1.75,1.6200000047683716,1.7400000095367432,226900.0,,,,,
2025-03-19,1.6299999952316284,1.75,1.590000033378601,1.690000057220459,275700.0,,,,,
2025-03-20,1.659999966621399,1.7300000190734863,1.559999942779541,1.6200000047683716,280000.0,,,,,
2025-03-21,1.7000000476837158,1.7599999904632568,1.5700000524520874,1.649999976158142,278300.0,,,,,
2025-03-24,1.4900000095367432,1.590000033378601,1.409999966621399,1.5800000429153442,1720600.0,,,,,
2025-03-25,1.409999966621399,1.5099999904632568,1.409999966621399,1.5099999904632568,325900.0,,,,,
2025-03-26,1.340000033378601,1.4600000381469729,1.3109999895095823,1.440000057220459,826200.0,,,,,
2025-03-27,1.2799999713897705,1.350000023841858,1.2400000095367432,1.350000023841858,587300.0,,,,,
2025-03-28,1.1299999952316284,1.25,1.0399999618530271,1.25,1001700.0,,,,,
2025-03-31,1.149999976158142,1.2000000476837158,1.0499999523162842,1.0499999523162842,304500.0,,,,,
2025-04-01,1.2000000476837158,1.2400000095367432,1.1100000143051147,1.1699999570846558,218300.0,,,,,
2025-04-02,1.2899999618530271,1.3049999475479126,1.2200000286102295,1.2200000286102295,360500.0,,,,,
2025-04-03,1.2300000190734863,1.2760000228881836,1.190000057220459,1.2400000095367432,206100.0,,,,,
2025-04-04,1.2100000381469729,1.2400000095367432,1.149999976158142,1.1699999570846558,290400.0,,,,,
2025-04-07,1.1799999475479126,1.2100000381469729,1.1030000448226929,1.1200000047683716,202000.0,,,,,
2025-04-08,1.190000057220459,1.4299999475479126,1.1299999952316284,1.2200000286102295,1228300.0,,,,,
2025-04-09,1.25,1.2799999713897705,1.125,1.159999966621399,279200.0,,,,,
2025-04-10,1.2100000381469729,1.241000056266785,1.190000057220459,1.2300000190734863,252200.0,,,,,
2025-04-11,1.2300000190734863,1.25,1.1799999475479126,1.2100000381469729,116900.0,,,,,
2025-04-14,1.25,1.2799999713897705,1.2000000476837158,1.2799999713897705,157500.0,,,,,
2025-04-15,1.2400000095367432,1.2699999809265137,1.2300000190734863,1.25,113300.0,,,,,
2025-04-16,1.2100000381469729,1.25600004196167,1.190000057220459,1.2300000190734863,104900.0,,,,,
2025-04-17,1.2400000095367432,1.25,1.190000057220459,1.2000000476837158,143300.0,,,,,
2025-04-21,1.1799999475479126,1.2200000286102295,1.1799999475479126,1.2000000476837158,132500.0,,,,,
2025-04-22,1.2100000381469729,1.2200000286102295,1.1699999570846558,1.1799999475479126,104100.0,,,,,
2025-04-23,1.25,1.340000033378601,1.2230000495910645,1.25,224500.0,,,,,
2025-04-24,1.2699999809265137,1.2699999809265137,1.2300000190734863,1.2699999809265137,154600.0,,,,,
2025-04-25,1.2599999904632568,1.2699999809265137,1.2300000190734863,1.2380000352859497,254600.0,,,,,
2025-04-28,1.2999999523162842,1.2999999523162842,1.25,1.2699999809265137,146800.0,,,,,
2025-04-29,1.2999999523162842,1.2999999523162842,1.2599999904632568,1.2999999523162842,111000.0,,,,,
2025-04-30,1.2999999523162842,1.2999999523162842,1.25,1.2999999523162842,118200.0,,,,,
2025-05-01,1.2899999618530271,1.3200000524520874,1.2699999809265137,1.3200000524520874,109600.0,,,,,
2025-05-02,1.2699999809265137,1.2940000295639038,1.2599999904632568,1.2920000553131104,75100.0,,,,,
2025-05-05,1.2400000095367432,1.2799999713897705,1.2300000190734863,1.25,129500.0,,,,,
2025-05-06,1.2000000476837158,1.2400000095367432,1.159999966621399,1.2300000190734863,221700.0,,,,,
2025-05-07,1.159999966621399,1.190000057220459,1.1299999952316284,1.1799999475479126,211400.0,,,,,
2025-05-08,1.1799999475479126,1.1990000009536743,1.1299999952316284,1.149999976158142,103200.0,,,,,
2025-05-09,1.2400000095367432,1.25,1.1799999475479126,1.190000057220459,146000.0,,,,,
2025-05-12,1.3600000143051147,1.3600000143051147,1.2599999904632568,1.2999999523162842,418500.0,,,,,
2025-05-13,1.4199999570846558,1.440000057220459,1.309999942779541,1.3600000143051147,562100.0,,,,,
2025-05-14,1.2999999523162842,1.4500000476837158,1.2699999809265137,1.4249999523162842,583200.0,,,,,
2025-05-15,1.350000023841858,1.350000023841858,1.3300000429153442,1.340000033378601,203100.0,,,,,
2025-05-16,1.3799999952316284,1.3899999856948853,1.3300000429153442,1.3600000143051147,242100.0,,,,,
2025-05-19,1.350000023841858,1.3700000047683716,1.340000033378601,1.3700000047683716,136600.0,,,,,
2025-05-20,1.3600000143051147,1.3949999809265137,1.3300000429153442,1.3799999952316284,256100.0,,,,,
2025-05-21,1.3799999952316284,1.3899999856948853,1.3200000524520874,1.3600000143051147,217600.0,,,,,
2025-05-22,1.3700000047683716,1.399999976158142,1.3300000429153442,1.3799999952316284,252700.0,,,,,
2025-05-23,1.4600000381469729,1.4800000190734863,1.3300000429153442,1.3799999952316284,396400.0,,,,,
2025-05-27,1.4700000286102295,1.4900000095367432,1.409999966621399,1.4900000095367432,161600.0,,,,,
2025-05-28,1.7000000476837158,1.7100000381469729,1.444000005722046,1.4500000476837158,758300.0,,,,,
2025-05-29,1.659999966621399,1.7300000190734863,1.649999976158142,1.690000057220459,249500.0,,,,,
2025-05-30,1.600000023841858,1.659999966621399,1.5700000524520874,1.659999966621399,98600.0,,,,,
2025-06-02,1.6299999952316284,1.6660000085830688,1.6050000190734863,1.649999976158142,215600.0,,,,,
2025-06-03,1.7400000095367432,1.7599999904632568,1.6200000047683716,1.6299999952316284,309600.0,,,,,
2025-06-04,1.7200000286102295,1.7599999904632568,1.6699999570846558,1.7300000190734863,239000.0,,,,,
2025-06-05,1.7799999713897705,1.8899999856948853,1.75,1.7599999904632568,595900.0,,,,,
2025-06-06,2.0,2.055000066757202,1.8899999856948853,1.8899999856948853,772000.0,,,,,
2025-06-09,2.220000028610229,2.2799999713897705,2.0299999713897705,2.0999999046325684,1056100.0,,,,,
2025-06-10,2.109999895095825,2.2699999809265137,1.9800000190734863,2.2699999809265137,1019600.0,,,,,
2025-06-11,2.049999952316284,2.219000101089477,2.0199999809265137,2.150000095367432,592000.0,,,,,
2025-06-12,2.130000114440918,2.1600000858306885,2.009999990463257,2.009999990463257,212800.0,,,,,
2025-06-13,1.9700000286102293,2.109999895095825,1.9600000381469729,2.039999961853028,455900.0,,,,,
2025-06-16,2.059999942779541,2.101999998092652,2.009999990463257,2.039999961853028,292200.0,,,,,
2025-06-17,2.0,2.128999948501587,2.0,2.049999952316284,232800.0,,,,,
2025-06-18,2.0999999046325684,2.150000095367432,1.9700000286102293,2.0299999713897705,308100.0,,,,,
2025-06-20,2.190000057220459,2.259999990463257,2.0899999141693115,2.119999885559082,887900.0,,,,,
2025-06-23,2.049999952316284,2.2100000381469727,2.039999961853028,2.190000057220459,388600.0,,,,,
2025-06-24,2.0999999046325684,2.2300000190734863,2.07699990272522,2.119999885559082,475200.0,,,,,
2025-06-25,2.180000066757202,2.180000066757202,2.0999999046325684,2.1600000858306885,200900.0,,,,,
2025-06-26,2.130000114440918,2.220000028610229,2.119999885559082,2.200000047683716,166300.0,,,,,
2025-06-27,2.119999885559082,2.1600000858306885,2.071000099182129,2.130000114440918,207500.0,,,,,
2025-06-30,2.4800000190734863,2.650000095367432,2.220000028610229,2.240000009536743,1905000.0,,,,,
2025-07-01,2.700000047683716,2.740000009536743,2.490000009536743,2.539999961853028,1461200.0,,,,,
2025-07-02,2.5299999713897705,2.740000009536743,2.5199999809265137,2.7300000190734863,979500.0,,,,,
2025-07-03,2.680000066757202,2.75,2.569000005722046,2.5799999237060547,718800.0,,,,,
