Date,Close,High,Low,Open,Volume,"('Close', 'USAR')","('High', 'USAR')","('Low', 'USAR')","('Open', 'USAR')","('Volume', 'USAR')"
2024-06-03,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,2400.0,,,,,
2024-06-04,10.550000190734863,10.59000015258789,10.550000190734863,10.59000015258789,75400.0,,,,,
2024-06-05,10.550000190734863,10.5600004196167,10.550000190734863,10.5600004196167,526600.0,,,,,
2024-06-06,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,400.0,,,,,
2024-06-07,10.5600004196167,10.56999969482422,10.550000190734863,10.5600004196167,814000.0,,,,,
2024-06-10,10.56999969482422,10.576000213623049,10.56999969482422,10.576000213623049,2200.0,,,,,
2024-06-11,10.579999923706056,10.579999923706056,10.579999923706056,10.579999923706056,500.0,,,,,
2024-06-12,10.5600004196167,10.574999809265137,10.545000076293944,10.56999969482422,2073300.0,,,,,
2024-06-13,10.5600004196167,10.59000015258789,10.5600004196167,10.5600004196167,959500.0,,,,,
2024-06-14,10.55500030517578,10.560999870300291,10.550000190734863,10.5600004196167,587400.0,,,,,
2024-06-17,10.5600004196167,10.579999923706056,10.5600004196167,10.5600004196167,7400.0,,,,,
2024-06-18,10.56999969482422,10.56999969482422,10.56999969482422,10.56999969482422,1000.0,,,,,
2024-06-20,10.5600004196167,10.579999923706056,10.55500030517578,10.56999969482422,42000.0,,,,,
2024-06-21,10.56999969482422,10.56999969482422,10.5600004196167,10.56999969482422,9500.0,,,,,
2024-06-24,10.56999969482422,10.56999969482422,10.56999969482422,10.56999969482422,800.0,,,,,
2024-06-25,10.56999969482422,10.56999969482422,10.56999969482422,10.56999969482422,0.0,,,,,
2024-06-26,10.600000381469728,10.600000381469728,10.574999809265137,10.579999923706056,112900.0,,,,,
2024-06-27,10.600000381469728,10.619999885559082,10.59000015258789,10.59000015258789,4800.0,,,,,
2024-06-28,10.600000381469728,10.630000114440918,10.586999893188477,10.619999885559082,11000.0,,,,,
2024-07-01,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0.0,,,,,
2024-07-02,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,2400.0,,,,,
2024-07-03,10.59000015258789,10.630000114440918,10.59000015258789,10.600000381469728,53900.0,,,,,
2024-07-05,10.609999656677246,10.619999885559082,10.600000381469728,10.619999885559082,6900.0,,,,,
2024-07-08,10.609999656677246,10.609999656677246,10.600000381469728,10.609999656677246,16300.0,,,,,
2024-07-09,10.600000381469728,10.649999618530272,10.600000381469728,10.649999618530272,92100.0,,,,,
2024-07-10,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,2900.0,,,,,
2024-07-11,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,34400.0,,,,,
2024-07-12,10.609999656677246,10.619999885559082,10.600000381469728,10.614999771118164,13700.0,,,,,
2024-07-15,10.609999656677246,10.630000114440918,10.609999656677246,10.630000114440918,4700.0,,,,,
2024-07-16,10.619999885559082,10.638999938964844,10.609999656677246,10.638999938964844,113400.0,,,,,
2024-07-17,10.625,10.630000114440918,10.619999885559082,10.630000114440918,8200.0,,,,,
2024-07-18,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,800.0,,,,,
2024-07-19,10.609999656677246,10.640000343322754,10.609999656677246,10.640000343322754,3400.0,,,,,
2024-07-22,10.630000114440918,10.630000114440918,10.619999885559082,10.619999885559082,283600.0,,,,,
2024-07-23,10.640000343322754,10.800000190734863,10.619999885559082,10.630000114440918,13800.0,,,,,
2024-07-24,10.65999984741211,10.65999984741211,10.65999984741211,10.65999984741211,300.0,,,,,
2024-07-25,10.65999984741211,10.65999984741211,10.65999984741211,10.65999984741211,0.0,,,,,
2024-07-26,10.65999984741211,10.670000076293944,10.638999938964844,10.638999938964844,7700.0,,,,,
2024-07-29,10.68000030517578,10.6899995803833,10.654999732971191,10.6899995803833,1200.0,,,,,
2024-07-30,10.65999984741211,10.65999984741211,10.65999984741211,10.65999984741211,65600.0,,,,,
2024-07-31,10.649999618530272,10.65999984741211,10.649999618530272,10.65999984741211,213500.0,,,,,
2024-08-01,10.65999984741211,10.68000030517578,10.649999618530272,10.670000076293944,167600.0,,,,,
2024-08-02,10.670000076293944,10.670000076293944,10.666000366210938,10.666000366210938,1800.0,,,,,
2024-08-05,10.670000076293944,10.68000030517578,10.65999984741211,10.670000076293944,6200.0,,,,,
2024-08-06,10.65999984741211,10.65999984741211,10.65999984741211,10.65999984741211,355500.0,,,,,
2024-08-07,10.65999984741211,10.670000076293944,10.654999732971191,10.65999984741211,673800.0,,,,,
2024-08-08,10.664999961853027,10.670000076293944,10.65999984741211,10.670000076293944,167000.0,,,,,
2024-08-09,10.65999984741211,10.67300033569336,10.65999984741211,10.670000076293944,25400.0,,,,,
2024-08-12,10.65999984741211,10.68000030517578,10.649999618530272,10.68000030517578,71800.0,,,,,
2024-08-13,10.675999641418455,10.675999641418455,10.670000076293944,10.670000076293944,2800.0,,,,,
2024-08-14,10.6899995803833,10.6899995803833,10.675000190734863,10.675000190734863,204100.0,,,,,
2024-08-15,10.68000030517578,10.6850004196167,10.68000030517578,10.68000030517578,2500.0,,,,,
2024-08-16,10.699999809265137,10.699999809265137,10.68000030517578,10.68000030517578,3500.0,,,,,
2024-08-19,10.699999809265137,10.859999656677246,10.68000030517578,10.770000457763672,2400.0,,,,,
2024-08-20,10.6850004196167,10.699999809265137,10.6850004196167,10.699999809265137,1100.0,,,,,
2024-08-21,10.6850004196167,10.6850004196167,10.6850004196167,10.6850004196167,0.0,,,,,
2024-08-22,10.68000030517578,10.699999809265137,10.68000030517578,10.68000030517578,694600.0,,,,,
2024-08-23,10.68000030517578,10.690999984741213,10.68000030517578,10.690999984741213,1228600.0,,,,,
2024-08-26,10.68000030517578,10.6899995803833,10.68000030517578,10.68000030517578,736500.0,,,,,
2024-08-27,10.68000030517578,10.779999732971191,10.68000030517578,10.779999732971191,56300.0,,,,,
2024-08-28,10.68000030517578,10.789999961853027,10.68000030517578,10.720000267028809,13300.0,,,,,
2024-08-29,10.670000076293944,10.789999961853027,10.670000076293944,10.789999961853027,42100.0,,,,,
2024-08-30,10.670000076293944,10.670000076293944,10.670000076293944,10.670000076293944,0.0,,,,,
2024-09-03,10.68000030517578,10.789999961853027,10.68000030517578,10.789999961853027,37300.0,,,,,
2024-09-04,10.710000038146973,10.710000038146973,10.699999809265137,10.699999809265137,92200.0,,,,,
