Date,Close,High,Low,Open,Volume,"('Close', 'TRP')","('High', 'TRP')","('Low', 'TRP')","('Open', 'TRP')","('Volume', 'TRP')","('Close', 'TRP')","('High', 'TRP')","('Low', 'TRP')","('Open', 'TRP')","('Volume', 'TRP')"
2024-06-03,35.8588752746582,36.01770651404018,35.43843439965384,35.92427679253495,3585400.0,,,,,,,,,,
2024-06-04,36.07377243041992,36.15786061927864,35.475813560365005,35.78413454343632,4955700.0,,,,,,,,,,
2024-06-05,37.18559646606445,37.30705795731466,36.12982348790752,36.21391166429375,4196100.0,,,,,,,,,,
2024-06-06,37.50326156616211,37.60603639738236,37.06413403789935,37.14822221215998,5558300.0,,,,,,,,,,
2024-06-07,36.78384780883789,37.39115179288952,36.774506260765776,37.26034873518388,3551400.0,,,,,,,,,,
2024-06-10,36.48486328125,36.87727596371966,36.32603203737775,36.81187444399397,2670900.0,,,,,,,,,,
2024-06-11,36.15785598754883,36.36340209522777,35.980334520411574,36.298000574950535,2614100.0,,,,,,,,,,
2024-06-12,36.52224349975586,36.923997804931005,36.36340866174615,36.75582141838717,3149500.0,,,,,,,,,,
2024-06-13,36.38208770751953,36.6250106879531,36.28865798526997,36.49420765115754,2572600.0,,,,,,,,,,
2024-06-14,36.20457458496094,36.307349431460665,35.77479210334019,36.15785971767449,1394200.0,,,,,,,,,,
2024-06-17,35.69070053100586,36.11114142493322,35.681355419965485,36.11114142493322,2057300.0,,,,,,,,,,
2024-06-18,35.60661697387695,36.01771281012323,35.56924365309565,35.75610669288615,1484600.0,,,,,,,,,,
2024-06-20,35.6533317565918,35.80282147523955,35.36369386741101,35.55990201898046,2096600.0,,,,,,,,,,
2024-06-21,35.96165466308594,36.04574284874069,35.53186862300837,35.662671675334465,1475400.0,,,,,,,,,,
2024-06-24,36.54092788696289,36.81187911110153,36.16720181476366,36.21391668275957,5830900.0,,,,,,,,,,
2024-06-25,36.6250114440918,36.65303964852223,36.14851058408132,36.447489978391005,1086200.0,,,,,,,,,,
2024-06-26,35.9990234375,36.67172890441653,35.87756550028567,36.456837672288366,3254300.0,,,,,,,,,,
2024-06-27,36.01770782470703,36.22325749643689,35.914932988842104,36.22325749643689,6014700.0,,,,,,,,,,
2024-06-28,36.00727844238281,36.092783994457164,35.5322484029012,35.91227025997154,3808700.0,,,,,,,,,,
2024-07-01,35.68425369262695,36.25428822358816,35.6462504241119,36.035774865913325,1759000.0,,,,,,,,,,
2024-07-02,35.86476516723633,36.26378862948515,35.66525343611192,35.71275571149516,9664000.0,,,,,,,,,,
2024-07-03,36.263790130615234,36.67231623936631,35.997774478104375,36.03577774966063,825000.0,,,,,,,,,,
2024-07-05,35.97877502441406,36.45380507510311,35.88377046395293,36.38730115794197,5219000.0,,,,,,,,,,
2024-07-08,35.60824966430664,35.93127022106008,35.532246746113046,35.845764672972656,6257000.0,,,,,,,,,,
2024-07-09,35.61775207519531,35.712756628401,35.21872497851039,35.57974880423648,2821200.0,,,,,,,,,,
2024-07-10,36.539310455322266,36.57731372900256,35.54174807846053,35.646255268985485,2407200.0,,,,,,,,,,
2024-07-11,36.900333404541016,37.28035888366742,36.53930956179009,36.68182002251038,2735100.0,,,,,,,,,,
2024-07-12,37.06184005737305,37.232851152162574,36.957336498727344,37.052341051747575,2530400.0,,,,,,,,,,
2024-07-15,37.21384811401367,37.45136311180296,36.96683411095696,37.20434910874625,2848500.0,,,,,,,,,,
2024-07-16,37.93589782714844,37.94539683293927,37.36586325072114,37.48936844695913,2847100.0,,,,,,,,,,
2024-07-17,38.05940628051758,38.429929114041,37.85989091891992,37.91689582568946,3055900.0,,,,,,,,,,
2024-07-18,38.30642318725586,38.35392546772157,37.96440096919598,38.0879097977602,2262200.0,,,,,,,,,,
2024-07-19,39.037967681884766,39.09497258971405,38.14491253770827,38.192414815470265,2996500.0,,,,,,,,,,
2024-07-22,39.60799789428711,39.60799789428711,38.90495556290207,39.02846437081228,2253100.0,,,,,,,,,,
2024-07-23,39.33248519897461,39.55099856267887,39.15197148064277,39.55099856267887,2545700.0,,,,,,,,,,
2024-07-24,39.33248519897461,39.79801256646026,39.199473755501735,39.40848811391071,2563400.0,,,,,,,,,,
2024-07-25,39.4179916381836,39.94052392187621,39.18997563981683,39.37048573805498,3459000.0,,,,,,,,,,
2024-07-26,39.874019622802734,39.88351862822124,39.36098634961218,39.512995805647385,2829600.0,,,,,,,,,,
2024-07-29,39.79801559448242,40.197042706878406,39.67450677109896,39.807518224691975,2289000.0,,,,,,,,,,
2024-07-30,39.845516204833984,39.8740204700778,39.61750382803184,39.81701556378157,1820800.0,,,,,,,,,,
2024-07-31,40.29204559326172,40.58656550629061,39.90252112722551,39.98802667460864,2128100.0,,,,,,,,,,
2024-08-01,40.90008544921875,41.24210765563204,40.22554366667674,40.29204758190249,2997100.0,,,,,,,,,,
2024-08-02,40.634071350097656,40.92859128898274,40.15904129497497,40.81458146633526,2895500.0,,,,,,,,,,
2024-08-05,40.11153411865234,40.43455466167849,39.02846630503269,39.09497021469767,2557200.0,,,,,,,,,,
2024-08-06,40.83358001708984,41.13759893945415,39.98802716275216,40.045032069767245,2682100.0,,,,,,,,,,
2024-08-07,40.9285888671875,41.527124091807984,40.80508004539009,41.099596342656575,3237000.0,,,,,,,,,,
2024-08-08,41.318115234375,41.50812435451917,40.9190881088506,40.97609301940884,2623200.0,,,,,,,,,,
2024-08-09,41.137603759765625,41.46062435565167,40.95709363602031,41.39412043510382,1897900.0,,,,,,,,,,
2024-08-12,41.318115234375,41.6696364556717,41.22310705011125,41.22310705011125,1335000.0,,,,,,,,,,
2024-08-13,41.69813537597656,41.70763800610614,41.31811352719826,41.41311808334496,3077300.0,,,,,,,,,,
2024-08-14,41.48911666870117,41.802638194773714,41.41311375656279,41.73613428758096,1865500.0,,,,,,,,,,
2024-08-15,41.62213134765625,41.6696336244648,41.44161762191582,41.49862252860091,2999400.0,,,,,,,,,,
2024-08-16,42.18266677856445,42.25866969637932,41.50812140292876,41.64113285143972,2281800.0,,,,,,,,,,
2024-08-19,42.648193359375,42.714697270280574,42.22066562913106,42.26817152908475,2084700.0,,,,,,,,,,
2024-08-20,42.26817321777344,42.76220125446892,42.23016994596872,42.58169114968371,1778300.0,,,,,,,,,,
2024-08-21,41.94515228271485,42.524685863720265,41.72663528387714,42.32517412480735,2392500.0,,,,,,,,,,
2024-08-22,42.23966598510742,42.31567252337852,41.85964416632559,41.85964416632559,1827100.0,,,,,,,,,,
2024-08-23,42.81920623779297,42.92371342334477,42.52468631707348,42.62919350262528,1734800.0,,,,,,,,,,
2024-08-26,43.17072677612305,43.398742779644905,43.11372549338615,43.18972841176582,1185100.0,,,,,,,,,,
2024-08-27,43.39874267578125,43.41774431137855,43.05672048341271,43.05672048341271,1135400.0,,,,,,,,,,
2024-08-28,43.18022918701172,43.44624483627836,42.98071745006174,43.26573473487477,1019600.0,,,,,,,,,,
2024-08-29,43.46524810791016,43.541254652956695,43.05672198876388,43.23723209696209,1360500.0,,,,,,,,,,
2024-08-30,44.02578353881836,44.08278844740368,43.19923229738461,43.19923229738461,2154600.0,,,,,,,,,,
2024-09-03,43.9307746887207,44.03527824129346,43.36073653115137,43.58875251901734,1570000.0,,,,,,,,,,
2024-09-04,44.22529220581055,44.35830002573137,43.816766116515865,43.816766116515865,2740500.0,,,,,,,,,,
2024-09-05,44.44380569458008,44.83333015008852,44.30129886892067,44.4248040596539,3129700.0,,,,,,,,,,
2024-09-06,44.35830307006836,44.88083900446394,44.01628449145243,44.48181189312473,2526100.0,,,,,,,,,,
2024-09-09,44.71932601928711,45.0233449436911,44.45331036648148,44.45331036648148,4540300.0,,,,,,,,,,
2024-09-10,43.50325012207031,44.719325814106696,43.09472401474094,44.65282190121042,3168500.0,,,,,,,,,,
2024-09-11,43.5887565612793,43.65526047553438,42.96171706673751,43.50325101092398,4536300.0,,,,,,,,,,
2024-09-12,43.78826522827149,43.892772407386246,43.12322250824311,43.64575477962567,4237300.0,,,,,,,,,,
2024-09-13,44.22529220581055,44.282297110430015,43.83576775138902,44.04478211080247,2714600.0,,,,,,,,,,
2024-09-16,44.40580749511719,44.53881531974092,44.02578203259961,44.50081204865088,2738300.0,,,,,,,,,,
2024-09-17,44.06378555297852,44.65282176144095,44.016283275942925,44.46280902910717,1569100.0,,,,,,,,,,
2024-09-18,43.71226119995117,44.19679385382449,43.61725664485793,44.158790582110605,2455200.0,,,,,,,,,,
2024-09-19,42.743202209472656,44.14929061453293,42.61969339118878,43.99728115518023,4123400.0,,,,,,,,,,
2024-09-20,43.87377166748047,43.911774937786646,42.51518555966103,42.7621995682685,7195800.0,,,,,,,,,,
2024-09-23,44.75732421875,44.77632585239581,44.035276636973165,44.0732799042648,2222200.0,,,,,,,,,,
2024-09-24,44.67182159423828,45.051843419377576,44.39630332468318,44.94733986379339,1747500.0,,,,,,,,,,
2024-09-25,45.46037292480469,45.46987555505718,44.71932722953876,44.7383288658522,6763300.0,,,,,,,,,,
2024-09-26,45.50787734985352,45.73588972982704,45.04234633577115,45.20385842709454,3105400.0,,,,,,,,,,
2024-09-27,45.03589630126953,45.60414238004335,44.60249132641113,45.56562002439764,1664800.0,,,,,,,,,,
2024-09-30,45.79677200317383,45.94124278742255,45.14184414959036,45.22852588533066,2620900.0,,,,,,,,,,
2024-10-01,46.5865364074707,46.6346921099537,45.7197227406429,45.864189848091904,2299700.0,,,,,,,,,,
2024-10-02,42.40655899047852,43.08074987101358,41.82868319233116,42.820704659633854,3695400.0,,,,,,,,,,
2024-10-03,42.71475982666016,42.83033792531064,41.79015708172453,42.3969292404831,2081100.0,,,,,,,,,,
2024-10-04,43.446739196777344,43.52378758750919,42.473977086219456,42.62807754172783,4299100.0,,,,,,,,,,
2024-10-07,43.20595932006836,43.69715340017682,42.94591409858334,43.38895247264899,5324500.0,,,,,,,,,,
2024-10-08,43.04222106933594,43.24448089231725,42.71475715837153,43.20595486184038,2497700.0,,,,,,,,,,
2024-10-09,43.53341674804688,43.62009847556598,42.51249903216012,42.71475517168992,3076200.0,,,,,,,,,,
2024-10-10,43.398582458496094,43.63936464411438,43.25411167750729,43.63936464411438,1053600.0,,,,,,,,,,
2024-10-11,43.986087799072266,44.23650332897601,43.3985823537787,43.44673805597724,5290600.0,,,,,,,,,,
2024-10-14,45.05516052246094,45.209260971303024,44.140191174111095,44.20760989085172,3965600.0,,,,,,,,,,
2024-10-15,45.07442474365234,45.16110647807271,44.40023388416559,44.76622383772319,5831400.0,,,,,,,,,,
2024-10-16,45.594512939453125,45.93160651582969,45.122578258481504,45.43077914946706,1989000.0,,,,,,,,,,
2024-10-17,45.77750778198242,46.24944248059994,45.5656219577851,45.5848849734475,1539300.0,,,,,,,,,,
2024-10-18,46.32649230957031,46.42280739087693,45.53672701307945,45.69082746912536,1441400.0,,,,,,,,,,
2024-10-21,45.61377334594727,46.4709572546101,45.4596729092668,46.26870112035028,1361000.0,,,,,,,,,,
2024-10-22,45.65230178833008,45.86418760369542,45.11294839439816,45.49820134349873,1178400.0,,,,,,,,,,
2024-10-23,45.22852325439453,45.62340587778684,44.88179633160237,45.59451319223564,1069200.0,,,,,,,,,,
2024-10-24,45.25741958618164,45.67156155032397,44.93958534913597,45.29594194221141,1468500.0,,,,,,,,,,
2024-10-25,45.51746368408203,45.931609345743325,45.20926277410777,45.65230479698484,1364800.0,,,,,,,,,,
2024-10-28,45.06479644775391,45.43078273843388,44.9395886777609,45.24778959309389,1280400.0,,,,,,,,,,
2024-10-29,44.583229064941406,45.06479342207222,44.24613181052315,44.93958566048576,1338500.0,,,,,,,,,,
2024-10-30,44.756595611572266,44.82401433229279,44.36171295847574,44.5928618083619,1853500.0,,,,,,,,,,
2024-10-31,44.79511260986328,45.10331716290301,44.313548277177375,44.41949301821536,1512100.0,,,,,,,,,,
2024-11-01,44.59286117553711,45.305578079668734,44.390605016245786,45.03589952656896,1213300.0,,,,,,,,,,
2024-11-04,45.18999862670898,45.228524658002485,44.612122853484735,44.612122853484735,1602300.0,,,,,,,,,,
2024-11-05,45.69082260131836,45.78713767236376,45.10331720114068,45.17073591385032,940700.0,,,,,,,,,,
2024-11-06,46.54801559448242,46.567274936879016,45.52709776736124,45.94124343573764,2706900.0,,,,,,,,,,
2024-11-07,47.84823226928711,48.368322629050816,46.63468809650512,46.81768489385399,2567200.0,,,,,,,,,,
2024-11-08,46.96215438842773,47.674871252007,46.69247952471667,47.674871252007,2259700.0,,,,,,,,,,
2024-11-11,47.76155471801758,47.83860310728621,46.894737375966784,47.15478257858202,1249800.0,,,,,,,,,,
