Date,Close,High,Low,Open,Volume,"('Close', 'BITF')","('High', 'BITF')","('Low', 'BITF')","('Open', 'BITF')","('Volume', 'BITF')"
2024-06-03,2.3299999237060547,2.369999885559082,2.259999990463257,2.2699999809265137,27930000.0,,,,,
2024-06-04,2.4100000858306885,2.440000057220459,2.299999952316284,2.319999933242798,30269700.0,,,,,
2024-06-05,2.509999990463257,2.5199999809265137,2.380000114440918,2.450000047683716,23013200.0,,,,,
2024-06-06,2.450000047683716,2.5799999237060547,2.400000095367432,2.5199999809265137,24255200.0,,,,,
2024-06-07,2.400000095367432,2.549999952316284,2.400000095367432,2.470000028610229,27909000.0,,,,,
2024-06-10,2.299999952316284,2.440000057220459,2.259999990463257,2.299999952316284,23217200.0,,,,,
2024-06-11,2.2699999809265137,2.275000095367432,2.140000104904175,2.2100000381469727,24802300.0,,,,,
2024-06-12,2.430000066757202,2.5199999809265137,2.319999933242798,2.3399999141693115,36856100.0,,,,,
2024-06-13,2.809999942779541,2.880000114440918,2.5199999809265137,2.569999933242798,54303500.0,,,,,
2024-06-14,2.869999885559082,2.9600000381469727,2.799999952316284,2.9549999237060547,39388100.0,,,,,
2024-06-17,3.140000104904175,3.2300000190734863,2.819999933242798,2.869999885559082,41946300.0,,,,,
2024-06-18,3.150000095367432,3.2300000190734863,3.009999990463257,3.0199999809265137,33581900.0,,,,,
2024-06-20,3.119999885559082,3.2799999713897705,3.0199999809265137,3.1600000858306885,26987400.0,,,,,
2024-06-21,2.940000057220459,2.9749999046325684,2.845000028610229,2.950000047683716,26717700.0,,,,,
2024-06-24,2.680000066757202,2.8350000381469727,2.630000114440918,2.7300000190734863,25429100.0,,,,,
2024-06-25,2.7799999713897705,2.930000066757202,2.7100000381469727,2.7300000190734863,19877700.0,,,,,
2024-06-26,2.650000095367432,2.789999961853028,2.630000114440918,2.740000009536743,21370200.0,,,,,
2024-06-27,2.5899999141693115,2.7699999809265137,2.5799999237060547,2.680000066757202,13421000.0,,,,,
2024-06-28,2.569999933242798,2.640000104904175,2.5299999713897705,2.5999999046325684,11282300.0,,,,,
2024-07-01,2.680000066757202,2.740000009536743,2.5999999046325684,2.680000066757202,19367200.0,,,,,
2024-07-02,2.525000095367432,2.740000009536743,2.4800000190734863,2.7300000190734863,26161400.0,,,,,
2024-07-03,2.509999990463257,2.549999952316284,2.450000047683716,2.470000028610229,12454600.0,,,,,
2024-07-05,2.6700000762939453,2.690000057220459,2.299999952316284,2.319999933242798,25447100.0,,,,,
2024-07-08,2.664999961853028,2.809999942779541,2.609999895095825,2.740000009536743,27569700.0,,,,,
2024-07-09,2.4800000190734863,2.720000028610229,2.470000028610229,2.700000047683716,19255500.0,,,,,
2024-07-10,2.440000057220459,2.5350000858306885,2.4200000762939453,2.509999990463257,12198400.0,,,,,
2024-07-11,2.450000047683716,2.569999933242798,2.4100000858306885,2.5199999809265137,18567400.0,,,,,
2024-07-12,2.5299999713897705,2.549999952316284,2.4100000858306885,2.4600000381469727,18649100.0,,,,,
2024-07-15,2.7699999809265137,2.789999961853028,2.5999999046325684,2.690000057220459,36435700.0,,,,,
2024-07-16,2.970000028610229,3.009999990463257,2.7699999809265137,2.809999942779541,40583600.0,,,,,
2024-07-17,2.9600000381469727,3.1480000019073486,2.890000104904175,2.9100000858306885,28691300.0,,,,,
2024-07-18,2.6700000762939453,3.059999942779541,2.630000114440918,3.0299999713897705,25638200.0,,,,,
2024-07-19,2.789999961853028,2.859999895095825,2.6600000858306885,2.7100000381469727,20360200.0,,,,,
2024-07-22,2.880000114440918,2.9100000858306885,2.75,2.869999885559082,31573600.0,,,,,
2024-07-23,2.700000047683716,2.859999895095825,2.700000047683716,2.819999933242798,17125200.0,,,,,
2024-07-24,2.609999895095825,2.7699999809265137,2.609999895095825,2.700000047683716,28321300.0,,,,,
2024-07-25,2.5799999237060547,2.690000057220459,2.490000009536743,2.5999999046325684,24732500.0,,,,,
2024-07-26,2.690000057220459,2.789999961853028,2.630000114440918,2.6700000762939453,20502100.0,,,,,
2024-07-29,2.549999952316284,2.8399999141693115,2.549999952316284,2.7799999713897705,20300400.0,,,,,
2024-07-30,2.5199999809265137,2.5999999046325684,2.470000028610229,2.549999952316284,16208800.0,,,,,
2024-07-31,2.5899999141693115,2.7300000190734863,2.549999952316284,2.549999952316284,29366600.0,,,,,
2024-08-01,2.4600000381469727,2.680000066757202,2.400000095367432,2.609999895095825,23278300.0,,,,,
2024-08-02,2.180000066757202,2.447999954223633,2.150000095367432,2.390000104904175,25017300.0,,,,,
2024-08-05,2.0,2.039999961853028,1.649999976158142,1.690000057220459,19180400.0,,,,,
2024-08-06,2.049999952316284,2.0899999141693115,1.9600000381469729,2.059999942779541,11977700.0,,,,,
2024-08-07,1.8849999904632568,2.130000114440918,1.870000004768372,2.0999999046325684,17570500.0,,,,,
2024-08-08,2.299999952316284,2.3499999046325684,1.955000042915344,1.9700000286102293,34366100.0,,,,,
2024-08-09,2.2699999809265137,2.3299999237060547,2.200000047683716,2.299999952316284,17878800.0,,,,,
2024-08-12,2.220000028610229,2.299999952316284,2.1600000858306885,2.25,17466100.0,,,,,
2024-08-13,2.2799999713897705,2.3499999046325684,2.190000057220459,2.200000047683716,12401900.0,,,,,
2024-08-14,2.2300000190734863,2.380000114440918,2.180000066757202,2.299999952316284,11616700.0,,,,,
2024-08-15,2.299999952316284,2.3949999809265137,2.2300000190734863,2.2300000190734863,15568300.0,,,,,
2024-08-16,2.390000104904175,2.4200000762939453,2.25,2.2699999809265137,15946800.0,,,,,
2024-08-19,2.390000104904175,2.444999933242798,2.3299999237060547,2.369999885559082,10362500.0,,,,,
2024-08-20,2.359999895095825,2.490000009536743,2.319999933242798,2.430000066757202,11455300.0,,,,,
2024-08-21,2.380000114440918,2.380000114440918,2.1600000858306885,2.180000066757202,30224700.0,,,,,
2024-08-22,2.259999990463257,2.390000104904175,2.25,2.380000114440918,12004000.0,,,,,
2024-08-23,2.440000057220459,2.450000047683716,2.2699999809265137,2.2799999713897705,16194600.0,,,,,
2024-08-26,2.380000114440918,2.440000057220459,2.3420000076293945,2.440000057220459,10854900.0,,,,,
2024-08-27,2.259999990463257,2.3350000381469727,2.220000028610229,2.319999933242798,11909900.0,,,,,
2024-08-28,2.1600000858306885,2.2300000190734863,2.119999885559082,2.220000028610229,14432100.0,,,,,
2024-08-29,2.1700000762939453,2.2699999809265137,2.150000095367432,2.200000047683716,17656500.0,,,,,
2024-08-30,2.1600000858306885,2.184999942779541,2.119999885559082,2.1700000762939453,11361800.0,,,,,
2024-09-03,1.9600000381469729,2.150000095367432,1.9299999475479128,2.130000114440918,19364300.0,,,,,
2024-09-04,1.934999942779541,2.0,1.8799999952316284,1.899999976158142,8606200.0,,,,,
2024-09-05,1.909999966621399,1.9800000190734863,1.8899999856948853,1.919999957084656,12545200.0,,,,,
2024-09-06,1.7899999618530271,1.950000047683716,1.7699999809265137,1.9299999475479128,12442700.0,,,,,
2024-09-09,1.940000057220459,1.950000047683716,1.825000047683716,1.850000023841858,14699100.0,,,,,
2024-09-10,2.009999990463257,2.009999990463257,1.870000004768372,1.9700000286102293,14936100.0,,,,,
2024-09-11,1.9900000095367432,2.009999990463257,1.8799999952316284,1.9600000381469729,15467800.0,,,,,
2024-09-12,2.039999961853028,2.0799999237060547,1.950000047683716,2.0,10609400.0,,,,,
2024-09-13,2.039999961853028,2.119999885559082,2.0,2.039999961853028,16120900.0,,,,,
2024-09-16,1.9800000190734863,2.0199999809265137,1.950000047683716,1.9800000190734863,10710200.0,,,,,
2024-09-17,2.039999961853028,2.0799999237060547,1.9700000286102293,2.009999990463257,14418200.0,,,,,
2024-09-18,1.9600000381469729,2.0899999141693115,1.940000057220459,2.039999961853028,14849200.0,,,,,
2024-09-19,2.0299999713897705,2.109999895095825,2.0199999809265137,2.069999933242798,16763600.0,,,,,
2024-09-20,2.0,2.049999952316284,1.9700000286102293,2.039999961853028,11957900.0,,,,,
2024-09-23,2.049999952316284,2.069999933242798,1.9900000095367432,2.009999990463257,17258500.0,,,,,
2024-09-24,2.2100000381469727,2.2100000381469727,2.039999961853028,2.069999933242798,14925700.0,,,,,
2024-09-25,2.130000114440918,2.25,2.119999885559082,2.190000057220459,15661300.0,,,,,
2024-09-26,2.200000047683716,2.2699999809265137,2.150000095367432,2.180000066757202,18194000.0,,,,,
2024-09-27,2.25,2.299999952316284,2.2100000381469727,2.2699999809265137,17627300.0,,,,,
2024-09-30,2.109999895095825,2.190000057220459,2.0850000381469727,2.1700000762939453,16109700.0,,,,,
2024-10-01,1.9800000190734863,2.1050000190734863,1.9600000381469729,2.0999999046325684,16656100.0,,,,,
2024-10-02,1.9800000190734863,2.009999990463257,1.9299999475479128,1.950000047683716,19152500.0,,,,,
2024-10-03,1.9700000286102293,1.9900000095367432,1.919999957084656,1.9700000286102293,11767400.0,,,,,
2024-10-04,2.0199999809265137,2.059999942779541,1.9539999961853027,2.039999961853028,17638100.0,,,,,
2024-10-07,1.8899999856948853,2.0299999713897705,1.850000023841858,2.0199999809265137,18692500.0,,,,,
2024-10-08,1.840000033378601,1.9299999475479128,1.8200000524520876,1.899999976158142,15005900.0,,,,,
2024-10-09,1.7799999713897705,1.8600000143051147,1.7599999904632568,1.850000023841858,13097300.0,,,,,
2024-10-10,1.75,1.7899999618530271,1.7200000286102295,1.7799999713897705,14934500.0,,,,,
2024-10-11,1.850000023841858,1.8650000095367432,1.774999976158142,1.7899999618530271,14649400.0,,,,,
2024-10-14,1.909999966621399,1.955000042915344,1.850000023841858,1.950000047683716,20312400.0,,,,,
