Date,Close,High,Low,Open,Volume,"('Close', 'STZ')","('High', 'STZ')","('Low', 'STZ')","('Open', 'STZ')","('Volume', 'STZ')"
2024-07-19,239.2255096435547,243.14356864867065,239.1767746438023,243.14356864867065,781800.0,,,,,
2024-07-22,237.0423126220703,239.67383888750408,235.46338496534352,238.78691250040544,1271700.0,,,,,
2024-07-23,239.74205017089844,239.92723423314496,237.3152050043679,238.24111044376772,932600.0,,,,,
2024-07-24,240.6192321777344,241.17476948500317,238.33856228732617,239.7615438472618,968800.0,,,,,
2024-07-25,243.05584716796875,243.99149369864256,240.75569504496485,241.71083854931248,1053600.0,,,,,
2024-07-26,247.0518493652344,247.6853745609948,243.41644476469364,243.57239080104995,846400.0,,,,,
2024-07-29,239.92724609375,244.19617617144843,237.3736927853795,243.66012093103345,1399700.0,,,,,
2024-07-30,237.1300201416016,240.14165550802448,236.3990398174116,240.00520644238236,1133400.0,,,,,
2024-07-31,238.94287109375,240.8239201403011,235.8630035117123,237.38344032841005,1112500.0,,,,,
2024-08-01,239.1475067138672,241.3014685101733,237.48087998231168,239.84924898141648,782700.0,,,,,
2024-08-02,240.67770385742188,240.8238939693583,235.1612355989253,240.8238939693583,1409600.0,,,,,
2024-08-05,230.4244842529297,239.05979889184616,229.5960488264313,237.8902333726628,1791600.0,,,,,
2024-08-06,232.47125244140625,235.4439088924028,231.00929171519485,232.54922546475757,1030600.0,,,,,
2024-08-07,231.77923583984372,235.4243963635463,231.54533165707804,233.085250433061,757900.0,,,,,
2024-08-08,233.78700256347656,235.22948115312104,230.25880885451255,230.5999389645118,1017700.0,,,,,
2024-08-09,235.2879638671875,235.40491596680545,231.6720411117196,233.39715894025196,890600.0,,,,,
2024-08-12,232.744140625,235.326931848688,232.20808540730076,235.25871475107152,733900.0,,,,,
2024-08-13,234.0111846923828,234.6057159787748,231.44787547652064,233.1242582882543,977300.0,,,,,
2024-08-14,235.9589080810547,237.0257503896144,233.6979801838596,233.6979801838596,612200.0,,,,,
2024-08-15,240.0305328369141,241.27354430657897,237.06489833520507,237.280211279554,720000.0,,,,,
2024-08-16,240.4807586669922,241.89995431416008,239.39433704626092,239.39433704626092,588600.0,,,,,
2024-08-19,237.79898071289065,240.88206153745605,236.771282126483,240.7743975915532,749000.0,,,,,
2024-08-20,237.88705444335935,240.5492764978788,237.2704323327837,237.44661647922968,1117100.0,,,,,
2024-08-21,239.54116821289065,239.7956398419605,237.64237585888256,238.8462436649565,814500.0,,,,,
2024-08-22,238.52322387695312,240.3926544752632,237.7010710781533,240.3926544752632,681900.0,,,,,
2024-08-23,239.9718017578125,240.5492801416236,239.1007080165719,239.6194633288971,637100.0,,,,,
2024-08-26,237.94577026367188,240.4611696303985,237.28020730299352,239.0713355748911,960400.0,,,,,
2024-08-27,234.88226318359372,239.0419833115316,234.0992540549329,237.984923228038,1314900.0,,,,,
2024-08-28,235.2639923095703,236.29169091967904,234.13842688662035,235.36187405706931,873700.0,,,,,
2024-08-29,232.91497802734372,236.52659643786723,232.5724068482388,236.52659643786723,1015000.0,,,,,
2024-08-30,235.5967559814453,235.77292518642932,231.34893651162565,234.59841901590045,1305500.0,,,,,
2024-09-03,241.53782653808597,244.1609049675492,233.4043523555424,234.71588410294527,1586700.0,,,,,
2024-09-04,241.37142944335935,242.5459356596849,238.8462328641984,240.14798235663352,909300.0,,,,,
2024-09-05,243.0157470703125,244.3174966265508,240.8429186776739,242.213173508105,1743900.0,,,,,
2024-09-06,243.72044372558597,245.20815957603867,241.61612069431064,241.61612069431064,1171800.0,,,,,
2024-09-09,245.56051635742188,246.64693799119797,241.84123414681363,244.50345625958644,1896400.0,,,,,
2024-09-10,244.1902618408203,247.66483969809045,241.988057034837,246.50991279069908,1230300.0,,,,,
2024-09-11,243.505126953125,246.0499030028085,240.5590715879788,244.2294130434891,1043700.0,,,,,
2024-09-12,246.36309814453125,247.02864618732917,243.04511026139065,243.4366073530768,695200.0,,,,,
2024-09-13,247.204833984375,249.52448490292625,246.4903301262413,246.97970896540616,837300.0,,,,,
2024-09-16,248.2618865966797,249.81812270234028,247.28312888893063,248.82956785933305,876000.0,,,,,
2024-09-17,247.48866271972656,250.02364147700848,245.8051983482933,247.0580069594078,616500.0,,,,,
2024-09-18,245.66818237304688,248.45764778819736,245.39413141218415,247.674638642308,775800.0,,,,,
2024-09-19,243.1723480224609,248.23252354854944,242.23274899215195,246.8426894041684,1649700.0,,,,,
2024-09-20,242.8199920654297,243.89663149978963,242.0174185245354,242.50679737021588,2773100.0,,,,,
2024-09-23,249.40704345703125,250.85558573187484,241.84123570812284,241.97826118828297,1215200.0,,,,,
2024-09-24,247.10693359375,249.6223328712009,246.69585719203388,249.6223328712009,838200.0,,,,,
2024-09-25,246.54905700683597,248.80020268870825,245.80520653628855,247.45930942776852,1059300.0,,,,,
2024-09-26,249.6321563720703,250.05301501780687,246.568639967434,247.61591788346067,689100.0,,,,,
2024-09-27,252.91098022460935,253.968055252874,250.6500523582781,251.02198505824845,1377300.0,,,,,
2024-09-30,252.2160797119141,255.5144884551814,251.0709200349469,253.7527365037253,1064500.0,,,,,
2024-10-01,252.20628356933597,253.13611535640183,250.13132197011024,252.7054595675835,894800.0,,,,,
2024-10-02,250.23898315429688,251.89307114722,248.6631826360603,250.49345478367175,1212700.0,,,,,
2024-10-03,238.4742889404297,249.4657478029142,238.21003513509413,247.9193089659593,2627600.0,,,,,
2024-10-04,241.4301605224609,242.70254852179363,237.49555037933163,237.7206754037097,1350700.0,,,,,
2024-10-07,237.90663146972656,238.8658097943586,232.0438677126868,238.7287843194112,1753500.0,,,,,
2024-10-08,236.00784301757807,236.5363655909763,232.26898152940137,235.52824638021804,1149500.0,,,,,
2024-10-09,235.31292724609372,237.7598215252537,235.26398637357903,237.45640902418305,1796400.0,,,,,
2024-10-10,234.5103454589844,237.23129060715272,233.6979747946525,236.2818944653828,1137300.0,,,,,
2024-10-11,235.9393310546875,236.68319647206357,234.55927910002052,235.81208777336636,1108100.0,,,,,
2024-10-14,240.4905548095703,240.9505571767716,236.5461476408453,237.838114940019,1061000.0,,,,,
2024-10-15,238.8853912353516,242.3697661444401,237.92619796760627,240.24586379670143,1302900.0,,,,,
2024-10-16,238.41558837890625,238.64071340646677,236.1252989085258,237.89684798436684,1371500.0,,,,,
2024-10-17,234.9409942626953,238.9930505868743,233.7664879969992,238.9930505868743,1473400.0,,,,,
2024-10-18,236.3895568847656,236.9180794558636,234.7648155665664,235.55760689054185,1647700.0,,,,,
2024-10-21,234.12863159179688,235.90018060598567,233.13029457483955,234.50054935524608,1198300.0,,,,,
2024-10-22,236.47764587402344,236.7419146317992,232.74858146788964,233.0813554978845,1073700.0,,,,,
2024-10-23,236.29168701171875,236.51679710565412,234.0209768669421,234.9409965787912,1207000.0,,,,,
2024-10-24,235.5967559814453,237.29000250174664,234.99971322901683,236.1350607308896,653200.0,,,,,
2024-10-25,234.29502868652344,236.53637730262483,233.49244018442596,235.8610320837032,861000.0,,,,,
2024-10-28,232.46473693847656,236.69297738908168,232.04387829432343,235.2933461061116,1038600.0,,,,,
2024-10-29,231.0553436279297,232.7192287757921,229.67529164945924,230.98682341844952,1020400.0,,,,,
2024-10-30,230.46807861328125,232.68986279133316,229.57740551500908,231.1532060216993,934000.0,,,,,
2024-10-31,227.40457153320312,231.7013174485392,227.1500998952591,230.00807072659657,1263900.0,,,,,
2024-11-01,227.825439453125,229.00972793500787,226.77816152047157,227.6688346330662,1350900.0,,,,,
2024-11-04,234.6473846435547,236.5853207761444,228.3637617802759,228.3637617802759,1816900.0,,,,,
2024-11-05,233.09439086914065,235.02087867359623,232.52432289421355,234.5785773147808,1103200.0,,,,,
2024-11-06,225.6538543701172,229.91963054306927,220.916276087482,229.7918489302999,3182100.0,,,,,
2024-11-07,229.2905731201172,230.7256116057721,226.0470048974015,226.0666670678465,1468800.0,,,,,
2024-11-08,230.37176513671875,231.4824302909524,228.4354538086181,228.5533968343813,1731100.0,,,,,
2024-11-11,232.16064453125,233.2516625687556,230.07690431461825,230.07690431461825,1108700.0,,,,,
2024-11-12,234.21487426757807,235.11915407526,232.83882238256788,233.00591332590196,1488900.0,,,,,
2024-11-13,236.593505859375,237.448622759856,232.74053051969184,234.19523110628603,1104300.0,,,,,
2024-11-14,237.8614501953125,240.13194345661307,236.84906588397797,236.90803739759485,1124200.0,,,,,
2024-11-15,233.4482269287109,238.10717140938056,232.29823743619608,237.26187806473183,1426700.0,,,,,
2024-11-18,233.9888153076172,234.32299719927403,232.13113773620117,232.80934010316653,978800.0,,,,,
2024-11-19,236.32814025878903,237.09479996201492,232.63243194801584,233.5268732677268,1079100.0,,,,,
2024-11-20,235.64991760253903,236.87854073915287,234.00847889176387,236.87854073915287,1046100.0,,,,,
2024-11-21,236.6426544189453,237.2323995603437,234.40164687817864,236.2495009899077,1060400.0,,,,,
2024-11-22,235.56146240234372,237.97938435761696,234.4212965220836,237.0358101792122,1421500.0,,,,,
2024-11-25,237.5370941162109,240.41699470705183,236.4657382811401,237.43881325853505,1493700.0,,,,,
2024-11-26,229.6051177978516,231.8756111527132,225.94873382451723,228.8482816802836,2715400.0,,,,,
2024-11-27,231.9345703125,233.0452504650208,229.80168227465785,230.2439836192888,1028500.0,,,,,
2024-11-29,236.82940673828125,237.1734272358959,232.10166703028267,232.9076510542521,833700.0,,,,,
2024-12-02,233.69395446777344,237.32085252653485,232.3277260795683,237.32085252653485,1243100.0,,,,,
2024-12-03,233.0059356689453,235.33540051117205,232.13115653005423,234.254221068658,1173100.0,,,,,
2024-12-04,234.2247314453125,234.843947343804,232.20978638399936,232.94696030902796,898400.0,,,,,
2024-12-05,235.4042053222656,237.10461563313092,233.72344218417103,235.9349639460713,1329300.0,,,,,
2024-12-06,234.9127655029297,240.3580171502649,233.6251707360203,238.5986352545447,1701800.0,,,,,
2024-12-09,240.13194274902344,240.70202570870973,233.4285824257858,233.929855287894,1371900.0,,,,,
2024-12-10,238.45118713378903,241.11483372623837,237.58623163621732,239.38493772893608,1127300.0,,,,,
2024-12-11,235.7875518798828,240.5054683060345,235.2174688744296,239.866575197479,1540400.0,,,,,
2024-12-12,235.3550567626953,238.49050556302493,234.10677139437885,237.36017822022555,1214800.0,,,,,
2024-12-13,235.56146240234372,237.5567451938784,233.7332705591132,235.2960756031119,1077300.0,,,,,
2024-12-16,228.93673706054688,236.2101956022976,228.77946968716105,235.04054388423415,1826500.0,,,,,
2024-12-17,229.1038360595703,230.96151385407768,228.2192332994593,228.94656868066616,2398900.0,,,,,
2024-12-18,224.40557861328125,230.11621712153743,224.23848764979604,228.19956783703944,2296300.0,,,,,
2024-12-19,223.1671142578125,227.8948537879185,222.93121321136664,224.1008648618352,2942100.0,,,,,
2024-12-20,223.7372131347656,225.1525895185308,222.6265329173694,224.65130163387255,4614700.0,,,,,
2024-12-23,222.48892211914065,224.37608558409704,219.85474613828924,222.96070923591924,1394800.0,,,,,
2024-12-24,221.5453338623047,222.1449025958274,219.50091801465683,221.88935436433195,579600.0,,,,,
2024-12-26,220.4346618652344,222.32182528027204,220.12996571458623,220.46414762188795,951900.0,,,,,
2024-12-27,218.90133666992188,220.7590142785932,217.525269738932,219.1765470565516,1190100.0,,,,,
2024-12-30,215.90350341796875,218.9996279133609,215.81504614617856,218.86202271351775,1143400.0,,,,,
2024-12-31,217.22059631347656,218.3804094930184,215.7855577206806,216.43427441322572,960500.0,,,,,
2025-01-02,218.7637481689453,220.0611665195051,217.4564912337858,217.58425785300065,1154700.0,,,,,
2025-01-03,218.12486267089844,218.37058732896287,213.8001146881015,214.07532510530623,1844100.0,,,,,
2025-01-06,219.11756896972656,224.9756509914002,218.58681034592183,220.16927762879249,1933000.0,,,,,
2025-01-07,214.77316284179688,222.35131747589503,214.33086148134305,219.8645852738196,1992900.0,,,,,
2025-01-08,215.52999877929688,216.8175935155992,213.7509547544614,213.7509547544614,1728200.0,,,,,
2025-01-10,178.70077514648438,204.35443217666543,176.47942992003047,199.63651634380165,8701700.0,,,,,
2025-01-13,182.73068237304688,185.83664554933756,173.49142653193647,175.7127869671338,5460700.0,,,,,
2025-01-14,179.08412170410156,182.9567445830783,177.3542255694145,180.9811237986881,3354900.0,,,,,
2025-01-15,177.62942504882812,181.57084278835293,177.0691656830098,181.53153344586957,2964200.0,,,,,
2025-01-16,181.41360473632807,183.28110610740828,176.9217508626833,177.236285618737,3349000.0,,,,,
2025-01-17,181.15802001953125,184.2836450464103,180.076840668927,183.22211286734805,2839800.0,,,,,
2025-01-21,179.94906616210938,181.83622955559403,176.79395525563504,181.71828653032668,3960500.0,,,,,
2025-01-22,175.8995361328125,180.31274114978692,175.31961457338346,180.31274114978692,2237700.0,,,,,
2025-01-23,176.43028259277344,176.59737353977775,173.9042262224257,176.55806419841716,2562400.0,,,,,
2025-01-24,179.96873474121094,180.28325448573813,176.8922574079709,177.86533239460337,2462500.0,,,,,
2025-01-27,184.7259521484375,185.7186742646252,180.80418161407763,181.5511940955793,2629400.0,,,,,
2025-01-28,179.95887756347656,185.3255098173942,179.6443578514456,183.39902221403287,1729400.0,,,,,
2025-01-29,179.1136016845703,180.9024842756697,178.130703117463,180.79436483337423,1848400.0,,,,,
2025-01-30,181.1678771972656,183.93964345109595,179.00548827843906,180.00804905009116,2034400.0,,,,,
2025-01-31,177.70806884765625,181.24649478840396,176.93157055937343,180.85334134982384,2190500.0,,,,,
2025-02-03,171.42733764648438,175.19184084752126,163.1808195109221,165.37267905170663,4398900.0,,,,,
2025-02-04,169.63845825195312,172.2922813547017,168.77351772084148,170.7884477632161,2080300.0,,,,,
2025-02-05,169.90383911132812,170.97519490081677,168.87179266366903,170.45425988398864,1314900.0,,,,,
2025-02-06,168.04617309570312,171.51580391782372,167.8004484482564,171.2111077546445,1690500.0,,,,,
2025-02-07,167.0969696044922,169.75668117956715,166.26643207466736,168.49109587117687,1611100.0,,,,,
2025-02-10,163.14202880859375,167.28485001467843,163.06292783267455,167.0080041424456,2309400.0,,,,,
2025-02-11,162.88494873046875,162.9937106776582,159.1870576129953,162.85528775277774,3343200.0,,,,,
2025-02-12,159.2364959716797,162.4400022251911,158.65314330044978,162.15327441479633,2524500.0,,,,,
2025-02-13,161.36227416992188,161.8467619285692,159.11783140871333,161.1447502853836,3244100.0,,,,,
2025-02-14,161.105224609375,163.32988859574905,159.24638942848597,162.65753785686584,2313300.0,,,,,
2025-02-18,167.4727020263672,170.65644443641403,163.5572869520039,166.32576058077953,6213300.0,,,,,
2025-02-19,170.47845458984375,171.5166340323635,167.8385220621012,168.58995861469418,3210000.0,,,,,
2025-02-20,170.3894805908203,171.41776303705294,167.39360109967197,170.6564444813391,4445100.0,,,,,
2025-02-21,173.98849487304688,174.83881146534662,169.9643177772307,172.436166581943,3977300.0,,,,,
2025-02-24,176.9547119140625,179.5155436328081,174.06759434547004,175.2046387510538,3883300.0,,,,,
2025-02-25,176.01541137695312,178.80364894331484,173.83029042677157,178.17085626189484,3687600.0,,,,,
2025-02-26,176.34169006347656,178.22028901694048,174.4630760230457,177.44907343924754,4580500.0,,,,,
2025-02-27,171.2892303466797,172.33729176565743,168.7778236568962,170.47845674364137,3246400.0,,,,,
2025-02-28,173.52378845214844,174.71027287716268,171.0816005929015,172.99975770537574,2913300.0,,,,,
2025-03-03,173.30625915527344,176.1834947344643,171.9319118473903,174.02803476926363,2682400.0,,,,,
2025-03-04,170.61688232421875,173.8797256269381,168.80748726464742,172.2779724965167,3421200.0,,,,,
2025-03-05,172.21864318847656,174.01815636536296,169.8753353425227,171.01239484822707,2551800.0,,,,,
2025-03-06,176.93492126464844,177.50839195512685,169.5786973550177,171.0222635878725,3285800.0,,,,,
2025-03-07,184.15272521972656,186.57513388978728,176.22303049195455,176.4702153580213,3980200.0,,,,,
2025-03-10,187.3364715576172,190.26313198651067,183.2925306820825,183.84622238014524,3555700.0,,,,,
2025-03-11,183.17388916015625,186.96076356200624,180.6031753043281,186.1005649552331,2288400.0,,,,,
2025-03-12,181.7797698974609,182.1752596774416,179.40678595667302,180.77125134545187,2146400.0,,,,,
2025-03-13,179.54519653320312,184.19226901954977,178.4180341421576,180.90966182808813,2364400.0,,,,,
2025-03-14,179.28814697265625,181.8193178428933,178.30928937286694,180.4350884879101,1650500.0,,,,,
2025-03-17,181.5424652099609,184.3999218403624,180.14833885560387,181.2260613194822,1771100.0,,,,,
2025-03-18,177.33042907714844,179.95058262453205,177.09312617424757,179.95058262453205,1698700.0,,,,,
2025-03-19,176.984375,177.7555906226515,174.48286520835407,176.92505304240646,2208500.0,,,,,
2025-03-20,176.86573791503906,179.96048248910134,175.33318857449478,175.39251053437923,2038500.0,,,,,
2025-03-21,175.4221649169922,178.43782348910707,175.2936239507645,176.0154146674622,6618400.0,,,,,
2025-03-24,178.24996948242188,178.71467828991192,175.1848707632708,176.4900142448093,2071800.0,,,,,
2025-03-25,176.35159301757812,178.4477161103463,175.41229342904344,177.89402435655612,1537600.0,,,,,
2025-03-26,182.0368194580078,182.26422530555192,175.99562085767306,176.45044763972786,1518200.0,,,,,
2025-03-27,182.2345733642578,183.08488993089225,180.0296885213561,181.43369678961892,1318500.0,,,,,
2025-03-28,181.67100524902344,184.63722381576528,180.20765989348064,182.7586096713148,1232900.0,,,,,
2025-03-31,181.4534912109375,183.2628864454444,178.86298326269215,179.81217989391345,1823000.0,,,,,
2025-04-01,182.7289581298828,183.1244630113888,180.7910370148936,182.5213312681897,1423200.0,,,,,
2025-04-02,180.67236328125,185.0425900286575,179.60452281867114,182.83770518423208,2196200.0,,,,,
2025-04-03,179.4463348388672,184.3208132656405,178.19063146664263,180.5833792135722,2639500.0,,,,,
2025-04-04,171.90225219726562,179.4364424525181,171.53642340557553,179.37712049569998,3176900.0,,,,,
2025-04-07,170.64654541015625,177.91378671568924,167.60122596245515,168.08571374514648,3172500.0,,,,,
2025-04-08,169.034912109375,177.52818082119364,166.60260629317918,174.17635450874428,3796100.0,,,,,
2025-04-09,181.33482360839844,182.0368353123495,166.10824089452117,166.5729496801716,4524000.0,,,,,
2025-04-10,182.66961669921875,184.62731662136028,173.12828686852538,173.94892735037251,6449200.0,,,,,
2025-04-11,183.5397186279297,185.2304547280517,177.0634718708893,178.8432059923079,3758900.0,,,,,
2025-04-14,185.1612548828125,187.6429856567304,181.9379543789308,184.6668851208152,2025200.0,,,,,
2025-04-15,181.7896423339844,185.5369583442482,181.4930174710609,185.0920285933466,1609400.0,,,,,
2025-04-16,180.968994140625,183.35186001789063,179.87149266386967,182.056613653434,1320000.0,,,,,
2025-04-17,184.52847290039065,185.06238563606848,180.97888633714769,181.9676259185256,1295300.0,,,,,
2025-04-21,185.1513519287109,185.65561872553,181.038207106129,184.35047535372465,2001200.0,,,,,
2025-04-22,184.894287109375,188.6218392610112,184.80530417495396,186.4960402768245,2384900.0,,,,,
2025-04-23,185.171142578125,187.593551469496,182.83771662579537,185.1612606138876,1915800.0,,,,,
2025-04-24,185.3886566162109,185.87314440347623,182.9464688394293,184.72620296033844,1586900.0,,,,,
2025-04-25,183.26287841796875,185.88303214479703,181.67100716686704,184.4394657888109,1054300.0,,,,,
2025-04-28,183.65835571289065,185.2897697961457,182.73883525173844,183.9055405792606,1519000.0,,,,,
2025-04-29,185.19937133789065,185.8157698062615,181.5605996943492,182.93259904164844,1420900.0,,,,,
2025-04-30,186.4520568847656,187.51585700007203,183.91686180077804,186.4719451106393,1296100.0,,,,,
2025-05-01,184.3642425537109,187.35677571827975,184.17534233945275,186.47193932275803,1595000.0,,,,,
2025-05-02,185.8853759765625,187.0784116637764,184.2548903309734,186.0046749942024,1146200.0,,,,,
2025-05-05,186.35264587402344,187.376669536363,185.1198337659374,186.00467018786975,1225600.0,,,,,
2025-05-06,185.98480224609372,186.67078676893064,184.49350384203888,186.2333519801029,1188100.0,,,,,
2025-05-07,188.6890106201172,189.42472329885717,186.73045266006355,187.10823794242447,1313600.0,,,,,
2025-05-08,190.27972412109372,191.4926479752298,187.5456771855081,187.5456771855081,1430400.0,,,,,
2025-05-09,188.96739196777344,190.8364755816452,188.51005379942757,189.80251540186111,1272500.0,,,,,
2025-05-12,188.79837036132807,190.53821848534872,185.9947372728762,189.096633073786,1603900.0,,,,,
2025-05-13,186.5813140869141,189.4744366561663,186.47195159621228,188.2515762021531,1392900.0,,,,,
2025-05-14,185.6765899658203,186.44212740303857,182.2963196125744,185.915203174508,1946400.0,,,,,
2025-05-15,189.5440216064453,189.76274658659423,185.6467635869396,186.42223754555044,1499200.0,,,,,
2025-05-16,194.4851837158203,195.76770879053885,189.9118778838076,195.76770879053885,2887700.0,,,,,
2025-05-19,191.7909240722656,194.62438199218252,190.2499126577816,194.57468418064445,2253000.0,,,,,
2025-05-20,188.2714385986328,192.3774848612697,188.1024266080761,191.70143689904287,1378800.0,,,,,
2025-05-21,184.62274169921875,188.94751319322813,184.5531556613664,188.8182624754383,1263300.0,,,,,
2025-05-22,183.6881866455078,185.27891098256475,181.95829023700037,185.27891098256475,1507400.0,,,,,
2025-05-23,183.35015869140625,184.44378354577992,181.3418726725888,182.93259697526483,1313600.0,,,,,
2025-05-27,184.8315277099609,185.3186754793037,182.62440485988395,185.080077443796,1280000.0,,,,,
2025-05-28,177.6931610107422,184.970704070974,177.36507356095098,184.8315168350266,2420400.0,,,,,
2025-05-29,178.66749572753906,178.88620553468397,176.4703094254074,178.31952003521127,2121800.0,,,,,
2025-05-30,177.25572204589844,179.36343411101382,176.04281329774517,179.32365765812702,3033900.0,,,,,
2025-06-02,173.1596221923828,176.89780462962207,169.89865098387654,176.25158140676018,3110600.0,,,,,
2025-06-03,175.64512634277344,176.27147653457197,171.52914330439455,173.98481591985657,1945700.0,,,,,
2025-06-04,175.94338989257812,177.51422605845212,175.87378868415075,176.4206011422512,1227100.0,,,,,
2025-06-05,169.61033630371094,174.36260577312666,168.89451189097065,173.75614384484032,2591400.0,,,,,
2025-06-06,170.9326171875,172.0958433020052,170.21680790435585,171.38995537673273,1549600.0,,,,,
2025-06-09,170.13726806640625,171.26070254364117,168.7155557052824,171.26070254364117,2247800.0,,,,,
2025-06-10,170.55482482910156,172.15548566960538,169.64016365885246,170.56476135683303,1516000.0,,,,,
2025-06-11,168.0593719482422,171.52913149966534,164.73875133093543,171.1811558236647,4145800.0,,,,,
2025-06-12,168.82492065429688,168.85474540906594,164.987312114533,167.77107219839786,1826300.0,,,,,
2025-06-13,163.92352294921875,168.89451755422638,163.36677398070137,167.72135493890335,1945000.0,,,,,
2025-06-16,161.8655242919922,165.30545924188596,160.32451292666326,164.94754702265,3563000.0,,,,,
2025-06-17,159.62857055664062,161.62692002456782,158.98234734946553,161.06021937835828,2594000.0,,,,,
2025-06-18,159.0718231201172,161.05028438147127,158.51507416644017,159.64846029936015,2251300.0,,,,,
2025-06-20,161.45790100097656,161.56726349065443,158.42560638497292,159.20108034077165,4379000.0,,,,,
2025-06-23,162.35269165039062,162.63106614290834,159.54904332825546,161.4579034927791,2401500.0,,,,,
2025-06-24,163.53578186035156,164.3709052921061,162.0444835163879,163.0486189400258,2589600.0,,,,,
2025-06-25,160.59295654296875,163.35682843380636,159.86719555098475,162.00471724351894,1750500.0,,,,,
2025-06-26,160.38417053222656,161.70644169220188,159.37008342740026,160.62276855434737,2098400.0,,,,,
2025-06-27,160.3941192626953,161.33860523608,158.87299607486256,160.90115526854888,4684200.0,,,,,
2025-06-30,161.73626708984375,162.2035417787214,160.00637074148665,160.96079317431725,2907700.0,,,,,
2025-07-01,165.45457458496094,167.44297233048906,161.09997866776772,161.756153564657,4270700.0,,,,,
2025-07-02,172.86135864257812,174.2432945127956,167.0254159286071,170.0080126416179,6258300.0,,,,,
2025-07-03,171.3203582763672,174.01462874570592,171.14139458943353,172.22506772772445,1808300.0,,,,,
2025-07-07,169.35183715820312,174.30295860785824,168.71555046836374,172.99060877678687,2566500.0,,,,,
2025-07-08,169.5606231689453,172.27478188209176,168.13891087235456,169.01381074717963,1744700.0,,,,,
2025-07-09,168.0593719482422,171.44959376885743,167.2540732829349,169.87875771851134,1832500.0,,,,,
2025-07-10,171.1215057373047,174.43218981587492,167.82077335647102,168.05937137781385,2083000.0,,,,,
2025-07-11,171.1911163330078,171.81746651394016,168.48689402743136,169.26236797988489,1371000.0,,,,,
2025-07-14,163.62525939941406,171.13146424852067,162.55152274980844,170.6343647905702,3673700.0,,,,,
2025-07-15,165.02708435058594,165.5341203389751,162.23337263967477,164.04282195754288,2412500.0,,,,,
