Date,Close,High,Low,Open,Volume,"('Close', 'AGL')","('High', 'AGL')","('Low', 'AGL')","('Open', 'AGL')","('Volume', 'AGL')"
2024-06-03,6.389999866485596,6.699999809265137,6.260000228881836,6.400000095367432,3325700.0,,,,,
2024-06-04,6.190000057220459,6.440000057220459,6.170000076293945,6.349999904632568,2809500.0,,,,,
2024-06-05,6.829999923706055,6.880000114440918,6.300000190734863,6.429999828338623,4967200.0,,,,,
2024-06-06,6.800000190734863,6.940000057220459,6.625,6.820000171661377,3594300.0,,,,,
2024-06-07,6.800000190734863,6.960000038146973,6.659999847412109,6.690000057220459,2438700.0,,,,,
2024-06-10,6.699999809265137,6.840000152587891,6.510000228881836,6.699999809265137,3099400.0,,,,,
2024-06-11,6.690000057220459,6.739999771118164,6.454999923706055,6.610000133514404,3100800.0,,,,,
2024-06-12,6.880000114440918,7.144999980926514,6.802999973297119,6.96999979019165,3234900.0,,,,,
2024-06-13,6.900000095367432,7.039999961853027,6.679999828338623,6.889999866485596,5772600.0,,,,,
2024-06-14,6.900000095367432,6.985000133514404,6.659999847412109,6.860000133514404,3098300.0,,,,,
2024-06-17,6.650000095367432,6.934999942779541,6.514999866485596,6.849999904632568,3649400.0,,,,,
2024-06-18,6.739999771118164,6.989999771118164,6.610000133514404,6.610000133514404,2754800.0,,,,,
2024-06-20,6.349999904632568,6.699999809265137,6.170000076293945,6.699999809265137,3387800.0,,,,,
2024-06-21,6.519999980926514,6.539999961853027,6.290999889373779,6.389999866485596,4935400.0,,,,,
2024-06-24,6.510000228881836,6.75,6.369999885559082,6.550000190734863,3822000.0,,,,,
2024-06-25,6.28000020980835,6.539999961853027,6.215000152587891,6.460000038146973,2827600.0,,,,,
2024-06-26,6.550000190734863,6.619999885559082,6.110000133514404,6.25,3909700.0,,,,,
2024-06-27,6.590000152587891,6.739999771118164,6.429999828338623,6.489999771118164,3540100.0,,,,,
2024-06-28,6.539999961853027,6.829999923706055,6.389999866485596,6.639999866485596,44234200.0,,,,,
2024-07-01,6.070000171661377,6.71999979019165,5.989999771118164,6.599999904632568,4097500.0,,,,,
2024-07-02,5.880000114440918,6.130000114440918,5.835000038146973,6.110000133514404,2999800.0,,,,,
2024-07-03,5.989999771118164,6.099999904632568,5.829999923706055,5.900000095367432,2679100.0,,,,,
2024-07-05,5.960000038146973,6.03000020980835,5.739999771118164,5.980000019073486,2962500.0,,,,,
2024-07-08,6.039999961853027,6.21999979019165,5.914999961853027,6.050000190734863,3236000.0,,,,,
2024-07-09,5.75,6.079999923706055,5.724999904632568,6.0,1907200.0,,,,,
2024-07-10,5.639999866485596,5.739999771118164,5.460000038146973,5.730000019073486,2978100.0,,,,,
2024-07-11,6.150000095367432,6.269999980926514,5.835000038146973,5.849999904632568,7063700.0,,,,,
2024-07-12,6.289999961853027,6.460000038146973,6.150000095367432,6.289999961853027,3422900.0,,,,,
2024-07-15,6.539999961853027,6.619999885559082,6.309999942779541,6.349999904632568,4841700.0,,,,,
2024-07-16,7.460000038146973,7.724999904632568,6.599999904632568,6.630000114440918,8346600.0,,,,,
2024-07-17,7.369999885559082,7.730000019073486,7.25,7.360000133514404,5786200.0,,,,,
2024-07-18,6.989999771118164,7.400000095367432,6.90500020980835,7.300000190734863,2861900.0,,,,,
2024-07-19,6.889999866485596,7.065000057220459,6.690000057220459,7.010000228881836,4325700.0,,,,,
2024-07-22,7.0,7.139999866485596,6.789999961853027,7.03000020980835,3050000.0,,,,,
2024-07-23,7.059999942779541,7.159999847412109,6.880000114440918,7.010000228881836,4783800.0,,,,,
2024-07-24,6.760000228881836,7.150000095367432,6.760000228881836,7.019999980926514,2840500.0,,,,,
2024-07-25,6.75,7.059999942779541,6.690000057220459,6.769999980926514,2853200.0,,,,,
2024-07-26,6.889999866485596,6.940000057220459,6.559999942779541,6.880000114440918,2552300.0,,,,,
2024-07-29,6.929999828338623,7.019999980926514,6.789999961853027,6.920000076293945,1900500.0,,,,,
2024-07-30,7.519999980926514,7.619999885559082,6.929999828338623,6.929999828338623,4298500.0,,,,,
2024-07-31,6.889999866485596,7.525000095367432,6.579999923706055,7.510000228881836,5155900.0,,,,,
2024-08-01,6.570000171661377,7.079999923706055,6.429999828338623,6.889999866485596,4211000.0,,,,,
2024-08-02,6.340000152587891,6.360000133514404,5.889999866485596,6.230000019073486,5584300.0,,,,,
2024-08-05,6.460000038146973,6.460000038146973,5.760000228881836,5.949999809265137,4830700.0,,,,,
2024-08-06,6.21999979019165,6.630000114440918,6.059999942779541,6.409999847412109,6051700.0,,,,,
2024-08-07,5.639999866485596,6.300000190734863,5.514999866485596,6.21999979019165,5834500.0,,,,,
2024-08-08,5.599999904632568,5.78000020980835,5.5,5.699999809265137,3396200.0,,,,,
2024-08-09,5.519999980926514,5.610000133514404,5.309999942779541,5.539999961853027,5045400.0,,,,,
2024-08-12,5.329999923706055,5.570000171661377,5.320000171661377,5.519999980926514,2680400.0,,,,,
2024-08-13,5.579999923706055,5.690000057220459,5.349999904632568,5.389999866485596,3266800.0,,,,,
2024-08-14,5.130000114440918,5.670000076293945,5.019999980926514,5.619999885559082,3686500.0,,,,,
2024-08-15,4.920000076293945,5.25,4.920000076293945,5.21999979019165,4466800.0,,,,,
2024-08-16,4.849999904632568,5.039999961853027,4.71999979019165,4.880000114440918,6800900.0,,,,,
2024-08-19,4.730000019073486,4.920000076293945,4.730000019073486,4.849999904632568,2303600.0,,,,,
2024-08-20,4.630000114440918,4.820000171661377,4.619999885559082,4.730000019073486,2453200.0,,,,,
2024-08-21,4.590000152587891,4.710000038146973,4.53000020980835,4.670000076293945,2631700.0,,,,,
2024-08-22,4.480000019073486,4.630000114440918,4.375,4.590000152587891,4942400.0,,,,,
2024-08-23,4.480000019073486,4.765999794006348,4.425000190734863,4.519999980926514,2874100.0,,,,,
2024-08-26,4.380000114440918,4.5,4.380000114440918,4.480000019073486,1820500.0,,,,,
2024-08-27,4.190000057220459,4.389999866485596,4.175000190734863,4.349999904632568,2179500.0,,,,,
2024-08-28,4.190000057220459,4.304999828338623,4.065000057220459,4.199999809265137,3300700.0,,,,,
2024-08-29,4.159999847412109,4.260000228881836,4.110000133514404,4.230000019073486,7061700.0,,,,,
2024-08-30,4.079999923706055,4.230000019073486,4.03000020980835,4.199999809265137,3130200.0,,,,,
2024-09-03,3.849999904632568,4.110000133514404,3.799999952316284,3.990000009536743,4304600.0,,,,,
2024-09-04,4.170000076293945,4.210000038146973,3.743000030517578,3.829999923706055,4658900.0,,,,,
2024-09-05,4.079999923706055,4.380000114440918,4.074999809265137,4.230000019073486,2681900.0,,,,,
2024-09-06,3.609999895095825,4.070000171661377,3.539999961853028,4.059999942779541,5874800.0,,,,,
2024-09-09,3.4800000190734863,3.700000047683716,3.4100000858306885,3.5999999046325684,4439900.0,,,,,
2024-09-10,3.390000104904175,3.4800000190734863,3.259999990463257,3.440000057220459,3983300.0,,,,,
2024-09-11,3.2100000381469727,3.400000095367432,3.180000066757202,3.3499999046325684,6581200.0,,,,,
2024-09-12,3.309999942779541,3.400000095367432,3.069999933242798,3.200000047683716,4280400.0,,,,,
2024-09-13,3.5299999713897705,3.7100000381469727,3.3399999141693115,3.390000104904175,5187100.0,,,,,
2024-09-16,3.2799999713897705,3.700000047683716,3.259999990463257,3.5899999141693115,7008300.0,,,,,
2024-09-17,3.640000104904175,3.700000047683716,3.4200000762939453,3.4600000381469727,4395900.0,,,,,
2024-09-18,3.990000009536743,4.179999828338623,3.595000028610229,3.609999895095825,4948800.0,,,,,
2024-09-19,3.869999885559082,4.210000038146973,3.849999904632568,4.070000171661377,4546400.0,,,,,
2024-09-20,3.5199999809265137,3.920000076293945,3.4800000190734863,3.880000114440918,5296000.0,,,,,
2024-09-23,3.839999914169312,3.880000114440918,3.515000104904175,3.559999942779541,3925800.0,,,,,
2024-09-24,3.859999895095825,4.014999866485596,3.759999990463257,3.819999933242798,4653200.0,,,,,
2024-09-25,3.640000104904175,3.890000104904175,3.630000114440918,3.849999904632568,3141600.0,,,,,
2024-09-26,3.7300000190734863,3.7799999713897705,3.569999933242798,3.700000047683716,3875000.0,,,,,
2024-09-27,3.740000009536743,3.944999933242798,3.690000057220459,3.829999923706055,3898900.0,,,,,
2024-09-30,3.930000066757202,4.019999980926514,3.630000114440918,3.7100000381469727,8960200.0,,,,,
2024-10-01,3.670000076293945,3.990000009536743,3.5999999046325684,3.990000009536743,4749200.0,,,,,
2024-10-02,3.5799999237060547,3.670000076293945,3.039999961853028,3.619999885559082,13469700.0,,,,,
2024-10-03,3.1600000858306885,3.5199999809265137,3.119999885559082,3.470000028610229,4047900.0,,,,,
2024-10-04,3.2100000381469727,3.25,3.119999885559082,3.240000009536743,3903400.0,,,,,
2024-10-07,3.150000095367432,3.200000047683716,2.994999885559082,3.200000047683716,2847600.0,,,,,
2024-10-08,3.150000095367432,3.244999885559082,3.065000057220459,3.119999885559082,2156500.0,,,,,
2024-10-09,3.119999885559082,3.2170000076293945,3.059999942779541,3.119999885559082,2054400.0,,,,,
2024-10-10,3.319999933242798,3.380000114440918,3.0,3.039999961853028,5804400.0,,,,,
2024-10-11,3.220000028610229,3.3399999141693115,3.115000009536743,3.299999952316284,3053300.0,,,,,
2024-10-14,3.5,3.5199999809265137,3.1600000858306885,3.2100000381469727,5679300.0,,,,,
2024-10-15,3.319999933242798,3.5999999046325684,3.200000047683716,3.4800000190734863,4380100.0,,,,,
2024-10-16,3.259999990463257,3.484999895095825,3.240000009536743,3.3399999141693115,4007700.0,,,,,
2024-10-17,3.299999952316284,3.3399999141693115,3.151000022888184,3.2300000190734863,3609100.0,,,,,
2024-10-18,2.9800000190734863,3.400000095367432,2.9800000190734863,3.319999933242798,3085700.0,,,,,
2024-10-21,2.809999942779541,3.0,2.7699999809265137,3.0,12438900.0,,,,,
2024-10-22,2.819999933242798,2.875,2.7300000190734863,2.8399999141693115,2449400.0,,,,,
2024-10-23,2.690000057220459,2.859999895095825,2.680000066757202,2.799999952316284,2110200.0,,,,,
2024-10-24,2.690000057220459,2.759999990463257,2.650000095367432,2.720000028610229,2706900.0,,,,,
2024-10-25,2.5799999237060547,2.7699999809265137,2.5799999237060547,2.700000047683716,1436000.0,,,,,
2024-10-28,2.700000047683716,2.789999961853028,2.619999885559082,2.640000104904175,2416400.0,,,,,
2024-10-29,2.5199999809265137,2.690000057220459,2.490000009536743,2.640000104904175,3628100.0,,,,,
2024-10-30,2.4600000381469727,2.5,2.3550000190734863,2.369999885559082,3774200.0,,,,,
2024-10-31,2.549999952316284,2.680000066757202,2.4200000762939453,2.450000047683716,4616100.0,,,,,
2024-11-01,2.700000047683716,2.7249999046325684,2.549999952316284,2.549999952316284,2694500.0,,,,,
2024-11-04,2.6700000762939453,2.75,2.569999933242798,2.690000057220459,3491000.0,,,,,
2024-11-05,2.7300000190734863,2.75,2.555000066757202,2.6600000858306885,3250600.0,,,,,
2024-11-06,2.880000114440918,3.1600000858306885,2.845000028610229,3.049999952316284,5464200.0,,,,,
2024-11-07,2.789999961853028,2.890000104904175,2.7300000190734863,2.8399999141693115,4311100.0,,,,,
2024-11-08,1.840000033378601,2.0199999809265137,1.7999999523162842,1.8600000143051147,19089600.0,,,,,
2024-11-11,2.1600000858306885,2.180000066757202,1.8550000190734863,1.8600000143051147,9241500.0,,,,,
2024-11-12,1.870000004768372,2.200000047683716,1.8600000143051147,2.130000114440918,6703800.0,,,,,
2024-11-13,1.8799999952316284,1.950000047683716,1.830000042915344,1.870000004768372,5630800.0,,,,,
2024-11-14,1.7100000381469729,1.850000023841858,1.7000000476837158,1.840000033378601,5644900.0,,,,,
2024-11-15,1.5800000429153442,1.7300000190734863,1.5750000476837158,1.7300000190734863,3545300.0,,,,,
2024-11-18,1.5700000524520874,1.6050000190734863,1.5,1.5800000429153442,3159100.0,,,,,
2024-11-19,1.590000033378601,1.6200000047683716,1.5199999809265137,1.559999942779541,3554700.0,,,,,
2024-11-20,1.6699999570846558,1.7799999713897705,1.5700000524520874,1.600000023841858,3090400.0,,,,,
2024-11-21,1.7799999713897705,1.8200000524520876,1.6399999856948853,1.659999966621399,4078700.0,,,,,
2024-11-22,1.8899999856948853,1.8899999856948853,1.7050000429153442,1.7799999713897705,2802000.0,,,,,
2024-11-25,2.259999990463257,2.299999952316284,1.919999957084656,1.919999957084656,7017000.0,,,,,
2024-11-26,2.049999952316284,2.2100000381469727,1.9700000286102293,2.190000057220459,4577500.0,,,,,
2024-11-27,2.109999895095825,2.190000057220459,2.039999961853028,2.069999933242798,2934000.0,,,,,
2024-11-29,2.0899999141693115,2.2100000381469727,2.0899999141693115,2.109999895095825,2838100.0,,,,,
2024-12-02,2.299999952316284,2.390000104904175,2.0899999141693115,2.0899999141693115,4501600.0,,,,,
2024-12-03,2.130000114440918,2.2699999809265137,2.119999885559082,2.25,2526100.0,,,,,
2024-12-04,2.2300000190734863,2.25,2.0799999237060547,2.109999895095825,3092000.0,,,,,
2024-12-05,2.2100000381469727,2.244999885559082,2.125,2.220000028610229,3289600.0,,,,,
2024-12-06,2.1700000762939453,2.311000108718872,2.130000114440918,2.240000009536743,2001200.0,,,,,
2024-12-09,2.240000009536743,2.25,2.0999999046325684,2.2100000381469727,3477900.0,,,,,
2024-12-10,2.0999999046325684,2.25,2.0199999809265137,2.25,3146500.0,,,,,
2024-12-11,1.9900000095367432,2.0799999237060547,1.919999957084656,2.069999933242798,3341300.0,,,,,
2024-12-12,2.220000028610229,2.240000009536743,2.039999961853028,2.0899999141693115,4055100.0,,,,,
2024-12-13,2.240000009536743,2.2799999713897705,2.130000114440918,2.2300000190734863,3071300.0,,,,,
2024-12-16,2.190000057220459,2.3299999237060547,2.180000066757202,2.25,5989500.0,,,,,
2024-12-17,2.0,2.325000047683716,1.9900000095367432,2.2100000381469727,3411800.0,,,,,
2024-12-18,1.950000047683716,2.150000095367432,1.899999976158142,2.009999990463257,3718900.0,,,,,
2024-12-19,1.8799999952316284,1.968999981880188,1.7999999523162842,1.940000057220459,2564400.0,,,,,
2024-12-20,1.9700000286102293,1.9900000095367432,1.830000042915344,1.830000042915344,5237300.0,,,,,
2024-12-23,1.850000023841858,1.9600000381469729,1.815000057220459,1.950000047683716,2166700.0,,,,,
2024-12-24,1.909999966621399,1.919999957084656,1.8109999895095823,1.8799999952316284,1131600.0,,,,,
2024-12-26,1.8899999856948853,1.937999963760376,1.830000042915344,1.8799999952316284,1784600.0,,,,,
2024-12-27,1.899999976158142,1.9299999475479128,1.830000042915344,1.899999976158142,2558500.0,,,,,
2024-12-30,1.909999966621399,1.9600000381469729,1.830000042915344,1.919999957084656,3077500.0,,,,,
2024-12-31,1.899999976158142,1.9700000286102293,1.830000042915344,1.919999957084656,2668400.0,,,,,
2025-01-02,1.919999957084656,1.995000004768372,1.899999976158142,1.9299999475479128,1574100.0,,,,,
2025-01-03,2.0899999141693115,2.119999885559082,1.909999966621399,1.9299999475479128,3926000.0,,,,,
2025-01-06,2.059999942779541,2.180000066757202,2.049999952316284,2.119999885559082,2310900.0,,,,,
2025-01-07,2.150000095367432,2.1700000762939453,2.0299999713897705,2.0299999713897705,3580800.0,,,,,
2025-01-08,2.190000057220459,2.259999990463257,2.059999942779541,2.130000114440918,4037800.0,,,,,
2025-01-10,2.430000066757202,2.5899999141693115,2.1710000038146973,2.200000047683716,6909100.0,,,,,
2025-01-13,2.880000114440918,2.900000095367432,2.377000093460083,2.430000066757202,7788200.0,,,,,
2025-01-14,2.75,3.0450000762939453,2.700000047683716,2.890000104904175,6033600.0,,,,,
2025-01-15,2.819999933242798,2.940000057220459,2.75,2.880000114440918,5408100.0,,,,,
2025-01-16,2.9600000381469727,3.2149999141693115,2.789999961853028,2.799999952316284,10034400.0,,,,,
2025-01-17,3.0899999141693115,3.289999961853028,2.943000078201294,2.9600000381469727,7729600.0,,,,,
2025-01-21,3.4100000858306885,3.434999942779541,3.119999885559082,3.1600000858306885,7521700.0,,,,,
