Date,Close,High,Low,Open,Volume,"('Close', 'PHM')","('High', 'PHM')","('Low', 'PHM')","('Open', 'PHM')","('Volume', 'PHM')"
2024-07-18,123.65543365478516,128.65912197251797,122.30790592135992,122.52588946050572,3257700.0,,,,,
2024-07-19,123.61579132080078,125.15157127750386,122.4466131468231,123.45725509951826,2098800.0,,,,,
2024-07-22,124.48771667480467,124.51744032615647,121.67376680862904,123.14018904442048,2564600.0,,,,,
2024-07-23,124.51744842529295,125.79561843251948,118.89945117169216,119.60293868399386,3585300.0,,,,,
2024-07-24,121.43596649169922,124.72551756647285,121.29725107452504,124.17065589777616,2765700.0,,,,,
2024-07-25,123.85359191894533,125.88479385018536,120.93065017342754,122.0502839229824,2618100.0,,,,,
2024-07-26,128.7978515625,129.7292180099285,126.459487241367,127.10352752529448,2541400.0,,,,,
2024-07-29,131.6910400390625,132.28552816018865,128.40148165055186,129.30313935426545,2915700.0,,,,,
2024-07-30,131.9585723876953,133.40518908865417,130.66058907811345,131.92884873318943,2031200.0,,,,,
2024-07-31,130.7893829345703,134.3761778406545,129.60039156802517,132.92957646565893,1866700.0,,,,,
2024-08-01,128.09432983398438,132.3053517007452,126.85579399081942,131.7207664112943,2417700.0,,,,,
2024-08-02,126.49910736083984,127.8961795562692,123.00148300922824,125.13176637845196,1964000.0,,,,,
2024-08-05,122.2286376953125,124.2102952356912,117.36366480515944,117.98789176840984,2255000.0,,,,,
2024-08-06,122.5159912109375,125.9838922537736,119.78130141480509,120.99011384495869,2052000.0,,,,,
2024-08-07,118.879638671875,125.8550665322838,118.81028096063132,124.26974201855452,2348400.0,,,,,
2024-08-08,121.00991821289062,121.81249467858146,119.0579918334155,120.28661742461694,1261600.0,,,,,
2024-08-09,121.89175415039062,123.53653356668066,120.6928522242699,121.64404695343782,1564100.0,,,,,
2024-08-12,120.84146881103516,122.21872011599146,119.64256697661968,121.89174482676276,1294500.0,,,,,
2024-08-13,122.44662475585938,123.58607938623288,121.20808875750208,121.76295046575052,1350000.0,,,,,
2024-08-14,120.7522964477539,123.84367715519166,120.2073376387258,122.99156386803304,1683600.0,,,,,
2024-08-15,121.39634704589844,122.26828126956,119.39487610048508,121.8719482187524,1644000.0,,,,,
2024-08-16,121.4656982421875,123.18974578673487,120.60368202933758,120.89102328676216,1439800.0,,,,,
2024-08-19,124.03195190429688,124.0616755593685,121.317083056011,122.5258954250838,1430000.0,,,,,
2024-08-20,123.59597778320312,125.94424467296682,123.16992111272508,124.39855422166204,1390000.0,,,,,
2024-08-21,127.36112213134766,128.50058427641648,125.21103309628457,125.89469980013293,2025500.0,,,,,
2024-08-22,128.03489685058594,128.7978392485717,126.85580817702088,127.47011718589782,1656300.0,,,,,
2024-08-23,133.8907012939453,134.346474077814,129.01582538628668,129.9571097275221,2783700.0,,,,,
2024-08-26,132.40444946289062,135.2183994580642,132.18646593042047,134.00958718485572,1386800.0,,,,,
2024-08-27,130.3732452392578,131.80994386441878,129.8282864176184,131.18571693064578,1149400.0,,,,,
2024-08-28,129.90756225585938,131.47307354620028,128.91673347353074,129.7490260221634,1227700.0,,,,,
2024-08-29,128.93655395507812,130.74977243639734,127.88627786749208,130.2048135837308,1206000.0,,,,,
2024-08-30,130.44261169433594,131.07674155182886,128.06462850844954,130.046286202971,2317000.0,,,,,
2024-09-03,127.6088409423828,132.9791466141031,126.39012569013003,130.4822536787634,2032200.0,,,,,
2024-09-04,127.11341857910156,127.26205196863212,124.19047667783704,126.65764580310848,1844700.0,,,,,
2024-09-05,127.09362030029295,128.2033437696994,125.9442552104944,127.47012498092822,1816300.0,,,,,
2024-09-06,129.0059051513672,131.3839033134616,127.747548357549,127.747548357549,2570500.0,,,,,
2024-09-09,130.39308166503906,131.83968330791828,128.2727085477455,128.8176523158099,2105400.0,,,,,
2024-09-10,131.4829864501953,131.76041732096405,129.17435339648858,131.3343681690151,1678300.0,,,,,
2024-09-11,130.2345428466797,130.54169736263492,126.6873738479152,129.79857574576982,1823300.0,,,,,
2024-09-12,134.0591278076172,134.29691702252467,130.61104812184175,130.72002476611013,1466900.0,,,,,
2024-09-13,138.26023864746094,139.47896890897104,135.74354024699906,135.74354024699906,1968600.0,,,,,
2024-09-16,138.7754669189453,139.88519023783664,136.55602028116266,139.43932034141395,1810300.0,,,,,
2024-09-17,139.37081909179688,140.33328336317413,137.79313713250343,139.90662503651473,1453500.0,,,,,
2024-09-18,139.896728515625,143.06197962185718,137.65424351451878,139.73796556784495,2211600.0,,,,,
2024-09-19,143.8557586669922,144.70909046380572,140.12492077001008,143.7466110485463,2182400.0,,,,,
2024-09-20,140.75997924804688,142.69485538499436,139.79749968291716,142.1689663616309,7599500.0,,,,,
2024-09-23,142.42694091796875,142.70478364281246,139.09299476499012,141.93081806865925,1582700.0,,,,,
2024-09-24,142.14910888671875,143.10167138939968,140.89888479613816,141.643069046822,1958300.0,,,,,
2024-09-25,139.37081909179688,141.63313777476708,139.01361008182968,140.89887060414958,1641200.0,,,,,
2024-09-26,138.88462829589844,140.99811642791187,138.5869515654016,140.79965518060234,1202800.0,,,,,
2024-09-27,142.05979919433594,143.48863526531312,139.49980375724618,140.42260002827985,1343800.0,,,,,
2024-09-30,142.41702270507812,142.58570265555826,140.08523927688978,141.533924646407,1249800.0,,,,,
2024-10-01,143.4886474609375,144.41142866993556,141.68275306761117,143.22073688974203,1305900.0,,,,,
2024-10-02,142.1887969970703,142.89328289187728,140.55158267867463,141.9208864467026,1072600.0,,,,,
2024-10-03,141.8613739013672,142.6948566848032,139.99594707518037,141.88122305539233,1124100.0,,,,,
2024-10-04,138.35873413085938,142.50631362864647,136.74136889660514,142.50631362864647,1457700.0,,,,,
2024-10-07,138.3488006591797,138.82508946180587,135.51099269764902,136.64215210806944,1766100.0,,,,,
2024-10-08,139.08306884765625,140.8294157147706,137.86261095587938,139.16245031531602,977400.0,,,,,
2024-10-09,138.3091278076172,139.75781319446304,137.4657129046602,139.2517581965017,1253100.0,,,,,
2024-10-10,137.5847930908203,138.86478338848124,136.4139352858616,136.81084265214758,966200.0,,,,,
2024-10-11,138.12057495117188,139.06320517796604,137.5450707260691,137.84274741360022,785800.0,,,,,
2024-10-14,141.4346923828125,141.57360617221445,137.90230018904737,138.4976536524658,1087300.0,,,,,
2024-10-15,143.49856567382812,145.23499561718216,142.36740620206191,142.36740620206191,1397400.0,,,,,
2024-10-16,145.6616668701172,146.31655264371855,144.6396550448608,145.11592872544938,1246300.0,,,,,
2024-10-17,144.82818603515625,146.15779161191466,144.33206319542842,145.66166877218683,1430500.0,,,,,
2024-10-18,147.88429260253906,148.16213532802564,144.97701996628322,146.05856414656807,1657100.0,,,,,
2024-10-21,143.141357421875,148.31096411532798,142.71469904369326,147.59654600912205,2396600.0,,,,,
2024-10-22,132.7723846435547,138.42818167731298,132.74261848604542,137.50540051359278,3692800.0,,,,,
2024-10-23,132.12744140625,134.0821666518213,130.94666659755316,131.6511525678135,2521200.0,,,,,
2024-10-24,134.78665161132812,135.61021735525568,132.83192638041513,133.2089845895662,2026300.0,,,,,
2024-10-25,131.44277954101562,135.2232329608936,131.3435489220375,134.9553224020261,1655400.0,,,,,
2024-10-28,132.84185791015625,134.19131265506897,131.8099139132107,132.97083955442366,1328500.0,,,,,
2024-10-29,128.5751953125,129.0514689932024,121.1333528119804,123.6238839849194,3715700.0,,,,,
2024-10-30,129.2499237060547,130.97643673172328,127.57304113558892,127.99969953327502,1405900.0,,,,,
2024-10-31,128.5255889892578,129.67659767687724,127.57304156123844,128.4759736743578,1858600.0,,,,,
2024-11-01,127.3844985961914,131.47254573951994,127.21581865624954,130.17270638902278,1809900.0,,,,,
2024-11-04,128.4858856201172,131.47253936570624,128.20805806892128,128.31720568835297,1801100.0,,,,,
2024-11-05,132.22665405273438,132.32588467706134,127.00744721914111,127.39442242926825,1546600.0,,,,,
2024-11-06,128.16836547851562,128.65457128500785,123.37581729612084,125.60836995087492,3670900.0,,,,,
2024-11-07,130.1429443359375,131.14510700148128,127.78139482133795,127.99969007766904,1590200.0,,,,,
2024-11-08,131.67098999023438,133.44711811850232,130.18262156877626,130.18262156877626,1599200.0,,,,,
2024-11-11,132.42510986328125,133.69518307207903,131.35348275452057,132.4945591850841,1055900.0,,,,,
2024-11-12,127.87068939208984,132.19688094108938,127.6226279847859,131.5221611806467,1909000.0,,,,,
2024-11-13,126.49147033691406,130.38106363780412,126.2334843654951,129.9841714605233,1861600.0,,,,,
2024-11-14,128.43629455566406,130.0734940156984,126.95784291165852,127.56311343539568,1422400.0,,,,,
2024-11-15,127.8905258178711,128.8827713483505,126.72960036406604,128.04928873645946,1510000.0,,,,,
2024-11-18,127.57302856445312,128.54542504746112,126.47162773370718,126.99751670904078,1112400.0,,,,,
2024-11-19,127.51348876953124,128.059226929685,125.4396989014148,127.186045873439,1292200.0,,,,,
2024-11-20,127.06697845458984,127.60279959664076,126.0350420463012,127.38450433735592,1133100.0,,,,,
2024-11-21,127.12650299072266,129.13084336670687,126.90821531503354,127.53332732543856,1510500.0,,,,,
2024-11-22,128.7537841796875,128.9919285753175,126.80899127367464,128.158445901312,1316700.0,,,,,
2024-11-25,136.5825958251953,138.01143185979618,129.77579065069708,130.70850390330963,3181200.0,,,,,
2024-11-26,134.5485076904297,136.3345376351485,132.76246260524474,135.25299357873263,1520800.0,,,,,
2024-11-27,135.47129821777344,137.455789529998,135.18355363930644,136.8703682266039,1270800.0,,,,,
2024-11-29,134.2210693359375,138.2297349812978,134.19130317855726,136.9298956408054,1072700.0,,,,,
2024-12-02,134.09207153320312,135.03470183744577,132.4251061708119,133.87377628710905,1615500.0,,,,,
2024-12-03,132.96092224121094,135.08432740869813,132.90138992238371,134.77673366777913,880800.0,,,,,
2024-12-04,128.29736328125,132.02820140803593,127.7813913131363,131.2939493300512,1898100.0,,,,,
2024-12-05,126.87845611572266,128.81333970776788,126.58077938764382,128.32713388055686,1574300.0,,,,,
2024-12-06,125.83659362792967,129.71627020133718,124.39784045668884,128.94231980189818,1698000.0,,,,,
2024-12-09,127.47380065917967,127.5928652929704,125.4694601943889,126.7891487339488,1803000.0,,,,,
2024-12-10,124.36805725097656,125.96557323895,123.04837638414752,124.79472315279988,2149500.0,,,,,
2024-12-11,120.96466064453124,125.03286595309446,120.46853786128617,124.92371833516192,2636700.0,,,,,
2024-12-12,119.75413513183594,120.99444224830542,119.42669223623186,119.5159907149054,1898300.0,,,,,
2024-12-13,117.50172424316406,118.87102804067904,116.1125788641957,118.7221896839622,2174700.0,,,,,
2024-12-16,116.13243103027344,118.90079728422393,115.65614979046362,117.34297192664964,2077700.0,,,,,
2024-12-17,115.2079086303711,117.29554719801848,114.51203163598544,116.24178843952294,2155800.0,,,,,
2024-12-18,110.63497161865234,116.2218962232877,110.51567518273676,115.71489585125843,3173300.0,,,,,
2024-12-19,108.24910736083984,110.06833838105054,106.57899500506272,107.26493631076288,3831600.0,,,,,
2024-12-20,109.8695068359375,110.52562590097928,107.9309870246596,108.52745407547664,4865700.0,,,,,
2024-12-23,109.48180389404295,109.9291598746926,108.35845747812654,109.30286301868114,1477300.0,,,,,
2024-12-24,110.09815216064452,110.17768312018032,108.9648625329736,109.21339109315564,700900.0,,,,,
2024-12-26,109.99874877929688,110.45604044702252,108.73621937135655,109.17363209026378,1259000.0,,,,,
2024-12-27,108.8753890991211,110.4560346973081,108.28886533338132,109.0841597655432,990600.0,,,,,
2024-12-30,108.2192840576172,108.766049960217,107.0661078210395,108.60698803055514,1148200.0,,,,,
2024-12-31,108.25904846191406,109.34262940510597,107.9210456569938,108.954925436029,1217600.0,,,,,
2025-01-02,107.00646209716795,109.83968632075852,106.54917043164896,109.53151331637382,1384800.0,,,,,
2025-01-03,109.40228271484376,110.346688274387,108.12981002863576,109.8396878532528,1934500.0,,,,,
2025-01-06,108.2888641357422,110.98291280777272,107.97074788329368,110.0583862640177,1539800.0,,,,,
2025-01-07,107.19534301757812,109.05433183909533,106.9169922368904,107.88127670299,1682800.0,,,,,
2025-01-08,109.8098602294922,110.0285665801708,106.18134166425406,107.3643400604757,2626500.0,,,,,
2025-01-10,106.97663116455078,109.44203016770892,106.7877470368731,109.00462507104577,2041400.0,,,,,
2025-01-13,108.3485107421875,108.43798496924845,106.41993424114224,106.68834175334533,1570500.0,,,,,
2025-01-14,111.83786010742188,112.24545061592428,109.55139415587402,111.24139303708036,1765800.0,,,,,
2025-01-15,115.28743743896484,116.79848784898822,113.81614492688476,116.76866563328562,2414100.0,,,,,
2025-01-16,116.24178314208984,116.35113631972273,113.44832444044476,113.84596408512058,2252700.0,,,,,
2025-01-17,116.34119415283205,118.30954378433712,115.72484814706516,117.8820743362294,2448200.0,,,,,
2025-01-21,115.1283721923828,119.61182971310058,114.6412583194636,118.59783648597426,2693500.0,,,,,
2025-01-22,116.20201873779295,116.43066836164196,114.11438024593438,114.57167190914224,1771500.0,,,,,
2025-01-23,115.83419036865234,117.28560386424024,115.20790111456245,115.58566180337208,2159200.0,,,,,
2025-01-24,115.00908660888672,115.8739612019407,114.4324984905239,115.67514137432812,1510500.0,,,,,
2025-01-27,117.35519409179688,118.05107105580348,114.23367585127,114.32314249614652,3131500.0,,,,,
2025-01-28,114.3728485107422,117.30548254045767,114.23367312126692,117.14642061849172,2130300.0,,,,,
2025-01-29,112.32496643066406,115.18802031063755,111.43026209317236,114.40266914686649,2965900.0,,,,,
2025-01-30,117.81248474121094,120.59600015785428,112.73256019406108,115.69501648341284,3758800.0,,,,,
2025-01-31,113.11032104492188,117.21601785652192,112.96120238670936,116.2219035810918,3251000.0,,,,,
2025-02-03,108.507568359375,110.86361420082775,107.76198269623384,110.85367851948504,3191000.0,,,,,
2025-02-04,109.73033142089844,110.26715404186992,107.05616916698152,108.09998460957324,2560000.0,,,,,
2025-02-05,110.67474365234376,111.97703092080688,109.7899825575801,111.78814678220904,2403100.0,,,,,
2025-02-06,109.36251068115234,111.23144273928334,108.46780633994982,110.67474118675278,2563600.0,,,,,
2025-02-07,105.24687957763672,108.72627949229876,104.7796446612923,108.60698305052256,2662500.0,,,,,
2025-02-10,105.94275665283205,106.4994582128036,105.52523048285336,106.17140627038602,1963400.0,,,,,
2025-02-11,106.6982879638672,107.861399856326,104.72993834359916,105.44570184187845,2326800.0,,,,,
2025-02-12,105.37611389160156,105.43575832148451,103.0896480092142,103.70600159446828,2274700.0,,,,,
2025-02-13,106.07198333740234,106.5690404431718,104.8392838387512,105.87316352889036,1594600.0,,,,,
2025-02-14,106.79769897460938,108.71633986660925,106.17140969941404,106.76787675928914,1519300.0,,,,,
2025-02-18,104.97846221923828,106.84740184437172,103.90481701984118,106.3205149262398,1642500.0,,,,,
2025-02-19,104.24282836914062,104.41182598353396,100.534778612418,101.9165969126749,2294600.0,,,,,
2025-02-20,105.21705627441406,105.4457059058117,103.3580673450318,103.78553680717404,1694300.0,,,,,
2025-02-21,102.50312042236328,105.873167106603,101.59847281873768,105.76381393287926,1818700.0,,,,,
2025-02-24,101.1014175415039,102.62241873528968,99.94824894003702,102.59258893641984,2296700.0,,,,,
2025-02-25,105.60476684570312,106.21116959912334,101.21077581642705,102.01601356770428,2894400.0,,,,,
2025-02-26,103.83523559570312,105.30652809680086,103.05982765526264,105.0480562551573,1734200.0,,,,,
2025-02-27,102.31423950195312,104.84923394044878,102.18500737644366,103.30835377830591,1392600.0,,,,,
2025-02-28,102.672119140625,103.616532234468,101.43941958690864,102.29435845378173,3722400.0,,,,,
2025-03-03,101.42948150634766,103.89488832431596,100.81313549022327,102.53294899362292,1921600.0,,,,,
2025-03-04,102.29435729980467,103.56682231954308,100.41548198402069,100.71371170674637,3381400.0,,,,,
2025-03-05,105.3462905883789,106.04216754479148,102.2545945965502,103.38788425955924,2866000.0,,,,,
2025-03-06,107.63274383544922,108.44791719681103,105.65445865077048,106.0421625918761,2776800.0,,,,,
2025-03-07,107.27487182617188,108.78592214150436,105.64451748652476,108.060215405427,2461700.0,,,,,
2025-03-10,106.7678680419922,110.39638643800176,106.17140103081694,106.6286926588676,2653200.0,,,,,
2025-03-11,105.21705627441406,107.27488020352168,104.19311973554764,106.31058809698054,2157600.0,,,,,
2025-03-12,102.920654296875,105.92288378944592,101.9265399772537,105.5749377099862,2672500.0,,,,,
2025-03-13,100.49501037597656,103.83523501177471,100.12719294113823,102.72183185616878,2211800.0,,,,,
2025-03-14,102.33412170410156,102.51306256965204,100.47512535557657,101.71776814842995,1791300.0,,,,,
2025-03-17,103.27853393554688,103.94458869572304,102.32418511846832,102.77153351930538,1527900.0,,,,,
2025-03-18,103.09921264648438,104.42419230085277,102.51144417458912,103.26857649145468,1355600.0,,,,,
2025-03-19,104.72306060791016,105.52003517900268,102.6807985433516,102.9796687578771,2047700.0,,,,,
2025-03-20,104.94222259521484,107.11399101401726,104.31460427073252,104.31460427073252,2090500.0,,,,,
2025-03-21,102.33212280273438,103.3582322294974,99.97106936402812,102.102987955703,8818500.0,,,,,
2025-03-24,105.45030212402344,105.55988736504952,102.88004254455102,102.95974228358554,1859200.0,,,,,
2025-03-25,104.92230224609376,106.5361877218714,102.78041931235391,103.90615719877208,1979900.0,,,,,
2025-03-26,104.82268524169922,106.35687103686617,103.77664705389908,105.02192699147756,1248700.0,,,,,
2025-03-27,104.64336395263672,105.75913750573092,104.08548097638236,104.7728703290999,1143400.0,,,,,
2025-03-28,101.35581970214844,105.15143801359235,101.03702835111288,105.15143801359235,1413000.0,,,,,
2025-03-31,102.4118194580078,103.21875838086332,99.2039772996454,101.01710448473044,1717300.0,,,,,
2025-04-01,102.65091705322266,103.33831401314096,101.2163521283794,103.12910029444669,1562400.0,,,,,
2025-04-02,103.93604278564452,103.99581378830524,101.2860835257696,101.54510387160808,1431100.0,,,,,
2025-04-03,97.38088989257812,101.06691542116788,96.53410106580324,99.91129960594914,2705600.0,,,,,
2025-04-04,100.8577117919922,103.67702742879614,94.7807471434709,95.47810087668697,3953800.0,,,,,
2025-04-07,95.77696228027344,101.06690859925102,94.97998014381878,98.69589852420508,3507900.0,,,,,
2025-04-08,91.67251586914062,98.70586145969207,90.24791545128156,97.74948747016629,2569000.0,,,,,
2025-04-09,96.8030776977539,98.44684870651076,87.73744143203957,89.66015392580525,3324800.0,,,,,
2025-04-10,93.32625579833984,95.58768072022345,90.4571336858781,94.92021252748523,2409000.0,,,,,
2025-04-11,94.1730499267578,94.19297866232894,89.47087160927556,92.7484493568476,2580000.0,,,,,
2025-04-14,95.0796127319336,96.03598677677616,93.47569162323096,96.03598677677616,1903900.0,,,,,
2025-04-15,94.43206787109376,96.30496613586372,93.744670922589,95.01983634546094,1725900.0,,,,,
2025-04-16,92.50935363769533,95.5577963947254,91.64263609278557,94.5914579781282,1647500.0,,,,,
2025-04-17,94.59146118164062,95.22904390273544,92.73848402327586,93.16686062656632,2870600.0,,,,,
2025-04-21,92.75840759277344,93.90406659363836,91.41350685288208,93.67493175323132,2666100.0,,,,,
2025-04-22,100.509033203125,101.03703067788196,94.57153940298808,95.63749872011594,3688900.0,,,,,
2025-04-23,100.67838287353516,105.2211689344136,100.25000630114188,103.27852780819916,2422000.0,,,,,
2025-04-24,102.4616241455078,102.77045871552296,99.10435454713884,100.8577030968032,1940300.0,,,,,
2025-04-25,101.49529266357422,102.02329773830834,100.37952671083312,101.51522139877918,1861800.0,,,,,
2025-04-28,102.0332489013672,102.77046005175052,100.89755427579676,101.46540158858195,1885100.0,,,,,
2025-04-29,101.35581970214844,102.10298764369291,100.2101606716632,101.11672808901812,1551600.0,,,,,
2025-04-30,102.1926498413086,102.31219184534956,98.9848076560662,100.27990177080132,1733800.0,,,,,
2025-05-01,101.50525665283205,103.62721090911975,101.07688005454835,102.45166635573096,1576900.0,,,,,
2025-05-02,104.0655517578125,104.1851013667055,101.9236687688054,102.41182397134608,1439500.0,,,,,
2025-05-05,103.27853393554688,104.42419298555345,102.91989270944768,103.66706066372342,1537600.0,,,,,
2025-05-06,100.45921325683594,103.70690526114691,100.32970688755604,102.2324981626593,1571700.0,,,,,
2025-05-07,100.93740844726562,101.80412600398192,100.45921761583256,101.56502678797268,1652800.0,,,,,
2025-05-08,102.9697036743164,104.02569858394654,101.7343881573354,102.06313627032434,1525900.0,,,,,
2025-05-09,102.08306884765624,103.27853454127464,101.65469224733565,103.27853454127464,1157200.0,,,,,
2025-05-12,106.1376953125,108.3991202232545,104.14524751072734,106.88486323816475,1967300.0,,,,,
2025-05-13,106.04803466796876,107.5921848049405,105.94841379474794,107.17377257706178,1951700.0,,,,,
2025-05-14,101.6746063232422,105.80893692757466,101.45543585449138,105.31082498971736,2237400.0,,,,,
2025-05-15,102.38192749023438,102.4616272268664,99.67220485001236,101.86389440329664,1795500.0,,,,,
2025-05-16,104.0157470703125,104.31460969726704,101.87386404116974,102.36201165227207,1402100.0,,,,,
2025-05-19,102.68079376220705,103.21875556295252,101.21634346027508,101.44547829415342,1580000.0,,,,,
2025-05-20,100.9274444580078,102.85015695725455,100.618617470237,102.02329686735992,1283300.0,,,,,
2025-05-21,98.7257843017578,101.14660861735696,98.26752223221284,100.17031347806964,2730400.0,,,,,
2025-05-22,98.20775604248048,98.45681202294898,96.8927407696302,98.16790617353529,2317700.0,,,,,
2025-05-23,97.83914947509766,98.22767619268971,96.64368382105825,96.9923606701043,1389700.0,,,,,
2025-05-27,100.19023895263672,100.33967406019038,97.998549377134,99.034623162098,1975100.0,,,,,
2025-05-28,97.3410415649414,99.9411866911031,97.05213570641394,99.6522808325756,1815700.0,,,,,
2025-05-29,98.16790771484376,98.51658457285708,97.02224866658388,98.4468492012544,1520200.0,,,,,
2025-05-30,97.65982818603516,98.41696048196007,97.07205973039628,97.9188485294857,3156100.0,,,,,
2025-06-02,97.18164825439452,97.54028948035112,94.84051591812629,96.623757680359,1547900.0,,,,,
2025-06-03,98.2974090576172,98.43687979368153,96.0957551805044,97.01227933195148,1650900.0,,,,,
2025-06-04,101.48533630371094,101.92366967236686,98.2774939755396,98.4468502225336,2063700.0,,,,,
2025-06-05,101.25619506835938,102.10298385053424,100.36955641871236,100.99717473008276,1201600.0,,,,,
2025-06-06,99.85153198242188,101.86390106008466,99.71205363390833,101.72443031215684,1396300.0,,,,,
2025-06-09,101.08683776855467,101.83400567448103,99.50283785568664,100.57876146436098,1098000.0,,,,,
2025-06-10,104.63339233398438,104.84259843558186,101.3757436082736,102.36200311597172,2169600.0,,,,,
2025-06-11,103.02947235107422,107.49255869963412,102.79038074686468,106.12772924112564,1765200.0,,,,,
2025-06-12,103.75672149658205,104.20501921476762,101.45543910162974,102.52140597932278,1367900.0,,,,,
2025-06-13,101.226318359375,103.86631340415526,100.33967963272369,102.31219884010623,1599600.0,,,,,
2025-06-16,102.0332489013672,102.53136084593616,100.5588418017707,102.53136084593616,1752600.0,,,,,
2025-06-17,98.5589370727539,103.88024287268144,98.15958815935625,102.37270434265506,1953300.0,,,,,
2025-06-18,98.9782485961914,100.11638803216876,98.10966529317842,98.11965111053172,1915700.0,,,,,
2025-06-20,101.304443359375,101.82359157895576,99.2877349140866,99.43749169835202,3054700.0,,,,,
2025-06-23,104.6789321899414,104.86862463600087,100.53570153054513,100.53570153054513,2007000.0,,,,,
2025-06-24,105.31788635253906,106.24636932184217,103.82033366765968,104.6789311496796,2578300.0,,,,,
2025-06-25,103.39103698730467,105.30791025103451,102.92180258464548,104.5591338936712,1667800.0,,,,,
2025-06-26,104.26959991455078,104.36943523286688,102.00329934234796,103.90020085814002,1731300.0,,,,,
2025-06-27,105.34783172607422,106.38613579098566,104.16975669251572,104.64897688283888,2996000.0,,,,,
2025-06-30,105.28793334960938,106.18646645689095,104.08989428453164,105.78711756288286,1635100.0,,,,,
2025-07-01,109.76062774658205,112.05687056781905,103.87025248002334,104.69890010585844,3341500.0,,,,,
2025-07-02,111.15834045410156,111.93707424955252,109.1516253377862,109.96030135131784,2498500.0,,,,,
2025-07-03,109.18157196044922,111.99697062440782,108.62248807785924,111.78731416843657,1616100.0,,,,,
2025-07-07,107.96356201171876,109.66078530538604,106.89530809035122,108.92199479581934,1710200.0,,,,,
2025-07-08,108.70235443115234,109.6707730493684,107.20480175150614,107.67403614317344,1947800.0,,,,,
2025-07-09,113.5843734741211,114.15344317727111,108.87208086016744,109.3812432777066,3865100.0,,,,,
2025-07-10,114.99208068847656,116.23005545863045,112.93544407753508,113.19501439555404,2533400.0,,,,,
2025-07-11,114.08355712890624,115.002061873259,112.81563257443769,113.47455939428116,2650500.0,,,,,
2025-07-14,112.65589141845705,114.38307217578956,110.8188971400182,113.40466775048418,2961100.0,,,,,
