Date,Close,High,Low,Open,Volume,"('Close', 'NDAQ')","('High', 'NDAQ')","('Low', 'NDAQ')","('Open', 'NDAQ')","('Volume', 'NDAQ')"
2024-06-03,57.60018157958984,58.17873307686544,57.16871716358262,58.14931266807177,2599100.0,,,,,
2024-06-04,58.27678680419922,58.33562387674312,57.60017730298056,57.60017730298056,2495400.0,,,,,
2024-06-05,58.55135726928711,58.718060451892455,57.6982402191157,58.46310352336075,1627900.0,,,,,
2024-06-06,58.11008071899414,58.6297988153594,58.02182698494529,58.4140666342012,1779200.0,,,,,
2024-06-07,57.63940048217773,58.18853529156904,57.46289299846892,57.7864912988267,2821300.0,,,,,
2024-06-10,58.14930725097656,58.47290553283609,57.14909948069437,57.34521931145699,1909100.0,,,,,
2024-06-11,57.87474060058594,58.01202335723285,57.49230899544824,57.825711579022695,1620100.0,,,,,
2024-06-12,58.39445877075195,58.62980332654867,57.98261047395122,58.5317415363522,2324800.0,,,,,
2024-06-13,58.05125427246094,58.5415520218218,57.845330115491365,58.404269250508754,2195300.0,,,,,
2024-06-14,57.69679641723633,57.99217552052187,57.53926264823799,57.86417815949156,2475800.0,,,,,
2024-06-17,57.72633743286133,58.16940233842577,57.38172972591059,57.549111470635545,1742000.0,,,,,
2024-06-18,58.080787658691406,58.34662283835413,57.43096040150208,57.67710714673897,1795300.0,,,,,
2024-06-20,58.31709289550781,58.3860136913422,57.45065520457339,58.18909552214323,2418600.0,,,,,
2024-06-21,59.32136917114258,59.40013793719009,57.854332828670366,58.28755353012869,3093500.0,,,,,
2024-06-24,59.173675537109375,60.158262509479925,59.15398710285505,59.35090149260817,2084300.0,,,,,
2024-06-25,58.98660659790039,59.24259756347299,58.76015204022812,59.15398833977199,1328800.0,,,,,
2024-06-26,58.83891677856445,59.18352447807087,58.52384924272512,58.58292581415798,1420400.0,,,,,
2024-06-27,59.25244522094727,59.63643354521053,58.55338936108844,58.80938032529686,1973100.0,,,,,
2024-06-28,59.33121109008789,59.63643441284351,58.77984477272464,59.48874486017758,4045700.0,,,,,
2024-07-01,58.56324005126953,59.63644013673014,58.5435478586306,59.44936994051286,2074000.0,,,,,
2024-07-02,59.03584289550781,59.40998705327825,58.63216232598506,58.77000392203159,1842100.0,,,,,
2024-07-03,59.21306610107422,59.665975254245936,59.15399328033977,59.22291407513104,1162100.0,,,,,
2024-07-05,59.44936752319336,59.51828831667632,59.02599478842573,59.193372785198186,825800.0,,,,,
2024-07-08,59.50843811035156,59.92196661163737,59.34106011985829,59.469057484054055,1097700.0,,,,,
2024-07-09,59.87274169921875,60.08934830285011,59.528133967607005,59.76443651945225,1502500.0,,,,,
2024-07-10,60.68010330200195,60.70963971276165,59.83335780514173,60.05981238473663,1631700.0,,,,,
2024-07-11,61.24131774902344,61.74345551232542,61.044399579843606,61.251161967326674,2502900.0,,,,,
2024-07-12,61.73360824584961,62.14713300039745,61.182238150550994,61.44807710243239,2121700.0,,,,,
2024-07-15,62.02898025512695,62.23574262122773,61.635143957495785,61.83206210631137,2339700.0,,,,,
2024-07-16,62.32435607910156,62.62957939990515,62.16682231001937,62.225898881888185,1829300.0,,,,,
2024-07-17,62.51143264770508,62.61973406684552,61.90098598035998,61.97975474617282,2728900.0,,,,,
2024-07-18,61.51700210571289,62.5311256258652,61.4480813085706,62.46220482872291,1895100.0,,,,,
2024-07-19,61.54653549194336,62.048676996043554,61.25116012500878,62.00929261221186,1506200.0,,,,,
2024-07-22,62.05852508544922,62.27513545413479,61.59577169221433,62.12744588350339,1833200.0,,,,,
2024-07-23,62.15697860717773,62.47204614795017,61.87144747463354,62.40312535815004,2275100.0,,,,,
2024-07-24,61.76314163208008,62.41296889734921,61.46776628530344,62.38343248944194,2988900.0,,,,,
2024-07-25,66.22333526611328,66.72546931513793,63.72248294879533,63.99816615495882,7139200.0,,,,,
2024-07-26,65.9279556274414,66.61717114961039,65.23874761707634,66.55809081171915,3629900.0,,,,,
2024-07-29,66.8731460571289,67.34575111398253,65.77041344414135,65.91809548209322,16151800.0,,,,,
2024-07-30,68.08419036865234,68.93093576243835,67.20790856770212,67.27682935501946,14987600.0,,,,,
2024-07-31,66.63684844970703,68.37956413423233,66.59746406829707,68.06449659475533,6389400.0,,,,,
2024-08-01,66.28239440917969,67.47374373947282,65.98701531395224,66.78453586634537,3931200.0,,,,,
2024-08-02,65.82948303222656,66.28239212061571,65.21903642867483,65.6030247321309,3770300.0,,,,,
2024-08-05,63.40740966796875,65.26827865449341,63.3384888726087,64.71691229161301,3940700.0,,,,,
2024-08-06,65.16981506347656,65.89840733044194,63.96861773762934,64.28368527294971,3715500.0,,,,,
2024-08-07,65.77042388916016,66.55808909326879,65.42581238107115,65.58334992897512,2834900.0,,,,,
2024-08-08,66.9913101196289,67.05038294443919,65.73103977831775,65.99687500176779,3027900.0,,,,,
2024-08-09,67.04052734375,67.11929610907283,66.41039224477316,67.0011504728915,1651700.0,,,,,
2024-08-12,66.93223571777344,67.35560847981382,66.56793577915147,67.040533390106,1661900.0,,,,,
2024-08-13,67.85774230957031,67.9069746701481,66.91253957854468,67.24730310450576,2004900.0,,,,,
2024-08-14,68.23188018798828,68.4287945777356,67.76912310909937,67.93650109156484,2103600.0,,,,,
2024-08-15,68.7044906616211,68.89156462535917,68.0349710939207,68.55680108560703,2533600.0,,,,,
2024-08-16,68.75370788574219,68.76354834665356,68.21218206352738,68.70447553397639,1802700.0,,,,,
2024-08-19,68.89155578613281,68.99986096052662,68.55679228933298,68.55679228933298,1848700.0,,,,,
2024-08-20,69.00969696044922,69.10816166666119,68.52725144958075,68.99000852628828,2020700.0,,,,,
2024-08-21,69.15738677978516,69.39369306145977,68.83247878813687,68.91124003689261,1530600.0,,,,,
2024-08-22,69.5413818359375,69.5512298099121,68.99001548221057,68.99001548221057,1750100.0,,,,,
