Date,Close,High,Low,Open,Volume,"('Close', 'ZBH')","('High', 'ZBH')","('Low', 'ZBH')","('Open', 'ZBH')","('Volume', 'ZBH')"
2024-08-07,104.58515167236328,108.81560561640023,104.2985077782572,105.46484851861968,3051000.0,,,,,
2024-08-08,107.44168853759766,107.58995364961343,104.77294668562106,104.77294668562106,2011200.0,,,,,
2024-08-09,106.8288803100586,107.29344085133764,106.14686525659978,107.04633482223838,1174700.0,,,,,
2024-08-12,105.7613754272461,106.98701916181724,105.0101710229902,106.7497994966596,1542500.0,,,,,
2024-08-13,108.04463958740234,108.6278137473532,105.52416257237832,105.73173073542188,1452300.0,,,,,
2024-08-14,107.3725128173828,108.89468691498033,106.5125886322302,108.31152028555856,1166000.0,,,,,
2024-08-15,108.62781524658205,108.97376218976255,107.64927745270636,107.73823200620517,1151800.0,,,,,
2024-08-16,109.36912536621094,109.64588290053544,108.55861792665604,108.57838309007472,963200.0,,,,,
2024-08-19,110.47615051269533,110.79244590064556,109.36912042540789,109.36912042540789,1003300.0,,,,,
2024-08-20,110.34766387939452,111.20759554527454,110.04125482720757,110.50581535218606,958000.0,,,,,
2024-08-21,110.8319854736328,111.18781873319143,109.7842583988641,110.70349306254435,826900.0,,,,,
2024-08-22,112.1070556640625,112.19601775128976,111.14828311425524,111.47446486562669,1164500.0,,,,,
2024-08-23,113.71820068359376,114.00483704895316,112.24544328075334,112.68035231687564,788400.0,,,,,
2024-08-26,113.30305480957033,115.02291821779389,112.90769119216856,113.98506986942029,913500.0,,,,,
2024-08-27,113.34258270263672,114.02459770245284,113.19431758862316,113.34258270263672,914300.0,,,,,
2024-08-28,112.86814880371094,113.81703502142764,112.54196704544285,113.39201236276604,687000.0,,,,,
2024-08-29,113.34258270263672,114.00482499867668,112.5913858628348,113.5896887123003,801500.0,,,,,
2024-08-30,114.12345123291016,114.58801178908232,113.28329221525388,113.61935280588528,1584900.0,,,,,
2024-09-03,114.82522583007812,115.35897574874215,113.66877144351142,113.9949532062079,1428700.0,,,,,
2024-09-04,113.15480041503906,115.21071692317776,112.60127776112516,114.6572018103417,1144900.0,,,,,
2024-09-05,103.26067352294922,107.90626407296747,102.92460538614344,107.40217317937564,4928800.0,,,,,
2024-09-06,103.5967254638672,104.28862684486226,102.8356422399576,104.28862684486226,2518100.0,,,,,
2024-09-09,103.6165008544922,105.07936430854744,103.32985695878789,103.86360688102236,1926200.0,,,,,
2024-09-10,103.94268798828124,104.09094557899526,102.78622599316688,103.4978925929056,1635300.0,,,,,
2024-09-11,103.93280029296876,104.01187603438024,102.20305804025055,103.40893670300368,1258600.0,,,,,
2024-09-12,103.92291259765624,104.09094289017692,102.89495059581824,103.93279895047444,1436700.0,,,,,
2024-09-13,105.02994537353516,106.69049813781908,103.982210715603,103.982210715603,1460500.0,,,,,
2024-09-16,106.1864013671875,106.34454530183103,105.02006062751646,105.60322722681327,1261100.0,,,,,
2024-09-17,105.01017761230467,106.54223803246222,103.28043538229092,106.1864047418589,1924800.0,,,,,
2024-09-18,105.0497055053711,105.8997507809594,104.03162995325596,104.95086460983042,1462500.0,,,,,
2024-09-19,105.10902404785156,106.50270576622684,105.07937252892069,106.26548607370184,1733800.0,,,,,
2024-09-20,105.1880874633789,105.50438286336556,103.79441344943304,104.34792851414036,3920000.0,,,,,
2024-09-23,106.32477569580078,106.443389297636,105.07935927030104,106.0381318138402,1292900.0,,,,,
2024-09-24,106.56200408935548,106.71026921852804,105.553814784922,106.35443592494498,1374700.0,,,,,
2024-09-25,105.26717376708984,106.93761302217264,105.18809802388496,106.93761302217264,1312600.0,,,,,
2024-09-26,106.4631576538086,106.73991519198088,105.6526502029852,105.6526502029852,1211700.0,,,,,
2024-09-27,106.9672622680664,108.91445904191978,106.937610750264,107.51089102362508,1166200.0,,,,,
2024-09-30,106.9375228881836,107.23471218064144,106.26390037540509,107.22480385546947,1024800.0,,,,,
2024-10-01,106.333251953125,107.21491157511754,105.68935436489238,106.848379093117,1561000.0,,,,,
2024-10-02,104.69873046875,106.18466189154653,104.56994490842462,106.03606723769924,1474400.0,,,,,
2024-10-03,103.21280670166016,104.75817307748636,102.8462742026948,104.3322057357088,1910100.0,,,,,
2024-10-04,103.69821166992188,104.2133312897456,102.78684211908978,103.7279290921257,1449200.0,,,,,
2024-10-07,101.32070922851562,103.5694230101202,101.13248883011718,103.27223370294772,1423100.0,,,,,
2024-10-08,100.81549072265624,101.82592832371084,100.6867127200206,101.62779959907364,1462400.0,,,,,
2024-10-09,102.48965454101562,102.67787496198989,100.51832073664768,100.75606767619904,1412300.0,,,,,
2024-10-10,101.85565185546876,102.85618119087536,101.62780569792206,102.50946534925085,1090300.0,,,,,
2024-10-11,102.5292739868164,104.04492291475869,102.29152706188232,102.29152706188232,975000.0,,,,,
2024-10-14,103.8468017578125,104.20342592420448,101.99433775782292,102.78683758488036,1110700.0,,,,,
2024-10-15,103.61894989013672,104.97610331287368,102.52926835637092,102.5391766820686,1485700.0,,,,,
2024-10-16,104.47089385986328,104.579862778774,103.13355696885958,103.85670609489742,968200.0,,,,,
2024-10-17,103.9656753540039,104.78789263289735,103.41092998888963,104.59967221637412,1396800.0,,,,,
2024-10-18,105.31291961669922,106.0856028133096,103.82698806695969,104.49070990313407,1081600.0,,,,,
2024-10-21,104.21332550048828,105.04545106516352,103.53970292254677,104.96619957179666,936400.0,,,,,
2024-10-22,103.28214263916016,104.17370300810998,102.74720641779024,104.07463486657484,1430900.0,,,,,
2024-10-23,103.71800994873048,103.77745234477771,102.71748823563092,102.84626623769692,744300.0,,,,,
2024-10-24,103.02457427978516,104.53031473227188,102.89579628275702,104.11425576540763,760200.0,,,,,
2024-10-25,101.39006042480467,102.69767987584738,101.28109150739792,101.9943398548464,1398200.0,,,,,
2024-10-28,102.62833404541016,103.34158237436532,101.84574254879762,102.1726492925418,1536500.0,,,,,
2024-10-29,102.90570831298828,104.08454973929634,101.97452969825822,102.31133721558136,2153000.0,,,,,
2024-10-30,108.78008270263672,108.92867735479416,106.13512661401846,106.51155984935777,3246500.0,,,,,
2024-10-31,105.9171905517578,108.67111559368664,105.59028382316792,108.67111559368664,2124000.0,,,,,
2024-11-01,106.26390838623048,108.47299648017976,106.1351303806374,106.39269394966176,1905700.0,,,,,
2024-11-04,107.39322662353516,107.5021879807152,106.07569887492116,106.6898790601108,1427600.0,,,,,
2024-11-05,107.89844512939452,107.98760495576988,106.46204760104509,106.77904604112824,1388100.0,,,,,
2024-11-06,109.13671112060548,111.77176654473467,107.68049707651704,111.54392039478796,1930000.0,,,,,
2024-11-07,107.67059326171876,109.29521101188853,107.34368653498215,109.29521101188853,1445900.0,,,,,
2024-11-08,107.1653823852539,108.41356698827164,106.50166811487216,107.2446338808382,1175700.0,,,,,
2024-11-11,108.4333724975586,108.6017762517275,106.83847210139815,107.17528716757433,1404500.0,,,,,
2024-11-12,108.90887451171876,109.34474260980008,107.84891035032722,108.34422084738569,1275200.0,,,,,
2024-11-13,108.93858337402344,109.4537029250473,108.06683213066916,108.31448735974249,1245800.0,,,,,
2024-11-14,107.82908630371094,110.157043968679,107.749834815735,108.92867613640374,2087000.0,,,,,
2024-11-15,111.48448181152344,111.68260297695156,107.23471705989957,107.43283822532769,2600000.0,,,,,
2024-11-18,111.9599838256836,113.64404408642572,111.583550560685,111.64298540309568,1888000.0,,,,,
2024-11-19,109.90939331054688,111.66279665524466,109.74098955996904,110.82077034451731,1465700.0,,,,,
2024-11-20,108.24514770507812,109.9093912006861,108.05693486421396,109.22586788562718,1476400.0,,,,,
2024-11-21,107.38331604003906,108.56214987016364,107.26443880128907,108.39374611697988,1508200.0,,,,,
2024-11-22,109.18624114990234,109.33483580237991,107.65077567069744,107.65077567069744,2015000.0,,,,,
2024-11-25,109.91930389404295,110.81086429458762,109.1069949863997,109.67164864710492,2028400.0,,,,,
2024-11-26,109.60231018066406,110.94955538641187,108.76028381653134,110.63255695904996,1043800.0,,,,,
2024-11-27,110.96936798095705,111.60337241351267,109.47353561977413,109.80043482610324,1246000.0,,,,,
2024-11-29,111.0486068725586,111.36560527392857,110.36508355707092,110.79104330962107,504100.0,,,,,
2024-12-02,109.463623046875,110.56321298708608,109.19615869610084,110.3650918056118,1508700.0,,,,,
2024-12-03,109.7013702392578,110.05799441303752,108.0668440357405,109.3645627183762,1212800.0,,,,,
2024-12-04,109.5824966430664,110.9297417941973,109.235773250269,109.48342849778808,1438200.0,,,,,
2024-12-05,108.13619232177734,110.88020917480424,107.91825449185,109.3249345023138,937800.0,,,,,
2024-12-06,107.01679229736328,108.82963065773274,106.69979385930732,108.51263221967676,1141100.0,,,,,
2024-12-09,108.44328308105467,109.8400547738821,106.76913115708057,107.04650383038876,1243000.0,,,,,
2024-12-10,107.38331604003906,109.1862459263032,106.30353523878202,108.9881171950532,1179900.0,,,,,
2024-12-11,105.90730285644533,107.91826243134808,105.74879985653229,107.56163823938276,1575000.0,,,,,
2024-12-12,105.8379364013672,106.78893914387784,105.30300775073206,105.78840988963174,1208400.0,,,,,
2024-12-13,105.73888397216795,105.91719605540622,104.35201305340796,105.44170220532985,1195300.0,,,,,
2024-12-16,105.8478546142578,108.22534657694374,105.4119865042164,105.7785114450804,1715400.0,,,,,
2024-12-17,107.04650115966795,109.41408470784344,106.08559759551072,107.91825246298836,1896500.0,,,,,
2024-12-18,104.86713409423828,108.43336799323748,104.81760002373407,107.08612290017408,1985600.0,,,,,
2024-12-19,104.8176040649414,105.38225772440433,103.49017557203636,104.1340807242263,2672500.0,,,,,
2024-12-20,106.11532592773438,106.76913186805191,104.35201417111875,104.35201417111875,3969100.0,,,,,
2024-12-23,105.81813049316406,105.99644256802192,104.5600452012167,105.31291168809378,1948300.0,,,,,
2024-12-24,106.29364013671876,106.43232647706743,105.27329412152667,105.79832961894807,458600.0,,,,,
2024-12-26,106.24410247802734,107.10594547069891,105.61010564129369,105.9964472274958,1277300.0,,,,,
2024-12-27,105.86766815185548,106.62053466424555,105.2633887420171,105.45160159119544,743400.0,,,,,
2024-12-30,104.6464614868164,105.58966658755268,103.90182348891427,105.29181593330148,1532000.0,,,,,
2024-12-31,104.87480926513672,105.73859203973092,104.20960116134822,105.15281380426472,683300.0,,,,,
2025-01-02,103.71317291259766,105.8676568996581,103.56424380741882,105.70880474235658,833900.0,,,,,
2025-01-03,103.72311401367188,103.85218187794088,102.24376858916672,103.7727520038447,1253700.0,,,,,
2025-01-06,102.81961822509766,104.547183933232,102.77990328728252,103.14726078093518,1788500.0,,,,,
2025-01-07,102.39268493652344,104.5372459791523,102.0451887235556,103.46496545783786,1649100.0,,,,,
2025-01-08,100.8140640258789,102.60119079483948,99.95028116389553,102.18419530623368,2385600.0,,,,,
2025-01-10,103.79261016845705,104.93438995632148,100.79419689685302,101.27076855238626,2709300.0,,,,,
2025-01-13,104.7358169555664,104.9542453189011,102.4026193537496,104.00110956740848,1565800.0,,,,,
2025-01-14,103.96138763427734,105.04359875027988,103.12739674841772,104.74574053398769,1457100.0,,,,,
2025-01-15,105.74852752685548,105.77831183513284,103.20682464767783,104.22946720591406,1806200.0,,,,,
2025-01-16,108.1611557006836,108.55828991352924,105.43081632569724,105.43081632569724,1264600.0,,,,,
2025-01-17,108.7767105102539,109.18378289666542,107.69450698026064,108.21078596501404,1097100.0,,,,,
2025-01-21,109.72985076904295,110.30570596539214,108.69729275642636,109.25328669781211,2935900.0,,,,,
2025-01-22,108.9355697631836,110.35534643355112,108.7369950969632,109.46177937268187,2320700.0,,,,,
2025-01-23,110.2163543701172,111.33827289388348,108.39943583639833,111.33827289388348,2060000.0,,,,,
2025-01-24,110.01778411865234,111.37799231047838,109.6206498968153,109.91850056319308,1870400.0,,,,,
2025-01-27,111.77513122558594,111.86448415074082,109.50150226238962,110.98084765268914,1953100.0,,,,,
2025-01-28,111.0602798461914,113.02611998918174,111.04041859028662,112.19212903757364,1458200.0,,,,,
2025-01-29,110.25607299804688,111.44749080522296,108.72708201476608,111.20920875875768,1838400.0,,,,,
2025-01-30,109.8291473388672,111.7453494959654,109.72985620882658,110.92128159566649,1261300.0,,,,,
2025-01-31,108.69729614257812,110.25607141239324,108.28029309869892,109.47171846359016,1341800.0,,,,,
2025-02-03,107.38673400878906,108.11151076883507,105.51023924032768,107.22787426284222,1859600.0,,,,,
2025-02-04,107.029296875,108.04200114616631,106.92008270386408,107.37679306731938,1178600.0,,,,,
2025-02-05,107.47608184814452,108.1015750247954,106.9300109658586,107.55551171735873,1531100.0,,,,,
2025-02-06,101.9558334350586,107.18815291280306,101.59840660291428,103.2564653340648,3791900.0,,,,,
2025-02-07,100.20842742919922,102.56148645545278,99.21557666999774,102.20405957615225,2803600.0,,,,,
2025-02-10,99.70205688476562,100.84383660634904,98.95741892393066,100.84383660634904,2528700.0,,,,,
2025-02-11,98.2723617553711,99.6722772484118,98.23264681995052,98.91770862511962,2101800.0,,,,,
2025-02-12,98.28227996826172,98.78863590137726,96.99157871747477,97.70643237014396,2496700.0,,,,,
2025-02-13,99.19570922851562,99.96020087412565,98.00428393782391,98.32199583370522,2085300.0,,,,,
2025-02-14,99.80134582519533,101.16155396744789,99.43399592589932,99.92049063231396,2100000.0,,,,,
2025-02-18,101.44947814941406,101.83668929093156,98.71913890418354,99.37441638411728,1777900.0,,,,,
2025-02-19,102.60118103027344,102.74018708809608,100.53605746544704,101.1317663317402,2236700.0,,,,,
2025-02-20,102.8891143798828,103.39547035324333,102.0551234353828,102.69054727162556,1374500.0,,,,,
2025-02-21,104.0805435180664,104.34860988139332,102.1246263741129,102.42248462212052,2132100.0,,,,,
2025-02-24,105.2223129272461,105.80809116205492,103.05789825441252,103.77274434396332,1805300.0,,,,,
2025-02-25,106.58251953125,106.87044713891294,104.81524652373577,105.34145617486644,1679400.0,,,,,
2025-02-26,104.16988372802734,106.8108699750141,103.19689437639462,106.03644771457408,1719400.0,,,,,
2025-02-27,103.30611419677734,104.48760133120928,103.14725445525912,103.32596787704244,1259300.0,,,,,
2025-02-28,103.57418823242188,104.80532102120236,101.6877703234978,104.06068297095732,2813600.0,,,,,
2025-03-03,104.62660217285156,106.16552376034204,104.24932164052692,104.24932164052692,1653200.0,,,,,
2025-03-04,103.2465362548828,104.9443099455998,102.90897067215688,104.72588916699144,1233200.0,,,,,
2025-03-05,104.00110626220705,104.96417261093082,102.47211534230578,103.10753915644015,2498400.0,,,,,
2025-03-06,104.56702423095705,105.0833032067745,103.13731695200264,103.57417363720512,1081400.0,,,,,
2025-03-07,107.21794128417967,107.80372711595288,103.60396546647378,103.82239382493668,1792900.0,,,,,
2025-03-10,109.8589324951172,111.14963387225151,106.63216769000668,106.92009530467544,3480200.0,,,,,
2025-03-11,106.57258605957033,109.3823552414084,106.26480477935216,109.22350307495202,2199500.0,,,,,
2025-03-12,103.2862548828125,105.75845095156936,102.70047661836612,105.63931371804104,2123700.0,,,,,
2025-03-13,106.80094909667967,106.96973189708469,103.35575596858524,103.68339851632412,2062500.0,,,,,
2025-03-14,109.18378448486328,109.53128068877596,105.63930805525555,106.35416171750404,2301100.0,,,,,
2025-03-17,110.99077606201172,112.13255583466103,108.27036737771591,109.16392691080294,2435700.0,,,,,
2025-03-18,112.07298278808594,113.12540966688884,110.55392244940631,110.86171131318196,1619300.0,,,,,
2025-03-19,112.10276794433594,113.0956185714585,110.89148896727056,111.66591124445029,1920000.0,,,,,
2025-03-20,110.98084259033205,112.0332618377924,110.83191348035103,111.8446253683424,1431500.0,,,,,
2025-03-21,109.93836212158205,110.87163663528574,109.05471802346986,110.20642847954431,2943100.0,,,,,
2025-03-24,110.4447021484375,111.47726771437888,109.89863884591652,110.1369208765648,1034000.0,,,,,
2025-03-25,109.59085083007812,111.5070528667653,108.54836220380744,110.7822761420508,1296900.0,,,,,
2025-03-26,109.8489990234375,111.19927655907134,109.07457670223418,109.70006990593312,1259200.0,,,,,
2025-03-27,111.34819793701172,111.75526275005666,109.66034734736336,109.97805924102612,1085900.0,,,,,
2025-03-28,111.4574203491211,112.27155761023803,111.11984717629964,111.27870692229789,1053500.0,,,,,
2025-03-31,112.6115951538086,113.06928406114277,110.81068764587302,110.81068764587302,1285000.0,,,,,
2025-04-01,111.8056640625,112.75088998631796,111.19872696494828,111.48727145321702,1398100.0,,,,,
2025-04-02,111.93500518798828,112.40264597979063,110.29329026034878,111.29821998798288,1145700.0,,,,,
2025-04-03,112.09420776367188,113.8652671148149,110.85048545628732,111.26837432970969,2920600.0,,,,,
2025-04-04,106.80091857910156,112.9598338884335,106.73127043337264,110.05450039362913,3853000.0,,,,,
2025-04-07,104.31346893310548,107.96504322919384,101.25888739002173,104.83086164023236,2390400.0,,,,,
2025-04-08,102.27377319335938,106.46262899328734,100.6718582619685,105.99498819341716,1995400.0,,,,,
2025-04-09,102.9205093383789,104.1542797241632,98.4132609754299,100.18432030125214,5689900.0,,,,,
2025-04-10,101.7464370727539,103.05980753119148,99.18934430173992,103.05980753119148,3078300.0,,,,,
2025-04-11,101.83597564697266,102.42301649250096,98.50280155694811,102.13447202145528,2275100.0,,,,,
2025-04-14,101.45789337158205,102.82100817843931,100.46291551381005,102.2737749113119,2164600.0,,,,,
2025-04-15,96.78148651123048,101.6270310922334,96.70189405707056,101.61707918880911,2335500.0,,,,,
2025-04-16,96.45315551757812,98.2142629776534,96.09496288314271,97.33868519963272,1800900.0,,,,,
2025-04-17,97.42823028564452,97.92571921593203,96.33375615722775,96.5128524757744,4367900.0,,,,,
2025-04-21,95.68701171875,97.25907844020487,92.63243022381072,97.01033399406626,2324000.0,,,,,
2025-04-22,96.95064544677734,97.159589887179,95.35867479234408,96.46310082809478,1428200.0,,,,,
2025-04-23,98.9505386352539,100.49275725329514,97.64712015348984,97.64712015348984,1607000.0,,,,,
2025-04-24,100.99024963378906,101.04000156166563,98.65205325407958,99.38833472196684,1972300.0,,,,,
2025-04-25,101.00020599365234,102.1145763529004,99.88582804332556,100.92060594196928,1662000.0,,,,,
2025-04-28,101.24894714355467,101.66683601457696,100.3733617858945,101.17929899838433,1299600.0,,,,,
2025-04-29,102.27377319335938,102.7613102099762,100.59225821282496,101.11959525401352,925700.0,,,,,
2025-04-30,102.532470703125,102.68171130808848,100.74150753277752,102.21407809407197,1399600.0,,,,,
2025-05-01,101.30864715576172,102.75136204131152,100.17437298300754,102.1444325199946,1400700.0,,,,,
2025-05-02,101.8658218383789,102.51255891013288,100.56240338270038,102.26381446646428,3275100.0,,,,,
2025-05-05,90.02559661865234,99.31868582663586,89.46840387674555,99.08983758764369,7058300.0,,,,,
2025-05-06,91.8065948486328,92.44338760072156,89.63754302172772,90.02559133307544,4203100.0,,,,,
2025-05-07,93.65725708007812,93.97564967073136,91.87624591667844,92.38368671746515,2662400.0,,,,,
2025-05-08,94.63233947753906,95.47806909211404,93.11002465308847,93.906002341068,2886100.0,,,,,
2025-05-09,94.7318344116211,96.09495671579766,93.88610480890227,94.60249003179572,3438600.0,,,,,
2025-05-12,97.72672271728516,99.37838195150152,96.15465593946745,96.15465593946745,3166300.0,,,,,
2025-05-13,97.0003890991211,97.73667817846548,95.87606685412888,97.49787802734257,2324000.0,,,,,
2025-05-14,94.85124206542967,97.02029412330532,94.52289754682916,96.39345320759914,3550400.0,,,,,
2025-05-15,96.24420928955078,96.38350557912098,94.66219058503432,95.10992757421305,2512800.0,,,,,
2025-05-16,96.46309661865234,97.07003369617688,95.87606334853292,96.61234480987744,2339200.0,,,,,
2025-05-19,95.28902435302734,95.69696891095796,93.9358614750401,95.47807257168576,2134000.0,,,,,
2025-05-20,94.8711395263672,95.78651735590854,94.4432987334826,95.02038772687646,2330700.0,,,,,
2025-05-21,92.27423858642578,94.6422905969089,92.025494137666,94.20449793794668,4030600.0,,,,,
2025-05-22,91.20960998535156,92.5826841606912,90.54297670400496,91.69715455625692,2077500.0,,,,,
2025-05-23,92.17474365234376,93.52791408036724,89.74699536834662,90.36388434294146,3141100.0,,,,,
2025-05-27,93.73685455322266,94.1646952968359,92.87122116282065,93.12991750783928,3885600.0,,,,,
2025-05-28,91.82650756835938,94.02540772702493,91.63745934590062,93.577670726661,1475200.0,,,,,
2025-05-29,92.87123107910156,92.87123107910156,91.26932368638084,91.90610891820536,1650500.0,,,,,
2025-05-30,91.70709991455078,92.57273331361506,90.98077038810432,92.47323705409777,3505200.0,,,,,
2025-06-02,90.65243530273438,91.5678131309667,90.14499445816,91.08027609500712,1648200.0,,,,,
2025-06-03,91.38871002197266,91.93595085205776,88.7719211232889,90.0753396208466,1381600.0,,,,,
2025-06-04,91.00067138671876,91.8066009995712,90.8116231699446,91.54791222944476,1528000.0,,,,,
2025-06-05,91.45835876464844,92.23444024434784,90.94097364187492,91.32901438172463,1265500.0,,,,,
2025-06-06,91.91604614257812,92.513038893566,91.50810919321978,92.11504625660014,1003200.0,,,,,
2025-06-09,92.3637924194336,93.62741090483496,91.15987017380728,92.07524794205696,1988700.0,,,,,
2025-06-10,94.44329071044922,94.4731388297997,92.24439068905242,92.97072782125268,1306200.0,,,,,
2025-06-11,93.76670837402344,94.87113437025783,93.36871572465527,94.52289364871513,1217500.0,,,,,
2025-06-12,92.79164123535156,93.83636347745887,92.50309673293746,93.53787466160492,1110800.0,,,,,
2025-06-13,90.82157135009766,92.83143073454391,90.6723231635571,91.78670101983808,1370300.0,,,,,
2025-06-16,91.6971664428711,91.9061108898824,89.90620319551857,90.96087733502677,2206400.0,,,,,
2025-06-17,89.75695037841797,91.52800972581235,89.6375503043735,90.77183203009965,1677200.0,,,,,
2025-06-18,90.09524536132812,90.64247861207802,89.20971570169934,89.80670088028033,1915300.0,,,,,
2025-06-20,90.76187896728516,91.03051964160696,90.09524564230864,90.4832863891504,4060800.0,,,,,
2025-06-23,91.04047393798828,91.19967403886534,89.39875895531704,90.33404057027322,1688100.0,,,,,
2025-06-24,91.87625122070312,92.18469951679262,90.45344017961224,91.25936981068128,1812400.0,,,,,
2025-06-25,92.3239974975586,92.52299003519032,91.28921960150042,91.41856399185318,2539700.0,,,,,
2025-06-26,91.5159683227539,92.60331049481144,90.38873052837154,92.44369756245808,2822000.0,,,,,
2025-06-27,91.23665618896484,92.4137749646469,90.57827184908234,91.56585216428796,5340900.0,,,,,
2025-06-30,90.98726654052734,91.38629127265187,90.37875553645924,91.09699853213068,1245400.0,,,,,
2025-07-01,93.8302993774414,94.54854232709292,90.53836267255636,90.64809465712884,1879900.0,,,,,
2025-07-02,93.27167510986328,94.2293298982344,92.73299286438632,93.9500148696383,1570600.0,,,,,
2025-07-03,93.44125366210938,93.82033056337802,93.01230342856454,93.3215515760358,927000.0,,,,,
2025-07-07,92.34394073486328,93.53103715147594,91.90501279377692,93.0821314997022,1994500.0,,,,,
2025-07-08,93.2417449951172,93.90012929999035,92.01474533905066,92.11449961424196,1502700.0,,,,,
2025-07-09,94.96752166748048,95.14708241779464,92.48360429710414,93.33152710273518,2769900.0,,,,,
2025-07-10,94.91764831542967,96.6833226842354,93.72057410996004,94.50864586893418,2345900.0,,,,,
2025-07-11,93.56096649169922,94.37896375389938,92.80282027453988,93.97993902851216,1573600.0,,,,,
2025-07-14,93.63079071044922,94.58844543851204,92.92252547232243,93.91010572145548,2030400.0,,,,,
