Date,Close,High,Low,Open,Volume,"('Close', 'BTOG')","('High', 'BTOG')","('Low', 'BTOG')","('Open', 'BTOG')","('Volume', 'BTOG')"
2024-07-22,1.590000033378601,1.7699999809265137,1.5,1.7699999809265137,250500.0,,,,,
2024-07-23,1.7599999904632568,1.8600000143051147,1.6019999980926514,1.6200000047683716,178100.0,,,,,
2024-07-24,1.6699999570846558,1.7649999856948853,1.5700000524520874,1.7400000095367432,86600.0,,,,,
2024-07-25,1.659999966621399,1.7300000190734863,1.6200000047683716,1.7280000448226929,35000.0,,,,,
2024-07-26,1.7000000476837158,1.7300000190734863,1.659999966621399,1.7000000476837158,27400.0,,,,,
2024-07-29,1.7899999618530271,1.7999999523162842,1.687999963760376,1.7400000095367432,45100.0,,,,,
2024-07-30,1.75,1.850000023841858,1.590000033378601,1.8200000524520876,94200.0,,,,,
2024-07-31,1.7400000095367432,1.7599999904632568,1.6699999570846558,1.7300000190734863,29000.0,,,,,
2024-08-01,1.6799999475479126,1.7699999809265137,1.6299999952316284,1.690000057220459,47600.0,,,,,
2024-08-02,1.600000023841858,1.6799999475479126,1.5299999713897705,1.6399999856948853,43200.0,,,,,
2024-08-05,1.5399999618530271,1.600000023841858,1.399999976158142,1.5,115300.0,,,,,
2024-08-06,1.590000033378601,1.600000023841858,1.4800000190734863,1.5299999713897705,23100.0,,,,,
2024-08-07,1.5549999475479126,1.649999976158142,1.5099999904632568,1.600000023841858,25400.0,,,,,
2024-08-08,1.6799999475479126,1.690000057220459,1.5199999809265137,1.559999942779541,48500.0,,,,,
2024-08-09,1.7699999809265137,1.7699999809265137,1.6399999856948853,1.6510000228881836,20600.0,,,,,
2024-08-12,1.6699999570846558,1.7699999809265137,1.659999966621399,1.7699999809265137,20400.0,,,,,
2024-08-13,1.75,1.7599999904632568,1.6399999856948853,1.6399999856948853,25900.0,,,,,
2024-08-14,1.6399999856948853,1.75,1.5700000524520874,1.7100000381469729,53200.0,,,,,
2024-08-15,1.659999966621399,1.7200000286102295,1.659999966621399,1.6720000505447388,28300.0,,,,,
2024-08-16,1.7200000286102295,1.75,1.6299999952316284,1.690000057220459,23300.0,,,,,
2024-08-19,1.8600000143051147,1.909999966621399,1.6799999475479126,1.7400000095367432,202600.0,,,,,
2024-08-20,1.8600000143051147,1.899999976158142,1.809999942779541,1.899999976158142,24100.0,,,,,
2024-08-21,1.899999976158142,1.9299999475479128,1.830000042915344,1.830000042915344,42300.0,,,,,
2024-08-22,1.850000023841858,1.9149999618530276,1.850000023841858,1.899999976158142,29300.0,,,,,
2024-08-23,1.9600000381469729,1.9900000095367432,1.840000033378601,1.840000033378601,34800.0,,,,,
2024-08-26,1.950000047683716,1.9900000095367432,1.8799999952316284,1.9900000095367432,34000.0,,,,,
2024-08-27,1.899999976158142,1.899999976158142,1.8600000143051147,1.899999976158142,9800.0,,,,,
2024-08-28,1.8200000524520876,1.8600000143051147,1.6200000047683716,1.8600000143051147,59200.0,,,,,
2024-08-29,1.830000042915344,1.8600000143051147,1.7799999713897705,1.830000042915344,8200.0,,,,,
2024-08-30,1.7300000190734863,1.7899999618530271,1.6200000047683716,1.7699999809265137,40100.0,,,,,
2024-09-03,1.7599999904632568,1.830000042915344,1.649999976158142,1.830000042915344,49600.0,,,,,
2024-09-04,1.7999999523162842,1.850000023841858,1.659999966621399,1.7100000381469729,29800.0,,,,,
2024-09-05,1.7599999904632568,1.7699999809265137,1.659999966621399,1.75,9400.0,,,,,
2024-09-06,1.6799999475479126,1.7799999713897705,1.6299999952316284,1.7599999904632568,18400.0,,,,,
2024-09-09,1.7400000095367432,1.7899999618530271,1.649999976158142,1.649999976158142,27700.0,,,,,
2024-09-10,1.940000057220459,1.9700000286102293,1.722000002861023,1.722000002861023,120500.0,,,,,
2024-09-11,1.9600000381469729,1.9900000095367432,1.870000004768372,1.9299999475479128,26700.0,,,,,
2024-09-12,1.9600000381469729,2.0,1.919999957084656,1.9600000381469729,34700.0,,,,,
2024-09-13,2.0390000343322754,2.049999952316284,1.9600000381469729,1.9600000381469729,30400.0,,,,,
2024-09-16,2.220000028610229,2.3399999141693115,2.009999990463257,2.009999990463257,89500.0,,,,,
2024-09-17,2.5,2.5899999141693115,2.2699999809265137,2.2699999809265137,138500.0,,,,,
2024-09-18,2.7699999809265137,2.8580000400543213,2.351999998092652,2.490000009536743,140600.0,,,,,
2024-09-19,2.799999952316284,3.0899999141693115,2.630000114440918,2.9200000762939453,155600.0,,,,,
2024-09-20,2.859999895095825,2.9200000762939453,2.75,2.75,41500.0,,,,,
2024-09-23,2.880000114440918,2.990000009536743,2.7049999237060547,2.7799999713897705,53200.0,,,,,
2024-09-24,2.75,2.900000095367432,2.700000047683716,2.700000047683716,191400.0,,,,,
2024-09-25,2.5299999713897705,2.7699999809265137,2.5299999713897705,2.619999885559082,40700.0,,,,,
2024-09-26,2.009999990463257,2.5199999809265137,1.909999966621399,2.5199999809265137,222900.0,,,,,
2024-09-27,1.9900000095367432,2.140000104904175,1.840000033378601,2.140000104904175,60000.0,,,,,
2024-09-30,2.039999961853028,2.069999933242798,1.899999976158142,2.059999942779541,75000.0,,,,,
2024-10-01,1.9700000286102293,2.0739998817443848,1.909999966621399,2.0199999809265137,12900.0,,,,,
2024-10-02,2.109999895095825,2.1419999599456787,1.9700000286102293,1.9700000286102293,48300.0,,,,,
2024-10-03,2.200000047683716,2.2100000381469727,2.0199999809265137,2.0199999809265137,45800.0,,,,,
2024-10-04,2.4600000381469727,2.5999999046325684,2.220000028610229,2.3399999141693115,98700.0,,,,,
2024-10-07,2.180000066757202,2.4800000190734863,2.150000095367432,2.4800000190734863,38300.0,,,,,
2024-10-08,2.220000028610229,2.309999942779541,2.109999895095825,2.1600000858306885,42200.0,,,,,
2024-10-09,2.039999961853028,2.259999990463257,2.039999961853028,2.200000047683716,45500.0,,,,,
2024-10-10,2.190000057220459,2.25,2.0299999713897705,2.0799999237060547,23100.0,,,,,
2024-10-11,2.25,2.3299999237060547,2.1710000038146973,2.25,16400.0,,,,,
2024-10-14,2.150000095367432,2.740000009536743,2.1040000915527344,2.303999900817871,81100.0,,,,,
2024-10-15,2.150000095367432,2.369999885559082,2.0799999237060547,2.190000057220459,50400.0,,,,,
2024-10-16,2.130000114440918,2.240000009536743,2.0299999713897705,2.220000028610229,40900.0,,,,,
2024-10-17,2.0199999809265137,2.130000114440918,2.009999990463257,2.130000114440918,28400.0,,,,,
2024-10-18,2.0,2.130000114440918,1.9800000190734863,2.0999999046325684,21700.0,,,,,
2024-10-21,2.0,2.0999999046325684,1.899999976158142,2.0999999046325684,33800.0,,,,,
2024-10-22,2.0299999713897705,2.0799999237060547,1.9600000381469729,2.0,18800.0,,,,,
2024-10-23,1.9600000381469729,2.039999961853028,1.9600000381469729,2.0,18500.0,,,,,
2024-10-24,1.950000047683716,2.049999952316284,1.899999976158142,1.9900000095367432,18200.0,,,,,
2024-10-25,1.9600000381469729,1.9900000095367432,1.934999942779541,1.9900000095367432,7800.0,,,,,
2024-10-28,1.919999957084656,1.9900000095367432,1.7999999523162842,1.9900000095367432,32500.0,,,,,
2024-10-29,1.955999970436096,2.0999999046325684,1.850000023841858,1.9600000381469729,50300.0,,,,,
2024-10-30,1.9470000267028809,1.9800000190734863,1.8899999856948853,1.8899999856948853,18100.0,,,,,
2024-10-31,1.7999999523162842,1.9809999465942385,1.7999999523162842,1.919999957084656,24800.0,,,,,
2024-11-01,1.840000033378601,1.8799999952316284,1.7699999809265137,1.8200000524520876,12900.0,,,,,
2024-11-04,1.850000023841858,1.9299999475479128,1.7799999713897705,1.8600000143051147,13700.0,,,,,
2024-11-05,1.9739999771118164,2.0999999046325684,1.8600000143051147,1.944000005722046,60700.0,,,,,
2024-11-06,1.850000023841858,2.108999967575073,1.3799999952316284,2.0,104400.0,,,,,
2024-11-07,2.0,2.01200008392334,1.850000023841858,1.850000023841858,47400.0,,,,,
2024-11-08,1.8799999952316284,2.0,1.8550000190734863,1.9600000381469729,21700.0,,,,,
2024-11-11,2.0999999046325684,2.200000047683716,1.8799999952316284,1.899999976158142,159100.0,,,,,
2024-11-12,2.0,2.289999961853028,1.8600000143051147,1.9800000190734863,691000.0,,,,,
2024-11-13,1.7200000286102295,2.2699999809265137,1.649999976158142,2.0899999141693115,726100.0,,,,,
2024-11-14,1.4900000095367432,1.7799999713897705,1.4299999475479126,1.690000057220459,282100.0,,,,,
2024-11-15,1.3700000047683716,1.4900000095367432,1.2799999713897705,1.4600000381469729,179100.0,,,,,
2024-11-18,1.440000057220459,1.5199999809265137,1.3700000047683716,1.3899999856948853,55100.0,,,,,
2024-11-19,1.590000033378601,1.649999976158142,1.409999966621399,1.4199999570846558,109600.0,,,,,
2024-11-20,1.5,1.7000000476837158,1.4500000476837158,1.7000000476837158,69200.0,,,,,
2024-11-21,1.3600000143051147,1.6349999904632568,1.2799999713897705,1.5,165000.0,,,,,
2024-11-22,1.4049999713897705,1.4600000381469729,1.3600000143051147,1.3600000143051147,47600.0,,,,,
2024-11-25,1.409999966621399,1.5299999713897705,1.409999966621399,1.5299999713897705,40600.0,,,,,
2024-11-26,1.3300000429153442,1.4600000381469729,1.2799999713897705,1.409999966621399,45400.0,,,,,
2024-11-27,1.3799999952316284,1.399999976158142,1.2999999523162842,1.309999942779541,44000.0,,,,,
2024-11-29,1.350000023841858,1.399999976158142,1.350000023841858,1.3899999856948853,17300.0,,,,,
2024-12-02,1.3600000143051147,1.3799999952316284,1.2899999618530271,1.350000023841858,36500.0,,,,,
2024-12-03,1.3799999952316284,1.3799999952316284,1.2999999523162842,1.3700000047683716,28300.0,,,,,
2024-12-04,1.3799999952316284,1.3899999856948853,1.2899999618530271,1.3799999952316284,72300.0,,,,,
2024-12-05,1.3799999952316284,1.4600000381469729,1.3200000524520874,1.3799999952316284,48100.0,,,,,
2024-12-06,1.3899999856948853,1.4800000190734863,1.3200000524520874,1.3799999952316284,52500.0,,,,,
2024-12-09,1.25,1.399999976158142,1.100000023841858,1.399999976158142,210000.0,,,,,
2024-12-10,1.0700000524520874,1.2699999809265137,1.0399999618530271,1.2699999809265137,113400.0,,,,,
2024-12-11,1.0,1.0499999523162842,0.8169999718666077,1.0499999523162842,255200.0,,,,,
2024-12-12,0.9700000286102296,1.024999976158142,0.9269999861717224,0.9980000257492064,41400.0,,,,,
2024-12-13,0.9700000286102296,0.9959999918937684,0.9259999990463256,0.959999978542328,48200.0,,,,,
2024-12-16,0.949999988079071,1.090000033378601,0.9399999976158142,0.9700000286102296,117700.0,,,,,
2024-12-17,1.0,1.059999942779541,0.8999999761581421,0.959999978542328,263600.0,,,,,
2024-12-18,0.8610000014305115,1.0,0.8119999766349792,1.0,71400.0,,,,,
2024-12-19,0.9100000262260436,0.9139999747276306,0.8199999928474426,0.8799999952316284,65500.0,,,,,
2024-12-20,0.8999999761581421,0.9800000190734864,0.8980000019073486,0.902999997138977,40700.0,,,,,
2024-12-23,0.949999988079071,0.949999988079071,0.875,0.8999999761581421,40400.0,,,,,
2024-12-24,0.9490000009536744,0.9800000190734864,0.8510000109672546,0.9800000190734864,13400.0,,,,,
2024-12-26,0.9399999976158142,0.949999988079071,0.8500000238418579,0.9179999828338624,71400.0,,,,,
2024-12-27,0.9100000262260436,0.9399999976158142,0.8700000047683716,0.9120000004768372,17300.0,,,,,
2024-12-30,0.8399999737739563,0.9490000009536744,0.8100000023841858,0.9490000009536744,73900.0,,,,,
2024-12-31,0.9800000190734864,0.9900000095367432,0.8500000238418579,0.8700000047683716,323000.0,,,,,
2025-01-02,0.9800000190734864,0.9900000095367432,0.8999999761581421,0.9800000190734864,50600.0,,,,,
2025-01-03,0.9800000190734864,0.9860000014305116,0.9200000166893004,0.9800000190734864,52300.0,,,,,
2025-01-06,1.0099999904632568,1.0700000524520874,0.949999988079071,0.9890000224113464,199700.0,,,,,
2025-01-07,0.9399999976158142,1.0499999523162842,0.8799999952316284,1.0499999523162842,82800.0,,,,,
2025-01-08,0.8489999771118164,0.8999999761581421,0.8199999928474426,0.8999999761581421,68300.0,,,,,
2025-01-10,0.8790000081062317,0.9100000262260436,0.8299999833106995,0.9100000262260436,36000.0,,,,,
2025-01-13,0.7139999866485596,0.8379999995231628,0.7129999995231628,0.8299999833106995,124500.0,,,,,
2025-01-14,0.6259999871253967,0.7670000195503235,0.625,0.7599999904632568,185700.0,,,,,
2025-01-15,0.652999997138977,0.718999981880188,0.6269999742507935,0.6499999761581421,190500.0,,,,,
2025-01-16,0.6669999957084656,0.6899999976158142,0.6309999823570251,0.6600000262260437,46900.0,,,,,
2025-01-17,0.699999988079071,0.718999981880188,0.6549999713897705,0.6769999861717224,174800.0,,,,,
2025-01-21,0.6510000228881836,0.7400000095367432,0.6510000228881836,0.7400000095367432,83200.0,,,,,
2025-01-22,0.5899999737739563,0.6909999847412109,0.5619999766349792,0.6600000262260437,204400.0,,,,,
2025-01-23,0.5540000200271606,0.6179999709129333,0.4020000100135803,0.550000011920929,527400.0,,,,,
2025-01-24,0.6000000238418579,0.6179999709129333,0.5,0.5,107900.0,,,,,
2025-01-27,0.5799999833106995,0.6000000238418579,0.5400000214576721,0.5870000123977661,82300.0,,,,,
2025-01-28,0.5899999737739563,0.625,0.5329999923706055,0.5820000171661377,40600.0,,,,,
2025-01-29,0.6000000238418579,0.625,0.5619999766349792,0.6200000047683716,158100.0,,,,,
2025-01-30,0.609000027179718,0.6100000143051147,0.5419999957084656,0.6100000143051147,64400.0,,,,,
2025-01-31,0.5849999785423279,0.6190000176429749,0.5680000185966492,0.6190000176429749,10100.0,,,,,
2025-02-03,0.5199999809265137,0.5680000185966492,0.4799999892711639,0.5680000185966492,82800.0,,,,,
2025-02-04,0.5189999938011169,0.5329999923706055,0.4799999892711639,0.5,52700.0,,,,,
2025-02-05,0.5099999904632568,0.5350000262260437,0.4519999921321869,0.5189999938011169,68300.0,,,,,
2025-02-06,0.5,0.5099999904632568,0.4589999914169311,0.5090000033378601,70800.0,,,,,
2025-02-07,0.449999988079071,0.4900000095367431,0.4309999942779541,0.4699999988079071,152300.0,,,,,
2025-02-10,0.4900000095367431,0.4979999959468841,0.449999988079071,0.449999988079071,101500.0,,,,,
2025-02-11,0.4679999947547912,0.550000011920929,0.4670000076293945,0.5299999713897705,82100.0,,,,,
2025-02-12,0.4410000145435333,0.4600000083446502,0.4399999976158142,0.4600000083446502,50600.0,,,,,
2025-02-13,0.44200000166893,0.4709999859333038,0.4399999976158142,0.4399999976158142,34600.0,,,,,
2025-02-14,0.449999988079071,0.515999972820282,0.4399999976158142,0.4699999988079071,199400.0,,,,,
2025-02-18,0.4799999892711639,0.5,0.4560000002384186,0.4560000002384186,42700.0,,,,,
2025-02-19,0.4699999988079071,0.4950000047683716,0.4399999976158142,0.4709999859333038,78600.0,,,,,
2025-02-20,0.4399999976158142,0.4699999988079071,0.4230000078678131,0.4699999988079071,51400.0,,,,,
2025-02-21,0.3930000066757202,0.4550000131130218,0.3860000073909759,0.4469999969005584,116800.0,,,,,
2025-02-24,0.3899999856948852,0.4289999902248382,0.3610000014305115,0.3899999856948852,78500.0,,,,,
2025-02-25,0.3100000023841858,0.3899999856948852,0.2669999897480011,0.3899999856948852,421800.0,,,,,
2025-02-26,0.2360000014305114,0.6000000238418579,0.2169999927282333,0.3000000119209289,51053600.0,,,,,
2025-02-27,0.19200000166893,0.2399999946355819,0.1889999955892563,0.209999993443489,3872400.0,,,,,
2025-02-28,0.181999996304512,0.2000000029802322,0.1609999984502792,0.1609999984502792,1136000.0,,,,,
2025-03-03,0.3190000057220459,0.959999978542328,0.2349999994039535,0.949999988079071,292773000.0,,,,,
2025-03-04,0.3580000102519989,0.4729999899864197,0.324999988079071,0.3659999966621399,135403300.0,,,,,
2025-03-05,0.3350000083446502,0.3959999978542328,0.3000000119209289,0.3930000066757202,27660900.0,,,,,
2025-03-06,0.2800000011920929,0.3199999928474426,0.25,0.3050000071525574,17206500.0,,,,,
2025-03-07,0.6200000047683716,0.8479999899864197,0.402999997138977,0.4399999976158142,622668700.0,,,,,
2025-03-10,0.4749999940395355,0.5730000138282776,0.4269999861717224,0.5260000228881836,76255900.0,,,,,
2025-03-11,0.4880000054836273,0.5299999713897705,0.4300000071525574,0.4650000035762787,43100100.0,,,,,
2025-03-12,0.3689999878406524,0.4650000035762787,0.3499999940395355,0.4580000042915344,16452300.0,,,,,
2025-03-13,0.2730000019073486,0.3370000123977661,0.2630000114440918,0.3100000023841858,17184100.0,,,,,
2025-03-14,0.3100000023841858,0.3499999940395355,0.2840000092983246,0.3440000116825104,90921700.0,,,,,
2025-03-17,0.2949999868869781,0.3289999961853027,0.2800000011920929,0.3000000119209289,20895800.0,,,,,
2025-03-18,0.2790000140666961,0.2899999916553497,0.2739999890327453,0.2899999916553497,9741300.0,,,,,
2025-03-19,0.2649999856948852,0.2770000100135803,0.2549999952316284,0.2770000100135803,10600900.0,,,,,
2025-03-20,0.2989999949932098,0.3140000104904175,0.2800000011920929,0.3039999902248382,32457600.0,,,,,
2025-03-21,0.2610000073909759,0.2809999883174896,0.2520000040531158,0.2630000114440918,10984300.0,,,,,
2025-03-24,0.2720000147819519,0.2930000126361847,0.2649999856948852,0.2849999964237213,23315600.0,,,,,
2025-03-25,0.2610000073909759,0.2669999897480011,0.2549999952316284,0.2649999856948852,7873400.0,,,,,
2025-03-26,0.2329999953508377,0.25,0.2300000041723251,0.25,7219500.0,,,,,
2025-03-27,0.2199999988079071,0.2329999953508377,0.2090000063180923,0.2319999933242797,5100100.0,,,,,
2025-03-28,0.210999995470047,0.2119999974966049,0.1800000071525573,0.2039999961853027,5563100.0,,,,,
2025-03-31,0.1899999976158142,0.2000000029802322,0.1770000010728836,0.1909999996423721,5356300.0,,,,,
2025-04-01,0.1959999948740005,0.2039999961853027,0.1770000010728836,0.1800000071525573,17699600.0,,,,,
2025-04-02,0.1759999990463256,0.1899999976158142,0.1650000065565109,0.1840000003576278,6706900.0,,,,,
2025-04-03,0.1509999930858612,0.1599999964237213,0.1500000059604644,0.1500000059604644,4922900.0,,,,,
2025-04-04,0.1400000005960464,0.1500000059604644,0.1360000073909759,0.1500000059604644,4752600.0,,,,,
2025-04-07,0.1209999993443489,0.1340000033378601,0.1190000027418136,0.1319999992847442,5399500.0,,,,,
2025-04-08,0.1480000019073486,0.2419999986886978,0.1449999958276748,0.2090000063180923,340820400.0,,,,,
2025-04-09,0.1509999930858612,0.181999996304512,0.1340000033378601,0.1599999964237213,59554200.0,,,,,
2025-04-10,0.1500000059604644,0.163000002503395,0.1500000059604644,0.1580000072717666,9183400.0,,,,,
2025-04-11,0.1420000046491623,0.1599999964237213,0.1330000013113021,0.1500000059604644,5959700.0,,,,,
2025-04-14,0.1469999998807907,0.163000002503395,0.1439999938011169,0.1480000019073486,10388000.0,,,,,
2025-04-15,0.1439999938011169,0.1469999998807907,0.1400000005960464,0.1400000005960464,3817100.0,,,,,
2025-04-16,0.1369999945163726,0.1420000046491623,0.1319999992847442,0.1400000005960464,4488700.0,,,,,
2025-04-17,0.1319999992847442,0.135000005364418,0.1209999993443489,0.1319999992847442,3132400.0,,,,,
2025-04-21,0.1199999973177909,0.1299999952316284,0.1180000007152557,0.1180000007152557,5241500.0,,,,,
2025-04-22,0.1309999972581863,0.1430000066757202,0.1199999973177909,0.1199999973177909,15641100.0,,,,,
2025-04-23,0.1700000017881393,0.1899999976158142,0.152999997138977,0.1889999955892563,142644400.0,,,,,
2025-04-24,0.1480000019073486,0.1560000032186508,0.1379999965429306,0.1459999978542328,12584400.0,,,,,
2025-04-25,0.1539999991655349,0.1749999970197677,0.1459999978542328,0.1500000059604644,22237600.0,,,,,
2025-04-28,0.1599999964237213,0.1739999949932098,0.1580000072717666,0.1669999957084655,18823400.0,,,,,
2025-04-29,0.1650000065565109,0.1729999929666519,0.1599999964237213,0.1650000065565109,8305300.0,,,,,
2025-04-30,0.1509999930858612,0.1650000065565109,0.1459999978542328,0.1650000065565109,5367600.0,,,,,
2025-05-01,0.1729999929666519,0.2599999904632568,0.1620000004768371,0.1899999976158142,204751200.0,,,,,
2025-05-02,0.1889999955892563,0.209999993443489,0.1720000058412552,0.2080000042915344,64256800.0,,,,,
2025-05-05,0.1749999970197677,0.1850000023841858,0.1710000038146972,0.1850000023841858,8693500.0,,,,,
2025-05-06,0.1669999957084655,0.1729999929666519,0.1599999964237213,0.1650000065565109,11373400.0,,,,,
2025-05-07,0.1770000010728836,0.1930000036954879,0.1739999949932098,0.1930000036954879,24644200.0,,,,,
2025-05-08,0.1959999948740005,0.2129999995231628,0.1809999942779541,0.1850000023841858,21417400.0,,,,,
2025-05-09,0.1930000036954879,0.2000000029802322,0.1800000071525573,0.2000000029802322,15798800.0,,,,,
2025-05-12,0.2000000029802322,0.2179999947547912,0.1930000036954879,0.2029999941587448,27736500.0,,,,,
2025-05-13,0.1979999989271164,0.2039999961853027,0.1749999970197677,0.1990000009536743,16258500.0,,,,,
2025-05-14,0.1860000044107437,0.1979999989271164,0.1790000051259994,0.1979999989271164,7332200.0,,,,,
2025-05-15,0.1800000071525573,0.1840000003576278,0.1749999970197677,0.1800000071525573,5961800.0,,,,,
2025-05-16,0.1780000030994415,0.1850000023841858,0.1749999970197677,0.1790000051259994,10236100.0,,,,,
2025-05-19,0.1669999957084655,0.1759999990463256,0.1490000039339065,0.1490000039339065,10975700.0,,,,,
2025-05-20,0.1749999970197677,0.1749999970197677,0.1669999957084655,0.1700000017881393,5441100.0,,,,,
2025-05-21,0.1589999943971634,0.1800000071525573,0.1570000052452087,0.1679999977350235,10940500.0,,,,,
2025-05-22,0.1720000058412552,0.1770000010728836,0.1560000032186508,0.1659999936819076,56199100.0,,,,,
2025-05-23,0.1700000017881393,0.1739999949932098,0.1599999964237213,0.1620000004768371,10829900.0,,,,,
2025-05-27,0.1689999997615814,0.1860000044107437,0.1679999977350235,0.1710000038146972,11870700.0,,,,,
2025-05-28,0.1599999964237213,0.1710000038146972,0.1570000052452087,0.1669999957084655,6368200.0,,,,,
2025-05-29,0.1599999964237213,0.1669999957084655,0.1580000072717666,0.1620000004768371,4073800.0,,,,,
2025-05-30,0.1689999997615814,0.181999996304512,0.1599999964237213,0.164000004529953,13446300.0,,,,,
2025-06-02,0.152999997138977,0.1650000065565109,0.1430000066757202,0.1650000065565109,4964800.0,,,,,
2025-06-03,0.1599999964237213,0.164000004529953,0.1550000011920929,0.1580000072717666,3110900.0,,,,,
2025-06-04,0.1589999943971634,0.1650000065565109,0.1550000011920929,0.1560000032186508,1717900.0,,,,,
2025-06-05,0.1459999978542328,0.1599999964237213,0.1449999958276748,0.1560000032186508,3855900.0,,,,,
2025-06-06,0.1519999951124191,0.152999997138977,0.1420000046491623,0.1449999958276748,2130500.0,,,,,
2025-06-09,0.1550000011920929,0.1589999943971634,0.1509999930858612,0.1550000011920929,2537000.0,,,,,
2025-06-10,0.152999997138977,0.1620000004768371,0.1509999930858612,0.1620000004768371,1664900.0,,,,,
2025-06-11,0.163000002503395,0.1749999970197677,0.1539999991655349,0.1580000072717666,7159600.0,,,,,
2025-06-12,0.1669999957084655,0.1729999929666519,0.164000004529953,0.1720000058412552,4345600.0,,,,,
2025-06-13,0.1659999936819076,0.1780000030994415,0.164000004529953,0.1650000065565109,5072200.0,,,,,
2025-06-16,0.1710000038146972,0.1729999929666519,0.163000002503395,0.1659999936819076,2385700.0,,,,,
2025-06-17,0.164000004529953,0.1749999970197677,0.1620000004768371,0.1739999949932098,3192400.0,,,,,
2025-06-18,0.1679999977350235,0.1720000058412552,0.163000002503395,0.163000002503395,1810700.0,,,,,
2025-06-20,0.1729999929666519,0.1780000030994415,0.1669999957084655,0.1700000017881393,3133600.0,,,,,
2025-06-23,0.163000002503395,0.1729999929666519,0.163000002503395,0.1710000038146972,1641700.0,,,,,
2025-06-24,0.1669999957084655,0.1689999997615814,0.1650000065565109,0.1650000065565109,1079600.0,,,,,
2025-06-25,0.1669999957084655,0.1749999970197677,0.1650000065565109,0.1749999970197677,1524900.0,,,,,
2025-06-26,0.164000004529953,0.1669999957084655,0.1609999984502792,0.1669999957084655,1449300.0,,,,,
2025-06-27,0.1589999943971634,0.1700000017881393,0.1580000072717666,0.1700000017881393,1195400.0,,,,,
2025-06-30,0.1580000072717666,0.1650000065565109,0.1519999951124191,0.1599999964237213,1688600.0,,,,,
