Date,Close,High,Low,Open,Volume,"('Close', 'HD')","('High', 'HD')","('Low', 'HD')","('Open', 'HD')","('Volume', 'HD')"
2024-08-15,349.60791015625,354.7927489985781,347.73399482792,351.9284515518125,3575800.0,,,,,
2024-08-16,351.5400695800781,353.1324323583792,349.5107996717799,349.5107996717799,3308300.0,,,,,
2024-08-19,352.520751953125,354.09367696855145,351.57893480265915,351.96730659410656,3634900.0,,,,,
2024-08-20,356.5986633300781,356.9579375716508,350.0253818062648,350.1710175091373,3459400.0,,,,,
2024-08-21,359.69598388671875,362.0359629894774,357.8123497480809,358.7153503832073,4587600.0,,,,,
2024-08-22,354.7441711425781,361.6378811307568,354.01596296701416,360.7057829626776,4097300.0,,,,,
2024-08-23,364.6769409179688,365.385740875173,354.57912682090875,356.0064160286581,3426200.0,,,,,
2024-08-26,363.2399291992188,367.5800510631214,362.5214399557684,366.1236347279979,2452100.0,,,,,
2024-08-27,362.33697509765625,363.4050197194457,360.2203237032073,362.6379654504968,1780300.0,,,,,
2024-08-28,361.8612060546875,364.5021755353448,359.4435644131815,362.1621963943583,2218300.0,,,,,
2024-08-29,358.5594787597656,364.674516774049,358.43248458080984,363.98093776757344,2698400.0,,,,,
2024-08-30,359.96612548828125,361.8318965002703,356.4299637064075,360.6889787245557,3216700.0,,,,,
2024-09-03,356.293212890625,360.8257724432231,354.4958278369248,359.38003607334105,3598100.0,,,,,
2024-09-04,356.224853515625,357.4556537090639,351.67276790180154,355.73643269625563,3221300.0,,,,,
2024-09-05,353.4701232910156,356.69368850412724,349.2989907645339,356.4494781149267,2789200.0,,,,,
2024-09-06,351.7118225097656,356.97701328779266,351.09643731425655,354.5153830732327,2228800.0,,,,,
2024-09-09,357.0551452636719,357.6803382220252,351.69229420340446,354.35908261058603,2747600.0,,,,,
2024-09-10,362.2812194824219,362.95524253419103,354.0855344111465,357.2309653824566,2787400.0,,,,,
2024-09-11,361.9100646972656,362.6133918997143,353.75346051312687,360.9918311326565,2937700.0,,,,,
2024-09-12,365.7588195800781,366.3058485307646,361.9784470844676,363.3264933596743,2367700.0,,,,,
2024-09-13,371.1900024414063,373.1534634508644,366.8137714777772,366.8626016298101,2514700.0,,,,,
2024-09-16,373.1632385253906,375.1071436103617,370.7406608243389,373.15346057072446,2877800.0,,,,,
2024-09-17,374.3647766113281,378.9559441950652,372.84090605392623,374.5503789058308,2947600.0,,,,,
2024-09-18,375.116943359375,383.5763949898004,372.2450267393824,375.1950775687316,3549400.0,,,,,
2024-09-19,381.3003540039063,382.794920488624,378.04748452922905,381.7887748134328,3753500.0,,,,,
2024-09-20,380.8314514160156,382.7558305581714,378.03769875252567,379.33688496221833,6584200.0,,,,,
2024-09-23,382.8828125,383.5568355665297,378.291675018657,381.7789767588474,2502300.0,,,,,
2024-09-24,391.38134765625,391.8209084769685,384.51415260030586,385.5593802365237,4057700.0,,,,,
2024-09-25,387.73773193359375,391.38136185980994,386.4580718132194,391.38136185980994,2787300.0,,,,,
2024-09-26,387.5130920410156,390.7366575413957,386.3310921881472,390.2482367194689,2849500.0,,,,,
2024-09-27,390.2775573730469,394.19470207094656,389.0858093244325,390.3947736055594,2452300.0,,,,,
2024-09-30,395.8162231445313,395.9236614099439,389.7793194780741,390.9320152074607,3442000.0,,,,,
2024-10-01,399.5770568847656,401.0520972857473,392.114002332127,394.66354467759095,3476200.0,,,,,
2024-10-02,401.7359008789063,401.9312513196591,395.5817806837929,398.2583470385914,3431300.0,,,,,
2024-10-03,402.0484619140625,403.40628607868376,397.3791601504551,399.5282236445173,3320700.0,,,,,
2024-10-04,398.9030151367188,402.2829084828889,390.1993828523733,400.573435710016,3989000.0,,,,,
2024-10-07,398.6099853515625,400.3194581706056,391.9479184107469,395.5134141391377,3267800.0,,,,,
2024-10-08,404.5882568359375,405.67256654064937,398.9811954513984,400.3096857513675,3693900.0,,,,,
2024-10-09,406.4344787597656,410.3027630258883,401.2376744581951,410.27345897125247,3627800.0,,,,,
2024-10-10,400.4660034179688,404.8813468533761,398.18997543948007,400.2315709562098,3040800.0,,,,,
2024-10-11,402.3610229492188,403.57232672592994,399.3718902321949,401.0520588675213,2717400.0,,,,,
2024-10-14,405.7995300292969,406.7763715798061,401.7749178000949,401.9507719354236,2088700.0,,,,,
2024-10-15,405.955810546875,411.7973339249791,405.408781647148,408.2709501317088,3693000.0,,,,,
2024-10-16,408.9156188964844,409.0426130652216,404.2853995799888,404.2853995799888,2429000.0,,,,,
2024-10-17,405.9753723144531,409.29662777095166,404.9594487099436,408.9156452401957,2013800.0,,,,,
2024-10-18,405.3892822265625,407.0108429327697,403.6700313937951,407.00106497686136,2436600.0,,,,,
2024-10-21,396.9884033203125,406.91311712967513,395.0054161494502,406.4344743055893,3699500.0,,,,,
2024-10-22,392.5437622070313,393.6182938177474,387.0343618452701,389.27133722428334,4486700.0,,,,,
2024-10-23,390.3849792480469,394.9175086300965,387.5032846929196,391.2836567981562,3159000.0,,,,,
2024-10-24,393.35455322265625,394.83937147655433,388.8708540281986,392.9736005149273,2550300.0,,,,,
2024-10-25,389.671875,394.1751003369797,388.61686940834295,394.1751003369797,1941400.0,,,,,
2024-10-28,393.5597229003906,396.4413877072871,392.64148941999935,394.106751806474,2586500.0,,,,,
2024-10-29,385.9208068847656,389.8672253706157,380.04020154421534,384.8169711390143,3822700.0,,,,,
2024-10-30,383.4298400878906,388.4801240921007,382.86328509736455,385.85241789926135,2795600.0,,,,,
2024-10-31,384.6313781738281,386.5069271536928,381.4566429889013,381.4566429889013,2518600.0,,,,,
2024-11-01,383.4982299804688,389.4764956439436,382.9316749842868,385.65704151209263,3277800.0,,,,,
2024-11-04,386.40924072265625,391.2055365789953,382.0134535015418,382.8730788834053,2690500.0,,,,,
2024-11-05,390.8245544433594,390.9613265773593,384.738820508006,385.8231301919591,2496500.0,,,,,
2024-11-06,379.3759765625,384.91468168471255,372.8799857281613,384.91468168471255,7133400.0,,,,,
2024-11-07,390.1896057128906,390.5022021751852,381.74968009597154,381.9450603376156,4323100.0,,,,,
2024-11-08,396.5,396.98842080064327,392.9833642732008,394.6440069197238,3448700.0,,,,,
2024-11-11,398.8346557617188,402.06799899624616,396.4316040188479,398.3266790628164,4071500.0,,,,,
2024-11-12,393.7452697753906,406.38560152570506,392.8758963175789,404.65660275398665,5647100.0,,,,,
2024-11-13,400.6906433105469,403.1815773730967,397.3010018928224,399.65519363812047,3083100.0,,,,,
2024-11-14,396.32415771484375,401.97030072210345,395.02497156074907,398.5513552724622,3348100.0,,,,,
2024-11-15,398.7271728515625,399.4402779080379,393.569450710093,393.569450710093,3239500.0,,,,,
2024-11-18,400.9348449707031,402.9862181715177,394.59515290121,396.1092453673047,3394300.0,,,,,
2024-11-19,397.379150390625,399.6845120649837,390.1114465120919,398.9225768105007,3239400.0,,,,,
2024-11-20,390.7366333007813,397.28148383290505,390.6584990908904,396.597682800293,4732200.0,,,,,
2024-11-21,400.9446105957031,401.8628440020126,391.10780941352107,392.035790963583,3722200.0,,,,,
2024-11-22,410.2734375,410.41020962170194,401.4330336877278,402.5466175164496,4932500.0,,,,,
2024-11-25,418.74267578125,420.2860722966223,414.6301514368684,415.1576542151411,4544200.0,,,,,
2024-11-26,419.572998046875,429.1948938778989,414.864644137846,418.6743204587783,2758600.0,,,,,
2024-11-27,419.4944458007813,422.3520275946863,418.2865926813503,420.8790491422295,2293500.0,,,,,
2024-11-29,421.3995056152344,423.2358139808098,419.8381520321865,420.839766604003,2028700.0,,,,,
2024-12-02,419.2685546875,422.6465874788502,415.5370214720376,421.2718136609336,2617100.0,,,,,
2024-12-03,421.6155395507813,422.9215672631132,415.6941673540126,421.9886988879685,2714000.0,,,,,
2024-12-04,420.2113037109375,421.1048842619906,417.8348853019912,418.72849582086747,1968800.0,,,,,
2024-12-05,418.8561706542969,422.018165669505,418.2080565243422,418.9150873963088,2523500.0,,,,,
2024-12-06,423.59912109375,427.9002227924012,419.3176782863944,420.9772363384826,3161400.0,,,,,
2024-12-09,421.4486083984375,428.4992584127892,420.31933085612167,424.561516200578,3426000.0,,,,,
2024-12-10,414.977294921875,419.6122681951875,413.8185590955025,419.2096504993484,3354900.0,,,,,
2024-12-11,413.78912353515625,420.28986383039125,413.6712900504295,417.5697743318683,4211200.0,,,,,
2024-12-12,406.9544982910156,415.13442540951706,405.7368157307366,413.8381971846184,3673600.0,,,,,
2024-12-13,409.4683837890625,410.6074907299199,406.7188060107718,408.280159585411,2649500.0,,,,,
2024-12-16,403.3113098144531,410.9413573410058,403.2916808902642,410.3227015990883,2879600.0,,,,,
2024-12-17,401.1116638183594,403.0068888557584,398.9120256389045,402.6141006048304,3726500.0,,,,,
2024-12-18,386.7255859375,403.31130755652447,386.29350986517727,399.66814927963424,4225500.0,,,,,
2024-12-19,378.0840759277344,388.0217951362544,377.9564429757419,387.628976931343,4576100.0,,,,,
2024-12-20,385.5275573730469,386.205129842943,376.1495767951193,376.463819383325,8046400.0,,,,,
2024-12-23,385.3802795410156,386.1560266260951,380.0579041430644,384.0545929226636,2433800.0,,,,,
2024-12-24,389.0037841796875,389.0037841796875,383.46537109355137,385.0660123925834,1392600.0,,,,,
2024-12-26,388.0218200683594,388.6502752945198,384.5652114370948,385.4489925192891,1319500.0,,,,,
2024-12-27,385.7828674316406,388.3458655571384,384.3197184052822,385.0758665339295,1942700.0,,,,,
2024-12-30,382.4146728515625,384.16260614808107,378.7322265835184,383.4948630837536,2444700.0,,,,,
2024-12-31,381.9825744628906,384.4080801285819,380.3230163775322,382.9842189687417,2179700.0,,,,,
2025-01-02,381.4621276855469,385.5963087456782,379.4196107703768,385.066028116925,2415700.0,,,,,
2025-01-03,382.1691589355469,383.9662094140537,378.8598721690368,382.7976441210727,2231600.0,,,,,
2025-01-06,382.3557434082031,386.8925122648862,381.0398862482691,383.4653919749671,3274500.0,,,,,
2025-01-07,377.3083190917969,384.8401314868386,376.1986706241901,383.8581459357276,2274300.0,,,,,
2025-01-08,380.224853515625,380.7060168916987,373.2527494465119,376.1005018218332,2848500.0,,,,,
2025-01-10,382.8664245605469,385.8320106295291,377.6913406664048,381.9040677720463,5323400.0,,,,,
2025-01-13,382.1691589355469,388.72881572840186,380.7158393877088,382.96456489559966,3512900.0,,,,,
2025-01-14,385.704345703125,387.098778596185,382.6110967123712,383.55379460231535,3405200.0,,,,,
2025-01-15,398.7745361328125,400.65013225987366,394.5225515914848,399.3244456816257,4584800.0,,,,,
2025-01-16,401.9561462402344,402.7220937976653,396.643630598151,398.9512727481729,2305900.0,,,,,
2025-01-17,402.0052795410156,406.983953846887,401.1705857670655,406.0412260710308,3229000.0,,,,,
2025-01-21,410.8922424316406,412.6500051108677,405.56006762105545,405.56006762105545,3568100.0,,,,,
2025-01-22,402.71234130859375,410.0281167882667,401.9561931406643,410.0281167882667,3581400.0,,,,,
2025-01-23,406.925048828125,407.219632536676,401.38663536477486,404.15584209644993,3840300.0,,,,,
2025-01-24,407.0330200195313,407.53384225147767,403.3604035661146,406.6304023384517,2369800.0,,,,,
2025-01-27,417.2162170410156,418.5124452251807,406.5420383647916,407.4258194111506,3699200.0,,,,,
2025-01-28,411.2850341796875,415.61559446680354,409.1934299304867,415.61559446680354,2818300.0,,,,,
2025-01-29,405.9725341796875,413.7793023774578,404.3718927218295,412.650024835773,2384900.0,,,,,
2025-01-30,407.0330200195313,409.8022265277434,404.1066922234962,408.9086160601507,3081300.0,,,,,
2025-01-31,404.5584411621094,408.87917183936446,402.9283414583433,405.7270064318705,2761000.0,,,,,
2025-02-03,401.3964538574219,404.4798731381344,393.786065260018,398.8039974216221,2896200.0,,,,,
2025-02-04,404.0772399902344,405.1476006849464,398.7745238089423,402.1329277055264,2150800.0,,,,,
2025-02-05,406.36529541015625,407.6713230955378,400.7876242952529,407.6713230955378,2212100.0,,,,,
2025-02-06,406.6991882324219,410.2638010054216,405.5600812603459,407.4356774841053,2023700.0,,,,,
2025-02-07,400.0314636230469,406.8268170682396,399.1771409575464,405.7564563749718,2530200.0,,,,,
2025-02-10,406.5321960449219,407.4749237678177,401.4258890677653,403.2425683636413,2617600.0,,,,,
2025-02-11,408.8595275878906,409.0657661495785,405.3047443580997,406.54205585693296,1441800.0,,,,,
2025-02-12,399.8056640625,402.2704277407029,394.8760767704448,401.219695871028,3387000.0,,,,,
2025-02-13,405.0003356933594,405.5404457832289,400.1493241698877,401.3473478653164,3067900.0,,,,,
2025-02-14,402.12310791015625,410.4699856079251,401.2000390379184,407.5240287734184,3004400.0,,,,,
2025-02-18,396.0446166992188,401.5044543309946,393.0102847395601,400.9545447830332,3994000.0,,,,,
2025-02-19,388.30657958984375,391.4587751129395,385.8614449034746,390.0643422997784,3780000.0,,,,,
2025-02-20,387.5308227539063,387.64865623445576,384.05458523858096,385.9203519388684,2703500.0,,,,,
2025-02-21,378.3590698242188,390.6535496947194,376.9842958683005,389.2591168458293,5287000.0,,,,,
2025-02-24,375.5309753417969,379.5865510100566,371.3869945910256,379.1348459901597,5722000.0,,,,,
2025-02-25,386.20513916015625,393.78606946852864,377.2690638792988,378.0644698470055,6823900.0,,,,,
2025-02-26,383.44573974609375,391.6845831721354,381.5603142482293,388.1199707248654,3871500.0,,,,,
2025-02-27,383.2395324707031,388.3458698862475,381.3344778942148,382.88603201790687,2825100.0,,,,,
2025-02-28,389.45550537109375,389.7206307017696,383.2493490208082,387.31478389810906,4263500.0,,,,,
2025-03-03,382.66998291015625,389.9170416611884,379.5079879798849,389.79920818032986,3397600.0,,,,,
2025-03-04,374.8042602539063,380.9711286830545,372.0743414581201,379.19373712722734,4384800.0,,,,,
2025-03-05,379.3901672363281,380.1462854091045,371.200410395649,372.1725666131934,2780300.0,,,,,
2025-03-06,374.8533935546875,380.77476583482246,373.87140790313725,376.5914973695148,4222000.0,,,,,
2025-03-07,370.0121765136719,373.79282721458287,362.2544959648896,372.663549724135,4573900.0,,,,,
2025-03-10,367.9009094238281,376.2183288891507,365.8976503523319,370.6406577160985,3710500.0,,,,,
2025-03-11,361.52783203125,368.1758639376015,359.14161414992554,367.47866253342426,4013300.0,,,,,
2025-03-12,358.1596374511719,365.29866234898407,355.2333094213575,365.2692039781528,3368000.0,,,,,
2025-03-13,343.1584777832031,357.7346838229504,341.19193489009564,357.64574787963403,7062400.0,,,,,
2025-03-14,347.170654296875,347.2497285777922,341.3500694609208,346.5184271903161,5510700.0,,,,,
2025-03-17,349.9574279785156,351.36067977915354,346.8247655931456,347.615357597309,3681300.0,,,,,
2025-03-18,345.451171875,349.7202783812565,343.4944905201318,349.3645044267339,3008200.0,,,,,
2025-03-19,349.2558288574219,350.2539079870791,344.87800257857504,347.85254679118583,2990200.0,,,,,
2025-03-20,351.3310546875,357.5074137099245,348.05019569487035,350.51084747884335,3391200.0,,,,,
2025-03-21,347.0125427246094,349.22617026384347,342.19992869059104,347.94146951666244,8205400.0,,,,,
2025-03-24,359.4838256835937,360.1360527737492,350.10565239227026,350.44164268271373,4023200.0,,,,,
2025-03-25,356.7366027832031,359.36526478348657,354.3154881583652,357.2702486432012,2799500.0,,,,,
2025-03-26,357.8631591796875,360.4325303600504,355.8768326256607,356.14367061530646,3140900.0,,,,,
2025-03-27,358.4560852050781,360.9068448976548,356.8946849254529,357.6358479275789,3036600.0,,,,,
2025-03-28,353.9300537109375,358.9205696465867,351.97340257148824,358.8810325065772,2980200.0,,,,,
2025-03-31,362.1717529296875,364.3952418811065,348.49482895414104,349.33481970072137,4498800.0,,,,,
2025-04-01,361.2132263183594,362.9623904810488,357.6556676754717,359.8495115895206,2801600.0,,,,,
2025-04-02,366.51995849609375,367.9232102870296,357.99163768252924,358.28809083329,3189500.0,,,,,
2025-04-03,351.7164611816406,355.7978039005847,347.56593600623944,351.58798809336366,5407100.0,,,,,
2025-04-04,349.7301025390625,361.1341388242332,344.9273808531236,346.5776868844321,7531100.0,,,,,
2025-04-07,337.48614501953125,350.04638014221274,329.57051373474167,340.2432499424108,6950500.0,,,,,
2025-04-08,331.2899780273437,349.8289453465517,325.85478254879564,346.25160332958734,4868000.0,,,,,
2025-04-09,351.2026062011719,351.84494149775014,322.4652265073988,324.7282528616848,6793000.0,,,,,
2025-04-10,349.45343017578125,351.10376649391844,335.6579237944609,348.6925136389883,5574800.0,,,,,
2025-04-11,349.69061279296875,350.29344112034033,340.14445875376964,346.1824529045387,3576400.0,,,,,
2025-04-14,352.99127197265625,354.7898047441625,349.4336832543984,353.5841782940308,2841800.0,,,,,
2025-04-15,349.9376525878906,357.18130309185045,349.1569825477328,352.35879730565114,2883100.0,,,,,
2025-04-16,341.913330078125,349.6313055934048,340.26302390135294,347.6944079251328,2637200.0,,,,,
2025-04-17,350.87646484375,353.28771769323345,344.26528807763367,344.44315997030014,3232400.0,,,,,
2025-04-21,342.8125915527344,350.1846845151797,337.772677052757,350.1155322209879,4015200.0,,,,,
2025-04-22,350.2538757324219,352.02279327159454,346.2911445802651,347.02241578459314,2802400.0,,,,,
2025-04-23,352.2204284667969,360.54120136553775,350.66892004527426,357.6556236959788,3283300.0,,,,,
2025-04-24,355.40252685546875,356.15355158606667,350.4317642888674,352.29950968562247,2749500.0,,,,,
2025-04-25,353.36676025390625,354.7700422140786,350.56022649156284,353.4853716731613,2811300.0,,,,,
2025-04-28,352.7145690917969,355.857093198477,350.3329615292872,353.77193879395526,2413000.0,,,,,
2025-04-29,354.77001953125,356.3313896345976,350.5503424120896,351.696678127585,2836900.0,,,,,
2025-04-30,356.24249267578125,357.0133010669938,348.2280637721484,352.29951476973275,3741500.0,,,,,
2025-05-01,354.0782775878906,358.60433010741235,353.5051247731309,356.0646041856983,3210100.0,,,,,
2025-05-02,360.2249755859375,361.91484895891296,356.9045797840208,357.8137228525456,2283300.0,,,,,
2025-05-05,357.4678955078125,359.9680843553084,355.4914606826615,357.8631764412423,2563500.0,,,,,
2025-05-06,355.14556884765625,358.00150140976257,352.9220797301474,354.4538046145641,2299700.0,,,,,
2025-05-07,358.4758605957031,359.4937233078216,355.5211002306023,356.2326179624328,2657200.0,,,,,
2025-05-08,360.56097412109375,364.9585534683382,357.99163309277185,359.72101348537353,3035800.0,,,,,
2025-05-09,358.4363098144531,361.26262714316255,357.240575254384,357.863157015792,1970700.0,,,,,
2025-05-12,372.15277099609375,374.2576787925894,369.07942949048777,370.5815090168225,3831400.0,,,,,
2025-05-13,369.1980285644531,376.510831330345,368.5556932827603,376.510831330345,2726800.0,,,,,
2025-05-14,368.4172973632813,371.3621958394101,366.46061620904806,367.5180159813963,2587400.0,,,,,
2025-05-15,374.1687622070313,374.8604962981826,367.142520750409,367.7157037358222,2830500.0,,,,,
2025-05-16,376.29339599609375,376.678815232974,373.6943795771315,375.74988852449314,3129100.0,,,,,
2025-05-19,374.909912109375,376.66893782847455,369.7514162116559,369.7810615265508,4428200.0,,,,,
2025-05-20,372.6073303222656,385.1577024127705,369.6426783473116,381.8175230290425,6287400.0,,,,,
2025-05-21,366.4705200195313,373.8722583520698,364.2569227966413,373.5264064044935,3966000.0,,,,,
2025-05-22,361.8160400390625,364.8795199984008,360.2744233138732,363.66400174438553,2957300.0,,,,,
2025-05-23,358.4363098144531,360.4226363564692,356.8946931471572,358.11021135552534,3115000.0,,,,,
2025-05-27,366.0357055664063,366.183932139395,360.8574562299968,361.57886576254265,3998500.0,,,,,
2025-05-28,363.7232971191406,366.7768852937825,363.1007153262327,364.4743520004901,2986100.0,,,,,
2025-05-29,363.9505920410156,365.9863174575573,359.7704216125628,365.6404353384746,3034800.0,,,,,
2025-05-30,363.9505920410156,365.2846915529049,360.8179296362978,362.7251819664943,4110400.0,,,,,
2025-06-02,363.62445068359375,363.703524960731,357.576565276614,360.84756231965696,2506900.0,,,,,
2025-06-03,368.6841430664063,369.1387447949491,362.6757944014295,363.6244746836885,3359500.0,,,,,
2025-06-04,368.01214599609375,370.9471528187464,367.2808747860191,368.6841265760544,2428800.0,,,,,
2025-06-05,367.19677734375,369.4639139524832,365.43677337954233,368.8971222139451,2324100.0,,,,,
2025-06-06,365.2577819824219,370.5477777530016,363.9054686641555,369.4142245709748,2349700.0,,,,,
2025-06-09,363.1398010253906,365.2776661121326,362.3045130326345,365.24783656563545,2619700.0,,,,,
2025-06-10,365.8345336914063,366.4709075158535,360.5047549777335,363.8756457275733,3014900.0,,,,,
2025-06-11,358.4265441894531,367.057601145653,357.28303770349896,367.057601145653,3793500.0,,,,,
2025-06-12,361.111328125,363.0105569833345,356.4875659959112,358.774578988022,2921900.0,,,,,
2025-06-13,352.6592712402344,360.7434125799603,350.809748220629,357.96914322326234,3364400.0,,,,,
2025-06-16,351.5654602050781,355.0954214585444,349.9148211185257,353.87237967631427,3688600.0,,,,,
2025-06-17,346.8124389648437,352.2913653144758,345.4501723508617,349.95461621419764,4230100.0,,,,,
2025-06-18,345.0722961425781,348.92045943061066,343.84922402539564,348.10507801915566,4453900.0,,,,,
2025-06-20,347.647705078125,349.22873186626686,344.86351268619364,345.52971606246024,8056500.0,,,,,
2025-06-23,354.9462890625,355.0556843040515,346.55389882839,347.99573114658085,3862400.0,,,,,
2025-06-24,358.38677978515625,359.66948067298034,353.77294080270224,354.65793462083576,4089600.0,,,,,
2025-06-25,359.8186340332031,361.5488388513704,356.3185022419503,357.0941008344321,4159600.0,,,,,
2025-06-26,361.4494018554688,363.1696533993799,358.56576757962614,361.1709826221892,3187900.0,,,,,
2025-06-27,366.6598205566406,368.0618699774388,360.95221127890784,361.5587555254484,5503700.0,,,,,
2025-06-30,364.5716857910156,368.85736933049066,362.6625037483472,367.1967769610884,4600700.0,,,,,
2025-07-01,371.0549011230469,377.548062307544,360.9025071562445,362.2846499882122,5152600.0,,,,,
2025-07-02,369.7522888183594,371.8603244079719,367.2862683169795,371.5421223409384,3011400.0,,,,,
2025-07-03,369.583251953125,371.0747900742346,366.2521440802293,369.7125234455551,2573600.0,,,,,
2025-07-07,365.5660400390625,370.68698117699455,362.67245263597806,368.907070641334,3433100.0,,,,,
2025-07-08,365.42681884765625,368.310452981724,363.0502870109819,363.95515706100736,2531700.0,,,,,
2025-07-09,368.9468688964844,368.9766984443429,362.7321268808026,365.43678381984415,3384200.0,,,,,
2025-07-10,371.194091796875,375.8079307459032,366.4311354568578,366.9183615109316,3701700.0,,,,,
2025-07-11,367.9823303222656,369.702551447197,365.0390067301192,368.2706724957256,3068900.0,,,,,
2025-07-14,368.0220947265625,369.1954610896276,364.3827684813819,368.3900329465476,2481100.0,,,,,
2025-07-15,356.6168212890625,368.6584906665432,356.49747275405514,367.8928453864081,3868700.0,,,,,
