Date,Close,High,Low,Open,Volume,"('Close', 'ETOR')","('High', 'ETOR')","('Low', 'ETOR')","('Open', 'ETOR')","('Volume', 'ETOR')"
2025-06-17,59.43000030517578,61.84999847412109,58.5,61.0,1232400.0,,,,,
2025-06-18,63.40999984741211,64.48999786376953,58.880001068115234,60.1150016784668,1621600.0,,,,,
2025-06-20,59.5,64.87999725341797,58.54999923706055,64.0,1919000.0,,,,,
2025-06-23,60.40999984741211,60.900001525878906,57.5099983215332,59.29999923706055,1061800.0,,,,,
2025-06-24,63.77999877929688,65.38999938964844,60.59999847412109,61.619998931884766,1364200.0,,,,,
2025-06-25,65.01000213623047,66.8499984741211,62.7599983215332,64.61000061035156,1635100.0,,,,,
2025-06-26,67.36000061035156,67.5199966430664,64.19999694824219,65.0,1400000.0,,,,,
2025-06-27,64.58999633789062,68.66000366210938,63.917999267578125,67.69999694824219,1532600.0,,,,,
2025-06-30,66.58999633789062,67.12000274658203,64.5,65.5,2041300.0,,,,,
2025-07-01,64.30999755859375,65.88999938964844,61.5,65.08000183105469,2651200.0,,,,,
2025-07-02,63.41999816894531,64.52999877929688,62.400001525878906,63.540000915527344,1491600.0,,,,,
2025-07-03,62.77000045776367,63.54999923706055,61.20000076293945,63.369998931884766,784500.0,,,,,
2025-07-07,61.21500015258789,62.720001220703125,60.310001373291016,62.720001220703125,1229600.0,,,,,
2025-07-08,61.290000915527344,63.209999084472656,60.57899856567383,61.5,482400.0,,,,,
2025-07-09,61.0099983215332,62.02000045776367,59.810001373291016,62.0,826000.0,,,,,
2025-07-10,59.369998931884766,60.86199951171875,58.45000076293945,60.59000015258789,1069400.0,,,,,
2025-07-11,57.630001068115234,59.32500076293945,57.29999923706055,59.22999954223633,1401800.0,,,,,
2025-07-14,56.18999862670898,57.66899871826172,55.5099983215332,57.43000030517578,1429400.0,,,,,
2025-07-15,53.86000061035156,56.65999984741211,53.310001373291016,56.2400016784668,1560400.0,,,,,
2025-07-16,57.0099983215332,57.0099983215332,52.880001068115234,54.0,1348400.0,,,,,
2025-07-17,58.13999938964844,58.68999862670898,55.66999816894531,57.25,1012300.0,,,,,
2025-07-18,56.77999877929688,62.18999862670898,56.41999816894531,59.0,1585900.0,,,,,
2025-07-21,56.18000030517578,58.400001525878906,56.04999923706055,57.02000045776367,579700.0,,,,,
2025-07-22,57.61000061035156,58.11000061035156,55.29999923706055,56.11000061035156,616500.0,,,,,
2025-07-23,62.36000061035156,62.459999084472656,57.91999816894531,58.150001525878906,1526900.0,,,,,
2025-07-24,63.7599983215332,65.19999694824219,61.43000030517578,61.720001220703125,1107300.0,,,,,
2025-07-25,65.08000183105469,65.94000244140625,62.540000915527344,64.05999755859375,896900.0,,,,,
2025-07-28,63.5,65.94999694824219,61.61000061035156,65.25,807900.0,,,,,
2025-07-29,60.709999084472656,64.31999969482422,59.77000045776367,63.54999923706055,701400.0,,,,,
2025-07-30,62.0099983215332,62.470001220703125,60.0099983215332,60.43000030517578,514700.0,,,,,
2025-07-31,59.959999084472656,63.57500076293945,59.58000183105469,62.0099983215332,415300.0,,,,,
2025-08-01,58.09000015258789,59.02999877929688,56.709999084472656,58.060001373291016,546100.0,,,,,
2025-08-04,59.27000045776367,59.45000076293945,57.63999938964844,58.79999923706055,419700.0,,,,,
2025-08-05,57.96500015258789,59.75,57.70399856567383,59.45000076293945,302400.0,,,,,
2025-08-06,56.290000915527344,58.09000015258789,55.51499938964844,58.0,622100.0,,,,,
2025-08-07,56.369998931884766,58.0,55.65499877929688,57.29999923706055,439600.0,,,,,
2025-08-08,57.93000030517578,58.29999923706055,56.18999862670898,56.18999862670898,385100.0,,,,,
2025-08-11,55.29999923706055,58.81999969482422,53.97999954223633,58.81999969482422,1060500.0,,,,,
2025-08-12,50.7400016784668,56.47999954223633,50.0,55.4900016784668,2725700.0,,,,,
2025-08-13,48.0,51.880001068115234,47.0,51.0,3128300.0,,,,,
2025-08-14,47.560001373291016,47.61000061035156,46.02999877929688,46.709999084472656,1345600.0,,,,,
2025-08-15,48.13999938964844,48.900001525878906,46.81999969482422,47.59999847412109,1105400.0,,,,,
2025-08-18,47.630001068115234,48.27999877929688,47.11000061035156,47.90999984741211,535500.0,,,,,
2025-08-19,44.709999084472656,47.900001525878906,44.5,47.900001525878906,1118600.0,,,,,
2025-08-20,44.380001068115234,45.55500030517578,43.630001068115234,44.31999969482422,715100.0,,,,,
2025-08-21,44.7400016784668,45.310001373291016,43.5,43.5,478100.0,,,,,
2025-08-22,46.61000061035156,47.70000076293945,44.84999847412109,45.0,828900.0,,,,,
2025-08-25,44.7400016784668,46.525001525878906,44.59000015258789,46.52000045776367,752500.0,,,,,
2025-08-26,45.380001068115234,45.97999954223633,44.52999877929688,44.52999877929688,1296500.0,,,,,
2025-08-27,44.52000045776367,45.93399810791016,44.41999816894531,45.02999877929688,658300.0,,,,,
2025-08-28,44.400001525878906,45.20000076293945,44.119998931884766,44.869998931884766,462400.0,,,,,
2025-08-29,44.400001525878906,44.650001525878906,43.59999847412109,44.40999984741211,717400.0,,,,,
2025-09-02,46.72999954223633,47.18000030517578,43.5,43.93999862670898,1369100.0,,,,,
2025-09-03,46.900001525878906,47.70000076293945,45.97999954223633,46.91999816894531,1286600.0,,,,,
2025-09-04,46.15499877929688,47.0,44.5099983215332,46.900001525878906,1161400.0,,,,,
2025-09-05,46.400001525878906,47.220001220703125,44.93999862670898,46.720001220703125,654100.0,,,,,
2025-09-08,45.93999862670898,46.79999923706055,45.755001068115234,46.220001220703125,901300.0,,,,,
2025-09-09,45.40999984741211,47.25,44.7400016784668,45.9900016784668,1077200.0,,,,,
2025-09-10,42.630001068115234,45.66999816894531,42.42300033569336,45.09999847412109,1412100.0,,,,,
2025-09-11,44.38999938964844,44.470001220703125,42.68000030517578,43.18000030517578,1302100.0,,,,,
2025-09-12,44.13999938964844,44.84000015258789,43.900001525878906,44.400001525878906,506300.0,,,,,
2025-09-15,43.34999847412109,44.959999084472656,42.709999084472656,44.45000076293945,651100.0,,,,,
2025-09-16,43.43000030517578,43.72999954223633,42.619998931884766,43.45000076293945,499700.0,,,,,
2025-09-17,42.91999816894531,44.18999862670898,42.59000015258789,43.59999847412109,703300.0,,,,,
2025-09-18,43.93000030517578,44.77999877929688,43.400001525878906,43.43000030517578,744400.0,,,,,
2025-09-19,44.150001525878906,44.43999862670898,43.59999847412109,44.380001068115234,909000.0,,,,,
2025-09-22,45.02000045776367,45.15499877929688,43.08000183105469,43.400001525878906,653200.0,,,,,
2025-09-23,43.7599983215332,46.27999877929688,43.72999954223633,45.58000183105469,763200.0,,,,,
2025-09-24,42.43000030517578,45.0,42.33000183105469,44.130001068115234,557500.0,,,,,
2025-09-25,41.02999877929688,42.12900161743164,40.75,41.900001525878906,750600.0,,,,,
2025-09-26,41.09999847412109,41.290000915527344,40.150001525878906,41.220001220703125,722200.0,,,,,
2025-09-29,41.9900016784668,42.56999969482422,41.630001068115234,41.70000076293945,479500.0,,,,,
2025-09-30,41.27000045776367,42.5099983215332,40.84000015258789,41.93999862670898,929200.0,,,,,
2025-10-01,39.060001373291016,42.18899917602539,39.02000045776367,40.970001220703125,1448100.0,,,,,
2025-10-02,41.470001220703125,41.47999954223633,39.45500183105469,39.540000915527344,754600.0,,,,,
2025-10-03,40.97999954223633,41.97999954223633,40.685001373291016,41.70000076293945,818500.0,,,,,
2025-10-06,41.20000076293945,41.95000076293945,40.810001373291016,41.29999923706055,830800.0,,,,,
2025-10-07,40.52000045776367,42.970001220703125,40.40999984741211,41.650001525878906,826600.0,,,,,
2025-10-08,40.93000030517578,40.970001220703125,39.755001068115234,40.79999923706055,660200.0,,,,,
2025-10-09,39.4900016784668,41.97999954223633,39.310001373291016,41.619998931884766,979200.0,,,,,
2025-10-10,38.63999938964844,40.334999084472656,38.24700164794922,39.47999954223633,833300.0,,,,,
2025-10-13,39.36000061035156,39.72999954223633,38.59999847412109,39.61000061035156,1046800.0,,,,,
2025-10-14,39.08000183105469,39.74800109863281,37.72999954223633,38.5,836900.0,,,,,
2025-10-15,38.54999923706055,39.790000915527344,38.119998931884766,39.470001220703125,845200.0,,,,,
2025-10-16,38.52999877929688,39.34999847412109,37.79999923706055,38.869998931884766,653400.0,,,,,
2025-10-17,37.38999938964844,38.5260009765625,37.25,37.77000045776367,599000.0,,,,,
2025-10-20,,,,,,39.560001373291016,39.97999954223633,37.81999969482422,38.119998931884766,829900.0
2025-10-21,,,,,,39.68000030517578,40.630001068115234,38.619998931884766,39.58000183105469,727300.0
2025-10-22,,,,,,37.869998931884766,39.39500045776367,37.459999084472656,39.13999938964844,543300.0
2025-10-23,,,,,,38.040000915527344,38.599998474121094,37.709999084472656,38.0,445800.0
2025-10-24,,,,,,39.27000045776367,39.724998474121094,38.17499923706055,38.380001068115234,447700.0
2025-10-27,,,,,,40.25,40.439998626708984,39.349998474121094,40.0,534400.0
2025-10-28,,,,,,39.02000045776367,40.237998962402344,38.88999938964844,40.06999969482422,498800.0
2025-10-29,,,,,,37.90999984741211,39.084999084472656,37.79999923706055,38.95000076293945,442000.0
2025-10-30,,,,,,37.459999084472656,38.619998931884766,37.2130012512207,37.83000183105469,916900.0
2025-10-31,,,,,,37.060001373291016,38.150001525878906,36.20000076293945,37.79999923706055,2137500.0
2025-11-03,,,,,,36.470001220703125,36.99700164794922,35.380001068115234,36.65999984741211,1258000.0
2025-11-04,,,,,,34.439998626708984,36.48500061035156,34.400001525878906,35.709999084472656,875000.0
2025-11-05,,,,,,34.209999084472656,35.22999954223633,34.060001373291016,34.63999938964844,960600.0
2025-11-06,,,,,,33.470001220703125,34.66999816894531,33.34000015258789,34.4900016784668,880600.0
2025-11-07,,,,,,34.880001068115234,34.97999954223633,32.65999984741211,33.0,1942700.0
2025-11-10,,,,,,37.72999954223633,38.165000915527344,34.21099853515625,35.45000076293945,4175600.0
2025-11-11,,,,,,41.2400016784668,42.59000015258789,37.380001068115234,38.400001525878906,5728100.0
2025-11-12,,,,,,41.33000183105469,42.86000061035156,39.90999984741211,42.75,2511600.0
2025-11-13,,,,,,39.2599983215332,40.5,38.52000045776367,40.439998626708984,2430200.0
2025-11-14,,,,,,40.5,41.0,37.060001373291016,37.130001068115234,1881900.0
2025-11-17,,,,,,38.52000045776367,40.060001373291016,38.0,39.58000183105469,2576100.0
2025-11-18,,,,,,39.209999084472656,39.58000183105469,37.95000076293945,38.060001373291016,1752500.0
2025-11-19,,,,,,38.310001373291016,39.29999923706055,37.40999984741211,38.95000076293945,1875500.0
2025-11-20,,,,,,36.599998474121094,39.34000015258789,36.02000045776367,38.810001373291016,2601400.0
2025-11-21,,,,,,36.790000915527344,37.75,36.154998779296875,36.310001373291016,1704800.0
2025-11-24,,,,,,38.900001525878906,39.0,36.150001525878906,36.849998474121094,1349500.0
2025-11-25,,,,,,39.90999984741211,40.06999969482422,38.29899978637695,39.040000915527344,1682900.0
2025-11-26,,,,,,41.97999954223633,42.41999816894531,39.75,40.400001525878906,1678500.0
2025-11-28,,,,,,41.970001220703125,42.970001220703125,41.720001220703125,42.0,918600.0
2025-12-01,,,,,,41.880001068115234,42.04999923706055,40.540000915527344,40.880001068115234,1216000.0
2025-12-02,,,,,,41.72999954223633,42.775001525878906,41.08000183105469,41.95000076293945,868100.0
2025-12-03,,,,,,42.70000076293945,43.25400161743164,41.72999954223633,42.15999984741211,997500.0
2025-12-04,,,,,,43.93000030517578,44.209999084472656,42.400001525878906,42.70000076293945,1445600.0
2025-12-05,,,,,,43.0099983215332,44.099998474121094,42.810001373291016,43.880001068115234,837100.0
2025-12-08,,,,,,41.310001373291016,42.70000076293945,40.209999084472656,42.2599983215332,1770400.0
2025-12-09,,,,,,42.099998474121094,42.349998474121094,40.810001373291016,41.209999084472656,810900.0
2025-12-10,,,,,,40.7599983215332,42.040000915527344,40.529998779296875,42.0099983215332,909000.0
2025-12-11,,,,,,39.27000045776367,40.650001525878906,38.38999938964844,39.939998626708984,1341700.0
2025-12-12,,,,,,37.95000076293945,39.47999954223633,37.7400016784668,39.33000183105469,1265900.0
2025-12-15,,,,,,36.54999923706055,38.26900100708008,36.0,37.959999084472656,1322500.0
2025-12-16,,,,,,36.02000045776367,36.91999816894531,35.77000045776367,35.869998931884766,1900500.0
2025-12-17,,,,,,34.7599983215332,36.45000076293945,34.70000076293945,36.029998779296875,1411200.0
2025-12-18,,,,,,35.56999969482422,36.66999816894531,35.349998474121094,35.349998474121094,1048600.0
2025-12-19,,,,,,36.209999084472656,36.487998962402344,35.290000915527344,35.290000915527344,1264700.0
2025-12-22,,,,,,36.470001220703125,37.290000915527344,36.191001892089844,36.25,953900.0
2025-12-23,,,,,,35.7400016784668,36.4900016784668,35.48460006713867,36.40999984741211,115110.0
