Date,Close,High,Low,Open,Volume,"('Close', 'PGNY')","('High', 'PGNY')","('Low', 'PGNY')","('Open', 'PGNY')","('Volume', 'PGNY')"
2024-06-03,27.850000381469727,28.059999465942383,27.1200008392334,27.3700008392334,1359600.0,,,,,
2024-06-04,27.149999618530277,27.809999465942383,27.13999938964844,27.770000457763672,814100.0,,,,,
2024-06-05,27.440000534057617,27.56999969482422,26.88599967956543,27.290000915527344,659200.0,,,,,
2024-06-06,27.93000030517578,28.040000915527344,27.31800079345703,27.38999938964844,674600.0,,,,,
2024-06-07,27.600000381469727,28.059999465942383,27.56999969482422,27.809999465942383,555100.0,,,,,
2024-06-10,27.82999992370605,27.850000381469727,26.770000457763672,27.32999992370605,665700.0,,,,,
2024-06-11,28.11000061035156,28.28499984741211,27.26000022888184,27.790000915527344,739400.0,,,,,
2024-06-12,27.71999931335449,28.88999938964844,27.709999084472656,28.88999938964844,1106700.0,,,,,
2024-06-13,27.32999992370605,27.650999069213867,27.125,27.56999969482422,664100.0,,,,,
2024-06-14,26.979999542236328,27.31999969482422,26.850000381469727,27.1200008392334,843300.0,,,,,
2024-06-17,26.709999084472656,26.899999618530277,25.96500015258789,26.84000015258789,1338600.0,,,,,
2024-06-18,25.729999542236328,27.0,25.549999237060547,26.6200008392334,1541200.0,,,,,
2024-06-20,25.34000015258789,25.80500030517578,25.18000030517578,25.63999938964844,1011000.0,,,,,
2024-06-21,25.86000061035156,25.8799991607666,25.209999084472656,25.399999618530277,1481800.0,,,,,
2024-06-24,26.1200008392334,26.71999931335449,25.88999938964844,25.979999542236328,840200.0,,,,,
2024-06-25,26.520000457763672,26.850000381469727,25.690000534057617,26.020000457763672,958400.0,,,,,
2024-06-26,27.540000915527344,27.59000015258789,26.28499984741211,26.40999984741211,1185000.0,,,,,
2024-06-27,28.6200008392334,28.76000022888184,27.395000457763672,27.5,1376100.0,,,,,
2024-06-28,28.61000061035156,28.774999618530277,28.1299991607666,28.75,2258600.0,,,,,
2024-07-01,28.3799991607666,29.13999938964844,27.979999542236328,28.649999618530277,1243500.0,,,,,
2024-07-02,28.32999992370605,28.530000686645508,28.01000022888184,28.530000686645508,1042200.0,,,,,
2024-07-03,28.26000022888184,28.530000686645508,28.15999984741211,28.450000762939453,517600.0,,,,,
2024-07-05,28.440000534057617,28.545000076293945,28.01000022888184,28.200000762939453,832700.0,,,,,
2024-07-08,28.25,28.90999984741211,28.11000061035156,28.6200008392334,1038900.0,,,,,
2024-07-09,28.15999984741211,28.309999465942383,27.76000022888184,28.229999542236328,716500.0,,,,,
2024-07-10,27.270000457763672,28.229999542236328,26.979999542236328,28.229999542236328,976600.0,,,,,
2024-07-11,28.18000030517578,28.25,27.489999771118164,27.770000457763672,802000.0,,,,,
2024-07-12,28.950000762939453,28.979999542236328,28.295000076293945,28.440000534057617,618500.0,,,,,
2024-07-15,29.030000686645508,29.709999084472656,28.90999984741211,29.11000061035156,636300.0,,,,,
2024-07-16,30.0,30.209999084472656,29.32999992370605,29.59000015258789,1426500.0,,,,,
2024-07-17,29.57999992370605,30.417999267578125,29.520000457763672,29.989999771118164,935600.0,,,,,
2024-07-18,28.020000457763672,29.780000686645508,28.020000457763672,29.36000061035156,978800.0,,,,,
2024-07-19,27.790000915527344,28.31999969482422,27.51000022888184,28.229999542236328,1167900.0,,,,,
2024-07-22,27.420000076293945,27.920000076293945,27.049999237060547,27.88999938964844,1117600.0,,,,,
2024-07-23,28.26000022888184,28.290000915527344,27.13999938964844,27.440000534057617,674600.0,,,,,
2024-07-24,27.979999542236328,28.43000030517578,27.729999542236328,28.059999465942383,492500.0,,,,,
2024-07-25,28.600000381469727,29.100000381469727,27.979999542236328,28.030000686645508,743500.0,,,,,
2024-07-26,29.13999938964844,29.290000915527344,28.739999771118164,29.09000015258789,611800.0,,,,,
2024-07-29,29.020000457763672,29.45499992370605,28.670000076293945,29.18000030517578,497400.0,,,,,
2024-07-30,28.950000762939453,29.649999618530277,28.8700008392334,29.030000686645508,725700.0,,,,,
2024-07-31,28.200000762939453,28.989999771118164,28.020000457763672,28.90999984741211,1385700.0,,,,,
2024-08-01,27.100000381469727,28.36000061035156,27.06999969482422,28.239999771118164,1459800.0,,,,,
2024-08-02,26.799999237060547,27.149999618530277,25.270000457763672,26.040000915527344,1574800.0,,,,,
2024-08-05,25.31999969482422,25.899999618530277,24.90999984741211,25.40999984741211,1309300.0,,,,,
2024-08-06,25.739999771118164,26.040000915527344,24.959999084472656,25.38999938964844,2432000.0,,,,,
2024-08-07,20.850000381469727,22.11000061035156,19.600000381469727,21.0,5722000.0,,,,,
2024-08-08,20.959999084472656,21.024999618530277,20.28300094604492,20.799999237060547,3648300.0,,,,,
2024-08-09,21.61000061035156,21.959999084472656,20.799999237060547,20.8799991607666,2221500.0,,,,,
2024-08-12,21.020000457763672,22.25,21.01000022888184,21.75,2024500.0,,,,,
2024-08-13,21.600000381469727,21.63599967956543,21.020000457763672,21.280000686645508,2007700.0,,,,,
2024-08-14,20.5,21.44499969482422,20.46999931335449,21.440000534057617,1840800.0,,,,,
2024-08-15,20.850000381469727,21.26000022888184,20.82999992370605,21.040000915527344,1815300.0,,,,,
2024-08-16,21.040000915527344,21.040000915527344,20.6299991607666,20.709999084472656,1212800.0,,,,,
2024-08-19,21.18000030517578,21.32999992370605,20.940000534057617,21.049999237060547,1465500.0,,,,,
2024-08-20,21.059999465942383,21.530000686645508,20.88999938964844,21.13999938964844,1163800.0,,,,,
2024-08-21,21.56999969482422,21.68000030517578,21.040000915527344,21.280000686645508,1323500.0,,,,,
2024-08-22,21.020000457763672,21.690000534057617,20.940000534057617,21.540000915527344,891700.0,,,,,
2024-08-23,21.799999237060547,21.902000427246094,21.149999618530277,21.229999542236328,937200.0,,,,,
2024-08-26,21.700000762939453,22.049999237060547,21.65999984741211,21.940000534057617,946600.0,,,,,
2024-08-27,21.59000015258789,21.75,21.350000381469727,21.600000381469727,732300.0,,,,,
2024-08-28,21.780000686645508,21.825000762939453,21.354999542236328,21.520000457763672,732500.0,,,,,
2024-08-29,22.149999618530277,22.290000915527344,21.8700008392334,22.040000915527344,1197600.0,,,,,
2024-08-30,23.489999771118164,23.530000686645508,22.26000022888184,22.26000022888184,3040400.0,,,,,
2024-09-03,23.59000015258789,24.21999931335449,23.145000457763672,23.170000076293945,2158100.0,,,,,
2024-09-04,23.790000915527344,24.209999084472656,23.239999771118164,23.530000686645508,1775100.0,,,,,
2024-09-05,23.690000534057617,24.11000061035156,23.334999084472656,23.93000030517578,1377400.0,,,,,
2024-09-06,23.190000534057617,23.940000534057617,22.809999465942383,23.770000457763672,1638700.0,,,,,
2024-09-09,23.540000915527344,23.934999465942383,23.18000030517578,23.780000686645508,2017400.0,,,,,
2024-09-10,23.13999938964844,23.55500030517578,22.3799991607666,23.489999771118164,1465400.0,,,,,
2024-09-11,22.899999618530277,23.21999931335449,22.229999542236328,23.1299991607666,1246000.0,,,,,
2024-09-12,23.25,23.584999084472656,22.350000381469727,22.989999771118164,1741100.0,,,,,
2024-09-13,24.149999618530277,24.190000534057617,23.3700008392334,23.56999969482422,1124300.0,,,,,
2024-09-16,24.309999465942383,24.65999984741211,24.170000076293945,24.32999992370605,1471400.0,,,,,
2024-09-17,24.81999969482422,25.3799991607666,24.540000915527344,24.540000915527344,1467200.0,,,,,
2024-09-18,24.440000534057617,25.190000534057617,24.424999237060547,24.780000686645508,1540300.0,,,,,
2024-09-19,16.459999084472656,17.969999313354492,13.93000030517578,17.600000381469727,19160300.0,,,,,
2024-09-20,16.6200008392334,17.110000610351562,15.75,16.350000381469727,19314500.0,,,,,
2024-09-23,17.190000534057617,17.225000381469727,16.459999084472656,16.649999618530273,3670500.0,,,,,
2024-09-24,17.149999618530273,17.440000534057617,16.969999313354492,17.3799991607666,2612300.0,,,,,
2024-09-25,16.649999618530273,17.209999084472656,16.510000228881836,17.110000610351562,2487400.0,,,,,
2024-09-26,16.719999313354492,17.132999420166016,16.6200008392334,16.920000076293945,2086100.0,,,,,
2024-09-27,16.799999237060547,17.270000457763672,16.780000686645508,16.950000762939453,1839700.0,,,,,
2024-09-30,16.760000228881836,17.011999130249023,16.600000381469727,16.649999618530273,1430500.0,,,,,
2024-10-01,16.18000030517578,16.889999389648438,16.1299991607666,16.889999389648438,1298600.0,,,,,
2024-10-02,16.329999923706055,16.6299991607666,15.899999618530272,16.15999984741211,1500900.0,,,,,
2024-10-03,15.81999969482422,16.31999969482422,15.800000190734863,16.31999969482422,1423800.0,,,,,
2024-10-04,16.299999237060547,16.459999084472656,15.949999809265137,16.059999465942383,1943100.0,,,,,
