Date,Close,High,Low,Open,Volume,"('Close', 'NNN')","('High', 'NNN')","('Low', 'NNN')","('Open', 'NNN')","('Volume', 'NNN')"
2024-07-05,39.53497314453125,39.71238435325508,39.31087158858812,39.49762229154516,1208700.0,,,,,
2024-07-08,39.61901092529297,39.8431089200689,39.52563735446523,39.60967143102615,1782400.0,,,,,
2024-07-09,39.32954788208008,39.6470230155136,39.254849736434615,39.553649442963405,841000.0,,,,,
2024-07-10,39.92714691162109,39.93648640597048,39.34822293102905,39.525637703933135,635000.0,,,,,
2024-07-11,41.18770599365234,41.37445667396232,40.36600513747225,40.49672954509734,1288200.0,,,,,
2024-07-12,41.421146392822266,41.69193472038842,41.26240705660399,41.38379554171524,855400.0,,,,,
2024-07-15,42.14013671875,42.19615943672237,41.495846966280354,41.60789952617194,993700.0,,,,,
2024-07-16,42.54165267944336,42.66303761880885,42.23351345957628,42.3642378939537,839200.0,,,,,
2024-07-17,43.09256362915039,43.22328805833777,42.5043001358336,42.5043001358336,633800.0,,,,,
2024-07-18,42.85912704467773,43.652813131367694,42.82177618926386,42.84978754983745,747300.0,,,,,
2024-07-19,43.05521011352539,43.06454604561597,42.72839549878201,42.95249705066242,842500.0,,,,,
2024-07-22,42.99918365478516,43.12990807534511,42.58833496702912,43.09256078516606,1112200.0,,,,,
2024-07-23,43.03653717041016,43.21394838615364,42.71906203141361,42.93382410162105,704600.0,,,,,
2024-07-24,42.448272705078125,43.18593603492672,42.38291049225341,43.07388703608056,996600.0,,,,,
2024-07-25,42.1588134765625,42.65369983146939,41.869349697329554,42.49496048093083,1183400.0,,,,,
2024-07-26,42.50429916381836,42.7003858031152,42.25218624387664,42.336223883857215,940500.0,,,,,
2024-07-29,42.64435577392578,42.66303119916579,42.19615625408507,42.62568391065893,1059700.0,,,,,
2024-07-30,43.04587173461914,43.12990937350473,42.5603248899173,42.80309831226822,1124300.0,,,,,
2024-07-31,42.45011138916016,43.140433561209775,42.43119800819678,42.98913012086135,1955400.0,,,,,
2024-08-01,43.48086929321289,43.811848064938566,42.89456888460914,43.02695895035592,1669200.0,,,,,
2024-08-02,44.03880310058594,44.23738820672719,43.47141605236555,43.47141605236555,1749500.0,,,,,
2024-08-05,43.72674179077149,44.37923726419058,42.63924572771409,42.91348436724806,2642600.0,,,,,
2024-08-06,44.209014892578125,44.62509843997688,43.19717248736876,43.76455947085418,2790000.0,,,,,
2024-08-07,43.98206329345703,44.502172300272605,43.84967322167085,44.35086884575141,1167800.0,,,,,
2024-08-08,43.56597900390625,44.00097597783076,43.38630728181365,43.849672525710986,1055600.0,,,,,
2024-08-09,43.67000198364258,43.77402378616552,43.32956830533437,43.64163371290321,1125300.0,,,,,
2024-08-12,43.20663070678711,43.71728119572974,43.017504102608726,43.71728119572974,564800.0,,,,,
2024-08-13,43.28228759765625,43.52815436660882,43.14043902614117,43.433591057171455,1141600.0,,,,,
2024-08-14,43.37685012817383,43.60380711705066,43.093156597597,43.25391854958454,807400.0,,,,,
2024-08-15,42.83782958984375,43.405220235203615,42.800002825348,43.329566706212105,932800.0,,,,,
2024-08-16,42.62978744506836,42.96076259927969,42.48793888905857,42.96076259927969,970700.0,,,,,
2024-08-19,43.49032974243164,43.56597966596173,42.59196390359882,42.76218074074016,1039700.0,,,,,
2024-08-20,43.1309814453125,43.55652352593052,43.093154680955614,43.52815164898345,804200.0,,,,,
2024-08-21,43.57543182373047,43.641626849952,43.0553228929065,43.13097641279303,900600.0,,,,,
2024-08-22,43.62272262573242,43.7834809781945,43.367397353564016,43.61326413008222,781900.0,,,,,
2024-08-23,44.08608627319336,44.30358476942114,43.745652589581525,43.840219505784255,1525200.0,,,,,
2024-08-26,44.46434783935547,44.58728302982523,44.2563042258465,44.28467610509896,941100.0,,,,,
2024-08-27,44.29412460327149,44.426514662820345,43.93477757923988,44.05771275197464,592500.0,,,,,
2024-08-28,44.39815139770508,44.53999636005082,44.15228102453143,44.29412959423615,885800.0,,,,,
2024-08-29,44.161739349365234,44.34141107725348,44.03880416325277,44.19010762025312,666600.0,,,,,
2024-08-30,44.435977935791016,44.47380109447363,44.01043583622072,44.322497637666295,1100700.0,,,,,
2024-09-03,44.729122161865234,44.84259884199511,44.35086535897946,44.41706038966844,1078500.0,,,,,
2024-09-04,45.41944885253906,45.44782073090663,44.88043005922211,44.88043005922211,1102600.0,,,,,
2024-09-05,45.30596923828125,45.96792317552847,45.088470757409496,45.76933807656193,1213400.0,,,,,
2024-09-06,45.55183410644531,45.55183410644531,45.145209038037926,45.31542225343526,934200.0,,,,,
2024-09-09,46.00575256347656,46.16651090780224,45.32488520548791,45.32488520548791,955900.0,,,,,
2024-09-10,45.9868392944336,46.31781447907649,45.69368726849349,46.20433778825021,983800.0,,,,,
2024-09-11,45.82607650756836,45.91118492597745,45.33433937980015,45.60857801771377,881500.0,,,,,
2024-09-12,45.70314025878906,45.98683375536365,45.33433474514773,45.807158441891545,879600.0,,,,,
2024-09-13,46.10031127929688,46.12867954726785,45.69368260403952,46.02465775489616,1119600.0,,,,,
2024-09-16,46.13814163208008,46.431290043549886,46.071946596757286,46.402921773371226,875000.0,,,,,
2024-09-17,45.91118240356445,46.3461793593744,45.82607398983132,46.109767499822205,1028500.0,,,,,
2024-09-18,45.80716323852539,46.25161871435984,45.665318279064266,45.89227165714563,780600.0,,,,,
2024-09-19,44.88042831420898,45.88281593672613,44.63456155785662,45.81662090204054,1417600.0,,,,,
2024-09-20,45.1924934387207,45.239775090729744,44.65347466962822,44.78586473819706,2092600.0,,,,,
2024-09-23,45.60857772827149,45.967924782313695,45.34379758706084,45.51401442279879,746800.0,,,,,
2024-09-24,45.457275390625,45.79770907045517,45.12630020598954,45.305971933740366,739500.0,,,,,
2024-09-25,45.42890548706055,45.58966382600333,45.2776020356137,45.45727375690719,928400.0,,,,,
2024-09-26,45.40053176879883,45.53292543988504,45.11683825976002,45.23031854926249,612300.0,,,,,
2024-09-27,45.53292846679688,45.87335853585914,45.36271162858628,45.61803688590217,595100.0,,,,,
2024-09-30,45.85445022583008,45.93955864765534,45.36271307832402,45.50455804312677,970900.0,,,,,
2024-10-01,45.94900894165039,46.15705253139143,45.65585693859336,46.00574908631395,1292800.0,,,,,
2024-10-02,45.77879333496094,45.98683693024606,45.27760133616546,45.68423003202704,921900.0,,,,,
2024-10-03,45.73151397705078,45.75042736005788,45.39108029764104,45.73151397705078,622000.0,,,,,
2024-10-04,45.28705596923828,45.56129459650909,44.927708926861314,45.391077766296775,833000.0,,,,,
2024-10-07,45.09792709350586,45.27760242369822,44.93716875318518,45.0128186758776,832400.0,,,,,
2024-10-08,45.0506477355957,45.37216803997283,44.85206262013429,45.37216803997283,845200.0,,,,,
2024-10-09,44.98445129394531,45.18303640321243,44.86151610886422,45.03173294748144,682600.0,,,,,
2024-10-10,44.6912956237793,45.25868624199495,44.47379714937215,45.003361004901706,896700.0,,,,,
2024-10-11,44.9088020324707,45.14521391099898,44.77640835031332,44.96553857460774,809000.0,,,,,
2024-10-14,45.34379959106445,45.48564455554244,44.68184560142341,44.84260394930361,523600.0,,,,,
2024-10-15,46.35564041137695,46.866290921949016,45.58020975785296,45.62749141090024,1425300.0,,,,,
2024-10-16,46.67715835571289,46.875743452943,46.35563808085327,46.35563808085327,708600.0,,,,,
2024-10-17,46.10031127929688,46.61096174692592,46.00574798115458,46.440744924382905,638800.0,,,,,
2024-10-18,46.327274322509766,46.35564259420218,45.97738213729431,46.0719490552008,467100.0,,,,,
2024-10-21,45.64640808105469,46.34618525421401,45.608581312949006,46.25162194130896,780800.0,,,,,
2024-10-22,45.79770660400391,46.11922688348804,45.36270963980736,45.48564121184632,878500.0,,,,,
2024-10-23,45.72205352783203,46.24216251990163,45.60857684199812,45.60857684199812,1523800.0,,,,,
2024-10-24,45.04119110107422,45.958466716268426,45.02227771833139,45.56129650074578,1061900.0,,,,,
2024-10-25,44.04825592041016,45.16411649049564,43.92532075310304,45.10737995739883,800000.0,,,,,
2024-10-28,44.06717300415039,44.58728202621575,43.96315480709633,44.09554488276423,882100.0,,,,,
2024-10-29,43.641632080078125,44.04826077980373,43.52815178664855,43.93478048637416,1008000.0,,,,,
2024-10-30,43.48086929321289,44.01043316355872,43.42412914759624,43.7361945374497,1390400.0,,,,,
2024-10-31,41.60371780395508,43.75860657048796,41.55583211760975,43.75860657048796,2775700.0,,,,,
2024-11-01,41.5654182434082,42.36033099636108,41.46964320161345,41.881466747720175,1533600.0,,,,,
2024-11-04,41.49837493896485,41.92934981296451,41.26851850651351,41.412179233476095,2211600.0,,,,,
2024-11-05,41.019508361816406,41.211051115494506,40.65557055362911,41.211051115494506,1761200.0,,,,,
2024-11-06,39.70742034912109,41.038662299641615,39.35306184836135,40.64599378435539,2969800.0,,,,,
2024-11-07,39.75530624389648,40.128823407274,39.59249416149231,39.89896697238353,1707700.0,,,,,
2024-11-08,41.04824066162109,41.163167049045214,39.90854150373161,39.98516153097702,1177200.0,,,,,
2024-11-11,41.12485885620117,41.49837602539379,40.9237367559434,40.99077745602933,1381500.0,,,,,
2024-11-12,40.78007888793945,41.15359239644551,40.72261386607541,40.89500527822345,1025400.0,,,,,
2024-11-13,40.56937789916992,41.15359284070676,40.43529650015048,41.05781780323279,1239500.0,,,,,
2024-11-14,40.0617790222168,40.6172595708068,39.956428318145306,40.41613749218509,1162200.0,,,,,
2024-11-15,40.416141510009766,40.63641861612832,39.99473865183157,39.99473865183157,838500.0,,,,,
2024-11-18,41.07696914672852,41.22062986340312,40.13839578386749,40.13839578386749,986400.0,,,,,
2024-11-19,41.594146728515625,41.632456743206575,40.87585039355868,41.09612749786552,1214700.0,,,,,
2024-11-20,42.06343078613281,42.18793650468393,41.25894241426283,41.29724877474901,1559500.0,,,,,
2024-11-21,41.8431510925293,42.21666822502999,41.574988318528185,41.948501797585095,1789700.0,,,,,
2024-11-22,41.81442642211914,42.14005426026807,41.498377914958176,41.81442642211914,1393400.0,,,,,
2024-11-25,41.86231231689453,42.26456019109334,41.7665409272228,41.85273663930509,1395600.0,,,,,
2024-11-26,41.98681640625,42.0442814298751,41.56541719333185,41.82400066603432,1142400.0,,,,,
2024-11-27,42.52314376831055,42.76257587589463,42.22624663966644,42.33159735155448,1200900.0,,,,,
2024-11-29,42.12089538574219,42.91581172634503,41.986813991771584,42.56144958120103,672000.0,,,,,
2024-12-02,41.98681640625,42.29328922536215,41.81442498881889,41.95808572115955,964900.0,,,,,
2024-12-03,41.47921752929688,42.20708949191974,41.42175251115145,42.20708949191974,727000.0,,,,,
2024-12-04,41.325984954833984,41.613302765235225,40.75134568058732,41.42175634048634,1870300.0,,,,,
2024-12-05,41.07696914672852,41.23978486918932,40.7609206848657,41.17274417565951,966500.0,,,,,
2024-12-06,40.70345687866211,41.18232107723461,40.550220481256666,41.115280381709965,926700.0,,,,,
2024-12-09,40.90458297729492,40.96204800199978,40.56937946679385,40.79923225872479,1313200.0,,,,,
2024-12-10,40.607688903808594,40.76092531405736,40.31079176056978,40.7130359674312,1050400.0,,,,,
2024-12-11,40.6651496887207,40.76092472714976,40.23417114940031,40.44487258050009,1143200.0,,,,,
2024-12-12,40.607688903808594,41.02908811863165,40.37783246171335,40.550223879923735,781700.0,,,,,
2024-12-13,40.78007888793945,40.80880957214944,40.27248032841731,40.32994535028135,1231200.0,,,,,
2024-12-16,40.4352912902832,40.88542112135969,40.32994058935776,40.665144043717234,1349800.0,,,,,
2024-12-17,40.10966873168945,40.6459943284634,40.08093439368791,40.349100845519,1077500.0,,,,,
2024-12-18,39.06574249267578,40.75134287692056,39.00827747317142,40.0713565866166,1221200.0,,,,,
2024-12-19,38.088863372802734,39.54461114992041,38.04097767787633,39.11363258869407,1781900.0,,,,,
2024-12-20,38.64434051513672,39.36263683440279,38.41448773890022,38.51983845027695,4357600.0,,,,,
2024-12-23,38.740116119384766,38.88377319328382,38.37617828930783,38.37617828930783,916600.0,,,,,
2024-12-24,38.9891242980957,39.06574432770057,38.55814576517856,38.84546722275272,341600.0,,,,,
2024-12-26,39.008277893066406,39.16151429328359,38.74011510604733,38.86462082292503,921600.0,,,,,
2024-12-27,38.79757690429688,39.19982474274392,38.62518914889843,38.8837726087181,632500.0,,,,,
2024-12-30,38.66349411010742,38.74968981140932,38.21336425081429,38.701804122562464,758400.0,,,,,
2024-12-31,39.12320709228516,39.17109643921883,38.62519149586186,38.85504428598889,1103900.0,,,,,
2025-01-02,38.41448593139648,39.08489652852234,38.29955954868583,38.9220808040254,953300.0,,,,,
2025-01-03,38.67307662963867,38.80715803084626,38.30913878818653,38.46237519720151,674200.0,,,,,
2025-01-06,37.89731216430664,38.62518778786984,37.84942647541419,38.54856776288682,1052100.0,,,,,
2025-01-07,37.09281921386719,38.08885759232994,36.920427815539256,37.65787909651012,1915500.0,,,,,
2025-01-08,37.255638122558594,37.29394448389603,36.75761889073106,37.016206010340206,1047700.0,,,,,
2025-01-10,36.393680572509766,37.016205517364526,36.31706054396713,36.63311268153944,1262400.0,,,,,
2025-01-13,36.958740234375,36.99705024837517,35.962701791034654,36.52776171048312,1073000.0,,,,,
2025-01-14,37.56210708618164,37.69618847073802,36.93958219680564,36.97789220766281,867800.0,,,,,
2025-01-15,37.78238677978516,38.70180518324079,37.74407676628017,38.538993106010594,937000.0,,,,,
2025-01-16,38.25167465209961,38.30913967685483,37.70576970397997,37.801544745238665,1276900.0,,,,,
2025-01-17,38.37617874145508,38.71138223794631,38.21336665842908,38.30913804215683,812700.0,,,,,
2025-01-21,38.85504150390625,38.989122897453946,38.36660161977623,38.36660161977623,778700.0,,,,,
2025-01-22,37.92604446411133,38.653920118710985,37.84942808930528,38.519838722717374,951800.0,,,,,
2025-01-23,37.9452018737793,38.03139758429634,37.408876255845904,37.97393621291449,977200.0,,,,,
2025-01-24,38.01224136352539,38.29956282504688,37.64830717823468,37.93562498631203,723900.0,,,,,
2025-01-27,39.075321197509766,39.43925904235442,38.452799878465285,38.452799878465285,982900.0,,,,,
2025-01-28,38.51983642578125,39.02743129561608,38.51983642578125,38.85503989577711,651300.0,,,,,
2025-01-29,37.734500885009766,38.53899289703207,37.5142201352726,38.52941356698578,848200.0,,,,,
2025-01-30,38.01224136352539,38.28040781738251,37.66746218589906,38.22294279438938,877800.0,,,,,
2025-01-31,38.28438186645508,38.37185585130158,37.847011942222544,37.99280315284155,1213700.0,,,,,
2025-02-03,38.05112075805664,38.51764744601535,37.672064348192194,37.93448630534856,1075400.0,,,,,
2025-02-04,37.83729553222656,38.03168258372126,37.6623475566438,37.90533044410601,689600.0,,,,,
2025-02-05,37.87617111206055,38.342697779393454,37.71094083184144,38.30381963020962,775300.0,,,,,
2025-02-06,37.73038101196289,38.03168111552938,37.57487211829539,37.97336389004489,1695800.0,,,,,
2025-02-07,37.53599548339844,37.7984174472366,37.30273398729205,37.73038253523684,1103800.0,,,,,
2025-02-10,36.99171447753906,37.64290680732946,36.9431149361074,37.47768023086006,2135200.0,,,,,
2025-02-11,39.11052703857422,39.47985835652842,37.77897815119457,38.04140011350389,3702300.0,,,,,
2025-02-12,38.56624603271485,38.79950753952623,38.23578914171137,38.43989388707754,2620600.0,,,,,
2025-02-13,39.664527893066406,39.683966968982745,38.51764836737485,38.58568327926972,2122900.0,,,,,
2025-02-14,39.30491256713867,39.820038836295815,39.12996458253811,39.55761685939496,1550000.0,,,,,
2025-02-18,39.70340347290039,39.97554683588854,38.94529802860245,38.94529802860245,1713200.0,,,,,
2025-02-19,39.72283935546875,39.95610454675658,39.34378666379741,39.470138796896,1234300.0,,,,,
2025-02-20,40.0435791015625,40.16020984505882,39.63536593788864,39.63536593788864,1238100.0,,,,,
2025-02-21,40.218528747558594,40.35459857191524,39.92695002284797,40.111615683385615,843200.0,,,,,
2025-02-24,40.75308990478516,40.918316487476645,40.03385893143058,40.30600228472332,1564300.0,,,,,
2025-02-25,41.559791564941406,41.68614370493595,40.61702047994264,40.77252938008029,1359100.0,,,,,
2025-02-26,40.7336540222168,41.50148089140044,40.539266956804816,41.42372458218569,1221900.0,,,,,
2025-02-27,40.966915130615234,41.07382448361828,40.56842335494627,40.72393225014332,622700.0,,,,,
2025-02-28,41.25849533081055,41.37512607950048,40.675334172111576,41.12242550606818,1697600.0,,,,,
2025-03-03,41.61811065673828,41.61811065673828,41.0738276280682,41.0738276280682,823900.0,,,,,
2025-03-04,41.24877548217773,42.0846372455804,41.22933640539805,41.7833408245572,1503600.0,,,,,
2025-03-05,41.78334045410156,41.84165397629882,40.77253071626844,40.85028331507304,1372200.0,,,,,
2025-03-06,41.56951522827149,41.90968980727848,40.77253160806239,41.64726782877672,985200.0,,,,,
2025-03-07,41.64726638793945,42.26930570858536,41.51119656104416,41.59867055085181,1659600.0,,,,,
2025-03-10,41.97771835327149,42.94964981166501,41.76389595360942,42.06519233283188,1777200.0,,,,,
2025-03-11,41.68614196777344,42.19154679906554,41.18073713648133,41.91940716207152,2169800.0,,,,,
2025-03-12,40.89888000488281,41.71529891964094,40.8891586134455,41.40428113088799,1584700.0,,,,,
2025-03-13,40.63645935058594,41.6083908984415,40.51982489535354,40.9960729851576,1224900.0,,,,,
2025-03-14,41.13214492797852,41.22933660472204,40.49067022164673,40.89888342074413,1296700.0,,,,,
2025-03-17,41.18073654174805,41.50147571582272,41.083544874975104,41.141862099613526,1237900.0,,,,,
2025-03-18,41.04467010498047,41.33624883693335,40.87944351633624,41.11270501884865,1084300.0,,,,,
2025-03-19,40.529544830322266,41.180737164319446,40.228244726572,40.937754286089245,1367100.0,,,,,
2025-03-20,40.45178985595703,40.57814199491441,40.1699325257631,40.56842431082135,1760100.0,,,,,
2025-03-21,40.25740051269531,40.51010477621781,39.917225974443184,40.325439127970135,2078600.0,,,,,
2025-03-24,40.35459899902344,40.62673865061703,40.1893687051097,40.23796824942971,1166000.0,,,,,
2025-03-25,40.19908905029297,40.55870268162416,39.9949843169124,40.4906677704973,1976800.0,,,,,
2025-03-26,40.78224563598633,40.80168471127583,40.24768404221097,40.39347525306994,1433500.0,,,,,
2025-03-27,40.8405647277832,41.35568726980405,40.70449490216447,40.93775640104669,825600.0,,,,,
2025-03-28,40.908599853515625,41.13214366928487,40.64617788518876,41.06410875612139,1100900.0,,,,,
2025-03-31,41.452880859375,41.62782882978892,40.996071858002615,41.093263527066114,1470300.0,,,,,
2025-04-01,41.307090759277344,41.68614346949548,40.83084266975673,41.67642578537754,1239700.0,,,,,
2025-04-02,41.21961975097656,41.51119849470941,40.93775869206402,41.37512866147574,788800.0,,,,,
2025-04-03,40.71421051025391,41.66670294863819,40.43234948148855,41.48203729580459,2242400.0,,,,,
2025-04-04,39.42154312133789,41.122423252662784,39.34378682138902,40.28656156633464,3003500.0,,,,,
2025-04-07,37.40964889526367,39.12996456362992,37.14722691848963,38.6245633946112,3455500.0,,,,,
2025-04-08,36.5057487487793,38.30382055422695,36.16557049665105,38.080276752463824,3054600.0,,,,,
2025-04-09,38.11915588378906,38.33297829971341,34.79514811531092,35.79624011477889,3254100.0,,,,,
2025-04-10,37.973365783691406,38.6439972258958,37.07919052741889,38.012243935953165,2103900.0,,,,,
2025-04-11,38.5856819152832,38.7120340504606,37.36104612921662,37.78869836900949,1930500.0,,,,,
2025-04-14,39.49929428100586,39.674242241920936,38.74118892212339,38.87725873447416,960200.0,,,,,
2025-04-15,39.75200271606445,40.12133404336062,39.25631553884505,39.40210675746833,1370800.0,,,,,
2025-04-16,40.19908905029297,40.67533342818098,39.752001432138016,40.053297836378505,1622500.0,,,,,
2025-04-17,40.46151351928711,40.850283934454254,40.092178473397226,40.092178473397226,951200.0,,,,,
2025-04-21,40.10189437866211,40.65589877672743,39.70340258891312,40.16993299861283,1041800.0,,,,,
2025-04-22,40.305999755859375,40.83083993848653,39.88806892187662,40.461508644716375,1373800.0,,,,,
2025-04-23,39.96582412719727,40.548985279281744,39.46041927844057,40.45178990012202,1694400.0,,,,,
2025-04-24,39.8103141784668,40.18936687813349,39.625648524369424,39.96582307339735,1284700.0,,,,,
2025-04-25,39.70340347290039,39.91722960647149,39.47014197048167,39.80059885526213,1118900.0,,,,,
2025-04-28,39.96582412719727,40.0241413546931,39.53817558176834,39.65480632913539,857100.0,,,,,
2025-04-29,40.218528747558594,40.36431625610158,39.73256297049935,39.93666770703431,1107000.0,,,,,
2025-04-30,40.52410888671875,40.5635397169871,39.6369340073356,40.228385180368015,1693900.0,,,,,
2025-05-01,40.64239883422852,41.19441919352282,40.04109181578836,41.19441919352282,1572300.0,,,,,
2025-05-02,41.15498733520508,41.253560651037255,40.55368033176829,40.9282657005263,1432200.0,,,,,
2025-05-05,41.687294006347656,41.894300234438354,41.056415733882034,41.20427571380491,2007000.0,,,,,
2025-05-06,41.41128158569336,41.85486904230868,41.34227951025665,41.716864891435264,893100.0,,,,,
2025-05-07,41.13527297973633,41.647862507997566,41.11555756399578,41.34227920451556,1025000.0,,,,,
2025-05-08,40.86912155151367,41.33242443242159,40.77054823062444,41.19442027904421,667500.0,,,,,
2025-05-09,41.09584426879883,41.31271009280413,40.66211638111948,40.99727094534074,684700.0,,,,,
2025-05-12,40.90855026245117,41.31270687366697,40.55368030912394,41.076125651338494,1013600.0,,,,,
2025-05-13,40.24810028076172,40.98741142102261,40.02137488865718,40.98741142102261,896500.0,,,,,
2025-05-14,40.0706672668457,40.16924058623778,39.62707980891919,40.11009433840388,918700.0,,,,,
2025-05-15,40.88883590698242,40.90855132271502,40.317103892061205,40.32695971976197,872100.0,,,,,
2025-05-16,41.40142440795898,41.43099565065876,40.85926364992096,40.90855030786423,777200.0,,,,,
2025-05-19,41.450714111328125,41.53943160627658,41.14513455342996,41.19442121499438,837200.0,,,,,
2025-05-20,41.233848571777344,41.57885893397025,41.11555608159898,41.2831352291862,733600.0,,,,,
2025-05-21,40.50439453125,41.23384986897452,40.45510787229061,41.23384986897452,818700.0,,,,,
2025-05-22,40.42553329467773,40.54382578982416,39.9622341831797,40.44524871053547,1162000.0,,,,,
2025-05-23,40.543827056884766,40.69168703994203,40.129810831595776,40.58325412950132,806100.0,,,,,
2025-05-27,41.19441986083984,41.34227984067262,40.58325324447147,40.87898072479925,860200.0,,,,,
2025-05-28,40.55368041992188,41.194418255216725,40.54382459244962,41.1845586674135,1416800.0,,,,,
2025-05-29,40.90855026245117,41.066269823893165,40.415676162903566,40.48467823601376,761600.0,,,,,
2025-05-30,41.16484451293945,41.27327742011023,40.7705474763461,40.90855162717033,1127500.0,,,,,
2025-06-02,41.20427703857422,41.32256577838188,40.62268540738399,40.86912247550983,726900.0,,,,,
2025-06-03,40.96769714355469,41.214134197150905,40.86912006591759,40.93812214009805,762300.0,,,,,
2025-06-04,40.80997848510742,41.007125124093626,40.47482393436733,40.967698052495045,948000.0,,,,,
2025-06-05,40.711402893066406,40.89869747141145,40.50439665836726,40.85926663804079,843400.0,,,,,
2025-06-06,41.09584426879883,41.12541927410126,40.77054929312212,40.77054929312212,885700.0,,,,,
2025-06-09,41.64786148071289,41.87458311564037,40.928265745421946,40.928265745421946,1332200.0,,,,,
2025-06-10,41.8942985534668,42.0914489457846,41.68729233368204,41.697148161149,1024200.0,,,,,
2025-06-11,41.86472702026367,42.29845487208871,41.7168632869685,41.91401367791841,874900.0,,,,,
2025-06-12,41.94358825683594,42.032305751803854,41.61829328217439,41.97316326204607,601300.0,,,,,
2025-06-13,41.81543731689453,42.07173395760875,41.53942902104631,41.87458356328958,735700.0,,,,,
2025-06-16,41.41128158569336,42.13088110438659,41.29299285070631,41.87458445819503,676000.0,,,,,
2025-06-17,41.79572677612305,41.88444426791551,41.15498891758509,41.4112818048016,1018900.0,,,,,
2025-06-18,42.09144973754883,42.42660428269425,41.73657977676767,41.904155169174864,761100.0,,,,,
2025-06-20,41.8942985534668,42.34774182356607,41.7760098222085,42.08158935798668,1395800.0,,,,,
2025-06-23,42.80118560791016,42.90961851300429,41.983016546408,41.983016546408,1155100.0,,,,,
2025-06-24,42.38717269897461,42.88004680012548,42.27873979506846,42.74204265345619,888400.0,,,,,
2025-06-25,42.18016815185547,42.623755612550326,41.77601152329596,42.22945481185909,1573900.0,,,,,
2025-06-26,42.505462646484375,42.55474930594341,42.09145019463118,42.485747230634544,1483300.0,,,,,
2025-06-27,42.26888656616211,42.791331942194574,42.05202074501752,42.4561773823944,1504000.0,,,,,
2025-06-30,42.56460952758789,42.59418077163725,41.80558292756153,42.17030872538447,1046100.0,,,,,
2025-07-01,42.93919372558594,43.264488682121886,42.4463196166343,42.62375459668337,1348300.0,,,,,
2025-07-02,43.0574836730957,43.1856319979297,42.65332704277108,42.90961993210792,930100.0,,,,,
2025-07-03,42.8899040222168,43.14620066893437,42.73218445513333,43.07719859335605,866400.0,,,,,
2025-07-07,42.72232818603516,43.2250581258173,42.57446444827691,43.05748273266694,961900.0,,,,,
2025-07-08,42.594181060791016,42.8701931283396,42.406890246655074,42.406890246655074,1092100.0,,,,,
2025-07-09,42.26888656616211,42.72232986461788,42.180169072087615,42.67304320353898,1195100.0,,,,,
2025-07-10,42.515323638916016,42.83076278227054,42.16045366255938,42.249171156648536,1178200.0,,,,,
2025-07-11,42.54489517211914,42.74204557813595,42.16045394856853,42.42660643264154,1233800.0,,,,,
2025-07-14,43.47149658203125,43.520787003092295,42.55475040319722,42.63361206862995,1597800.0,,,,,
2025-07-15,42.27873992919922,43.59964267488739,42.26888410169056,43.540496428842495,1156400.0,,,,,
2025-07-16,42.535037994384766,42.67304214611847,42.16045261087106,42.30831259044384,1152800.0,,,,,
