Date,Close,High,Low,Open,Volume,"('Close', 'NXXT')","('High', 'NXXT')","('Low', 'NXXT')","('Open', 'NXXT')","('Volume', 'NXXT')"
2024-09-24,3.299999952316284,3.450000047683716,3.2100000381469727,3.450000047683716,10000.0,,,,,
2024-09-25,3.2249999046325684,4.0,3.1700000762939453,3.813999891281128,26100.0,,,,,
2024-09-26,3.299999952316284,3.319999933242798,3.2100000381469727,3.315000057220459,8900.0,,,,,
2024-09-27,3.2149999141693115,3.306999921798706,3.200000047683716,3.259999990463257,5900.0,,,,,
2024-09-30,3.007999897003174,3.421999931335449,2.900000095367432,3.421999931335449,16500.0,,,,,
2024-10-01,3.132999897003174,3.299000024795532,3.0,3.0,17300.0,,,,,
2024-10-02,3.2100000381469727,3.345000028610229,3.0899999141693115,3.345000028610229,27400.0,,,,,
2024-10-03,3.180000066757202,3.2679998874664307,3.0999999046325684,3.2679998874664307,13700.0,,,,,
2024-10-04,3.109999895095825,3.390000104904175,3.0999999046325684,3.2780001163482666,18700.0,,,,,
2024-10-07,3.1600000858306885,3.4200000762939453,3.1050000190734863,3.150000095367432,14600.0,,,,,
2024-10-08,3.0999999046325684,3.319000005722046,3.0199999809265137,3.150000095367432,16000.0,,,,,
2024-10-09,3.0,3.059999942779541,2.9600000381469727,3.059999942779541,8100.0,,,,,
2024-10-10,2.8550000190734863,3.0360000133514404,2.7100000381469727,2.9600000381469727,46200.0,,,,,
2024-10-11,2.742000102996826,2.859999895095825,2.630000114440918,2.789999961853028,23800.0,,,,,
2024-10-14,2.75600004196167,2.759999990463257,2.650000095367432,2.700000047683716,12400.0,,,,,
2024-10-15,2.7100000381469727,2.877000093460083,2.6700000762939453,2.875999927520752,12800.0,,,,,
2024-10-16,2.6679999828338623,2.734999895095825,2.630000114440918,2.733999967575073,7000.0,,,,,
2024-10-17,2.872999906539917,3.0,2.700000047683716,2.700000047683716,16100.0,,,,,
2024-10-18,2.930000066757202,3.700000047683716,2.869999885559082,2.869999885559082,27400.0,,,,,
2024-10-21,2.869999885559082,3.055999994277954,2.809999942779541,3.055999994277954,9800.0,,,,,
2024-10-22,2.885999917984009,3.3989999294281006,2.789999961853028,2.9200000762939453,21900.0,,,,,
2024-10-23,2.650000095367432,2.880000114440918,2.609999895095825,2.880000114440918,24000.0,,,,,
2024-10-24,2.569999933242798,2.819999933242798,2.569999933242798,2.740000009536743,7600.0,,,,,
2024-10-25,2.684999942779541,2.690000057220459,2.684999942779541,2.690000057220459,16800.0,,,,,
2024-10-28,2.7249999046325684,2.819999933242798,2.650000095367432,2.819999933242798,3600.0,,,,,
2024-10-29,2.75,2.809999942779541,2.744999885559082,2.809000015258789,5100.0,,,,,
2024-10-30,2.859999895095825,2.880000114440918,2.720000028610229,2.720000028610229,4200.0,,,,,
2024-10-31,2.799999952316284,2.845999956130981,2.759999990463257,2.809999942779541,3200.0,,,,,
2024-11-01,2.759999990463257,2.799999952316284,2.740000009536743,2.799999952316284,1600.0,,,,,
2024-11-04,3.0799999237060547,3.150000095367432,2.640000104904175,2.75,41300.0,,,,,
2024-11-05,3.180000066757202,3.180000066757202,2.9200000762939453,3.009999990463257,51700.0,,,,,
2024-11-06,3.109999895095825,3.130000114440918,3.009999990463257,3.0999999046325684,22400.0,,,,,
2024-11-07,3.13700008392334,3.220000028610229,3.0999999046325684,3.180000066757202,13200.0,,,,,
2024-11-08,2.940000057220459,3.180000066757202,2.900000095367432,3.069999933242798,20800.0,,,,,
2024-11-11,3.1700000762939453,3.1700000762939453,2.9100000858306885,3.0,37000.0,,,,,
2024-11-12,3.0999999046325684,3.150000095367432,2.7799999713897705,3.150000095367432,13800.0,,,,,
2024-11-13,3.0799999237060547,3.0999999046325684,2.900000095367432,3.0999999046325684,9900.0,,,,,
2024-11-14,2.869999885559082,3.109999895095825,2.5999999046325684,3.0999999046325684,16500.0,,,,,
2024-11-15,2.7300000190734863,2.8499999046325684,2.5799999237060547,2.7300000190734863,51500.0,,,,,
2024-11-18,2.5999999046325684,2.938999891281128,2.5,2.799999952316284,85400.0,,,,,
2024-11-19,2.569999933242798,2.9679999351501465,2.509999990463257,2.9679999351501465,21100.0,,,,,
2024-11-20,2.5999999046325684,2.900000095367432,2.190000057220459,2.450000047683716,22000.0,,,,,
2024-11-21,2.5,2.674000024795532,2.25,2.650000095367432,9800.0,,,,,
2024-11-22,2.319999933242798,2.690000057220459,2.309999942779541,2.380000114440918,18600.0,,,,,
2024-11-25,2.490000009536743,2.900000095367432,2.3299999237060547,2.700000047683716,35300.0,,,,,
2024-11-26,2.5299999713897705,2.615000009536743,2.400000095367432,2.5999999046325684,48500.0,,,,,
2024-11-27,2.4100000858306885,2.684999942779541,2.400000095367432,2.506999969482422,16100.0,,,,,
2024-11-29,2.4800000190734863,2.680000066757202,2.400000095367432,2.680000066757202,9200.0,,,,,
2024-12-02,2.6549999713897705,2.8499999046325684,2.369999885559082,2.8499999046325684,25200.0,,,,,
2024-12-03,2.380000114440918,2.5199999809265137,2.380000114440918,2.509999990463257,161200.0,,,,,
2024-12-04,2.5,2.5199999809265137,2.3499999046325684,2.5,48300.0,,,,,
2024-12-05,3.150000095367432,3.609999895095825,2.5,2.5,89200.0,,,,,
2024-12-06,3.0999999046325684,3.0999999046325684,2.900000095367432,3.049999952316284,28300.0,,,,,
2024-12-09,3.2699999809265137,3.5999999046325684,3.0999999046325684,3.180000066757202,55000.0,,,,,
2024-12-10,3.305999994277954,3.4170000553131104,3.119999885559082,3.4170000553131104,19600.0,,,,,
2024-12-11,3.390000104904175,3.450000047683716,3.119999885559082,3.1700000762939453,29100.0,,,,,
2024-12-12,3.5,3.5299999713897705,3.1700000762939453,3.240000009536743,13400.0,,,,,
2024-12-13,3.1600000858306885,3.5999999046325684,3.0999999046325684,3.509999990463257,37400.0,,,,,
2024-12-16,3.650000095367432,3.650000095367432,3.2149999141693115,3.2149999141693115,136800.0,,,,,
2024-12-17,3.5,3.690000057220459,3.390000104904175,3.690000057220459,41300.0,,,,,
2024-12-18,3.069999933242798,3.700000047683716,2.859999895095825,3.630000114440918,70900.0,,,,,
2024-12-19,3.5199999809265137,3.700000047683716,2.9539999961853027,3.0899999141693115,175300.0,,,,,
2024-12-20,3.4200000762939453,3.630000114440918,3.25,3.5,36100.0,,,,,
2024-12-23,3.109999895095825,3.400000095367432,3.0999999046325684,3.400000095367432,9500.0,,,,,
2024-12-24,3.4749999046325684,3.571000099182129,3.190000057220459,3.2699999809265137,15800.0,,,,,
2024-12-26,3.690000057220459,3.829999923706055,3.359999895095825,3.549999952316284,66600.0,,,,,
2024-12-27,3.470000028610229,3.7699999809265137,3.400000095367432,3.690000057220459,40500.0,,,,,
2024-12-30,3.319999933242798,3.430000066757202,3.150000095367432,3.309999942779541,27400.0,,,,,
2024-12-31,3.0999999046325684,3.309999942779541,3.0899999141693115,3.309999942779541,56300.0,,,,,
2025-01-02,3.25,3.470000028610229,3.049999952316284,3.049999952316284,91800.0,,,,,
2025-01-03,3.650000095367432,3.700000047683716,3.2300000190734863,3.5,63200.0,,,,,
2025-01-06,4.199999809265137,4.199999809265137,3.651000022888184,3.7780001163482666,110600.0,,,,,
2025-01-07,4.090000152587891,4.300000190734863,3.680000066757202,3.950000047683716,56200.0,,,,,
2025-01-08,3.4200000762939453,4.079999923706055,3.299999952316284,4.079999923706055,52000.0,,,,,
2025-01-10,3.319999933242798,3.75,3.319999933242798,3.75,30200.0,,,,,
2025-01-13,3.650000095367432,3.650000095367432,3.220000028610229,3.220000028610229,38700.0,,,,,
2025-01-14,3.900000095367432,4.090000152587891,3.609999895095825,3.7699999809265137,26500.0,,,,,
2025-01-15,3.619999885559082,4.0,3.559999942779541,4.0,27500.0,,,,,
2025-01-16,3.809999942779541,3.900000095367432,3.5799999237060547,3.650000095367432,35300.0,,,,,
2025-01-17,3.849999904632568,4.079999923706055,3.700000047683716,3.799999952316284,31800.0,,,,,
2025-01-21,3.640000104904175,3.9700000286102295,3.509999990463257,3.849999904632568,36400.0,,,,,
2025-01-22,3.609999895095825,3.819999933242798,3.549999952316284,3.7060000896453857,16500.0,,,,,
2025-01-23,3.680000066757202,3.839999914169312,3.380000114440918,3.839999914169312,23300.0,,,,,
2025-01-24,3.5,3.7899999618530273,3.390000104904175,3.7899999618530273,22800.0,,,,,
2025-01-27,3.109999895095825,3.549999952316284,3.109999895095825,3.450000047683716,24300.0,,,,,
2025-01-28,3.255000114440918,3.3499999046325684,3.2100000381469727,3.299999952316284,3700.0,,,,,
2025-01-29,3.059999942779541,3.259999990463257,3.059999942779541,3.180000066757202,35600.0,,,,,
2025-01-30,3.200000047683716,3.5290000438690186,3.134999990463257,3.2100000381469727,41100.0,,,,,
2025-01-31,3.4200000762939453,3.4489998817443848,3.0999999046325684,3.0999999046325684,6800.0,,,,,
2025-02-03,3.309999942779541,3.400000095367432,3.25,3.289999961853028,55300.0,,,,,
2025-02-04,3.380000114440918,3.7100000381469727,3.220000028610229,3.309999942779541,35500.0,,,,,
2025-02-05,3.430000066757202,3.690000057220459,3.243000030517578,3.5,28700.0,,,,,
2025-02-06,4.0,4.300000190734863,3.309999942779541,3.559999942779541,110700.0,,,,,
2025-02-07,4.059999942779541,4.199999809265137,3.75,3.75,54100.0,,,,,
2025-02-10,4.0,4.34499979019165,3.900000095367432,4.150000095367432,56200.0,,,,,
2025-02-11,3.509999990463257,4.139999866485596,3.414999961853028,4.139999866485596,183500.0,,,,,
2025-02-12,3.609999895095825,3.759999990463257,3.559999942779541,3.559999942779541,29500.0,,,,,
2025-02-13,3.5,3.864000082015991,3.2300000190734863,3.630000114440918,161500.0,,,,,
2025-02-14,3.150000095367432,3.2950000762939453,2.928999900817871,3.0,422100.0,,,,,
2025-02-18,2.650000095367432,3.2100000381469727,2.430000066757202,3.109999895095825,224800.0,,,,,
2025-02-19,2.740000009536743,2.8499999046325684,2.650000095367432,2.650000095367432,57400.0,,,,,
2025-02-20,2.900000095367432,3.0390000343322754,2.650000095367432,2.789999961853028,263000.0,,,,,
2025-02-21,3.049999952316284,3.0799999237060547,2.799999952316284,3.039999961853028,46000.0,,,,,
2025-02-24,3.009999990463257,3.039999961853028,2.799999952316284,2.9600000381469727,35800.0,,,,,
2025-02-25,3.0,3.069999933242798,2.819999933242798,3.069999933242798,37600.0,,,,,
2025-02-26,3.109999895095825,3.23799991607666,2.9600000381469727,3.180000066757202,104100.0,,,,,
2025-02-27,2.799999952316284,3.08899998664856,2.650000095367432,3.08899998664856,151300.0,,,,,
2025-02-28,2.8399999141693115,2.9100000858306885,2.680000066757202,2.7100000381469727,67200.0,,,,,
2025-03-03,2.720000028610229,2.878999948501587,2.680000066757202,2.8399999141693115,60500.0,,,,,
2025-03-04,2.3499999046325684,2.7100000381469727,2.3399999141693115,2.7100000381469727,75300.0,,,,,
2025-03-05,2.619999885559082,3.059999942779541,2.309999942779541,3.059999942779541,64000.0,,,,,
2025-03-06,2.700000047683716,2.740000009536743,2.450000047683716,2.4800000190734863,37300.0,,,,,
2025-03-07,2.869999885559082,2.950000047683716,2.674999952316284,2.6989998817443848,95600.0,,,,,
2025-03-10,2.8499999046325684,2.869999885559082,2.6050000190734863,2.7799999713897705,26100.0,,,,,
2025-03-11,2.5899999141693115,2.802000045776367,2.5,2.740000009536743,24900.0,,,,,
2025-03-12,2.700000047683716,2.75,2.569999933242798,2.657000064849853,26300.0,,,,,
2025-03-13,2.5,2.789999961853028,2.440000057220459,2.75,14300.0,,,,,
2025-03-14,2.4600000381469727,2.549999952316284,2.369999885559082,2.4800000190734863,14500.0,,,,,
2025-03-17,2.400000095367432,2.789999961853028,2.359999895095825,2.430000066757202,23100.0,,,,,
2025-03-18,2.4749999046325684,2.509999990463257,2.319999933242798,2.319999933242798,14400.0,,,,,
2025-03-19,2.819999933242798,2.819999933242798,2.4749999046325684,2.509999990463257,41500.0,,,,,
2025-03-20,2.619999885559082,3.049999952316284,2.549999952316284,2.8399999141693115,208000.0,,,,,
2025-03-21,2.6700000762939453,2.7100000381469727,2.390000104904175,2.7100000381469727,51500.0,,,,,
2025-03-24,2.8399999141693115,2.9600000381469727,2.421999931335449,2.619999885559082,32900.0,,,,,
2025-03-25,3.049999952316284,3.150000095367432,2.700000047683716,2.9649999141693115,140100.0,,,,,
2025-03-26,3.150000095367432,3.1700000762939453,2.8399999141693115,3.049999952316284,145700.0,,,,,
2025-03-27,3.049999952316284,3.150000095367432,2.809999942779541,3.150000095367432,77700.0,,,,,
2025-03-28,3.450000047683716,3.5,2.9600000381469727,3.140000104904175,72800.0,,,,,
2025-03-31,3.1600000858306885,3.380000114440918,3.009999990463257,3.289999961853028,43000.0,,,,,
2025-04-01,3.2100000381469727,3.3299999237060547,3.0799999237060547,3.119999885559082,54500.0,,,,,
2025-04-02,3.220000028610229,3.299999952316284,2.9100000858306885,2.9100000858306885,55400.0,,,,,
2025-04-03,2.900000095367432,3.2100000381469727,2.799999952316284,3.134999990463257,34700.0,,,,,
2025-04-04,2.5,3.069999933242798,2.5,2.9800000190734863,29100.0,,,,,
2025-04-07,2.5899999141693115,2.799999952316284,2.2100000381469727,2.4200000762939453,70100.0,,,,,
2025-04-08,2.5199999809265137,2.7699999809265137,2.5199999809265137,2.5999999046325684,26400.0,,,,,
2025-04-09,2.569999933242798,2.990000009536743,2.359999895095825,2.359999895095825,39200.0,,,,,
2025-04-10,2.9600000381469727,2.999000072479248,2.5910000801086426,2.6600000858306885,37700.0,,,,,
2025-04-11,3.0899999141693115,3.240000009536743,2.8499999046325684,3.0,92200.0,,,,,
2025-04-14,3.190000057220459,3.400000095367432,3.0899999141693115,3.0899999141693115,46500.0,,,,,
2025-04-15,2.900000095367432,3.299999952316284,2.8910000324249268,3.134000062942505,51000.0,,,,,
2025-04-16,3.069999933242798,3.150000095367432,2.8399999141693115,2.984999895095825,27400.0,,,,,
2025-04-17,3.319999933242798,3.400000095367432,3.0,3.0,68500.0,,,,,
2025-04-21,3.490000009536743,3.490000009536743,3.119999885559082,3.240000009536743,39100.0,,,,,
2025-04-22,3.400000095367432,3.5,3.0,3.400000095367432,56900.0,,,,,
2025-04-23,3.4200000762939453,3.539999961853028,3.299999952316284,3.400000095367432,68900.0,,,,,
2025-04-24,3.369999885559082,3.5299999713897705,3.190000057220459,3.319999933242798,30800.0,,,,,
2025-04-25,3.1600000858306885,3.305000066757202,3.109999895095825,3.2799999713897705,35500.0,,,,,
2025-04-28,3.200000047683716,3.2799999713897705,2.930000066757202,3.150000095367432,30700.0,,,,,
2025-04-29,3.299999952316284,3.5299999713897705,2.9600000381469727,3.119999885559082,48100.0,,,,,
2025-04-30,3.200000047683716,3.309999942779541,3.049999952316284,3.309999942779541,24600.0,,,,,
2025-05-01,3.400000095367432,3.5899999141693115,3.059999942779541,3.150000095367432,39400.0,,,,,
2025-05-02,3.400000095367432,3.5,3.184999942779541,3.299999952316284,54100.0,,,,,
2025-05-05,3.390000104904175,3.400000095367432,3.240000009536743,3.400000095367432,20400.0,,,,,
2025-05-06,3.259999990463257,3.4800000190734863,3.0899999141693115,3.25,37000.0,,,,,
2025-05-07,3.240000009536743,3.400000095367432,3.200000047683716,3.2300000190734863,27100.0,,,,,
2025-05-08,3.2300000190734863,3.4549999237060547,3.2049999237060547,3.299999952316284,34400.0,,,,,
2025-05-09,3.180000066757202,3.450000047683716,3.049999952316284,3.240000009536743,92800.0,,,,,
2025-05-12,3.180000066757202,3.440000057220459,2.825000047683716,3.440000057220459,145800.0,,,,,
2025-05-13,3.059999942779541,3.299999952316284,2.9600000381469727,3.109999895095825,49700.0,,,,,
2025-05-14,3.119999885559082,3.200000047683716,2.9730000495910645,3.0299999713897705,29300.0,,,,,
2025-05-15,3.059999942779541,3.200000047683716,2.9739999771118164,3.069999933242798,22600.0,,,,,
2025-05-16,3.0999999046325684,3.200000047683716,2.720000028610229,3.200000047683716,66900.0,,,,,
2025-05-19,3.0899999141693115,3.200000047683716,2.819999933242798,3.119999885559082,56000.0,,,,,
2025-05-20,3.140000104904175,3.200000047683716,2.8499999046325684,3.0899999141693115,46300.0,,,,,
2025-05-21,3.309999942779541,3.309999942779541,3.0,3.140000104904175,64100.0,,,,,
2025-05-22,3.289999961853028,3.309999942779541,3.0,3.309999942779541,64000.0,,,,,
2025-05-23,3.0299999713897705,3.299999952316284,3.0199999809265137,3.200000047683716,59300.0,,,,,
2025-05-27,2.5799999237060547,3.0299999713897705,2.2799999713897705,3.0299999713897705,176500.0,,,,,
2025-05-28,2.690000057220459,3.0199999809265137,2.650000095367432,2.700000047683716,68400.0,,,,,
2025-05-29,2.9800000190734863,3.039999961853028,2.75,2.8299999237060547,24800.0,,,,,
2025-05-30,2.9100000858306885,3.039999961853028,2.75,3.0299999713897705,22000.0,,,,,
2025-06-02,3.119999885559082,3.119999885559082,2.859999895095825,2.859999895095825,29400.0,,,,,
2025-06-03,3.039999961853028,3.130000114440918,2.9200000762939453,3.119999885559082,37500.0,,,,,
2025-06-04,2.970000028610229,3.150000095367432,2.821000099182129,3.150000095367432,35400.0,,,,,
2025-06-05,2.9800000190734863,3.009999990463257,2.759999990463257,2.8289999961853027,34000.0,,,,,
2025-06-06,3.180000066757202,3.200000047683716,2.880000114440918,3.0,30600.0,,,,,
2025-06-09,3.0199999809265137,3.240000009536743,2.8399999141693115,3.240000009536743,56000.0,,,,,
2025-06-10,3.0,3.0299999713897705,2.7880001068115234,2.7880001068115234,36600.0,,,,,
2025-06-11,2.9800000190734863,3.1689999103546143,2.9200000762939453,3.0,59800.0,,,,,
2025-06-12,2.900000095367432,3.0999999046325684,2.789999961853028,3.009999990463257,70700.0,,,,,
2025-06-13,2.9600000381469727,2.9600000381469727,2.789999961853028,2.789999961853028,26200.0,,,,,
2025-06-16,2.990000009536743,3.150000095367432,2.869999885559082,3.0,65200.0,,,,,
2025-06-17,2.930000066757202,3.1050000190734863,2.9100000858306885,2.9100000858306885,35000.0,,,,,
2025-06-18,3.049999952316284,3.0899999141693115,2.9100000858306885,3.009999990463257,100300.0,,,,,
2025-06-20,2.990000009536743,3.049999952316284,2.9539999961853027,3.039999961853028,641300.0,,,,,
2025-06-23,2.9100000858306885,3.0199999809265137,2.8299999237060547,2.8399999141693115,82600.0,,,,,
2025-06-24,3.009999990463257,3.059999942779541,2.8499999046325684,3.0,149900.0,,,,,
2025-06-25,2.759999990463257,3.0999999046325684,2.5799999237060547,2.9760000705718994,99200.0,,,,,
2025-06-26,2.690000057220459,2.838000059127808,2.640000104904175,2.7850000858306885,91200.0,,,,,
2025-06-27,2.7699999809265137,2.890000104904175,2.630000114440918,2.6600000858306885,1836400.0,,,,,
2025-06-30,2.7699999809265137,3.0299999713897705,2.7100000381469727,2.880000114440918,143500.0,,,,,
2025-07-01,2.690000057220459,2.890000104904175,2.6600000858306885,2.8399999141693115,93100.0,,,,,
2025-07-02,2.690000057220459,2.819999933242798,2.640000104904175,2.819999933242798,52400.0,,,,,
2025-07-03,2.690000057220459,2.890000104904175,2.619999885559082,2.7049999237060547,122600.0,,,,,
2025-07-07,2.539999961853028,2.740000009536743,2.490000009536743,2.559999942779541,162400.0,,,,,
2025-07-08,2.4100000858306885,2.549999952316284,2.3499999046325684,2.490000009536743,141600.0,,,,,
2025-07-09,2.289999961853028,2.490000009536743,2.2100000381469727,2.440000057220459,83800.0,,,,,
2025-07-10,2.140000104904175,2.400000095367432,2.059999942779541,2.380000114440918,461400.0,,,,,
2025-07-11,2.1050000190734863,2.2880001068115234,2.0999999046325684,2.140000104904175,50700.0,,,,,
2025-07-14,1.909999966621399,2.2699999809265137,1.850000023841858,2.140000104904175,116400.0,,,,,
2025-07-15,1.815000057220459,2.0220000743865967,1.7710000276565552,1.909999966621399,107800.0,,,,,
2025-07-16,1.7999999523162842,1.9299999475479128,1.7799999713897705,1.9299999475479128,166500.0,,,,,
2025-07-17,1.850000023841858,1.924999952316284,1.75,1.7999999523162842,233200.0,,,,,
2025-07-18,1.7599999904632568,1.9600000381469729,1.7400000095367432,1.9600000381469729,179500.0,,,,,
2025-07-21,1.7100000381469729,1.7999999523162842,1.649999976158142,1.7999999523162842,199300.0,,,,,
