Date,Close,High,Low,Open,Volume,"('Close', 'APA')","('High', 'APA')","('Low', 'APA')","('Open', 'APA')","('Volume', 'APA')"
2024-06-03,27.774280548095703,28.96298976048666,27.58559586063154,28.91581768890535,8022900.0,,,,,
2024-06-04,27.321441650390625,27.604468722943967,27.04785079296294,27.48182311834161,5729600.0,,,,,
2024-06-05,27.359176635742188,27.58559719196838,27.189360768714888,27.43465015448425,4674600.0,,,,,
2024-06-06,27.57616233825684,27.679939099661805,27.17992592131039,27.29313709733677,3577800.0,,,,,
2024-06-07,27.217662811279297,27.69880714680232,27.07615019481501,27.330872184678512,3621600.0,,,,,
2024-06-10,27.802583694458008,28.076176328094917,27.2365331962573,27.34974257612518,4277800.0,,,,,
2024-06-11,28.01013565063477,28.06674033739063,27.349741040571,27.519556900269144,4158400.0,,,,,
2024-06-12,27.67050552368164,28.76487246090565,27.51012406911792,28.37807044685737,6211700.0,,,,,
2024-06-13,26.95350456237793,27.576161513319857,26.613872843889407,27.42521448275397,5387400.0,,,,,
2024-06-14,26.24594116210937,26.68934966390705,25.81196887461364,26.56670407001085,9514600.0,,,,,
2024-06-17,26.359149932861328,26.604439298812505,25.953479127612475,26.321412276824,5541200.0,,,,,
2024-06-18,26.415754318237305,26.953503314663976,26.31197756474077,26.415754318237305,5601300.0,,,,,
2024-06-20,26.698780059814453,26.86859591451929,25.63271646001147,26.453492491274684,4879400.0,,,,,
2024-06-21,26.50066375732422,26.81199223616266,26.40632141234245,26.698781062298423,12078500.0,,,,,
2024-06-24,27.67993927001953,27.84975513538895,26.632742633195186,26.651611462554143,6535800.0,,,,,
2024-06-25,27.359176635742188,27.651636295938854,27.085584005658063,27.61390043628313,5178300.0,,,,,
2024-06-26,27.019546508789062,27.34974384771196,26.745955661862595,27.321440601713743,5614400.0,,,,,
2024-06-27,27.42521476745605,27.49125386908537,27.15162394650168,27.349741251389617,4154100.0,,,,,
2024-06-28,27.774280548095703,27.878055506713512,27.302570628865823,27.727108476514392,11159700.0,,,,,
2024-07-01,27.95352935791016,28.255425221368757,27.444083574720487,28.06674053163595,5428600.0,,,,,
2024-07-02,27.698808670043945,28.236557721839024,27.330873687686275,28.03843860834941,5906900.0,,,,,
2024-07-03,27.76484680175781,28.217687903249807,27.67993887029924,27.87805617741552,2035800.0,,,,,
2024-07-05,26.9818058013916,27.783712966357395,26.85916022352191,27.642198561210765,8165200.0,,,,,
2024-07-08,27.208229064941406,27.245964923857453,26.783689405694687,26.793123820281345,2914300.0,,,,,
2024-07-09,27.16105842590332,27.56672745108661,26.849728147025235,27.00067697894972,3304600.0,,,,,
2024-07-10,27.14219093322754,27.30257238807692,26.944071818681525,27.16105976307585,3212400.0,,,,,
2024-07-11,28.10447883605957,28.198819383666255,27.09501806202037,27.283702756094947,4277200.0,,,,,
2024-07-12,28.2742919921875,28.44410785150769,27.764846213657464,28.2742919921875,4201800.0,,,,,
2024-07-15,29.67998695373535,29.896974881951508,28.255424595582348,28.27429162459332,6388800.0,,,,,
2024-07-16,29.87810707092285,29.89697590000687,29.132804516979338,29.387528311321848,4852600.0,,,,,
2024-07-17,30.39698982238769,30.670578853687594,30.038489258688983,30.095093947903813,4858200.0,,,,,
2024-07-18,30.330951690673828,31.27437160517241,30.161134018724493,30.51963279448445,6462600.0,,,,,
2024-07-19,30.198869705200195,30.42529206687125,29.755464795172283,30.274345025377663,4457200.0,,,,,
2024-07-22,29.732954025268555,30.217885689363086,29.55229278250516,30.075257342468696,4602800.0,,,,,
2024-07-23,29.18146514892578,29.62836212983176,29.114906217045625,29.542785842101587,3814300.0,,,,,
2024-07-24,28.79161834716797,29.561803121143495,28.69653338175985,29.42868525772905,3846800.0,,,,,
2024-07-25,29.74246597290039,29.97066881399027,28.648991532318306,28.706043602787,3953800.0,,,,,
2024-07-26,29.675905227661133,30.02771907454805,29.352619229607036,29.79951623343017,3493100.0,,,,,
2024-07-29,29.267040252685547,29.809022177321328,28.801125934777684,29.618852253704127,3323600.0,,,,,
2024-07-30,29.504751205444336,29.732954021413097,29.076869792006185,29.219496325287317,4077700.0,,,,,
2024-07-31,29.656888961791992,30.265429856611565,29.63787160543015,30.06575305559699,5897600.0,,,,,
2024-08-01,29.55229377746582,31.76776489766728,29.21949731283233,31.1877482539802,9326100.0,,,,,
2024-08-02,27.1846866607666,29.22900515109801,26.90894045657385,29.18146357762777,8733700.0,,,,,
2024-08-05,26.233842849731445,26.54762197590213,25.49218227260305,26.31941913992299,15324200.0,,,,,
2024-08-06,25.77743530273437,26.813857574247574,25.77743530273437,26.110229947499796,6236600.0,,,,,
2024-08-07,25.691858291625977,26.671228470379603,25.672840937150536,26.328925157795357,6786800.0,,,,,
2024-08-08,27.05156898498535,27.07058452634368,25.834485471907723,25.8630115043374,4667100.0,,,,,
2024-08-09,26.927959442138672,27.270264595357432,26.6046716448976,27.05157044239873,4063900.0,,,,,
2024-08-12,27.75519752502441,27.85028249554477,26.99451957445653,26.99451957445653,4282800.0,,,,,
2024-08-13,27.49846649169922,27.745686670222035,27.099111097715408,27.33682259857256,3913300.0,,,,,
2024-08-14,27.526994705200195,27.78372176813005,27.36535079926919,27.717162832792862,3807700.0,,,,,
2024-08-15,28.03093910217285,28.19258299158788,27.660109749700933,27.660109749700933,5336300.0,,,,,
2024-08-16,27.81224632263184,27.92634864398848,27.498467205894656,27.517484561719908,3230100.0,,,,,
2024-08-19,27.87880516052246,28.411278426671924,27.75519597526441,27.86929648264186,4001800.0,,,,,
2024-08-20,26.93746757507324,27.80273730500618,26.775823679723416,27.736178374025933,4312200.0,,,,,
2024-08-21,26.68073844909668,27.317805346342013,26.661722907288407,27.23222906062288,3738100.0,,,,,
2024-08-22,26.54762077331543,26.965993527122688,26.509586062244388,26.75680624342164,3957100.0,,,,,
2024-08-23,27.07058334350586,27.16566830052196,26.65221243438657,26.690245329036184,3948500.0,,,,,
2024-08-26,27.555519104003903,27.679130110649,27.0896047400535,27.57453646096392,4352800.0,,,,,
2024-08-27,27.03255271911621,27.479449696950244,26.80434989126937,27.39387340980832,4577900.0,,,,,
2024-08-28,27.16567039489746,27.28928139262676,26.642705811382303,26.67123003116995,3879300.0,,,,,
2024-08-29,27.897823333740234,28.02143252262026,26.98501017999921,27.336824017510683,4703300.0,,,,,
2024-08-30,27.0896053314209,27.526995483074515,26.956487456984807,27.47945208963661,6069000.0,,,,,
2024-09-03,25.42562294006348,26.57614759370914,25.35906400731276,26.528604203462272,6062100.0,,,,,
2024-09-04,24.617401123046875,25.63480600176453,24.588876905180413,25.32102691007035,6476700.0,,,,,
2024-09-05,24.693471908569336,25.0262683974536,24.42723616833789,25.007251040695653,15356200.0,,,,,
2024-09-06,23.99935340881348,25.064301752818125,23.866235545910968,24.67445502837947,5689800.0,,,,,
2024-09-09,23.695083618164062,24.113456387610803,23.561965751628925,24.05640431887153,7208100.0,,,,,
2024-09-10,22.677677154541016,23.6570473605312,22.24979573491778,23.609505786615188,10400700.0,,,,,
2024-09-11,22.449472427368164,22.839319103851,21.603218337544146,22.77276018058729,10967200.0,,,,,
2024-09-12,22.535051345825195,22.867846001157563,22.173728843471693,22.64915185234062,6513100.0,,,,,
2024-09-13,22.76325416564941,23.28621874981104,22.563575558914803,22.80128706327824,6081100.0,,,,,
2024-09-16,23.238676071166992,23.4383528548275,22.848829367605727,22.848829367605727,6050200.0,,,,,
2024-09-17,24.00886344909668,24.04689816270994,23.191135242361216,23.191135242361216,4939000.0,,,,,
2024-09-18,23.87574577331543,24.398710394597103,23.666558473926777,23.866237094834585,5330700.0,,,,,
2024-09-19,24.113454818725582,24.569860457375302,24.037387212283967,24.39870788948296,4540700.0,,,,,
2024-09-20,23.837709426879883,24.008862000623864,23.48589741515713,24.008862000623864,8764000.0,,,,,
2024-09-23,24.18952178955078,24.58887716627431,23.8186906309966,23.97082583988225,4227300.0,,,,,
2024-09-24,24.094438552856445,24.73150546570036,24.0754211969877,24.674455211689008,3469200.0,,,,,
